EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3FGA,LongMidRangePctBlocked,PenaltyCorner3Frequency,ShortMidRangePctAssisted,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,FoulsDrawn,Offensive Fouls Drawn
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,5322.0,89,-70.0,156,162,30.0,38.0,20.0,318,3.0,4.0,4.0,10.0,10.0,21.0,1.0,2.0,1.0,1.0,17.0,35.0,1.0,2.0,3.0,40.0,218,2.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,8.0,8.0,26.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,8.0,30.0,0.2352941176470588,0.2352941176470588,0.5,1.0,0.5,0.4857142857142857,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.625,0.5131578947368421,0.6666666666666666,0.7,0.054054054054054,22.598870056497177,0.5,0.1666666666666666,0.032258064516129,0.0289855072463768,0.125,0.1,0.0428571428571428,0.0379746835443038,0.0434782608695652,0.03125,0.1666666666666666,0.0434782608695652,0.0476190476190476,0.1666666666666666,0.0526315789473684,0.1081081081081081,0.75,0.75,0.2702702702702703,0.4,0.4,0.5675675675675675,0.4761904761904761,0.4761904761904761,0.4,0.054054054054054,0.5,0.5,0.25,1.0,0.1621621621621621,0.5,0.4049229729729729,0.41205,0.3676,0.0263157894736842,0.0277777777777777,0.1,0.2,14.545714285714288,25.9,0.1923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1572,1610612761,Nate Huffman,Nate Huffman,1572,TOR,745.0,12,-3.0,24,24,19.0,17.0,4.0,48,1.0,2.0,1.0,1.0,,,,,,,2.0,3.0,,,1.0,5.0,27,1.0,1.0,2.0,1.0,2.0,,,1.0,3.0,2.0,2.0,,,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,,,,3.0,19.0,0.5,0.5,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.625,1.0,0.5,,17.24137931034483,,,0.3333333333333333,0.1666666666666666,,,0.2222222222222222,0.1538461538461538,,0.25,,,0.3333333333333333,,,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,,0.4818333333333333,0.3376,0.5539499999999999,,,0.4,0.6,3.0666666666666664,,0.7916666666666666,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,17151.0,286,-116.0,524,529,184.0,189.0,66.0,1053,11.0,26.0,3.0,9.0,6.0,24.0,1.0,7.0,,4.0,20.0,59.0,1.0,9.0,23.0,66.0,593,4.0,8.0,9.0,5.0,17.0,,4.0,13.0,23.0,12.0,28.0,,2.0,1.0,29.0,39.0,15.0,11.0,88.0,3.0,7.0,2.0,13.0,,15.0,10.0,25.0,2.0,9.0,6.0,10.0,9.0,2.0,19.0,6.0,13.0,24.0,2.0,27.0,,10.0,,23.0,184.0,0.3,0.3157894736842105,0.1111111111111111,,0.25,0.3389830508474576,0.5,0.2941176470588235,0.3161764705882353,0.5,0.238095238095238,0.4125,0.5625,0.396551724137931,0.1323529411764706,16.472545757071547,0.5263157894736842,,0.0673575129533678,0.0333333333333333,0.064516129032258,0.0526315789473684,0.0669642857142857,0.0374531835205992,0.0185185185185185,0.0097087378640776,0.027027027027027,0.0294117647058823,0.109375,0.0869565217391304,0.0666666666666666,0.3823529411764705,0.4230769230769231,0.6111111111111112,0.1323529411764706,0.3333333333333333,0.4285714285714285,0.3529411764705882,0.25,0.25,0.1666666666666666,0.1029411764705882,0.1428571428571428,0.1428571428571428,0.1904761904761904,,0.5147058823529411,0.5,0.474881746031746,0.45585,0.4834588235294118,0.1333333333333333,0.1515151515151515,0.1363636363636363,0.3484848484848485,8.933898305084748,37.34444444444445,0.3511450381679389,4.0,7.0,1.0,5.0,3.0,1.0,3.0,1.0,4.0,0.0655737704918032,0.3333333333333333,0.4545454545454545,0.3333333333333333,0.5714285714285714,3.0,3.0,2.0,1.0,3.0,2.0,5.0,10.0,10.0,9.0,1.0,3.0,3.0,5.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1694915254237288,0.3076923076923077,0.2222222222222222,0.0943396226415094,0.1,0.0294117647058823,1.0,0.375,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,9066.0,151,-88.0,272,279,79.0,85.0,36.0,551,9.0,18.0,3.0,11.0,1.0,3.0,,1.0,,,13.0,32.0,,1.0,6.0,32.0,322,8.0,15.0,18.0,3.0,8.0,,,5.0,11.0,10.0,16.0,,1.0,,6.0,7.0,5.0,1.0,15.0,4.0,13.0,2.0,24.0,7.0,33.0,17.0,50.0,2.0,5.0,2.0,8.0,2.0,2.0,10.0,4.0,9.0,18.0,2.0,11.0,,4.0,,11.0,79.0,0.3846153846153846,0.7142857142857143,,,,0.40625,0.5333333333333333,0.375,0.3939393939393939,0.5,0.375,0.4210526315789473,0.5,0.4583333333333333,0.0303030303030303,15.434083601286174,0.8,0.5,0.2448979591836734,0.1140350877192982,0.2,0.1666666666666666,0.2407407407407407,0.1231884057971014,0.1379310344827586,0.0188679245283018,0.1764705882352941,0.2413793103448276,0.1764705882352941,0.2,0.1052631578947368,0.5454545454545454,0.5,0.5,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.0303030303030303,,,,,0.5757575757575758,,0.500689393939394,0.5599041666666666,0.479475,0.1111111111111111,0.1142857142857142,0.5625,0.34375,4.64375,25.0,0.2904411764705882,2.0,5.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,0.3142857142857143,0.2,0.4444444444444444,0.625,0.4,6.0,11.0,,2.0,,12.0,,,1.0,1.0,,,3.0,,6.0,,,1.0,,1.0,,,,,0.25,0.1428571428571428,,,0.6875,0.5454545454545454,0.1666666666666666,1.0,1.0,3.0,0.2,0.0625,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2423,1610612761,Chris Jefferies,Chris Jefferies,2423,TOR,4769.0,79,-14.0,153,156,82.0,84.0,20.0,309,1.0,5.0,1.0,1.0,1.0,5.0,3.0,10.0,1.0,7.0,3.0,11.0,3.0,12.0,5.0,20.0,144,,,,2.0,5.0,1.0,8.0,5.0,12.0,4.0,2.0,,10.0,3.0,4.0,5.0,4.0,,11.0,,2.0,2.0,4.0,,6.0,2.0,8.0,,4.0,,2.0,3.0,1.0,5.0,2.0,6.0,10.0,,6.0,,1.0,,12.0,82.0,0.6666666666666666,0.6666666666666666,0.25,0.125,0.25,0.2727272727272727,,0.4,0.3260869565217391,,0.2692307692307692,0.3846153846153846,,0.375,0.5217391304347826,17.613636363636363,0.4,,0.0754716981132075,0.0327868852459016,0.1666666666666666,,0.0923076923076923,0.0256410256410256,,0.0333333333333333,,,0.0625,0.125,,0.217391304347826,0.2,0.25,0.0434782608695652,1.0,1.0,0.217391304347826,0.2,0.25,1.0,0.4347826086956521,0.3,0.3,0.5384615384615384,0.1428571428571428,0.7391304347826086,0.3,0.4795913043478261,0.55095,0.4455192307692308,0.0416666666666666,0.0833333333333333,,0.6,9.21818181818182,25.225000000000005,0.5359477124183006,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,0.1538461538461538,,,,2.0,,9.0,,,2.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,1.0,0.1818181818181818,0.2,,0.0526315789473684,,0.0869565217391304,1.0,,,,1.0,1.0,,0.25,1.0,1.0,0.2,0.0769230769230769,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,2693.0,45,13.0,83,84,39.0,28.0,12.0,167,4.0,7.0,4.0,6.0,6.0,13.0,4.0,12.0,1.0,4.0,14.0,26.0,4.0,14.0,5.0,45.0,73,1.0,2.0,2.0,6.0,11.0,1.0,5.0,3.0,18.0,18.0,10.0,6.0,12.0,4.0,2.0,2.0,1.0,1.0,4.0,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,4.0,5.0,,9.0,,3.0,,18.0,39.0,0.6428571428571429,0.6428571428571429,0.2857142857142857,0.2,0.2857142857142857,0.5384615384615384,0.5,0.5454545454545454,0.5,0.5,0.46875,0.5113636363636364,0.5,0.4736842105263157,0.35,47.36842105263158,1.0,,0.0256410256410256,,,,0.0222222222222222,,,,,,,,,0.175,0.5714285714285714,0.6666666666666666,0.15,0.6666666666666666,0.6666666666666666,0.325,0.4615384615384615,0.4615384615384615,0.8333333333333334,0.3,0.3333333333333333,0.3333333333333333,0.25,0.25,0.525,0.3333333333333333,0.4619000000000001,0.386,0.462365625,0.0714285714285714,0.1071428571428571,0.0444444444444444,0.4,11.546153846153846,26.471428571428568,0.4698795180722891,3.0,5.0,,2.0,1.0,,1.0,,,0.0769230769230769,,0.5,0.3125,0.6,,,2.0,,6.0,,,1.0,,,,,,,,,,1.0,1.0,,0.5,0.0384615384615384,0.1428571428571428,,,,0.05,0.5,,,,,,,,,1.0,,0.0625,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1741,1610612761,Jelani McCoy,Jelani McCoy,1741,TOR,7855.0,131,-40.0,244,250,92.0,97.0,26.0,494,14.0,19.0,3.0,13.0,1.0,4.0,,,,,18.0,36.0,,,5.0,41.0,259,3.0,4.0,6.0,7.0,14.0,,,2.0,16.0,24.0,12.0,,,,2.0,4.0,2.0,,10.0,,2.0,1.0,19.0,7.0,27.0,2.0,29.0,,1.0,,3.0,7.0,3.0,10.0,3.0,11.0,20.0,5.0,10.0,,5.0,,16.0,92.0,0.6666666666666666,0.7058823529411765,,,,0.5,0.75,0.5,0.5,0.75,0.5,0.5256410256410257,0.75,0.5,,17.883211678832115,0.3,0.5833333333333334,0.1862745098039215,0.0224719101123595,0.0714285714285714,,0.1724137931034483,0.017094017094017,,0.0238095238095238,,0.1621621621621621,0.2121212121212121,0.1111111111111111,,0.5277777777777778,0.7368421052631579,1.0,0.3611111111111111,0.2307692307692307,0.2727272727272727,0.1111111111111111,0.25,0.25,1.0,,,,,,0.5277777777777778,,0.4712444444444444,0.5536,0.5037,0.1351351351351351,0.1351351351351351,0.1463414634146341,0.3902439024390244,4.936111111111111,,0.3770491803278688,7.0,9.0,,2.0,5.0,3.0,5.0,1.0,,0.1875,0.2,0.7142857142857143,0.6428571428571429,0.7777777777777778,3.0,3.0,,,,2.0,,7.0,2.0,2.0,,,1.0,,,,2.0,4.0,1.0,1.0,,0.1944444444444444,0.2631578947368421,0.1538461538461538,0.0434782608695652,,,,0.75,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,5671.0,95,-33.0,175,173,61.0,60.0,22.0,348,7.0,10.0,6.0,15.0,1.0,13.0,,,,,14.0,38.0,,,11.0,39.0,206,2.0,5.0,4.0,6.0,15.0,,,3.0,15.0,12.0,16.0,,,,4.0,5.0,2.0,2.0,11.0,2.0,4.0,1.0,11.0,1.0,13.0,6.0,19.0,,2.0,1.0,6.0,3.0,2.0,9.0,3.0,6.0,10.0,,14.0,,6.0,,15.0,61.0,0.4285714285714285,0.4615384615384615,,,,0.3684210526315789,0.4,0.4,0.3684210526315789,0.4,0.4,0.4333333333333333,0.4,0.4411764705882353,,27.1356783919598,0.6666666666666666,0.1428571428571428,0.1692307692307692,0.0547945205479452,0.1,0.1428571428571428,0.16,0.0689655172413793,,0.081081081081081,0.1428571428571428,0.1153846153846153,0.2352941176470588,0.125,,0.2631578947368421,0.7,0.875,0.3947368421052631,0.4,0.4615384615384615,0.3421052631578947,0.0769230769230769,0.0769230769230769,1.0,,,,,,0.2631578947368421,,0.4282947368421053,0.50375,0.44336,0.1363636363636363,0.1363636363636363,0.1025641025641025,0.3846153846153846,9.44736842105263,,0.3485714285714286,3.0,4.0,,1.0,3.0,3.0,3.0,2.0,1.0,0.1818181818181818,0.6666666666666666,0.4285714285714285,0.2666666666666666,0.75,2.0,3.0,,,,2.0,,4.0,1.0,1.0,,,1.0,,4.0,2.0,1.0,,,,,0.1052631578947368,0.2,0.1333333333333333,0.0625,0.1428571428571428,,,0.6,0.6666666666666666,,,,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,10735.0,179,-71.0,324,325,97.0,105.0,40.0,649,5.0,10.0,3.0,9.0,10.0,26.0,4.0,19.0,2.0,5.0,18.0,45.0,8.0,27.0,14.0,74.0,371,2.0,5.0,8.0,2.0,9.0,2.0,6.0,4.0,14.0,20.0,16.0,3.0,19.0,4.0,8.0,9.0,3.0,2.0,19.0,2.0,7.0,3.0,17.0,,20.0,9.0,29.0,5.0,4.0,3.0,3.0,4.0,1.0,7.0,2.0,8.0,12.0,,17.0,,7.0,,14.0,97.0,0.5555555555555556,0.5882352941176471,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.4,0.4,0.2222222222222222,0.4166666666666667,0.3888888888888889,0.3333333333333333,0.4625,0.4,0.4117647058823529,0.375,23.387096774193548,0.4285714285714285,,0.1517857142857142,0.053030303030303,0.1764705882352941,0.0571428571428571,0.1550387596899224,0.0538922155688622,0.0833333333333333,0.0163934426229508,0.0833333333333333,0.0909090909090909,0.2,0.0769230769230769,0.1162790697674418,0.1388888888888889,0.5,0.5555555555555556,0.125,0.3333333333333333,0.375,0.3611111111111111,0.3846153846153846,0.3846153846153846,0.4,0.2638888888888889,0.2105263157894736,0.2105263157894736,0.3333333333333333,0.4,0.5138888888888888,0.2105263157894736,0.4740972222222223,0.5368857142857143,0.4469866666666666,0.0897435897435897,0.1372549019607843,0.1081081081081081,0.1891891891891892,12.324444444444444,24.67037037037037,0.2993827160493827,,1.0,,2.0,,,,,1.0,0.1470588235294117,,0.8,0.0666666666666666,,1.0,3.0,8.0,1.0,21.0,2.0,,2.0,1.0,1.0,,3.0,1.0,,2.0,1.0,,1.0,,,0.875,0.0444444444444444,0.1,0.1111111111111111,0.0857142857142857,,0.1111111111111111,0.75,0.3333333333333333,0.3333333333333333,,1.0,4.0,2.0,0.5,0.1111111111111111,1.0,,0.0666666666666666,0.6666666666666666,,4.0,1.0,3.0,1.0,0.25,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
323,1610612761,Greg Foster,Greg Foster,323,TOR,5960.0,99,-57.0,182,177,70.0,62.0,25.0,359,4.0,5.0,3.0,5.0,1.0,7.0,,,,,8.0,17.0,,,5.0,21.0,211,1.0,2.0,6.0,1.0,3.0,,,4.0,6.0,10.0,6.0,,,,2.0,3.0,1.0,1.0,7.0,1.0,4.0,1.0,9.0,,10.0,5.0,15.0,,,,1.0,3.0,1.0,4.0,1.0,5.0,16.0,,8.0,,,2.0,6.0,70.0,0.625,0.625,,,,0.4705882352941176,0.5,0.3333333333333333,0.4705882352941176,0.5,0.3333333333333333,0.5,0.6,0.5,,11.737089201877934,0.25,,0.15,0.0526315789473684,0.125,0.04,0.1470588235294117,0.0495049504950495,,0.0857142857142857,0.0625,0.2777777777777778,0.12,0.1428571428571428,,0.2941176470588235,0.8,0.8,0.2941176470588235,0.6,0.6,0.4117647058823529,0.1428571428571428,0.1428571428571428,1.0,,,,,,0.2941176470588235,,0.4143529411764706,0.4714,0.4735666666666667,,,0.2857142857142857,0.2857142857142857,10.523529411764706,,0.3846153846153846,1.0,2.0,,4.0,2.0,1.0,2.0,2.0,3.0,0.0588235294117647,1.0,0.5,0.6666666666666666,0.5,,1.0,,4.0,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,0.05,,,,0.5,,,,,3.0,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
