EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,DefShortMidRangeReboundPct,SelfORebPct,Corner3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFtPoints,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,OffensiveGoaltends,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,Corner3Assists,Clear Path Fouls,PtsUnassisted3s,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,3SecondViolations,DefensiveGoaltends,BlockedArc3,Corner3PctBlocked
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,5111.0,85,23.0,170,166,67,82,22,336,4.0,4.0,2.0,2.0,2.0,8.0,3.0,7.0,2.0,1.0,6.0,12.0,1.0,2.0,4.0,9.0,19.0,6.0,14.0,3.0,39,156,1.0,1.0,1.0,2.0,4.0,7.0,2.0,5.0,3.0,17.0,10.0,8.0,18.0,2.0,12.0,6.0,14.0,14.0,7.0,2.0,5.0,28.0,1.0,3.0,2.0,1.0,6.0,1.0,7,6.0,2.0,4.0,6.0,5.0,3.0,1.0,1.0,9.0,5.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,67,1.0,0.5555555555555556,0.625,1.0,0.42857142857142855,0.4,0.42857142857142855,0.47368421052631576,1.0,0.5714285714285714,0.5454545454545454,0.5,0.5833333333333334,0.5735294117647058,0.5,0.6538461538461539,0.42424242424242425,22.27979274611399,0.6666666666666666,0.08333333333333333,0.02857142857142857,0.01818181818181818,0.17647058823529413,0.05747126436781609,0.014492753623188406,0.04,0.041666666666666664,0.03571428571428571,0.08333333333333333,0.4,1.0,0.12121212121212122,1.0,1.0,0.5,0.24242424242424243,0.25,0.25,0.5,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.06060606060606061,0.36363636363636365,0.5,0.5,1.0,0.5,0.16666666666666666,1.0,0.08333333333333333,0.3333333333333333,0.5,0.5454545454545454,0.5,0.4587712121212121,0.48475,0.46079166666666665,0.058823529411764705,0.1,0.05128205128205128,0.4358974358974359,10.210526315789474,25.364285714285717,0.3941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,3455.0,58,-8.0,114,111,52,48,12,225,2.0,2.0,1.0,1.0,1.0,1.0,5.0,14.0,,,,,,,,8.0,17.0,,,,16,110,,1.0,,,3.0,7.0,,,,6.0,16.0,,,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,6.0,,7.0,1.0,8,,,,3.0,3.0,,,,3.0,2.0,3.0,4.0,,,2.0,,1.0,,,,,6.0,52,1.0,1.0,1.0,,,,,0.47058823529411764,,0.42857142857142855,0.47058823529411764,,0.42857142857142855,0.4444444444444444,,0.375,,16.40625,1.0,,0.15,0.024390243902439025,0.09090909090909091,0.13725490196078433,0.02127659574468085,0.041666666666666664,0.07692307692307693,0.23076923076923078,0.125,,,0.11764705882352941,1.0,1.0,1.0,0.058823529411764705,1.0,1.0,1.0,0.8235294117647058,0.35714285714285715,0.35714285714285715,1.0,,,,,,,0.14285714285714285,1.0,,,,0.11764705882352941,,0.4194176470588235,,0.4055571428571429,0.05555555555555555,0.05555555555555555,,0.375,16.094117647058823,,0.45614035087719296,1.0,0.14285714285714285,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,3256.0,54,10.0,105,104,29,40,12,209,6.0,8.0,,,1.0,3.0,4.0,5.0,1.0,,,3.0,,,,11.0,16.0,1.0,4.0,6.0,31,101,,,,,2.0,2.0,,,,4.0,14.0,8.0,3.0,,3.0,,4.0,7.0,2.0,2.0,,17.0,3.0,2.0,6.0,3.0,11.0,3.0,14,2.0,2.0,,2.0,1.0,1.0,,1.0,3.0,,2.0,2.0,,,7.0,1.0,3.0,2.0,,2.0,1.0,4.0,29,,0.6363636363636364,0.6363636363636364,1.0,0.25,,0.25,0.6875,,1.0,0.625,,1.0,0.6521739130434783,,1.0,0.2,22.033898305084747,0.6666666666666666,0.6,0.13953488372093023,0.08108108108108109,0.2,0.1509433962264151,0.06666666666666667,0.1111111111111111,0.17647058823529413,0.125,0.16666666666666666,0.25,0.5,0.4,0.75,1.0,0.6666666666666666,0.15,0.3333333333333333,0.5,,0.25,0.8,0.8,0.75,0.05,0.15,,,,,,,,,,0.6,,0.4671174999999999,,0.3593,0.13636363636363635,0.16666666666666666,,0.12903225806451613,8.7,24.975,0.2761904761904762,,0.1,,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.1875,0.25,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,1656.0,28,1.0,55,56,16,20,3,111,4.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,,,,,,,,7.0,11.0,,,8.0,22,55,,1.0,,,2.0,3.0,,,,4.0,4.0,10.0,,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,4.0,,5.0,1.0,6,1.0,,1.0,,,,,,,,3.0,5.0,,,9.0,1.0,5.0,,,,,4.0,16,1.0,0.2857142857142857,0.2857142857142857,,,,,0.6363636363636364,,0.6666666666666666,0.6363636363636364,,0.6666666666666666,0.7333333333333333,,0.6666666666666666,,25.862068965517242,,,0.19047619047619047,0.05,0.25,0.2,0.045454545454545456,,0.2,0.25,0.25,,,0.45454545454545453,0.8,0.8,0.5,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.4,0.4,,,,,,,,0.6666666666666666,1.0,,,,0.45454545454545453,,0.4825,0.6107,0.5018666666666667,0.3333333333333333,0.3333333333333333,,0.18181818181818182,9.5,,0.2909090909090909,,,,,,,,,,,,,,,0.25,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,1610612754,Primoz Brezec,Primoz Brezec,2056,IND,6464.0,108,23.0,216,213,89,101,27,429,8.0,13.0,5.0,10.0,6.0,13.0,1.0,11.0,,,,1.0,,,1.0,15.0,37.0,,1.0,12.0,42,195,7.0,10.0,,20.0,7.0,22.0,,1.0,9.0,23.0,10.0,20.0,,10.0,,,4.0,4.0,2.0,1.0,1.0,8.0,8.0,2.0,8.0,,10.0,13.0,23,2.0,1.0,1.0,4.0,1.0,3.0,,3.0,7.0,4.0,6.0,16.0,2.0,,20.0,2.0,8.0,4.0,,4.0,4.0,23.0,89,8.0,0.3333333333333333,0.5,,,,,0.40540540540540543,0.7,0.3181818181818182,0.39473684210526316,0.7,0.30434782608695654,0.44680851063829785,0.7142857142857143,0.39655172413793105,0.02631578947368421,22.04081632653061,0.5714285714285714,,0.09523809523809523,0.10526315789473684,0.10526315789473684,0.0970873786407767,0.13186813186813187,0.02702702702702703,0.03571428571428571,0.11428571428571428,0.14285714285714285,,1.0,0.34210526315789475,0.6153846153846154,0.7272727272727273,0.25,0.34210526315789475,0.46153846153846156,0.46153846153846156,0.5,0.2894736842105263,0.09090909090909091,0.09090909090909091,,,0.02631578947368421,,,,,0.43478260869565216,0.5,,0.043478260869565216,,0.3684210526315789,,0.4221783783783783,0.5265111111111112,0.42926363636363624,0.18181818181818182,0.18604651162790697,0.47619047619047616,0.5476190476190477,8.713513513513512,40.6,0.41203703703703703,1.0,0.14285714285714285,0.05,,2.0,,,,3.0,3.0,1.0,0.05405405405405406,0.15384615384615385,,0.2777777777777778,,,,9.0,0.9,6.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.125,0.26666666666666666,0.09523809523809523,0.18181818181818182,0.5,0.6666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,2591.0,43,8.0,88,88,61,49,14,176,2.0,3.0,1.0,1.0,,1.0,4.0,7.0,1.0,1.0,1.0,1.0,,,,6.0,11.0,1.0,2.0,3.0,18,79,,,,1.0,4.0,7.0,,1.0,3.0,11.0,8.0,4.0,3.0,,1.0,1.0,3.0,3.0,1.0,,2.0,6.0,2.0,2.0,6.0,3.0,11.0,3.0,14,1.0,1.0,,3.0,1.0,2.0,,2.0,5.0,3.0,3.0,6.0,,1.0,5.0,1.0,3.0,2.0,,2.0,1.0,11.0,61,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,0.5454545454545454,,0.5714285714285714,0.5769230769230769,,0.5,0.6,0.5,0.55,0.15384615384615385,19.41747572815534,0.6,0.2727272727272727,0.15384615384615385,0.06896551724137931,0.2222222222222222,0.16666666666666666,0.05714285714285714,0.08333333333333333,0.15384615384615385,0.1875,0.16666666666666666,0.3333333333333333,0.5,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,,,,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.75,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,,0.125,1.0,0.125,,,0.38461538461538464,1.0,0.44064230769230767,,0.40766250000000004,0.2,0.23076923076923078,0.05555555555555555,0.6111111111111112,12.936363636363637,24.6,0.6931818181818182,,0.1,,,1.0,,,,,2.0,,0.09090909090909091,,1.0,0.1,,,,,,,1.0,,,1.0,1.0,,2.0,,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2068.0,34,15.0,66,64,26,40,12,130,,2.0,,1.0,,1.0,3.0,5.0,,,,,,,,3.0,8.0,,,1.0,7,56,,3.0,,1.0,,2.0,,,,,4.0,2.0,,,,,1.0,1.0,,1.0,,2.0,3.0,,6.0,4.0,10.0,4.0,14,,,,1.0,,1.0,,1.0,2.0,1.0,3.0,4.0,,,2.0,,1.0,1.0,,1.0,,,26,,0.6666666666666666,0.6666666666666666,,,,,0.375,,,0.375,,,0.3888888888888889,0.125,,,13.924050632911392,0.5,1.0,0.3,0.14285714285714285,,0.24,0.14814814814814814,0.2222222222222222,,0.3,,,,0.25,,,,0.125,,,,0.625,0.6,0.6,0.6666666666666666,,,,,,,0.5,,,,,0.25,,0.399525,0.3644,0.34925,0.1111111111111111,0.1111111111111111,0.14285714285714285,,13.537499999999998,,0.3939393939393939,,0.42857142857142855,,,1.0,,,,,1.0,,0.125,0.5,,0.2,,,,1.0,0.3333333333333333,,1.0,,1.0,,1.0,,,,,0.16666666666666666,,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,2445.0,41,20.0,81,80,13,18,7,161,2.0,2.0,,,2.0,2.0,,2.0,,,,1.0,,,1.0,4.0,6.0,,1.0,1.0,9,67,,,,,,,,1.0,,,6.0,2.0,,,1.0,,8.0,11.0,3.0,1.0,4.0,25.0,1.0,2.0,2.0,,4.0,1.0,5,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,4.0,,,2.0,,1.0,,,,,,13,1.0,0.75,0.75,,,,,0.6666666666666666,,,0.5714285714285714,,,0.5625,,,0.14285714285714285,11.235955056179774,0.5,,0.06896551724137931,0.03571428571428571,0.2857142857142857,0.1111111111111111,0.030303030303030304,,0.08333333333333333,0.1,0.4,,,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,,,,,0.14285714285714285,,,,,,,,1.0,,0.42857142857142855,,0.45535,,,0.125,0.14285714285714285,,,9.65,40.6,0.16049382716049382,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2469.0,41,11.0,85,82,38,48,12,167,4.0,8.0,2.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,5.0,12.0,1.0,3.0,,13,70,,2.0,,,2.0,4.0,1.0,2.0,,7.0,6.0,4.0,,,2.0,1.0,,1.0,,,,3.0,,,2.0,,2.0,,2,2.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,1.0,,1.0,,7.0,38,1.0,0.6,0.6,,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,,0.5,0.43333333333333335,,0.5833333333333334,0.43333333333333335,,0.5833333333333334,0.2,16.494845360824744,,,0.05405405405405406,,,0.0425531914893617,,,0.07142857142857142,,,,,0.5333333333333333,0.5,0.6666666666666666,0.5,0.06666666666666667,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.13333333333333333,0.5,0.5,,,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.7333333333333333,0.5,0.4651966666666667,,0.3932833333333334,,,,0.5384615384615384,6.875,24.400000000000002,0.4470588235294118,,0.16666666666666666,,,2.0,1.0,1.0,,,1.0,,0.16666666666666666,0.25,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,49.0,1,3.0,3,3,3,3,1,6,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2,1,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,1.0,,,,,,,,,,2.0,3,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,25.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.7318,,0.7318,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
