EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,PenaltyFtPoints,ShortMidRangeAssists,LostBallTurnovers,NonShootingFoulsDrawn,SecondChanceShotQualityAvg,AtRimFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,SecondChanceTurnovers,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFtPoints,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,DefensiveGoaltends,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,2pt And 1 Free Throw Trips,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Corner3Assists,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,1418.0,24,-20.0,49,50,21.0,23.0,4.0,99,4.0,2.0,2.0,10.0,3.0,3.0,2.0,2.0,2.0,14.0,3.0,3.0,3.0,16.0,54,1.0,7.0,2.0,2.0,8.0,2.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,8.0,21.0,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.38235294117647056,0.4444444444444444,0.42105263157894735,0.4444444444444444,0.17647058823529413,42.59259259259259,0.75,0.1111111111111111,0.043478260869565216,0.2,0.13043478260869565,0.038461538461538464,0.07142857142857142,0.2222222222222222,0.2,0.09090909090909091,0.23529411764705882,0.5882352941176471,0.2,0.2,0.5,0.17647058823529413,1.0,1.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,1.0,0.4117647058823529,1.0,0.4553705882352941,0.45038888888888884,0.10526315789473684,0.125,0.5,12.971428571428572,25.666666666666668,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1594,1610612741,Rick Brunson,Rick Brunson,1594,CHI,597.0,10,-3.0,19,18,7.0,10.0,3.0,37,,,,4.0,,,,,,4.0,,,2.0,2.0,15,,,,,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,2.0,,2.0,7.0,,,,,,,,,,,0.2,1.0,,31.818181818181817,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,0.35729999999999995,,,,1.0,18.4,,0.3684210526315789,1.0,2.0,1.0,1.0,1.0,0.3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,2652.0,44,11.0,90,91,48.0,34.0,10.0,181,2.0,,1.0,7.0,4.0,7.0,3.0,3.0,3.0,10.0,4.0,9.0,6.0,24.0,75,,5.0,3.0,3.0,13.0,2.0,4.0,6.0,6.0,7.0,4.0,6.0,8.0,2.0,18.0,,3.0,3.0,6.0,,6.0,,3.0,1.0,2.0,3.0,,2.0,1.0,4.0,2.0,,,8.0,4.0,13.0,48.0,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444,1.0,0.4444444444444444,0.3,,0.47368421052631576,0.5625,0.5217391304347826,0.5909090909090909,0.47368421052631576,25.71428571428571,0.75,0.09375,,0.3333333333333333,0.14634146341463414,,,0.11764705882352941,0.2857142857142857,,0.10526315789473684,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.5,,0.375,1.0,0.5789473684210527,0.5714285714285714,0.46324736842105263,0.401575,0.17391304347826086,0.2857142857142857,0.5416666666666666,14.84,24.87777777777778,0.5333333333333333,2.0,4.0,1.0,1.0,,0.45514,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.6666666666666666,0.5,0.8,0.8,0.14285714285714285,0.5,1.0,1.0,1.0,0.05263157894736842,0.10526315789473684,0.6,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2053,1610612741,Dalibor Bagaric,Dalibor Bagaric,2053,CHI,4537.0,76,3.0,155,156,79.0,69.0,18.0,311,6.0,3.0,2.0,5.0,,,,,8.0,26.0,,,3.0,19.0,138,4.0,14.0,,,8.0,16.0,,,,,,3.0,4.0,2.0,9.0,3.0,1.0,9.0,13.0,7.0,20.0,,3.0,3.0,,2.0,2.0,2.0,3.0,5.0,2.0,8.0,11.0,4.0,2.0,8.0,79.0,1.0,1.0,,,,,0.3076923076923077,0.2857142857142857,0.3076923076923077,0.2857142857142857,0.3392857142857143,0.2857142857142857,,18.53932584269663,0.4,0.16071428571428573,0.046875,0.07692307692307693,0.14492753623188406,0.0759493670886076,0.034482758620689655,0.09375,,,0.23076923076923078,0.19230769230769232,0.4,0.4,1.0,,,,,0.21428571428571427,,,0.23076923076923078,,0.41520000000000007,0.4106571428571428,0.07142857142857142,0.07142857142857142,0.42105263157894735,8.911538461538461,,0.5096774193548387,1.0,,1.0,,,,2.0,15.0,,,,,,,3.0,1.0,1.0,,1.0,3.0,,1.0,3.0,1.0,,,,0.5,0.2,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5769230769230769,,,,,0.15789473684210525,1.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.15384615384615385,0.3333333333333333,0.13333333333333333,0.75,0.125,0.2,0.0625,0.05263157894736842,0.42857142857142855,0.3333333333333333,1.0,0.26666666666666666,0.3076923076923077,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,1910.0,32,-10.0,64,62,26.0,36.0,9.0,126,,,,1.0,,,,,1.0,3.0,,1.0,,2.0,62,,1.0,,,,,2.0,,,,,2.0,4.0,,10.0,,,3.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,26.0,,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,5.2631578947368425,,0.13043478260869565,,,0.10344827586206896,,,0.18181818181818182,,,,0.25,,,,,,,,,,,0.25,,0.4222875,0.3716,,,,12.933333333333332,23.9,0.40625,,,1.0,,,,,2.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,0.5,0.25,,,,,,1.0,,,,1.0,,,,1.0,,,,,,0.2,,,,,0.25,,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,1612.0,27,9.0,54,56,26.0,3.0,6.0,110,4.0,2.0,2.0,5.0,,,,,3.0,9.0,,,1.0,7.0,44,2.0,3.0,,,5.0,4.0,2.0,,,,,2.0,2.0,1.0,4.0,,,2.0,2.0,,2.0,,,,,2.0,,,,2.0,1.0,,1.0,2.0,1.0,5.0,26.0,0.6666666666666666,0.6666666666666666,,,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.35,0.625,,19.35483870967742,1.0,0.10526315789473684,,,0.08695652173913043,,,0.1,,,0.4444444444444444,0.5555555555555556,0.4,0.4,0.5,,,,,0.6666666666666666,,,0.4444444444444444,,0.5068888888888888,0.6066666666666667,0.1,0.1,0.7142857142857143,9.600000000000001,,0.48148148148148145,1.0,1.0,,2.0,,0.3501,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,0.5,2.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,2657.0,44,-3.0,89,89,36.0,45.0,11.0,178,6.0,2.0,2.0,3.0,,,,,7.0,13.0,,,9.0,23.0,88,3.0,7.0,,,10.0,8.0,6.0,,,,,,,,,5.0,2.0,5.0,8.0,5.0,13.0,1.0,,,,3.0,,1.0,,3.0,1.0,4.0,8.0,14.0,7.0,10.0,36.0,0.5714285714285714,1.0,,,,,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.6052631578947368,0.5,,21.153846153846153,1.0,0.15625,0.13513513513513514,0.2222222222222222,0.17073170731707318,0.10204081632653061,0.05555555555555555,0.23529411764705882,0.2857142857142857,0.2,0.46153846153846156,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,0.2857142857142857,,,0.46153846153846156,,0.4761076923076923,0.44234285714285715,0.3888888888888889,0.3888888888888889,0.43478260869565216,7.376923076923077,,0.4044943820224719,4.0,4.0,,2.0,1.0,0.57045,5.0,4.0,,,,3.0,,,6.0,,,,,2.0,,,2.0,,,0.75,0.75,0.75,0.1111111111111111,,,0.8333333333333334,1.0,0.3076923076923077,,,,,0.2608695652173913,1.0,,,1.0,,,1.0,1.0,,2.0,3.0,0.07692307692307693,0.16666666666666666,,0.25,,,0.25,0.18181818181818182,,,0.4,,,,0.5,,3.0,3.0,6.0,2.0,0.75,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2398,1610612741,Jay Williams,Jay Williams,2398,CHI,2567.0,43,-2.0,92,93,51.0,56.0,10.0,185,1.0,1.0,3.0,4.0,3.0,7.0,1.0,3.0,4.0,7.0,4.0,10.0,5.0,25.0,86,3.0,3.0,2.0,4.0,14.0,4.0,4.0,9.0,3.0,7.0,3.0,2.0,3.0,1.0,7.0,,,4.0,4.0,,4.0,,3.0,2.0,1.0,3.0,,2.0,,3.0,1.0,2.0,2.0,8.0,4.0,14.0,51.0,0.5,0.5,0.75,0.4,0.5,0.4,0.5714285714285714,1.0,0.5882352941176471,0.8571428571428571,0.5952380952380952,0.7777777777777778,0.5882352941176471,23.076923076923077,1.0,0.11764705882352941,,,0.1,,,0.18181818181818182,,,0.058823529411764705,0.23529411764705882,0.75,0.75,0.3333333333333333,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.6470588235294118,0.42857142857142855,0.4862176470588236,0.48432142857142857,0.19047619047619047,0.36363636363636365,0.56,12.571428571428571,24.73,0.5543478260869565,,2.0,,1.0,,0.53445,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,1.5,1.5,,,,1.0,1.0,0.11764705882352941,0.17647058823529413,1.0,1.0,1.0,0.12,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,388.0,6,-8.0,15,15,7.0,7.0,1.0,30,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,2.0,2.0,1.0,,1.0,,,,7.0,,,,,,,,,,,,,,12.5,,0.6,,,0.5,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,
697,1610612741,Fred Hoiberg,Fred Hoiberg,697,CHI,1693.0,28,12.0,58,60,40.0,14.0,6.0,118,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,9.0,50,2.0,3.0,1.0,1.0,7.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,,5.0,2.0,3.0,3.0,6.0,2.0,8.0,1.0,5.0,3.0,2.0,,,,,,,,,2.0,1.0,7.0,40.0,0.5,0.5,1.0,1.0,1.0,1.0,0.4,0.6666666666666666,0.5833333333333334,0.875,0.6428571428571429,0.875,0.16666666666666666,10.606060606060606,,0.15,0.09090909090909091,0.75,0.25,0.08,0.2222222222222222,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,0.75,0.25,1.0,0.6666666666666666,1.0,0.5406083333333332,0.6273375,0.14285714285714285,0.16666666666666666,0.7777777777777778,7.6,24.9,0.6896551724137931,,,1.0,,,,2.0,,,,,,,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,0.4,0.5,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.2222222222222222,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.5,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
