EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,BadPassSteals,Travels,DefLongMidRangeReboundPct,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,Corner3Assists,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,BlockedAtRim,PtsUnassisted3s,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,3SecondViolations,DefensiveGoaltends,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,1244.0,21.0,-3,40,40,19,24.0,4.0,80,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,2.0,4.0,1.0,15.0,41,2.0,3.0,1.0,2.0,1.0,8.0,6.0,2.0,6.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,19,0.75,0.75,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7,0.7,0.75,0.8,0.4,27.272727272727273,0.5,0.05555555555555555,0.25,0.09090909090909091,0.25,0.25,1.0,0.2,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.5,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.4,0.5,0.6,0.3333333333333333,0.458075,0.47946999999999995,0.1,0.16666666666666666,0.5333333333333333,10.950000000000001,25.025000000000002,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,1535.0,26.0,1,42,45,13,9.0,7.0,87,1.0,1.0,,,,1.0,6.0,,,,,,,2.0,7.0,,,,4.0,37,,3.0,,,,,,4.0,,,,,1.0,,,,3.0,,2.0,2.0,2.0,1.0,,,,,1.0,1.0,,,3.0,4.0,,,,,,,,,,13,,,,,,,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,,15.686274509803921,,0.125,,0.10526315789473684,0.3333333333333333,,,0.14285714285714285,1.0,1.0,,,0.8571428571428571,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,0.14285714285714285,,0.45235714285714285,0.3658666666666666,,,,15.900000000000002,,0.30952380952380953,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,3442.0,57.0,12,106,106,33,26.0,20.0,212,2.0,7.0,1.0,1.0,8.0,3.0,8.0,,1.0,1.0,2.0,1.0,2.0,8.0,23.0,1.0,3.0,5.0,24.0,110,2.0,3.0,1.0,2.0,2.0,9.0,14.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,4.0,5.0,11.0,1.0,1.0,,,,3.0,3.0,,,1.0,5.0,6.0,,2.0,1.0,,1.0,1.0,,9.0,33,0.875,0.875,1.0,0.3333333333333333,0.5,0.3333333333333333,0.34782608695652173,0.6666666666666666,0.36538461538461536,0.7,0.41379310344827586,0.75,0.11538461538461539,24.06015037593985,,0.1111111111111111,0.1,0.10869565217391304,0.1111111111111111,,,0.2692307692307692,0.2857142857142857,0.4,1.0,0.3076923076923077,0.3076923076923077,0.375,0.375,1.0,0.038461538461538464,,,,0.07692307692307693,0.5,0.5,1.0,0.2,1.0,0.4,0.5,0.38461538461538464,0.5,0.4238865384615385,0.41363000000000005,0.07142857142857142,0.08,0.375,9.878260869565219,25.3,0.3113207547169811,,,,1.0,0.08695652173913043,4.0,3.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,5.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.14285714285714285,0.1875,0.13043478260869565,0.2857142857142857,0.125,0.25,0.11363636363636363,0.08928571428571429,0.3333333333333333,0.05555555555555555,0.058823529411764705,0.25,0.5,0.21428571428571427,0.375,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.5072333333333333,0.125,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,1517.0,25.0,3,47,46,14,6.0,5.0,93,1.0,1.0,,,5.0,2.0,3.0,,,,,,,4.0,9.0,,,11.0,19.0,49,1.0,3.0,,,6.0,8.0,6.0,2.0,,,,2.0,2.0,1.0,,1.0,4.0,,7.0,7.0,11.0,2.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,3.0,11.0,,2.0,,,,,,8.0,14,0.75,1.0,,,,,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6428571428571429,0.6666666666666666,,28.57142857142857,,0.3888888888888889,,0.2916666666666667,0.6,,,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,0.1111111111111111,,0.37464444444444445,0.327,0.18181818181818182,0.18181818181818182,0.42105263157894735,10.91111111111111,,0.2978723404255319,,,1.0,1.0,0.4,1.0,1.0,,1.0,2.0,,2.0,4.0,2.0,3.0,,4.0,1.0,,,3.0,,0.5,0.5,0.6666666666666666,0.2222222222222222,,0.4,,0.13636363636363635,0.17391304347826086,,0.15384615384615385,0.16666666666666666,,,0.3333333333333333,0.2,0.3333333333333333,1.0,0.5,,0.3459,0.21052631578947367,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,4825.0,80.0,8,151,152,60,62.0,27.0,303,8.0,13.0,3.0,7.0,2.0,,,,1.0,,1.0,,,9.0,15.0,,2.0,4.0,22.0,155,3.0,7.0,,,2.0,8.0,12.0,6.0,,1.0,,14.0,18.0,4.0,3.0,7.0,40.0,2.0,1.0,4.0,9.0,2.0,2.0,4.0,1.0,2.0,2.0,6.0,,2.0,4.0,11.0,9.0,1.0,4.0,1.0,,1.0,1.0,,8.0,60,0.6666666666666666,0.6666666666666666,,,,,0.6,0.42857142857142855,0.5294117647058824,0.42857142857142855,0.5238095238095238,0.4,0.11764705882352941,14.594594594594595,0.6666666666666666,0.018518518518518517,0.14285714285714285,0.04411764705882353,,0.16666666666666666,,0.7647058823529411,0.6153846153846154,0.6153846153846154,0.75,0.11764705882352941,,,,,0.058823529411764705,,,,0.058823529411764705,,,,1.0,0.42857142857142855,,,0.8823529411764706,,0.5964529411764705,0.6476428571428572,0.2,0.2222222222222222,0.36363636363636365,1.4733333333333334,23.85,0.3973509933774834,4.0,3.0,,,0.03333333333333333,2.0,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,5.0,1.0,,,1.0,3.0,0.5,0.3333333333333333,0.3333333333333333,0.06666666666666667,,0.5,0.16666666666666666,0.01639344262295082,0.05194805194805195,,,0.045454545454545456,,,0.14285714285714285,0.5,1.0,,0.6666666666666666,,0.609875,0.09090909090909091,1.0,,3.0,,0.1875,0.14285714285714285,0.5,1.0,1.0,1.0,2.0,1.0,0.14285714285714285,0.5,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,1875.0,31.0,-1,57,59,19,31.0,16.0,116,3.0,5.0,1.0,1.0,1.0,1.0,3.0,,,,,,,4.0,9.0,,,1.0,9.0,61,1.0,1.0,,,,2.0,4.0,4.0,,,,1.0,1.0,,1.0,,2.0,,2.0,4.0,11.0,,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,,1.0,1.0,,,1.0,,2.0,19,0.5,0.6666666666666666,,,,,0.4444444444444444,1.0,0.4444444444444444,1.0,0.45,1.0,,16.883116883116884,0.3333333333333333,0.10526315789473684,,0.08333333333333333,,,,0.5555555555555556,0.6,0.6,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,,0.5555555555555556,,0.4505111111111112,0.6558,0.1,0.1,0.2222222222222222,8.31111111111111,,0.3333333333333333,,,,,0.18181818181818182,2.0,,,1.0,3.0,,1.0,3.0,,5.0,1.0,7.0,,,,,,0.3333333333333333,0.3333333333333333,0.375,,,,0.25,0.18518518518518517,0.17142857142857143,0.2,0.2857142857142857,0.1,,,,,,,0.6666666666666666,,0.4756,0.3333333333333333,1.0,2.0,1.0,,0.125,0.16666666666666666,0.5,,,2.0,,,1.0,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,339.0,6.0,-11,10,10,6,6.0,2.0,20,,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,15,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,2.0,6,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,16.666666666666668,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.4124,0.4124,,,1.0,4.9,,0.6,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,2485.0,41.0,-4,76,75,26,22.0,13.0,151,5.0,6.0,2.0,3.0,8.0,,1.0,,,2.0,6.0,2.0,3.0,8.0,15.0,2.0,6.0,5.0,27.0,82,4.0,9.0,2.0,3.0,2.0,16.0,10.0,6.0,,6.0,2.0,3.0,3.0,2.0,,1.0,6.0,3.0,4.0,7.0,10.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,,6.0,6.0,,1.0,,,,,,16.0,26,0.625,0.7142857142857143,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4444444444444444,0.5238095238095238,0.5833333333333334,0.5625,0.6153846153846154,0.2857142857142857,27.47252747252747,,0.18181818181818182,0.375,0.23333333333333334,0.14285714285714285,0.42857142857142855,,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.6,0.38095238095238093,0.047619047619047616,,,,,,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.25,0.6666666666666666,0.25,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.43866666666666676,0.44555833333333333,0.045454545454545456,0.0625,0.5925925925925926,5.826666666666666,25.7,0.34210526315789475,,,1.0,,0.16666666666666666,3.0,3.0,,2.0,4.0,,,4.0,,3.0,,3.0,2.0,,,2.0,3.0,0.5,0.5,0.5,,,,,0.0967741935483871,0.075,,0.13333333333333333,0.09090909090909091,0.3333333333333333,,0.18181818181818182,0.375,0.375,0.6666666666666666,0.75,,0.492775,0.14814814814814814,2.0,2.0,,,,,0.6666666666666666,,,,,,,,0.5,,,6.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1956.0,33.0,2,60,56,17,15.0,11.0,116,2.0,2.0,,,8.0,1.0,3.0,,,,,,,6.0,13.0,,,,12.0,65,,,,,,,8.0,4.0,,,,1.0,1.0,1.0,,,2.0,3.0,5.0,9.0,11.0,,,1.0,,,,1.0,,,1.0,3.0,,,,1.0,,,1.0,1.0,,17,0.6666666666666666,0.6666666666666666,,,,,0.46153846153846156,,0.46153846153846156,,0.46153846153846156,,,18.42105263157895,1.0,0.3125,0.5,0.36363636363636365,0.3333333333333333,0.4,1.0,0.15384615384615385,1.0,1.0,0.5,0.6153846153846154,0.23076923076923078,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,0.15384615384615385,,0.39873846153846154,,,,,8.353846153846153,,0.2833333333333333,,,,,0.2727272727272727,1.0,3.0,,1.0,3.0,,,2.0,2.0,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15384615384615385,,0.125,,0.041666666666666664,0.06060606060606061,,,0.1111111111111111,0.5,1.0,,0.375,0.42857142857142855,0.6666666666666666,0.3333333333333333,,0.41016666666666673,0.16666666666666666,1.0,,1.0,,0.1111111111111111,0.125,1.0,,,1.0,1.0,1.0,0.5,,1.0,,1.0,,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,952.0,16.0,4,36,40,33,32.0,6.0,76,,,,,1.0,2.0,5.0,,,,,,,2.0,6.0,,,2.0,6.0,39,2.0,6.0,,,2.0,6.0,2.0,2.0,,,,1.0,1.0,1.0,,,2.0,1.0,4.0,7.0,7.0,,,,1.0,,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,6.0,33,0.5,0.5,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,,19.047619047619047,,0.3076923076923077,0.5,0.3333333333333333,,0.5,,,,,,0.16666666666666666,0.8333333333333334,0.4,0.4,0.5,,,,,,,,,,,,,,,0.3937333333333333,0.3937333333333333,0.14285714285714285,0.14285714285714285,1.0,17.016666666666666,,0.9166666666666666,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,2.0,,,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
