EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,HeaveAttempts,Fg3aBlocked,Corner3Assists,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,on,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1742,1610612743,Shammond Williams,Shammond Williams,1742,DEN,23512.0,392,-61,762,761,213.0,319.0,111.0,1523,14.0,25.0,2.0,3.0,2.0,5.0,1.0,11.0,18.0,43.0,3.0,6.0,1.0,2.0,1.0,18.0,49.0,1.0,2.0,4.0,16.0,33.0,79,21.0,55.0,15.0,144.0,776,2.0,5.0,2.0,4.0,1.0,11.0,8.0,21.0,4.0,17.0,9.0,37.0,30.0,36.0,39.0,24.0,2.0,49.0,18.0,4.0,64.0,7.0,71.0,7.0,22.0,8.0,34.0,149.0,2.0,5.0,9.0,21.0,1.0,31,7.0,38,1.0,9.0,4.0,5.0,21.0,3.0,15.0,10.0,1.0,6.0,2.0,31.0,3.0,11.0,13.0,24.0,1.0,20.0,3.0,1.0,8.0,3.0,2.0,1.0,1.0,2.0,2.0,37.0,213.0,2.0,0.45454545454545453,0.46875,0.6190476190476191,0.38181818181818183,0.5,0.23529411764705882,0.38181818181818183,0.4177215189873418,0.4,0.38095238095238093,0.48134328358208955,0.5555555555555556,0.3684210526315789,0.5070422535211268,0.55,0.43023255813953487,0.41044776119402987,0.05063291139240506,0.12,0.09090909090909091,19.243604004449388,0.6774193548387096,0.034482758620689655,0.07420494699646643,0.01440922190201729,0.11538461538461539,0.04,0.08310249307479224,0.017632241813602016,0.020202020202020204,0.009900990099009901,0.013605442176870748,0.023809523809523808,0.125,0.07792207792207792,0.06521739130434782,0.07894736842105263,0.12962962962962962,0.08333333333333333,0.014084507042253521,1.0,0.1865671641791045,0.56,0.6363636363636364,0.42857142857142855,0.08208955223880597,0.09090909090909091,0.1,0.3208955223880597,0.4186046511627907,0.4186046511627907,0.5,0.04477611940298507,0.5,0.5,1.0,0.3656716417910448,0.3673469387755102,0.3673469387755102,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.5,0.2222222222222222,0.5,1.0,0.2222222222222222,0.5,1.0,0.13157894736842105,0.4,0.02631578947368421,0.42105263157894735,0.25,0.5970149253731343,0.3673469387755102,0.48352835820895523,0.5099785714285714,0.43831578947368416,0.05755395683453238,0.09523809523809523,0.0763888888888889,0.2569444444444444,11.559493670886075,25.28909090909091,0.2795275590551181,,,,,,,,,,,,,,,,,,,,True,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,2268.0,38,16,72,72,21.0,38.0,17.0,144,3.0,5.0,1.0,2.0,1.0,1.0,,,2.0,5.0,,,,,,,,,,,,5.0,10,,,1.0,11.0,63,2.0,3.0,,,,4.0,3.0,4.0,,,,6.0,8.0,2.0,,,2.0,,,1.0,2.0,,2.0,,1.0,1.0,,4.0,,5.0,2.0,1.0,,3,5.0,8,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,2.0,,2.0,5.0,,2.0,2.0,,2.0,,2.0,1.0,1.0,2.0,,6.0,21.0,3.0,0.8,1.0,,,,,,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,0.75,0.55,0.6666666666666666,0.75,,0.1,0.2,,13.186813186813186,0.5,,0.03333333333333333,0.13513513513513514,0.2857142857142857,,0.08108108108108109,0.1282051282051282,,0.15384615384615385,0.25,,,0.125,,,0.3333333333333333,,,,0.5,0.6,0.75,0.6666666666666666,,,,0.5,0.4,0.4,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.25,1.0,,,,0.5,,0.48737000000000014,0.5142333333333333,0.410025,0.2,0.2,0.36363636363636365,0.5454545454545454,9.52,,0.2916666666666667,1.0,,,,,,,,,,,,,,,,,,,True,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,17621.0,294,-63,573,571,143.0,229.0,88.0,1144,19.0,33.0,5.0,6.0,5.0,6.0,5.0,29.0,14.0,45.0,,2.0,,,1.0,2.0,16.0,1.0,4.0,1.0,8.0,38.0,107,2.0,18.0,21.0,103.0,596,8.0,18.0,1.0,4.0,4.0,23.0,6.0,18.0,1.0,9.0,4.0,19.0,52.0,24.0,6.0,,4.0,15.0,2.0,13.0,26.0,3.0,29.0,2.0,9.0,7.0,10.0,61.0,1.0,9.0,5.0,18.0,3.0,26,10.0,36,3.0,12.0,9.0,3.0,11.0,1.0,4.0,16.0,3.0,7.0,3.0,27.0,3.0,7.0,8.0,22.0,7.0,24.0,2.0,,11.0,2.0,9.0,4.0,2.0,10.0,6.0,19.0,143.0,4.0,0.6842105263157895,0.7222222222222222,1.0,0.1111111111111111,0.25,0.1111111111111111,0.11764705882352941,0.35514018691588783,0.4444444444444444,0.3333333333333333,0.328,0.4318181818181818,0.2777777777777778,0.3786764705882353,0.4791666666666667,0.3275862068965517,0.144,0.12149532710280374,0.21212121212121213,0.13793103448275862,23.830409356725145,0.4074074074074074,0.16666666666666666,0.08530805687203792,0.033582089552238806,0.10204081632653061,0.02564102564102564,0.08846153846153847,0.03257328990228013,0.05333333333333334,0.03409090909090909,0.01904761904761905,0.029411764705882353,,0.06451612903225806,0.056338028169014086,0.1282051282051282,0.12121212121212122,0.0625,0.043478260869565216,0.6,0.264,0.5757575757575758,0.7307692307692307,0.631578947368421,0.232,0.1724137931034483,0.2,0.36,0.3111111111111111,0.32558139534883723,0.7857142857142857,0.016,,,,0.128,0.125,0.13333333333333333,1.0,0.2727272727272727,0.8333333333333334,0.4,,,,0.18181818181818182,0.25,1.0,0.2222222222222222,0.8333333333333334,0.037037037037037035,0.2962962962962963,0.125,0.408,0.13333333333333333,0.4593552419354839,0.44528571428571434,0.4569519230769231,0.08208955223880597,0.09482758620689655,0.22330097087378642,0.18446601941747573,9.90747663551402,26.077777777777776,0.24956369982547993,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.05555555555555555,0.044444444444444446,0.0625,0.6,,,,,,,,True,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,8227.0,137,-55,267,269,77.0,104.0,34.0,536,11.0,27.0,2.0,11.0,2.0,6.0,1.0,4.0,3.0,5.0,,,,,,,,,,,,15.0,36,,,15.0,45.0,276,2.0,13.0,,,4.0,8.0,3.0,8.0,,,3.0,9.0,24.0,6.0,,,4.0,,,5.0,4.0,,4.0,,3.0,,1.0,8.0,2.0,16.0,5.0,13.0,2.0,20,18.0,38,2.0,7.0,6.0,1.0,7.0,,5.0,2.0,,2.0,,9.0,1.0,4.0,7.0,15.0,,23.0,1.0,,11.0,1.0,8.0,5.0,3.0,8.0,5.0,9.0,77.0,6.0,0.8,0.9230769230769231,,,,,,0.4166666666666667,0.15384615384615385,0.375,0.4166666666666667,0.15384615384615385,0.375,0.4787234042553192,0.25,0.45,,0.1388888888888889,0.18518518518518517,,17.8343949044586,0.7777777777777778,0.2222222222222222,0.11818181818181818,0.12213740458015267,0.16666666666666666,0.14285714285714285,0.12857142857142856,0.12413793103448276,0.10638297872340426,0.15789473684210525,0.10869565217391304,,1.0,0.1724137931034483,0.08333333333333333,0.1111111111111111,0.17391304347826086,0.14285714285714285,0.125,0.625,0.75,0.4074074074074074,0.5,0.7272727272727273,0.1111111111111111,0.25,0.25,0.1388888888888889,0.6,0.6,1.0,,,,,,,,,0.8461538461538461,0.18181818181818182,,,,,,,,0.75,0.3333333333333333,,,,0.75,,0.5192861111111111,0.53535,0.5394625,0.2391304347826087,0.2391304347826087,0.17777777777777778,0.2,3.566666666666667,,0.2883895131086142,1.0,,,,,,,,,,,1.0,,,,,,,,True,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,36925.0,615,-141,1190,1191,336.0,529.0,183.0,2381,49.0,92.0,19.0,40.0,18.0,32.0,17.0,52.0,25.0,78.0,,,,,,2.0,5.0,,,1.0,4.0,91.0,222,2.0,5.0,33.0,221.0,1236,27.0,59.0,,,3.0,57.0,34.0,70.0,1.0,4.0,6.0,77.0,124.0,58.0,3.0,3.0,42.0,4.0,2.0,19.0,42.0,5.0,47.0,3.0,26.0,7.0,9.0,99.0,8.0,61.0,34.0,84.0,15.0,133,75.0,208,13.0,20.0,9.0,11.0,18.0,5.0,16.0,9.0,1.0,2.0,2.0,27.0,3.0,5.0,40.0,69.0,1.0,50.0,6.0,,26.0,2.0,39.0,18.0,17.0,40.0,22.0,77.0,336.0,14.0,0.6813186813186813,0.8857142857142857,0.5,0.4,,0.25,0.5,0.4099099099099099,0.4576271186440678,0.4857142857142857,0.41409691629955947,0.4576271186440678,0.4797297297297297,0.44377510040160645,0.4672131147540984,0.4935897435897436,0.022026431718061675,0.08558558558558559,0.10869565217391304,0.15384615384615385,19.491525423728813,0.6666666666666666,0.3488372093023256,0.2,0.10758377425044091,0.2857142857142857,0.10810810810810811,0.2189239332096475,0.10764430577223089,0.12101910828025478,0.12422360248447205,0.08835341365461848,0.11475409836065574,0.07692307692307693,0.15454545454545454,0.21897810218978103,0.2138728323699422,0.2857142857142857,0.2857142857142857,0.11504424778761062,0.55,0.4052863436123348,0.532608695652174,0.5975609756097561,0.5714285714285714,0.2290748898678414,0.3269230769230769,0.38636363636363635,0.3436123348017621,0.32051282051282054,0.3246753246753247,1.0,,,,,0.022026431718061675,0.4,0.4,0.5,0.6779661016949152,0.475,0.10526315789473684,,,,,,,0.43243243243243246,0.5625,,0.05405405405405406,0.25,0.42731277533039647,0.5,0.47084402654867263,0.5275842105263159,0.4620794520547946,0.10526315789473684,0.10743801652892562,0.2579185520361991,0.34841628959276016,8.195945945945947,30.68,0.2823529411764706,9.0,1.0,,2.0,1.0,1.0,4.0,,,0.01282051282051282,,0.5294117647058824,6.0,1.0,1.0,0.17647058823529413,,,,True,,,
436,1610612743,Juwan Howard,Juwan Howard,436,DEN,23057.0,384,-94,746,745,237.0,359.0,119.0,1491,24.0,44.0,9.0,15.0,1.0,4.0,27.0,66.0,39.0,94.0,,,,,,1.0,1.0,,,1.0,1.0,90.0,204,1.0,1.0,30.0,213.0,798,17.0,29.0,,,1.0,35.0,25.0,49.0,1.0,1.0,10.0,63.0,128.0,52.0,3.0,,16.0,1.0,1.0,14.0,24.0,5.0,29.0,4.0,14.0,,10.0,63.0,2.0,26.0,6.0,29.0,7.0,42,29.0,71,3.0,7.0,6.0,1.0,13.0,3.0,9.0,16.0,,4.0,2.0,29.0,2.0,9.0,12.0,38.0,9.0,38.0,7.0,7.0,15.0,4.0,1.0,1.0,,1.0,1.0,63.0,237.0,10.0,0.7111111111111111,0.7804878048780488,1.0,1.0,,1.0,1.0,0.4411764705882353,0.5862068965517241,0.5102040816326531,0.44634146341463415,0.5862068965517241,0.53,0.4815668202764977,0.603448275862069,0.5625,0.004878048780487805,0.06862745098039216,0.22727272727272727,0.030303030303030304,27.640449438202246,0.4482758620689655,0.2916666666666667,0.11740890688259109,0.07103825136612021,0.09090909090909091,0.045454545454545456,0.11182108626198083,0.06829268292682927,0.1595744680851064,0.01834862385321101,0.05521472392638037,0.05405405405405406,,0.09836065573770492,0.14285714285714285,0.10784313725490197,0.046511627906976744,0.17391304347826086,0.030303030303030304,1.0,0.2146341463414634,0.5454545454545454,0.7058823529411765,0.5833333333333334,0.32195121951219513,0.4090909090909091,0.421875,0.4585365853658537,0.4148936170212766,0.42391304347826086,0.8717948717948718,,,,,0.004878048780487805,1.0,1.0,1.0,0.5172413793103449,0.6,0.3333333333333333,,,,,,,0.08,0.25,,0.02,1.0,0.21951219512195122,1.0,0.43853829268292693,0.4809478260869566,0.405819,0.07042253521126761,0.07075471698113207,0.1643192488262911,0.29577464788732394,11.030392156862744,25.0,0.31769436997319034,,,,1.0,,,,2.0,,0.02127659574468085,,0.5925925925925926,1.0,,,0.05263157894736842,,,,True,,,
2453,1610612743,Predrag Savovic,Predrag Savovic,2453,DEN,3622.0,60,-4,117,118,39.0,49.0,20.0,235,6.0,10.0,1.0,2.0,1.0,2.0,,1.0,1.0,5.0,,1.0,,,,1.0,3.0,1.0,2.0,,,7.0,16,1.0,4.0,3.0,20.0,108,1.0,2.0,1.0,2.0,,5.0,1.0,4.0,,,1.0,3.0,8.0,6.0,3.0,,2.0,3.0,1.0,2.0,4.0,,4.0,,3.0,,1.0,8.0,,3.0,,1.0,,1,3.0,4,1.0,2.0,2.0,,2.0,,1.0,3.0,1.0,1.0,,5.0,,2.0,3.0,10.0,2.0,6.0,2.0,,4.0,,,,,,,3.0,39.0,,0.5714285714285714,0.6666666666666666,1.0,0.25,0.5,,0.25,0.4375,0.5,0.25,0.425,0.625,0.25,0.45454545454545453,0.5,0.25,0.2,0.125,0.2,,19.28571428571429,0.4,,0.02564102564102564,0.06666666666666667,,,0.017543859649122806,0.05555555555555555,0.15384615384615385,,0.05,,,,,0.05555555555555555,,,0.1,,0.5,0.6,0.75,0.6666666666666666,0.05,,,0.25,0.2,0.2,,0.05,,,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,,,,0.5,0.5,1.0,0.5,0.5,,,,0.7,0.3333333333333333,0.5699525,0.5738125000000001,0.59015,0.18181818181818182,0.2222222222222222,0.25,0.15,7.399999999999999,24.924999999999997,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,
2428,1610612743,Vincent Yarbrough,Vincent Yarbrough,2428,DEN,12110.0,202,-63,395,402,116.0,202.0,66.0,797,10.0,15.0,5.0,5.0,2.0,3.0,5.0,12.0,8.0,32.0,,4.0,,,3.0,2.0,5.0,,,1.0,2.0,23.0,59,2.0,9.0,9.0,61.0,427,5.0,8.0,,,,10.0,5.0,13.0,1.0,5.0,4.0,17.0,26.0,20.0,6.0,,6.0,5.0,2.0,4.0,14.0,1.0,15.0,1.0,6.0,3.0,5.0,31.0,,7.0,10.0,10.0,,20,7.0,27,1.0,9.0,6.0,3.0,13.0,,7.0,4.0,2.0,6.0,2.0,17.0,3.0,4.0,11.0,22.0,,10.0,,,4.0,1.0,4.0,1.0,3.0,4.0,1.0,17.0,116.0,3.0,0.5652173913043478,0.65,1.0,0.2222222222222222,,0.2,0.2222222222222222,0.3898305084745763,0.625,0.38461538461538464,0.38235294117647056,0.625,0.3611111111111111,0.4178082191780822,0.625,0.425,0.1323529411764706,0.06779661016949153,,0.08333333333333333,18.828451882845187,0.7647058823529411,,0.07874015748031496,0.03349282296650718,0.2127659574468085,,0.11494252873563218,0.03056768558951965,0.05263157894736842,0.07407407407407407,,,,0.1111111111111111,0.0425531914893617,0.09433962264150944,0.14705882352941177,0.38461538461538464,0.02702702702702703,0.25,0.22058823529411764,0.6666666666666666,0.6666666666666666,0.5,0.17647058823529413,0.4166666666666667,0.45454545454545453,0.47058823529411764,0.25,0.27586206896551724,0.625,0.058823529411764705,,,,0.07352941176470588,0.4,0.4,1.0,0.625,1.0,0.2,,,,,,,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.5,0.35294117647058826,0.4,0.4523257352941177,0.48268750000000005,0.4261,0.05555555555555555,0.06349206349206349,0.16393442622950818,0.2786885245901639,11.854237288135595,25.488888888888894,0.2936708860759494,1.0,,,,,,,,,0.09375,,0.6,,,1.0,,,,,True,,,
2454,1610612743,Junior Harrington,Junior Harrington,2454,DEN,14554.0,243,-50,464,462,153.0,229.0,77.0,926,4.0,12.0,1.0,2.0,1.0,4.0,3.0,10.0,12.0,32.0,1.0,1.0,,,1.0,,3.0,,,,3.0,19.0,54,1.0,4.0,11.0,52.0,473,3.0,6.0,,,1.0,7.0,3.0,17.0,1.0,4.0,7.0,16.0,24.0,14.0,3.0,,2.0,2.0,,7.0,36.0,3.0,39.0,3.0,11.0,7.0,18.0,81.0,1.0,8.0,3.0,13.0,3.0,19,9.0,28,1.0,6.0,3.0,3.0,7.0,1.0,6.0,6.0,,1.0,1.0,13.0,1.0,5.0,13.0,27.0,2.0,18.0,,,5.0,4.0,2.0,,1.0,2.0,1.0,16.0,153.0,6.0,0.631578947368421,0.6666666666666666,1.0,0.25,,0.25,0.3333333333333333,0.35185185185185186,0.5,0.17647058823529413,0.35344827586206895,0.5,0.21428571428571427,0.3880597014925373,0.5,0.2962962962962963,0.06896551724137931,0.12962962962962962,0.5,0.1,14.311270125223613,0.5384615384615384,0.16666666666666666,0.08609271523178808,0.03347280334728033,0.07317073170731707,0.038461538461538464,0.08333333333333333,0.033962264150943396,0.02857142857142857,0.04838709677419355,0.028037383177570093,0.047619047619047616,,,0.14583333333333334,0.09230769230769231,0.06451612903225806,0.1,0.034482758620689655,0.5,0.20689655172413793,0.3333333333333333,0.6666666666666666,0.25,0.1724137931034483,0.3,0.3333333333333333,0.5517241379310345,0.375,0.375,0.8333333333333334,0.017241379310344827,1.0,1.0,1.0,0.05172413793103448,,,,0.3333333333333333,0.5,,,,,,,,0.19047619047619047,0.25,0.047619047619047616,0.14285714285714285,,0.27586206896551724,,0.438571052631579,0.49325,0.4350125,0.07936507936507936,0.0847457627118644,0.1346153846153846,0.3076923076923077,12.911111111111111,36.625,0.3297413793103448,2.0,1.0,,,,,1.0,,,,,0.3333333333333333,,,,,1.0,1.0,,True,,,
2051,1610612743,Donnell Harvey,Donnell Harvey,2051,DEN,13496.0,225,-50,430,430,115.0,180.0,67.0,860,18.0,37.0,6.0,12.0,4.0,5.0,9.0,26.0,6.0,16.0,,1.0,,,1.0,,1.0,,,,,33.0,79,,2.0,21.0,87.0,408,6.0,14.0,,,7.0,19.0,6.0,12.0,,1.0,9.0,21.0,34.0,32.0,,,12.0,,,9.0,9.0,3.0,12.0,3.0,2.0,2.0,5.0,27.0,1.0,15.0,5.0,36.0,4.0,45,17.0,62,4.0,10.0,4.0,6.0,15.0,1.0,9.0,7.0,1.0,6.0,,22.0,,5.0,10.0,28.0,4.0,26.0,4.0,,12.0,3.0,4.0,3.0,1.0,4.0,2.0,21.0,115.0,7.0,0.5151515151515151,0.6296296296296297,,,,,,0.4177215189873418,0.42857142857142855,0.5,0.4074074074074074,0.42857142857142855,0.46153846153846156,0.47282608695652173,0.5277777777777778,0.5833333333333334,0.024691358024691357,0.11392405063291139,0.1891891891891892,0.038461538461538464,22.35294117647059,0.6818181818181818,0.26666666666666666,0.2517482517482518,0.075,0.1,0.034482758620689655,0.21243523316062177,0.06986899563318777,0.10344827586206896,0.10344827586206896,0.03571428571428571,0.041666666666666664,,0.30303030303030304,0.20408163265306123,0.26229508196721313,0.08571428571428572,0.13333333333333333,0.10810810810810811,0.5,0.4567901234567901,0.4864864864864865,0.6,0.5555555555555556,0.32098765432098764,0.34615384615384615,0.36,0.19753086419753085,0.375,0.4,0.5,0.012345679012345678,,,,0.012345679012345678,,,,0.8571428571428571,0.5,,,,,,,,0.38461538461538464,0.8,0.07692307692307693,,,0.48148148148148145,,0.4744224999999999,0.55125,0.4880769230769231,0.1348314606741573,0.13793103448275862,0.21839080459770116,0.2413793103448276,6.4645569620253145,34.0,0.26744186046511625,1.0,1.0,,,,,,1.0,,0.0625,,0.4444444444444444,1.0,2.0,,0.058823529411764705,,,,True,,,
