EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveMakes,on,BlockedCorner3
1496,1610612755,Keith Van Horn,Keith Van Horn,1496,PHI,35109.0,585,-18,1119,1133,383,373,137,2252,56.0,85.0,15.0,22.0,23.0,29.0,29.0,63,15.0,30.0,7.0,12.0,2.0,2.0,3.0,4.0,14.0,38.0,2.0,4.0,5.0,12.0,100.0,178,21.0,50.0,46.0,309,1204,17.0,28.0,4.0,6.0,5.0,51.0,35.0,54.0,8.0,16.0,15.0,109,136.0,64.0,60.0,3.0,26.0,38.0,14.0,18.0,21.0,5.0,26.0,3.0,2.0,10.0,4.0,7.0,57.0,2.0,34,22.0,62.0,14.0,98.0,36,134,2.0,14.0,9.0,5.0,14,1.0,7.0,23.0,1.0,7.0,4.0,37,2.0,8.0,35.0,78,5.0,6.0,60.0,2.0,2.0,27.0,3.0,7.0,5.0,2.0,7.0,2.0,1.0,1.0,5.0,1.0,109,383,11.0,0.68,0.7816091954022989,0.9523809523809523,0.42,0.6666666666666666,0.5,0.42,0.5617977528089888,0.6071428571428571,0.6481481481481481,0.5767543859649122,0.6764705882352942,0.6714285714285714,0.6015625,0.6710526315789473,0.689873417721519,0.21929824561403508,0.10112359550561797,0.17647058823529413,0.047619047619047616,22.998430141287283,0.3783783783783784,0.358974358974359,0.16847826086956522,0.08173076923076923,0.1732283464566929,0.022988505747126436,0.1696969696969697,0.07157057654075547,0.0958904109589041,0.049586776859504134,0.09395973154362416,0.015625,0.043478260869565216,0.1320754716981132,0.20161290322580644,0.16666666666666666,0.19607843137254902,0.08,0.022727272727272728,0.2857142857142857,0.37280701754385964,0.6588235294117647,0.8,0.6785714285714286,0.27631578947368424,0.4603174603174603,0.48333333333333334,0.6206896551724138,0.13157894736842105,0.5,0.5,0.8,0.05263157894736842,0.5833333333333334,0.5833333333333334,1.0,0.16666666666666666,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.6470588235294118,0.6818181818181818,0.06666666666666667,0.058823529411764705,1.0,1.0,0.11764705882352941,0.5,1.0,0.4142857142857143,0.7931034482758621,0.05714285714285714,0.75,0.17142857142857143,0.4166666666666667,0.5921052631578947,0.3684210526315789,0.4946890350877193,0.5335176470588234,0.4933264285714285,0.1067193675889328,0.1330049261083744,0.1650485436893204,0.35275080906148865,6.228651685393256,25.305999999999997,0.34226988382484363,,,,,,,,,,,,,,,,,True,
1609,1610612755,Art Long,Art Long,1609,PHI,4954.0,83,10,168,172,63,82,29,340,9.0,20.0,4.0,8.0,3.0,7.0,3.0,9,1.0,10.0,,,,,,,1.0,1.0,,,1.0,1.0,13.0,39,1.0,1.0,1.0,30,136,4.0,10.0,,,,8.0,4.0,11.0,1.0,1.0,,11,18.0,8.0,,3.0,8.0,1.0,1.0,6.0,,2.0,2.0,1.0,1.0,,,,6.0,,8,3.0,14.0,2.0,19.0,9,28,2.0,2.0,,2.0,5,,1.0,1.0,,4.0,,6,2.0,2.0,5.0,13,3.0,1.0,3.0,1.0,,2.0,,6.0,6.0,,6.0,3.0,,,,,11,63,1.0,0.6923076923076923,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.4,0.36363636363636365,0.3625,0.4,0.4583333333333333,0.36585365853658536,0.4,0.4583333333333333,0.025,0.15384615384615385,0.3,,23.38308457711443,0.8333333333333334,0.2222222222222222,0.2641509433962264,0.09411764705882353,0.13043478260869565,,0.2236842105263158,0.08791208791208792,0.13793103448275862,0.08,0.06451612903225806,,,0.2631578947368421,0.35714285714285715,0.2,0.16666666666666666,,0.1,0.5,0.5,0.45,0.6428571428571429,0.5555555555555556,0.225,0.3333333333333333,0.3333333333333333,1.0,0.25,0.1,0.1,1.0,,,,,0.025,1.0,1.0,,0.8,0.5,,,,,,,,0.5833333333333334,0.42857142857142855,,,0.08333333333333333,1.0,0.525,1.0,0.49030749999999995,0.54877,0.5219083333333333,0.04878048780487805,0.05,0.26666666666666666,0.36666666666666664,6.748717948717949,24.9,0.375,1.0,0.1111111111111111,,,,,,,,,,,,,,,True,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,90969.0,1516,86,2889,2928,1012,1111,406,5817,98.0,152.0,29.0,44.0,34.0,59.0,35.0,90,37.0,101.0,7.0,26.0,,1.0,1.0,7.0,8.0,29.0,2.0,5.0,1.0,13.0,170.0,343,15.0,55.0,65.0,450,2955,33.0,61.0,2.0,6.0,8.0,80.0,52.0,114.0,2.0,20.0,17.0,127,224.0,116.0,42.0,3.0,42.0,26.0,8.0,23.0,83.0,13.0,96.0,10.0,3.0,43.0,12.0,28.0,205.0,4.0,64,23.0,109.0,12.0,144.0,72,216,6.0,72.0,38.0,34.0,27,14.0,18.0,35.0,4.0,9.0,8.0,62,3.0,22.0,84.0,203,13.0,9.0,81.0,6.0,3.0,33.0,9.0,14.0,6.0,7.0,16.0,12.0,,,,2.0,127,1012,37.0,0.6588235294117647,0.7516778523489933,0.9333333333333333,0.2727272727272727,0.3333333333333333,0.1,0.28846153846153844,0.4956268221574344,0.5409836065573771,0.45614035087719296,0.4836683417085427,0.5373134328358209,0.41044776119402987,0.5161290322580645,0.5714285714285714,0.4340277777777778,0.13819095477386933,0.06705539358600583,0.1118421052631579,0.06666666666666667,14.732142857142856,0.43548387096774194,0.11764705882352941,0.11237113402061856,0.05446808510638298,0.06927710843373494,0.021739130434782608,0.10138248847926268,0.05003679175864607,0.06361323155216285,0.055401662049861494,0.04513064133016627,0.015384615384615385,0.037037037037037035,0.11524163568773234,0.10526315789473684,0.1164021164021164,0.06274509803921569,0.09090909090909091,0.03278688524590164,0.75,0.38190954773869346,0.6447368421052632,0.725925925925926,0.5510204081632653,0.22613065326633167,0.3888888888888889,0.4166666666666667,0.7142857142857143,0.2537688442211055,0.36633663366336633,0.36633663366336633,0.8918918918918919,0.06532663316582915,0.2692307692307692,0.2692307692307692,1.0,0.0728643216080402,0.27586206896551724,0.2857142857142857,0.875,0.6567164179104478,0.6590909090909091,0.1724137931034483,0.014925373134328358,,,0.07462686567164178,0.4,0.5,0.44029850746268656,0.576271186440678,0.05223880597014925,0.14285714285714285,0.09701492537313433,0.07692307692307693,0.5201005025125628,0.3076923076923077,0.4815654822335025,0.5206269841269843,0.4949876923076924,0.07764705882352942,0.0891891891891892,0.17777777777777778,0.2822222222222222,7.4574344023323595,25.74363636363636,0.35029421945309797,4.0,0.03361344537815126,3.0,1.0,1.0,2.0,2.0,1.0,0.01818181818181818,0.034482758620689655,,,,,,,True,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,43908.0,732,96,1394,1425,496,560,197,2819,39.0,58.0,4.0,5.0,15.0,21.0,15.0,43,23.0,71.0,4.0,20.0,,2.0,2.0,6.0,2.0,9.0,,,2.0,6.0,77.0,172,6.0,29.0,39.0,211,1374,6.0,15.0,,2.0,7.0,19.0,26.0,52.0,4.0,12.0,27.0,91,82.0,72.0,18.0,,2.0,8.0,2.0,13.0,85.0,14.0,99.0,11.0,3.0,46.0,23.0,16.0,212.0,3.0,9,28.0,62.0,4.0,94.0,13,107,4.0,34.0,19.0,15.0,25,4.0,12.0,14.0,,13.0,3.0,39,5.0,15.0,17.0,47,,4.0,50.0,3.0,1.0,15.0,9.0,5.0,2.0,1.0,5.0,4.0,,,,2.0,91,496,9.0,0.5324675324675324,0.5394736842105263,1.0,0.20689655172413793,,0.3333333333333333,0.21428571428571427,0.4476744186046512,0.4,0.5,0.42786069651741293,0.35294117647058826,0.5,0.4730941704035874,0.475,0.5833333333333334,0.14427860696517414,0.0755813953488372,0.13793103448275862,0.11627906976744186,16.093366093366093,0.6410256410256411,0.07547169811320754,0.128099173553719,0.01576182136602452,0.16,0.03125,0.13657056145675264,0.017991004497751123,0.02030456852791878,0.005235602094240838,0.02185792349726776,,0.09375,0.12030075187969924,0.10828025477707007,0.14948453608247422,0.1510791366906475,0.19444444444444445,0.04,0.8,0.2885572139303483,0.6724137931034483,0.78,0.4358974358974359,0.21393034825870647,0.3488372093023256,0.39473684210526316,0.2,0.35323383084577115,0.323943661971831,0.323943661971831,0.9130434782608695,0.09950248756218906,0.2,0.2222222222222222,1.0,0.04477611940298507,0.2222222222222222,0.2222222222222222,1.0,0.29411764705882354,0.8,0.5,0.11764705882352941,,,,,,0.328125,0.7142857142857143,0.09375,0.3333333333333333,0.09375,0.3333333333333333,0.43283582089552236,0.25,0.4743208542713568,0.45042647058823526,0.4878330645161291,0.0794392523364486,0.08152173913043478,0.09004739336492891,0.4312796208530806,10.022093023255815,25.90000000000001,0.35581061692969873,1.0,0.014925373134328358,1.0,2.0,,,,2.0,0.06896551724137931,,1.0,2.0,0.1,0.06666666666666667,,,True,
727,1610612755,Eric Snow,Eric Snow,727,PHI,54716.0,912,14,1718,1745,554,629,241,3463,49.0,91.0,5.0,11.0,13.0,30.0,19.0,58,34.0,84.0,1.0,1.0,,,1.0,1.0,,10.0,,1.0,,10.0,102.0,233,1.0,11.0,107.0,314,1786,7.0,20.0,,1.0,6.0,20.0,32.0,73.0,1.0,11.0,57.0,124,104.0,100.0,3.0,,6.0,7.0,,15.0,124.0,23.0,147.0,18.0,5.0,59.0,18.0,47.0,317.0,2.0,19,25.0,43.0,1.0,69.0,23,92,6.0,44.0,21.0,23.0,39,13.0,29.0,28.0,7.0,10.0,2.0,67,7.0,18.0,23.0,77,5.0,4.0,124.0,7.0,7.0,38.0,24.0,6.0,3.0,1.0,6.0,2.0,,,,,124,554,17.0,0.5098039215686274,0.5252525252525253,1.0,0.09090909090909091,,0.09090909090909091,0.125,0.43776824034334766,0.35,0.4383561643835616,0.42418032786885246,0.3333333333333333,0.39880952380952384,0.5133779264214047,0.4166666666666667,0.5304347826086957,0.045081967213114756,0.06437768240343347,0.10989010989010989,0.06896551724137931,18.391959798994975,0.582089552238806,0.01639344262295082,0.07312925170068027,0.02745664739884393,0.11848341232227488,0.0196078431372549,0.0851063829787234,0.02644836272040302,0.02643171806167401,0.025,0.03018867924528302,0.02631578947368421,,0.05732484076433121,0.08333333333333333,0.07441860465116279,0.12195121951219512,0.10638297872340426,0.05128205128205128,0.3333333333333333,0.3729508196721312,0.5384615384615384,0.6049382716049383,0.5306122448979592,0.23770491803278687,0.3275862068965517,0.35185185185185186,0.42105263157894735,0.3442622950819672,0.40476190476190477,0.40963855421686746,0.5294117647058824,0.004098360655737705,1.0,1.0,1.0,0.040983606557377046,,,,0.5238095238095238,0.45454545454545453,0.2,,,,0.047619047619047616,,,0.35714285714285715,0.43333333333333335,0.011904761904761904,1.0,0.11904761904761904,,0.4180327868852459,,0.4608128630705393,0.47285249999999995,0.43272716049382715,0.13818181818181818,0.14393939393939395,0.06369426751592357,0.39490445859872614,8.769098712446354,32.31818181818182,0.3224679860302678,2.0,0.030303030303030304,3.0,,,,,2.0,,,,,,,0.011904761904761904,,True,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,71232.0,1187,60,2282,2299,832,885,314,4581,101.0,190.0,5.0,11.0,40.0,72.0,33.0,99,109.0,279.0,3.0,10.0,,1.0,,2.0,34.0,107.0,3.0,11.0,12.0,43.0,243.0,568,37.0,117.0,236.0,833,2371,13.0,36.0,3.0,12.0,13.0,48.0,95.0,213.0,12.0,45.0,130.0,356,166.0,320.0,84.0,27.0,4.0,103.0,33.0,33.0,136.0,12.0,148.0,7.0,5.0,79.0,28.0,29.0,308.0,1.0,14,26.0,58.0,7.0,91.0,18,109,5.0,60.0,40.0,20.0,52,19.0,36.0,37.0,5.0,16.0,4.0,89,4.0,27.0,14.0,45,2.0,6.0,305.0,13.0,15.0,106.0,45.0,5.0,1.0,2.0,5.0,2.0,,,,2.0,356,832,10.0,0.34156378600823045,0.34439834024896265,0.7567567567567568,0.3162393162393162,0.25,0.26666666666666666,0.3157894736842105,0.4278169014084507,0.3611111111111111,0.4460093896713615,0.43576642335766425,0.3645833333333333,0.437984496124031,0.5006075334143378,0.41379310344827586,0.53003003003003,0.1708029197080292,0.058098591549295774,0.12631578947368421,0.050505050505050504,34.44108761329305,0.5842696629213483,0.09210526315789473,0.07682119205298013,0.01545253863134658,0.10358565737051793,0.006666666666666667,0.08349900596421471,0.014204545454545454,0.022727272727272728,0.01845018450184502,0.0061162079510703364,,0.024390243902439025,0.03864734299516908,0.07224334600760456,0.10877192982456141,0.09326424870466321,0.13793103448275862,0.013623978201634877,0.4,0.2773722627737226,0.531578947368421,0.608433734939759,0.3465346534653465,0.14452554744525548,0.3333333333333333,0.35106382978723405,0.21212121212121213,0.4072992700729927,0.3906810035842294,0.39636363636363636,0.3761467889908257,0.014598540145985401,0.3,0.3,0.6666666666666666,0.1562043795620438,0.3177570093457944,0.32075471698113206,0.7647058823529411,0.22916666666666666,0.45454545454545453,0.4,0.020833333333333332,,,0.22916666666666666,0.2727272727272727,0.6666666666666666,0.27906976744186046,0.5555555555555556,0.007751937984496124,,0.16666666666666666,0.27906976744186046,0.4481751824817518,0.32038834951456313,0.4774703079178886,0.4620107142857142,0.4682876953124999,0.13624678663239073,0.16036308623298035,0.057623049219687875,0.42737094837935174,10.63521126760563,26.28205128205127,0.36459246275197194,3.0,0.031914893617021274,3.0,1.0,,,,2.0,0.008547008547008548,0.009345794392523364,,,,,0.014336917562724014,1.0,True,
1730,1610612755,Brian Skinner,Brian Skinner,1730,PHI,42921.0,715,41,1363,1388,482,555,201,2751,76.0,114.0,27.0,46.0,26.0,38.0,24.0,70,1.0,6.0,,,,,,,,,,,,,101.0,190,,,67.0,269,1382,30.0,55.0,,,16.0,76.0,30.0,63.0,,,31.0,91,132.0,70.0,,,40.0,,,21.0,11.0,1.0,12.0,,1.0,5.0,4.0,2.0,25.0,10.0,64,30.0,78.0,16.0,124.0,78,202,8.0,29.0,13.0,16.0,12,,6.0,15.0,,6.0,3.0,27,4.0,5.0,28.0,92,20.0,7.0,106.0,8.0,,43.0,14.0,26.0,19.0,7.0,27.0,18.0,6.0,1.0,3.0,3.0,91,482,20.0,0.6534653465346535,0.8148148148148148,,,,,,0.531578947368421,0.5454545454545454,0.47619047619047616,0.531578947368421,0.5454545454545454,0.47619047619047616,0.5627615062761506,0.5757575757575758,0.5170454545454546,,0.11052631578947368,0.13157894736842105,0.07142857142857142,16.625,0.4444444444444444,0.32,0.1780821917808219,0.11327433628318584,0.20134228187919462,0.11904761904761904,0.1839863713798978,0.1140215716486903,0.15425531914893617,0.11170212765957446,0.07407407407407407,0.13114754098360656,0.08695652173913043,0.11764705882352941,0.17307692307692307,0.22699386503067484,0.20491803278688525,0.18518518518518517,0.11764705882352941,0.6666666666666666,0.6,0.6666666666666666,0.7676767676767676,0.631578947368421,0.3684210526315789,0.34285714285714286,0.36923076923076925,0.7083333333333334,0.031578947368421054,0.16666666666666666,0.2,1.0,,,,,,,,,0.8363636363636363,0.5869565217391305,0.14814814814814814,,,,,,,0.6031746031746031,0.6842105263157895,,,,,0.6,,0.5006331578947367,0.530526923076923,0.5012126984126984,0.19111111111111112,0.19111111111111112,0.2825278810408922,0.3382899628252788,3.529473684210527,,0.3536316947909024,4.0,0.06779661016949153,,,,1.0,1.0,,,,,,,,0.16666666666666666,,True,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,30028.0,500,11,946,957,306,327,136,1903,43.0,73.0,13.0,28.0,5.0,12.0,12.0,35,9.0,20.0,,,,,,,,,,,,,64.0,128,,,39.0,167,995,17.0,35.0,,,13.0,47.0,8.0,23.0,,,12.0,28,70.0,58.0,,,22.0,,,11.0,27.0,3.0,30.0,2.0,1.0,17.0,2.0,8.0,63.0,4.0,46,22.0,69.0,11.0,102.0,52,154,3.0,18.0,12.0,6.0,13,3.0,3.0,13.0,1.0,10.0,3.0,26,4.0,5.0,21.0,47,5.0,2.0,49.0,7.0,,21.0,7.0,7.0,3.0,3.0,7.0,5.0,,1.0,3.0,1.0,28,306,6.0,0.546875,0.660377358490566,,,,,,0.5,0.4857142857142857,0.34782608695652173,0.5,0.4857142857142857,0.34782608695652173,0.5604026845637584,0.5595238095238095,0.45161290322580644,,0.0859375,0.0410958904109589,0.2,15.85144927536232,0.5,0.34375,0.2197452229299363,0.116751269035533,0.18487394957983194,0.08,0.21016166281755197,0.11261261261261261,0.11382113821138211,0.09734513274336283,0.13291139240506328,0.06060606060606061,0.11764705882352941,0.2261904761904762,0.25,0.1956521739130435,0.18604651162790697,0.18181818181818182,0.05660377358490566,0.7142857142857143,0.5703125,0.589041095890411,0.6142857142857143,0.5581395348837209,0.2734375,0.34285714285714286,0.42857142857142855,0.25,0.15625,0.45,0.47368421052631576,0.8888888888888888,,,,,,,,,0.8,0.4642857142857143,0.23076923076923078,,,,,,,0.5217391304347826,0.4166666666666667,,,,,0.5703125,,0.4859609375,0.5299029411764705,0.4596304347826086,0.14788732394366197,0.14788732394366197,0.281437125748503,0.16766467065868262,5.1390625,,0.32346723044397463,2.0,0.05263157894736842,,,,,,1.0,,,,,,,0.05,,True,
2261,1610612755,Kenny Satterfield,Kenny Satterfield,2261,PHI,1490.0,25,-5,48,50,31,27,8,98,,,,,,,,1,,3.0,,,,,,,,,,,,,,4,,,1.0,1,49,,1.0,,,,,,1.0,,,1.0,1,,,,,,,,,3.0,3.0,6.0,3.0,,2.0,,1.0,15.0,,1,,,,,1,1,,,,,1,,1.0,1.0,1.0,,,2,,2.0,,1,,,2.0,,,1.0,,,,,,,,,,,1,31,1.0,,,,,,,,,,,,,,0.1,,0.25,,,,,12.499999999999998,0.5,,,0.04,,,,0.037037037037037035,,,0.08333333333333333,,,,,,,,,,,,,,0.25,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3498,0.3365,0.2886,0.2,0.2,,1.0,16.15,,0.6458333333333334,,,,,,,,,,,,,,,,,True,
2422,1610612755,John Salmons,John Salmons,2422,PHI,10535.0,176,-5,351,366,171,191,53,717,6.0,14.0,,1.0,3.0,7.0,3.0,9,8.0,19.0,1.0,6.0,,1.0,1.0,4.0,1.0,1.0,,,,,17.0,42,2.0,7.0,15.0,55,364,1.0,5.0,,1.0,,2.0,10.0,27.0,1.0,4.0,9.0,32,22.0,12.0,6.0,,2.0,1.0,1.0,6.0,19.0,1.0,20.0,1.0,,11.0,2.0,6.0,41.0,,5,5.0,7.0,1.0,13.0,5,18,2.0,6.0,4.0,2.0,9,1.0,7.0,3.0,,2.0,,12,2.0,7.0,3.0,13,,1.0,21.0,1.0,,9.0,2.0,1.0,1.0,,2.0,2.0,,,1.0,,32,171,1.0,0.6470588235294118,0.6875,1.0,0.2857142857142857,,0.25,0.2857142857142857,0.40476190476190477,0.2,0.37037037037037035,0.40816326530612246,0.16666666666666666,0.3709677419354839,0.4661016949152542,0.16666666666666666,0.43243243243243246,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.2222222222222222,17.233009708737864,0.75,0.1,0.06481481481481481,0.034722222222222224,0.11904761904761904,,0.08,0.029069767441860465,0.04,0.05128205128205128,0.01818181818181818,,,0.11764705882352941,,0.05454545454545454,0.06666666666666667,0.25,0.08333333333333333,1.0,0.2857142857142857,0.42857142857142855,0.5454545454545454,0.8333333333333334,0.1836734693877551,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3877551020408163,0.42105263157894735,0.4444444444444444,0.625,0.12244897959183673,0.16666666666666666,0.16666666666666666,1.0,0.02040816326530612,1.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,0.22580645161290322,0.42857142857142855,0.12903225806451613,0.25,,,0.42857142857142855,1.0,0.46084081632653057,0.4444833333333333,0.4469999999999999,0.15789473684210525,0.18,0.03636363636363636,0.5818181818181818,9.98095238095238,23.771428571428572,0.48717948717948717,,,,,,1.0,1.0,,,,,,,,0.05263157894736842,,True,
