EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,DefensiveGoaltends,on,OffensiveGoaltends,Clear Path Fouls
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,46858.0,781,11.0,1431,1432,371,465,188,2863,28.0,45,5.0,14.0,4.0,8.0,21.0,44.0,24,66,6.0,29.0,2.0,2.0,8.0,21.0,78.0,4.0,7.0,22.0,73,155,27.0,107.0,50,277,1393,12.0,32.0,6.0,15.0,39.0,17.0,37,9.0,30.0,27.0,88,96,50.0,81.0,16.0,1.0,77.0,21.0,11.0,1.0,10.0,5.0,15.0,3.0,2.0,2.0,2.0,6.0,35.0,14.0,28.0,2.0,22,81,10.0,113,44.0,157,5.0,15.0,14.0,1.0,16.0,1.0,12.0,15.0,3.0,4.0,4.0,31,4.0,8.0,42,88,8.0,7.0,66,4.0,25,10.0,14.0,1.0,1.0,8.0,1.0,5.0,15.0,7.0,3.0,88,371,12.0,0.6575342465753424,0.7384615384615385,1.0,0.2523364485981308,0.3,0.25471698113207547,0.47096774193548385,0.375,0.4594594594594595,0.43320610687022904,0.3157894736842105,0.4552238805970149,0.4726962457337884,0.42391304347826086,0.5238095238095238,0.4083969465648855,0.009345794392523364,0.07096774193548387,0.15555555555555556,0.09090909090909091,0.034482758620689655,19.612590799031477,0.5161290322580645,0.17857142857142858,0.05714285714285714,0.14727272727272728,0.054474708171206226,0.1476510067114094,0.07179487179487179,0.1473533619456366,0.05923836389280677,0.03125,0.06164383561643835,0.0625,0.04929577464788732,0.1320754716981132,0.10759493670886076,0.11242603550295859,0.20179372197309417,0.16101694915254236,0.0967741935483871,0.034013605442176874,0.4666666666666667,0.1717557251908397,0.6222222222222222,0.7368421052631579,0.75,0.16793893129770993,0.4772727272727273,0.525,0.42857142857142855,0.25190839694656486,0.36363636363636365,0.36363636363636365,0.75,0.11068702290076336,0.20689655172413793,0.21428571428571427,1.0,0.29770992366412213,0.2692307692307692,0.2692307692307692,1.0,0.3684210526315789,0.35714285714285715,0.2,0.05263157894736842,0.10526315789473684,0.11940298507462686,0.5,0.11940298507462686,0.25,0.3283582089552239,0.3181818181818182,0.5801526717557252,0.2727272727272727,0.4880390384615385,0.489225,0.46178846153846165,0.08833922261484099,0.14204545454545456,0.1407942238267148,0.3176895306859206,10.44838709677419,24.817757009345794,0.25925925925925924,,,,,,,,,,,,,,,,,True,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,20035.0,334,-21.0,593,601,122,187,85,1194,23.0,41,11.0,24.0,2.0,5.0,5.0,21.0,7,16,,,,,,,,,,,35,78,,,14,84,580,13.0,34.0,,3.0,29.0,4.0,11,,,4.0,12,46,24.0,,20.0,,,,12.0,,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,3.0,40.0,,6,55,4.0,65,43.0,108,2.0,6.0,,6.0,4.0,1.0,1.0,9.0,1.0,3.0,2.0,13,,3.0,17,40,6.0,4.0,29,1.0,12,3.0,10.0,,,6.0,,4.0,10.0,4.0,1.0,12,122,6.0,0.6571428571428571,0.92,,,,,0.44871794871794873,0.38235294117647056,0.36363636363636365,0.44871794871794873,0.38235294117647056,0.36363636363636365,0.45652173913043476,0.4027777777777778,0.42857142857142855,,,0.15384615384615385,0.21951219512195122,0.14285714285714285,,14.957264957264957,0.3076923076923077,0.2,,0.23809523809523808,0.16736401673640167,0.11320754716981132,0.03571428571428571,0.2147887323943662,0.13312693498452013,0.2222222222222222,0.1323529411764706,0.15151515151515152,0.03225806451612903,0.045454545454545456,0.2463768115942029,0.2777777777777778,0.2,0.14285714285714285,,0.06451612903225806,0.4,0.5256410256410257,0.5609756097560976,0.71875,0.5217391304347826,0.2692307692307692,0.23809523809523808,0.2777777777777778,1.0,0.20512820512820512,0.4375,0.4375,0.8571428571428571,,,,,,,,,0.7058823529411765,0.4583333333333333,0.09090909090909091,,,0.45454545454545453,0.4,,,,,0.5256410256410257,,0.4765089743589744,0.5007366666666667,0.4791636363636364,0.1348314606741573,0.1348314606741573,0.34523809523809523,0.14285714285714285,5.800000000000001,,0.2057335581787521,,,,,,,,,,,,,,,,,True,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,7310.0,122,5.0,237,241,60,82,31,478,5.0,7,1.0,1.0,,1.0,1.0,2.0,7,17,,,,,,,3.0,,,2.0,13,26,,3.0,8,34,225,1.0,2.0,,,2.0,3.0,6,,2.0,4.0,10,20,6.0,,,2.0,1.0,,1.0,,24.0,3.0,27.0,,3.0,12.0,4.0,8.0,57.0,,,,1,12,,13,,13,,10.0,6.0,4.0,9.0,3.0,6.0,5.0,,3.0,,14,2.0,3.0,2,10,,2.0,12,,4,2.0,2.0,,,1.0,,1.0,2.0,2.0,,10,60,1.0,0.7692307692307693,0.7692307692307693,,,,,0.5,0.5,0.5,0.4482758620689655,0.5,0.375,0.4857142857142857,0.5,0.45454545454545453,0.10344827586206896,,0.038461538461538464,,,,18.148148148148145,0.6428571428571429,,,0.1276595744680851,,0.041666666666666664,,0.11016949152542373,,,,,,,0.06666666666666667,0.17391304347826086,0.14634146341463414,0.05555555555555555,,,1.0,0.2413793103448276,0.7142857142857143,0.7142857142857143,0.4,0.06896551724137931,0.5,0.5,1.0,0.5862068965517241,0.4117647058823529,0.4375,1.0,,,,,0.10344827586206896,,,,0.5,1.0,,,,0.125,,,,0.25,,0.3448275862068966,,0.46778703703703706,0.44335,0.40767857142857145,0.12121212121212122,0.13333333333333333,0.058823529411764705,0.29411764705882354,13.184615384615386,48.13333333333333,0.25316455696202533,0.058823529411764705,,,,,,,,,,,,,,,,True,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,16479.0,275,-4.0,502,499,134,139,65,1001,3.0,5,1.0,1.0,2.0,3.0,4.0,13.0,29,68,6.0,15.0,,,4.0,8.0,18.0,3.0,5.0,6.0,36,86,14.0,33.0,9,123,475,7.0,9.0,3.0,1.0,18.0,10.0,22,5.0,10.0,4.0,39,42,30.0,24.0,2.0,,18.0,8.0,3.0,2.0,15.0,4.0,19.0,3.0,1.0,8.0,2.0,5.0,42.0,2.0,2.0,,4,16,1.0,21,4.0,25,1.0,9.0,5.0,4.0,7.0,3.0,6.0,5.0,1.0,1.0,,12,,1.0,7,22,1.0,,11,,3,2.0,,,,,,,,,,39,134,2.0,0.5833333333333334,0.6,0.5714285714285714,0.42424242424242425,0.5,0.42424242424242425,0.4186046511627907,0.7777777777777778,0.45454545454545453,0.4789915966386555,0.7083333333333334,0.546875,0.49193548387096775,0.6923076923076923,0.5735294117647058,0.2773109243697479,0.06060606060606061,0.03488372093023256,0.2,0.15384615384615385,0.06666666666666667,23.61111111111111,0.5833333333333334,0.045454545454545456,,0.08376963350785341,0.010362694300518135,0.0784313725490196,0.030303030303030304,0.08264462809917356,0.015444015444015444,0.02564102564102564,,0.009708737864077669,0.022222222222222223,0.047619047619047616,0.11320754716981132,0.01639344262295082,0.11688311688311688,0.075,0.09090909090909091,0.015873015873015872,,0.04201680672268908,0.6,0.75,,0.1092436974789916,0.3076923076923077,0.36363636363636365,0.5,0.5714285714285714,0.4264705882352941,0.4264705882352941,0.6551724137931034,0.12605042016806722,0.4,0.42857142857142855,1.0,0.15126050420168066,0.4444444444444444,0.47058823529411764,0.25,0.08333333333333333,1.0,,,0.25,0.09375,0.6666666666666666,0.125,,0.1875,0.8333333333333334,0.31932773109243695,0.4444444444444444,0.4452764705882353,0.40040000000000003,0.4563015625,0.02459016393442623,0.033707865168539325,0.14634146341463414,0.3170731707317073,16.929069767441863,24.312121212121212,0.26693227091633465,,1.0,1.0,18.0,1.0,0.3333333333333333,0.05555555555555555,0.3333333333333333,,,,,,,,,True,,
2229,1610612748,Mike James,Mike James,2229,MIA,27637.0,461,-22.0,827,831,188,225,111,1658,18.0,38,2.0,4.0,3.0,8.0,7.0,19.0,16,36,1.0,3.0,,,1.0,18.0,52.0,3.0,6.0,15.0,41,93,19.0,55.0,33,172,834,4.0,8.0,3.0,2.0,13.0,7.0,19,6.0,16.0,5.0,37,16,66.0,33.0,2.0,1.0,51.0,18.0,6.0,1.0,46.0,25.0,71.0,18.0,7.0,14.0,8.0,24.0,167.0,2.0,7.0,,5,23,1.0,29,9.0,38,1.0,14.0,3.0,11.0,20.0,4.0,16.0,14.0,2.0,4.0,,34,5.0,8.0,12,41,1.0,6.0,47,4.0,21,3.0,,1.0,1.0,,,,1.0,,,37,188,8.0,0.1951219512195122,0.2,0.5789473684210527,0.34545454545454546,0.375,0.35185185185185186,0.44086021505376344,0.5,0.3684210526315789,0.46959459459459457,0.5,0.45714285714285713,0.5088757396449705,0.5,0.45121951219512196,0.3716216216216216,0.01818181818181818,0.06451612903225806,0.10526315789473684,0.10526315789473684,,21.07995846313603,0.5882352941176471,0.03225806451612903,,0.07210031347962383,0.0231023102310231,0.0625,0.015384615384615385,0.07017543859649122,0.020785219399538105,0.03333333333333333,0.02564102564102564,0.014814814814814815,0.020202020202020204,,0.09473684210526316,0.05154639175257732,0.07086614173228346,0.04918032786885246,0.10526315789473684,0.01282051282051282,,0.25675675675675674,0.47368421052631576,0.5294117647058824,0.16666666666666666,0.12837837837837837,0.3684210526315789,0.4117647058823529,0.14285714285714285,0.24324324324324326,0.4444444444444444,0.4444444444444444,0.25,0.02027027027027027,0.3333333333333333,0.3333333333333333,1.0,0.35135135135135137,0.34615384615384615,0.35294117647058826,0.5555555555555556,0.36363636363636365,0.5,,,0.2727272727272727,0.22857142857142856,0.375,0.02857142857142857,,0.42857142857142855,0.4,0.6283783783783784,0.35294117647058826,0.48914625850340104,0.48245555555555547,0.47198529411764706,0.13253012048192772,0.19090909090909092,0.0755813953488372,0.21511627906976744,9.266666666666666,25.50181818181818,0.22732769044740025,,1.0,1.0,24.0,,0.3333333333333333,0.019230769230769232,0.3333333333333333,1.0,0.017857142857142856,,,,,,,True,,
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,27504.0,458,,849,848,226,324,108,1697,38.0,57,10.0,16.0,7.0,11.0,9.0,38.0,16,44,4.0,7.0,,,1.0,1.0,10.0,2.0,,3.0,63,139,5.0,17.0,67,208,846,12.0,22.0,2.0,10.0,37.0,12.0,31,,4.0,32.0,56,52,74.0,15.0,10.0,1.0,9.0,1.0,6.0,1.0,35.0,10.0,45.0,7.0,3.0,18.0,4.0,13.0,100.0,10.0,16.0,,15,39,1.0,55,26.0,81,3.0,36.0,25.0,11.0,18.0,2.0,12.0,15.0,2.0,6.0,1.0,33,4.0,7.0,8,25,1.0,9.0,77,4.0,30,9.0,3.0,,,3.0,,,3.0,2.0,,56,226,4.0,0.4126984126984127,0.4482758620689655,1.0,0.29411764705882354,,0.3125,0.45323741007194246,0.5454545454545454,0.3870967741935484,0.4519230769230769,0.5625,0.34285714285714286,0.5366492146596858,0.6379310344827587,0.54,0.10897435897435898,0.058823529411764705,0.04316546762589928,0.07017543859649122,0.05263157894736842,0.14285714285714285,22.903885480572598,0.5454545454545454,0.03333333333333333,,0.13220338983050847,0.05442176870748299,0.16129032258064516,0.08849557522123894,0.13917525773195877,0.06388206388206388,0.06756756756756757,0.08888888888888889,0.023076923076923078,0.09411764705882353,0.07142857142857142,0.16666666666666666,0.0963855421686747,0.13114754098360656,0.16216216216216217,0.15789473684210525,0.03896103896103896,0.6666666666666666,0.36538461538461536,0.6666666666666666,0.7169811320754716,0.4473684210526316,0.24358974358974358,0.23684210526315788,0.25,0.2222222222222222,0.28205128205128205,0.36363636363636365,0.36363636363636365,0.4375,0.04487179487179487,0.5714285714285714,0.6666666666666666,1.0,0.0641025641025641,0.1,0.1,1.0,0.6666666666666666,0.625,0.3,,0.08333333333333333,0.3142857142857143,0.6363636363636364,0.02857142857142857,,0.08571428571428572,,0.47435897435897434,0.1111111111111111,0.48304870129870137,0.5110368421052631,0.4441294117647059,0.16483516483516483,0.18181818181818182,0.1778846153846154,0.2692307692307692,8.153956834532375,26.458823529411767,0.2661955241460542,,1.0,1.0,,3.0,0.5,,0.5,,,1.0,,,,,,True,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,17915.0,299,12.0,551,550,146,180,71,1101,9.0,19,,4.0,2.0,5.0,6.0,20.0,19,35,3.0,12.0,2.0,,2.0,3.0,21.0,,1.0,8.0,34,74,6.0,33.0,18,104,538,1.0,5.0,2.0,,5.0,10.0,22,1.0,10.0,11.0,34,28,40.0,18.0,,,21.0,3.0,9.0,,14.0,5.0,19.0,4.0,1.0,6.0,3.0,5.0,43.0,2.0,4.0,1.0,8,21,4.0,33,7.0,40,1.0,3.0,1.0,2.0,9.0,2.0,6.0,8.0,,3.0,3.0,17,1.0,6.0,13,21,,1.0,24,2.0,6,7.0,7.0,2.0,2.0,5.0,1.0,1.0,9.0,8.0,,34,146,2.0,0.4117647058823529,0.4117647058823529,1.0,0.18181818181818182,0.1,0.18181818181818182,0.4594594594594595,0.2,0.45454545454545453,0.40186915887850466,0.35714285714285715,0.359375,0.4406779661016949,0.35714285714285715,0.4358974358974359,0.308411214953271,,0.12162162162162163,0.2631578947368421,0.2,,21.4968152866242,0.5294117647058824,0.19047619047619047,0.058823529411764705,0.09375,0.02197802197802198,0.1568627450980392,0.0273972602739726,0.10545454545454545,0.023529411764705882,0.023255813953488372,,0.033707865168539325,0.043478260869565216,,0.08955223880597014,0.11666666666666667,0.08247422680412371,0.14285714285714285,0.2222222222222222,0.01818181818181818,0.8888888888888888,0.17757009345794392,0.47368421052631576,0.6428571428571429,0.6666666666666666,0.18691588785046728,0.3,0.375,,0.32710280373831774,0.5428571428571428,0.5428571428571428,0.42105263157894735,0.11214953271028037,0.25,0.25,1.0,0.19626168224299065,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,,,0.2857142857142857,,0.15625,0.4,0.0625,,0.25,0.125,0.48598130841121495,0.14285714285714285,0.45741261682242995,0.5484199999999999,0.4269921875000001,0.05405405405405406,0.07692307692307693,0.04807692307692308,0.3269230769230769,11.122972972972972,24.269696969696977,0.26497277676951,,,1.0,,,0.5,,,,,,1.0,0.5,1.0,,,True,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,16757.0,279,26.0,510,510,133,183,67,1020,8.0,17,1.0,2.0,3.0,5.0,6.0,12.0,8,31,7.0,14.0,,2.0,6.0,7.0,25.0,4.0,1.0,6.0,22,60,14.0,39.0,23,109,484,1.0,3.0,4.0,1.0,9.0,5.0,14,3.0,12.0,16.0,35,20,24.0,42.0,2.0,3.0,22.0,7.0,3.0,,19.0,8.0,27.0,3.0,5.0,7.0,4.0,8.0,62.0,2.0,2.0,,5,20,6.0,31,4.0,35,,14.0,10.0,4.0,12.0,2.0,3.0,10.0,2.0,9.0,2.0,22,2.0,4.0,9,27,2.0,2.0,27,2.0,6,7.0,5.0,,,4.0,,1.0,5.0,3.0,1.0,35,133,5.0,0.45454545454545453,0.47619047619047616,1.0,0.358974358974359,0.25,0.3888888888888889,0.36666666666666664,0.3333333333333333,0.35714285714285715,0.43434343434343436,0.5714285714285714,0.36538461538461536,0.4863636363636364,0.5714285714285714,0.4857142857142857,0.3939393939393939,,0.05,0.17647058823529413,,,22.2972972972973,0.5454545454545454,0.2857142857142857,,0.10416666666666667,0.011111111111111112,0.08196721311475409,0.024096385542168676,0.09881422924901186,0.015209125475285171,0.0196078431372549,,0.01282051282051282,0.031746031746031744,,0.07017543859649122,0.10606060606060606,0.13043478260869565,0.08333333333333333,0.07692307692307693,,0.6,0.1717171717171717,0.47058823529411764,0.5714285714285714,0.625,0.12121212121212122,0.5,0.5,0.16666666666666666,0.31313131313131315,0.25806451612903225,0.25806451612903225,0.5,0.1414141414141414,0.5,0.5,1.0,0.25252525252525254,0.28,0.28,1.0,0.2857142857142857,0.5,,,0.5714285714285714,0.19230769230769232,0.6,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.16666666666666666,0.5656565656565656,0.3181818181818182,0.4875364583333333,0.5482416666666666,0.5057369565217391,0.05825242718446602,0.09375,0.08256880733944955,0.3211009174311927,11.484999999999998,26.91282051282051,0.2607843137254902,,2.0,2.0,,3.0,0.5,,0.5,,,1.0,,,,,,True,,
2253,1610612748,Sean Lampley,Sean Lampley,2253,MIA,10461.0,174,18.0,317,317,108,80,44,634,11.0,19,5.0,9.0,3.0,4.0,7.0,17.0,4,10,,,,,,,,,,,22,46,,,27,71,292,7.0,12.0,,3.0,17.0,5.0,7,,,17.0,27,20,24.0,,2.0,,,,6.0,,9.0,3.0,12.0,2.0,1.0,3.0,2.0,4.0,27.0,4.0,4.0,,4,9,3.0,16,8.0,24,1.0,3.0,3.0,,,1.0,,7.0,1.0,,1.0,7,,2.0,7,15,,2.0,39,1.0,14,6.0,1.0,,,,,1.0,1.0,1.0,,27,108,1.0,0.45454545454545453,0.47619047619047616,,,,,0.4782608695652174,0.5833333333333334,0.7142857142857143,0.4782608695652174,0.5833333333333334,0.7142857142857143,0.5461538461538461,0.6071428571428571,0.75,,,0.13043478260869565,0.15789473684210525,0.17647058823529413,,19.565217391304348,,0.2,,0.06976744186046512,0.03669724770642202,0.1,0.10810810810810811,0.07692307692307693,0.0547945205479452,0.03571428571428571,0.03225806451612903,0.04,0.1,0.14285714285714285,0.08823529411764706,0.07894736842105263,0.05263157894736842,0.06451612903225806,0.2222222222222222,0.05555555555555555,1.0,0.41304347826086957,0.5789473684210527,0.6875,0.45454545454545453,0.3695652173913043,0.4117647058823529,0.5,0.42857142857142855,0.21739130434782608,0.4,0.4,0.5,,,,,,,,,0.75,0.5555555555555556,0.2,,,0.5714285714285714,0.75,,,,,0.41304347826086957,,0.46529999999999994,0.48827499999999996,0.5063000000000001,0.23728813559322035,0.23728813559322035,0.23943661971830985,0.38028169014084506,6.926086956521738,,0.34069400630914826,,,,,,,,,,,,,,,,,True,,
696,1610612748,Travis Best,Travis Best,696,MIA,15990.0,266,-2.0,492,491,119,187,68,983,10.0,22,,1.0,2.0,5.0,7.0,23.0,12,31,1.0,2.0,,,,7.0,16.0,2.0,1.0,4.0,29,76,8.0,18.0,8,90,481,2.0,7.0,2.0,,7.0,6.0,17,1.0,4.0,1.0,16,14,44.0,15.0,2.0,,16.0,7.0,4.0,,29.0,10.0,39.0,6.0,4.0,10.0,4.0,15.0,88.0,1.0,2.0,,3,15,1.0,19,3.0,22,,7.0,2.0,5.0,12.0,2.0,8.0,3.0,1.0,4.0,,15,,5.0,15,25,,,11,2.0,5,1.0,,,,,,,,,,16,119,6.0,0.2413793103448276,0.25,0.625,0.4444444444444444,0.25,0.4444444444444444,0.3815789473684211,0.2857142857142857,0.35294117647058826,0.43617021276595747,0.3888888888888889,0.35714285714285715,0.45408163265306123,0.3888888888888889,0.36363636363636365,0.19148936170212766,,0.05263157894736842,0.13636363636363635,0.043478260869565216,,19.755244755244757,0.8,0.05,,0.07614213197969544,0.010309278350515464,0.06382978723404255,0.017241379310344827,0.07377049180327869,0.011904761904761904,0.022222222222222223,,0.01098901098901099,,0.08333333333333333,0.08695652173913043,0.06666666666666667,0.07894736842105263,0.05,0.14285714285714285,,,0.23404255319148937,0.45454545454545453,0.5263157894736842,0.2,0.24468085106382978,0.30434782608695654,0.3181818181818182,0.14285714285714285,0.32978723404255317,0.3870967741935484,0.3870967741935484,0.3333333333333333,0.02127659574468085,0.5,0.5,1.0,0.1702127659574468,0.4375,0.4375,0.5714285714285714,0.1111111111111111,,,,0.2222222222222222,0.23809523809523808,0.4,,,0.19047619047619047,0.25,0.425531914893617,0.4375,0.4679579787234043,0.43635,0.4443190476190476,0.05154639175257732,0.06329113924050633,0.07777777777777778,0.17777777777777778,10.617105263157894,24.961111111111112,0.241869918699187,,1.0,1.0,9.0,1.0,0.5,,0.5,,,,,,,,,True,,
