EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Clear Path Fouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,30956.0,516,-30.0,995,995,82,131.0,108.0,1990,29.0,45.0,3.0,5.0,3.0,4.0,22.0,60.0,18.0,47.0,8.0,15.0,13.0,46.0,3.0,2.0,69.0,152.0,21.0,61.0,22.0,223.0,1087,6.0,11.0,3.0,2.0,14.0,5.0,9.0,2.0,4.0,14.0,70.0,68.0,60.0,3.0,6.0,46.0,13.0,9.0,17.0,8.0,25.0,6.0,2.0,5.0,6.0,6.0,58.0,1.0,8.0,11.0,47.0,6.0,64.0,9.0,73.0,2.0,18.0,8.0,10.0,19.0,2.0,12.0,14.0,2.0,7.0,4.0,33.0,2.0,1.0,29.0,53.0,7.0,4.0,27.0,2.0,1.0,13.0,1.0,7.0,6.0,1.0,7.0,3.0,1.0,1.0,14.0,82,4.0,0.5072463768115942,0.5303030303030303,0.9523809523809523,0.3442622950819672,0.3442622950819672,0.45394736842105265,0.5454545454545454,0.5555555555555556,0.47183098591549294,0.42857142857142855,0.45454545454545453,0.49333333333333335,0.4666666666666667,0.5384615384615384,0.2863849765258216,0.05921052631578947,0.06666666666666667,0.1,23.180592991913745,0.5757575757575758,0.2857142857142857,0.12433862433862433,0.021798365122615803,0.11956521739130435,0.01020408163265306,0.12340425531914893,0.01935483870967742,0.05194805194805195,0.006944444444444444,0.02054794520547945,0.014285714285714285,0.1509433962264151,0.12173913043478261,0.10828025477707007,0.1323529411764706,0.08333333333333333,0.017699115044247787,0.42857142857142855,0.2112676056338028,0.6444444444444445,0.6904761904761905,0.5172413793103449,0.28169014084507044,0.36666666666666664,0.4074074074074074,0.36363636363636365,0.22065727699530516,0.3829787234042553,0.3829787234042553,0.6666666666666666,0.07042253521126761,0.5333333333333333,0.5333333333333333,1.0,0.215962441314554,0.2826086956521739,0.2826086956521739,0.9230769230769231,0.35714285714285715,0.6,0.21428571428571427,0.36363636363636365,0.75,0.18181818181818182,0.49765258215962443,0.2826086956521739,0.4736866197183099,0.4915227272727272,0.419590909090909,0.05803571428571429,0.07975460122699386,0.06278026905829596,0.06278026905829596,9.416447368421053,25.00327868852459,0.08241206030150754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1563,1610612749,Kevin Ollie,Kevin Ollie,1563,MIL,13482.0,225,10.0,420,419,111,116.0,54.0,839,11.0,17.0,1.0,1.0,2.0,2.0,3.0,7.0,4.0,20.0,,,,,,,18.0,44.0,,,21.0,57.0,427,2.0,3.0,,,4.0,6.0,7.0,,10.0,22.0,20.0,16.0,,,,,,5.0,20.0,10.0,30.0,6.0,4.0,7.0,2.0,11.0,70.0,,,4.0,16.0,,20.0,,20.0,,9.0,8.0,1.0,3.0,1.0,2.0,3.0,,1.0,1.0,6.0,1.0,3.0,6.0,9.0,,,27.0,1.0,,10.0,4.0,1.0,,,1.0,1.0,,,22.0,111,,0.5555555555555556,0.5555555555555556,,,,0.4090909090909091,0.6666666666666666,0.8571428571428571,0.4090909090909091,0.6666666666666666,0.8571428571428571,0.5,0.6666666666666666,0.8461538461538461,,0.11363636363636363,0.17647058823529413,,13.125,0.5,,0.09411764705882353,,0.10810810810810811,,0.0966183574879227,,,,,,0.06666666666666667,0.061224489795918366,0.13157894736842105,0.08333333333333333,0.15384615384615385,,1.0,0.38636363636363635,0.6470588235294118,0.7857142857142857,0.5454545454545454,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.45454545454545453,0.2,0.2222222222222222,0.75,,,,,,,,,0.3333333333333333,1.0,,0.2857142857142857,1.0,,0.38636363636363635,,0.47669545454545453,0.4388666666666667,0.4647571428571429,0.18867924528301888,0.18867924528301888,0.07017543859649122,0.38596491228070173,9.661363636363637,,0.2642857142857143,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,25002.0,417,-57.0,801,804,82,171.0,85.0,1605,17.0,24.0,2.0,2.0,,,23.0,47.0,6.0,17.0,,,,,,,46.0,88.0,,,17.0,109.0,897,3.0,5.0,,,6.0,2.0,9.0,,6.0,10.0,50.0,42.0,,,,,,6.0,30.0,12.0,42.0,11.0,1.0,9.0,8.0,13.0,96.0,3.0,12.0,9.0,42.0,4.0,55.0,15.0,70.0,,3.0,2.0,1.0,12.0,,6.0,8.0,2.0,6.0,1.0,20.0,3.0,5.0,6.0,18.0,,5.0,22.0,,,12.0,,1.0,1.0,,1.0,1.0,,,10.0,82,,0.5434782608695652,0.5434782608695652,,,,0.5227272727272727,0.6,0.2222222222222222,0.5227272727272727,0.6,0.2222222222222222,0.545,0.6,0.4166666666666667,,0.06818181818181818,0.16666666666666666,0.0425531914893617,13.392857142857142,0.6,0.3076923076923077,0.14046822742474915,0.03986710963455149,0.140625,0.0375,0.14049586776859505,0.03937007874015748,0.047619047619047616,0.03333333333333333,0.0423728813559322,0.019230769230769232,0.14634146341463414,0.15463917525773196,0.125,0.1836734693877551,,,1.0,0.2727272727272727,0.7083333333333334,0.85,0.4117647058823529,0.5340909090909091,0.48936170212765956,0.5111111111111111,0.5652173913043478,0.19318181818181818,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,,,,,0.4,1.0,,,,,0.2727272727272727,,0.4252000000000001,0.4547,0.38961111111111113,0.12,0.12,0.05504587155963303,0.09174311926605505,8.50227272727273,,0.10237203495630462,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,22091.0,368,16.0,701,707,180,232.0,88.0,1408,21.0,27.0,5.0,7.0,6.0,8.0,12.0,24.0,21.0,48.0,6.0,14.0,18.0,45.0,,11.0,54.0,99.0,24.0,59.0,13.0,193.0,728,11.0,14.0,1.0,2.0,27.0,15.0,27.0,14.0,5.0,50.0,62.0,46.0,54.0,18.0,12.0,45.0,18.0,3.0,10.0,5.0,15.0,3.0,2.0,6.0,1.0,3.0,35.0,6.0,13.0,7.0,38.0,3.0,48.0,19.0,67.0,5.0,16.0,10.0,6.0,7.0,3.0,5.0,7.0,1.0,2.0,,14.0,3.0,1.0,5.0,16.0,,2.0,15.0,3.0,,8.0,1.0,2.0,1.0,,2.0,1.0,,,50.0,180,1.0,0.5740740740740741,0.6458333333333334,0.75,0.4067796610169492,0.4067796610169492,0.5454545454545454,0.7857142857142857,0.5555555555555556,0.569620253164557,0.8333333333333334,0.5487804878048781,0.5884146341463414,0.84375,0.5681818181818182,0.37341772151898733,0.030303030303030304,0.1111111111111111,,22.02970297029703,0.5,0.12,0.1391941391941392,0.050980392156862744,0.11290322580645161,0.07792207792207792,0.13432835820895522,0.0572289156626506,0.017543859649122806,0.09375,0.029411764705882353,0.06666666666666667,0.14084507042253522,0.17857142857142858,0.11016949152542373,0.11627906976744186,0.10526315789473684,0.06578947368421052,0.5,0.17088607594936708,0.7777777777777778,0.875,0.47619047619047616,0.1518987341772152,0.5,0.5,0.5,0.3037974683544304,0.4375,0.4375,0.7142857142857143,0.08860759493670886,0.42857142857142855,0.42857142857142855,1.0,0.2848101265822785,0.4,0.4,0.6666666666666666,0.4666666666666667,0.7142857142857143,,0.1951219512195122,0.75,0.2682926829268293,0.5443037974683544,0.4,0.49830284810126585,0.4605,0.4897000000000001,0.049079754601226995,0.07692307692307693,0.13989637305699482,0.25906735751295334,10.817171717171714,24.864406779661017,0.25677603423680456,1.0,,0.4,0.11764705882352941,1.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,0.35714285714285715,0.06666666666666667,1.0,1.0,0.07317073170731707,0.6666666666666666,0.2727272727272727,,,,,,,,,,,,,True,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,45562.0,759,-45.0,1457,1462,244,357.0,173.0,2919,53.0,83.0,29.0,45.0,10.0,12.0,14.0,51.0,3.0,10.0,,,,1.0,,1.0,70.0,144.0,,1.0,29.0,169.0,1561,32.0,60.0,,8.0,72.0,13.0,19.0,1.0,8.0,34.0,72.0,68.0,,,50.0,,,5.0,6.0,3.0,9.0,3.0,,2.0,1.0,3.0,21.0,8.0,57.0,20.0,102.0,9.0,131.0,66.0,197.0,6.0,22.0,17.0,5.0,10.0,2.0,3.0,17.0,3.0,7.0,5.0,27.0,5.0,3.0,74.0,125.0,13.0,5.0,56.0,4.0,,26.0,4.0,52.0,30.0,19.0,52.0,36.0,,5.0,34.0,244,12.0,0.5142857142857142,0.8,,,,0.4861111111111111,0.5333333333333333,0.6842105263157895,0.4827586206896552,0.5333333333333333,0.65,0.49415204678362573,0.5538461538461539,0.68,0.006896551724137931,0.034722222222222224,0.024096385542168676,0.058823529411764705,11.956521739130435,0.37037037037037035,0.24324324324324326,0.18312387791741472,0.10251798561151079,0.14814814814814814,0.052980132450331126,0.17630057803468208,0.09193776520509193,0.17886178861788618,0.0625,0.09777777777777778,0.05555555555555555,0.1337579617834395,0.1952662721893491,0.2077922077922078,0.14,0.17142857142857143,0.08823529411764706,0.6923076923076923,0.5724137931034483,0.6385542168674698,0.654320987654321,0.5094339622641509,0.35172413793103446,0.27450980392156865,0.2916666666666667,0.42857142857142855,0.06896551724137931,0.3,0.3,1.0,,,,,0.006896551724137931,,,,0.75,0.6444444444444445,,0.6,0.8333333333333334,0.05,0.5793103448275863,,0.5094979166666667,0.5276882352941177,0.5208368421052632,0.15568862275449102,0.1566265060240964,0.4260355029585799,0.20118343195266272,4.093055555555555,75.8,0.16746739876458477,3.0,,0.1724137931034483,0.046511627906976744,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.02631578947368421,,,,,,,,True,,,,,,,
951,1610612749,Ray Allen,Ray Allen,951,MIL,22097.0,368,-22.0,715,713,71,150.0,84.0,1428,14.0,25.0,1.0,1.0,2.0,2.0,21.0,51.0,16.0,44.0,6.0,18.0,25.0,53.0,6.0,3.0,51.0,120.0,31.0,71.0,41.0,236.0,768,2.0,6.0,6.0,2.0,9.0,5.0,15.0,4.0,7.0,17.0,64.0,38.0,72.0,21.0,2.0,52.0,25.0,6.0,25.0,10.0,35.0,4.0,6.0,15.0,7.0,3.0,80.0,1.0,10.0,7.0,19.0,,26.0,11.0,37.0,6.0,12.0,8.0,4.0,16.0,3.0,7.0,11.0,2.0,9.0,,27.0,2.0,4.0,15.0,27.0,1.0,3.0,45.0,1.0,4.0,17.0,4.0,2.0,2.0,,2.0,2.0,1.0,,17.0,71,2.0,0.6274509803921569,0.64,0.7741935483870968,0.43661971830985913,0.44285714285714284,0.425,0.3333333333333333,0.3333333333333333,0.5104712041884817,0.2916666666666667,0.2631578947368421,0.5521327014218009,0.34615384615384615,0.36363636363636365,0.3717277486910995,0.05,0.16,0.0392156862745098,29.455445544554454,0.5925925925925926,,0.0708955223880597,0.03717472118959108,0.11475409836065574,0.012658227848101266,0.0790273556231003,0.031609195402298854,0.018867924528301886,0.045454545454545456,0.03773584905660377,,0.09722222222222222,0.06741573033707865,0.056074766355140186,0.12244897959183673,0.08333333333333333,0.058823529411764705,1.0,0.13089005235602094,0.56,0.6666666666666666,0.5,0.2670157068062827,0.4117647058823529,0.42857142857142855,0.6190476190476191,0.23036649214659685,0.36363636363636365,0.36363636363636365,0.75,0.09424083769633508,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.2774869109947644,0.4716981132075472,0.4716981132075472,0.76,0.08333333333333333,1.0,0.5,0.10526315789473684,1.0,0.15789473684210525,0.5026178010471204,0.4807692307692308,0.4900723684210526,0.48549090909090914,0.44756944444444435,0.0821256038647343,0.125,0.038135593220338986,0.07203389830508475,10.519166666666667,25.643661971830987,0.0993006993006993,,,,0.038461538461538464,,,,1.0,,1.0,,,0.16666666666666666,,,,,0.05263157894736842,,,1.0,,,,,1.0,0.16666666666666666,1.0,,,,,True,,,,,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,1847.0,31,-18.0,58,62,20,34.0,9.0,120,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,4.0,69,,,,,,1.0,1.0,,2.0,4.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,2.0,,2.0,,2.0,3.0,5.0,,1.0,1.0,,3.0,,3.0,1.0,,,1.0,4.0,,2.0,1.0,1.0,,,2.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,4.0,20,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,8.823529411764705,0.75,,0.1111111111111111,0.06896551724137931,,0.14285714285714285,0.08,0.08333333333333333,,,0.16666666666666666,0.16666666666666666,0.2,0.2,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.5791,,0.5791,0.5,0.5,,1.0,,,0.3448275862068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,32558.0,543,-46.0,1054,1050,137,208.0,120.0,2104,18.0,29.0,1.0,3.0,4.0,5.0,41.0,81.0,48.0,112.0,2.0,7.0,4.0,14.0,3.0,3.0,107.0,222.0,6.0,21.0,64.0,296.0,1154,14.0,24.0,4.0,4.0,35.0,17.0,39.0,4.0,20.0,57.0,64.0,150.0,15.0,3.0,4.0,14.0,4.0,6.0,84.0,22.0,106.0,14.0,8.0,31.0,30.0,23.0,234.0,2.0,6.0,7.0,52.0,2.0,61.0,9.0,70.0,,16.0,9.0,7.0,27.0,6.0,21.0,9.0,2.0,6.0,1.0,36.0,1.0,7.0,11.0,33.0,5.0,,76.0,5.0,5.0,29.0,9.0,,,,,,,,57.0,137,1.0,0.29906542056074764,0.3047619047619048,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.481981981981982,0.5833333333333334,0.4358974358974359,0.4773662551440329,0.5535714285714286,0.43023255813953487,0.5307971014492754,0.5833333333333334,0.5277777777777778,0.08641975308641975,0.02702702702702703,0.06896551724137931,0.037037037037037035,26.08695652173913,0.75,0.09090909090909091,0.12903225806451613,0.014150943396226415,0.07368421052631578,0.020833333333333332,0.11847389558232932,0.015384615384615385,0.011494252873563218,0.01818181818181818,0.011627906976744186,0.03076923076923077,0.11965811965811966,0.14960629921259844,0.11949685534591195,0.041666666666666664,0.17391304347826086,,,0.11934156378600823,0.6206896551724138,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5061728395061729,0.5256410256410257,0.2682926829268293,0.4609053497942387,0.42857142857142855,0.43243243243243246,0.3541666666666667,0.02880658436213992,0.2857142857142857,0.2857142857142857,1.0,0.05761316872427984,0.2857142857142857,0.2857142857142857,0.75,0.10714285714285714,0.3333333333333333,0.10714285714285714,0.11627906976744186,0.8,0.06976744186046512,0.205761316872428,0.2857142857142857,0.4384634297520661,0.4519363636363636,0.42575357142857145,0.10861423220973783,0.11788617886178862,0.11824324324324324,0.19256756756756757,12.690540540540537,25.523809523809526,0.12998102466793168,,0.008928571428571428,,,1.0,1.0,,1.0,1.0,1.0,1.0,,0.25,0.25,0.03571428571428571,1.0,1.0,0.023255813953488372,,0.3333333333333333,,1.0,,,0.043478260869565216,,,,,,,,True,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,6336.0,106,-8.0,199,205,69,111.0,23.0,404,8.0,12.0,3.0,5.0,2.0,4.0,4.0,14.0,2.0,7.0,1.0,6.0,1.0,2.0,,1.0,14.0,33.0,2.0,8.0,3.0,37.0,189,3.0,5.0,1.0,,6.0,4.0,8.0,3.0,1.0,9.0,16.0,12.0,6.0,,4.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,7.0,,6.0,,6.0,8.0,14.0,1.0,1.0,,1.0,2.0,,2.0,,,,,2.0,,2.0,2.0,2.0,,,5.0,,,1.0,2.0,5.0,2.0,1.0,6.0,2.0,,,9.0,69,,0.5714285714285714,0.6666666666666666,1.0,0.25,0.25,0.42424242424242425,0.6,0.5,0.4146341463414634,0.5,0.36363636363636365,0.42045454545454547,0.5,0.34615384615384615,0.1951219512195122,0.06060606060606061,,0.14285714285714285,20.08928571428571,1.0,,0.07894736842105263,0.08433734939759036,,0.05,0.061224489795918366,0.07766990291262135,0.0625,0.08333333333333333,0.0967741935483871,0.07142857142857142,0.09523809523809523,0.11538461538461539,0.034482758620689655,,,0.043478260869565216,0.3333333333333333,0.2926829268292683,0.6666666666666666,0.6666666666666666,0.625,0.34146341463414637,0.2857142857142857,0.3333333333333333,0.5,0.17073170731707318,0.2857142857142857,0.2857142857142857,0.5,0.14634146341463414,0.16666666666666666,0.16666666666666666,1.0,0.04878048780487805,0.5,0.5,1.0,0.8333333333333334,0.6,,0.36363636363636365,0.5,0.09090909090909091,0.4878048780487805,0.5,0.46142195121951235,0.5911099999999999,0.48992272727272734,0.023809523809523808,0.029411764705882353,0.16216216216216217,0.24324324324324326,8.033333333333333,23.949999999999996,0.34673366834170855,2.0,,,,,1.0,,2.0,,,,,,,0.16666666666666666,,,0.18181818181818182,,,,,,,,,,,1.0,1.0,,,True,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,8619.0,144,-11.0,270,271,95,90.0,41.0,541,5.0,9.0,2.0,3.0,2.0,2.0,3.0,7.0,2.0,11.0,1.0,4.0,6.0,16.0,2.0,5.0,10.0,27.0,7.0,20.0,13.0,54.0,286,2.0,4.0,2.0,,10.0,3.0,6.0,5.0,5.0,14.0,10.0,10.0,21.0,,4.0,16.0,6.0,,15.0,3.0,18.0,2.0,1.0,5.0,7.0,3.0,39.0,1.0,6.0,3.0,11.0,2.0,16.0,7.0,23.0,2.0,4.0,3.0,1.0,8.0,4.0,7.0,4.0,,1.0,,12.0,1.0,6.0,6.0,9.0,1.0,,15.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,,,14.0,95,1.0,0.5,0.625,1.0,0.35,0.35,0.37037037037037035,0.5,0.5,0.43617021276595747,0.8333333333333334,0.4090909090909091,0.5,0.8333333333333334,0.5,0.425531914893617,,,,20.560747663551403,0.6666666666666666,0.3333333333333333,0.10476190476190476,0.06060606060606061,0.09090909090909091,0.02564102564102564,0.10144927536231885,0.050724637681159424,0.034482758620689655,0.125,0.02631578947368421,0.03333333333333333,0.05405405405405406,0.09090909090909091,0.15217391304347827,0.125,,0.07142857142857142,1.0,0.19148936170212766,0.5555555555555556,0.5555555555555556,0.4,0.14893617021276595,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.23404255319148937,0.18181818181818182,0.18181818181818182,0.5,0.0851063829787234,0.25,0.25,1.0,0.3404255319148936,0.375,0.375,1.0,0.5,0.6666666666666666,0.3333333333333333,0.18181818181818182,1.0,0.45454545454545453,0.6170212765957447,0.375,0.4777755319148936,0.5312399999999999,0.43702272727272723,0.09615384615384616,0.12903225806451613,0.18518518518518517,0.25925925925925924,9.837037037037037,25.000000000000004,0.35185185185185186,,,,,,,,,1.0,2.0,1.0,,1.0,0.2,,,,,,0.2,,,,,,2.0,1.0,1.0,,,1.0,0.047619047619047616,True,,,,,,,
