EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Technical Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,OffensiveGoaltends,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,HeaveMakes
1548,1610612743,Mark Blount,Mark Blount,1548,DEN,53342.0,889,-240,1662,1676,447.0,587,239,3338,48.0,97.0,12.0,33.0,16.0,29.0,36.0,99.0,21.0,71.0,105.0,267,71.0,281.0,1693,19.0,48.0,6.0,44.0,26.0,58.0,30.0,82.0,160.0,50.0,24.0,26.0,27.0,8.0,35.0,7.0,1.0,18.0,1.0,8.0,78.0,6.0,54.0,1.0,21.0,90.0,10.0,121.0,61.0,182,8.0,22.0,19.0,3.0,23.0,10.0,10.0,47.0,5.0,13.0,8.0,70.0,9.0,16.0,45,112,16.0,13.0,99.0,13.0,49.0,7.0,51.0,33.0,2.0,16.0,51.0,28.0,2.0,8.0,4.0,82.0,447.0,16.0,0.7619047619047619,0.8602150537634409,0.3932584269662921,0.3958333333333333,0.4482758620689655,0.3932584269662921,0.3958333333333333,0.4482758620689655,0.4532258064516129,0.4313725490196078,0.5540540540540541,0.097378277153558,0.1237113402061855,0.1212121212121212,0.028169014084507,19.4771911840082,0.3285714285714285,0.1818181818181818,0.0196078431372549,0.141287284144427,0.075,0.1418918918918918,0.0444444444444444,0.1414012738853503,0.0701754385964912,0.0837696335078534,0.0883534136546184,0.0571428571428571,0.0543478260869565,0.0232558139534883,0.1633986928104575,0.1243243243243243,0.1404682274247491,0.1578947368421052,0.1132075471698113,0.0597014925373134,0.5490196078431373,0.3632958801498127,0.4948453608247423,0.5647058823529412,0.6458333333333334,0.3707865168539326,0.3636363636363636,0.4137931034482758,0.8333333333333334,0.2659176029962546,0.2957746478873239,0.3043478260869565,0.9047619047619048,0.6875,0.3636363636363636,0.5,0.5517241379310345,0.3632958801498127,0.4573902621722845,0.5027279069767443,0.4653103448275863,0.1617161716171617,0.1617161716171617,0.1565836298932384,0.2918149466192171,7.964044943820225,0.2689530685920577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,22280.0,371,-109,682,692,156.0,189,113,1374,21.0,35.0,5.0,6.0,2.0,4.0,2.0,6.0,12.0,25.0,35.0,66,6.0,82.0,697,9.0,11.0,,21.0,5.0,9.0,,13.0,60.0,10.0,8.0,8.0,16.0,2.0,18.0,2.0,,10.0,2.0,4.0,38.0,7.0,26.0,1.0,3.0,24.0,1.0,28.0,34.0,62,,18.0,12.0,6.0,12.0,2.0,9.0,12.0,2.0,3.0,5.0,24.0,6.0,5.0,8,22,1.0,2.0,9.0,5.0,7.0,,8.0,6.0,,2.0,9.0,7.0,,,,13.0,156.0,3.0,0.8571428571428571,0.967741935483871,0.5303030303030303,0.8181818181818182,0.5555555555555556,0.5352112676056338,0.75,0.5909090909090909,0.5616438356164384,0.75,0.5909090909090909,0.1212121212121212,0.1142857142857142,0.5,0.04,11.757575757575758,0.5,0.0384615384615384,0.0526315789473684,0.091254752851711,0.0817610062893081,0.0535714285714285,0.125,0.0846394984326018,0.088235294117647,0.0618556701030927,0.0612244897959183,0.1138211382113821,0.1162790697674418,0.1538461538461538,0.1166666666666666,0.1095890410958904,0.0692307692307692,0.0512820512820512,0.0588235294117647,,0.7777777777777778,0.4929577464788732,0.6,0.6774193548387096,0.8095238095238095,0.0845070422535211,0.3333333333333333,0.6666666666666666,0.5,0.352112676056338,0.48,0.5,1.0,0.4285714285714285,0.8333333333333334,0.3636363636363636,0.5,0.5633802816901409,0.5104564285714285,0.4819928571428571,0.4715149999999999,0.0958904109589041,0.1029411764705882,0.2560975609756097,0.1585365853658536,6.999999999999999,0.2287390029325513,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.4,0.0704225352112676,0.0140845070422535,0.056338028169014,0.5,0.5,1.0,0.2,0.0714285714285714,0.1428571428571428,0.5,1.0,0.1818181818181818,0.5,0.5,28.16,,,,,,,,,,,,,,,,,,,,,True,,,,,
180,1610612743,John Crotty,John Crotty,180,DEN,3715.0,62,-26,113,113,40.0,57,16,226,3.0,4.0,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,5.0,12,5.0,15.0,115,1.0,1.0,,2.0,1.0,3.0,,2.0,4.0,6.0,,1.0,7.0,2.0,9.0,1.0,1.0,,3.0,4.0,20.0,,,,1.0,5.0,,6.0,,6,,1.0,1.0,,3.0,1.0,,1.0,,3.0,,4.0,,4.0,3,4,,,6.0,1.0,3.0,,,,,,,,,,,2.0,40.0,,0.4,0.4,0.4166666666666667,1.0,0.3333333333333333,0.3846153846153846,1.0,0.3333333333333333,0.4666666666666667,1.0,0.3333333333333333,0.0833333333333333,,0.3333333333333333,,14.393939393939393,0.75,,,0.1063829787234042,,0.0714285714285714,,0.0983606557377049,,,,,,,,0.0714285714285714,0.1818181818181818,,0.1666666666666666,,,0.3076923076923077,0.75,0.75,0.3333333333333333,0.2307692307692307,,,,0.3846153846153846,0.4,0.4,0.5,1.0,1.0,0.6666666666666666,0.5,0.3846153846153846,0.4440884615384615,0.5526,0.4951,0.2,0.2142857142857142,0.1333333333333333,0.1333333333333333,10.191666666666665,0.3539823008849557,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,0.0769230769230769,,0.0769230769230769,,,,,,,,,,,,24.9,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
2051,1610612743,Donnell Harvey,Donnell Harvey,2051,DEN,17623.0,294,-125,544,557,159.0,240,72,1101,25.0,45.0,8.0,14.0,6.0,7.0,9.0,35.0,5.0,19.0,39.0,99,18.0,99.0,583,8.0,17.0,3.0,19.0,8.0,16.0,12.0,31.0,46.0,32.0,12.0,9.0,16.0,1.0,17.0,1.0,,7.0,2.0,7.0,35.0,5.0,13.0,1.0,6.0,27.0,5.0,38.0,19.0,57,4.0,4.0,3.0,1.0,9.0,2.0,6.0,15.0,1.0,3.0,4.0,24.0,6.0,10.0,14,39,3.0,8.0,31.0,4.0,11.0,6.0,6.0,2.0,1.0,3.0,6.0,3.0,1.0,,,31.0,159.0,8.0,0.5897435897435898,0.696969696969697,0.3939393939393939,0.4705882352941176,0.5,0.3970588235294117,0.4705882352941176,0.5277777777777778,0.4260869565217391,0.5,0.5555555555555556,0.0909090909090909,0.1333333333333333,0.0857142857142857,,22.098569157392685,0.375,0.25,0.0454545454545454,0.1267605633802817,0.0572687224669603,0.125,0.1219512195121951,0.1264367816091954,0.0671641791044776,0.1346153846153846,0.0357142857142857,0.0329670329670329,0.0714285714285714,0.2307692307692307,0.0416666666666666,0.106060606060606,0.1818181818181818,0.1515151515151515,0.0666666666666666,0.0769230769230769,0.5,0.4411764705882353,0.5555555555555556,0.6410256410256411,0.56,0.3431372549019608,0.2571428571428571,0.28125,0.4444444444444444,0.1862745098039215,0.2631578947368421,0.2631578947368421,1.0,0.8235294117647058,0.5714285714285714,0.3888888888888889,0.8571428571428571,0.4705882352941176,0.4670441176470588,0.5215857142857143,0.4730749999999999,0.1009174311926605,0.1037735849056603,0.1919191919191919,0.3131313131313131,6.454545454545454,0.2922794117647059,2.0,,,1.0,,,,,1.0,3.0,,,1.0,2.0,3.0,1.0,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.0294117647058823,0.0196078431372549,0.0098039215686274,,,,0.25,,,,,,,,24.3,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.1111111111111111,0.5,,,,,,,,,,,,True,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,19360.0,323,-107,609,617,198.0,236,75,1226,15.0,33.0,1.0,2.0,5.0,10.0,11.0,28.0,18.0,42.0,44.0,103,6.0,115.0,613,6.0,12.0,,12.0,13.0,35.0,2.0,28.0,52.0,36.0,2.0,13.0,17.0,3.0,20.0,2.0,1.0,5.0,5.0,7.0,43.0,1.0,5.0,1.0,6.0,29.0,3.0,38.0,7.0,45,3.0,5.0,4.0,1.0,19.0,4.0,10.0,14.0,,9.0,4.0,33.0,1.0,11.0,17,26,1.0,4.0,11.0,2.0,5.0,,7.0,3.0,1.0,3.0,7.0,3.0,,1.0,,28.0,198.0,1.0,0.5909090909090909,0.6046511627906976,0.4271844660194174,0.5,0.3714285714285714,0.416030534351145,0.4285714285714285,0.3333333333333333,0.4291044776119403,0.4285714285714285,0.35,0.1262135922330097,0.1818181818181818,0.1785714285714285,0.0476190476190476,24.028776978417262,0.5757575757575758,0.1666666666666666,0.0526315789473684,0.11328125,0.020242914979757,0.09375,0.0196078431372549,0.109375,0.0201342281879194,0.0338983050847457,0.0229885057471264,0.0099009900990099,0.03125,,0.1206896551724138,0.0769230769230769,0.1333333333333333,0.1052631578947368,0.0769230769230769,0.0476190476190476,0.4285714285714285,0.2519083969465648,0.4545454545454545,0.5555555555555556,0.6,0.2137404580152671,0.3928571428571428,0.4782608695652174,0.4545454545454545,0.3206106870229007,0.4285714285714285,0.45,0.6666666666666666,0.1428571428571428,0.5,0.2564102564102564,0.5,0.465648854961832,0.4726767175572519,0.4302285714285713,0.4543064102564102,0.0373134328358208,0.0471698113207547,0.1043478260869565,0.2434782608695652,9.838834951456311,0.3251231527093596,9.0,,5.0,19.0,,2.0,,3.0,7.0,28.0,,2.0,,4.0,21.0,19.0,5.0,,,1.0,0.25,,,0.25,0.2137404580152671,0.0687022900763358,0.1450381679389313,0.2631578947368421,0.2631578947368421,1.0,,,0.1428571428571428,,,0.0769230769230769,,0.2631578947368421,24.442857142857143,3.0,2.0,,1.0,0.2222222222222222,0.2222222222222222,1.0,0.0256410256410256,,,,,,,,,,,,,True,,,,,
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,17737.0,296,-46,571,559,201.0,254,72,1130,10.0,16.0,5.0,7.0,,2.0,3.0,13.0,4.0,16.0,17.0,45,8.0,69.0,546,6.0,9.0,2.0,14.0,3.0,10.0,4.0,16.0,10.0,24.0,8.0,4.0,18.0,1.0,19.0,1.0,,7.0,5.0,6.0,39.0,1.0,10.0,1.0,9.0,25.0,2.0,36.0,12.0,48,1.0,7.0,6.0,1.0,12.0,,7.0,13.0,2.0,5.0,3.0,25.0,,5.0,13,28,3.0,3.0,13.0,1.0,6.0,1.0,7.0,4.0,,3.0,7.0,3.0,,,4.0,16.0,201.0,3.0,0.2941176470588235,0.3846153846153846,0.3777777777777777,0.6666666666666666,0.3,0.3546511627906977,0.5454545454545454,0.25,0.375,0.5833333333333334,0.2857142857142857,0.0888888888888888,0.0625,0.2307692307692307,,18.055555555555557,0.48,0.1333333333333333,0.0555555555555555,0.1116071428571428,0.0467289719626168,0.1428571428571428,0.0181818181818181,0.1184668989547038,0.0408921933085501,0.037037037037037,0.0375,0.0625,0.0303030303030303,,0.1,0.1884057971014492,0.0631578947368421,0.0857142857142857,0.2142857142857142,0.0185185185185185,0.4285714285714285,0.1860465116279069,0.625,0.6666666666666666,0.3,0.1511627906976744,0.2307692307692307,0.3,,0.1860465116279069,0.25,0.25,0.5,0.6363636363636364,0.7142857142857143,0.0833333333333333,,0.6627906976744186,0.5049406976744186,0.54918,0.4724895833333333,0.0659340659340659,0.12,0.2028985507246377,0.2318840579710145,8.819999999999999,0.3520140105078809,19.0,1.0,6.0,22.0,,1.0,1.0,8.0,9.0,41.0,,2.0,2.0,14.0,27.0,22.0,6.0,,,1.0,0.2195121951219512,,0.1428571428571428,0.2195121951219512,0.4767441860465116,0.2209302325581395,0.2558139534883721,0.2727272727272727,0.2727272727272727,1.0,,0.0909090909090909,0.0909090909090909,,,0.3333333333333333,0.125,0.2727272727272727,24.258536585365853,,3.0,1.0,6.0,0.1578947368421052,0.1578947368421052,1.0,0.25,0.1666666666666666,,,,,,,,,,,,True,,,,,
436,1610612743,Juwan Howard,Juwan Howard,436,DEN,30735.0,512,-160,944,958,186.0,263,142,1902,39.0,62.0,11.0,22.0,7.0,12.0,31.0,99.0,25.0,59.0,95.0,220,47.0,237.0,998,14.0,37.0,3.0,31.0,15.0,44.0,24.0,54.0,110.0,80.0,22.0,18.0,42.0,8.0,50.0,5.0,3.0,18.0,7.0,17.0,108.0,5.0,31.0,3.0,11.0,67.0,8.0,86.0,39.0,125,7.0,16.0,11.0,5.0,17.0,3.0,8.0,14.0,3.0,9.0,2.0,31.0,3.0,3.0,18,47,9.0,4.0,57.0,3.0,22.0,7.0,8.0,6.0,,2.0,8.0,5.0,1.0,1.0,,54.0,186.0,5.0,0.5789473684210527,0.6547619047619048,0.4318181818181818,0.3783783783783784,0.3409090909090909,0.4298642533936652,0.3783783783783784,0.3333333333333333,0.4757085020242915,0.4078947368421052,0.4576271186440678,0.0818181818181818,0.1612903225806451,0.0505050505050505,0.0508474576271186,24.711111111111112,0.5483870967741935,0.3076923076923077,0.1034482758620689,0.1871508379888268,0.0711009174311926,0.1641791044776119,0.0704225352112676,0.1835294117647058,0.0710059171597633,0.0901639344262295,0.0559006211180124,0.0718954248366013,0.108695652173913,,0.160919540229885,0.1666666666666666,0.2130177514792899,0.1739130434782608,0.1428571428571428,0.0654205607476635,0.625,0.2805429864253393,0.6290322580645161,0.75,0.4871794871794871,0.4479638009049774,0.3131313131313131,0.3297872340425531,0.4516129032258064,0.2669683257918552,0.423728813559322,0.4464285714285714,0.88,0.5945945945945946,0.5,0.2666666666666666,0.5833333333333334,0.2850678733031674,0.442885909090909,0.493571875,0.4337113636363636,0.0916666666666666,0.0920502092050209,0.1308016877637131,0.2278481012658227,8.573181818181817,0.1970338983050847,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,0.004524886877828,,0.004524886877828,,,,0.0909090909090909,,,,,0.0222222222222222,,,45.7,2.0,,,,,,,,,1.0,,,,,,,,,,,True,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,8298.0,138,25,266,259,109.0,96,41,525,18.0,27.0,9.0,13.0,4.0,9.0,1.0,8.0,1.0,12.0,20.0,47,10.0,50.0,240,9.0,14.0,3.0,21.0,5.0,18.0,5.0,15.0,20.0,20.0,14.0,5.0,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,2.0,13.0,1.0,10.0,14.0,3.0,27.0,16.0,43,,5.0,5.0,,4.0,2.0,3.0,3.0,,1.0,,7.0,,4.0,6,14,1.0,1.0,19.0,2.0,9.0,2.0,6.0,4.0,,2.0,6.0,1.0,3.0,,1.0,15.0,109.0,,0.5,0.7692307692307693,0.425531914893617,0.6428571428571429,0.2777777777777778,0.425531914893617,0.6428571428571429,0.2777777777777778,0.4464285714285714,0.65625,0.3260869565217391,0.1063829787234042,0.074074074074074,0.375,,20.32258064516129,0.5714285714285714,0.3333333333333333,0.1111111111111111,0.14,0.134020618556701,0.2777777777777778,0.1111111111111111,0.1764705882352941,0.1304347826086956,0.1428571428571428,0.1111111111111111,0.1428571428571428,0.125,,0.1304347826086956,0.1785714285714285,0.1224489795918367,0.3333333333333333,0.2,,0.1666666666666666,0.574468085106383,0.6666666666666666,0.72,0.5555555555555556,0.1702127659574468,0.125,0.2,,0.2553191489361702,0.0833333333333333,0.0833333333333333,,0.9285714285714286,0.6923076923076923,0.5,0.4444444444444444,0.574468085106383,0.4928127659574468,0.5755071428571429,0.4855444444444445,0.1666666666666666,0.1666666666666666,0.42,0.3,6.017021276595745,0.4097744360902255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2428,1610612743,Vincent Yarbrough,Vincent Yarbrough,2428,DEN,11908.0,198,-50,376,377,127.0,146,55,753,6.0,10.0,2.0,3.0,3.0,3.0,4.0,8.0,11.0,35.0,21.0,53,7.0,49.0,386,4.0,7.0,,8.0,7.0,18.0,2.0,16.0,30.0,12.0,6.0,3.0,15.0,2.0,17.0,2.0,,7.0,3.0,5.0,36.0,2.0,7.0,,2.0,17.0,,19.0,9.0,28,3.0,9.0,6.0,3.0,5.0,2.0,3.0,4.0,,2.0,,9.0,2.0,5.0,11,17,,1.0,8.0,,4.0,,5.0,,3.0,2.0,5.0,1.0,,,1.0,16.0,127.0,,0.7142857142857143,0.8333333333333334,0.3962264150943396,0.5714285714285714,0.3888888888888889,0.35,0.5714285714285714,0.3043478260869565,0.3828125,0.5714285714285714,0.3333333333333333,0.0566037735849056,0.1,0.25,,16.666666666666668,0.5555555555555556,,,0.1164383561643835,0.0451612903225806,0.074074074074074,0.0625,0.1098265895953757,0.0481283422459893,0.0303030303030303,0.0576923076923076,0.0428571428571428,0.1,,0.1212121212121212,0.0425531914893617,0.1666666666666666,0.05,0.1428571428571428,0.0909090909090909,0.2,0.1666666666666666,0.6,0.6666666666666666,0.3333333333333333,0.1333333333333333,0.5,0.6666666666666666,0.75,0.5833333333333334,0.3142857142857143,0.3142857142857143,0.9090909090909092,0.4285714285714285,0.6666666666666666,0.1304347826086956,1.0,0.2833333333333333,0.4435491525423728,0.4873833333333333,0.443909090909091,0.0625,0.0701754385964912,0.1632653061224489,0.3265306122448979,13.086792452830192,0.3377659574468085,3.0,,,4.0,,,,3.0,,7.0,,,,5.0,,3.0,,,,,,,,,0.1166666666666666,0.05,0.0666666666666666,,,,,,,,,0.1304347826086956,,,32.2,,,,2.0,,,,0.0869565217391304,,1.0,1.0,0.1428571428571428,0.25,,,,,,,,True,,,,,
1899,1610612743,James Posey,James Posey,1899,DEN,25852.0,431,-128,794,803,175.0,248,119,1597,32.0,49.0,7.0,16.0,9.0,13.0,7.0,24.0,18.0,47.0,57.0,120,34.0,181.0,846,9.0,21.0,5.0,29.0,16.0,29.0,23.0,67.0,56.0,58.0,10.0,9.0,40.0,3.0,43.0,2.0,1.0,15.0,9.0,16.0,89.0,2.0,17.0,,5.0,40.0,8.0,53.0,19.0,72,2.0,15.0,10.0,5.0,17.0,4.0,9.0,19.0,6.0,8.0,4.0,36.0,3.0,7.0,4,23,1.0,3.0,43.0,6.0,13.0,7.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,67.0,175.0,4.0,0.4912280701754385,0.5384615384615384,0.475,0.4285714285714285,0.5517241379310345,0.4622641509433962,0.4,0.55,0.5086705202312138,0.453125,0.6274509803921569,0.075,0.1224489795918367,0.125,,21.951219512195124,0.4722222222222222,0.2857142857142857,,0.1374570446735395,0.0472222222222222,0.0892857142857142,0.0317460317460317,0.1296829971181556,0.0449172576832151,0.088235294117647,0.0390625,0.023076923076923,0.0444444444444444,,0.054054054054054,0.1153846153846153,0.1942446043165467,0.1052631578947368,0.0555555555555555,0.025,1.0,0.3081761006289308,0.6530612244897959,0.7441860465116279,0.375,0.1509433962264151,0.2916666666666667,0.3333333333333333,0.5714285714285714,0.2955974842767295,0.3829787234042553,0.3829787234042553,0.6666666666666666,0.5333333333333333,0.4375,0.325,0.6923076923076923,0.5534591194968553,0.4955632911392405,0.5179791666666667,0.4831487179487179,0.0783132530120482,0.1023622047244094,0.1602209944751381,0.3701657458563536,8.899166666666668,0.2204030226700251,14.0,1.0,7.0,25.0,2.0,8.0,3.0,9.0,11.0,39.0,2.0,9.0,4.0,11.0,24.0,24.0,7.0,,,0.7272727272727273,0.282051282051282,0.2222222222222222,0.3636363636363636,0.2894736842105263,0.2452830188679245,0.0880503144654088,0.1572327044025157,0.28,0.28,0.7142857142857143,0.1428571428571428,0.0333333333333333,0.2666666666666666,0.25,1.0,0.225,0.3333333333333333,0.2916666666666667,25.57435897435897,9.0,4.0,1.0,2.0,0.2857142857142857,0.2857142857142857,0.75,0.05,0.5,1.0,,,,9.0,1.0,,,,,,True,,,,,
