EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Defensive 3 Seconds Violations,OffCorner3ReboundPct,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,3SecondViolations,on,Corner3PctBlocked,SecondChanceArc3PctAssisted,Clear Path Fouls,BlockedCorner3
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,45810.0,764,-67.0,1451,1453,351.0,393,190,2904,31.0,50.0,11.0,13.0,9.0,11.0,30.0,82.0,35.0,83.0,11.0,34.0,1.0,4.0,4.0,12.0,17.0,46.0,3.0,5.0,13.0,96.0,215.0,28.0,80.0,54.0,330.0,1544,19.0,33.0,1.0,7.0,3.0,44.0,24.0,49.0,9.0,25.0,20.0,95.0,100.0,92.0,84.0,26.0,1.0,45.0,17.0,12.0,45.0,8.0,53.0,5.0,3.0,17.0,9.0,19.0,114.0,6.0,41.0,3.0,35.0,70.0,11.0,116.0,50.0,166,12.0,39.0,31.0,8.0,17.0,3.0,9.0,11.0,4.0,8.0,28.0,4.0,10.0,23.0,44,2.0,3.0,65.0,4.0,1.0,12.0,21.0,1.0,7.0,15.0,1.0,1.0,7.0,1.0,7.0,16.0,12.0,1.0,95.0,351.0,6.0,0.5208333333333334,0.6024096385542169,1.0,0.35,0.14285714285714285,0.36,0.35443037974683544,0.44651162790697674,0.5757575757575758,0.4897959183673469,0.46779661016949153,0.5125,0.5067567567567568,0.5062695924764891,0.5238095238095238,0.5654761904761905,0.2711864406779661,0.05581395348837209,0.1,0.07317073170731707,0.012048192771084338,20.728793309438473,0.6071428571428571,0.2558139534883721,0.08333333333333333,0.1388888888888889,0.06645056726094004,0.21604938271604937,0.05454545454545454,0.15765765765765766,0.06464924346629987,0.0847457627118644,0.07,0.05,0.08695652173913043,0.08029197080291971,0.15584415584415584,0.1643192488262911,0.2047244094488189,0.2571428571428571,0.07692307692307693,0.75,0.1694915254237288,0.62,0.6888888888888889,0.45161290322580644,0.27796610169491526,0.36585365853658536,0.39473684210526316,0.26666666666666666,0.28135593220338984,0.42168674698795183,0.4268292682926829,0.8,0.1152542372881356,0.3235294117647059,0.3235294117647059,1.0,0.15593220338983052,0.3695652173913043,0.3695652173913043,1.0,0.325,0.8461538461538461,0.1,0.25,1.0,0.075,0.14864864864864866,0.8181818181818182,0.16216216216216217,0.3333333333333333,0.17567567567567569,0.38461538461538464,0.4406779661016949,0.37777777777777777,0.4784659863945578,0.4642710526315789,0.46952602739726024,0.07051282051282051,0.09051724137931035,0.0125,0.13333333333333333,0.2878787878787879,10.497209302325581,24.577500000000004,0.24190213645761544,,,,,,,,,,,,,True,,,,
2061,1610612756,Dan Langhi,Dan Langhi,2061,PHX,4696.0,78,2.0,144,144,44.0,40,25,288,4.0,6.0,2.0,4.0,,,,2.0,10.0,18.0,,2.0,,,,,1.0,1.0,,,,14.0,26.0,1.0,3.0,,31.0,133,4.0,8.0,,,,8.0,2.0,5.0,,,,4.0,16.0,12.0,3.0,6.0,,1.0,1.0,1.0,3.0,,3.0,,,,1.0,2.0,6.0,,5.0,,1.0,4.0,2.0,7.0,5.0,12,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,4,,,,,,,,,,1.0,,,,,1.0,1.0,,,4.0,44.0,,0.5714285714285714,0.7272727272727273,1.0,0.3333333333333333,,,0.3333333333333333,0.5384615384615384,0.5,0.4,0.5344827586206896,0.5,0.4,0.5344827586206896,0.5,0.4,0.10344827586206896,0.038461538461538464,0.16666666666666666,,,17.647058823529413,,0.4,,0.08,0.07352941176470588,0.06666666666666667,,0.07692307692307693,0.06097560975609756,0.15789473684210525,0.09523809523809523,,,0.2,,0.08,0.08333333333333333,,,,0.20689655172413793,0.6666666666666666,0.8,0.25,0.06896551724137931,,,,0.6206896551724138,0.5555555555555556,0.5555555555555556,0.7,0.06896551724137931,,,,0.034482758620689655,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,0.3103448275862069,1.0,0.45718620689655176,0.5101428571428571,0.35394000000000003,,,,0.25806451612903225,0.12903225806451613,13.115384615384615,23.8,0.3055555555555556,,,,,,,,,,,,,True,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,27699.0,462,-99.0,882,883,234.0,244,123,1765,8.0,19.0,1.0,4.0,2.0,6.0,12.0,32.0,20.0,54.0,10.0,25.0,,1.0,1.0,3.0,8.0,18.0,4.0,5.0,9.0,40.0,105.0,18.0,43.0,15.0,149.0,994,7.0,16.0,,5.0,2.0,16.0,6.0,18.0,6.0,12.0,5.0,35.0,34.0,46.0,54.0,,,18.0,8.0,9.0,35.0,4.0,39.0,2.0,2.0,14.0,5.0,16.0,82.0,2.0,11.0,,7.0,29.0,,36.0,13.0,49,3.0,9.0,5.0,4.0,11.0,3.0,6.0,10.0,2.0,5.0,21.0,3.0,7.0,14.0,34,,3.0,21.0,1.0,,,9.0,,2.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,,35.0,234.0,5.0,0.425,0.425,1.0,0.4186046511627907,,0.5,0.4186046511627907,0.38095238095238093,0.4375,0.3333333333333333,0.4527027027027027,0.3333333333333333,0.5,0.47151898734177217,0.36363636363636365,0.5147058823529411,0.2905405405405405,0.08571428571428572,0.42105263157894735,0.03125,,17.53183153770813,0.5238095238095238,,,0.09830508474576272,0.028645833333333332,0.07,0.0273972602739726,0.09113924050632911,0.028446389496717725,0.017857142857142856,0.05042016806722689,0.0196078431372549,0.022222222222222223,0.10843373493975904,0.06593406593406594,0.11570247933884298,0.06493506493506493,0.08695652173913043,0.0379746835443038,0.6,0.12837837837837837,0.42105263157894735,0.7272727272727273,0.375,0.21621621621621623,0.375,0.3870967741935484,0.16666666666666666,0.36486486486486486,0.37037037037037035,0.37037037037037035,0.6,0.16891891891891891,0.4,0.4,1.0,0.12162162162162163,0.4444444444444444,0.4444444444444444,1.0,0.19047619047619047,0.25,0.047619047619047616,,,0.19047619047619047,0.2,0.3333333333333333,0.1,0.3333333333333333,0.3,0.5555555555555556,0.4189189189189189,0.4444444444444444,0.4736516891891894,0.49385,0.46477333333333326,0.057692307692307696,0.07964601769911504,,0.10738255033557047,0.2348993288590604,12.185714285714289,24.046511627906977,0.2653061224489796,1.0,1.0,0.03571428571428571,,,,,,,,,,True,,,,
281,1610612756,Scott Williams,Scott Williams,281,PHX,52507.0,875,-95.0,1660,1670,408.0,449,231,3330,44.0,83.0,16.0,34.0,10.0,19.0,24.0,69.0,52.0,138.0,,,,,,,,2.0,,,1.0,120.0,290.0,,2.0,33.0,273.0,1757,22.0,55.0,,,4.0,48.0,25.0,58.0,,1.0,11.0,61.0,182.0,58.0,,32.0,1.0,1.0,,17.0,19.0,3.0,22.0,2.0,1.0,10.0,3.0,6.0,47.0,14.0,57.0,1.0,28.0,80.0,13.0,121.0,72.0,193,8.0,27.0,18.0,9.0,18.0,3.0,7.0,14.0,1.0,11.0,32.0,2.0,9.0,65.0,159,20.0,9.0,42.0,2.0,,,17.0,,5.0,21.0,,,9.0,1.0,11.0,21.0,11.0,2.0,61.0,408.0,22.0,0.7583333333333333,0.875,,,,,,0.41379310344827586,0.4,0.43103448275862066,0.410958904109589,0.4,0.423728813559322,0.4375,0.42105263157894735,0.4621212121212121,0.00684931506849315,0.05862068965517241,0.12048192771084337,0.08695652173913043,0.007246376811594203,17.842323651452283,0.5625,0.24528301886792453,0.023809523809523808,0.13769363166953527,0.07938718662952646,0.15135135135135136,0.10687022900763359,0.1409921671018277,0.08362779740871613,0.1111111111111111,0.08968609865470852,0.04659498207885305,0.11764705882352941,0.09433962264150944,0.14204545454545456,0.16260162601626016,0.1643835616438356,0.10256410256410256,0.05228758169934641,0.5238095238095238,0.2842465753424658,0.5301204819277109,0.6027397260273972,0.5454545454545454,0.2363013698630137,0.34782608695652173,0.38095238095238093,0.75,0.4726027397260274,0.37681159420289856,0.3795620437956204,0.9423076923076923,,,,,0.00684931506849315,,,,0.6181818181818182,0.47058823529411764,,,,,0.3220338983050847,0.5263157894736842,,,0.01694915254237288,,0.2910958904109589,,0.4441950171821305,0.4967979999999999,0.4474957627118644,0.05537459283387622,0.05573770491803279,,0.17582417582417584,0.22344322344322345,10.47103448275862,44.45,0.2457831325301205,,5.0,0.08695652173913043,1.0,0.0625,,,,,,,,True,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,45842.0,764,-66.0,1459,1474,363.0,402,196,2933,68.0,133.0,8.0,14.0,15.0,33.0,32.0,62.0,45.0,99.0,1.0,3.0,,1.0,1.0,1.0,21.0,55.0,1.0,6.0,19.0,145.0,294.0,22.0,58.0,75.0,431.0,1532,13.0,23.0,1.0,2.0,3.0,32.0,38.0,75.0,7.0,20.0,37.0,134.0,88.0,202.0,24.0,,1.0,54.0,21.0,20.0,113.0,36.0,149.0,24.0,12.0,44.0,9.0,60.0,334.0,1.0,10.0,,11.0,35.0,2.0,48.0,11.0,59,2.0,27.0,14.0,13.0,43.0,6.0,30.0,23.0,4.0,13.0,66.0,7.0,16.0,11.0,36,2.0,5.0,96.0,10.0,,2.0,41.0,,11.0,4.0,,,3.0,,1.0,4.0,,,134.0,363.0,2.0,0.30344827586206896,0.30344827586206896,0.36363636363636365,0.3793103448275862,0.5,0.35,0.38596491228070173,0.4931972789115646,0.5652173913043478,0.5066666666666667,0.5056818181818182,0.58,0.5105263157894737,0.5456852791878173,0.6153846153846154,0.5726495726495726,0.16477272727272727,0.06802721088435375,0.12781954887218044,0.04838709677419355,,27.283511269276396,0.6515151515151515,0.045454545454545456,,0.0673076923076923,0.01589825119236884,0.06547619047619048,0.008620689655172414,0.06686046511627906,0.01476510067114094,0.015384615384615385,0.010256410256410256,0.02092050209205021,,0.07586206896551724,0.07051282051282051,0.0593607305936073,0.06716417910447761,0.058823529411764705,0.012345679012345678,,0.3778409090909091,0.5112781954887218,0.5862068965517241,0.3382352941176471,0.17613636363636365,0.5161290322580645,0.5423728813559322,0.1875,0.28125,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.008522727272727272,0.3333333333333333,0.3333333333333333,1.0,0.15625,0.38181818181818183,0.3888888888888889,0.3333333333333333,0.56,0.5714285714285714,0.04,,,0.04,0.3473684210526316,0.45454545454545453,0.010526315789473684,1.0,0.2,0.3157894736842105,0.5426136363636364,0.3888888888888889,0.5029139601139597,0.4920409090909091,0.4888047872340425,0.10704960835509138,0.12615384615384614,,0.07424593967517401,0.3109048723897912,8.140816326530615,25.681034482758616,0.24880054832076764,2.0,1.0,0.023255813953488372,,0.25,1.0,42.0,1.0,0.017241379310344827,0.01818181818181818,1.0,,True,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,34476.0,575,-93.0,1095,1093,205.0,205,157,2188,66.0,116.0,25.0,40.0,10.0,21.0,20.0,72.0,3.0,11.0,,,,,,,1.0,2.0,,1.0,2.0,89.0,199.0,1.0,2.0,65.0,246.0,1186,26.0,50.0,,,9.0,61.0,11.0,28.0,1.0,2.0,15.0,40.0,96.0,82.0,,32.0,1.0,1.0,1.0,17.0,20.0,,20.0,,,9.0,6.0,5.0,40.0,5.0,47.0,,25.0,71.0,6.0,102.0,52.0,154,9.0,9.0,4.0,5.0,19.0,1.0,6.0,22.0,2.0,13.0,41.0,6.0,5.0,24.0,63,9.0,12.0,89.0,17.0,,,50.0,,3.0,15.0,,,14.0,,1.0,15.0,9.0,3.0,40.0,205.0,6.0,0.5393258426966292,0.6575342465753424,,0.5,,0.5,1.0,0.4472361809045226,0.52,0.39285714285714285,0.4502487562189055,0.52,0.4166666666666667,0.5189873417721519,0.5545454545454546,0.5405405405405406,0.009950248756218905,0.08542713567839195,0.10344827586206896,0.06944444444444445,,21.769772905246672,0.4634146341463415,0.23076923076923078,,0.18586387434554974,0.09631147540983606,0.2,0.06756756756756757,0.1893491124260355,0.09252669039145907,0.15602836879432624,0.08074534161490683,0.06451612903225806,0.06818181818181818,0.19047619047619047,0.20689655172413793,0.16770186335403728,0.21212121212121213,0.15384615384615385,0.0967741935483871,0.6,0.5771144278606966,0.5689655172413793,0.6346153846153846,0.5757575757575758,0.3582089552238806,0.2777777777777778,0.29850746268656714,0.4,0.05472636815920398,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,0.009950248756218905,0.5,0.5,,0.8,0.625,,,,,0.7,0.47619047619047616,,,0.06666666666666667,0.5,0.5870646766169154,1.0,0.49794525,0.5283760869565218,0.5153086206896551,0.21367521367521367,0.21551724137931033,,0.24796747967479674,0.16260162601626016,3.643718592964824,41.7,0.1872146118721461,4.0,1.0,0.06666666666666667,,0.2,,3.0,,,,,3.0,True,,,,
753,1610612756,Randy Brown,Randy Brown,753,PHX,2716.0,45,-16.0,80,86,28.0,24,10,166,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,1.0,4.0,,,,2.0,103,,,,,,,,,,,,,2.0,,,,,,,,6.0,1.0,7.0,1.0,,3.0,,3.0,15.0,,,,,2.0,,2.0,,2,,5.0,1.0,4.0,3.0,,2.0,1.0,,1.0,4.0,,2.0,,5,,1.0,,,,,,,,2.0,,,1.0,,1.0,2.0,1.0,,,28.0,1.0,1.0,1.0,,,,,,0.25,,,0.25,,,0.25,,,,,,,,8.421052631578947,0.75,,,0.09090909090909091,,,,0.07407407407407407,,,,,,,0.125,0.125,,,,0.5,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,0.415325,,,,,,,,14.55,,0.35,,,,,,,,,,,,,True,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,10481.0,175,3.0,332,332,102.0,126,59,664,7.0,19.0,,,2.0,5.0,1.0,5.0,4.0,7.0,1.0,4.0,,,,2.0,5.0,17.0,3.0,2.0,6.0,12.0,31.0,6.0,21.0,17.0,59.0,328,,2.0,,3.0,,,3.0,7.0,2.0,8.0,10.0,22.0,18.0,6.0,18.0,,,17.0,5.0,8.0,13.0,1.0,14.0,1.0,,2.0,2.0,9.0,29.0,,2.0,1.0,1.0,5.0,,6.0,3.0,9,,4.0,4.0,,1.0,,1.0,4.0,,,5.0,1.0,1.0,3.0,8,1.0,2.0,22.0,2.0,,,10.0,,2.0,,,,,,,,,,22.0,102.0,1.0,0.75,0.75,1.0,0.2857142857142857,,0.25,0.2857142857142857,0.3870967741935484,,0.42857142857142855,0.40384615384615385,,0.4,0.47580645161290325,,0.55,0.40384615384615385,0.25806451612903225,0.3157894736842105,0.4,,16.666666666666668,0.2,,0.1111111111111111,0.04504504504504504,0.013422818791946308,0.03333333333333333,,0.0425531914893617,0.01098901098901099,0.017543859649122806,,0.0196078431372549,,0.03125,0.03125,0.06382978723404255,0.043478260869565216,,,,0.36538461538461536,0.3684210526315789,0.5384615384615384,0.5714285714285714,0.09615384615384616,0.2,0.3333333333333333,1.0,0.1346153846153846,0.5714285714285714,0.5714285714285714,1.0,0.07692307692307693,0.25,0.25,1.0,0.3269230769230769,0.29411764705882354,0.3125,1.0,,,,,,0.6,0.3333333333333333,0.4,0.13333333333333333,,0.4,0.3333333333333333,0.7692307692307693,0.29411764705882354,0.5222317307692308,0.45131999999999994,0.5095033333333333,0.16666666666666666,0.2564102564102564,,,0.3728813559322034,5.800000000000001,24.614285714285717,0.3072289156626506,,,,,,,,1.0,0.047619047619047616,0.058823529411764705,,,True,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,22885.0,381,-42.0,710,713,115.0,143,99,1423,9.0,19.0,2.0,5.0,2.0,6.0,9.0,27.0,21.0,48.0,2.0,4.0,,,,1.0,1.0,8.0,,,1.0,39.0,94.0,3.0,12.0,11.0,98.0,725,5.0,10.0,,,,10.0,7.0,19.0,,2.0,5.0,19.0,38.0,40.0,9.0,6.0,,8.0,1.0,10.0,34.0,5.0,39.0,,5.0,12.0,10.0,12.0,83.0,1.0,8.0,,8.0,30.0,1.0,39.0,9.0,48,1.0,11.0,9.0,2.0,31.0,3.0,26.0,13.0,5.0,5.0,44.0,2.0,9.0,19.0,38,,3.0,13.0,1.0,,3.0,3.0,,2.0,10.0,,,6.0,1.0,3.0,10.0,8.0,,19.0,115.0,4.0,0.48717948717948717,0.5277777777777778,1.0,0.25,,,0.25,0.4148936170212766,0.5,0.3684210526315789,0.41037735849056606,0.5,0.3333333333333333,0.43636363636363634,0.5,0.41304347826086957,0.11320754716981132,0.10638297872340426,0.3684210526315789,0.1111111111111111,,18.712029161603887,0.7045454545454546,0.045454545454545456,,0.11538461538461539,0.026490066225165563,0.0963855421686747,0.02040816326530612,0.11078717201166181,0.02564102564102564,0.03488372093023256,0.031914893617021274,0.01639344262295082,0.029411764705882353,0.0684931506849315,0.13157894736842105,0.13513513513513514,0.09375,0.10526315789473684,0.018518518518518517,0.8,0.1792452830188679,0.47368421052631576,0.75,0.4444444444444444,0.25471698113207547,0.3333333333333333,0.375,0.2222222222222222,0.4528301886792453,0.4375,0.4375,0.6190476190476191,0.03773584905660377,0.5,0.5,1.0,0.07547169811320754,0.125,0.125,1.0,0.5,0.4,,,,,0.2857142857142857,0.3333333333333333,0.047619047619047616,,0.047619047619047616,,0.29245283018867924,0.125,0.45168679245283017,0.47456000000000004,0.447797619047619,0.027777777777777776,0.03125,,0.10204081632653061,0.19387755102040816,11.79787234042553,24.25,0.1619718309859155,2.0,1.0,,,,,,,,,,,True,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,291.0,5,2.0,8,10,,2,3,18,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,10,1.0,1.0,,,,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1,,,,,,,,,,,,,,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,7.142857142857142,,,,,0.14285714285714285,,,,0.125,,0.5,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,0.5674,0.5674,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,
