EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,Steals,BadPassSteals,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,BadPassTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LostBallSteals,Travels,FG3APct,ShortMidRangePctBlocked,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,SecondChanceTurnovers,2pt And 1 Free Throw Trips,HeaveAttempts,ShortMidRangeAssists,Technical Free Throw Trips,DefCorner3ReboundPct,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,on,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,2101.0,35.0,-13.0,71,70,28,36,8.0,141,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,74,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,28,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,10.0,0.5,0.11764705882352941,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.125,0.12,0.25,0.3333333333333333,0.3333333333333333,0.1,0.1875,0.25,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.48361666666666664,0.6007,0.5845,0.5,0.5,6.966666666666666,0.39436619718309857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,640.0,11.0,-10.0,23,23,6,9,,46,,,,,,,,,,,4.0,23,,,,,,2.0,,,,,,,,3.0,3.0,,3.0,,,2.0,,,2.0,,3.0,,,,,,,,2.0,6,1.0,,,,,,,,,0.6666666666666666,,1.0,,,21.73913043478261,,0.3,,,,0.23076923076923078,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.5,,0.2608695652173913,4.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
168,1610612744,Chris Mills,Chris Mills,168,GSW,242.0,4.0,-1.0,9,9,4,9,,18,,,,,,,,2.0,1.0,2.0,2.0,6,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,4,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,33.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3815,,0.38,,,19.85,0.4444444444444444,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1863,1610612744,Earl Boykins,Earl Boykins,1863,GSW,1458.0,24.0,12.0,48,48,14,18,5.0,96,,1.0,,,,,1.0,4.0,3.0,6.0,10.0,42,,,,,,2.0,2.0,4.0,,1.0,,,,2.0,2.0,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,2.0,14,,0.3333333333333333,0.3333333333333333,0.5,,,0.42857142857142855,,,0.5,,0.5,0.16666666666666666,,22.641509433962263,0.5,0.08695652173913043,,,,0.08,,,,,,0.2,,,,0.14285714285714285,,,,0.14285714285714285,0.5714285714285714,,,,,0.2857142857142857,0.43464285714285716,,0.4206,,0.2,13.233333333333334,0.2916666666666667,4.0,2.0,2.0,,1.0,,6.0,,3.0,,,,3.0,1.0,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2351,1610612744,Oscar Torres,Oscar Torres,2351,GSW,6234.0,104.0,10.0,205,201,92,62,33.0,406,2.0,8.0,,1.0,,3.0,4.0,11.0,9.0,23.0,53.0,218,1.0,2.0,7.0,3.0,7.0,33.0,8.0,10.0,,4.0,1.0,2.0,,9.0,9.0,3.0,12.0,1.0,5.0,3.0,2.0,3.0,8.0,,9.0,,2.0,2.0,,2.0,2.0,,33.0,92,3.0,0.4444444444444444,0.4444444444444444,0.391304347826087,0.5,0.42857142857142855,0.5416666666666666,0.625,0.7,0.5760869565217391,0.7,0.717391304347826,0.17391304347826086,0.18181818181818182,22.406639004149376,0.625,0.10112359550561797,0.030303030303030304,,0.07692307692307693,0.08737864077669903,0.0379746835443038,0.05263157894736842,,,0.10714285714285714,0.10526315789473684,,0.0625,1.0,0.2222222222222222,0.25,0.2857142857142857,0.5,0.1111111111111111,0.3055555555555556,0.25,,0.2,,0.5833333333333334,0.4940986111111112,0.5092333333333333,0.48965666666666674,0.1320754716981132,0.6226415094339622,10.178260869565218,0.44878048780487806,14.0,12.0,4.0,2.0,4.0,,20.0,7.0,3.0,0.08695652173913043,0.16279069767441862,0.23333333333333334,4.0,2.0,0.36363636363636365,0.4444444444444444,0.5,8.0,4.0,13.0,8.0,8.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,0.3611111111111111,0.25,0.2222222222222222,0.26666666666666666,24.630769230769236,3.0,2.0,5.0,2.0,4.0,5.0,1.0,2.0,3.0,7.0,1.0,2.0,2.0,5.0,18.0,3.0,5.0,0.8571428571428571,0.5384615384615384,0.5,0.625,0.5384615384615384,0.125,0.04,0.1111111111111111,0.75,1.0,0.3333333333333333,0.1388888888888889,0.4,0.4,1.0,0.625,0.625,0.8,0.5,0.5,1.0,0.26666666666666666,0.5,0.75,0.625,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,3878.0,65.0,22.0,126,124,55,28,26.0,250,9.0,12.0,6.0,7.0,2.0,5.0,14.0,2.0,15.0,28.0,52.0,128,7.0,10.0,19.0,5.0,10.0,18.0,12.0,18.0,12.0,2.0,2.0,5.0,2.0,4.0,6.0,7.0,13.0,1.0,5.0,,,3.0,5.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,18.0,55,,0.4,0.6666666666666666,0.5357142857142857,0.7,0.5,0.6,0.7727272727272727,0.5,0.6842105263157895,0.7916666666666666,0.6428571428571429,0.07142857142857142,,27.741935483870968,1.0,0.07272727272727272,0.10638297872340426,0.2222222222222222,0.2222222222222222,0.09375,0.125,0.07692307692307693,0.16666666666666666,0.3333333333333333,,0.13043478260869565,0.3333333333333333,0.09090909090909091,1.0,0.4,0.75,0.75,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.6363636363636364,0.8571428571428571,0.5,0.4,0.4666666666666667,0.50158,0.5171,0.5235700000000001,0.36538461538461536,0.34615384615384615,5.021428571428572,0.4365079365079365,16.0,8.0,2.0,2.0,3.0,,17.0,5.0,4.0,0.06666666666666667,0.14705882352941177,0.15625,,2.0,,,,2.0,,2.0,,2.0,1.0,2.0,3.0,1.0,,1.0,8.0,,,0.06666666666666667,0.14285714285714285,0.06666666666666667,,24.85,6.0,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,,6.0,,2.0,1.0,1.0,1.0,,1.0,,0.0625,0.16666666666666666,0.42857142857142855,0.5,0.5,,,,,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2240,1610612744,Gilbert Arenas,Gilbert Arenas,2240,GSW,4393.0,73.0,3.0,142,140,61,30,26.0,282,2.0,6.0,,,,3.0,4.0,8.0,6.0,18.0,31.0,152,1.0,1.0,3.0,2.0,7.0,6.0,2.0,10.0,2.0,3.0,,2.0,5.0,6.0,11.0,2.0,13.0,,,5.0,1.0,,5.0,2.0,9.0,,,,,,,,6.0,61,2.0,0.16666666666666666,0.2,0.3333333333333333,1.0,0.2857142857142857,0.5192307692307693,1.0,0.2222222222222222,0.5357142857142857,0.75,0.25,0.16666666666666666,0.125,19.186046511627907,,0.09230769230769231,0.03508771929824561,0.4166666666666667,,0.14285714285714285,0.03076923076923077,0.11764705882352941,,,0.09523809523809523,0.038461538461538464,0.3333333333333333,,,0.23076923076923078,0.3333333333333333,0.5,,0.15384615384615385,0.3076923076923077,,,0.3333333333333333,,0.5384615384615384,0.48445,0.5322,0.4407062500000001,0.0967741935483871,0.1935483870967742,10.933333333333334,0.4295774647887324,4.0,2.0,1.0,,2.0,4.0,5.0,2.0,,0.16666666666666666,0.07142857142857142,0.1,3.0,,0.375,0.42857142857142855,0.3333333333333333,7.0,2.0,8.0,2.0,6.0,7.0,4.0,11.0,3.0,2.0,2.0,26.0,1.0,,0.3076923076923077,,0.2692307692307692,0.2222222222222222,26.9,1.0,1.0,1.0,,,4.0,,,,5.0,,,1.0,,9.0,6.0,4.0,0.6,0.625,,,0.7142857142857143,0.3333333333333333,,,0.25,0.25,,0.038461538461538464,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5,,,,,,,0.6666666666666666,1.0,,,1.0,3.0,1.0,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,2179.0,36.0,6.0,74,70,34,16,12.0,144,,1.0,,,,,1.0,4.0,3.0,6.0,22.0,80,,,1.0,1.0,2.0,12.0,,6.0,,,,,,5.0,5.0,,5.0,,,3.0,,,3.0,,4.0,,,,,,,,12.0,34,,,,0.5,,0.5,0.5454545454545454,,0.5714285714285714,0.6875,0.5,0.6666666666666666,,,22.093023255813954,,0.16666666666666666,,,,0.1282051282051282,,,,,0.125,0.08333333333333333,,,,0.09090909090909091,,,,0.09090909090909091,0.36363636363636365,,,,,0.5454545454545454,0.47729090909090904,,0.5032142857142857,0.045454545454545456,0.5454545454545454,13.483333333333334,0.4594594594594595,10.0,4.0,1.0,1.0,2.0,2.0,11.0,6.0,,0.3,0.375,0.5454545454545454,2.0,,0.5,0.5,,3.0,3.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,0.45454545454545453,,0.2727272727272727,0.42857142857142855,24.62,1.0,1.0,2.0,1.0,2.0,1.0,,,1.0,2.0,,,1.0,2.0,6.0,,1.0,1.0,0.4,,0.4,0.4,,,,1.0,1.0,,0.18181818181818182,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,3947.0,66.0,18.0,127,124,45,25,25.0,251,1.0,2.0,1.0,2.0,,,2.0,7.0,3.0,11.0,22.0,131,1.0,3.0,2.0,,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,9.0,4.0,13.0,,3.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,4.0,45,1.0,0.6666666666666666,1.0,0.2727272727272727,0.3333333333333333,,0.34615384615384615,0.3333333333333333,,0.5238095238095238,0.3333333333333333,0.3333333333333333,0.09090909090909091,,16.666666666666668,0.6,0.14285714285714285,0.03773584905660377,0.16666666666666666,0.3333333333333333,0.14516129032258066,0.06779661016949153,0.13333333333333333,,,0.21052631578947367,0.09523809523809523,0.2,,1.0,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.5384615384615384,0.6666666666666666,0.5,,,0.3076923076923077,0.43690769230769233,0.5322666666666667,0.4024,0.09090909090909091,0.18181818181818182,13.690909090909093,0.3543307086614173,13.0,4.0,1.0,1.0,1.0,,16.0,8.0,,0.125,0.38095238095238093,0.42105263157894735,2.0,2.0,0.2857142857142857,0.2857142857142857,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,0.15384615384615385,0.5,0.15384615384615385,0.25,25.2,,,,,,1.0,,,,1.0,,,,,3.0,,1.0,1.0,0.5,,,0.5,,,0.4,,,,,,,,0.5,0.5,1.0,,,,,,,0.5,,2.0,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,1786.0,30.0,2.0,58,57,31,27,9.0,115,1.0,2.0,1.0,2.0,,,1.0,1.0,1.0,4.0,7.0,68,1.0,2.0,2.0,,1.0,2.0,,2.0,2.0,,,3.0,,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,,4.0,2.0,3.0,,3.0,2.0,1.0,3.0,1.0,,2.0,31,,,,0.25,0.5,,0.4166666666666667,0.3333333333333333,,0.5,0.3333333333333333,0.5,,,15.942028985507248,0.75,0.04,0.2,,,0.037037037037037035,0.14285714285714285,,0.25,,0.125,,,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,0.48347499999999993,0.5162166666666667,0.3981,0.2857142857142857,0.2857142857142857,8.3,0.5344827586206896,2.0,2.0,3.0,1.0,3.0,,2.0,1.0,,,0.14285714285714285,0.2,,3.0,,,,2.0,,2.0,,2.0,2.0,1.0,3.0,1.0,,1.0,7.0,2.0,,0.3333333333333333,,0.3333333333333333,,25.45,,,,,,1.0,,1.0,,1.0,,1.0,,,3.0,,1.0,1.0,0.5,,,0.5,,0.3333333333333333,,,,,,,,,0.5,0.5,1.0,0.3333333333333333,,,,,,0.5,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
