EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,LostBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LostBallSteals,PenaltyFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SelfOReb,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyFtPoints,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimFGM,LostBallOutOfBoundsTurnovers,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangePctBlocked,PtsPutbacks,on,Fg3aBlocked,FTOffRebounds,Travels,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,3SecondViolations,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,Clear Path Fouls
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,1550.0,26,-13.0,50,47,10.0,23,4,97,2.0,2.0,1.0,5.0,1.0,1.0,2,1.0,7.0,2.0,5,49,1.0,1.0,3.0,5.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,10.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.25,0.7777777777777778,20.0,1.0,0.1111111111111111,0.15384615384615385,0.07692307692307693,0.06666666666666667,0.18181818181818182,0.14285714285714285,0.125,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2,0.2,1.0,1.0,1.0,0.7777777777777778,0.2,0.5353166666666667,0.53295,0.1,0.3333333333333333,17.0,24.328571428571426,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,2877.0,48,-2.0,96,94,15.0,36,10,190,11.0,,1.0,2.0,,,17,1.0,2.0,,13,91,,,3.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,14.0,3.0,3.0,6.0,6.0,12.0,4.0,4.0,5.0,1.0,1.0,6.0,,,15.0,1.0,1.0,0.5,0.5,0.34210526315789475,0.34210526315789475,0.10526315789473684,22.01834862385321,0.8,0.1,0.1875,0.09302325581395349,0.12,0.23076923076923078,0.09090909090909091,0.15384615384615385,0.5789473684210527,,0.10526315789473684,0.5,0.5,1.0,,,0.21052631578947367,0.5,0.45886578947368417,0.5101,,,13.276470588235293,24.35,0.15625,1.0,2.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,0.4,0.4,0.29411764705882354,1.0,0.5,1.0,0.5,1.0,0.5,0.058823529411764705,0.5,0.4,0.08823529411764706,0.07692307692307693,0.3333333333333333,0.08333333333333333,0.25,0.10526315789473684,0.5,1.0,1.0,0.21052631578947367,0.25,0.25,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.5,0.4326,0.15384615384615385,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,8113.0,135,-21.0,261,264,56.0,96,27,525,2.0,,,,,,19,,,3.0,17,249,,,,,,2.0,4.0,6.0,3.0,,,2.0,16.0,2.0,13.0,19.0,10.0,29.0,4.0,2.0,6.0,1.0,21.0,35.0,4.0,2.0,56.0,5.0,,,,0.3684210526315789,0.40476190476190477,,9.0,0.6666666666666666,0.13,0.058823529411764705,0.13432835820895522,0.06993006993006994,0.07407407407407407,0.06060606060606061,0.16666666666666666,0.10526315789473684,,,,,,,,0.5789473684210527,,0.486463157894737,0.463525,0.09523809523809523,0.09523809523809523,4.878947368421053,,0.21455938697318008,4.0,11.0,3.0,2.0,6.0,1.0,7.0,,3.0,1.0,1.0,4.0,2.0,14.0,,5.0,1.0,8.0,5.0,1.0,10.0,10.0,1.0,2.0,5.0,2.0,1.0,1.0,0.3684210526315789,,0.25,,0.25,0.125,0.25,0.2631578947368421,0.45454545454545453,0.08333333333333333,0.07339449541284404,0.14705882352941177,0.04,0.12280701754385964,0.1111111111111111,0.5789473684210527,0.36363636363636365,0.6666666666666666,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.75,0.54465,0.058823529411764705,0.11764705882352941,3.0,1.0,1.0,2.0,1.0,7.0,6.0,1.0,7.0,3.0,2.0,0.16,0.16,0.42857142857142855,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,3045.0,51,-22.0,101,104,23.0,53,9,205,6.0,2.0,1.0,3.0,1.0,2.0,6,2.0,5.0,,10,97,1.0,4.0,6.0,3.0,1.0,5.0,,5.0,,,1.0,4.0,10.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,3.0,,1.0,2.0,,,23.0,,1.0,0.4,0.4,0.45454545454545453,0.45454545454545453,0.45454545454545453,12.173913043478262,0.6666666666666666,0.08333333333333333,0.09090909090909091,0.0851063829787234,0.0196078431372549,,,0.21428571428571427,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.45454545454545453,0.3333333333333333,0.4688045454545455,0.5341875,,,19.083333333333332,24.619999999999997,0.22772277227722773,,,,,,2.0,2.0,,1.0,,,,6.0,2.0,2.0,,,,1.0,,3.0,2.0,1.0,1.0,1.0,6.0,0.5,0.5,0.3333333333333333,,,,0.75,,0.75,,,,,0.09090909090909091,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.4284,,0.6,,,,1.0,,,,,,,,,0.1111111111111111,,,,,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.25,0.5,0.5,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2541,1610612742,Antoine Rigaudeau,Antoine Rigaudeau,2541,DAL,722.0,12,-6.0,22,20,5.0,17,2,42,4.0,,,,,,6,,,,4,21,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,1.0,,,5.0,1.0,,,,0.3333333333333333,0.3333333333333333,,24.0,,0.14285714285714285,,0.125,,,,0.16666666666666666,0.6666666666666666,,,,,,,,0.3333333333333333,,0.4431,0.5565,,,12.383333333333333,,0.22727272727272727,,2.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,1.0,,4.0,,,,,,1.0,,,,,1.0,,1.0,1.0,0.3333333333333333,1.0,,1.0,,1.0,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,0.5,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,4171.0,70,,134,136,12.0,34,14,270,9.0,2.0,4.0,9.0,1.0,1.0,23,5.0,11.0,2.0,33,135,1.0,1.0,12.0,9.0,4.0,3.0,3.0,6.0,2.0,2.0,,1.0,15.0,,4.0,10.0,1.0,11.0,3.0,3.0,4.0,,,1.0,3.0,1.0,12.0,,0.8,0.45454545454545453,0.45454545454545453,0.45588235294117646,0.45714285714285713,0.3235294117647059,25.49019607843137,0.75,0.0851063829787234,,0.12121212121212122,0.014492753623188406,,0.05263157894736842,0.10526315789473684,0.2647058823529412,0.058823529411764705,0.2647058823529412,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,0.2,0.5,0.4444444444444444,0.4963941176470589,0.47713,0.02857142857142857,0.041666666666666664,10.143478260869564,24.40909090909091,0.08955223880597014,3.0,6.0,1.0,3.0,8.0,2.0,8.0,2.0,5.0,7.0,4.0,4.0,8.0,4.0,12.0,,1.0,1.0,4.0,2.0,2.0,2.0,,1.0,,8.0,0.25,0.25,0.34782608695652173,0.4,1.0,0.5833333333333334,0.8,0.5833333333333334,0.8,,,0.5,0.02,0.21052631578947367,,,0.2857142857142857,0.17647058823529413,0.5,0.5,,0.23529411764705882,0.375,0.375,0.2222222222222222,0.2222222222222222,,0.2,0.45016,0.21212121212121213,0.24242424242424243,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,0.1111111111111111,0.16666666666666666,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,,,,,,,,0.5,0.5,1.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.047619047619047616,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,3020.0,50,-1.0,95,96,35.0,50,9,191,3.0,1.0,1.0,6.0,1.0,1.0,12,1.0,7.0,,13,90,1.0,1.0,3.0,6.0,1.0,5.0,,5.0,,3.0,,2.0,10.0,,3.0,6.0,,6.0,6.0,6.0,6.0,,2.0,3.0,,,35.0,,1.0,0.14285714285714285,0.14285714285714285,0.34210526315789475,0.34210526315789475,0.3684210526315789,23.36448598130841,1.0,0.07142857142857142,,0.10909090909090909,,,0.0625,0.125,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.5,0.14285714285714285,0.47368421052631576,0.16666666666666666,0.4443555555555555,0.3513428571428571,,,10.166666666666666,27.314285714285717,0.3684210526315789,2.0,2.0,,3.0,7.0,,5.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,8.0,,,,3.0,,,,,,,2.0,0.2,0.2,0.4166666666666667,1.0,0.16666666666666666,0.5,0.14285714285714285,0.5,0.14285714285714285,,,,,0.23076923076923078,,,0.5,0.10526315789473684,1.0,1.0,0.5,0.3684210526315789,0.42857142857142855,0.42857142857142855,,,,,0.471475,0.15384615384615385,0.15384615384615385,,,,,,1.0,1.0,,1.0,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,4895.0,82,-6.0,158,164,34.0,58,15,322,22.0,2.0,4.0,8.0,1.0,2.0,31,6.0,10.0,18.0,60,157,2.0,2.0,18.0,8.0,4.0,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,,12.0,17.0,3.0,20.0,4.0,4.0,5.0,,2.0,3.0,18.0,8.0,34.0,1.0,1.0,0.6,0.6,0.5121951219512195,0.6020408163265306,0.24390243902439024,30.0,0.8,0.19047619047619047,,0.19047619047619047,0.03488372093023256,,0.17391304347826086,0.25,0.5365853658536586,0.04878048780487805,0.1951219512195122,0.5,0.5,1.0,0.2,0.18181818181818182,0.2682926829268293,0.5,0.4475951219512195,0.42924545454545454,0.16666666666666666,0.21052631578947367,15.019354838709674,24.64,0.21518987341772153,,1.0,,3.0,8.0,9.0,12.0,1.0,3.0,8.0,3.0,9.0,17.0,10.0,14.0,2.0,,3.0,4.0,1.0,4.0,4.0,1.0,1.0,,17.0,0.4166666666666667,0.4166666666666667,0.3870967741935484,0.3333333333333333,0.3333333333333333,0.8,0.4090909090909091,0.8,0.5666666666666667,0.06451612903225806,1.0,0.16666666666666666,0.04411764705882353,0.19047619047619047,,0.08571428571428572,0.14285714285714285,0.024390243902439025,,,,0.1951219512195122,0.375,0.375,0.4090909090909091,0.42857142857142855,0.4444444444444444,,0.4702333333333333,0.13333333333333333,0.2833333333333333,,,,,,2.0,2.0,,2.0,1.0,,0.125,0.21428571428571427,0.5,0.3333333333333333,,,2.0,,,1.0,1.0,,0.5,,1.0,1.0,1.0,,,0.5,1.0,2.0,,1.0,,1.0,1.0,,0.047619047619047616,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.045454545454545456,0.2,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,4150.0,69,-13.0,134,134,19.0,33,15,268,9.0,,2.0,6.0,2.0,1.0,18,2.0,6.0,4.0,30,137,2.0,1.0,3.0,6.0,2.0,6.0,2.0,8.0,2.0,3.0,2.0,1.0,18.0,1.0,4.0,4.0,3.0,7.0,5.0,4.0,9.0,3.0,1.0,2.0,5.0,1.0,19.0,,0.5,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.5625,0.25,21.29032258064516,0.5555555555555556,0.08695652173913043,0.058823529411764705,0.06153846153846154,0.04,0.06666666666666667,0.0625,0.15789473684210525,0.375,,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2,0.4166666666666667,0.3333333333333333,0.5154979166666668,0.5840500000000001,0.041666666666666664,0.05555555555555555,11.416666666666666,24.416666666666668,0.1417910447761194,3.0,4.0,2.0,3.0,5.0,4.0,10.0,,,,3.0,4.0,7.0,4.0,16.0,,,2.0,,,1.0,1.0,2.0,4.0,1.0,7.0,0.2,0.2,0.5555555555555556,,0.75,,0.6,,0.6,,,,0.034482758620689655,,,0.02857142857142857,,0.16666666666666666,0.75,0.75,0.3333333333333333,0.20833333333333334,0.6,0.6,0.4444444444444444,0.4444444444444444,0.25,0.4,0.5946,,0.23333333333333334,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,1.0,4.0,,0.06666666666666667,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1536.0,26,-2.0,49,49,22.0,20,5,98,,,,1.0,,1.0,2,,1.0,,2,45,,1.0,,1.0,,,,,,,,,,,5.0,6.0,,6.0,,,1.0,1.0,,1.0,,,22.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.2727272727272725,,0.19230769230769232,,0.15625,,,0.25,0.16666666666666666,,,0.3333333333333333,,,,,0.5,1.0,,0.5307333333333334,0.5317999999999999,,,,25.2,0.4489795918367347,1.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,1.0,,,,1.0,,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,,,0.5,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.5,0.6667,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,0.125,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,
