EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,Travels,DefCorner3ReboundPct,OffCorner3ReboundPct,on,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FTOffRebounds,Offensive Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls
109,1610612747,Robert Horry,Robert Horry,109,LAL,2540.0,42,-11,79,81,26.0,22.0,9.0,160,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,5.0,6.0,3.0,6.0,3.0,22.0,88,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,10.0,6.0,4.0,9.0,2.0,5.0,3.0,4.0,1.0,5.0,1.0,4.0,11.0,2.0,1.0,4.0,1.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,26.0,0.6,0.75,1.0,0.5,0.6666666666666666,0.5,0.8333333333333334,1.0,1.0,0.7916666666666666,0.6666666666666666,1.0,0.8461538461538461,0.8333333333333334,1.0,0.5,17.58241758241758,0.6666666666666666,0.5,0.10526315789473684,0.06896551724137931,0.2,0.11627906976744186,0.05714285714285714,0.2222222222222222,0.09090909090909091,0.1875,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,0.4166666666666667,0.6,0.6,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.25,1.0,0.25,0.5,1.0,0.6666666666666666,0.6,0.4913375,0.5518833333333334,0.5573875,0.08333333333333333,0.16666666666666666,0.22727272727272727,0.45454545454545453,9.049999999999999,24.616666666666664,0.3291139240506329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1610612747,Tracy Murray,Tracy Murray,145,LAL,73.0,1,-3,3,3,3.0,,,6,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,2.0,,,3,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,66.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,0.5,0.5,,1.0,,0.58005,,0.58005,,,,,,31.65,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,1610612747,Soumaila Samake,Soumaila Samake,2066,LAL,4620.0,77,-16,147,153,47.0,69.0,24.0,300,6.0,14.0,3.0,6.0,2.0,4.0,4.0,10.0,,,,,,,,,,10.0,24.0,,,2.0,22.0,156,4.0,7.0,,2.0,10.0,3.0,7.0,,,,6.0,12.0,8.0,,8.0,,,4.0,,4.0,,3.0,8.0,8.0,1.0,9.0,3.0,13.0,10.0,23.0,,,2.0,,,,2.0,2.0,1.0,2.0,6.0,13.0,2.0,,1.0,,6.0,47.0,0.6,1.0,,,,,0.4166666666666667,0.5714285714285714,0.42857142857142855,0.4166666666666667,0.5714285714285714,0.42857142857142855,0.44,0.625,0.42857142857142855,,15.254237288135593,1.0,0.5,0.15254237288135594,0.13114754098360656,0.16666666666666666,0.15384615384615385,0.1282051282051282,0.047619047619047616,,0.14285714285714285,0.25,0.5833333333333334,0.42857142857142855,0.6,0.5,0.4166666666666667,0.4,0.5,0.75,,,,,,,,,,0.8571428571428571,0.5,,,0.5714285714285714,0.5,,,,0.5833333333333334,,0.5006291666666667,0.55015,0.5120857142857143,0.04,0.04,0.45454545454545453,0.2727272727272727,3.7125,,0.3197278911564626,,6.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,3.0,0.25,0.2857142857142857,0.2,0.11764705882352941,0.19047619047619047,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.375,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,3147.0,52,-22,97,102,41.0,43.0,15.0,199,,1.0,,,,1.0,,2.0,2.0,5.0,,,1.0,3.0,,1.0,1.0,2.0,8.0,1.0,3.0,2.0,9.0,114,,1.0,,,,1.0,3.0,1.0,1.0,2.0,7.0,2.0,2.0,3.0,,3.0,1.0,6.0,3.0,9.0,3.0,4.0,21.0,,,3.0,,3.0,,3.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,2.0,5.0,4.0,,2.0,,7.0,41.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,,0.3333333333333333,0.3181818181818182,,0.625,0.34615384615384615,,0.7,0.2727272727272727,12.931034482758621,1.0,,0.07692307692307693,,,0.06818181818181818,,,,0.15,,0.09090909090909091,,,,0.18181818181818182,,,,0.45454545454545453,0.4,0.4,0.5,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,,,0.25,1.0,0.36363636363636365,0.3333333333333333,0.46518636363636356,,0.5018,0.15384615384615385,0.2,,0.7777777777777778,14.3875,24.566666666666663,0.422680412371134,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,3962.0,66,-21,122,128,38.0,47.0,17.0,250,5.0,9.0,,3.0,1.0,3.0,3.0,12.0,6.0,10.0,,,1.0,3.0,,,2.0,14.0,31.0,1.0,3.0,7.0,38.0,135,2.0,6.0,,2.0,6.0,5.0,9.0,,2.0,4.0,14.0,18.0,10.0,3.0,,1.0,1.0,8.0,1.0,9.0,1.0,1.0,19.0,3.0,,6.0,1.0,7.0,5.0,12.0,5.0,,3.0,,2.0,2.0,1.0,5.0,,1.0,1.0,2.0,8.0,1.0,3.0,1.0,14.0,38.0,0.6428571428571429,0.6428571428571429,1.0,0.3333333333333333,,1.0,0.45161290322580644,0.3333333333333333,0.5555555555555556,0.45588235294117646,0.3333333333333333,0.45454545454545453,0.5,0.35714285714285715,0.5,0.08823529411764706,28.767123287671232,0.6,0.25,0.12244897959183673,0.058823529411764705,,0.10909090909090909,0.07692307692307693,,0.13333333333333333,0.13636363636363635,,0.2647058823529412,0.5555555555555556,0.625,0.6,0.35294117647058826,0.25,0.2727272727272727,0.3333333333333333,0.29411764705882354,0.6,0.6666666666666666,0.8333333333333334,,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,0.2727272727272727,0.3333333333333333,,0.18181818181818182,,0.35294117647058826,1.0,0.4554703125,0.4703833333333333,0.4488888888888888,0.08333333333333333,0.09090909090909091,0.15789473684210525,0.3684210526315789,9.47741935483871,39.833333333333336,0.3114754098360656,2.0,3.0,2.0,2.0,1.0,,,,,,,,1.0,0.0967741935483871,0.1111111111111111,0.08333333333333333,0.14285714285714285,0.1111111111111111,0.05555555555555555,0.18181818181818182,0.08333333333333333,0.07142857142857142,,5.0,5.0,2.0,1.0,0.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,2377.0,40,-18,73,75,22.0,35.0,9.0,148,1.0,3.0,,1.0,,1.0,2.0,2.0,2.0,5.0,,,,2.0,,,1.0,5.0,10.0,,2.0,1.0,11.0,87,,1.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,8.0,2.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,5.0,2.0,7.0,,,2.0,1.0,1.0,2.0,1.0,4.0,,1.0,2.0,8.0,4.0,,1.0,1.0,2.0,22.0,0.8,0.8,,,,,0.5,,0.3333333333333333,0.4166666666666667,,0.25,0.39285714285714285,0.25,0.2,0.16666666666666666,20.689655172413794,0.5,0.5,0.09090909090909091,0.0625,0.5,0.11428571428571428,0.05405405405405406,,0.09090909090909091,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,0.5,0.4166666666666667,0.4,0.4,1.0,,0.16666666666666666,,,,1.0,,,,0.25,,,0.25,,0.4166666666666667,,0.45897083333333333,0.5624,0.43186250000000004,0.07692307692307693,0.09090909090909091,0.09090909090909091,0.18181818181818182,10.58,26.3,0.3013698630136986,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,3.0,0.1,0.3333333333333333,,,0.16666666666666666,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,1380.0,23,4,49,50,9.0,28.0,10.0,99,,,,,,,,,2.0,5.0,,,1.0,2.0,,,,2.0,5.0,1.0,2.0,,7.0,43,,,,,,,,,,,,4.0,,3.0,,2.0,1.0,2.0,,2.0,,,4.0,,,2.0,,2.0,,2.0,1.0,1.0,3.0,,3.0,1.0,,4.0,,1.0,,4.0,,,,,,9.0,1.0,1.0,1.0,0.5,,0.5,0.4,,,0.5,,,0.5,,,0.2857142857142857,18.64406779661017,0.75,,0.11764705882352941,,,0.1111111111111111,,,0.25,0.1111111111111111,,,,,,,,,,0.7142857142857143,0.4,0.4,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,0.2857142857142857,0.5,0.43829999999999997,,,,,,,20.800000000000004,26.200000000000003,0.1836734693877551,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,1080.0,18,3,36,37,9.0,24.0,9.0,73,1.0,2.0,,,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,2.0,4.0,6.0,1.0,4.0,,11.0,32,,,,,,,,1.0,3.0,,3.0,6.0,2.0,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,,,2.0,,2.0,,2.0,,,2.0,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,,,,,3.0,9.0,0.75,0.75,1.0,0.25,0.3333333333333333,0.25,0.6666666666666666,,,0.55,,0.5,0.55,,0.5,0.4,28.26086956521739,0.6666666666666666,,0.15384615384615385,,,0.14285714285714285,,,,0.2857142857142857,,0.2,0.5,0.5,1.0,0.1,1.0,1.0,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.5,0.5,1.0,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.6,0.5,0.480015,,0.48505000000000004,,,,0.2727272727272727,10.683333333333332,24.825,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,909.0,15,14,31,31,6.0,20.0,7.0,62,,,,,,,,,1.0,2.0,,,,2.0,,,,1.0,2.0,,2.0,2.0,4.0,21,,1.0,,,,1.0,1.0,,,2.0,4.0,2.0,,,,2.0,,2.0,1.0,3.0,1.0,1.0,7.0,,,1.0,,1.0,,1.0,3.0,3.0,2.0,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,2.0,,,1.0,4.0,6.0,1.0,1.0,,,,,0.5,,1.0,0.25,,1.0,0.4,,1.0,0.5,20.51282051282051,0.6666666666666666,,0.06666666666666667,,,0.06666666666666667,,,,,,,,,,,,,,0.5,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,0.5,,0.44452499999999995,,0.4688,,,,1.0,20.049999999999997,25.35,0.1935483870967742,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,1033.0,17,-9,33,37,16.0,14.0,6.0,70,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,,2.0,1.0,3.0,1.0,5.0,,5.0,37,,,1.0,,,,,,3.0,,,2.0,,3.0,,4.0,1.0,2.0,,2.0,,1.0,4.0,,1.0,2.0,,3.0,,3.0,,,,,,2.0,,2.0,,,1.0,3.0,,,,,,16.0,1.0,1.0,1.0,0.2,,0.2,0.3333333333333333,,,0.3125,,,0.3125,,,0.625,25.64102564102564,,,0.18181818181818182,,0.3333333333333333,0.21428571428571427,,,,0.125,,,,,,0.125,,,,0.25,0.5,0.5,1.0,0.125,0.5,0.25,0.25,1.0,,,,1.0,,,0.3333333333333333,0.6666666666666666,,0.625,0.25,0.46243750000000006,0.48375,0.47359999999999997,,,,,15.066666666666668,25.32,0.48484848484848486,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
