EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctBlocked,PtsUnassisted3s,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,HeaveAttempts,Blocked3s,BlockedArc3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,Corner3PctBlocked
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,34347.0,572,77,1064,1060,267.0,295.0,152,2124,32.0,74,11.0,25.0,10.0,18.0,15.0,42,38.0,91.0,4.0,8.0,1.0,1.0,3.0,5.0,4.0,13.0,1.0,2.0,2.0,5.0,85.0,207,8.0,21.0,25.0,219.0,1074,20.0,39.0,2.0,3.0,1.0,47.0,20.0,45.0,5.0,10.0,12.0,67.0,130.0,40.0,24.0,14.0,13.0,4.0,15.0,16.0,8.0,24.0,5.0,3.0,7.0,4.0,5.0,56.0,6.0,37.0,3.0,10.0,52,7.0,69,46.0,115,9.0,15.0,12.0,3.0,7,1.0,2.0,14.0,1.0,5,3.0,21,3.0,4.0,20.0,53.0,4.0,5.0,35.0,5.0,14.0,6.0,9.0,6.0,1.0,2.0,9.0,6.0,1.0,2.0,67.0,267.0,10.0,0.7647058823529411,0.8333333333333334,1.0,0.38095238095238093,0.6666666666666666,0.5,0.38095238095238093,0.4106280193236715,0.5128205128205128,0.4444444444444444,0.42543859649122806,0.5476190476190477,0.5,0.4506172839506173,0.5465116279069767,0.5317460317460317,0.09210526315789473,0.07246376811594203,0.13513513513513514,0.11904761904761904,21.08626198083067,0.3333333333333333,0.2413793103448276,0.14285714285714285,0.13648293963254593,0.08788598574821853,0.08771929824561403,0.04316546762589928,0.12525252525252525,0.07678571428571429,0.14285714285714285,0.1,0.043243243243243246,0.038834951456310676,0.05555555555555555,0.13333333333333333,0.1896551724137931,0.1,0.05813953488372093,0.17857142857142858,0.07563025210084033,0.6666666666666666,0.32456140350877194,0.43243243243243246,0.5,0.59375,0.18421052631578946,0.35714285714285715,0.40540540540540543,0.6,0.3991228070175439,0.4175824175824176,0.4175824175824176,0.9736842105263158,0.03508771929824561,0.5,0.5,1.0,0.05701754385964912,0.3076923076923077,0.3076923076923077,1.0,0.5952380952380952,0.44,0.09090909090909091,0.023809523809523808,1.0,1.0,0.047619047619047616,0.5,1.0,0.32727272727272727,0.5555555555555556,0.09090909090909091,0.6,0.09090909090909091,0.4,0.4166666666666667,0.3076923076923077,0.46186732456140356,0.5007722222222222,0.4723990909090909,0.05907172995780591,0.06481481481481481,0.2146118721461187,0.3059360730593607,9.857004830917875,24.366666666666664,0.25093984962406013,,,,,,,,,,,,,,,True,,
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,SEA,35940.0,599,61,1106,1112,329.0,402.0,122,2218,43.0,67,5.0,8.0,11.0,18.0,4.0,22,24.0,62.0,,,,,,,,,,,,,71.0,151,,,54.0,196.0,1077,8.0,16.0,,,2.0,18.0,16.0,37.0,,,29.0,61.0,100.0,42.0,,2.0,,,17.0,59.0,36.0,95.0,29.0,7.0,29.0,10.0,20.0,226.0,3.0,8.0,,19.0,36,3.0,58,11.0,69,,29.0,18.0,11.0,18,6.0,12.0,16.0,2.0,6,,34,3.0,10.0,13.0,41.0,1.0,8.0,70.0,10.0,26.0,14.0,1.0,1.0,,,1.0,,,,61.0,329.0,6.0,0.704225352112676,0.7142857142857143,,,,,,0.47019867549668876,0.5,0.43243243243243246,0.47019867549668876,0.5,0.43243243243243246,0.5414364640883977,0.5294117647058824,0.5648148148148148,,0.11258278145695365,0.13432835820895522,0.3181818181818182,17.296862429605792,0.5294117647058824,0.09375,,0.0851063829787234,0.022284122562674095,0.15966386554621848,0.021739130434782608,0.1014760147601476,0.022132796780684104,,0.04,0.019867549668874173,0.020618556701030927,0.024390243902439025,0.08823529411764706,0.06993006993006994,0.09550561797752809,0.15463917525773196,0.18181818181818182,,,0.44370860927152317,0.6417910447761194,0.7413793103448276,0.6744186046511628,0.1456953642384106,0.18181818181818182,0.26666666666666666,0.75,0.4105960264900662,0.3870967741935484,0.39344262295081966,0.75,,,,,,,,,0.5,0.625,0.6,,,,,,,0.4864864864864865,0.6111111111111112,,,,,0.44370860927152317,,0.4810596026490066,0.42855,0.49295945945945946,0.15568862275449102,0.15568862275449102,0.09183673469387756,0.3112244897959184,8.73112582781457,,0.2974683544303797,0.016129032258064516,,,,,,,,,,,,,,True,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,74164.0,1236,38,2289,2288,640.0,637.0,279,4577,67.0,105,17.0,29.0,22.0,34.0,64.0,137,38.0,107.0,10.0,41.0,2.0,8.0,2.0,10.0,17.0,44.0,1.0,2.0,4.0,13.0,169.0,349,27.0,85.0,120.0,539.0,2369,31.0,51.0,3.0,10.0,21.0,92.0,45.0,84.0,6.0,23.0,44.0,152.0,218.0,120.0,78.0,28.0,44.0,17.0,24.0,42.0,9.0,51.0,6.0,3.0,20.0,6.0,16.0,111.0,16.0,48.0,2.0,40.0,107,14.0,161,66.0,227,7.0,39.0,30.0,9.0,27,2.0,14.0,25.0,4.0,13,4.0,52,6.0,11.0,34.0,94.0,6.0,15.0,153.0,13.0,62.0,17.0,17.0,12.0,1.0,4.0,17.0,9.0,,3.0,152.0,640.0,14.0,0.6449704142011834,0.7032258064516129,0.9629629629629629,0.3176470588235294,0.3,0.2608695652173913,0.3176470588235294,0.48424068767908307,0.6078431372549019,0.5357142857142857,0.4827188940092166,0.5819672131147541,0.5046728971962616,0.534,0.6388888888888888,0.5676691729323309,0.195852534562212,0.06876790830945559,0.13333333333333333,0.06569343065693431,21.060663868752385,0.5192307692307693,0.1917808219178082,0.02857142857142857,0.13476070528967254,0.05825242718446602,0.14760147601476015,0.05734767025089606,0.13802816901408452,0.05802357207615594,0.0794392523364486,0.03474903474903475,0.06267806267806268,0.06951871657754011,0.03260869565217391,0.1188118811881188,0.11673151750972763,0.1582089552238806,0.15384615384615385,0.12698412698412698,0.03349282296650718,0.5294117647058824,0.24193548387096775,0.638095238095238,0.7362637362637363,0.7014925373134329,0.315668202764977,0.46715328467153283,0.5,0.5,0.2465437788018433,0.35514018691588783,0.3584905660377358,0.7894736842105263,0.0944700460829493,0.24390243902439024,0.24390243902439024,0.9,0.10138248847926268,0.38636363636363635,0.38636363636363635,1.0,0.47540983606557374,0.5862068965517241,0.4117647058823529,0.13114754098360656,0.25,0.5,0.03278688524590164,0.5,1.0,0.3177570093457944,0.6470588235294118,0.09345794392523364,0.2,0.12149532710280374,0.3076923076923077,0.4377880184331797,0.38636363636363635,0.4676914746543778,0.496237,0.47644018691588785,0.12836438923395446,0.15577889447236182,0.17068645640074212,0.2820037105751391,8.88080229226361,24.440000000000005,0.2795980777632154,0.009345794392523364,3.0,8.0,1.0,,,,,,,,,,,True,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,24121.0,402,46,741,751,185.0,224.0,85,1492,32.0,48,4.0,7.0,6.0,8.0,22.0,60,4.0,8.0,,,,,,,,,,,,,58.0,116,,,24.0,140.0,715,8.0,15.0,,,6.0,22.0,9.0,15.0,,,8.0,26.0,56.0,60.0,,10.0,,,10.0,15.0,1.0,16.0,1.0,,8.0,,7.0,33.0,8.0,24.0,1.0,17.0,52,2.0,71,33.0,104,7.0,6.0,5.0,1.0,16,4.0,6.0,35.0,3.0,10,6.0,51,8.0,8.0,47.0,97.0,10.0,18.0,41.0,5.0,19.0,4.0,47.0,24.0,2.0,21.0,47.0,30.0,1.0,2.0,26.0,185.0,5.0,0.4827586206896552,0.5283018867924528,,,,,,0.5,0.5333333333333333,0.6,0.5,0.5333333333333333,0.6,0.5223880597014925,0.5789473684210527,0.5909090909090909,,0.08620689655172414,0.10416666666666667,0.08333333333333333,22.076372315035798,0.3137254901960784,0.10526315789473684,0.047619047619047616,0.17105263157894737,0.100418410041841,0.2463768115942029,0.09523809523809523,0.18498659517426275,0.09907120743034056,0.14035087719298245,0.09782608695652174,0.07777777777777778,0.13333333333333333,,0.20967741935483872,0.15178571428571427,0.16923076923076924,0.2830188679245283,0.125,0.14583333333333334,0.6382978723404256,0.41379310344827586,0.6666666666666666,0.7441860465116279,0.53125,0.5172413793103449,0.36666666666666664,0.4,0.3181818181818182,0.06896551724137931,0.5,0.5,1.0,,,,,,,,,0.4666666666666667,0.5714285714285714,,,,,,,,0.5333333333333333,0.75,,,,,0.41379310344827586,,0.4413655172413793,0.48079,0.45808,0.14615384615384616,0.14615384615384616,0.15714285714285714,0.18571428571428572,5.182758620689657,,0.2496626180836707,,,,1.0,2.0,,,,,,,,,,True,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,114613.0,1910,162,3545,3549,995.0,1090.0,442,7094,90.0,136,14.0,24.0,25.0,37.0,28.0,93,52.0,146.0,27.0,87.0,6.0,14.0,9.0,27.0,77.0,206.0,5.0,18.0,26.0,68.0,170.0,375,104.0,293.0,72.0,724.0,3541,23.0,50.0,11.0,32.0,6.0,85.0,42.0,90.0,35.0,95.0,39.0,228.0,214.0,126.0,291.0,20.0,203.0,77.0,39.0,78.0,19.0,97.0,12.0,7.0,38.0,11.0,29.0,213.0,14.0,58.0,4.0,49.0,169,29.0,247,76.0,323,9.0,64.0,47.0,17.0,56,6.0,26.0,44.0,10.0,30,4.0,100,8.0,30.0,62.0,136.0,6.0,17.0,102.0,13.0,39.0,18.0,21.0,12.0,1.0,8.0,22.0,15.0,,,228.0,995.0,13.0,0.6294117647058823,0.66875,0.9326923076923077,0.35494880546075086,0.34375,0.3684210526315789,0.3586206896551724,0.4533333333333333,0.46,0.4666666666666667,0.4880239520958084,0.4817073170731707,0.5108108108108108,0.5077247191011236,0.4941860465116279,0.5507246376811594,0.43862275449101795,0.104,0.13970588235294118,0.1827956989247312,19.936164988951635,0.56,0.2543859649122807,0.037383177570093455,0.13234142521534847,0.04499612102404965,0.11864406779661017,0.03271028037383177,0.1289940828402367,0.041933605125218404,0.05813953488372093,0.030226700251889168,0.04744525547445255,0.030303030303030304,0.03816793893129771,0.11782477341389729,0.13349514563106796,0.1404494382022472,0.12025316455696203,0.1134020618556701,0.02616279069767442,0.6818181818181818,0.20359281437125748,0.6617647058823529,0.7692307692307693,0.6111111111111112,0.13922155688622753,0.3010752688172043,0.3684210526315789,0.2857142857142857,0.218562874251497,0.3561643835616438,0.36363636363636365,0.8461538461538461,0.13023952095808383,0.3103448275862069,0.3103448275862069,0.9629629629629629,0.3083832335329341,0.3737864077669903,0.3737864077669903,0.922077922077922,0.2926829268292683,0.5833333333333334,0.35714285714285715,0.17073170731707318,0.42857142857142855,1.0,0.21951219512195122,0.2777777777777778,0.8,0.2,0.6756756756756757,0.14594594594594595,0.3333333333333333,0.3675675675675676,0.38235294117647056,0.6422155688622755,0.3793103448275862,0.4937890483383687,0.5002030769230768,0.48608379888268166,0.056195965417867436,0.09725685785536159,0.11740331491712708,0.3149171270718232,9.561600000000002,25.208191126279868,0.28067700987306066,0.02054794520547945,21.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,True,,
2501,1610612760,Reggie Evans,Reggie Evans,2501,SEA,17214.0,287,39,528,536,199.0,236.0,74,1064,12.0,23,4.0,7.0,5.0,8.0,,3,3.0,5.0,,,,,,,,,,,,,15.0,31,,,17.0,47.0,509,4.0,7.0,,,6.0,14.0,8.0,13.0,,,9.0,25.0,16.0,14.0,,8.0,,,4.0,1.0,,1.0,,,1.0,,,2.0,7.0,19.0,2.0,9.0,39,5.0,53,28.0,81,2.0,10.0,5.0,5.0,1,1.0,,7.0,1.0,1,,8,3.0,4.0,13.0,39.0,6.0,4.0,30.0,4.0,12.0,5.0,4.0,2.0,,2.0,4.0,1.0,,1.0,25.0,199.0,6.0,0.5333333333333333,0.7272727272727273,,,,,,0.4838709677419355,0.5714285714285714,0.6153846153846154,0.4838709677419355,0.5714285714285714,0.6153846153846154,0.5340909090909091,0.7,0.6578947368421053,,0.12903225806451613,0.17391304347826086,,8.455284552845528,0.125,0.5,0.1,0.21311475409836064,0.0979381443298969,0.14285714285714285,0.10294117647058823,0.1951219512195122,0.09923664122137404,0.09433962264150944,0.125,0.07792207792207792,0.11764705882352941,0.058823529411764705,0.22,0.2545454545454545,0.1794871794871795,0.14893617021276595,0.125,0.16666666666666666,0.25,0.7419354838709677,0.5217391304347826,0.631578947368421,0.4166666666666667,0.0967741935483871,,,,0.16129032258064516,0.6,0.6,1.0,,,,,,,,,1.0,0.5714285714285714,,,,,,,,0.6153846153846154,0.625,,,,,0.7419354838709677,,0.4705,0.5477333333333334,0.4700076923076923,0.3076923076923077,0.3076923076923077,0.2978723404255319,0.5319148936170213,4.012903225806451,,0.3768939393939394,,,,,,,,,,,,,,,True,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,61245.0,1021,73,1927,1918,552.0,573.0,219,3845,53.0,81,6.0,13.0,15.0,19.0,7.0,17,9.0,31.0,6.0,15.0,,1.0,2.0,5.0,37.0,89.0,4.0,8.0,11.0,27.0,69.0,129,43.0,104.0,71.0,338.0,1935,7.0,23.0,4.0,9.0,7.0,33.0,19.0,28.0,13.0,32.0,28.0,105.0,64.0,74.0,114.0,6.0,89.0,37.0,14.0,125.0,41.0,166.0,29.0,12.0,68.0,24.0,33.0,373.0,7.0,16.0,,28.0,82,5.0,115,23.0,138,4.0,48.0,39.0,9.0,33,15.0,26.0,31.0,7.0,7,1.0,64,4.0,16.0,36.0,74.0,3.0,8.0,84.0,7.0,38.0,5.0,2.0,2.0,,,3.0,2.0,,,105.0,552.0,9.0,0.463768115942029,0.48484848484848486,0.8837209302325582,0.41346153846153844,0.4444444444444444,0.40625,0.41346153846153844,0.5348837209302325,0.30434782608695654,0.6785714285714286,0.572961373390558,0.40625,0.6416666666666667,0.6226765799256505,0.4583333333333333,0.7027027027027027,0.44635193133047213,0.10852713178294573,0.14814814814814814,0.11764705882352941,15.247252747252748,0.515625,0.07936507936507936,,0.12424242424242424,0.02457757296466974,0.12017167381974249,0.026217228464419477,0.12318029115341546,0.02505446623093682,0.016304347826086956,0.0297029702970297,0.026415094339622643,0.010416666666666666,0.06666666666666667,0.08536585365853659,0.10454545454545454,0.16304347826086957,0.13068181818181818,0.08771929824561403,0.0380952380952381,0.6666666666666666,0.34763948497854075,0.654320987654321,0.7681159420289855,0.4716981132075472,0.07296137339055794,0.4117647058823529,0.4666666666666667,0.14285714285714285,0.13304721030042918,0.2903225806451613,0.2903225806451613,0.6666666666666666,0.06437768240343347,0.4,0.4,1.0,0.38197424892703863,0.4157303370786517,0.42045454545454547,0.8648648648648649,0.40625,0.46153846153846156,0.3333333333333333,0.03125,,,0.25,0.5,1.0,0.31666666666666665,0.7894736842105263,0.08333333333333333,0.4,0.45,0.4074074074074074,0.7939914163090128,0.4157303370786517,0.5350374999999998,0.49500227272727265,0.5107118644067796,0.14393939393939395,0.2375,0.09763313609467456,0.3106508875739645,6.029457364341086,25.446153846153848,0.28645563051375195,,15.0,5.0,,,,1.0,1.0,1.0,1.0,0.009615384615384616,0.011235955056179775,,,True,,
951,1610612760,Ray Allen,Ray Allen,951,SEA,34226.0,570,151,1057,1058,389.0,394.0,127,2115,38.0,51,5.0,6.0,14.0,21.0,25.0,51,23.0,47.0,14.0,30.0,2.0,3.0,5.0,9.0,27.0,88.0,2.0,8.0,8.0,29.0,86.0,149,41.0,118.0,70.0,365.0,1023,7.0,16.0,4.0,11.0,10.0,36.0,30.0,58.0,13.0,38.0,46.0,145.0,44.0,128.0,96.0,6.0,87.0,27.0,11.0,54.0,25.0,79.0,16.0,9.0,28.0,7.0,19.0,183.0,4.0,16.0,,13.0,42,1.0,56,20.0,76,5.0,23.0,16.0,7.0,22,5.0,15.0,14.0,5.0,7,1.0,36,1.0,11.0,17.0,39.0,4.0,1.0,77.0,3.0,19.0,16.0,2.0,,,2.0,2.0,1.0,,,145.0,389.0,5.0,0.2558139534883721,0.26506024096385544,0.7804878048780488,0.3474576271186441,0.36363636363636365,0.34210526315789475,0.3504273504273504,0.5771812080536913,0.4375,0.5172413793103449,0.552434456928839,0.48148148148148145,0.515625,0.5983333333333334,0.546875,0.6016949152542372,0.4419475655430712,0.0738255033557047,0.0784313725490196,0.09803921568627451,27.777777777777775,0.6111111111111112,0.02857142857142857,,0.112,0.04984423676012461,0.10833333333333334,0.024691358024691357,0.1111111111111111,0.041407867494824016,0.06896551724137931,0.03305785123966942,0.05309734513274336,0.026785714285714284,0.02,0.10989010989010989,0.112,0.11320754716981132,0.09473684210526316,0.16,0.04032258064516129,0.5,0.19101123595505617,0.7450980392156863,0.8085106382978723,0.2631578947368421,0.19101123595505617,0.49019607843137253,0.5434782608695652,0.16,0.1760299625468165,0.48936170212765956,0.5111111111111111,0.34782608695652173,0.11235955056179775,0.4666666666666667,0.4666666666666667,0.7857142857142857,0.3295880149812734,0.3068181818181818,0.3103448275862069,0.7777777777777778,0.2222222222222222,0.8333333333333334,0.2,0.1111111111111111,0.6666666666666666,0.5,0.2962962962962963,0.25,1.0,0.21875,0.6666666666666666,0.09375,0.5555555555555556,0.3020833333333333,0.27586206896551724,0.6329588014981273,0.3103448275862069,0.4793960227272727,0.4698021739130435,0.4658297872340426,0.07042253521126761,0.11515151515151516,0.09863013698630137,0.3972602739726027,8.894630872483223,25.406779661016948,0.3680227057710501,0.0425531914893617,27.0,7.0,1.0,,1.0,,,1.0,,0.00847457627118644,0.011363636363636364,1.0,0.008403361344537815,True,,
958,1610612760,Vitaly Potapenko,Vitaly Potapenko,958,SEA,14312.0,239,-26,433,433,97.0,87.0,52,866,2.0,13,,5.0,,2.0,12.0,27,6.0,12.0,,,,,,,,,,,,,20.0,52,,,15.0,55.0,436,,8.0,,,1.0,1.0,1.0,5.0,,,6.0,8.0,34.0,6.0,,,,,4.0,,3.0,3.0,3.0,,,,,9.0,6.0,7.0,1.0,10.0,28,3.0,41,14.0,55,,4.0,4.0,,7,,2.0,5.0,2.0,5,,12,2.0,3.0,15.0,32.0,1.0,1.0,21.0,,7.0,4.0,5.0,2.0,,3.0,5.0,3.0,,5.0,8.0,97.0,3.0,0.85,0.85,,,,,,0.38461538461538464,,0.2,0.38461538461538464,,0.2,0.4365079365079365,0.05,0.4444444444444444,,0.07692307692307693,0.07692307692307693,0.07407407407407407,15.120967741935484,0.5833333333333334,0.25,0.09090909090909091,0.1958041958041958,0.03954802259887006,0.2,0.1276595744680851,0.19689119170984457,0.05803571428571429,0.022222222222222223,0.038461538461538464,0.05,0.10344827586206896,0.16666666666666666,0.11764705882352941,0.23076923076923078,0.21052631578947367,0.20512820512820512,0.18181818181818182,,0.6,0.25,0.15384615384615385,0.16666666666666666,1.0,0.5192307692307693,0.4444444444444444,0.48,0.8333333333333334,0.23076923076923078,0.5,0.5454545454545454,0.8333333333333334,,,,,,,,,0.625,,,,,,,,,0.4,,,,,,0.25,,0.42366538461538455,0.49291999999999997,0.44261999999999996,0.11864406779661017,0.11864406779661017,0.01818181818181818,0.14545454545454545,8.459615384615384,,0.22401847575057737,0.08333333333333333,,,,2.0,,,,,,,,,,True,,
922,1610612760,Elden Campbell,Elden Campbell,922,SEA,8100.0,135,47,240,246,97.0,80.0,31,486,5.0,12,2.0,3.0,1.0,3.0,4.0,17,3.0,9.0,,,,,,,,,,,,,12.0,38,,,14.0,38.0,218,3.0,4.0,,,1.0,7.0,4.0,14.0,,,7.0,15.0,20.0,4.0,,2.0,,,2.0,6.0,1.0,7.0,1.0,,3.0,2.0,1.0,15.0,3.0,6.0,1.0,5.0,12,4.0,21,10.0,31,2.0,5.0,5.0,,4,,2.0,1.0,,2,1.0,5,,1.0,16.0,23.0,1.0,,19.0,1.0,8.0,2.0,8.0,1.0,1.0,6.0,8.0,6.0,,1.0,15.0,97.0,,0.8333333333333334,0.9090909090909091,,,,,,0.3157894736842105,0.75,0.2857142857142857,0.3157894736842105,0.75,0.2857142857142857,0.40425531914893614,0.7,0.4166666666666667,,0.05263157894736842,0.08333333333333333,0.058823529411764705,19.18819188191882,0.8,0.3076923076923077,0.09090909090909091,0.1411764705882353,0.08450704225352113,0.13157894736842105,0.07692307692307693,0.13821138211382114,0.08181818181818182,0.07692307692307693,0.06896551724137931,0.10344827586206896,0.13636363636363635,,0.15384615384615385,0.125,0.15,0.12903225806451613,0.14285714285714285,0.08333333333333333,0.75,0.3157894736842105,0.4166666666666667,0.45454545454545453,0.6,0.4473684210526316,0.23529411764705882,0.25,1.0,0.23684210526315788,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.75,0.6666666666666666,0.5,,,,,,,0.21428571428571427,0.3333333333333333,,,,,0.3157894736842105,,0.40824999999999995,0.42060000000000003,0.38032142857142864,0.17777777777777778,0.17777777777777778,0.18421052631578946,0.39473684210526316,7.594736842105266,,0.4041666666666667,,,,,,,,,,,,,,,True,,
