EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,BlockedCorner3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,82361.0,1373,325,2771,2764,581,590,277.0,5535,109.0,158.0,17.0,33.0,20.0,31.0,34.0,109.0,30.0,76.0,2.0,7.0,1.0,1.0,3.0,10.0,6.0,173.0,343.0,5.0,17.0,106.0,467.0,2729,28.0,58.0,1.0,1.0,8.0,67.0,28.0,60.0,6.0,40.0,96.0,230.0,116.0,15.0,40.0,2.0,8.0,3.0,37.0,116.0,34.0,150.0,19.0,15.0,64.0,10.0,42.0,334.0,12.0,73.0,3.0,45.0,179.0,25.0,249.0,88.0,337.0,7.0,52.0,38.0,14.0,44.0,14.0,23.0,33.0,4.0,21.0,2.0,77.0,7.0,11.0,79.0,149,25.0,8.0,151.0,13.0,70.0,12.0,65.0,40.0,25.0,65.0,37.0,3.0,5.0,96.0,581,17.0,0.6647398843930635,0.7516339869281046,1.0,0.29411764705882354,1.0,0.3333333333333333,0.5043731778425656,0.4827586206896552,0.4666666666666667,0.5013888888888889,0.5,0.42424242424242425,0.5442890442890443,0.5234375,0.5217391304347826,0.04722222222222222,0.10787172011661808,0.11392405063291139,0.1743119266055046,16.407263294422826,0.5714285714285714,0.32894736842105265,0.04477611940298507,0.1524701873935264,0.07556935817805382,0.16917293233082706,0.047244094488188976,0.15555555555555556,0.06967213114754098,0.096,0.07392996108949416,0.06535947712418301,0.058823529411764705,0.0297029702970297,0.1443661971830986,0.1810344827586207,0.13837638376383765,0.19170984455958548,0.1095890410958904,0.04964539007092199,0.5692307692307692,0.4388888888888889,0.689873417721519,0.7785714285714286,0.6697247706422018,0.30277777777777776,0.3119266055045872,0.37777777777777777,0.5294117647058824,0.2111111111111111,0.39473684210526316,0.39473684210526316,0.8,0.019444444444444445,0.2857142857142857,0.2857142857142857,1.0,0.027777777777777776,0.3,0.3,1.0,0.559322033898305,0.5151515151515151,0.01694915254237288,1.0,1.0,0.4696969696969697,0.6451612903225806,0.09090909090909091,0.4861111111111111,0.375,0.4795718487394958,0.5009923076923077,0.4671896825396825,0.16786570743405277,0.175,0.14346895074946467,0.20556745182012848,6.429154518950438,33.43529411764706,0.20967159870083002,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,237.0,4,10,8,6,6,5,,14,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,110093.0,1835,344,3733,3723,1017,955,397.0,7456,94.0,149.0,5.0,12.0,22.0,42.0,38.0,93.0,141.0,321.0,27.0,67.0,1.0,3.0,29.0,70.0,25.0,273.0,563.0,56.0,137.0,161.0,875.0,3716,18.0,36.0,2.0,7.0,12.0,54.0,57.0,129.0,44.0,92.0,260.0,316.0,230.0,159.0,8.0,3.0,67.0,29.0,24.0,244.0,41.0,285.0,24.0,17.0,124.0,27.0,93.0,611.0,6.0,27.0,1.0,31.0,81.0,1.0,113.0,34.0,147.0,8.0,72.0,37.0,35.0,78.0,21.0,50.0,49.0,12.0,28.0,1.0,127.0,4.0,41.0,45.0,93,2.0,12.0,187.0,11.0,55.0,43.0,8.0,4.0,3.0,8.0,4.0,,,260.0,1017,18.0,0.5787545787545788,0.587360594795539,0.9464285714285714,0.40875912408759124,0.2857142857142857,0.417910447761194,0.4849023090586146,0.5,0.4418604651162791,0.51,0.4883720930232558,0.48554913294797686,0.5552731893265566,0.5510204081632653,0.5803571428571429,0.1957142857142857,0.04262877442273535,0.087248322147651,0.06451612903225806,21.850346641166627,0.6141732283464567,0.00980392156862745,0.010752688172043012,0.05242718446601942,0.02054794520547945,0.08355795148247978,0.017391304347826087,0.05845511482254697,0.019891500904159132,0.023668639053254437,0.023121387283236993,0.01746031746031746,0.02358490566037736,0.007518796992481203,0.032432432432432434,0.04042553191489362,0.07092198581560284,0.07518796992481203,0.10476190476190476,0.023391812865497075,0.5,0.21285714285714286,0.6308724832214765,0.6911764705882353,0.574468085106383,0.13285714285714287,0.40860215053763443,0.4367816091954023,0.39473684210526316,0.4585714285714286,0.4392523364485981,0.4462025316455696,0.6312056737588653,0.09571428571428571,0.40298507462686567,0.40298507462686567,0.9629629629629629,0.1,0.4142857142857143,0.42028985507246375,0.9310344827586207,0.27906976744186046,0.4166666666666667,0.06976744186046512,0.3333333333333333,1.0,0.24277456647398843,0.5238095238095238,0.14450867052023122,0.4085714285714286,0.43283582089552236,0.48756384505021494,0.47136410256410255,0.48899360465116287,0.0739247311827957,0.09060955518945635,0.061714285714285715,0.29714285714285715,12.278152753108348,24.944525547445263,0.27243503884275383,9.0,19.0,1.0,4.0,9.0,18.0,9.0,1.0,2.0,1.0,0.4090909090909091,0.0072992700729927005,0.01557632398753894,0.014285714285714285,0.6,0.09302325581395349,0.25,1.0,0.10982658959537572,0.47368421052631576,0.36,,,,,,,True,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,83842.0,1397,331,2878,2871,716,678,279.0,5749,69.0,100.0,5.0,12.0,14.0,19.0,5.0,17.0,38.0,83.0,14.0,30.0,2.0,3.0,20.0,50.0,11.0,112.0,200.0,34.0,80.0,52.0,378.0,2838,6.0,21.0,5.0,12.0,6.0,33.0,25.0,39.0,17.0,27.0,92.0,130.0,94.0,87.0,8.0,,50.0,20.0,11.0,177.0,27.0,204.0,8.0,19.0,77.0,23.0,77.0,435.0,8.0,23.0,1.0,21.0,121.0,2.0,144.0,32.0,176.0,4.0,90.0,61.0,29.0,42.0,10.0,30.0,23.0,3.0,12.0,1.0,65.0,4.0,23.0,44.0,99,3.0,7.0,67.0,7.0,23.0,13.0,20.0,3.0,9.0,21.0,9.0,2.0,1.0,92.0,716,13.0,0.5803571428571429,0.6018518518518519,0.8529411764705882,0.425,0.4166666666666667,0.425,0.56,0.2857142857142857,0.6410256410256411,0.5821428571428572,0.4090909090909091,0.5803571428571429,0.6084142394822006,0.4583333333333333,0.6388888888888888,0.2857142857142857,0.055,0.08,0.058823529411764705,11.700125470514429,0.6461538461538462,0.02666666666666667,0.013333333333333334,0.10236886632825719,0.02327935222672065,0.07581227436823104,0.03162055335968379,0.09732693625771076,0.0249798549556809,0.0199203187250996,0.015267175572519083,0.029473684210526315,0.03184713375796178,0.03125,0.07958477508650519,0.08211143695014662,0.12681159420289856,0.07960199004975124,0.06578947368421052,0.03361344537815126,0.42857142857142855,0.35714285714285715,0.69,0.75,0.5507246376811594,0.060714285714285714,0.29411764705882354,0.3125,0.2,0.29642857142857143,0.4578313253012048,0.4691358024691358,0.6842105263157895,0.10714285714285714,0.4666666666666667,0.4827586206896552,0.8571428571428571,0.17857142857142858,0.4,0.4,0.85,0.36363636363636365,0.4166666666666667,0.09090909090909091,0.6666666666666666,1.0,0.3392857142857143,0.7368421052631579,0.19642857142857142,0.6428571428571429,0.4,0.5437264285714286,0.5250888888888889,0.51015625,0.0777027027027027,0.10648148148148148,0.0873015873015873,0.24338624338624337,9.0235,24.43375,0.24878387769284224,3.0,6.0,3.0,9.0,2.0,5.0,15.0,1.0,3.0,8.0,0.29411764705882354,0.0125,0.024096385542168676,,,0.2727272727272727,0.3333333333333333,1.0,0.10714285714285714,0.5,0.18181818181818182,1.0,1.0,3.0,0.03333333333333333,,,True,,,,
754,1610612758,Jim Jackson,Jim Jackson,754,SAC,25607.0,427,-5,844,855,263,301,102.0,1699,19.0,42.0,6.0,18.0,8.0,17.0,14.0,39.0,17.0,38.0,5.0,12.0,,2.0,1.0,9.0,4.0,50.0,119.0,6.0,21.0,11.0,129.0,864,7.0,27.0,,3.0,2.0,16.0,12.0,29.0,6.0,3.0,33.0,56.0,44.0,18.0,12.0,2.0,7.0,1.0,10.0,29.0,16.0,45.0,9.0,7.0,14.0,,15.0,106.0,7.0,25.0,1.0,12.0,61.0,2.0,75.0,33.0,108.0,5.0,9.0,5.0,4.0,12.0,6.0,8.0,17.0,1.0,4.0,4.0,29.0,5.0,6.0,20.0,51,4.0,4.0,12.0,4.0,7.0,1.0,3.0,,2.0,3.0,3.0,1.0,,33.0,263,9.0,0.56,0.6363636363636364,1.0,0.2857142857142857,,0.3157894736842105,0.42016806722689076,0.25925925925925924,0.41379310344827586,0.42142857142857143,0.23333333333333334,0.42857142857142855,0.4479166666666667,0.25806451612903225,0.4583333333333333,0.15,0.08403361344537816,0.09523809523809523,0.1282051282051282,17.835051546391753,0.41379310344827586,0.08,0.05263157894736842,0.17630057803468208,0.078125,0.12371134020618557,0.08860759493670886,0.16478555304740405,0.08020050125313283,0.11904761904761904,0.04819277108433735,0.0718954248366013,0.10416666666666667,0.06451612903225806,0.18421052631578946,0.09565217391304348,0.23225806451612904,0.11940298507462686,0.13333333333333333,0.06944444444444445,1.0,0.3,0.4523809523809524,0.5,0.5263157894736842,0.2785714285714286,0.358974358974359,0.4117647058823529,0.5,0.2714285714285714,0.4473684210526316,0.4594594594594595,0.6470588235294118,0.08571428571428572,0.4166666666666667,0.4166666666666667,1.0,0.06428571428571428,0.1111111111111111,0.125,1.0,0.6,0.3333333333333333,0.06666666666666667,,,0.4857142857142857,0.47058823529411764,0.11428571428571428,0.45,0.14285714285714285,0.48064782608695655,0.5071680000000001,0.5170075757575757,0.04895104895104895,0.05737704918032787,0.12403100775193798,0.2558139534883721,8.990756302521008,27.238095238095237,0.31161137440758296,2.0,2.0,,1.0,,2.0,,1.0,,1.0,0.3333333333333333,0.047619047619047616,0.02631578947368421,0.1111111111111111,,0.03333333333333333,,,0.05714285714285714,1.0,,,,,,,,True,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,6469.0,108,59,218,222,113,85,30.0,440,13.0,19.0,3.0,6.0,6.0,9.0,2.0,4.0,,2.0,,,,,,,,15.0,25.0,,,12.0,42.0,199,3.0,7.0,,,2.0,8.0,6.0,11.0,,8.0,20.0,24.0,6.0,,4.0,,,,2.0,3.0,1.0,4.0,1.0,,,,3.0,9.0,2.0,9.0,,4.0,18.0,3.0,25.0,11.0,36.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,,1.0,,5.0,,4.0,11.0,18,2.0,1.0,18.0,2.0,8.0,2.0,6.0,4.0,2.0,6.0,3.0,,,20.0,113,2.0,0.8,0.9230769230769231,,,,,0.6,0.42857142857142855,0.5454545454545454,0.6,0.42857142857142855,0.5454545454545454,0.6363636363636364,0.4444444444444444,0.625,,0.08,0.10526315789473684,,15.139442231075698,0.6,0.42857142857142855,,0.1956521739130435,0.1323529411764706,0.14814814814814814,0.1,0.18487394957983194,0.125,0.23809523809523808,0.23076923076923078,0.029411764705882353,0.09090909090909091,0.1111111111111111,0.17647058823529413,0.20588235294117646,0.1951219512195122,0.16666666666666666,0.1111111111111111,0.125,0.5,0.76,0.6842105263157895,0.7647058823529411,0.8461538461538461,0.16,0.5,0.5,0.5,0.08,,,,,,,,,,,,0.8571428571428571,0.5,,,,0.8181818181818182,0.6666666666666666,,0.76,,0.5222439999999999,0.5371428571428571,0.5185363636363637,0.25806451612903225,0.25806451612903225,0.19047619047619047,0.47619047619047616,2.6919999999999997,,0.518348623853211,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,14104.0,235,3,470,462,171,139,77.0,932,16.0,29.0,2.0,2.0,7.0,12.0,2.0,8.0,8.0,20.0,11.0,27.0,1.0,2.0,6.0,23.0,8.0,26.0,57.0,17.0,50.0,21.0,124.0,502,2.0,4.0,3.0,6.0,3.0,16.0,11.0,25.0,18.0,13.0,59.0,22.0,30.0,36.0,,,23.0,6.0,6.0,12.0,2.0,14.0,1.0,1.0,8.0,1.0,3.0,30.0,4.0,3.0,,9.0,15.0,2.0,26.0,7.0,33.0,1.0,9.0,7.0,2.0,8.0,,5.0,10.0,3.0,3.0,1.0,18.0,1.0,4.0,8.0,26,,3.0,24.0,,8.0,4.0,1.0,,,1.0,1.0,,,59.0,171,8.0,0.4230769230769231,0.4230769230769231,0.7058823529411765,0.34,0.5,0.34,0.45614035087719296,0.5,0.44,0.48130841121495327,0.65,0.5348837209302325,0.5210084033613446,0.6666666666666666,0.59,0.4672897196261682,0.10526315789473684,0.10344827586206896,0.25,24.20494699646643,0.4444444444444444,0.14285714285714285,,0.08021390374331551,0.017142857142857144,0.2,0.06060606060606061,0.10344827586206896,0.029045643153526972,,0.02564102564102564,0.024390243902439025,0.07692307692307693,0.037037037037037035,0.047619047619047616,0.056338028169014086,0.12162162162162163,0.18181818181818182,0.25,0.01818181818181818,1.0,0.27102803738317754,0.5517241379310345,0.6153846153846154,0.4375,0.07476635514018691,0.25,0.3333333333333333,0.5,0.18691588785046728,0.4,0.42105263157894735,0.375,0.2523364485981308,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.21495327102803738,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.2,1.0,0.2,0.5,1.0,0.27906976744186046,0.5833333333333334,0.18604651162790697,0.7383177570093458,0.2608695652173913,0.5342028037383177,0.5127375,0.5189151162790697,0.06956521739130435,0.12307692307692308,0.12903225806451613,0.47580645161290325,7.942105263157894,24.026,0.3638297872340426,5.0,10.0,2.0,4.0,3.0,8.0,15.0,,,1.0,0.4444444444444444,,0.05,,,0.4,0.5,1.0,0.23255813953488372,0.5,0.375,,,,,,,True,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,95352.0,1589,331,3262,3249,893,828,329.0,6511,125.0,173.0,10.0,21.0,33.0,41.0,20.0,47.0,96.0,184.0,41.0,90.0,3.0,5.0,62.0,173.0,52.0,241.0,404.0,103.0,263.0,154.0,945.0,3247,16.0,33.0,6.0,15.0,22.0,72.0,64.0,93.0,74.0,68.0,286.0,332.0,150.0,273.0,14.0,5.0,168.0,62.0,20.0,64.0,22.0,86.0,12.0,10.0,26.0,4.0,34.0,194.0,4.0,34.0,1.0,44.0,175.0,12.0,231.0,39.0,270.0,7.0,47.0,30.0,17.0,33.0,6.0,22.0,31.0,8.0,11.0,1.0,64.0,4.0,20.0,39.0,97,7.0,6.0,177.0,13.0,54.0,27.0,3.0,1.0,2.0,3.0,1.0,,3.0,286.0,893,20.0,0.6887966804979253,0.7094017094017094,0.883495145631068,0.3916349809885932,0.4,0.3992248062015504,0.5965346534653465,0.48484848484848486,0.6881720430107527,0.5929535232383808,0.5208333333333334,0.6526946107784432,0.6277173913043478,0.6101694915254238,0.693069306930693,0.39430284857571213,0.04950495049504951,0.10404624277456648,0.0425531914893617,22.056796250344636,0.515625,0.13333333333333333,0.011904761904761904,0.12991833704528583,0.030115146147032774,0.13664596273291926,0.013468013468013467,0.13121629718394248,0.02664796633941094,0.04498269896193772,0.02348993288590604,0.025830258302583026,0.0053475935828877,0.02727272727272727,0.09422492401215805,0.14425427872860636,0.13957307060755336,0.12393162393162394,0.17045454545454544,0.02364864864864865,0.3333333333333333,0.2593703148425787,0.7225433526011561,0.8064516129032258,0.816,0.0704647676161919,0.425531914893617,0.4444444444444444,0.3,0.27586206896551724,0.5217391304347826,0.5217391304347826,0.6041666666666666,0.13493253373313344,0.45555555555555555,0.45555555555555555,0.975609756097561,0.2593703148425787,0.3583815028901734,0.36046511627906974,0.8225806451612904,0.4375,0.47619047619047616,0.10416666666666667,0.6,1.0,0.24550898203592814,0.8048780487804879,0.31137724550898205,0.6536731634182908,0.36904761904761907,0.5315817975830814,0.528818181818182,0.524889263803681,0.07757404795486601,0.12134831460674157,0.0761904761904762,0.30264550264550266,9.39851485148515,25.000380228136883,0.2737584304107909,9.0,22.0,3.0,10.0,21.0,30.0,36.0,1.0,25.0,,0.40540540540540543,0.0038022813688212928,,0.005780346820809248,0.2,0.20833333333333334,0.3,0.6666666666666666,0.1317365269461078,0.4090909090909091,0.40384615384615385,,,,,1.0,0.003787878787878788,True,,,,
1721,1610612758,Keon Clark,Keon Clark,1721,SAC,33371.0,556,121,1109,1112,395,285,118.0,2221,49.0,77.0,11.0,23.0,14.0,25.0,10.0,31.0,16.0,31.0,,,,,,2.0,1.0,75.0,139.0,,2.0,37.0,187.0,1052,15.0,27.0,,,3.0,33.0,21.0,44.0,1.0,10.0,52.0,112.0,38.0,,16.0,2.0,,,7.0,19.0,5.0,24.0,3.0,2.0,11.0,2.0,6.0,53.0,9.0,34.0,3.0,27.0,77.0,9.0,113.0,46.0,159.0,5.0,11.0,6.0,5.0,18.0,3.0,10.0,13.0,3.0,8.0,3.0,31.0,1.0,7.0,44.0,58,4.0,3.0,57.0,3.0,25.0,5.0,45.0,21.0,21.0,45.0,23.0,,3.0,52.0,395,3.0,0.7466666666666667,0.835820895522388,,,,,0.539568345323741,0.5555555555555556,0.4772727272727273,0.5319148936170213,0.5555555555555556,0.4666666666666667,0.5565476190476191,0.5689655172413793,0.48148148148148145,0.014184397163120567,0.050359712230215826,0.06493506493506493,0.06451612903225806,15.9967845659164,0.5806451612903226,0.3103448275862069,0.08571428571428572,0.15843621399176955,0.08970976253298153,0.225,0.09,0.1716171617161716,0.08977035490605428,0.08080808080808081,0.14285714285714285,0.06593406593406594,0.11538461538461539,0.0625,0.09009009009009009,0.1794871794871795,0.1780821917808219,0.22093023255813954,0.23529411764705882,0.08928571428571429,0.5111111111111111,0.5460992907801419,0.6363636363636364,0.6805555555555556,0.7959183673469388,0.2198581560283688,0.3225806451612903,0.3448275862068966,0.7,0.2198581560283688,0.5161290322580645,0.5161290322580645,0.625,,,,,0.014184397163120567,,,,0.8518518518518519,0.4782608695652174,,,,0.5555555555555556,0.56,0.022222222222222223,0.5602836879432624,,0.4992035971223021,0.5255090909090909,0.4952931818181819,0.15337423312883436,0.15527950310559005,0.17647058823529413,0.27807486631016043,5.621582733812949,76.45,0.35617673579801623,,,,,,,,,,3.0,,,,,0.2727272727272727,,,,,,,,,2.0,,,,True,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,18504.0,308,-26,619,621,168,159,79.0,1240,13.0,23.0,2.0,5.0,2.0,6.0,8.0,18.0,15.0,45.0,,2.0,,,8.0,20.0,10.0,36.0,86.0,8.0,22.0,21.0,117.0,648,5.0,12.0,3.0,4.0,2.0,21.0,8.0,16.0,12.0,7.0,32.0,36.0,36.0,24.0,4.0,,20.0,8.0,5.0,16.0,8.0,24.0,4.0,4.0,6.0,3.0,7.0,56.0,4.0,9.0,,7.0,29.0,3.0,39.0,13.0,52.0,,6.0,2.0,4.0,4.0,,3.0,5.0,1.0,1.0,,9.0,1.0,3.0,18.0,37,2.0,2.0,26.0,,11.0,2.0,3.0,,2.0,4.0,4.0,,,32.0,168,1.0,0.5,0.5294117647058824,1.0,0.36363636363636365,0.75,0.36363636363636365,0.4186046511627907,0.4166666666666667,0.5,0.4444444444444444,0.59375,0.44642857142857145,0.4834710743801653,0.5833333333333334,0.48484848484848486,0.2037037037037037,0.05813953488372093,0.08695652173913043,0.16666666666666666,18.51851851851852,0.4444444444444444,0.23076923076923078,,0.1228813559322034,0.03643724696356275,0.109375,0.06153846153846154,0.12,0.041666666666666664,0.03333333333333333,0.046153846153846156,0.03278688524590164,0.05,0.08,0.1702127659574468,0.14925373134328357,0.09016393442622951,0.11904761904761904,0.09090909090909091,,1.0,0.21296296296296297,0.5652173913043478,0.6190476190476191,0.5384615384615384,0.16666666666666666,0.4444444444444444,0.5333333333333333,0.375,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.018518518518518517,,,,0.18518518518518517,0.4,0.4,1.0,0.3125,0.4,,,,0.21428571428571427,0.3333333333333333,0.35714285714285715,0.4166666666666667,0.4,0.4711592592592592,0.4904038461538462,0.4966482142857143,0.09243697478991597,0.1134020618556701,0.1794871794871795,0.27350427350427353,11.713953488372093,25.12727272727273,0.27140549273021003,,2.0,3.0,4.0,3.0,3.0,,,,1.0,0.25,,,,,0.25,0.75,1.0,0.07142857142857142,,0.3,1.0,1.0,,,,,True,,,,
