EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,Points,PenaltyFG2A,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,SelfOReb,DefCorner3ReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyTurnovers,DefensiveGoaltends,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,ThreePtAssists,Arc3Assists,OffShortMidRangeReboundPct,PtsUnassisted3s,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,Technical Free Throw Trips,SecondChanceArc3Frequency,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,3SecondViolations,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,289.0,5,-11,7,9,2.0,16,1.0,1.0,17,14.285714285714285,1.0,1.0,0.6057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,820.0,14,10,24,26,4.0,50,,3.0,22,11.538461538461538,,,0.37210000000000004,6.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.06666666666666667,0.25,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3606,11.733333333333334,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,1040.0,17,9,31,33,4.0,64,1.0,3.0,25,15.15151515151515,0.3333333333333333,0.3333333333333333,0.5266000000000001,6.0,2.0,,2.0,,,3.0,1.0,,3.0,5.0,5.0,2.0,2.0,6.0,,,0.3,0.17647058823529413,0.2,,0.6666666666666666,,,,0.4015,3.1999999999999997,0.1935483870967742,3.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3,0.5,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,2285.0,38,-4,70,72,20.0,142,3.0,10.0,82,24.675324675324674,0.23076923076923078,0.46153846153846156,0.45989615384615384,13.0,7.0,2.0,3.0,4.0,7.0,24.0,1.0,4.0,3.0,4.0,7.0,2.0,1.0,13.0,0.7,0.6538461538461539,0.7058823529411765,0.1,0.08333333333333333,0.2,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.48983333333333334,10.41,0.18571428571428572,7.0,,1.0,1.0,,,1.0,2.0,,1.0,3.0,7.0,8.0,3.0,3.0,3.0,3.0,,,0.3333333333333333,,,,0.1875,0.23076923076923078,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,8.0,1.0,2.0,2.0,4.0,10.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,0.7142857142857143,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.23076923076923078,1.0,0.043478260869565216,0.3333333333333333,0.10344827586206896,0.125,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.75,0.75,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5751,0.3333333333333333,0.16666666666666666,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,1700.0,28,-3,49,51,6.0,100,8.0,9.0,57,20.0,0.8888888888888888,0.8888888888888888,0.5901111111111111,6.0,6.0,,,1.0,5.0,11.0,2.0,4.0,1.0,2.0,3.0,,,6.0,0.5555555555555556,0.5555555555555556,0.55,0.04,0.07142857142857142,,,,,0.1111111111111111,0.5993,1.7333333333333334,0.12244897959183673,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,3.0,2.0,1.0,,,,0.1111111111111111,0.125,,0.3333333333333333,0.07692307692307693,,0.1,0.1,5.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,,,2.0,6.0,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,0.6,0.6,,,,1.0,0.5,1.0,0.5,1.0,0.5,,1.0,0.05,,0.043478260869565216,0.14285714285714285,,,,0.625,0.7142857142857143,0.6,,,,,,,,,1.0,1.0,,,0.5788,0.18181818181818182,0.18181818181818182,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,657.0,11,-10,19,20,10.0,39,,1.0,29,14.285714285714286,,,0.4209,7.0,2.0,,,1.0,,2.0,,,1.0,2.0,2.0,,,7.0,,,0.5,0.1111111111111111,0.1,,,,,1.0,,15.1,0.3684210526315789,2.0,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,1245.0,21,-13,39,39,16.0,78,5.0,10.0,57,31.818181818181817,0.45454545454545453,0.5454545454545454,0.5389909090909092,7.0,5.0,,,5.0,6.0,15.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,0.6,0.5454545454545454,0.625,0.07692307692307693,0.0625,0.2,,,,0.45454545454545453,0.6595,9.16,0.1794871794871795,3.0,,1.0,1.0,,,1.0,2.0,,,,1.0,3.0,2.0,,,,,,,,,,0.16666666666666666,0.18181818181818182,3.0,,1.0,3.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,10.0,,,1.0,,,2.0,2.0,,2.0,2.0,,2.0,,,3.0,,0.8333333333333334,0.8333333333333334,,,,,0.5,,0.5,,0.75,0.09090909090909091,1.0,0.16666666666666666,,0.125,,,,,0.6,0.6,1.0,,0.6,0.6,0.6666666666666666,0.09090909090909091,,,,1.0,,,,0.5958,,0.2,25.3,1.0,1.0,1.0,,0.2,0.5,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,576.0,10,13,17,17,,34,,1.0,11,10.526315789473685,,0.5,0.4754,4.0,2.0,,,1.0,1.0,2.0,,2.0,,,1.0,,,4.0,1.0,0.5,0.5,,,,,,,0.5,,16.9,0.23529411764705882,,,2.0,3.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.25,,0.16666666666666666,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,25.3,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,320.0,5,1,11,12,4.0,23,,2.0,7,36.36363636363637,,0.3333333333333333,0.4172,2.0,,,,2.0,,3.0,,,,,,,,2.0,,0.5,0.5,,,,,,,0.6666666666666666,,15.55,0.18181818181818182,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,1.0,,,,25.4,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,808.0,13,-4,27,26,6.0,53,1.0,1.0,31,10.0,1.0,1.0,0.6199,,3.0,,,,1.0,2.0,,,2.0,3.0,3.0,,,,1.0,1.0,1.0,0.2857142857142857,0.2727272727272727,0.5,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,0.25,0.25,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
