EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,LostBallSteals,Technical Free Throw Trips,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceTurnovers,BlockedLongMidRange,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,on,3SecondViolations,OffensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,BlockedCorner3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,3113.0,52,23.0,101,101,78,65,9.0,202,5.0,7.0,1.0,1.0,4.0,6.0,3.0,5.0,2.0,7.0,10.0,19.0,7.0,27.0,98,1.0,3.0,2.0,6.0,14.0,5.0,17.0,10.0,10.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,3.0,16.0,1.0,2.0,2.0,7.0,1.0,10.0,3.0,13.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,17.0,78,1.0,0.5,0.5,0.5263157894736842,0.3333333333333333,0.42857142857142855,0.5263157894736842,0.3333333333333333,0.42857142857142855,0.6136363636363636,0.3333333333333333,0.5,0.05263157894736842,0.2,23.21428571428571,0.5,0.3333333333333333,0.16666666666666666,0.06896551724137931,0.3333333333333333,0.09090909090909091,0.1875,0.075,0.125,0.06666666666666667,0.16666666666666666,0.3888888888888889,0.25,0.5,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,0.2631578947368421,0.6,0.75,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,1.0,1.0,0.42857142857142855,0.6666666666666666,0.3684210526315789,0.47856315789473686,0.4602333333333333,0.4960071428571429,0.15,0.15,0.07407407407407407,0.6296296296296297,9.542105263157895,0.7722772277227723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,13655.0,228,-15.0,461,457,211,239,60.0,918,17.0,28.0,3.0,6.0,7.0,14.0,7.0,13.0,8.0,31.0,32.0,72.0,10.0,74.0,484,6.0,12.0,15.0,15.0,37.0,6.0,36.0,38.0,26.0,5.0,7.0,1.0,8.0,1.0,,1.0,4.0,17.0,1.0,14.0,7.0,27.0,4.0,38.0,17.0,55.0,1.0,1.0,1.0,2.0,,5.0,1.0,6.0,3.0,9.0,25.0,3.0,1.0,17.0,3.0,7.0,3.0,11.0,7.0,11.0,36.0,211,4.0,0.59375,0.6551724137931034,0.4444444444444444,0.5,0.40540540540540543,0.4444444444444444,0.5,0.40540540540540543,0.46835443037974683,0.5357142857142857,0.43902439024390244,0.06944444444444445,0.15384615384615385,16.007532956685502,0.16666666666666666,0.18181818181818182,0.13705583756345177,0.08433734939759036,0.1794871794871795,0.023809523809523808,0.1440677966101695,0.07211538461538461,0.06896551724137931,0.07216494845360824,,0.11494252873563218,0.23333333333333334,,0.3888888888888889,0.6071428571428571,0.68,0.7058823529411765,0.18055555555555555,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.4305555555555556,0.25806451612903225,0.25806451612903225,0.5,0.5,0.5,,0.3783783783783784,0.5,0.3888888888888889,0.4598874999999999,0.4734818181818182,0.45441891891891895,0.09210526315789473,0.09210526315789473,0.20270270270270271,0.4864864864864865,8.825000000000001,0.45770065075921906,3.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,8.0,1.0,0.10714285714285714,0.08695652173913043,0.125,0.058823529411764705,0.15217391304347827,0.15625,0.030303030303030304,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,4939.0,82,2.0,165,167,103,93,17.0,332,5.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,6.0,14.0,13.0,24.0,12.0,41.0,169,1.0,1.0,5.0,7.0,12.0,10.0,27.0,14.0,12.0,1.0,9.0,2.0,11.0,1.0,1.0,2.0,6.0,24.0,2.0,3.0,2.0,4.0,2.0,8.0,5.0,13.0,2.0,1.0,5.0,,3.0,2.0,2.0,7.0,4.0,4.0,7.0,,2.0,14.0,1.0,5.0,2.0,1.0,,1.0,27.0,103,1.0,0.5384615384615384,0.5833333333333334,0.5416666666666666,1.0,0.5833333333333334,0.4393939393939394,0.5,0.5,0.5128205128205128,0.6666666666666666,0.6136363636363636,0.041666666666666664,0.25,24.59893048128342,0.7142857142857143,0.25,0.056338028169014086,0.057692307692307696,0.125,0.125,0.06896551724137931,0.07352941176470588,0.2,0.03571428571428571,0.2222222222222222,0.037037037037037035,,0.5,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.6,0.12121212121212122,0.5,0.6666666666666666,,0.42424242424242425,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,,0.23529411764705882,1.0,0.45454545454545453,0.467003125,0.4365,0.465790625,0.13513513513513514,0.17857142857142858,0.12195121951219512,0.6585365853658537,12.066666666666668,0.6242424242424243,3.0,2.0,1.0,,,,,1.0,,,,,,,0.10526315789473684,0.04,,,1.0,3.0,1.0,2.0,6.0,1.0,3.0,1.0,9.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.2,0.125,0.2727272727272727,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,0.11764705882352941,0.5,0.17647058823529413,27.166666666666668,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1721,1610612758,Keon Clark,Keon Clark,1721,SAC,5748.0,96,-25.0,194,193,77,95,30.0,387,5.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,6.0,9.0,16.0,8.0,26.0,206,2.0,2.0,4.0,3.0,6.0,6.0,12.0,10.0,8.0,,5.0,2.0,7.0,,2.0,3.0,1.0,16.0,2.0,4.0,3.0,11.0,2.0,16.0,6.0,22.0,1.0,1.0,8.0,2.0,6.0,4.0,2.0,12.0,3.0,13.0,17.0,1.0,1.0,8.0,,2.0,2.0,8.0,2.0,8.0,12.0,77,1.0,0.5555555555555556,0.7142857142857143,0.5625,1.0,0.5,0.5625,1.0,0.5,0.65,1.0,0.6666666666666666,,,14.09691629955947,0.6666666666666666,0.18181818181818182,0.11224489795918367,0.05555555555555555,0.3,0.1,0.12962962962962962,0.06521739130434782,0.14285714285714285,0.025,0.09090909090909091,0.13043478260869565,0.14285714285714285,0.6666666666666666,0.375,0.8333333333333334,0.8333333333333334,0.6,0.25,0.25,0.25,,0.375,0.5,0.5,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.375,0.47254375000000004,0.5516,0.4643,0.1111111111111111,0.1111111111111111,0.15384615384615385,0.46153846153846156,8.25,0.39690721649484534,,4.0,1.0,,,1.0,,5.0,3.0,,,,0.05555555555555555,0.1111111111111111,0.11764705882352941,0.08571428571428572,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,4976.0,83,-3.0,171,171,81,91,19.0,342,3.0,4.0,1.0,1.0,,,1.0,2.0,4.0,5.0,8.0,11.0,12.0,34.0,185,3.0,3.0,9.0,2.0,3.0,6.0,10.0,6.0,10.0,1.0,15.0,,15.0,,,8.0,6.0,30.0,,1.0,1.0,6.0,1.0,8.0,1.0,9.0,6.0,6.0,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,5.0,1.0,1.0,16.0,,4.0,2.0,1.0,1.0,1.0,10.0,81,1.0,0.375,0.42857142857142855,0.7272727272727273,1.0,0.6666666666666666,0.5238095238095238,0.75,0.25,0.5925925925925926,0.8,0.4166666666666667,0.09090909090909091,,16.06217616580311,0.25,0.14285714285714285,0.08571428571428572,0.02040816326530612,0.08333333333333333,,0.08536585365853659,0.014705882352941176,,0.034482758620689655,,0.10344827586206896,0.09090909090909091,,0.19047619047619047,0.75,1.0,0.3333333333333333,0.09523809523809523,0.5,0.5,1.0,0.23809523809523808,0.8,0.8,0.25,0.25,1.0,,,,0.6666666666666666,0.510235,0.49243333333333333,0.48276875,0.16,0.26666666666666666,0.2647058823529412,0.29411764705882354,11.127272727272727,0.47368421052631576,3.0,2.0,1.0,,,,,,,,0.25,,,,,0.125,,,1.0,4.0,,2.0,6.0,1.0,3.0,2.0,10.0,1.0,,5.0,6.0,1.0,5.0,,3.0,,1.0,0.2,,0.2222222222222222,0.47619047619047616,0.19047619047619047,0.25,0.25,1.0,0.2857142857142857,0.25,0.25,,0.375,26.790000000000003,1.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1800,1610612758,Damon Jones,Damon Jones,1800,SAC,9291.0,155,-7.0,313,309,107,151,43.0,622,1.0,4.0,,1.0,1.0,2.0,3.0,3.0,3.0,11.0,7.0,18.0,8.0,49.0,334,1.0,3.0,7.0,3.0,8.0,2.0,14.0,4.0,10.0,1.0,19.0,3.0,22.0,2.0,1.0,11.0,6.0,47.0,1.0,1.0,3.0,13.0,,16.0,2.0,18.0,6.0,5.0,2.0,,2.0,1.0,,3.0,,2.0,6.0,,1.0,12.0,,5.0,1.0,1.0,,1.0,14.0,107,,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.3333333333333333,0.375,0.5,0.35714285714285715,0.5,0.5212765957446809,0.4375,0.5384615384615384,0.05555555555555555,,13.850415512465375,0.6666666666666666,,0.09558823529411764,0.00909090909090909,0.11538461538461539,0.03225806451612903,0.09876543209876543,0.014184397163120567,,,,0.125,0.15,,0.0975609756097561,0.25,0.3333333333333333,,0.07317073170731707,1.0,1.0,0.3333333333333333,0.2682926829268293,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.14285714285714285,,,0.16666666666666666,0.5,0.6585365853658537,0.5067109756097563,0.510675,0.5042541666666668,0.10869565217391304,0.21739130434782608,0.14285714285714285,0.2857142857142857,14.11111111111111,0.34185303514376997,2.0,,2.0,,,,,,1.0,1.0,0.25,,0.043478260869565216,0.09090909090909091,0.06666666666666667,0.07142857142857142,,1.0,3.0,8.0,,1.0,15.0,3.0,3.0,9.0,23.0,4.0,2.0,4.0,21.0,,15.0,1.0,,,0.7777777777777778,0.391304347826087,0.5,0.391304347826087,0.5609756097560976,0.1951219512195122,0.375,0.375,1.0,0.36585365853658536,0.42857142857142855,0.08333333333333333,,0.25,24.73478260869565,,1.0,6.0,6.0,0.4,0.4,0.6666666666666666,0.4,1.0,1.0,2.0,1.0,6.0,0.25,0.14285714285714285,1.0,1.0,0.6666666666666666,,,,,True,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,2919.0,49,-1.0,93,91,37,33,11.0,184,1.0,2.0,,,,,1.0,1.0,5.0,9.0,7.0,12.0,4.0,21.0,112,,,,2.0,3.0,4.0,8.0,4.0,10.0,,5.0,2.0,7.0,2.0,,1.0,1.0,16.0,,1.0,1.0,5.0,,6.0,1.0,7.0,2.0,1.0,,,,,,,,2.0,4.0,,,5.0,,,2.0,,,,8.0,37,,0.2857142857142857,0.2857142857142857,0.5833333333333334,,0.6666666666666666,0.425,,0.25,0.4772727272727273,,0.4,,,19.819819819819816,,,0.1724137931034483,0.02857142857142857,0.1111111111111111,,0.15789473684210525,0.021739130434782608,,0.05263157894736842,,0.16666666666666666,0.14285714285714285,,0.1,0.5,0.5,,0.05,1.0,1.0,,0.45,0.5555555555555556,0.5555555555555556,0.4,,,,,,0.5,0.473913157894737,,0.47461428571428577,,,,0.38095238095238093,14.258333333333333,0.3978494623655914,,,3.0,,,,,,,,,,,,0.25,0.1111111111111111,,,1.0,5.0,,3.0,3.0,,2.0,1.0,8.0,,,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,0.125,,0.14285714285714285,0.4,0.25,0.2,0.2,1.0,0.15,,0.375,,0.25,26.7625,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,2140.0,36,2.0,70,72,22,28,10.0,142,3.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,9.0,8.0,17.0,3.0,19.0,73,1.0,2.0,2.0,4.0,6.0,2.0,10.0,10.0,6.0,1.0,3.0,,3.0,,,2.0,1.0,6.0,1.0,,,1.0,1.0,2.0,2.0,4.0,1.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,6.0,,3.0,,2.0,2.0,2.0,10.0,22,1.0,0.625,0.7142857142857143,0.47058823529411764,0.5,0.6666666666666666,0.47058823529411764,0.5,0.6666666666666666,0.475,0.5,0.7142857142857143,0.058823529411764705,0.2,25.0,,0.3333333333333333,0.02857142857142857,,,0.1111111111111111,0.023809523809523808,0.03125,,,0.16666666666666666,0.07142857142857142,,,0.17647058823529413,1.0,1.0,0.3333333333333333,0.29411764705882354,0.4,0.5,1.0,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,1.0,,0.16666666666666666,1.0,0.17647058823529413,0.4063823529411764,0.40280000000000005,0.41148333333333326,0.15,0.15,0.10526315789473684,0.5263157894736842,12.970588235294116,0.3142857142857143,,2.0,,1.0,,,,,1.0,,,0.25,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,7955.0,133,-27.0,270,266,125,163,36.0,536,2.0,6.0,,1.0,,2.0,2.0,7.0,14.0,30.0,18.0,43.0,11.0,68.0,291,3.0,8.0,9.0,7.0,18.0,5.0,28.0,14.0,22.0,1.0,5.0,3.0,8.0,2.0,1.0,3.0,2.0,19.0,2.0,4.0,2.0,19.0,2.0,23.0,6.0,29.0,1.0,1.0,6.0,1.0,4.0,2.0,2.0,8.0,4.0,4.0,10.0,,,14.0,,6.0,1.0,1.0,1.0,1.0,28.0,125,2.0,0.3888888888888889,0.4117647058823529,0.4186046511627907,0.375,0.3888888888888889,0.49137931034482757,0.45,0.46,0.5230769230769231,0.45,0.5,0.023255813953488372,,23.548387096774192,0.75,0.14285714285714285,0.168141592920354,0.0380952380952381,0.08333333333333333,0.09090909090909091,0.15328467153284672,0.047244094488188976,0.1111111111111111,0.03278688524590164,,0.22,0.058823529411764705,0.14285714285714285,0.10344827586206896,0.3333333333333333,0.4,0.5,0.1206896551724138,0.2857142857142857,0.2857142857142857,,0.5172413793103449,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.1,,,0.08,,0.3620689655172414,0.451596551724138,0.4112,0.44196799999999997,0.09375,0.12244897959183673,0.1323529411764706,0.4117647058823529,14.546511627906977,0.46296296296296297,,2.0,,,2.0,,,,,,0.16666666666666666,,,0.18181818181818182,0.047619047619047616,0.16666666666666666,0.0625,,1.0,3.0,,1.0,12.0,2.0,6.0,7.0,15.0,2.0,3.0,7.0,18.0,,12.0,,,,0.8571428571428571,0.4666666666666667,0.42857142857142855,0.4666666666666667,0.25862068965517243,0.05172413793103448,0.3333333333333333,0.3333333333333333,1.0,0.20689655172413793,0.2,0.04,,0.24,24.333333333333332,,,6.0,6.0,0.5,0.5,0.8333333333333334,0.5,,,3.0,1.0,3.0,0.5,,,,0.5,1.0,0.5,1.0,,True,,,,,,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,8643.0,144,-22.0,297,295,144,166,43.0,592,21.0,31.0,5.0,7.0,9.0,12.0,2.0,4.0,9.0,25.0,32.0,60.0,11.0,75.0,307,8.0,11.0,19.0,14.0,23.0,7.0,35.0,46.0,18.0,2.0,,2.0,2.0,1.0,1.0,,,6.0,1.0,8.0,6.0,18.0,4.0,28.0,10.0,38.0,3.0,3.0,6.0,1.0,1.0,8.0,5.0,14.0,5.0,7.0,19.0,1.0,2.0,30.0,2.0,12.0,4.0,4.0,2.0,4.0,35.0,144,2.0,0.71875,0.7931034482758621,0.5333333333333333,0.7272727272727273,0.6086956521739131,0.5245901639344263,0.7272727272727273,0.6086956521739131,0.5,0.6333333333333333,0.546875,0.03333333333333333,,25.872093023255815,0.42857142857142855,0.25,0.13953488372093023,0.06837606837606838,0.2222222222222222,0.047619047619047616,0.15384615384615385,0.06521739130434782,0.0625,0.07352941176470588,0.0625,0.1896551724137931,0.15,0.42857142857142855,0.5081967213114754,0.6774193548387096,0.7,0.6190476190476191,0.06557377049180328,0.5,0.5,1.0,0.4098360655737705,0.36,0.375,0.8888888888888888,0.6363636363636364,0.7142857142857143,0.4,0.5217391304347826,0.75,0.5245901639344263,0.5147616666666667,0.49659999999999993,0.5003043478260869,0.16901408450704225,0.17142857142857143,0.25333333333333335,0.4666666666666667,8.166666666666666,0.48484848484848486,3.0,6.0,,1.0,1.0,3.0,1.0,2.0,2.0,,0.03225806451612903,0.06666666666666667,0.06060606060606061,,0.06060606060606061,0.13157894736842105,0.038461538461538464,0.5,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,0.01639344262295082,,,,,0.01639344262295082,,,,,40.1,1.0,,,,,,,,,,,,,,,,,,,,,0.04,True,,,,,,,,,,,,,
