EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,DefensiveGoaltends,HeaveAttempts,3SecondViolations,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,92497.0,1542,29,2893,2874,879,626,352,5767,88.0,139.0,17.0,32.0,25.0,41.0,37.0,107.0,103.0,215.0,5.0,10.0,1.0,1.0,15.0,44.0,1.0,4.0,6.0,17.0,228.0,461,20.0,54.0,91.0,607.0,2941,33.0,64.0,1.0,4.0,8.0,77.0,52.0,105.0,7.0,18.0,36.0,161.0,262.0,194.0,51.0,9.0,20.0,44.0,15.0,37.0,139.0,13.0,152.0,7.0,6.0,64.0,15.0,60.0,317.0,4.0,41.0,1.0,47,139.0,5.0,191,46.0,237,11.0,62.0,42.0,20.0,62,8.0,42.0,33.0,8.0,20.0,2.0,95,10.0,23.0,46.0,109.0,1.0,5.0,9.0,129.0,16.0,62.0,1.0,9.0,16.0,2.0,1.0,6.0,1.0,2.0,8.0,18.0,10.0,161.0,879,14.0,0.5745614035087719,0.6009174311926605,0.85,0.37037037037037035,0.25,0.3888888888888889,0.37037037037037035,0.4945770065075922,0.515625,0.49523809523809526,0.5009708737864078,0.5073529411764706,0.508130081300813,0.531523642732049,0.5273972602739726,0.5590277777777778,0.10485436893203884,0.08026030368763558,0.12949640287769784,0.12149532710280374,0.027906976744186046,20.14519056261343,0.6526315789473685,0.07142857142857142,0.011111111111111112,0.1264786169244768,0.03477523324851569,0.14873417721518986,0.023391812865497075,0.1314487632508834,0.03333333333333333,0.057034220532319393,0.034383954154727794,0.024691358024691357,0.02631578947368421,0.017543859649122806,0.07883817427385892,0.11645569620253164,0.15982721382289417,0.14655172413793102,0.15476190476190477,0.04888888888888889,0.5555555555555556,0.26990291262135924,0.6330935251798561,0.7272727272727273,0.4659090909090909,0.20776699029126214,0.34579439252336447,0.39361702127659576,0.3783783783783784,0.4174757281553398,0.4790697674418605,0.49282296650717705,0.7378640776699029,0.019417475728155338,0.5,0.5,1.0,0.0854368932038835,0.3409090909090909,0.3409090909090909,0.8,0.47058823529411764,0.53125,0.23529411764705882,0.058823529411764705,0.25,1.0,0.3333333333333333,0.6097560975609756,0.008130081300813009,1.0,0.13821138211382114,0.35294117647058826,0.37475728155339805,0.3409090909090909,0.4809024271844661,0.5026437500000001,0.4930483739837397,0.11209964412811388,0.1222879684418146,0.01818181818181818,0.12685337726523888,0.2652388797364086,10.910412147505424,24.953703703703702,0.3038368475630833,,,,,,,,,,,,,,,,True
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,68547.0,1142,-44,2139,2126,729,699,247,4265,20.0,34.0,1.0,2.0,9.0,19.0,21.0,52.0,60.0,124.0,8.0,24.0,3.0,9.0,35.0,87.0,2.0,4.0,6.0,23.0,101.0,210,43.0,111.0,52.0,383.0,2238,3.0,6.0,2.0,7.0,3.0,15.0,36.0,80.0,9.0,32.0,28.0,127.0,70.0,132.0,114.0,15.0,,87.0,35.0,10.0,132.0,18.0,150.0,11.0,7.0,39.0,17.0,76.0,318.0,2.0,7.0,2.0,21,61.0,6.0,88,11.0,99,4.0,30.0,9.0,21.0,34,1.0,21.0,12.0,4.0,13.0,2.0,46,5.0,21.0,32.0,93.0,1.0,3.0,2.0,59.0,1.0,14.0,,16.0,1.0,,,,,1.0,,1.0,1.0,127.0,729,12.0,0.3465346534653465,0.3465346534653465,0.8837209302325582,0.38738738738738737,0.2857142857142857,0.28125,0.38738738738738737,0.48095238095238096,0.5,0.45,0.5155763239875389,0.46153846153846156,0.4419642857142857,0.5471428571428572,0.5,0.5,0.34579439252336447,0.047619047619047616,0.11764705882352941,0.057692307692307696,0.024193548387096774,16.32316570486397,0.7391304347826086,0.08695652173913043,0.03389830508474576,0.07512315270935961,0.008631319358816275,0.09210526315789473,0.010526315789473684,0.07884615384615384,0.008991008991008992,0.011494252873563218,0.004545454545454545,0.009592326139088728,0.0078125,0.016129032258064516,0.05851063829787234,0.0599250936329588,0.09523809523809523,0.0975609756097561,0.078125,0.02531645569620253,1.0,0.1059190031152648,0.5882352941176471,0.6666666666666666,0.3,0.16199376947040497,0.40384615384615385,0.42857142857142855,0.09523809523809523,0.3862928348909657,0.4838709677419355,0.49586776859504134,0.45,0.07476635514018691,0.3333333333333333,0.34782608695652173,0.875,0.27102803738317754,0.40229885057471265,0.4117647058823529,0.8857142857142857,0.15384615384615385,0.5,,0.3076923076923077,0.5,1.0,0.16964285714285715,0.47368421052631576,0.08035714285714286,0.3333333333333333,0.20535714285714285,0.2608695652173913,0.4517133956386293,0.40229885057471265,0.4595167187500001,0.49325,0.44013513513513497,0.041916167664670656,0.06278026905829596,,0.0391644908616188,0.33159268929503916,13.221428571428575,25.074774774774777,0.34081346423562414,3.0,3.0,1.0,0.02702702702702703,0.041666666666666664,0.022988505747126436,0.23076923076923078,,,,,,,,,True
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,10368.0,173,-28,309,317,36,42,38,626,15.0,32.0,6.0,14.0,,3.0,2.0,6.0,,,,,,,,,,,,,17.0,38,,,8.0,42.0,348,7.0,16.0,,,3.0,17.0,1.0,5.0,,,,2.0,22.0,12.0,,,10.0,,,6.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,3.0,18.0,2.0,1,17.0,3.0,21,23.0,44,3.0,,,,3,1.0,1.0,5.0,1.0,2.0,1.0,8,2.0,2.0,20.0,27.0,,1.0,2.0,11.0,1.0,6.0,,,11.0,,,6.0,,,5.0,11.0,10.0,2.0,36,1.0,0.6470588235294118,0.9166666666666666,,,,,,0.4473684210526316,0.4375,0.2,0.4473684210526316,0.4375,0.2,0.4883720930232558,0.4722222222222222,0.2,,0.15789473684210525,0.1875,,,14.325842696629213,0.375,0.42857142857142855,0.25,0.13821138211382114,0.12244897959183673,0.037037037037037035,0.15789473684210525,0.12,0.12650602409638553,0.17142857142857143,0.12121212121212122,0.10126582278481013,0.1875,,0.2,0.08571428571428572,0.13793103448275862,,0.25,0.2,0.9090909090909091,0.8421052631578947,0.46875,0.5769230769230769,0.6,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,0.875,0.42857142857142855,0.16666666666666666,,,,0.6,,,,,,0.8421052631578947,,0.5477605263157895,0.5512875,0.41848,0.13953488372093023,0.13953488372093023,,0.40476190476190477,0.047619047619047616,1.513157894736842,,0.11650485436893204,,,,,,,,2.0,,,,,,,,True
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,100905.0,1682,7,3141,3132,860,765,346,6273,64.0,103.0,20.0,34.0,26.0,40.0,12.0,40.0,125.0,241.0,,3.0,,,,9.0,,2.0,,6.0,201.0,384,,12.0,95.0,497.0,3252,34.0,55.0,,2.0,20.0,88.0,56.0,102.0,,6.0,47.0,159.0,326.0,76.0,,,32.0,8.0,,14.0,144.0,29.0,173.0,20.0,9.0,47.0,24.0,73.0,375.0,10.0,71.0,3.0,57,224.0,25.0,306,84.0,390,5.0,63.0,41.0,22.0,27,14.0,18.0,38.0,1.0,9.0,1.0,65,5.0,14.0,55.0,162.0,,17.0,18.0,113.0,11.0,44.0,,18.0,29.0,2.0,2.0,10.0,,2.0,17.0,31.0,13.0,159.0,860,19.0,0.8109452736318408,0.8810810810810811,,,,,,0.5234375,0.6181818181818182,0.5490196078431373,0.5075757575757576,0.5964912280701754,0.5185185185185185,0.5559284116331096,0.6666666666666666,0.5888888888888889,0.030303030303030304,0.036458333333333336,0.0970873786407767,0.1,,14.4960362400906,0.4153846153846154,0.2976190476190476,0.037037037037037035,0.1883936080740118,0.05795918367346939,0.15921787709497207,0.05,0.18164188752424046,0.056842105263157895,0.06177606177606178,0.059190031152647975,0.05581395348837209,0.030534351145038167,0.08695652173913043,0.17110266159695817,0.1909307875894988,0.1952662721893491,0.156,0.16666666666666666,0.028735632183908046,0.41935483870967744,0.2601010101010101,0.6213592233009708,0.6881720430107527,0.671875,0.10101010101010101,0.3,0.3333333333333333,0.6666666666666666,0.6085858585858586,0.5186721991701245,0.5186721991701245,0.896,0.007575757575757576,,,,0.022727272727272728,,,,0.5964912280701754,0.5882352941176471,0.2,0.03508771929824561,,,0.37037037037037035,0.65,,,0.05555555555555555,,0.2904040404040404,,0.45071974683544297,0.4995567307692308,0.4485130841121496,0.10256410256410256,0.10551558752997602,,0.17706237424547283,0.3199195171026157,12.185677083333331,28.358333333333334,0.2737981534543139,,,4.0,,,,,,1.0,1.0,,,,,,True
711,1610612764,Jerry Stackhouse,Jerry Stackhouse,711,WAS,164864.0,2748,-18,5115,5098,1555,1343,608,10213,157.0,263.0,12.0,21.0,64.0,98.0,95.0,240.0,168.0,453.0,25.0,97.0,4.0,28.0,46.0,148.0,8.0,22.0,7.0,36.0,420.0,956,71.0,245.0,455.0,1508.0,5281,37.0,79.0,10.0,34.0,35.0,139.0,119.0,254.0,11.0,64.0,230.0,501.0,398.0,442.0,180.0,33.0,30.0,146.0,46.0,65.0,275.0,41.0,316.0,29.0,12.0,82.0,34.0,159.0,673.0,5.0,54.0,2.0,50,140.0,7.0,197,61.0,258,9.0,65.0,45.0,20.0,118,22.0,64.0,75.0,17.0,54.0,4.0,193,15.0,59.0,45.0,130.0,,10.0,26.0,518.0,25.0,160.0,1.0,87.0,27.0,1.0,,8.0,1.0,6.0,13.0,28.0,16.0,501.0,1555,30.0,0.4738095238095238,0.49135802469135803,0.8450704225352113,0.2897959183673469,0.29411764705882354,0.171875,0.29218106995884774,0.4393305439330544,0.46835443037974683,0.468503937007874,0.43838467943380516,0.46017699115044247,0.4261006289308176,0.514747191011236,0.53125,0.5558086560364465,0.20399666944213155,0.06799163179916318,0.13307984790874525,0.075,0.026490066225165563,27.731092436974787,0.6113989637305699,0.05185185185185185,0.013157894736842105,0.07179487179487179,0.026561731431382195,0.09057971014492754,0.013623978201634877,0.0759392486011191,0.024583333333333332,0.04697986577181208,0.02456140350877193,0.018700787401574805,0.0125,0.015748031496062992,0.07407407407407407,0.06167400881057269,0.07885304659498207,0.07653061224489796,0.125,0.014354066985645933,0.5714285714285714,0.2189841798501249,0.596958174904943,0.6885964912280702,0.45222929936305734,0.19983347210657784,0.3958333333333333,0.42792792792792794,0.3684210526315789,0.3771856786011657,0.3708609271523179,0.38095238095238093,0.5535714285714286,0.08076602830974189,0.25773195876288657,0.25773195876288657,0.96,0.12323064113238967,0.3108108108108108,0.3108108108108108,0.782608695652174,0.18584070796460178,0.5714285714285714,0.08333333333333333,0.19469026548672566,0.36363636363636365,0.875,0.3081761006289308,0.6530612244897959,0.0880503144654088,0.14285714285714285,0.11320754716981132,0.19444444444444445,0.42298084929225643,0.3150684931506849,0.4707463689482469,0.46738543689320383,0.47902380952380974,0.12041884816753927,0.1466544454628781,0.0040650406504065045,0.09217506631299735,0.3322281167108753,11.042782426778247,24.891020408163268,0.3040078201368524,12.0,,3.0,,,,0.10619469026548672,1.0,2.0,1.0,2.0,45.0,0.16666666666666666,0.5,,True
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,14716.0,245,-20,466,466,171,172,62,932,14.0,27.0,9.0,14.0,6.0,14.0,10.0,25.0,1.0,3.0,,,,,,,,,,,25.0,55,,,22.0,72.0,476,11.0,21.0,,,10.0,32.0,7.0,22.0,,,10.0,24.0,24.0,26.0,,,20.0,,,11.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,4.0,27.0,,11,24.0,4.0,39,31.0,70,3.0,4.0,3.0,1.0,7,,2.0,6.0,1.0,5.0,2.0,13,1.0,3.0,15.0,30.0,,4.0,2.0,37.0,1.0,15.0,,4.0,10.0,,,3.0,,1.0,6.0,10.0,9.0,24.0,171,3.0,0.48,0.8,,,,,,0.45454545454545453,0.5238095238095238,0.3181818181818182,0.45454545454545453,0.5238095238095238,0.3181818181818182,0.4931506849315068,0.5517241379310345,0.3870967741935484,,0.2,0.25925925925925924,0.16,,15.808823529411763,0.5384615384615384,0.26666666666666666,,0.14906832298136646,0.1330049261083744,0.21568627450980393,0.10256410256410256,0.1650943396226415,0.128099173553719,0.125,0.19117647058823528,0.09473684210526316,0.16,,0.06666666666666667,0.1935483870967742,0.14492753623188406,0.15789473684210525,0.38461538461538464,0.16666666666666666,0.9,0.4909090909090909,0.5185185185185185,0.7,0.35714285714285715,0.45454545454545453,0.4,0.47619047619047616,0.7,0.05454545454545454,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.6666666666666666,0.6428571428571429,,,,,0.6363636363636364,0.42857142857142855,,,,,0.4909090909090909,,0.46165999999999996,0.45269411764705886,0.46322272727272723,0.21739130434782608,0.21739130434782608,,0.4444444444444444,0.3333333333333333,4.294545454545455,,0.3669527896995708,,,1.0,,,,,,,1.0,,,,,,True
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,63544.0,1059,-59,1955,1938,653,533,230,3893,70.0,130.0,18.0,45.0,22.0,39.0,37.0,120.0,23.0,53.0,,,,,,2.0,,1.0,,1.0,130.0,303,,2.0,93.0,353.0,2021,25.0,59.0,,1.0,14.0,64.0,43.0,85.0,,1.0,35.0,121.0,158.0,102.0,,,32.0,2.0,,20.0,34.0,6.0,40.0,1.0,5.0,17.0,3.0,14.0,86.0,13.0,64.0,1.0,33,129.0,22.0,184,78.0,262,5.0,29.0,20.0,9.0,35,6.0,12.0,31.0,7.0,23.0,3.0,66,6.0,24.0,47.0,95.0,,6.0,9.0,139.0,11.0,62.0,,13.0,55.0,,,27.0,,3.0,25.0,55.0,30.0,121.0,653,5.0,0.6076923076923076,0.6929824561403509,,,,,,0.429042904290429,0.423728813559322,0.5058823529411764,0.4262295081967213,0.4166666666666667,0.5,0.47831978319783197,0.45714285714285713,0.5307017543859649,0.006557377049180328,0.066006600660066,0.08461538461538462,0.058333333333333334,0.03773584905660377,19.52423698384201,0.5303030303030303,0.46808510638297873,0.015873015873015872,0.1649616368286445,0.08152866242038216,0.16666666666666666,0.10236220472440945,0.1653061224489796,0.08442982456140351,0.09090909090909091,0.0823045267489712,0.07605633802816901,0.09523809523809523,0.11627906976744186,0.11764705882352941,0.1634980988593156,0.1927710843373494,0.18705035971223022,0.11864406779661017,0.032679738562091505,0.5454545454545454,0.4262295081967213,0.5384615384615384,0.5882352941176471,0.6285714285714286,0.39344262295081966,0.30833333333333335,0.3274336283185841,0.5945945945945946,0.1737704918032787,0.4339622641509434,0.45098039215686275,0.5652173913043478,,,,,0.006557377049180328,,,,0.75,0.4,0.05555555555555555,0.016666666666666666,,,0.45348837209302323,0.5641025641025641,,,0.011627906976744186,,0.43278688524590164,,0.4700185245901639,0.5298632075471699,0.4825558139534884,0.17415730337078653,0.1751412429378531,,0.1813031161473088,0.34277620396600567,6.637293729372936,25.7,0.3340153452685422,,,5.0,,,,,3.0,,2.0,,,,,1.0,True
935,1610612764,Bryon Russell,Bryon Russell,935,WAS,43269.0,721,-65,1351,1355,444,412,169,2706,14.0,25.0,1.0,6.0,3.0,7.0,3.0,11.0,16.0,51.0,13.0,34.0,6.0,10.0,8.0,44.0,,1.0,2.0,16.0,33.0,87,21.0,78.0,27.0,156.0,1408,1.0,12.0,,3.0,2.0,4.0,6.0,20.0,8.0,26.0,13.0,49.0,52.0,14.0,63.0,,,44.0,8.0,1.0,28.0,7.0,35.0,6.0,1.0,8.0,9.0,11.0,77.0,7.0,16.0,1.0,10,64.0,8.0,82,24.0,106,,32.0,17.0,15.0,18,6.0,12.0,10.0,1.0,6.0,1.0,28,2.0,6.0,35.0,72.0,,4.0,1.0,38.0,5.0,14.0,1.0,6.0,5.0,,,3.0,,1.0,1.0,5.0,3.0,49.0,444,9.0,0.7878787878787878,0.7878787878787878,1.0,0.2692307692307692,,0.3076923076923077,0.2692307692307692,0.3793103448275862,0.08333333333333333,0.3,0.39090909090909093,0.06666666666666667,0.391304347826087,0.430939226519337,0.11764705882352941,0.46226415094339623,0.4727272727272727,0.011494252873563218,0.04,,,13.440514469453376,0.6428571428571429,0.25806451612903225,0.024390243902439025,0.12903225806451613,0.030418250950570342,0.07246376811594203,0.05185185185185185,0.1167192429022082,0.03479576399394856,0.015625,0.037037037037037035,0.03389830508474576,0.06976744186046512,0.02040816326530612,0.08620689655172414,0.11695906432748537,0.16267942583732056,0.04950495049504951,0.13513513513513514,,0.6,0.15151515151515152,0.56,0.5833333333333334,0.7857142857142857,0.06666666666666667,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3090909090909091,0.3137254901960784,0.3137254901960784,0.875,0.20606060606060606,0.38235294117647056,0.38235294117647056,1.0,0.26666666666666666,0.18181818181818182,0.18181818181818182,1.0,0.4,0.16666666666666666,1.0,0.06666666666666667,,,0.15217391304347827,0.42857142857142855,0.21739130434782608,0.6,0.34782608695652173,0.125,0.6242424242424243,0.18181818181818182,0.4936606060606063,0.4966307692307692,0.4912652173913043,0.08571428571428572,0.14583333333333334,0.012658227848101266,0.02564102564102564,0.3141025641025641,12.622988505747129,24.65897435897436,0.3286454478164323,2.0,,,,,,0.13333333333333333,,,,,,,,,True
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,84539.0,1409,44,2569,2578,569,432,304,5147,100.0,157.0,45.0,72.0,19.0,28.0,13.0,62.0,7.0,20.0,,,,,,,,,,,120.0,239,,,108.0,348.0,2668,47.0,79.0,,,45.0,139.0,25.0,45.0,,,36.0,86.0,134.0,106.0,,,76.0,,,26.0,22.0,2.0,24.0,1.0,1.0,6.0,3.0,13.0,50.0,14.0,121.0,1.0,32,120.0,8.0,160,136.0,296,13.0,23.0,11.0,12.0,11,2.0,1.0,38.0,7.0,10.0,5.0,49,5.0,14.0,93.0,166.0,,17.0,16.0,173.0,18.0,83.0,,13.0,91.0,,,36.0,,6.0,49.0,91.0,43.0,86.0,569,6.0,0.5583333333333333,0.8170731707317073,,,,,,0.502092050209205,0.5949367088607594,0.5555555555555556,0.502092050209205,0.5949367088607594,0.5555555555555556,0.5488958990536278,0.6376146788990825,0.589041095890411,,0.1087866108786611,0.11464968152866242,0.12903225806451613,,12.465940054495913,0.22448979591836735,0.13559322033898305,0.013513513513513514,0.11450381679389313,0.11713455953533398,0.12403100775193798,0.08588957055214724,0.11638591117917305,0.112876254180602,0.20689655172413793,0.11224489795918367,0.08582089552238806,0.06306306306306306,0.1346153846153846,0.12558139534883722,0.11506849315068493,0.10897435897435898,0.14136125654450263,0.07462686567164178,0.13978494623655913,0.4725274725274725,0.6569037656903766,0.6369426751592356,0.7194244604316546,0.5,0.2594142259414226,0.20967741935483872,0.24074074074074073,0.7692307692307693,0.08368200836820083,0.35,0.35,1.0,,,,,,,,,0.9113924050632911,0.625,0.13333333333333333,,,,0.6222222222222222,0.6785714285714286,,,,,0.6569037656903766,,0.5299384937238494,0.5829465753424656,0.5203666666666665,0.2730263157894737,0.2730263157894737,,0.3994252873563218,0.2471264367816092,3.9418410041841,,0.22148695990657843,,,6.0,,,,,1.0,,6.0,,,,,2.0,True
2250,1610612764,Bobby Simmons,Bobby Simmons,2250,WAS,7473.0,125,-12,243,248,103,97,31,491,4.0,8.0,2.0,6.0,,1.0,1.0,2.0,8.0,20.0,,2.0,,1.0,,,,,,,13.0,30,,2.0,8.0,34.0,268,2.0,10.0,,,,4.0,1.0,6.0,,1.0,6.0,8.0,20.0,6.0,,,2.0,,,2.0,4.0,1.0,5.0,1.0,,,1.0,3.0,11.0,,9.0,,2,14.0,,16,9.0,25,,5.0,1.0,4.0,1,,1.0,2.0,,,,3,1.0,1.0,11.0,16.0,,1.0,1.0,10.0,,3.0,,2.0,2.0,,,1.0,,,1.0,2.0,1.0,8.0,103,2.0,0.7692307692307693,0.8333333333333334,,,,,,0.43333333333333335,0.2,0.16666666666666666,0.40625,0.2,0.14285714285714285,0.4594594594594595,0.2,0.4,0.0625,0.06666666666666667,0.25,,,14.134275618374557,0.3333333333333333,,,0.18666666666666668,0.0891089108910891,0.06060606060606061,,0.14814814814814814,0.08035714285714286,0.15384615384615385,0.1,0.05454545454545454,,,0.11764705882352941,0.20833333333333334,0.20588235294117646,0.11764705882352941,,,0.5,0.25,0.5,0.6666666666666666,0.25,0.0625,0.5,0.5,1.0,0.625,0.4,0.4,1.0,0.0625,,,,,,,,0.6,0.3333333333333333,,,,,0.14285714285714285,,0.14285714285714285,,,,0.3125,,0.4378671875,0.48989000000000005,0.41488571428571436,0.08571428571428572,0.09090909090909091,,0.11764705882352941,0.23529411764705882,13.316666666666666,23.4,0.42386831275720166,,,,,,,,,,,,,,,,True
