EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Corner3PctBlocked,SecondChanceArc3FGM,Clear Path Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,BlockedCorner3,HeaveMakes
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,13901.0,232,-46,453,456,152.0,210,51,909,7.0,21.0,2.0,6.0,2.0,2.0,8.0,7.0,14,7.0,17.0,2.0,3.0,2.0,6.0,9.0,23.0,1.0,2.0,6.0,16.0,43,16.0,40.0,6.0,86.0,457,2.0,8.0,2.0,4.0,10.0,2.0,9.0,4.0,12.0,3.0,19.0,16.0,16.0,45.0,3.0,2.0,23.0,9.0,10.0,9.0,2.0,11.0,1.0,1.0,6.0,1.0,2.0,24.0,4.0,6.0,1.0,8.0,22.0,4.0,34.0,11.0,45.0,1.0,6.0,5.0,1.0,5.0,5.0,2.0,1.0,7.0,1.0,2.0,19.0,32.0,3.0,1.0,10.0,3.0,2.0,3.0,3.0,3.0,2.0,19.0,152.0,4.0,0.5,0.5333333333333333,0.9375,0.4,0.5,0.3333333333333333,0.4,0.37209302325581395,0.25,0.2222222222222222,0.4819277108433735,0.4166666666666667,0.38095238095238093,0.48863636363636365,0.4166666666666667,0.3958333333333333,0.4819277108433735,0.23255813953488372,0.42857142857142855,0.125,18.627450980392158,0.7142857142857143,0.16666666666666666,0.09090909090909091,0.14012738853503184,0.03592814371257485,0.13114754098360656,0.0547945205479452,0.13761467889908258,0.041666666666666664,0.06,0.02,0.029850746268656716,0.07407407407407407,0.07142857142857142,0.11363636363636363,0.22807017543859648,0.16666666666666666,0.05263157894736842,0.025,0.6666666666666666,0.25301204819277107,0.3333333333333333,0.5833333333333334,0.14285714285714285,0.0963855421686747,0.25,0.2857142857142857,0.5,0.1686746987951807,0.5,0.5,0.8571428571428571,0.20481927710843373,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.27710843373493976,0.391304347826087,0.391304347826087,1.0,0.5,0.3333333333333333,0.25,0.6666666666666666,0.5,0.08333333333333333,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.7349397590361446,0.391304347826087,0.5210632530120481,0.5528333333333334,0.4689619047619047,0.03488372093023256,0.06521739130434782,0.11627906976744186,0.22093023255813954,7.611627906976742,24.122500000000002,0.3355408388520971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1110,1610612742,Mark Strickland,Mark Strickland,1110,DAL,794.0,13,-4,27,27,16.0,5,7,54,2.0,4.0,1.0,2.0,1.0,,,,1,,,,,,,,,,,,2.0,5,,,,4.0,26,1.0,2.0,,,2.0,1.0,2.0,,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,1.0,4.0,,1.0,1.0,,2.0,5.0,7.0,3.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,2.0,16.0,,0.5,1.0,,,,,,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,,,,,17.142857142857142,,,,0.14285714285714285,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.2,0.3125,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.2,,0.3333333333333333,,1.0,,0.8,0.5,0.5,0.5,,,,,0.2,,,,,,,,,,,,1.0,0.5,,,,,0.5,,,,,0.8,,0.53398,0.5569500000000001,0.46985,,,0.5,0.5,2.98,,0.5925925925925926,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,70430.0,1174,42,2286,2303,586.0,731,257,4589,30.0,49.0,4.0,11.0,19.0,7.0,18.0,35.0,93,14.0,33.0,1.0,5.0,5.0,14.0,7.0,18.0,2.0,4.0,10.0,72.0,160,21.0,51.0,23.0,230.0,2345,8.0,26.0,1.0,7.0,20.0,17.0,36.0,9.0,24.0,13.0,74.0,110.0,34.0,63.0,,8.0,17.0,7.0,9.0,37.0,20.0,57.0,11.0,9.0,14.0,3.0,20.0,134.0,20.0,27.0,,25.0,64.0,9.0,98.0,47.0,145.0,2.0,52.0,40.0,12.0,25.0,22.0,18.0,3.0,43.0,5.0,15.0,47.0,134.0,7.0,7.0,34.0,8.0,10.0,8.0,4.0,8.0,5.0,74.0,586.0,19.0,0.7638888888888888,0.8088235294117647,1.0,0.4117647058823529,0.14285714285714285,0.375,0.42,0.45,0.3076923076923077,0.4722222222222222,0.490521327014218,0.2878787878787879,0.5083333333333333,0.5066079295154186,0.29411764705882354,0.5285714285714286,0.24170616113744076,0.05625,0.12244897959183673,0.1111111111111111,10.465116279069766,0.5813953488372093,0.10975609756097561,,0.0773881499395405,0.031914893617021274,0.09505703422053231,0.06896551724137931,0.081651376146789,0.04137323943661972,0.02857142857142857,0.03619909502262444,0.03132530120481928,0.07476635514018691,0.07171314741035857,0.0728744939271255,0.0851063829787234,0.0979381443298969,0.08695652173913043,0.018691588785046728,0.625,0.23222748815165878,0.6122448979591837,0.6976744186046512,0.6666666666666666,0.08530805687203792,0.3888888888888889,0.4375,0.5714285714285714,0.44075829383886256,0.3763440860215054,0.3804347826086957,0.8857142857142857,0.15639810426540285,0.42424242424242425,0.42424242424242425,1.0,0.08530805687203792,0.3888888888888889,0.4117647058823529,1.0,0.3333333333333333,0.36363636363636365,0.15151515151515152,0.2,1.0,0.06060606060606061,0.31666666666666665,0.23333333333333334,0.35714285714285715,0.16666666666666666,0.4,0.47393364928909953,0.4117647058823529,0.49900119047619057,0.4695440000000001,0.5298194915254238,0.03686635944700461,0.04819277108433735,0.08695652173913043,0.3217391304347826,12.381875,24.282352941176473,0.2563429571303587,11.0,0.5789473684210527,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0196078431372549,0.010752688172043012,0.05555555555555555,0.05263157894736842,,,,,,,,,,,,,,,True,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,11972.0,200,-31,387,393,139.0,161,45,780,11.0,19.0,3.0,4.0,3.0,1.0,9.0,5.0,19,,,,,,,,,,,,17.0,47,,,14.0,48.0,388,3.0,7.0,,,12.0,5.0,12.0,,,7.0,17.0,24.0,10.0,,,2.0,,,4.0,5.0,2.0,7.0,2.0,,1.0,,4.0,16.0,3.0,10.0,,9.0,17.0,4.0,30.0,13.0,43.0,2.0,8.0,7.0,1.0,1.0,1.0,4.0,,5.0,,3.0,12.0,25.0,5.0,,21.0,8.0,2.0,2.0,1.0,2.0,1.0,17.0,139.0,6.0,0.7058823529411765,0.75,,,,,,0.3617021276595745,0.42857142857142855,0.4166666666666667,0.3617021276595745,0.42857142857142855,0.4166666666666667,0.42105263157894735,0.5454545454545454,0.5,,0.0851063829787234,0.10526315789473684,0.1111111111111111,14.252873563218392,0.2,0.25,,0.11888111888111888,0.06802721088435375,0.14754098360655737,0.058823529411764705,0.12745098039215685,0.06565656565656566,0.07894736842105263,0.07142857142857142,0.05970149253731343,0.08108108108108109,0.1590909090909091,0.08695652173913043,0.11320754716981132,0.2,,0.07692307692307693,0.5,0.40425531914893614,0.5789473684210527,0.6470588235294118,0.8181818181818182,0.19148936170212766,0.1111111111111111,0.125,,0.40425531914893614,0.2631578947368421,0.2777777777777778,0.6,,,,,,,,,0.5714285714285714,0.75,,,,,0.25,,,,,0.40425531914893614,,0.48450851063829786,0.5146714285714286,0.4552083333333334,0.14545454545454545,0.14545454545454545,0.25,0.3541666666666667,8.814893617021276,,0.35917312661498707,2.0,0.6666666666666666,6.0,,,,3.0,,,,1.0,,,,0.05263157894736842,,,2.0,0.6666666666666666,,,,,,,,,,,,,True,,
2492,1610612742,Adam Harrington,Adam Harrington,2492,DAL,1740.0,29,-10,61,63,35.0,38,8,124,,4.0,,,1.0,,1.0,3.0,7,,,,,,,1.0,3.0,,1.0,3.0,3.0,12,1.0,3.0,2.0,11.0,69,,,,,2.0,1.0,5.0,1.0,3.0,2.0,7.0,4.0,2.0,3.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,,2.0,,2.0,,2.0,,1.0,1.0,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,7.0,35.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.25,,0.2,0.3,,0.3125,0.34375,1.0,0.3888888888888889,0.2,0.08333333333333333,0.25,,26.086956521739133,1.0,,,0.13333333333333333,,,,0.09523809523809523,,,,,,,0.14285714285714285,0.5,,,,,0.26666666666666666,,,,0.06666666666666667,,,,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.125,,,0.375,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4627833333333334,,0.43829375000000004,0.0625,0.07692307692307693,0.18181818181818182,0.6363636363636364,12.033333333333333,25.599999999999998,0.5737704918032787,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,3672.0,61,-2,124,124,17.0,40,10,248,6.0,10.0,1.0,1.0,2.0,1.0,3.0,4.0,8,,,,,,,,,,,,11.0,21,,,1.0,23.0,119,1.0,1.0,,,2.0,2.0,2.0,,,,4.0,20.0,2.0,,,2.0,,,1.0,3.0,5.0,8.0,3.0,2.0,1.0,,2.0,21.0,,1.0,,2.0,3.0,2.0,7.0,1.0,8.0,,2.0,,2.0,3.0,2.0,,,3.0,,,2.0,8.0,3.0,,2.0,1.0,,1.0,,1.0,,4.0,17.0,2.0,0.9090909090909091,1.0,,,,,,0.5238095238095238,1.0,1.0,0.5238095238095238,1.0,1.0,0.5227272727272727,1.0,1.0,,0.047619047619047616,0.1,,18.38235294117647,1.0,0.2857142857142857,,0.06976744186046512,0.0196078431372549,0.13333333333333333,,0.08620689655172414,0.017857142857142856,0.05555555555555555,,,,0.14285714285714285,0.16666666666666666,,,0.6666666666666666,,,0.47619047619047616,0.6,0.6666666666666666,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.38095238095238093,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,0.47619047619047616,,0.5131000000000001,0.6242,0.6515,0.045454545454545456,0.045454545454545456,0.08695652173913043,0.17391304347826086,8.352380952380951,,0.13709677419354838,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,29503.0,492,28,959,964,199.0,232,103,1923,42.0,62.0,11.0,21.0,16.0,3.0,12.0,23.0,45,5.0,14.0,,,1.0,4.0,5.0,26.0,,1.0,4.0,68.0,119,10.0,40.0,8.0,174.0,1000,13.0,26.0,,,26.0,14.0,29.0,2.0,8.0,6.0,40.0,118.0,18.0,30.0,,16.0,26.0,5.0,10.0,15.0,5.0,20.0,4.0,1.0,9.0,1.0,5.0,45.0,5.0,24.0,,11.0,46.0,6.0,63.0,29.0,92.0,4.0,13.0,11.0,2.0,6.0,5.0,7.0,1.0,13.0,3.0,,50.0,85.0,4.0,4.0,16.0,9.0,1.0,34.0,24.0,34.0,17.0,40.0,199.0,6.0,0.8676470588235294,0.9833333333333333,1.0,0.25,,0.25,0.25,0.5714285714285714,0.5,0.4827586206896552,0.5220125786163522,0.5,0.4594594594594595,0.5272727272727272,0.5,0.5,0.25157232704402516,0.08403361344537816,0.0967741935483871,0.25,16.512059369202227,0.46153846153846156,0.17647058823529413,,0.1295774647887324,0.06818181818181818,0.10679611650485436,0.03968253968253968,0.12445414847161572,0.060669456066945605,0.13253012048192772,0.05747126436781609,0.04395604395604396,0.043478260869565216,0.13829787234042554,0.12962962962962962,0.12418300653594772,0.10843373493975904,0.1,0.058823529411764705,0.5,0.389937106918239,0.6774193548387096,0.75,0.7857142857142857,0.07547169811320754,0.25,0.3333333333333333,1.0,0.2830188679245283,0.5111111111111111,0.5227272727272727,1.0,0.0880503144654088,0.35714285714285715,0.38461538461538464,1.0,0.16352201257861634,0.19230769230769232,0.19230769230769232,1.0,0.8076923076923077,0.5238095238095238,,,,,0.43243243243243246,0.10810810810810811,0.25,0.10810810810810811,0.25,0.6415094339622641,0.19230769230769232,0.5191500000000001,0.5333434782608696,0.5201689189189189,0.054878048780487805,0.07258064516129033,0.14942528735632185,0.22988505747126436,8.243697478991596,24.115,0.20750782064650677,11.0,0.6875,,,1.0,,1.0,1.0,4.0,,10.0,,,0.025,0.022222222222222223,,0.029411764705882353,4.0,0.2727272727272727,0.07142857142857142,,,,,,,,,,,,True,,
422,1610612742,Avery Johnson,Avery Johnson,422,DAL,10910.0,182,-60,344,351,117.0,151,46,695,13.0,30.0,1.0,1.0,6.0,5.0,14.0,10.0,21,,,,,,,,1.0,,,1.0,28.0,65,,1.0,12.0,68.0,355,3.0,5.0,,,8.0,9.0,20.0,,1.0,2.0,20.0,20.0,36.0,,,,1.0,,3.0,16.0,7.0,23.0,2.0,5.0,9.0,1.0,6.0,53.0,1.0,5.0,,3.0,4.0,,7.0,6.0,13.0,3.0,8.0,8.0,,9.0,7.0,8.0,,17.0,,5.0,3.0,10.0,,2.0,14.0,7.0,1.0,1.0,1.0,1.0,,20.0,117.0,2.0,0.35714285714285715,0.35714285714285715,,,,,,0.4307692307692308,0.6,0.45,0.42424242424242425,0.6,0.42857142857142855,0.4722222222222222,0.6666666666666666,0.45454545454545453,0.015151515151515152,0.046153846153846156,0.06666666666666667,0.07142857142857142,22.531645569620252,0.5294117647058824,,,0.03361344537815126,0.03496503496503497,0.07317073170731707,0.03333333333333333,0.04375,0.03468208092485549,0.02127659574468085,,0.07017543859649122,0.058823529411764705,0.06896551724137931,,0.044444444444444446,0.08571428571428572,,0.09090909090909091,,0.45454545454545453,0.43333333333333335,0.4642857142857143,0.07692307692307693,0.21212121212121213,0.35714285714285715,0.38461538461538464,,0.3181818181818182,0.47619047619047616,0.47619047619047616,0.9,,,,,0.015151515151515152,,,,0.2,1.0,,,,,0.2857142857142857,,,0.047619047619047616,,0.4696969696969697,,0.439994696969697,0.41288,0.39056428571428575,0.09859154929577464,0.1,0.11764705882352941,0.29411764705882354,7.638461538461538,29.2,0.34011627906976744,3.0,0.5,2.0,,,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,
461,1610612742,Popeye Jones,Popeye Jones,461,DAL,5528.0,92,-39,186,183,82.0,90,30,369,6.0,11.0,3.0,6.0,,4.0,12.0,1.0,7,,,,,,,,,,,,11.0,30,,,,22.0,186,5.0,12.0,,,10.0,3.0,7.0,,,,6.0,12.0,10.0,,,8.0,,,2.0,3.0,,3.0,,,1.0,,2.0,6.0,,14.0,1.0,1.0,11.0,1.0,13.0,15.0,28.0,2.0,3.0,3.0,,5.0,4.0,2.0,,7.0,1.0,2.0,3.0,12.0,4.0,1.0,2.0,,1.0,,,,,6.0,82.0,1.0,0.5454545454545454,0.8571428571428571,,,,,,0.36666666666666664,0.4166666666666667,0.42857142857142855,0.36666666666666664,0.4166666666666667,0.42857142857142855,0.3548387096774194,0.4166666666666667,0.375,,0.06666666666666667,0.09090909090909091,0.08333333333333333,17.27272727272727,0.7142857142857143,0.16666666666666666,0.125,0.1896551724137931,0.1794871794871795,0.043478260869565216,,0.14814814814814814,0.14893617021276595,0.21052631578947367,0.28,0.08823529411764706,,0.14285714285714285,0.3125,0.14285714285714285,0.05555555555555555,,0.11764705882352941,,0.36666666666666664,0.5454545454545454,0.6,0.5,0.4,0.3333333333333333,0.36363636363636365,0.5,0.23333333333333334,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,0.36666666666666664,,0.4577399999999999,0.4996749999999999,0.3828857142857142,,,0.45454545454545453,0.2727272727272727,7.040000000000002,,0.44086021505376344,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,12716.0,212,-56,436,436,143.0,198,49,872,4.0,9.0,,1.0,4.0,1.0,10.0,11.0,28,,3.0,,,,1.0,1.0,3.0,1.0,,2.0,16.0,47,1.0,6.0,2.0,37.0,471,4.0,5.0,,1.0,8.0,5.0,11.0,,3.0,,10.0,22.0,10.0,3.0,,,3.0,1.0,3.0,12.0,4.0,16.0,2.0,2.0,6.0,,6.0,36.0,5.0,7.0,1.0,5.0,16.0,5.0,26.0,13.0,39.0,1.0,10.0,8.0,2.0,5.0,3.0,7.0,2.0,12.0,2.0,3.0,8.0,18.0,2.0,1.0,2.0,1.0,,,,,,10.0,143.0,2.0,0.6875,0.6875,1.0,0.16666666666666666,,,0.16666666666666666,0.3404255319148936,0.8,0.45454545454545453,0.330188679245283,0.6666666666666666,0.35714285714285715,0.3425925925925926,0.6666666666666666,0.35714285714285715,0.11320754716981132,0.06382978723404255,0.1111111111111111,0.2,13.496932515337424,0.4166666666666667,0.29411764705882354,0.07692307692307693,0.11851851851851852,0.04487179487179487,0.13157894736842105,0.10416666666666667,0.12138728323699421,0.058823529411764705,0.06666666666666667,0.0425531914893617,0.0379746835443038,0.12121212121212122,0.061224489795918366,0.08571428571428572,0.19607843137254902,0.14814814814814814,0.09090909090909091,0.030303030303030304,,0.16981132075471697,0.4444444444444444,0.5,0.5,0.18867924528301888,0.1,0.125,,0.5283018867924528,0.39285714285714285,0.39285714285714285,0.8181818181818182,0.05660377358490566,,,,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,,0.16666666666666666,0.2857142857142857,0.07142857142857142,,0.14285714285714285,,0.2830188679245283,0.3333333333333333,0.4493349056603773,0.42025000000000007,0.4906071428571428,0.018518518518518517,0.020833333333333332,0.21621621621621623,0.2702702702702703,13.219148936170212,24.033333333333335,0.32798165137614677,3.0,0.75,,,,2.0,,2.0,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,True,,
