EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,FoulsDrawn,Offensive Fouls Drawn,Corner3PctBlocked
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,24064.0,401,65,755,757,228,259,86,1512,20.0,43,2.0,6.0,10.0,17.0,11.0,27,7.0,18.0,9.0,22.0,1.0,2.0,1.0,5.0,3.0,6.0,1.0,2.0,4.0,38.0,88,12.0,28.0,21.0,133,723,4.0,12.0,1.0,3.0,2.0,13.0,16.0,28,3.0,9.0,9.0,50.0,42.0,34.0,36.0,2.0,1.0,5.0,3.0,7.0,13.0,2.0,15.0,1.0,1.0,5.0,6.0,2.0,32.0,5.0,11.0,2.0,9.0,30.0,1.0,40.0,18.0,58.0,3.0,18.0,11.0,7.0,14.0,1.0,10.0,9.0,2.0,4.0,1.0,23,2.0,5.0,17.0,36,1.0,3.0,32.0,4.0,15.0,3.0,2.0,1.0,1.0,2.0,50.0,228,5.0,0.5526315789473685,0.5675675675675675,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4318181818181818,0.3333333333333333,0.5714285714285714,0.4827586206896552,0.36666666666666664,0.5540540540540541,0.5115384615384615,0.38235294117647056,0.5681818181818182,0.2413793103448276,0.07954545454545454,0.11627906976744186,0.037037037037037035,0.05555555555555555,17.749419953596288,0.6086956521739131,0.03225806451612903,0.1,0.10948905109489052,0.03873239436619718,0.14754098360655737,0.06944444444444445,0.11641791044776119,0.0449438202247191,0.047058823529411764,0.022988505747126436,0.044642857142857144,0.08695652173913043,0.038461538461538464,0.07954545454545454,0.12658227848101267,0.12149532710280374,0.1111111111111111,0.25,0.05263157894736842,0.3706896551724138,0.46511627906976744,0.5263157894736842,0.75,0.23275862068965517,0.4074074074074074,0.4230769230769231,0.18181818181818182,0.15517241379310345,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.1896551724137931,0.4090909090909091,0.4090909090909091,1.0,0.05172413793103448,0.5,0.5,1.0,0.4,0.3333333333333333,0.5,0.13333333333333333,0.5,1.0,0.06666666666666667,0.4594594594594595,0.5882352941176471,0.13513513513513514,0.2,0.10810810810810811,0.5,0.6120689655172413,0.6,0.5062626086956522,0.5026346153846154,0.5158027777777777,0.11811023622047244,0.15151515151515152,0.09774436090225563,0.37593984962406013,6.654545454545453,24.40357142857143,0.3019867549668874,,,,,,,,,,,,,,,,,,,,True,,,
1720,1610612752,Michael Doleac,Michael Doleac,1720,NYK,13625.0,227,9,425,430,146,182,42,855,5.0,10,4.0,6.0,3.0,6.0,11.0,18,22.0,46.0,,,,,,,,,,,,38.0,74,,,6.0,82,480,6.0,10.0,,,,12.0,13.0,29,,,3.0,29.0,68.0,8.0,,8.0,,,,2.0,4.0,5.0,9.0,4.0,1.0,2.0,1.0,1.0,23.0,4.0,10.0,,1.0,28.0,9.0,38.0,14.0,52.0,1.0,2.0,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,5,1.0,1.0,24.0,31,2.0,1.0,9.0,,2.0,2.0,1.0,1.0,,1.0,29.0,146,,0.8947368421052632,1.0,,,,,,0.5135135135135135,0.6,0.4482758620689655,0.5135135135135135,0.6,0.4482758620689655,0.5192307692307693,0.6,0.46774193548387094,,0.02702702702702703,0.2,,,17.51054852320675,0.2,0.391304347826087,,0.19310344827586207,0.07407407407407407,0.027777777777777776,0.09302325581395349,0.16022099447513813,0.07865168539325842,0.05714285714285714,0.11627906976744186,0.05263157894736842,0.06666666666666667,0.15384615384615385,0.2702702702702703,0.0847457627118644,0.2653061224489796,0.037037037037037035,,0.029411764705882353,0.13513513513513514,0.5,0.625,0.2,0.24324324324324326,0.6111111111111112,0.6111111111111112,1.0,0.6216216216216216,0.4782608695652174,0.4782608695652174,1.0,,,,,,,,,0.6,0.6666666666666666,,,,,,0.20689655172413793,0.5,,,,,0.13513513513513514,,0.4197864864864865,0.49187999999999993,0.42015172413793106,0.02631578947368421,0.02631578947368421,0.14634146341463414,0.35365853658536583,13.706756756756757,,0.34352941176470586,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,True,,,
1924,1610612752,Lee Nailon,Lee Nailon,1924,NYK,7068.0,118,16,230,227,79,76,37,457,9.0,18,3.0,6.0,4.0,7.0,11.0,27,4.0,8.0,,,,,,,,1.0,,,1.0,24.0,53,,1.0,12.0,60,228,5.0,8.0,,,4.0,14.0,10.0,16,,1.0,7.0,27.0,20.0,28.0,,2.0,,1.0,,4.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,1.0,8.0,1.0,1.0,7.0,2.0,10.0,10.0,20.0,3.0,3.0,2.0,1.0,6.0,,5.0,1.0,1.0,1.0,,7,,3.0,7.0,11,2.0,,17.0,3.0,8.0,2.0,,,,,27.0,79,1.0,0.4166666666666667,0.43478260869565216,,,,,,0.4528301886792453,0.625,0.625,0.4444444444444444,0.625,0.5882352941176471,0.4918032786885246,0.7,0.6428571428571429,0.018518518518518517,0.07547169811320754,0.1111111111111111,0.07407407407407407,,24.999999999999996,0.8571428571428571,0.25,0.125,0.0945945945945946,0.09302325581395349,0.06666666666666667,0.041666666666666664,0.0898876404494382,0.08181818181818182,0.1111111111111111,0.12121212121212122,0.038461538461538464,0.05263157894736842,,0.1,0.09090909090909091,0.09375,0.09090909090909091,,0.12,0.3333333333333333,0.5,0.5625,0.6666666666666666,0.5,0.4074074074074074,0.44,0.18181818181818182,0.14814814814814814,0.5,0.5,0.5,,,,,0.018518518518518517,,,,0.75,0.5,0.3333333333333333,,,,,0.4117647058823529,0.5714285714285714,,,0.058823529411764705,,0.35185185185185186,,0.4322203703703704,0.5683166666666667,0.4514823529411765,0.13559322033898305,0.13793103448275862,0.23333333333333334,0.45,6.69245283018868,26.0,0.34347826086956523,,,,,,,,,,,,,,,,,,,,True,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,2206.0,37,-45,73,71,32,24,7,144,,1,,,,1.0,,4,,,,3.0,,,,,,1.0,,,,,5,,4.0,1.0,1,93,,1.0,,,,,,3,,,1.0,1.0,,,,,,1.0,,,3.0,1.0,4.0,,1.0,1.0,2.0,,9.0,,,,1.0,,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,3,,1.0,,6,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,32,3.0,,,,,,,,,,,,,,0.05,,0.125,0.4444444444444444,,,,,16.25,0.6666666666666666,,,,,0.2,,0.03571428571428571,,,,,,,,,,0.3333333333333333,,,0.1111111111111111,,,,0.4444444444444444,,,,,,,,0.3333333333333333,,,,0.1111111111111111,,,,,,,,,,,0.3333333333333333,,,,,,0.5555555555555556,,0.5037222222222222,0.3119,0.4436333333333334,,,,1.0,7.82,23.700000000000003,0.4383561643835616,,,,,,,,,,,,,,,,,,,,True,,,
970,1610612752,Othella Harrington,Othella Harrington,970,NYK,110744.0,1846,4,3495,3474,717,892,396,6969,128.0,198,37.0,66.0,26.0,40.0,77.0,167,20.0,78.0,,,,,,,,,,,,225.0,443,,,123.0,573,3658,45.0,85.0,,,41.0,131.0,40.0,84,,,57.0,137.0,310.0,140.0,,62.0,,,,25.0,36.0,26.0,62.0,14.0,12.0,15.0,10.0,11.0,150.0,36.0,125.0,4.0,52.0,228.0,31.0,311.0,165.0,476.0,10.0,12.0,3.0,9.0,36.0,4.0,19.0,54.0,7.0,17.0,13.0,90,11.0,17.0,79.0,231,34.0,18.0,150.0,23.0,59.0,28.0,23.0,18.0,1.0,23.0,137.0,717,36.0,0.6888888888888889,0.7989690721649485,,,,,,0.5079006772009029,0.5294117647058824,0.47619047619047616,0.5079006772009029,0.5294117647058824,0.47619047619047616,0.5650887573964497,0.6238095238095238,0.5756302521008403,,0.056433408577878104,0.08585858585858586,0.041916167664670656,0.01282051282051282,15.069532237673831,0.4,0.2897196261682243,0.06557377049180328,0.1792452830188679,0.09667440061871617,0.18055555555555555,0.08391608391608392,0.1794871794871795,0.09349593495934959,0.14487632508833923,0.07780320366132723,0.08726003490401396,0.08615384615384615,0.07692307692307693,0.15030674846625766,0.20772946859903382,0.17481203007518797,0.2119815668202765,0.08450704225352113,0.05263157894736842,0.4469525959367946,0.6464646464646465,0.7071823204419889,0.6875,0.37697516930022573,0.46107784431137727,0.48125,0.6363636363636364,0.17607223476297967,0.2564102564102564,0.2597402597402597,0.9,,,,,,,,,0.7764705882352941,0.5606060606060606,0.16216216216216217,,,,,0.47619047619047616,0.65,,,,,0.4469525959367946,,0.46131218961625287,0.5098858974358975,0.45520476190476195,0.12317327766179541,0.12317327766179541,0.2286212914485166,0.23909249563699825,6.157110609480814,,0.20515021459227467,,16.0,10.0,0.6956521739130435,4.0,1.0,9.0,,,,,,,,,,,,,True,,,
458,1610612752,Howard Eisley,Howard Eisley,458,NYK,87179.0,1453,-35,2724,2710,442,554,297,5434,30.0,60,2.0,4.0,3.0,10.0,11.0,29,37.0,93.0,19.0,41.0,3.0,7.0,4.0,12.0,77.0,195.0,11.0,14.0,37.0,78.0,182,96.0,236.0,41.0,485,2894,6.0,16.0,9.0,18.0,,39.0,13.0,30,18.0,49.0,15.0,95.0,20.0,136.0,216.0,2.0,3.0,192.0,77.0,8.0,231.0,76.0,307.0,49.0,27.0,60.0,55.0,116.0,690.0,3.0,11.0,,16.0,87.0,3.0,106.0,14.0,120.0,3.0,55.0,26.0,29.0,55.0,19.0,42.0,35.0,3.0,13.0,1.0,90,6.0,18.0,49.0,146,5.0,8.0,50.0,2.0,15.0,9.0,3.0,1.0,,3.0,95.0,442,26.0,0.1282051282051282,0.12987012987012986,0.75,0.4067796610169492,0.5,0.3673469387755102,0.41201716738197425,0.42857142857142855,0.375,0.43333333333333335,0.5311004784688995,0.5735294117647058,0.5063291139240507,0.5465909090909091,0.5735294117647058,0.5340909090909091,0.5645933014354066,0.04395604395604396,0.1,0.034482758620689655,0.010752688172043012,17.25375081539465,0.6111111111111112,0.03614457831325301,,0.08512720156555773,0.011,0.07476635514018691,0.008875739644970414,0.08333333333333333,0.01046337817638266,0.014423076923076924,0.012012012012012012,0.008714596949891068,0.007751937984496124,0.0125,0.0694980694980695,0.09495548961424333,0.08685446009389672,0.08974358974358974,0.034482758620689655,0.013215859030837005,0.14354066985645933,0.5,0.5555555555555556,0.1,0.06937799043062201,0.3793103448275862,0.39285714285714285,0.09090909090909091,0.22248803827751196,0.3978494623655914,0.40217391304347827,0.16216216216216217,0.09808612440191387,0.4634146341463415,0.4634146341463415,0.9473684210526315,0.4665071770334928,0.39487179487179486,0.39896373056994816,0.7012987012987013,0.11764705882352941,0.5,0.5,0.20588235294117646,0.42857142857142855,1.0,0.3235294117647059,0.12658227848101267,0.3,0.1518987341772152,0.3333333333333333,0.46835443037974683,0.3783783783783784,0.7081339712918661,0.4010416666666667,0.5052893462469734,0.5267892857142857,0.48442434210526314,0.03480278422273782,0.07692307692307693,0.08041237113402062,0.1958762886597938,11.137362637362637,25.289406779661018,0.16226138032305434,4.0,,1.0,,2.0,,,6.0,72.0,2.0,0.00847457627118644,0.010256410256410256,0.5454545454545454,0.8333333333333334,,,,,,True,,,
84,1610612752,Latrell Sprewell,Latrell Sprewell,84,NYK,91972.0,1533,17,2890,2875,557,674,316,5765,47.0,89,3.0,8.0,8.0,19.0,60.0,145,65.0,185.0,31.0,64.0,1.0,6.0,8.0,15.0,48.0,137.0,14.0,8.0,23.0,172.0,419,79.0,201.0,76.0,657,3043,13.0,28.0,6.0,20.0,5.0,49.0,26.0,76,16.0,38.0,21.0,121.0,116.0,228.0,198.0,6.0,1.0,136.0,48.0,21.0,117.0,58.0,175.0,44.0,14.0,34.0,43.0,40.0,408.0,7.0,13.0,,35.0,104.0,2.0,141.0,20.0,161.0,6.0,53.0,37.0,16.0,52.0,14.0,33.0,42.0,6.0,19.0,14.0,94,6.0,21.0,30.0,59,,7.0,98.0,10.0,47.0,6.0,9.0,2.0,4.0,9.0,121.0,557,6.0,0.3372093023255814,0.3431952662721893,0.8354430379746836,0.39303482587064675,0.3,0.42105263157894735,0.395,0.4105011933174224,0.4642857142857143,0.34210526315789475,0.4685483870967742,0.4583333333333333,0.43859649122807015,0.4939668174962293,0.4803921568627451,0.47244094488188976,0.3241935483870968,0.050119331742243436,0.0898876404494382,0.07586206896551724,0.010810810810810811,23.225806451612904,0.5531914893617021,0.024096385542168676,,0.0975609756097561,0.01231060606060606,0.1446280991735537,0.018970189701897018,0.10626911314984709,0.014035087719298246,0.009345794392523364,0.00546448087431694,0.018907563025210083,0.014084507042253521,0.03529411764705882,0.056,0.07977207977207977,0.13333333333333333,0.13812154696132597,0.16393442622950818,0.017595307917888565,0.1435483870967742,0.5280898876404494,0.5802469135802469,0.3404255319148936,0.23387096774193547,0.41379310344827586,0.44776119402985076,0.2,0.29838709677419356,0.35135135135135137,0.3551912568306011,0.46153846153846156,0.1032258064516129,0.484375,0.484375,0.9354838709677419,0.22096774193548388,0.35036496350364965,0.35294117647058826,0.7708333333333334,0.16666666666666666,0.375,0.3333333333333333,0.125,0.16666666666666666,1.0,0.2916666666666667,0.16666666666666666,0.42105263157894735,0.13157894736842105,0.5333333333333333,0.20175438596491227,0.34782608695652173,0.46774193548387094,0.35294117647058826,0.48430315533980584,0.49976891891891895,0.46350357142857146,0.0715372907153729,0.10307017543859649,0.0745814307458143,0.1841704718417047,11.303818615751789,24.490547263681595,0.19273356401384084,4.0,6.0,,0.6666666666666666,3.0,,,5.0,39.0,1.0,0.004975124378109453,0.0072992700729927005,0.35714285714285715,0.8,1.0,,,,,True,,,
221,1610612752,Clar. Weatherspoon,Clar. Weatherspoon,221,NYK,16670.0,278,4,523,521,152,224,75,1044,21.0,36,9.0,21.0,7.0,12.0,5.0,17,9.0,20.0,,,,,,,,,,,,35.0,73,,,19.0,89,523,10.0,26.0,,,7.0,27.0,14.0,23,,,7.0,35.0,52.0,18.0,,12.0,,,,11.0,6.0,2.0,8.0,2.0,,3.0,1.0,2.0,18.0,6.0,26.0,,5.0,36.0,11.0,52.0,32.0,84.0,3.0,10.0,7.0,3.0,4.0,2.0,2.0,6.0,,2.0,3.0,10,,,18.0,29,5.0,,22.0,2.0,8.0,4.0,5.0,3.0,,5.0,35.0,152,5.0,0.7428571428571429,0.896551724137931,,,,,,0.4794520547945205,0.38461538461538464,0.6086956521739131,0.4794520547945205,0.38461538461538464,0.6086956521739131,0.536144578313253,0.45,0.6481481481481481,,0.1506849315068493,0.1388888888888889,0.29411764705882354,0.05,15.171288743882545,0.4,0.4074074074074074,,0.19672131147540983,0.1262135922330097,0.10869565217391304,0.08695652173913043,0.17903930131004367,0.11636363636363636,0.09090909090909091,0.16,0.11842105263157894,0.12,,0.19642857142857142,0.1864406779661017,0.20588235294117646,0.1111111111111111,0.1,0.1111111111111111,0.4931506849315068,0.5833333333333334,0.6774193548387096,0.6666666666666666,0.2328767123287671,0.29411764705882354,0.4166666666666667,0.6,0.273972602739726,0.45,0.47368421052631576,1.0,,,,,,,,,0.8076923076923077,0.42857142857142855,0.2222222222222222,,,,,0.5217391304347826,0.5833333333333334,,,,,0.4931506849315068,,0.4795342465753425,0.5324136363636364,0.4834652173913043,0.10126582278481013,0.10126582278481013,0.30337078651685395,0.39325842696629215,6.560273972602739,,0.29063097514340347,,3.0,,0.6,2.0,,,,,,,,,,,,,,,True,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,97352.0,1623,-64,3084,3056,566,760,343,6140,16.0,48,2.0,8.0,2.0,8.0,70.0,145,139.0,308.0,26.0,55.0,3.0,4.0,4.0,11.0,66.0,160.0,22.0,12.0,31.0,225.0,501,92.0,215.0,175.0,901,3261,12.0,28.0,12.0,26.0,10.0,70.0,28.0,74,16.0,42.0,61.0,165.0,186.0,264.0,231.0,2.0,,160.0,66.0,21.0,86.0,19.0,105.0,13.0,6.0,29.0,30.0,27.0,229.0,2.0,7.0,,23.0,95.0,3.0,121.0,9.0,130.0,4.0,31.0,19.0,12.0,54.0,16.0,37.0,35.0,3.0,17.0,2.0,89,5.0,15.0,28.0,82,7.0,12.0,189.0,11.0,60.0,21.0,4.0,2.0,2.0,4.0,165.0,566,9.0,0.41333333333333333,0.41517857142857145,0.8369565217391305,0.42790697674418604,0.46153846153846156,0.38095238095238093,0.42790697674418604,0.4491017964071856,0.42857142857142855,0.3783783783783784,0.5069832402234636,0.5555555555555556,0.4482758620689655,0.5520965692503177,0.5847457627118644,0.5482758620689655,0.30027932960893855,0.041916167664670656,0.14583333333333334,0.05517241379310345,0.01948051948051948,25.172413793103452,0.6067415730337079,0.034482758620689655,,0.08392226148409894,0.006129597197898424,0.08984375,0.0051813471502590676,0.08501440922190202,0.0058900523560209425,0.008771929824561403,0.005115089514066497,0.0057361376673040155,0.006734006734006734,,0.05517241379310345,0.08648648648648649,0.09957627118644068,0.08717948717948718,0.09836065573770492,0.0106951871657754,0.0670391061452514,0.3333333333333333,0.3902439024390244,0.1875,0.20251396648044692,0.4827586206896552,0.5109489051094891,0.2857142857142857,0.4301675977653631,0.4512987012987013,0.4602649006622517,0.5035971223021583,0.07681564245810056,0.4727272727272727,0.4727272727272727,0.9615384615384616,0.22346368715083798,0.4125,0.4125,0.7878787878787878,0.14814814814814814,0.25,,0.07407407407407407,0.75,1.0,0.4074074074074074,0.06896551724137931,0.25,0.09482758620689655,0.36363636363636365,0.2672413793103448,0.3870967741935484,0.36731843575418993,0.4125,0.4595007692307692,0.5068487804878049,0.4486344827586207,0.07963446475195822,0.10909090909090909,0.07769145394006659,0.18312985571587126,14.000798403193611,24.72325581395349,0.1835278858625162,35.0,2.0,,0.5,,,,9.0,45.0,,,,0.4090909090909091,0.7777777777777778,,1.0,0.004629629629629629,,,True,,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,19983.0,333,84,651,645,223,290,88,1296,9.0,16,3.0,5.0,2.0,4.0,,2,6.0,17.0,2.0,7.0,,1.0,1.0,2.0,23.0,55.0,7.0,7.0,16.0,15.0,35,25.0,62.0,7.0,112,633,5.0,7.0,3.0,8.0,,19.0,4.0,12,8.0,18.0,4.0,36.0,12.0,18.0,54.0,2.0,1.0,54.0,23.0,,57.0,23.0,80.0,12.0,11.0,23.0,14.0,20.0,183.0,,5.0,,9.0,29.0,2.0,40.0,5.0,45.0,,23.0,6.0,17.0,13.0,2.0,11.0,9.0,3.0,2.0,2.0,22,,6.0,6.0,21,2.0,,10.0,,2.0,3.0,3.0,1.0,,5.0,36.0,223,8.0,0.4,0.42857142857142855,0.72,0.4032258064516129,0.375,0.4444444444444444,0.4098360655737705,0.42857142857142855,0.7142857142857143,0.3333333333333333,0.5412371134020618,0.6333333333333333,0.5333333333333333,0.5490196078431373,0.6333333333333333,0.5454545454545454,0.6391752577319587,,,,,16.380449141347423,0.5909090909090909,0.1,,0.14009661835748793,0.020491803278688523,0.14516129032258066,,0.1412639405204461,0.015384615384615385,0.02857142857142857,0.024390243902439025,0.010869565217391304,,,0.09615384615384616,0.13636363636363635,0.16853932584269662,0.16981132075471697,,,0.16494845360824742,0.5625,0.5625,0.3333333333333333,0.020618556701030927,,,,0.17525773195876287,0.35294117647058826,0.35294117647058826,0.5,0.07216494845360824,0.2857142857142857,0.2857142857142857,1.0,0.5670103092783505,0.41818181818181815,0.41818181818181815,0.6956521739130435,0.3333333333333333,0.6,0.3333333333333333,0.06666666666666667,,,0.4666666666666667,0.13333333333333333,0.5,0.06666666666666667,0.5,0.5333333333333333,0.4375,0.8041237113402062,0.42592592592592593,0.5193931578947368,0.5420727272727273,0.49591379310344824,0.020202020202020204,0.05405405405405406,0.16964285714285715,0.32142857142857145,10.154285714285715,25.582258064516132,0.3425499231950845,,4.0,,0.8,2.0,,,3.0,21.0,,,,0.42857142857142855,0.6666666666666666,,,,2.0,2.0,True,,,
