EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Clear Path Fouls,on,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,101104.0,1685.0,175.0,3178.0,3164.0,599.0,560.0,369.0,6342.0,119.0,153.0,36.0,55.0,18.0,23.0,39.0,106.0,40.0,105.0,1.0,1.0,1.0,4.0,1.0,3.0,198.0,364.0,1.0,5.0,88.0,487.0,3117.0,45.0,83.0,21.0,111.0,22.0,42.0,1.0,4.0,28.0,75.0,316.0,80.0,3.0,56.0,1.0,3.0,1.0,13.0,27.0,22.0,49.0,17.0,5.0,14.0,2.0,11.0,120.0,53.0,92.0,3.0,69.0,189.0,27.0,285.0,148.0,433.0,9.0,33.0,27.0,6.0,24.0,1.0,14.0,24.0,6.0,10.0,1.0,48.0,9.0,5.0,135.0,197.0,9.0,7.0,118.0,6.0,49.0,13.0,81.0,54.0,27.0,81.0,54.0,2.0,2.0,5.0,7.0,75.0,599.0,6.0,0.797979797979798,0.9294117647058824,1.0,0.2,0.25,0.25,0.5439560439560439,0.5421686746987951,0.5238095238095238,0.540650406504065,0.5421686746987951,0.5108695652173914,0.5729411764705883,0.5904255319148937,0.5681818181818182,0.013550135501355014,0.03571428571428571,0.05228758169934641,0.03773584905660377,0.009523809523809525,13.127948931446017,0.5,0.3333333333333333,0.04,0.15353371242891958,0.09081934846989141,0.19166666666666668,0.0899830220713073,0.16216216216216217,0.09051186017478152,0.1303030303030303,0.07624633431085044,0.06725146198830409,0.09030837004405286,0.08888888888888889,0.1595744680851064,0.1497175141242938,0.15294117647058825,0.22093023255813954,0.11764705882352941,0.05844155844155844,0.6666666666666666,0.4146341463414634,0.7777777777777778,0.8206896551724138,0.7310924369747899,0.2872628726287263,0.36792452830188677,0.38235294117647056,0.7948717948717948,0.2845528455284553,0.38095238095238093,0.38461538461538464,1.0,0.0027100271002710027,0.01084010840108401,0.25,0.25,1.0,0.6626506024096386,0.6545454545454545,0.16666666666666666,0.5,0.782608695652174,0.021739130434782608,0.06521739130434782,0.3333333333333333,0.4281842818428184,0.3333333333333333,0.4857740489130434,0.5271953846153847,0.5032,0.11893203883495146,0.12039312039312039,0.22792607802874743,0.1540041067761807,8.266758241758243,30.080000000000002,0.18848332284455632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,87386.0,1456.0,156.0,2763.0,2742.0,540.0,479.0,333.0,5505.0,140.0,229.0,16.0,30.0,26.0,41.0,24.0,81.0,95.0,248.0,22.0,4.0,53.0,180.0,10.0,36.0,259.0,558.0,59.0,202.0,252.0,947.0,2712.0,29.0,65.0,13.0,92.0,46.0,102.0,11.0,40.0,75.0,200.0,232.0,286.0,126.0,20.0,4.0,176.0,53.0,42.0,101.0,74.0,175.0,48.0,26.0,54.0,13.0,34.0,424.0,14.0,34.0,2.0,43.0,177.0,12.0,232.0,50.0,282.0,15.0,65.0,36.0,29.0,73.0,23.0,30.0,59.0,5.0,43.0,8.0,132.0,10.0,29.0,35.0,98.0,10.0,19.0,305.0,37.0,128.0,27.0,26.0,8.0,9.0,26.0,15.0,2.0,,,,200.0,540.0,9.0,0.44787644787644787,0.46586345381526106,0.711864406779661,0.29207920792079206,0.275,0.29797979797979796,0.46415770609318996,0.4461538461538462,0.45098039215686275,0.45723684210526316,0.4647058823529412,0.44014084507042256,0.5255972696245734,0.4946236559139785,0.5439560439560439,0.2657894736842105,0.07526881720430108,0.09606986899563319,0.13580246913580246,0.036290322580645164,32.10543029533185,0.553030303030303,0.18461538461538463,0.029850746268656716,0.16793168880455409,0.03824521934758155,0.13782051282051283,0.027237354085603113,0.16105417276720352,0.03421240199572345,0.06382978723404255,0.03728813559322034,0.016025641025641024,0.022556390977443608,0.043478260869565216,0.1440677966101695,0.13245033112582782,0.1996124031007752,0.13392857142857142,0.14772727272727273,0.038461538461538464,0.5769230769230769,0.3013157894736842,0.611353711790393,0.6763285024154589,0.42857142857142855,0.10657894736842105,0.2962962962962963,0.34285714285714286,0.375,0.3263157894736842,0.38306451612903225,0.39748953974895396,0.49473684210526314,0.02894736842105263,0.23684210526315788,0.29444444444444445,0.29608938547486036,0.6981132075471698,0.35294117647058826,0.5333333333333333,0.25,0.2887323943661972,0.6341463414634146,0.028169014084507043,0.2535211267605634,0.2777777777777778,0.5671052631578948,0.30113636363636365,0.49380291005291,0.5163077586206897,0.4761075539568345,0.15140845070422534,0.19722650231124808,0.09714889123548047,0.21119324181626187,9.525985663082437,25.745544554455446,0.19543973941368079,6.0,2.0,4.0,1.0,5.0,16.0,7.0,20.0,51.0,2.0,28.0,1.0,9.0,0.35,0.009900990099009901,0.045454545454545456,0.005555555555555556,0.2727272727272727,0.2857142857142857,0.8333333333333334,0.047058823529411764,0.5,0.5,0.18823529411764706,0.3125,0.8,0.25,0.0049261083743842365,,,,True,,,
1742,1610612738,Shammond Williams,Shammond Williams,1742,BOS,19977.0,333.0,80.0,632.0,630.0,163.0,198.0,72.0,1262.0,10.0,20.0,3.0,3.0,3.0,3.0,2.0,10.0,7.0,17.0,10.0,5.0,11.0,36.0,2.0,8.0,19.0,47.0,18.0,46.0,17.0,109.0,593.0,3.0,6.0,,15.0,4.0,7.0,5.0,13.0,6.0,29.0,14.0,24.0,51.0,2.0,,36.0,11.0,6.0,26.0,19.0,45.0,14.0,5.0,12.0,6.0,8.0,109.0,1.0,2.0,,2.0,25.0,2.0,29.0,3.0,32.0,,18.0,10.0,8.0,8.0,2.0,7.0,7.0,,1.0,4.0,15.0,3.0,6.0,12.0,26.0,1.0,1.0,22.0,1.0,7.0,3.0,1.0,,1.0,1.0,,,,,,29.0,163.0,5.0,0.3684210526315789,0.3888888888888889,0.9444444444444444,0.391304347826087,0.38461538461538464,0.391304347826087,0.40425531914893614,0.5,0.5714285714285714,0.4946236559139785,0.6818181818181818,0.575,0.5245098039215687,0.6818181818181818,0.6041666666666666,0.4946236559139785,0.1276595744680851,0.25,0.1,,16.455696202531644,0.5333333333333333,0.11764705882352941,,0.102880658436214,0.010582010582010581,0.03125,0.007692307692307693,0.08794788273615635,0.009404388714733543,0.015384615384615385,,0.014705882352941176,0.010101010101010102,,0.07936507936507936,0.08,0.13333333333333333,0.02127659574468085,0.058823529411764705,,,0.21505376344086022,0.5,0.6666666666666666,0.2,0.10752688172043011,0.2,0.2222222222222222,0.5,0.1827956989247312,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.10752688172043011,0.3870967741935484,0.3055555555555556,0.3142857142857143,0.9090909090909091,0.2727272727272727,1.0,0.3333333333333333,0.15,1.0,0.25,0.4,0.25,0.7096774193548387,0.3055555555555556,0.5305983695652173,0.47405624999999996,0.5128552631578946,0.0707070707070707,0.1320754716981132,0.13761467889908258,0.26605504587155965,9.41063829787234,25.1304347826087,0.2579113924050633,7.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,,,0.6,0.021739130434782608,,0.027777777777777776,0.7,0.7,1.0,0.18181818181818182,0.5,1.0,0.2727272727272727,0.6666666666666666,1.0,0.6,,,,,True,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,8803.0,147.0,-7.0,264.0,258.0,24.0,35.0,33.0,522.0,5.0,12.0,,1.0,,,,1.0,,4.0,8.0,3.0,,3.0,,1.0,5.0,17.0,,11.0,,10.0,265.0,,2.0,,,,,,4.0,,,6.0,4.0,,,,3.0,,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,3.0,3.0,,,14.0,,14.0,6.0,20.0,1.0,6.0,4.0,2.0,3.0,,1.0,3.0,,2.0,,6.0,,,2.0,17.0,2.0,1.0,,,,,6.0,2.0,3.0,6.0,4.0,,,,,,24.0,2.0,0.6,0.6,,,,,0.29411764705882354,,,0.17857142857142858,,,0.17857142857142858,,,0.39285714285714285,0.11764705882352941,0.16666666666666666,,,11.258278145695364,0.5,,,0.11864406779661017,0.03296703296703297,,0.06,0.09655172413793103,0.0425531914893617,0.07142857142857142,0.025,,0.09090909090909091,,0.0967741935483871,0.05555555555555555,0.17647058823529413,,,0.047619047619047616,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.5,0.6,0.03571428571428571,,,,0.14285714285714285,,,,0.2857142857142857,0.10714285714285714,,,,0.3333333333333333,,,,,0.75,0.25,,0.8214285714285714,,0.5753392857142857,0.6273,0.5828625000000001,,,,,5.094117647058823,23.663636363636364,0.09090909090909091,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,True,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,89336.0,1489.0,157.0,2821.0,2795.0,494.0,463.0,331.0,5616.0,108.0,201.0,15.0,26.0,17.0,35.0,69.0,194.0,13.0,44.0,35.0,6.0,70.0,237.0,11.0,37.0,190.0,439.0,83.0,272.0,75.0,704.0,2770.0,21.0,44.0,9.0,81.0,25.0,68.0,12.0,43.0,23.0,109.0,130.0,250.0,216.0,26.0,1.0,236.0,70.0,36.0,142.0,48.0,190.0,34.0,14.0,96.0,14.0,32.0,428.0,8.0,29.0,1.0,47.0,149.0,15.0,211.0,38.0,249.0,14.0,52.0,26.0,26.0,56.0,23.0,39.0,57.0,6.0,17.0,10.0,113.0,5.0,21.0,32.0,88.0,7.0,16.0,120.0,10.0,54.0,11.0,12.0,7.0,5.0,12.0,6.0,,,,5.0,109.0,494.0,8.0,0.34210526315789475,0.3672316384180791,0.8674698795180723,0.30514705882352944,0.27906976744186046,0.3062730627306273,0.4328018223234624,0.4772727272727273,0.36764705882352944,0.44233473980309423,0.48,0.38738738738738737,0.4595300261096606,0.5,0.436,0.38255977496483823,0.08200455580865604,0.12437810945273632,0.05154639175257732,0.022727272727272728,27.451592754528416,0.49557522123893805,0.22388059701492538,0.015873015873015872,0.1380908248378128,0.031938325991189426,0.15359477124183007,0.015238095238095238,0.14151624548736463,0.025819958129797628,0.040268456375838924,0.03858520900321544,0.016722408026755852,0.012254901960784314,0.02564102564102564,0.12449799196787148,0.14790996784565916,0.13872832369942195,0.14414414414414414,0.17857142857142858,0.03508771929824561,0.5,0.28270042194092826,0.5373134328358209,0.6136363636363636,0.37037037037037035,0.27285513361462727,0.3556701030927835,0.375,0.3188405797101449,0.06188466947960619,0.29545454545454547,0.3023255813953488,0.23076923076923078,0.04922644163150492,0.3333333333333333,0.29535864978902954,0.2978723404255319,0.8714285714285714,0.3466666666666667,0.5769230769230769,0.13333333333333333,0.3153153153153153,0.4857142857142857,0.05405405405405406,0.3333333333333333,0.2972972972972973,0.6652601969057665,0.2966101694915254,0.504876690140845,0.5309741071428572,0.47743272727272723,0.07152317880794702,0.11180124223602485,0.11505681818181818,0.15482954545454544,6.037357630979499,25.310661764705877,0.17511520737327188,13.0,3.0,6.0,1.0,7.0,25.0,10.0,31.0,33.0,2.0,,,,0.3225806451612903,0.007352941176470588,,0.008438818565400843,0.37142857142857144,0.37142857142857144,0.8461538461538461,0.08,0.5,1.0,0.3333333333333333,0.28,0.8571428571428571,0.16666666666666666,,,,,True,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,29872.0,498.0,100.0,939.0,939.0,259.0,295.0,92.0,1878.0,7.0,15.0,1.0,1.0,,2.0,3.0,7.0,3.0,7.0,46.0,11.0,9.0,23.0,3.0,9.0,13.0,29.0,31.0,69.0,12.0,131.0,893.0,3.0,3.0,,12.0,1.0,4.0,10.0,20.0,8.0,40.0,18.0,8.0,93.0,2.0,,23.0,9.0,5.0,24.0,13.0,37.0,10.0,3.0,13.0,7.0,4.0,87.0,2.0,8.0,,18.0,43.0,5.0,66.0,10.0,76.0,1.0,15.0,9.0,6.0,8.0,2.0,6.0,10.0,2.0,2.0,2.0,18.0,,6.0,24.0,51.0,3.0,1.0,20.0,,5.0,5.0,7.0,4.0,3.0,7.0,5.0,,,,,40.0,259.0,8.0,0.6923076923076923,0.75,1.0,0.4492753623188406,0.5,0.4492753623188406,0.4482758620689655,1.0,0.25,0.6071428571428571,0.75,0.6666666666666666,0.6064814814814815,0.75,0.6451612903225806,0.7040816326530612,0.1724137931034483,0.3333333333333333,,,12.080536912751679,0.4444444444444444,0.16666666666666666,,0.11878453038674033,0.02952029520295203,0.1565217391304348,0.011560693641618497,0.1278825995807128,0.02252252252252252,0.010869565217391304,0.023529411764705882,0.05319148936170213,0.015267175572519083,,0.12790697674418605,0.13131313131313133,0.10734463276836158,0.13253012048192772,0.21875,0.02040816326530612,0.7142857142857143,0.15306122448979592,0.4666666666666667,0.7,0.7142857142857143,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.07142857142857142,0.42857142857142855,0.42857142857142855,1.0,0.46938775510204084,0.23469387755102042,0.391304347826087,0.391304347826087,1.0,0.125,1.0,,0.08333333333333333,,0.4583333333333333,0.375,0.3333333333333333,0.8571428571428571,0.391304347826087,0.5519505102040816,0.5237250000000001,0.5389916666666666,0.04854368932038835,0.14705882352941177,0.0916030534351145,0.3053435114503817,6.6724137931034475,24.11014492753623,0.27582534611288606,22.0,1.0,4.0,7.0,1.0,1.0,2.0,5.0,,,,,,0.4,,,,0.4782608695652174,0.4782608695652174,1.0,0.5,0.25,1.0,0.125,1.0,1.0,0.6363636363636364,,,,,True,,,
2452,1610612738,J.R. Bremer,J.R. Bremer,2452,BOS,35280.0,588.0,27.0,1083.0,1082.0,150.0,174.0,117.0,2165.0,13.0,35.0,,3.0,4.0,9.0,2.0,8.0,13.0,31.0,23.0,6.0,37.0,82.0,1.0,6.0,28.0,74.0,45.0,105.0,22.0,213.0,1121.0,1.0,5.0,,20.0,6.0,13.0,3.0,12.0,9.0,30.0,24.0,32.0,96.0,,,82.0,37.0,10.0,44.0,27.0,71.0,19.0,8.0,21.0,11.0,12.0,169.0,1.0,3.0,,13.0,37.0,2.0,52.0,4.0,56.0,3.0,9.0,6.0,3.0,7.0,1.0,5.0,10.0,2.0,2.0,1.0,17.0,2.0,4.0,11.0,34.0,1.0,3.0,29.0,1.0,10.0,3.0,1.0,1.0,,1.0,,,,,,30.0,150.0,8.0,0.42857142857142855,0.42857142857142855,0.7111111111111111,0.42857142857142855,0.25,0.42857142857142855,0.3783783783783784,0.2,0.46153846153846156,0.5335195530726257,0.7142857142857143,0.42,0.5549738219895288,0.7142857142857143,0.5,0.5865921787709497,0.13513513513513514,0.17142857142857143,0.25,0.06451612903225806,17.077175697865353,0.4117647058823529,0.05263157894736842,,0.0925,0.008797653958944282,0.104,0.0049504950495049506,0.09523809523809523,0.007366482504604052,0.008264462809917356,0.008695652173913044,0.009523809523809525,,0.02,0.09,0.08490566037735849,0.0979381443298969,0.12048192771084337,0.07142857142857142,0.031578947368421054,,0.19553072625698323,0.37142857142857144,0.4482758620689655,0.5384615384615384,0.0446927374301676,0.25,0.3333333333333333,,0.17318435754189945,0.41935483870967744,0.4482758620689655,0.38461538461538464,0.12849162011173185,0.4581005586592179,0.45121951219512196,0.45121951219512196,0.6756756756756757,0.21428571428571427,,,0.36,0.4444444444444444,0.24,0.24,0.16666666666666666,0.7821229050279329,0.45121951219512196,0.5239678770949721,0.5240571428571429,0.5289619999999999,0.05319148936170213,0.12048192771084337,0.09389671361502347,0.14084507042253522,9.436486486486485,24.85238095238095,0.13850415512465375,8.0,1.0,2.0,2.0,5.0,7.0,6.0,9.0,39.0,,4.0,,,0.6666666666666666,,,,0.34782608695652173,0.34782608695652173,0.875,0.14285714285714285,0.5,1.0,0.5,0.7142857142857143,0.6,0.3333333333333333,,,,,True,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,68881.0,1148.0,105.0,2172.0,2169.0,365.0,280.0,253.0,4341.0,73.0,121.0,15.0,24.0,8.0,12.0,23.0,78.0,13.0,33.0,29.0,2.0,5.0,18.0,,4.0,109.0,232.0,15.0,47.0,90.0,353.0,2153.0,19.0,38.0,13.0,63.0,8.0,18.0,2.0,6.0,27.0,49.0,130.0,88.0,42.0,22.0,,18.0,5.0,24.0,43.0,21.0,64.0,15.0,6.0,20.0,9.0,14.0,149.0,29.0,40.0,,22.0,98.0,8.0,128.0,69.0,197.0,9.0,43.0,24.0,19.0,26.0,5.0,10.0,22.0,6.0,16.0,2.0,48.0,6.0,11.0,50.0,108.0,10.0,8.0,121.0,13.0,56.0,11.0,11.0,6.0,5.0,11.0,6.0,,,,3.0,49.0,365.0,6.0,0.5963302752293578,0.6632653061224489,0.9333333333333333,0.3191489361702128,0.3333333333333333,0.3191489361702128,0.4698275862068966,0.5,0.4444444444444444,0.471326164874552,0.5555555555555556,0.4583333333333333,0.53003003003003,0.6176470588235294,0.5975609756097561,0.16845878136200718,0.10344827586206896,0.11570247933884298,0.07692307692307693,0.12121212121212122,15.4251012145749,0.5416666666666666,0.14814814814814814,,0.11488862837045721,0.05738880918220947,0.0912863070539419,0.07360406091370558,0.10968921389396709,0.06324472960586618,0.06696428571428571,0.058823529411764705,0.04680851063829787,0.07717041800643087,0.060240963855421686,0.08854166666666667,0.14741035856573706,0.1073170731707317,0.11046511627906977,0.043478260869565216,0.06923076923076923,0.5454545454545454,0.4336917562724014,0.6033057851239669,0.6822429906542056,0.6027397260273972,0.27956989247311825,0.2948717948717949,0.3194444444444444,0.34782608695652173,0.11827956989247312,0.3939393939393939,0.4482758620689655,1.0,0.1039426523297491,0.06451612903225806,0.2777777777777778,0.2777777777777778,0.8,0.5333333333333333,0.625,0.06666666666666667,0.5,0.6666666666666666,0.08333333333333333,0.16666666666666666,,0.6021505376344086,0.2777777777777778,0.4995679211469535,0.5100458333333333,0.5041520833333333,0.17391304347826086,0.20363636363636364,0.17847025495750707,0.1388101983002833,5.808189655172413,23.793617021276596,0.1680478821362799,10.0,2.0,3.0,2.0,2.0,4.0,4.0,7.0,3.0,,,,,0.5714285714285714,,,,0.3448275862068966,0.3448275862068966,1.0,0.06666666666666667,0.6666666666666666,1.0,0.08888888888888889,0.5,1.0,1.0,,,,,True,,,
3,1610612738,Grant Long,Grant Long,3,BOS,6159.0,103.0,-27.0,185.0,188.0,39.0,29.0,28.0,373.0,,2.0,,1.0,,,,2.0,1.0,7.0,,,,,,,1.0,11.0,,,9.0,11.0,188.0,,1.0,2.0,2.0,,2.0,,,6.0,6.0,2.0,,,,,,,3.0,2.0,,2.0,,,1.0,,1.0,4.0,2.0,3.0,,4.0,6.0,,10.0,5.0,15.0,,1.0,1.0,,2.0,2.0,,5.0,,2.0,,7.0,,1.0,8.0,17.0,3.0,2.0,12.0,,4.0,2.0,,,,,,,,,,6.0,39.0,1.0,1.0,1.0,,,,,0.09090909090909091,,,0.09090909090909091,,,0.3235294117647059,0.5,0.6,,0.2727272727272727,1.0,,0.14285714285714285,11.214953271028037,0.2857142857142857,,,0.08333333333333333,0.04285714285714286,0.13333333333333333,0.06666666666666667,0.09803921568627451,0.05,0.05,0.08695652173913043,,0.09090909090909091,,0.1111111111111111,0.045454545454545456,0.0975609756097561,0.13636363636363635,0.125,,,0.18181818181818182,,,,0.18181818181818182,,,,0.6363636363636364,0.14285714285714285,0.16666666666666666,1.0,,,,,,1.0,,,,,,,,0.18181818181818182,,0.4122636363636364,0.5532,0.4173,0.26666666666666666,0.26666666666666666,0.18181818181818182,0.5454545454545454,14.172727272727274,,0.21081081081081082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
960,1610612738,Tony Delk,Tony Delk,960,BOS,57341.0,956.0,110.0,1812.0,1812.0,354.0,276.0,210.0,3624.0,25.0,43.0,4.0,7.0,5.0,9.0,8.0,27.0,35.0,68.0,43.0,7.0,35.0,101.0,10.0,26.0,68.0,138.0,53.0,144.0,28.0,323.0,1743.0,9.0,15.0,,30.0,12.0,22.0,12.0,33.0,15.0,75.0,66.0,70.0,126.0,4.0,1.0,100.0,35.0,6.0,55.0,26.0,81.0,13.0,13.0,29.0,11.0,15.0,188.0,7.0,13.0,,23.0,74.0,1.0,98.0,20.0,118.0,7.0,27.0,15.0,12.0,22.0,2.0,17.0,11.0,3.0,5.0,,33.0,2.0,3.0,27.0,57.0,2.0,3.0,35.0,4.0,12.0,6.0,3.0,2.0,1.0,4.0,3.0,,,,,75.0,354.0,7.0,0.4852941176470588,0.5,0.7924528301886793,0.3680555555555556,0.36363636363636365,0.3706293706293706,0.4927536231884058,0.6,0.5454545454545454,0.5230496453900709,0.5769230769230769,0.5454545454545454,0.543918918918919,0.5555555555555556,0.5873015873015873,0.5106382978723404,0.043478260869565216,0.046511627906976744,0.1111111111111111,0.014705882352941176,16.01752677702045,0.6666666666666666,0.027777777777777776,,0.10249307479224377,0.02249134948096886,0.10648148148148148,0.021148036253776436,0.10341151385927505,0.022002200220022004,0.02702702702702703,0.015544041450777202,0.025,0.019305019305019305,0.027777777777777776,0.0880503144654088,0.125,0.09577464788732394,0.10625,0.10714285714285714,0.045454545454545456,0.75,0.1524822695035461,0.5813953488372093,0.6097560975609756,0.52,0.09574468085106383,0.2962962962962963,0.3333333333333333,0.375,0.24113475177304963,0.5147058823529411,0.5223880597014925,0.4857142857142857,0.1524822695035461,0.35815602836879434,0.3465346534653465,0.3465346534653465,0.6857142857142857,0.2692307692307692,0.5714285714285714,0.5,0.16363636363636364,0.5555555555555556,0.12727272727272726,0.4727272727272727,0.38461538461538464,0.6631205673758865,0.35,0.5139743772241993,0.4837035714285714,0.5165972222222222,0.041379310344827586,0.0821917808219178,0.09287925696594428,0.23219814241486067,11.76231884057971,24.87847222222222,0.19536423841059603,18.0,1.0,2.0,2.0,3.0,9.0,4.0,11.0,33.0,,3.0,,,0.36363636363636365,,,,0.4186046511627907,0.4186046511627907,1.0,0.07692307692307693,0.5,1.0,0.34615384615384615,0.3333333333333333,0.3333333333333333,0.2857142857142857,,1.0,1.0,,True,,,
