EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PtsUnassisted3s,Technical Free Throw Trips,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,24379.0,406,65,795,798,143,86,1593,35.0,52.0,2.0,8.0,36.0,50.0,102.0,186.0,765,3.0,11.0,17.0,16.0,2.0,15.0,30.0,38.0,16.0,54.0,0.49019607843137253,0.2727272727272727,0.564625850340136,0.46875,0.5849056603773585,0.5,19.379844961240313,0.0911854103343465,0.04983388704318937,0.09768637532133675,0.043835616438356165,0.046511627906976744,0.09615384615384616,0.35374149659863946,0.6730769230769231,0.7446808510638298,0.24489795918367346,0.5,0.25,0.6598639455782312,0.552275850340136,0.5438642857142858,0.0913978494623656,7.688235294117646,210.0,13.0,14.0,12.0,10.0,15.0,35.0,22.0,45.0,23.0,84.0,63.0,35.0,15.0,34.0,10.0,44.0,8.0,18.0,98.0,3.0,25.0,14.0,2.0,16.0,5.0,10.0,17.0,6.0,2.0,6.0,210.0,1.0,0.84,0.8571428571428571,0.9545454545454546,0.4888888888888889,0.4888888888888889,0.30612244897959184,0.04477611940298507,0.8571428571428571,0.09523809523809523,0.3333333333333333,0.34285714285714286,0.8333333333333334,0.06802721088435375,0.23809523809523808,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.40625,0.42857142857142855,0.568590625,24.47555555555556,0.2641509433962264,8.0,3.0,7.0,3.0,6.0,20.0,2.0,9.0,9.0,11.0,41.0,8.0,2.0,6.0,10.0,1.0,8.0,,11.0,14.0,1.0,7.0,,7.0,,1.0,1.0,,25.0,1.0,10.0,3.0,,,2.0,2.0,2.0,41.0,0.391304347826087,0.46875,0.5256410256410257,0.0784313725490196,0.09615384615384616,0.14285714285714285,0.875,,0.13333333333333333,0.015625,0.0707070707070707,0.034482758620689655,0.02040816326530612,0.08860759493670886,0.08904109589041095,0.1111111111111111,0.2,0.3333333333333333,0.21428571428571427,0.25,0.6666666666666666,0.7,0.7,1.0,0.5,0.6153846153846154,0.09375,0.1875,0.0641025641025641,0.09009009009009009,0.22043010752688172,4.0,5.0,0.25,,,,,,1.0,1.0,3.0,4.0,,0.6,0.4444444444444444,0.027777777777777776,0.0625,,,0.16666666666666666,3.0,3.0,,1.0,,,3.0,,,,0.75,1.0,,True,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,1259.0,21,-7,39,41,14,4,80,,,,,1.0,1.0,1.0,5.0,47,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,0.8333333333333334,1.0,9.090909090909092,0.05263157894736842,,0.047619047619047616,0.05263157894736842,,,,,,1.0,,,,0.4096,,0.4,18.3,9.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,4.0,,,,9.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.23076923076923078,,,,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,0.25,,,0.3333333333333333,,0.09090909090909091,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,95901.0,1598,57,3017,3026,1020,394,6043,114.0,217.0,39.0,73.0,67.0,198.0,436.0,498.0,2988,51.0,101.0,121.0,148.0,78.0,104.0,143.0,193.0,136.0,329.0,0.4541284403669725,0.504950495049505,0.45308924485125857,0.504950495049505,0.5030364372469636,0.5307017543859649,16.64749856239218,0.12087912087912088,0.08702928870292886,0.12108843537414966,0.09084652443220922,0.09584664536741214,0.10626702997275204,0.4965675057208238,0.5253456221198156,0.6229508196721312,0.15331807780320367,0.7227722772277227,0.5342465753424658,0.4988558352402746,0.47844267734553786,0.49615568181818176,0.2429718875502008,5.603440366972479,905.0,67.0,152.0,22.0,,,1.0,,1.0,117.0,248.0,,1.0,,72.0,16.0,88.0,11.0,32.0,192.0,16.0,27.0,16.0,34.0,85.0,18.0,118.0,206.0,56.0,,57.0,905.0,18.0,0.6262626262626263,0.779874213836478,,,,0.002288329519450801,0.08333333333333333,0.5614035087719298,0.34782608695652173,0.3283582089552239,0.34375,0.8636363636363636,,0.002288329519450801,,,,0.5726495726495726,,0.48268974358974365,29.5,0.29996685449121646,40.0,62.0,,,,102.0,19.0,62.0,,39.0,163.0,46.0,5.0,10.0,30.0,28.0,35.0,15.0,11.0,51.0,6.0,31.0,5.0,20.0,5.0,10.0,9.0,15.0,130.0,15.0,62.0,10.0,1.0,1.0,44.0,12.0,29.0,163.0,0.5299145299145299,0.5299145299145299,0.5827338129496403,0.10550458715596331,0.15668202764976957,0.05921052631578947,0.6,0.13157894736842105,0.12195121951219512,0.10852713178294573,0.0972972972972973,0.07421875,0.10526315789473684,0.11912225705329153,0.13279678068410464,0.12217194570135746,0.12121212121212122,0.5087719298245614,0.40789473684210525,0.43356643356643354,0.6612903225806451,,,,0.10256410256410256,0.5970149253731343,,,0.128099173553719,0.12836438923395446,0.3273092369477912,,,,,2.0,2.0,0.12244897959183673,,,,,,1.0,,,0.04477611940298507,,,,,,,1.0,,4.0,0.0449438202247191,,,,,,,,False,,,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,48440.0,807,-7,1505,1521,499,191,3026,35.0,54.0,1.0,3.0,80.0,86.0,187.0,259.0,1422,3.0,12.0,12.0,94.0,2.0,11.0,50.0,65.0,12.0,77.0,0.45989304812834225,0.25,0.4727272727272727,0.23076923076923078,0.5059288537549407,0.34375,17.046117921774666,0.08389261744966443,0.01794453507340946,0.09002770083102493,0.01652892561983471,0.017964071856287425,0.0783132530120482,0.24545454545454545,0.6481481481481481,0.7,0.36363636363636365,0.23076923076923078,0.3333333333333333,0.39545454545454545,0.45795977272727256,0.4300227272727273,0.04633204633204633,10.516042780748666,418.0,13.0,53.0,29.0,4.0,10.0,29.0,12.0,33.0,59.0,78.0,33.0,29.0,10.0,67.0,13.0,80.0,11.0,27.0,173.0,1.0,36.0,19.0,15.0,39.0,11.0,37.0,90.0,3.0,2.0,4.0,418.0,11.0,0.45348837209302323,0.4588235294117647,0.9166666666666666,0.36363636363636365,0.36363636363636365,0.15,0.009615384615384616,0.5142857142857142,0.2409090909090909,0.3625,0.3815789473684211,0.5517241379310345,0.01818181818181818,0.1318181818181818,0.3448275862068966,0.35714285714285715,0.9,0.17567567567567569,0.3448275862068966,0.4278662162162163,24.896969696969695,0.2777408637873754,8.0,22.0,2.0,,15.0,51.0,6.0,25.0,15.0,28.0,96.0,14.0,2.0,9.0,31.0,1.0,15.0,,17.0,24.0,3.0,19.0,1.0,5.0,,5.0,3.0,7.0,74.0,3.0,26.0,10.0,1.0,,,1.0,3.0,96.0,0.423728813559322,0.4594594594594595,0.5161290322580645,0.0748663101604278,0.07407407407407407,0.11320754716981132,0.6153846153846154,,0.11904761904761904,0.008849557522123894,0.01764705882352941,0.018115942028985508,,0.07096774193548387,0.09454545454545454,0.10204081632653061,0.17857142857142858,0.75,0.41509433962264153,0.46808510638297873,0.22727272727272727,0.5,0.5,1.0,1.0,0.6153846153846154,,0.20270270270270271,0.10699588477366255,0.12380952380952381,0.37065637065637064,,1.0,,,,,0.043478260869565216,,1.0,6.0,,6.0,,,0.4,0.05,0.07692307692307693,,,0.4,,3.0,5.0,,,,,,,,,,,False,1.0,1.0,0.030303030303030304,0.034482758620689655,,,
164,1610612751,Chris Childs,Chris Childs,164,NJN,6323.0,105,-4,207,208,90,23,415,,2.0,,,11.0,5.0,14.0,15.0,191,1.0,2.0,2.0,6.0,,3.0,1.0,2.0,3.0,5.0,0.35714285714285715,0.5,0.325,0.5,0.3333333333333333,0.5,11.538461538461538,0.015873015873015872,0.033707865168539325,0.024096385542168676,0.028846153846153848,,,0.1,,,0.55,,,0.4,0.42255833333333337,0.2853,0.13333333333333333,15.014285714285714,78.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,3.0,3.0,1.0,15.0,1.0,16.0,1.0,8.0,33.0,,8.0,3.0,4.0,6.0,4.0,10.0,17.0,1.0,,1.0,78.0,3.0,0.4,0.4,1.0,0.16666666666666666,0.25,0.3,,,0.05,0.45454545454545453,0.45454545454545453,0.4,0.05,0.25,0.2,0.2,1.0,0.14285714285714285,0.3333333333333333,0.41563,36.15,0.37681159420289856,,,,,3.0,2.0,,1.0,3.0,1.0,3.0,1.0,,1.0,6.0,,1.0,,5.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,3.0,,,1.0,,,1.0,,,3.0,0.25,0.14285714285714285,0.1875,0.07142857142857142,0.5,,0.3333333333333333,,0.05,,,0.07142857142857142,,,0.03571428571428571,,1.0,,,,,,,,,,,0.42857142857142855,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,False,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,133094.0,2218,324,4233,4223,1194,574,8456,259.0,397.0,64.0,101.0,190.0,425.0,878.0,1103.0,4157,72.0,135.0,183.0,294.0,88.0,129.0,286.0,412.0,153.0,565.0,0.48405466970387245,0.5333333333333333,0.4737991266375546,0.5217391304347826,0.512546468401487,0.5648148148148148,25.32599837000815,0.1793103448275862,0.07875457875457875,0.18082463984103328,0.0751765893037336,0.08428246013667426,0.125,0.4334061135371179,0.6523929471032746,0.7295774647887324,0.2074235807860262,0.7318840579710145,0.6336633663366337,0.47489082969432317,0.47771269146608325,0.4977011538461538,0.1659111514052584,6.583485193621869,1358.0,109.0,291.0,62.0,11.0,5.0,27.0,6.0,38.0,226.0,556.0,15.0,25.0,5.0,134.0,29.0,163.0,23.0,57.0,355.0,24.0,84.0,42.0,85.0,167.0,59.0,82.0,249.0,62.0,6.0,62.0,1358.0,33.0,0.6541176470588236,0.7296587926509186,0.8333333333333334,0.15789473684210525,0.16666666666666666,0.04148471615720524,0.05896805896805897,0.694980694980695,0.31768558951965065,0.3263157894736842,0.3333333333333333,0.6290322580645161,0.012008733624454149,0.02947598253275109,0.18518518518518517,0.18518518518518517,0.8,0.44129554655870445,0.2,0.48287551020408165,25.97894736842105,0.32081266241436335,81.0,104.0,1.0,7.0,14.0,235.0,39.0,116.0,21.0,91.0,326.0,70.0,6.0,17.0,60.0,20.0,78.0,48.0,42.0,82.0,16.0,42.0,13.0,40.0,15.0,22.0,22.0,32.0,353.0,33.0,166.0,27.0,,,47.0,9.0,29.0,326.0,0.5132743362831859,0.4757085020242915,0.5158227848101266,0.07972665148063782,0.10579345088161209,0.08247422680412371,0.49101796407185627,0.36363636363636365,0.18660287081339713,0.05813953488372093,0.08961303462321792,0.06779661016949153,0.05263157894736842,0.20047732696897375,0.1981382978723404,0.1746031746031746,0.22330097087378642,0.46774193548387094,0.35738831615120276,0.3895131086142322,0.5673076923076923,0.09090909090909091,0.1,1.0,0.28125,0.7431192660550459,0.02834008097165992,0.05668016194331984,0.15824594852240229,0.1641938674579624,0.2955575702629193,2.0,3.0,0.014492753623188406,1.0,2.0,,0.0847457627118644,,1.0,,,1.0,8.0,,0.047619047619047616,0.021052631578947368,0.007246376811594203,,,,1.0,3.0,,0.14285714285714285,4.0,0.02666666666666667,,2.0,,,,,,False,1.0,,0.02631578947368421,,0.09090909090909091,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,147925.0,2465,293,4719,4733,1213,604,9452,226.0,350.0,43.0,72.0,285.0,387.0,773.0,1064.0,4652,67.0,120.0,166.0,254.0,50.0,109.0,190.0,314.0,137.0,451.0,0.500646830530401,0.5583333333333333,0.49873577749683945,0.5537190082644629,0.5518672199170125,0.5724137931034483,20.044052863436125,0.10710259301014656,0.059923034634414514,0.11309789897183728,0.060442038791159225,0.061946902654867256,0.0743801652892562,0.4424778761061947,0.6457142857142857,0.740983606557377,0.36030341340075855,0.5950413223140496,0.5972222222222222,0.46523388116308473,0.495393924050633,0.4988801020408163,0.15601503759398497,8.552263906856401,1354.0,96.0,138.0,108.0,3.0,5.0,15.0,5.0,18.0,200.0,520.0,12.0,13.0,4.0,127.0,42.0,169.0,31.0,60.0,380.0,22.0,66.0,44.0,57.0,128.0,27.0,72.0,186.0,31.0,2.0,33.0,1354.0,28.0,0.6718346253229974,0.7182320441988951,0.8,0.2777777777777778,0.23529411764705882,0.022756005056890013,0.06646525679758308,0.6946902654867256,0.17446270543615677,0.37894736842105264,0.38028169014084506,0.7222222222222222,0.0037926675094816687,0.018963337547408345,0.3333333333333333,0.3333333333333333,0.8,0.45933014354066987,0.3076923076923077,0.4922692307692308,25.849999999999998,0.2869251960161051,67.0,53.0,,1.0,8.0,275.0,32.0,101.0,9.0,102.0,313.0,61.0,11.0,14.0,53.0,25.0,63.0,61.0,22.0,71.0,9.0,43.0,18.0,28.0,9.0,12.0,13.0,17.0,373.0,28.0,164.0,37.0,2.0,2.0,26.0,3.0,18.0,313.0,0.505,0.5047846889952153,0.5609318996415771,0.07891332470892626,0.12857142857142856,0.10869565217391304,0.5546875,0.3935483870967742,0.13606911447084233,0.06281407035175879,0.06560283687943262,0.0547945205479452,0.06764705882352941,0.09879032258064516,0.13224181360201512,0.1457725947521866,0.10833333333333334,0.5454545454545454,0.38405797101449274,0.43089430894308944,0.4716981132075472,,,,0.32558139534883723,0.6979166666666666,0.004784688995215311,0.03827751196172249,0.17691477885652643,0.18041804180418042,0.2941729323308271,1.0,1.0,0.008264462809917356,1.0,1.0,3.0,0.034482758620689655,,,3.0,,3.0,4.0,,0.3333333333333333,0.0035087719298245615,,,,0.375,,3.0,,,3.0,0.01948051948051948,,1.0,,,,,,False,1.0,,0.05555555555555555,,0.3333333333333333,1.0,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,149880.0,2498,400,4820,4819,1432,642,9639,149.0,254.0,12.0,32.0,375.0,320.0,729.0,1247.0,4744,28.0,73.0,126.0,408.0,26.0,78.0,239.0,316.0,92.0,408.0,0.438957475994513,0.3835616438356164,0.4583732057416268,0.42410714285714285,0.5093617021276595,0.476,25.5452270289596,0.13095890410958905,0.04271631982475356,0.13394018205461639,0.03905221588415972,0.03547671840354767,0.11023622047244094,0.2430622009569378,0.5866141732283464,0.6313559322033898,0.3588516746411483,0.2857142857142857,0.375,0.5454545454545454,0.501734903846154,0.494479347826087,0.10104250200481155,10.643621399176952,1576.0,92.0,100.0,138.0,60.0,87.0,256.0,106.0,316.0,231.0,232.0,264.0,253.0,87.0,526.0,65.0,591.0,47.0,330.0,1247.0,26.0,153.0,93.0,79.0,254.0,86.0,37.0,102.0,23.0,4.0,23.0,1576.0,22.0,0.3625,0.3778501628664495,0.8301886792452831,0.33544303797468356,0.33865814696485624,0.30239234449760766,0.04553415061295972,0.3221476510067114,0.09569377990430622,0.368,0.3699731903485255,0.4420289855072464,0.05741626794258373,0.24497607655502393,0.33984375,0.3411764705882353,0.8160919540229885,0.27058823529411763,0.3438735177865613,0.49401477611940303,25.056329113924054,0.3269709543568465,61.0,33.0,19.0,20.0,89.0,289.0,31.0,106.0,109.0,142.0,432.0,28.0,18.0,77.0,119.0,11.0,70.0,7.0,60.0,175.0,48.0,136.0,10.0,39.0,3.0,14.0,2.0,13.0,348.0,26.0,105.0,47.0,,,12.0,7.0,12.0,432.0,0.4588744588744589,0.4264705882352941,0.5024154589371981,0.038408779149519894,0.07086614173228346,0.08,0.6889763779527559,0.0440251572327044,0.14522821576763487,0.024282560706401765,0.06174957118353345,0.03282828282828283,0.024128686327077747,0.1285140562248996,0.1452991452991453,0.1323943661971831,0.18110236220472442,0.5217391304347826,0.33,0.358695652173913,0.21212121212121213,0.31666666666666665,0.31666666666666665,0.8947368421052632,0.16666666666666666,0.6630434782608695,0.058823529411764705,0.26176470588235295,0.09663120567375887,0.12995049504950495,0.34643143544506816,31.0,39.0,0.2767857142857143,,,,0.025,4.0,8.0,23.0,13.0,26.0,,0.3333333333333333,0.23853211009174313,0.005333333333333333,0.07142857142857142,0.5,1.0,0.25842696629213485,3.0,54.0,58.0,0.15,3.0,0.01818181818181818,9.0,3.0,,4.0,0.2903225806451613,0.8888888888888888,0.0125,False,1.0,,0.0031645569620253164,0.00390625,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,42553.0,709,16,1358,1354,543,188,2712,24.0,51.0,8.0,17.0,57.0,54.0,130.0,178.0,1337,12.0,25.0,34.0,36.0,14.0,35.0,66.0,99.0,40.0,139.0,0.4153846153846154,0.48,0.44642857142857145,0.5357142857142857,0.483695652173913,0.5666666666666667,14.585987261146498,0.1346938775510204,0.06542056074766354,0.14308943089430895,0.05726872246696035,0.0859375,0.08552631578947369,0.30357142857142855,0.47058823529411764,0.5853658536585366,0.3392857142857143,0.6071428571428571,0.47058823529411764,0.5297619047619048,0.4882455357142858,0.514818,0.19101123595505617,9.616923076923076,481.0,21.0,22.0,22.0,5.0,14.0,33.0,14.0,38.0,47.0,72.0,36.0,33.0,14.0,39.0,7.0,46.0,6.0,25.0,99.0,3.0,16.0,11.0,11.0,46.0,5.0,36.0,77.0,17.0,,18.0,481.0,13.0,0.6666666666666666,0.7659574468085106,0.8571428571428571,0.3684210526315789,0.3684210526315789,0.2261904761904762,0.03333333333333333,0.5416666666666666,0.13095238095238096,0.38596491228070173,0.38596491228070173,0.8636363636363636,0.02976190476190476,0.19642857142857142,0.42424242424242425,0.42424242424242425,0.8571428571428571,0.3387096774193548,0.42424242424242425,0.4998693548387097,24.810526315789474,0.3541973490427099,9.0,8.0,,3.0,12.0,28.0,4.0,20.0,15.0,7.0,62.0,10.0,1.0,5.0,9.0,4.0,22.0,11.0,5.0,35.0,4.0,27.0,,8.0,3.0,5.0,7.0,2.0,34.0,3.0,14.0,5.0,1.0,1.0,12.0,5.0,11.0,62.0,0.425531914893617,0.4435483870967742,0.4696969696969697,0.07692307692307693,0.19607843137254902,,0.7608695652173914,0.2558139534883721,0.176,0.0273972602739726,0.05521472392638037,0.06147540983606557,0.03361344537815126,0.13333333333333333,0.1724137931034483,0.1782178217821782,0.16666666666666666,0.6111111111111112,0.36363636363636365,0.36363636363636365,0.5,,,,0.125,0.42857142857142855,0.04838709677419355,0.1935483870967742,0.0782122905027933,0.09929078014184398,0.34831460674157305,3.0,3.0,0.10714285714285714,,1.0,,,,,5.0,2.0,5.0,3.0,0.6666666666666666,0.3333333333333333,,,,,0.4166666666666667,,6.0,,,1.0,0.03225806451612903,2.0,,,,0.6666666666666666,0.5,,False,,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,16232.0,271,-8,524,531,253,71,1055,14.0,29.0,4.0,8.0,32.0,32.0,77.0,92.0,509,5.0,12.0,11.0,36.0,6.0,6.0,14.0,23.0,8.0,31.0,0.4155844155844156,0.4166666666666667,0.4207920792079208,0.3333333333333333,0.4380952380952381,0.34375,20.833333333333332,0.07291666666666667,0.030303030303030304,0.09012875536480687,0.0321285140562249,,0.09615384615384616,0.2871287128712871,0.4827586206896552,0.56,0.31683168316831684,0.5333333333333333,0.5,0.5247524752475248,0.5025790000000001,0.5268083333333333,0.11956521739130435,9.720779220779221,187.0,14.0,16.0,10.0,5.0,6.0,19.0,7.0,24.0,33.0,28.0,18.0,18.0,6.0,12.0,2.0,14.0,2.0,6.0,30.0,1.0,13.0,2.0,7.0,20.0,6.0,19.0,31.0,3.0,1.0,3.0,187.0,8.0,0.4375,0.4827586206896552,0.8571428571428571,0.2916666666666667,0.30434782608695654,0.2376237623762376,0.017241379310344827,0.42857142857142855,0.15841584158415842,0.3125,0.3125,0.6,0.04950495049504951,0.18811881188118812,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.35,0.3333333333333333,0.49546410256410267,25.891666666666662,0.3568702290076336,9.0,8.0,1.0,,7.0,7.0,1.0,19.0,7.0,2.0,46.0,4.0,,1.0,5.0,2.0,7.0,2.0,11.0,13.0,2.0,8.0,1.0,5.0,2.0,,2.0,,10.0,2.0,5.0,1.0,,,2.0,,3.0,46.0,0.5757575757575758,0.55,0.5609756097560976,0.05194805194805195,0.13793103448275862,,0.65,0.10526315789473684,0.17073170731707318,0.0392156862745098,0.06557377049180328,0.021505376344086023,0.05,0.08333333333333333,0.05434782608695652,0.1935483870967742,0.1,1.0,0.5,0.5,0.25,0.2,0.2,1.0,,0.6428571428571429,,0.175,0.04807692307692308,0.0625,0.5,2.0,3.0,0.13333333333333333,,,,,,1.0,2.0,,2.0,2.0,,0.2857142857142857,,0.06666666666666667,,,0.2857142857142857,,3.0,,,,,,1.0,,,,,,False,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,110777.0,1846,86,3493,3521,1071,488,7014,83.0,140.0,18.0,28.0,349.0,239.0,558.0,744.0,3499,31.0,66.0,88.0,140.0,34.0,42.0,130.0,162.0,61.0,223.0,0.4283154121863799,0.4696969696969697,0.44306569343065694,0.4695121951219512,0.48223684210526313,0.5058139534883721,20.289144817446704,0.09759759759759759,0.029106029106029108,0.09663865546218488,0.03412377096587623,0.027777777777777776,0.09433962264150944,0.20437956204379562,0.5928571428571429,0.6916666666666667,0.5094890510948905,0.34146341463414637,0.6428571428571429,0.3897810218978102,0.472466911764706,0.47276641791044777,0.11827956989247312,12.917921146953404,1126.0,46.0,69.0,140.0,27.0,27.0,100.0,43.0,127.0,159.0,338.0,120.0,95.0,27.0,120.0,27.0,147.0,23.0,68.0,321.0,6.0,51.0,26.0,27.0,68.0,29.0,33.0,93.0,6.0,,8.0,1126.0,16.0,0.7071129707112971,0.7612612612612613,0.9302325581395349,0.33858267716535434,0.3524590163934426,0.1854014598540146,0.01662049861495845,0.6506024096385542,0.10072992700729927,0.40114613180515757,0.4069767441860465,0.7571428571428571,0.03941605839416058,0.145985401459854,0.27,0.2727272727272727,0.8888888888888888,0.22660098522167488,0.28421052631578947,0.47084675,25.519685039370085,0.32235900372172915,25.0,16.0,16.0,11.0,33.0,137.0,11.0,59.0,44.0,59.0,216.0,31.0,4.0,14.0,38.0,17.0,31.0,1.0,25.0,41.0,9.0,21.0,3.0,20.0,2.0,5.0,4.0,10.0,172.0,8.0,61.0,22.0,2.0,2.0,5.0,1.0,6.0,216.0,0.3710691823899371,0.3866995073891626,0.4456066945606695,0.05555555555555555,0.14285714285714285,0.08695652173913043,0.6029411764705882,0.00909090909090909,0.09281437125748503,0.05944055944055944,0.038901601830663615,0.02321981424148607,0.06779661016949153,0.08238636363636363,0.10837438423645321,0.09803921568627451,0.0759493670886076,0.75,0.2318840579710145,0.25396825396825395,0.5625,0.5925925925925926,0.5925925925925926,1.0,0.2222222222222222,0.5434782608695652,0.054187192118226604,0.1625615763546798,0.08265582655826559,0.09983633387888707,0.2903225806451613,11.0,16.0,0.13414634146341464,1.0,1.0,,0.02,3.0,5.0,7.0,5.0,13.0,,0.3125,0.29545454545454547,0.014326647564469915,0.06097560975609756,0.6,1.0,0.21212121212121213,6.0,9.0,14.0,0.5454545454545454,2.0,0.017094017094017096,2.0,5.0,,,0.18181818181818182,1.0,,False,1.0,,0.007874015748031496,0.01,,,3.0
