EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Corner3FGA,FG3A,DefThreePtRebounds,NonShootingPenaltyNonTakeFouls,FG3APct,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Avg3ptShotDistance,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,Steals,BadPassSteals,BadPassTurnovers,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,FG3M,PtsAssisted3s,FTDefRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LostBallSteals,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct,on,PenaltyCorner3FGM,Arc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,PenaltyFg3Pct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,20403.0,340,-66.0,640,653,193.0,207,82.0,1293,9.0,18.0,,1.0,25.0,59.0,17.0,88.0,668,3.0,15.0,17.0,24.0,4.0,25.0,38.0,5.0,43.0,,14.0,5.0,11.0,3.0,25.0,6.0,11.0,28.0,22.0,,9.0,17.0,193.0,0.48,0.5,0.423728813559322,0.2,0.4034090909090909,0.1875,0.4444444444444444,0.293103448275862,16.87074829931973,0.56,0.092250922509225,0.0181818181818181,0.1011904761904761,0.0173010380622837,0.0121951219512195,0.0588235294117647,0.1065573770491803,,0.2045454545454545,0.5,0.5625,0.4444444444444444,0.0416666666666666,,0.5340909090909091,0.4775261627906976,0.429,0.0927835051546391,0.1323529411764706,0.1931818181818181,0.3015625,3.0,4.0,10.0,13.0,31.0,3.0,6.0,,6.0,8.0,26.0,2.0,7.0,32.0,36.0,13.0,13.0,76.0,1.0,,2.0,2.0,,2.0,,0.5,0.4285714285714285,0.4285714285714285,0.1186440677966101,0.2,0.0144927536231884,,,0.0987654320987654,0.1136363636363636,0.3522727272727273,0.4193548387096774,0.4642857142857143,0.4615384615384615,0.5714285714285714,0.75,0.4853500000000001,0.0681818181818181,11.008474576271189,15.0,29.0,9.0,4.0,0.3295454545454545,0.1111111111111111,0.1384615384615384,0.1333333333333333,0.15,0.1704545454545454,25.506896551724136,14.0,6.0,9.0,2.0,12.0,7.0,11.0,2.0,1.0,0.5,0.1590909090909091,0.25,3.0,5.0,3.0,7.0,21.0,4.0,1.0,0.2413793103448276,0.2592592592592592,0.1739130434782608,0.3,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,,1.0,,1.0,,12.0,4.0,2.0,5.0,,0.1428571428571428,,,,False,1.0,2.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,0.1111111111111111,0.0967741935483871,0.044776119402985,0.0208333333333333,0.6666666666666666,0.1428571428571428,0.1428571428571428,1.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,54816.0,914,-69.0,1687,1735,591.0,620,243.0,3422,50.0,91.0,17.0,33.0,69.0,152.0,37.0,175.0,1737,20.0,51.0,57.0,86.0,50.0,61.0,78.0,72.0,150.0,3.0,31.0,5.0,32.0,10.0,63.0,21.0,61.0,126.0,78.0,10.0,37.0,57.0,591.0,0.6231884057971014,0.6825396825396826,0.4539473684210526,0.392156862745098,0.4451612903225806,0.3773584905660377,0.4629629629629629,0.4130434782608695,12.69521410579345,0.492063492063492,0.0856741573033707,0.0782472613458529,0.0829596412556053,0.0845959595959596,0.077720207253886,0.0705394190871369,0.0970149253731343,0.0476190476190476,0.5870967741935483,0.5494505494505495,0.6756756756756757,0.56,0.6226415094339622,0.5151515151515151,0.6064516129032258,0.4894461038961038,0.4714980769230769,0.2032967032967033,0.2067039106145251,0.3257142857142857,0.3503260225251926,8.0,15.0,23.0,15.0,38.0,9.0,23.0,5.0,23.0,17.0,52.0,12.0,22.0,28.0,38.0,15.0,9.0,86.0,17.0,10.0,7.0,19.0,4.0,19.0,,0.391304347826087,0.391304347826087,0.4259259259259259,0.1447368421052631,0.1739130434782608,0.1111111111111111,0.0692307692307692,0.15,0.0886699507389162,0.1483870967741935,0.2451612903225806,0.3947368421052631,0.4054054054054054,0.8666666666666667,0.6521739130434783,0.5333333333333333,0.5319157894736841,0.1314285714285714,5.678947368421052,,3.0,13.0,10.0,0.0193548387096774,0.1868131868131868,0.0722222222222222,0.0454545454545454,0.1458333333333333,,38.06666666666667,3.0,2.0,2.0,1.0,16.0,12.0,21.0,13.0,10.0,0.5263157894736842,0.0193548387096774,0.0377358490566037,4.0,,,,,4.0,,,,0.0851063829787234,0.1739130434782608,0.2105263157894736,,,,,14.0,,,,,,2.0,10.0,6.0,4.0,,,,5.0,0.0649350649350649,False,,,,,4.0,4.0,3.0,8.0,3.0,,0.0263157894736842,0.0913978494623656,0.0973451327433628,0.5,,,,0.125,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,4187.0,70,-16.0,135,133,58.0,73,20.0,268,4.0,14.0,2.0,10.0,4.0,17.0,3.0,11.0,142,2.0,12.0,4.0,4.0,7.0,10.0,15.0,7.0,22.0,3.0,1.0,,1.0,,2.0,2.0,8.0,13.0,4.0,,2.0,4.0,58.0,0.5,0.6666666666666666,0.2352941176470588,0.1666666666666666,0.2352941176470588,0.1666666666666666,0.2894736842105263,0.1666666666666666,13.20754716981132,0.5,0.1851851851851851,0.1206896551724138,0.2,0.0972222222222222,0.2,0.0833333333333333,0.1818181818181818,0.3,0.8235294117647058,0.2857142857142857,0.3333333333333333,0.5,0.8333333333333334,0.2,0.8235294117647058,0.5694411764705883,0.5702416666666668,0.1052631578947368,0.1052631578947368,0.3636363636363636,0.4296296296296296,3.0,8.0,3.0,,,3.0,8.0,,6.0,,4.0,2.0,2.0,4.0,5.0,2.0,1.0,11.0,,,,1.0,,1.0,,0.375,0.375,0.375,0.1176470588235294,,,0.0909090909090909,,0.25,0.1764705882352941,,,,,1.0,0.375,0.5946,0.5454545454545454,0.8176470588235293,,,3.0,3.0,,0.1428571428571428,0.2727272727272727,0.375,,,,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,2.0,,,,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,,1.0,1.0,,,,,,0.0625,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,6172.0,103,24.0,190,190,99.0,85,31.0,380,,,,,3.0,10.0,3.0,24.0,189,1.0,6.0,11.0,,1.0,4.0,6.0,1.0,7.0,,3.0,,2.0,,5.0,3.0,3.0,9.0,5.0,,1.0,11.0,99.0,,,0.3,0.1666666666666666,0.42,0.4583333333333333,0.4259259259259259,0.4230769230769231,14.285714285714285,0.6,0.0493827160493827,0.0149253731343283,0.0659340659340659,0.0116279069767441,,0.0384615384615384,0.0967741935483871,,,,,,,,0.6,0.480608,0.4583541666666666,0.0384615384615384,0.0909090909090909,0.4583333333333333,0.5210526315789473,,,1.0,3.0,9.0,,,,3.0,,6.0,,,11.0,17.0,4.0,5.0,40.0,,,1.0,,,,,,0.75,0.75,,,,,,,0.04,0.36,0.3333333333333333,0.3333333333333333,,,,0.4875,0.125,18.64,5.0,15.0,2.0,3.0,0.6,,0.2,0.2857142857142857,,0.2,24.66,10.0,5.0,6.0,,4.0,4.0,3.0,,,,0.4,0.4166666666666667,,2.0,1.0,5.0,12.0,,0.8,0.3333333333333333,0.3333333333333333,,,,0.4,0.4,1.0,0.0833333333333333,,,1.0,1.0,2.0,3.0,10.0,6.0,1.0,,0.5,0.5,,,,False,1.0,3.0,3.0,3.0,5.0,2.0,2.0,,,0.5,,0.0588235294117647,,,0.3,0.3,0.6666666666666666,,1.0,0.3,,,,,1.0,1.0,2.0,1.0,0.5,1.0,0.4,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,112719.0,1879,25.0,3579,3582,824.0,855,395.0,7161,124.0,242.0,30.0,57.0,221.0,490.0,127.0,734.0,3697,51.0,114.0,185.0,222.0,53.0,167.0,217.0,62.0,279.0,14.0,62.0,11.0,46.0,18.0,108.0,21.0,59.0,146.0,162.0,19.0,68.0,185.0,824.0,0.502262443438914,0.5336538461538461,0.4510204081632653,0.4473684210526316,0.4698142414860681,0.4272151898734177,0.5111576011157601,0.4920212765957447,20.40108937855905,0.5740740740740741,0.1120805369127516,0.0410534469403563,0.1158008658008658,0.0382716049382716,0.0687830687830687,0.111358574610245,0.1160714285714285,0.0447284345047923,0.3746130030959752,0.512396694214876,0.5904761904761905,0.4596774193548387,0.360759493670886,0.5263157894736842,0.6160990712074303,0.5040534161490685,0.4921336538461537,0.0991379310344827,0.1261595547309833,0.2520435967302452,0.2302319083542889,21.0,38.0,67.0,76.0,181.0,28.0,57.0,7.0,75.0,50.0,220.0,26.0,47.0,102.0,137.0,36.0,37.0,309.0,9.0,6.0,21.0,14.0,4.0,15.0,,0.4912280701754385,0.5151515151515151,0.5357142857142857,0.0959183673469387,0.1791044776119403,0.0273556231003039,0.0309278350515463,0.0235294117647058,0.1081081081081081,0.1037151702786377,0.2801857585139319,0.4198895027624309,0.4269662921348314,0.5789473684210527,0.5757575757575758,0.5526315789473685,0.5091008333333334,0.1021798365122615,7.959795918367347,40.0,156.0,47.0,16.0,0.2414860681114551,0.1322314049586777,0.1312849162011173,0.125,0.1489361702127659,0.0619195046439628,25.18974358974359,116.0,36.0,44.0,2.0,70.0,44.0,44.0,9.0,7.0,0.4666666666666667,0.1795665634674922,0.2278481012658227,21.0,17.0,8.0,55.0,144.0,3.0,0.8727272727272727,0.3525641025641026,0.3571428571428571,0.0277777777777777,0.3134328358208955,0.3818181818181818,0.425,0.425,1.0,0.050632911392405,18.0,,1.0,4.0,9.0,21.0,114.0,35.0,19.0,26.0,0.4444444444444444,0.0151515151515151,,,,False,2.0,38.0,11.0,38.0,16.0,29.0,4.0,10.0,1.0,0.25,0.0165745856353591,0.02803738317757,0.0286885245901639,0.4761904761904761,0.3275862068965517,0.3304347826086956,0.8157894736842105,0.1428571428571428,0.25,0.3333333333333333,1.0,,3.0,,4.0,8.0,9.0,1.0,0.1212121212121212,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.0064102564102564,0.0086206896551724,0.75,0.0063694267515923,,,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,2285.0,38,-4.0,70,72,13.0,20,7.0,142,2.0,3.0,,,7.0,10.0,7.0,24.0,82,1.0,1.0,4.0,10.0,1.0,3.0,4.0,3.0,7.0,,2.0,,,1.0,2.0,,3.0,7.0,8.0,,3.0,4.0,13.0,0.7142857142857143,0.8333333333333334,0.7,1.0,0.6538461538461539,0.3333333333333333,0.7058823529411765,0.5,24.675324675324678,1.0,0.1,0.0434782608695652,0.0833333333333333,0.1034482758620689,0.125,0.1666666666666666,0.2,,0.2307692307692307,0.6666666666666666,0.6666666666666666,0.5,,,0.4615384615384615,0.4598961538461538,0.4898333333333333,0.1875,0.2307692307692307,0.1666666666666666,0.1857142857142857,1.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,8.0,2.0,4.0,2.0,,1.0,1.0,,1.0,2.0,2.0,,1.0,3.0,,3.0,,1.0,1.0,1.0,,,0.3333333333333333,,,,0.2307692307692307,0.3076923076923077,0.75,0.75,0.6666666666666666,0.5,1.0,0.5751,0.3333333333333333,10.41,,3.0,,1.0,0.2307692307692307,,,,,,25.3,3.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,0.6666666666666666,0.2307692307692307,0.6666666666666666,2.0,,,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,3.0,,,1.0,,,,,,False,,1.0,,1.0,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,184718.0,3079,-110.0,5935,5886,1482.0,1506,711.0,11821,96.0,193.0,31.0,63.0,326.0,707.0,257.0,1389.0,6183,83.0,185.0,419.0,210.0,21.0,188.0,241.0,37.0,278.0,14.0,154.0,43.0,93.0,47.0,247.0,67.0,66.0,174.0,290.0,9.0,93.0,419.0,1482.0,0.3220858895705521,0.3230769230769231,0.4611032531824611,0.4486486486486487,0.4973637961335677,0.4919871794871794,0.5384920634920635,0.5554054054054054,22.2715173025732,0.6234817813765182,0.0783007080383173,0.0096997690531177,0.0797198132088058,0.0134938001458789,0.0181488203266787,0.0680907877169559,0.0969162995594713,0.0238095238095238,0.1695957820738137,0.4974093264248704,0.5783132530120482,0.21875,0.2019230769230769,0.492063492063492,0.5483304042179262,0.4879402030008826,0.4735079288025891,0.0761047463175122,0.1175726927939317,0.3016558675305975,0.2497051390058972,4.0,7.0,127.0,168.0,387.0,20.0,43.0,16.0,119.0,112.0,442.0,2.0,46.0,509.0,599.0,169.0,226.0,1288.0,16.0,7.0,38.0,14.0,3.0,14.0,,0.4651162790697674,0.5722222222222222,0.6030927835051546,0.065063649222065,0.0708661417322834,0.0277296360485268,0.0055126791620727,0.0335570469798657,0.0658602150537634,0.1115992970123022,0.3400702987697715,0.4341085271317829,0.4456233421750663,0.3452380952380952,0.0777777777777777,0.5714285714285714,0.4771572463768116,0.0856731461483081,11.416690240452615,102.0,431.0,51.0,27.0,0.3787346221441124,0.1398963730569948,0.0854271356783919,0.0883002207505518,0.0763888888888889,0.0896309314586994,25.187703016241294,329.0,96.0,127.0,4.0,125.0,80.0,107.0,6.0,8.0,0.5714285714285714,0.289103690685413,0.3076923076923077,62.0,42.0,31.0,160.0,360.0,2.0,0.75,0.37122969837587,0.3747072599531616,0.0116279069767441,0.4881889763779528,0.5254237288135594,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.0993589743589743,14.0,5.0,10.0,21.0,47.0,120.0,325.0,90.0,28.0,45.0,0.4468085106382978,0.1111111111111111,0.5,,,False,9.0,118.0,47.0,118.0,62.0,114.0,12.0,9.0,2.0,0.3700787401574803,0.0258397932816537,0.0084865629420084,0.0257009345794392,0.4193548387096774,0.3586626139817629,0.3586626139817629,0.6864406779661016,,0.2903225806451613,0.3630769230769231,5.0,,1.0,,16.0,37.0,38.0,35.0,0.4111111111111111,0.4324324324324324,0.3958333333333333,,1.0,,,,,,0.8125,,1.0,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,89059.0,1484,-213.0,2819,2818,895.0,958,407.0,5637,100.0,152.0,26.0,42.0,153.0,323.0,90.0,396.0,3032,36.0,88.0,100.0,182.0,129.0,173.0,239.0,155.0,394.0,11.0,33.0,5.0,27.0,13.0,60.0,19.0,99.0,168.0,140.0,11.0,66.0,100.0,895.0,0.5947712418300654,0.8053097345132744,0.4736842105263157,0.4090909090909091,0.4707692307692308,0.4044943820224719,0.5076923076923077,0.4504504504504504,13.606060606060606,0.55,0.1588613406795225,0.1169537624660018,0.1525668835864063,0.1128433556050482,0.1556291390728476,0.1732954545454545,0.1448931116389548,0.0763888888888889,0.4676923076923077,0.6578947368421053,0.7142857142857143,0.55,0.4719101123595505,0.6190476190476191,0.4738461538461538,0.4733629629629632,0.4750522727272726,0.1736842105263158,0.1746031746031746,0.2525252525252525,0.3174884710890386,39.0,67.0,109.0,22.0,62.0,49.0,96.0,24.0,122.0,28.0,124.0,80.0,22.0,37.0,41.0,19.0,12.0,86.0,23.0,11.0,10.0,32.0,6.0,32.0,,0.5104166666666666,0.5051546391752577,0.5304347826086957,0.0681114551083591,0.073394495412844,0.0942622950819672,0.0854503464203233,0.0923076923076923,0.1613924050632911,0.3353846153846154,0.1907692307692307,0.3548387096774194,0.3666666666666666,0.8636363636363636,0.6907216494845361,0.582089552238806,0.50834,0.308080808080808,6.0993808049535625,,2.0,38.0,19.0,0.0061538461538461,0.0789473684210526,0.1292517006802721,0.1214953271028037,0.15,,32.95,2.0,1.0,1.0,1.0,33.0,21.0,20.0,26.0,21.0,0.65625,0.0061538461538461,0.0112359550561797,31.0,,,,,28.0,,,,0.2666666666666666,0.2844036697247706,0.3069306930693069,,,,,7.0,,,,1.0,,1.0,4.0,1.0,12.0,,,,3.0,0.0357142857142857,False,,,,,3.0,6.0,3.0,7.0,11.0,,0.032258064516129,0.1222826086956521,0.0949720670391061,0.5483870967741935,,,,0.0256410256410256,,,,2.0,1.0,4.0,,1.0,,,0.0103092783505154,,,,,,,,,,,,,1.0,1.0,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,184659.0,3078,-173.0,5849,5842,1374.0,1393,691.0,11691,249.0,399.0,53.0,80.0,545.0,1123.0,455.0,1608.0,6201,112.0,232.0,433.0,586.0,133.0,364.0,502.0,175.0,677.0,15.0,109.0,16.0,102.0,45.0,211.0,54.0,95.0,240.0,541.0,41.0,235.0,433.0,1374.0,0.5376146788990825,0.5883534136546185,0.4853072128227961,0.4827586206896552,0.4873203719357565,0.5059055118110236,0.5604895104895105,0.613960113960114,24.672784714908985,0.5165876777251185,0.1554891072191371,0.0630331753554502,0.1539252656839218,0.0641891891891891,0.0846846846846846,0.1720430107526881,0.1481900452488687,0.0298210735586481,0.3372781065088757,0.6240601503759399,0.7388724035608308,0.5261044176706827,0.3149606299212598,0.6625,0.3879966187658495,0.4612808798646361,0.4489717391304347,0.1706608569353667,0.1784358390280941,0.2692786069651741,0.2349119507608138,62.0,97.0,404.0,124.0,320.0,77.0,139.0,67.0,233.0,176.0,504.0,94.0,105.0,171.0,242.0,66.0,73.0,555.0,38.0,24.0,53.0,38.0,9.0,38.0,,0.5539568345323741,0.5608108108108109,0.6366120218579235,0.0934995547640249,0.0891089108910891,0.0685920577617328,0.055813953488372,0.0945945945945946,0.1472650771388499,0.3415046491969569,0.2704987320371936,0.3875,0.3961661341853035,0.8548387096774194,0.6554054054054054,0.6391752577319587,0.509775,0.1449004975124378,8.162778272484418,13.0,60.0,85.0,38.0,0.0507185122569738,0.1553884711779448,0.1475694444444444,0.1506849315068493,0.1376811594202898,0.0109890109890109,25.54666666666667,47.0,19.0,22.0,1.0,87.0,63.0,64.0,26.0,16.0,0.4210526315789473,0.0397295012679628,0.0748031496062992,172.0,7.0,3.0,21.0,63.0,53.0,1.0,0.35,0.3559322033898305,0.297752808988764,0.4257425742574257,0.4673913043478261,0.5384615384615384,0.5384615384615384,1.0,0.0118110236220472,34.0,1.0,2.0,4.0,9.0,,46.0,71.0,26.0,24.0,0.4444444444444444,0.0135135135135135,0.5,4.0,0.0289855072463768,False,2.0,14.0,11.0,14.0,45.0,32.0,18.0,19.0,18.0,0.5,0.021875,0.0546762589928057,0.0591133004926108,0.3255813953488372,0.2978723404255319,0.3043478260869565,1.0,0.1935483870967742,0.6666666666666666,0.3043478260869565,3.0,2.0,8.0,5.0,3.0,7.0,9.0,6.0,0.0472972972972973,0.4285714285714285,0.4736842105263157,1.0,1.0,,,,0.0166666666666666,0.0212765957446808,1.0,,1.0,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,29550.0,492,-140.0,943,946,320.0,268,135.0,1889,17.0,31.0,7.0,16.0,45.0,104.0,21.0,174.0,1059,18.0,38.0,65.0,20.0,8.0,21.0,32.0,9.0,41.0,,29.0,9.0,23.0,5.0,52.0,15.0,27.0,65.0,26.0,,7.0,65.0,320.0,0.2222222222222222,0.2325581395348837,0.4326923076923077,0.4736842105263157,0.4722222222222222,0.5,0.4971428571428571,0.5241935483870968,20.4136690647482,0.5576923076923077,0.0619469026548672,0.0202020202020202,0.0717592592592592,0.019108280254777,0.0169491525423728,0.0746268656716417,0.0672268907563025,,0.191358024691358,0.5483870967741935,0.6296296296296297,0.1764705882352941,0.2962962962962963,0.4375,0.5493827160493827,0.4806904320987654,0.4717305555555555,0.0414201183431952,0.063063063063063,0.3735632183908046,0.3393425238600212,3.0,4.0,34.0,18.0,39.0,4.0,7.0,,26.0,11.0,70.0,4.0,6.0,69.0,81.0,24.0,28.0,174.0,1.0,1.0,6.0,2.0,1.0,2.0,,0.5714285714285714,0.7647058823529411,0.7647058823529411,0.0576923076923076,0.0588235294117647,0.0133333333333333,0.0157480314960629,0.0333333333333333,0.0348837209302325,0.2098765432098765,0.2407407407407407,0.4615384615384615,0.4615384615384615,0.2777777777777778,0.2352941176470588,0.75,0.52067,0.1494252873563218,9.604807692307691,19.0,58.0,10.0,13.0,0.3580246913580246,0.1290322580645161,0.1075268817204301,0.1323529411764706,0.04,0.1172839506172839,24.70862068965517,39.0,10.0,16.0,,13.0,6.0,24.0,,1.0,0.5,0.2407407407407407,0.1851851851851851,10.0,6.0,6.0,21.0,54.0,1.0,0.8571428571428571,0.3620689655172414,0.3620689655172414,0.0357142857142857,0.2941176470588235,0.3125,0.3157894736842105,0.3157894736842105,1.0,0.1111111111111111,1.0,1.0,2.0,6.0,10.0,9.0,39.0,12.0,5.0,7.0,0.6,0.1176470588235294,0.5,,,False,2.0,15.0,6.0,15.0,7.0,17.0,3.0,2.0,,0.375,,0.0264900662251655,,0.2,0.3846153846153846,0.3846153846153846,0.8,,0.3333333333333333,0.3846153846153846,1.0,,,,5.0,8.0,4.0,,0.4705882352941176,0.625,0.4,,,,,,,,0.8,,1.0,,,,,,
