EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,AtRimAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyFG3M,Fg2aBlocked,LostBallTurnovers,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyArc3Accuracy,Corner3FGM,LostBallOutOfBoundsTurnovers,BlockedAtRim,BlockedShortMidRange,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,OffCorner3ReboundPct,3SecondViolations,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,2310.0,38.0,7,79.0,77,26.0,15,10.0,156,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,5.0,72,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,2.0,7.0,2.0,4.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,4,4.0,2.0,4.0,26.0,0.2,0.5,0.1111111111111111,0.3333333333333333,0.22727272727272727,0.5,0.5,0.4444444444444444,11.956521739130434,0.029411764705882353,0.03125,0.1111111111111111,0.1111111111111111,0.046511627906976744,0.04878048780487805,0.07692307692307693,0.125,0.08333333333333333,0.14285714285714285,0.2222222222222222,0.5,0.5,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.48090625,0.4274,0.18181818181818182,0.2857142857142857,0.2,0.8,10.1,29.15,0.3291139240506329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,2803.0,47.0,12,92.0,94,27.0,12,14.0,186,3.0,6.0,,,2.0,3.0,1.0,3.0,1.0,5.0,11.0,4.0,2.0,18.0,93,,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,3.0,3.0,2.0,5.0,2.0,2.0,,12.0,,3.0,3.0,7.0,11.0,3.0,14.0,,,,6.0,7,3.0,2.0,4.0,27.0,0.45454545454545453,0.5,0.5333333333333333,0.3333333333333333,0.5625,0.5,0.5,0.26666666666666666,16.513761467889907,0.2413793103448276,0.09090909090909091,0.2727272727272727,,0.25,0.06666666666666667,0.0625,,0.23076923076923078,0.2727272727272727,0.4,0.5,0.5,0.13333333333333333,0.2,0.06666666666666667,0.2,,,0.3333333333333333,0.6666666666666666,0.4970366666666666,0.46003333333333335,0.125,0.16666666666666666,0.1111111111111111,0.2222222222222222,8.018181818181818,25.025,0.29347826086956524,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.3333333333333333,0.14285714285714285,0.125,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,0.50535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,5166.0,86.0,23,172.0,171,77.0,41,23.0,343,9.0,12.0,5.0,5.0,14.0,9.0,,2.0,2.0,19.0,35.0,2.0,10.0,51.0,163,1.0,7.0,8.0,13.0,2.0,5.0,24.0,14.0,,2.0,5.0,1.0,6.0,1.0,1.0,1.0,13.0,1.0,4.0,3.0,11.0,14.0,5.0,19.0,1.0,1.0,,1.0,7,13.0,5.0,24.0,77.0,0.5428571428571428,0.6153846153846154,0.5540540540540541,0.6333333333333333,0.5930232558139535,0.5833333333333334,0.7058823529411765,0.05405405405405406,24.12060301507538,0.16923076923076924,0.07017543859649122,0.125,0.045454545454545456,0.15730337078651685,0.06329113924050633,0.047619047619047616,0.05263157894736842,0.058823529411764705,0.15789473684210525,0.32432432432432434,0.75,0.9,0.3783783783783784,0.24324324324324326,,0.05405405405405406,0.3333333333333333,1.0,0.13333333333333333,0.3783783783783784,0.46195833333333336,0.4571285714285714,0.12195121951219512,0.1282051282051282,0.13725490196078433,0.47058823529411764,8.814285714285715,31.1,0.4476744186046512,2.0,3.0,6.0,4.0,1.0,1.0,3.0,5.0,24.0,3.0,4.0,1.0,3.0,,1.0,3.0,,2.0,5.0,2.0,,1.0,0.631578947368421,0.7058823529411765,1.0,0.5,0.5,0.6,0.6,0.6,,0.05263157894736842,0.25,0.16666666666666666,0.08333333333333333,0.5555555555555556,0.42857142857142855,0.5,0.5,0.4444444444444444,0.4444444444444444,1.0,0.5,0.5,1.0,0.6,0.6666666666666666,0.5,0.5318400000000001,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.11428571428571428,0.16666666666666666,0.14285714285714285,0.11764705882352941,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,5381.0,90.0,26,179.0,180,65.0,37,27.0,359,5.0,9.0,,,9.0,13.0,2.0,1.0,1.0,15.0,31.0,3.0,14.0,50.0,166,2.0,4.0,1.0,5.0,1.0,8.0,10.0,6.0,,1.0,2.0,1.0,3.0,1.0,,,7.0,3.0,1.0,3.0,8.0,12.0,4.0,16.0,,,,3.0,6,19.0,8.0,10.0,65.0,0.4838709677419355,0.2,0.5294117647058824,0.16666666666666666,0.5813953488372093,0.3333333333333333,0.45454545454545453,0.08823529411764706,22.169811320754715,0.12698412698412698,0.014705882352941176,0.13043478260869565,0.14285714285714285,0.12790697674418605,0.0449438202247191,,0.15789473684210525,0.18181818181818182,0.1,0.2647058823529412,0.5555555555555556,0.8333333333333334,0.2647058823529412,0.38235294117647056,0.058823529411764705,0.029411764705882353,,,0.16666666666666666,0.35294117647058826,0.45495735294117645,0.42664166666666675,0.1951219512195122,0.21052631578947367,0.08,0.2,11.00967741935484,24.133333333333336,0.36312849162011174,1.0,2.0,5.0,5.0,,2.0,1.0,5.0,24.0,6.0,,,2.0,1.0,,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.8,0.8,1.0,0.6666666666666666,0.6666666666666666,0.2,0.2,0.5,0.2,0.038461538461538464,,0.19047619047619047,,1.0,0.5555555555555556,0.625,0.4,0.38461538461538464,0.38461538461538464,1.0,,,,0.4,0.5,,0.6387,,,4.0,1.0,,,2.0,6.0,,6.0,4.0,1.0,,0.12903225806451613,0.3333333333333333,0.1111111111111111,,0.6666666666666666,,2.0,1.0,4.0,2.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
896,1610612754,Tim Hardaway,Tim Hardaway,896,IND,7574.0,126.0,37,256.0,257,110.0,56,34.0,513,4.0,6.0,3.0,3.0,2.0,10.0,3.0,28.0,13.0,7.0,18.0,31.0,2.0,49.0,248,,9.0,3.0,5.0,15.0,1.0,28.0,4.0,1.0,27.0,23.0,1.0,24.0,,6.0,11.0,49.0,,1.0,4.0,10.0,14.0,1.0,15.0,9.0,1.0,8.0,3.0,8,4.0,1.0,28.0,110.0,0.3888888888888889,0.6,0.47959183673469385,0.675,0.49,0.75,0.6666666666666666,0.6326530612244898,20.60810810810811,0.1111111111111111,0.011627906976744186,0.12121212121212122,,0.11382113821138211,0.008403361344537815,,,0.13793103448275862,0.07142857142857142,0.12244897959183673,0.6666666666666666,0.6666666666666666,0.04081632653061224,0.20408163265306123,0.061224489795918366,0.5714285714285714,0.15,1.0,0.65,0.7551020408163265,0.5143904255319149,0.5348388888888889,0.02040816326530612,0.05555555555555555,0.1836734693877551,0.5714285714285714,11.488888888888889,26.312903225806448,0.4296875,,1.0,1.0,2.0,11.0,11.0,,1.0,10.0,21.0,,11.0,6.0,,,9.0,7.0,2.0,11.0,8.0,,1.0,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.3548387096774194,0.36666666666666664,,0.75,0.8181818181818182,,,0.03125,0.1724137931034483,,0.5,0.5,0.5,1.0,0.2,0.2,1.0,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.16666666666666666,,0.4074074074074074,0.5743333333333333,7.0,7.0,,2.0,,,1.0,,,,,1.0,0.4666666666666667,,,,0.04,,0.5384615384615384,,,,,0.4,,,,,1.0,2.0,3.0,4.0,3.0,5.0,12.0,1.0,2.0,1.0,1.0,0.6,0.16666666666666666,0.6666666666666666,0.75,1.0,0.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,3368.0,56.0,13,110.0,116,39.0,31,16.0,226,4.0,10.0,3.0,3.0,2.0,2.0,,,,4.0,14.0,,,8.0,101,,4.0,3.0,4.0,,,6.0,4.0,,,3.0,1.0,4.0,1.0,,2.0,9.0,,10.0,3.0,14.0,19.0,10.0,29.0,2.0,2.0,,3.0,5,2.0,1.0,6.0,39.0,0.2857142857142857,0.75,0.2857142857142857,0.75,0.26666666666666666,0.3333333333333333,0.75,,11.538461538461538,0.35,0.21739130434782608,0.17647058823529413,,0.2982456140350877,0.1694915254237288,0.23529411764705882,,0.4444444444444444,0.13333333333333333,0.7142857142857143,0.4,0.4444444444444444,0.14285714285714285,0.14285714285714285,,,0.75,1.0,,0.7142857142857143,0.5024571428571429,0.583325,0.06666666666666667,0.06666666666666667,0.5,0.75,5.064285714285715,,0.35454545454545455,2.0,6.0,,,,,2.0,6.0,4.0,,4.0,,1.0,2.0,1.0,,,,,,,,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.25,0.16666666666666666,0.4,0.1111111111111111,0.5,,,,,,,,,,1.0,0.3333333333333333,,0.5621666666666667,,,1.0,,,1.0,,1.0,,1.0,1.0,,,0.07142857142857142,0.1,,0.15384615384615385,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,1084.0,18.0,2,38.0,40,18.0,8,2.0,78,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,4.0,,3.0,7.0,38,,2.0,2.0,2.0,,1.0,5.0,2.0,,,2.0,,2.0,,,,4.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,3,4.0,1.0,5.0,18.0,0.5,1.0,0.5,1.0,0.5833333333333334,1.0,0.8333333333333334,,22.5,0.13333333333333333,0.125,0.14285714285714285,0.16666666666666666,0.13636363636363635,0.14285714285714285,0.3333333333333333,,,0.2,0.25,1.0,1.0,0.25,0.5,,,0.5,1.0,,0.25,0.47202500000000003,0.5511,0.2,0.2,0.2857142857142857,0.7142857142857143,10.625,,0.47368421052631576,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,2.0,,,2.0,1.0,1.0,3.0,1.0,,,0.5,0.5,,,,1.0,1.0,0.6666666666666666,,,0.25,,,,,,,0.5,0.5,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,2966.0,49.0,4,101.0,102,45.0,28,14.0,203,5.0,10.0,3.0,7.0,2.0,2.0,1.0,5.0,4.0,7.0,14.0,6.0,11.0,31.0,118,,2.0,5.0,10.0,4.0,4.0,17.0,12.0,,5.0,4.0,3.0,7.0,2.0,,3.0,17.0,,3.0,4.0,2.0,6.0,3.0,9.0,7.0,3.0,4.0,2.0,5,13.0,6.0,17.0,45.0,0.5,0.5,0.5,0.4642857142857143,0.5961538461538461,0.3333333333333333,0.53125,0.3,25.0,0.07142857142857142,0.1111111111111111,0.36363636363636365,,0.15384615384615385,0.06976744186046512,0.25,,,0.5,0.5,0.5,0.5555555555555556,0.1,0.1,0.05,0.25,0.5,0.42857142857142855,0.2857142857142857,0.8,0.5319324999999999,0.5292428571428571,0.24,0.3157894736842105,0.06451612903225806,0.5483870967741935,4.249999999999999,24.98333333333333,0.44554455445544555,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,,1.0,1.0,,1.0,3.0,1.0,,3.0,1.0,,1.0,0.14285714285714285,0.14285714285714285,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,0.07142857142857142,0.125,0.1,0.2,0.5,0.5,,0.5,0.5,,0.2,0.2,,1.0,0.3333333333333333,0.2,0.5495,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,2.0,0.25,0.07142857142857142,0.1,,,1.0,0.25,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,3885.0,65.0,25,132.0,126,79.0,27,16.0,258,3.0,4.0,2.0,2.0,16.0,2.0,,2.0,2.0,15.0,22.0,2.0,8.0,41.0,128,,2.0,10.0,15.0,2.0,3.0,26.0,12.0,,2.0,4.0,1.0,5.0,,,1.0,11.0,1.0,2.0,6.0,5.0,12.0,3.0,15.0,1.0,1.0,,2.0,5,12.0,5.0,26.0,79.0,0.6818181818181818,0.6666666666666666,0.6875,0.6764705882352942,0.6833333333333333,0.25,0.6842105263157895,0.08333333333333333,22.14765100671141,0.10416666666666667,0.05555555555555555,0.4,0.05555555555555555,0.1746031746031746,0.05555555555555555,0.06666666666666667,,0.09090909090909091,0.35714285714285715,0.16666666666666666,0.75,1.0,0.6666666666666666,0.08333333333333333,,0.08333333333333333,0.11764705882352941,1.0,0.11764705882352941,0.25,0.4335291666666667,0.4279529411764706,0.1724137931034483,0.18518518518518517,0.04878048780487805,0.6341463414634146,7.204545454545454,25.35,0.5984848484848485,1.0,1.0,10.0,2.0,1.0,1.0,1.0,3.0,18.0,3.0,2.0,1.0,3.0,1.0,,1.0,,2.0,3.0,1.0,1.0,,0.6,0.6428571428571429,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.10526315789473684,0.1111111111111111,,0.3333333333333333,0.625,0.625,0.7,1.0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.4488,1.0,1.0,1.0,1.0,,,1.0,6.0,,6.0,4.0,2.0,0.5,0.045454545454545456,0.25,,0.07692307692307693,0.6666666666666666,0.5,,,6.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1174.0,20.0,11,42.0,43,22.0,7,4.0,85,2.0,2.0,,,,2.0,,3.0,2.0,4.0,4.0,3.0,2.0,10.0,42,,2.0,,,2.0,2.0,2.0,2.0,,3.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,3,2.0,,2.0,22.0,1.0,,0.5714285714285714,,0.625,1.0,0.3333333333333333,0.42857142857142855,17.391304347826086,,,0.3333333333333333,0.14285714285714285,0.058823529411764705,0.05,,0.14285714285714285,,0.3333333333333333,0.2857142857142857,1.0,1.0,,0.2857142857142857,,0.42857142857142855,,,1.0,0.7142857142857143,0.5657357142857142,0.60375,,,0.2,0.2,9.125,24.933333333333334,0.5238095238095238,,,,2.0,,,1.0,1.0,6.0,,2.0,,,,,,,,,,,,0.75,1.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
