EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,Clear Path Fouls,3SecondViolations,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Corner3PctBlocked,on,BlockedArc3,3pt And 1 Free Throw Trips
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,107178.0,1786,72.0,3467,3506,1234,1164.0,517.0,6973,109.0,174.0,42.0,75.0,41.0,62.0,64.0,140.0,12.0,30.0,1.0,1.0,185.0,344.0,1.0,70.0,440.0,3693,62.0,117.0,20.0,144.0,56.0,103.0,1.0,39.0,151.0,224.0,146.0,100.0,1.0,24.0,35.0,2.0,37.0,2.0,13.0,7.0,15.0,76.0,28.0,139.0,9.0,61.0,224.0,29.0,314.0,176.0,490.0,13.0,40.0,31.0,9.0,36.0,4.0,19.0,37.0,10.0,17.0,5.0,73.0,4.0,21.0,131.0,214.0,25.0,14.0,104.0,11.0,40.0,1.0,16.0,204.0,1.0,96.0,1.0,8.0,100.0,205.0,134.0,7.0,2.0,10.0,151.0,1234,17.0,0.6054054054054054,0.8296296296296296,0.5377906976744186,0.5299145299145299,0.5436893203883495,0.5362318840579711,0.5299145299145299,0.5384615384615384,0.5626598465473146,0.5625,0.5807692307692308,0.002898550724637681,0.06976744186046512,0.04597701149425287,0.10714285714285714,0.03333333333333333,11.295034079844207,0.4931506849315068,0.25217391304347825,0.07894736842105263,0.14933333333333335,0.10342261904761904,0.19934640522875818,0.08695652173913043,0.15780730897009967,0.10024009603841537,0.09971509971509972,0.11914893617021277,0.09177820267686425,0.09205020920502092,0.07228915662650602,0.12037037037037036,0.14953271028037382,0.1726078799249531,0.18396226415094338,0.23404255319148937,0.09558823529411764,0.6536585365853659,0.5043478260869565,0.6264367816091954,0.6566265060240963,0.5688073394495413,0.4057971014492754,0.45714285714285713,0.512,0.59375,0.08695652173913043,0.4,0.41379310344827586,1.0,0.002898550724637681,0.6410256410256411,0.56,0.07142857142857142,0.5961538461538461,0.6612903225806451,0.009615384615384616,0.5072463768115942,0.48399666666666663,0.4995841584158414,0.4990870192307692,0.10933333333333334,0.10723860589812333,0.5,0.32727272727272727,0.3431818181818182,4.501453488372093,25.0,0.35592731468128064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,7994.0,133,-37.0,252,255,47,98.0,45.0,507,8.0,13.0,5.0,8.0,3.0,3.0,3.0,14.0,1.0,7.0,,,12.0,34.0,,13.0,37.0,280,5.0,13.0,3.0,13.0,4.0,9.0,,5.0,13.0,12.0,12.0,4.0,,4.0,6.0,,6.0,,3.0,1.0,2.0,12.0,6.0,14.0,2.0,2.0,15.0,8.0,25.0,22.0,47.0,,6.0,3.0,3.0,5.0,,1.0,7.0,1.0,4.0,1.0,12.0,3.0,3.0,9.0,23.0,2.0,4.0,17.0,1.0,7.0,,2.0,,,,,,,,,,,2.0,13.0,47,5.0,0.5,0.6,0.35294117647058826,0.38461538461538464,0.4444444444444444,0.35294117647058826,0.38461538461538464,0.4444444444444444,0.44047619047619047,0.43333333333333335,0.5416666666666666,,0.11764705882352941,0.07692307692307693,0.21428571428571427,,17.532467532467532,0.4166666666666667,0.4444444444444444,0.2857142857142857,0.15151515151515152,0.1308411214953271,0.10526315789473684,0.3333333333333333,0.1440677966101695,0.16,0.10714285714285714,0.14814814814814814,0.1346153846153846,0.26666666666666666,0.6666666666666666,0.1111111111111111,0.22727272727272727,0.14634146341463414,0.13333333333333333,,,,0.38235294117647056,0.6153846153846154,0.6666666666666666,0.5,0.4117647058823529,0.21428571428571427,0.2727272727272727,0.6666666666666666,0.20588235294117646,0.14285714285714285,0.14285714285714285,,,0.6153846153846154,0.625,0.2,0.3333333333333333,1.0,,0.38235294117647056,0.44793529411764704,0.4542545454545454,0.4318444444444445,0.175,0.175,,0.35135135135135137,0.35135135135135137,6.98529411764706,,0.1865079365079365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
168,1610612744,Chris Mills,Chris Mills,168,GSW,10245.0,171,7.0,328,336,90,105.0,47.0,664,5.0,11.0,1.0,4.0,,1.0,4.0,13.0,15.0,34.0,10.0,4.0,24.0,58.0,18.0,11.0,71.0,345,2.0,8.0,3.0,10.0,7.0,17.0,4.0,1.0,15.0,32.0,16.0,2.0,10.0,5.0,11.0,2.0,13.0,2.0,3.0,2.0,6.0,28.0,,11.0,,6.0,12.0,2.0,20.0,11.0,31.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,3.0,,2.0,,7.0,,,8.0,16.0,2.0,2.0,13.0,,6.0,,,,,,,,,,,,,,15.0,90,2.0,0.6666666666666666,0.6956521739130435,0.41379310344827586,0.25,0.4117647058823529,0.39473684210526316,0.3181818181818182,0.3333333333333333,0.4268292682926829,0.38461538461538464,0.3333333333333333,0.23684210526315788,0.08620689655172414,0.18181818181818182,0.15384615384615385,0.029411764705882353,23.116883116883116,0.5714285714285714,0.2,,0.08888888888888889,0.08461538461538462,0.23076923076923078,,0.11180124223602485,0.06790123456790123,0.1,0.09090909090909091,0.07142857142857142,,,0.05263157894736842,0.14035087719298245,0.05,0.2608695652173913,,0.046511627906976744,,0.14473684210526316,0.45454545454545453,0.5555555555555556,0.6,0.17105263157894737,0.3076923076923077,0.36363636363636365,,0.4473684210526316,0.4411764705882353,0.45454545454545453,0.8666666666666667,0.13157894736842105,0.36363636363636365,0.25,,0.047619047619047616,,0.19047619047619047,0.3815789473684211,0.447974342105263,0.47599500000000006,0.40458571428571427,0.07317073170731707,0.09375,,0.14084507042253522,0.2112676056338028,12.549999999999999,24.399999999999995,0.27439024390243905,3.0,8.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,12.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.10526315789473684,0.375,0.375,1.0,0.1,0.1,1.0,0.18181818181818182,0.5,1.0,0.09090909090909091,0.1,,,,,,,,,,,,,,,,,,,,,True,,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,76044.0,1267,26.0,2439,2456,884,829.0,378.0,4895,97.0,130.0,34.0,47.0,33.0,45.0,116.0,217.0,74.0,180.0,51.0,14.0,287.0,527.0,81.0,160.0,818.0,2649,56.0,94.0,26.0,141.0,90.0,159.0,27.0,86.0,290.0,404.0,170.0,58.0,51.0,22.0,34.0,21.0,55.0,16.0,22.0,5.0,7.0,131.0,16.0,55.0,2.0,16.0,115.0,15.0,146.0,73.0,219.0,14.0,25.0,17.0,8.0,50.0,3.0,26.0,27.0,5.0,24.0,4.0,77.0,6.0,19.0,37.0,72.0,8.0,11.0,196.0,14.0,73.0,,29.0,16.0,1.0,8.0,1.0,1.0,7.0,17.0,15.0,1.0,,2.0,290.0,884,8.0,0.7038327526132404,0.7829457364341085,0.5445920303605313,0.5957446808510638,0.5660377358490566,0.5411184210526315,0.5637254901960784,0.5483870967741935,0.5826149425287356,0.6025641025641025,0.6071428571428571,0.13322368421052633,0.04174573055028463,0.06153846153846154,0.055299539170506916,0.011111111111111112,26.57270539704366,0.6493506493506493,0.17857142857142858,0.025974025974025976,0.11015325670498084,0.056935817805383024,0.07441860465116279,0.06926406926406926,0.10405083399523431,0.059314954051796154,0.058577405857740586,0.0708215297450425,0.0427807486631016,0.08333333333333333,0.031746031746031744,0.09395973154362416,0.11559139784946236,0.11764705882352941,0.061224489795918366,0.10294117647058823,0.05204460966542751,0.8823529411764706,0.2138157894736842,0.7461538461538462,0.7950819672131147,0.6494845360824743,0.3569078947368421,0.5345622119815668,0.5658536585365853,0.6120689655172413,0.29605263157894735,0.4111111111111111,0.4157303370786517,0.918918918918919,0.08388157894736842,0.46078431372549017,0.723404255319149,0.23529411764705882,0.24193548387096775,0.7333333333333333,0.07526881720430108,0.3470394736842105,0.45661628289473666,0.4671954545454545,0.45765725806451624,0.10944527736131934,0.12457337883959044,,0.17237163814180928,0.3545232273838631,9.709487666034159,24.517283950617283,0.36244362443624434,11.0,30.0,1.0,2.0,17.0,6.0,28.0,1.0,8.0,81.0,17.0,8.0,0.9642857142857143,0.345679012345679,0.125,0.345679012345679,0.049342105263157895,0.36666666666666664,0.36666666666666664,1.0,0.3333333333333333,0.3333333333333333,0.9411764705882353,0.0196078431372549,0.5,1.0,0.058823529411764705,0.3333333333333333,3.0,13.0,5.0,8.0,3.0,5.0,2.0,1.0,0.2962962962962963,0.06989247311827956,0.23076923076923078,0.35714285714285715,,,,,,,,,True,,
1863,1610612744,Earl Boykins,Earl Boykins,1863,GSW,56937.0,949,44.0,1806,1820,564,451.0,256.0,3626,22.0,41.0,1.0,2.0,3.0,8.0,54.0,110.0,46.0,126.0,35.0,15.0,122.0,277.0,49.0,121.0,425.0,1907,10.0,32.0,7.0,33.0,27.0,70.0,20.0,65.0,146.0,78.0,166.0,4.0,35.0,22.0,117.0,42.0,159.0,29.0,49.0,16.0,52.0,360.0,8.0,23.0,,8.0,33.0,,41.0,31.0,72.0,8.0,22.0,11.0,11.0,37.0,5.0,19.0,17.0,4.0,18.0,4.0,54.0,5.0,13.0,13.0,44.0,,,140.0,4.0,38.0,,24.0,1.0,,,,,1.0,1.0,,,,,146.0,564,5.0,0.319672131147541,0.325,0.4404332129963899,0.3125,0.38571428571428573,0.4662576687116564,0.35135135135135137,0.45,0.53125,0.3717948717948718,0.56,0.15030674846625766,0.07942238267148015,0.0975609756097561,0.10909090909090909,0.047619047619047616,20.553730642890663,0.6851851851851852,,,0.04225352112676056,0.03281027104136947,0.046242774566473986,0.045454545454545456,0.0429769392033543,0.03534777651083238,0.027777777777777776,0.03643724696356275,0.032846715328467155,0.04032258064516129,0.057692307692307696,0.05357142857142857,0.032490974729241874,0.04285714285714286,0.05982905982905983,0.017857142857142856,0.05063291139240506,,0.12576687116564417,0.5365853658536586,0.5945945945945946,0.3181818181818182,0.3374233128834356,0.4909090909090909,0.5510204081632653,0.24074074074074073,0.38650306748466257,0.36507936507936506,0.38333333333333336,0.41304347826086957,0.10736196319018405,0.05405405405405406,0.5,,0.08888888888888889,0.375,0.16666666666666666,0.27607361963190186,0.4375630368098159,0.40552258064516133,0.4293188888888889,0.10555555555555556,0.12218649517684887,,0.07764705882352942,0.34352941176470586,11.484476534296027,24.912244897959184,0.3122923588039867,7.0,14.0,,1.0,13.0,4.0,20.0,2.0,5.0,48.0,13.0,20.0,0.8,0.40816326530612246,0.4,0.40816326530612246,0.04294478527607362,0.5,0.5,1.0,0.37142857142857144,0.38235294117647056,0.6923076923076923,0.02702702702702703,,,0.10810810810810811,0.37142857142857144,3.0,5.0,6.0,9.0,12.0,13.0,,,0.45,0.05555555555555555,0.6,0.4,2.0,1.0,0.02040816326530612,0.02857142857142857,0.5,0.5,,,True,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,57056.0,951,50.0,1859,1884,727,704.0,286.0,3743,68.0,106.0,12.0,22.0,31.0,42.0,20.0,86.0,31.0,98.0,88.0,33.0,119.0,290.0,111.0,88.0,455.0,2008,15.0,37.0,6.0,57.0,51.0,107.0,40.0,48.0,186.0,94.0,144.0,22.0,86.0,37.0,68.0,15.0,83.0,11.0,24.0,14.0,30.0,181.0,2.0,33.0,3.0,22.0,71.0,4.0,97.0,38.0,135.0,6.0,38.0,21.0,17.0,38.0,2.0,17.0,26.0,5.0,21.0,3.0,64.0,5.0,23.0,22.0,64.0,4.0,11.0,120.0,9.0,47.0,,17.0,9.0,,2.0,,,7.0,9.0,5.0,1.0,,,186.0,727,11.0,0.3949579831932773,0.4351851851851852,0.4103448275862069,0.40540540540540543,0.4766355140186916,0.45760598503740646,0.49038461538461536,0.46938775510204084,0.49780701754385964,0.5,0.5254237288135594,0.27680798004987534,0.12758620689655173,0.08490566037735849,0.3023255813953488,0.02040816326530612,23.55072463768116,0.59375,0.058823529411764705,0.04411764705882353,0.08919597989949749,0.046348314606741575,0.12087912087912088,0.011363636363636364,0.0950920245398773,0.039414414414414414,0.06629834254143646,0.05263157894736842,0.028169014084507043,0.007633587786259542,0.022222222222222223,0.07563025210084033,0.09427609427609428,0.09578544061302682,0.11382113821138211,0.13559322033898305,0.030456852791878174,0.5555555555555556,0.26433915211970077,0.6415094339622641,0.7010309278350515,0.4264705882352941,0.2144638403990025,0.23255813953488372,0.3333333333333333,0.3,0.24438902743142144,0.3163265306122449,0.3229166666666667,0.3870967741935484,0.2194513715710723,0.4230769230769231,0.5454545454545454,0.16666666666666666,0.2857142857142857,0.7380952380952381,0.22448979591836735,0.5411471321695761,0.4882684210526316,0.5004438775510204,0.48718172413793115,0.1070615034168565,0.14329268292682926,,0.12527472527472527,0.4087912087912088,8.618965517241376,25.13873873873873,0.3910704679935449,8.0,23.0,1.0,2.0,35.0,13.0,43.0,7.0,15.0,117.0,35.0,1.0,0.9069767441860465,0.38738738738738737,0.4666666666666667,0.3944954128440367,0.057356608478802994,0.34782608695652173,0.36363636363636365,0.875,0.3977272727272727,0.3977272727272727,0.9142857142857143,0.038461538461538464,0.5,1.0,0.25,0.4069767441860465,2.0,7.0,10.0,12.0,12.0,4.0,,,0.3,0.047619047619047616,0.2857142857142857,0.30303030303030304,6.0,1.0,0.009009009009009009,,0.46153846153846156,1.0,2.0,0.043478260869565216,True,,
2240,1610612744,Gilbert Arenas,Gilbert Arenas,2240,GSW,58886.0,981,59.0,1936,1954,801,775.0,302.0,3890,72.0,135.0,9.0,15.0,38.0,65.0,20.0,62.0,42.0,122.0,77.0,30.0,134.0,319.0,92.0,168.0,532.0,2069,13.0,29.0,12.0,47.0,66.0,150.0,35.0,83.0,254.0,66.0,202.0,12.0,77.0,44.0,126.0,32.0,158.0,24.0,59.0,37.0,30.0,348.0,9.0,29.0,,24.0,81.0,4.0,109.0,38.0,147.0,5.0,46.0,22.0,24.0,46.0,10.0,23.0,43.0,9.0,23.0,3.0,89.0,5.0,36.0,40.0,96.0,2.0,15.0,225.0,17.0,81.0,1.0,31.0,7.0,,4.0,,1.0,2.0,7.0,5.0,3.0,,,254.0,801,21.0,0.2462686567164179,0.2578125,0.4200626959247649,0.4482758620689655,0.44,0.44282238442822386,0.47297297297297297,0.46216216216216216,0.5128205128205128,0.5111111111111111,0.5337552742616034,0.22384428223844283,0.13793103448275862,0.18518518518518517,0.25806451612903225,0.02459016393442623,25.935596170583114,0.5168539325842697,0.0547945205479452,,0.09842041312272175,0.03913630229419703,0.13333333333333333,0.047619047619047616,0.10468594217347957,0.04086021505376344,0.04060913705583756,0.03529411764705882,0.04152249134948097,0.04285714285714286,0.061224489795918366,0.09482758620689655,0.09271523178807947,0.10726643598615918,0.12598425196850394,0.1509433962264151,0.024875621890547265,0.7142857142857143,0.3284671532846715,0.5333333333333333,0.6545454545454545,0.18055555555555555,0.15085158150851583,0.3225806451612903,0.43478260869565216,0.05,0.29683698296836986,0.3442622950819672,0.35294117647058826,0.4523809523809524,0.1873479318734793,0.40540540540540543,0.6,,0.35135135135135137,0.5846153846153846,0.16216216216216217,0.5523114355231143,0.48655012165450123,0.47698500000000005,0.48251405405405406,0.1722689075630252,0.21148825065274152,0.010752688172043012,0.08834586466165413,0.4774436090225564,8.968338557993734,25.20652173913044,0.4137396694214876,2.0,15.0,1.0,3.0,30.0,5.0,32.0,3.0,8.0,66.0,30.0,15.0,0.6875,0.34782608695652173,0.375,0.34782608695652173,0.0364963503649635,0.13333333333333333,0.13333333333333333,0.5,0.38961038961038963,0.38961038961038963,0.7,0.08108108108108109,0.3333333333333333,,0.13513513513513514,0.38961038961038963,,5.0,13.0,13.0,30.0,8.0,,,0.37142857142857144,0.02702702702702703,,0.43333333333333335,2.0,,,,0.4,0.5,,,True,,
2351,1610612744,Oscar Torres,Oscar Torres,2351,GSW,2101.0,35,-13.0,71,70,28,36.0,8.0,141,1.0,2.0,,,,,2.0,3.0,2.0,6.0,3.0,2.0,5.0,11.0,6.0,4.0,20.0,74,1.0,1.0,,2.0,2.0,3.0,4.0,4.0,14.0,4.0,6.0,,3.0,3.0,,,,,,,,,,,,,4.0,,4.0,,4.0,,1.0,1.0,,2.0,,,,,2.0,,2.0,,,,4.0,,,6.0,,3.0,,,1.0,,1.0,,,,1.0,1.0,,,,14.0,28,3.0,0.4,0.4,0.45454545454545453,1.0,0.6666666666666666,0.47058823529411764,0.5,0.7142857142857143,0.5,0.5,0.7,0.35294117647058826,0.2727272727272727,,0.3333333333333333,0.3333333333333333,27.5,1.0,,,0.11764705882352941,,,,0.1,,,,,,,0.125,0.1,0.125,,,,1.0,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.6666666666666666,1.0,,0.35294117647058826,0.3333333333333333,0.5,0.5,0.17647058823529413,,,,,,0.2857142857142857,0.47058823529411764,0.49825588235294116,0.47035000000000005,0.4748285714285715,0.15,0.21428571428571427,,0.1,0.7,11.97272727272727,24.383333333333336,0.39436619718309857,1.0,3.0,,,1.0,1.0,2.0,,1.0,6.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.3333333333333333,1.0,2.0,1.0,2.0,,,,,0.5,0.2857142857142857,0.5,0.5,,,,,,,,,True,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,47793.0,797,78.0,1553,1578,461,440.0,228.0,3131,47.0,79.0,10.0,25.0,15.0,25.0,8.0,44.0,21.0,56.0,73.0,24.0,76.0,179.0,89.0,49.0,309.0,1620,13.0,36.0,7.0,48.0,22.0,52.0,28.0,24.0,98.0,98.0,54.0,18.0,72.0,22.0,60.0,14.0,74.0,9.0,24.0,20.0,16.0,162.0,5.0,39.0,1.0,11.0,85.0,3.0,99.0,45.0,144.0,11.0,28.0,19.0,9.0,30.0,4.0,20.0,23.0,8.0,10.0,3.0,53.0,3.0,10.0,34.0,64.0,9.0,6.0,59.0,5.0,23.0,,9.0,12.0,,8.0,,1.0,3.0,12.0,6.0,,,1.0,98.0,461,3.0,0.6447368421052632,0.7313432835820896,0.4245810055865922,0.3611111111111111,0.4230769230769231,0.48507462686567165,0.44565217391304346,0.4625,0.523728813559322,0.48,0.5212765957446809,0.332089552238806,0.12290502793296089,0.08860759493670886,0.29545454545454547,0.03571428571428571,18.892508143322473,0.5660377358490566,0.0625,0.022727272727272728,0.1255539143279173,0.06403940886699508,0.08870967741935484,0.036231884057971016,0.1198501872659176,0.058902275769745646,0.1,0.04608294930875576,0.05405405405405406,0.03773584905660377,0.03125,0.14871794871794872,0.10572687224669604,0.12549019607843137,0.09302325581395349,0.07894736842105263,0.08333333333333333,0.5,0.2947761194029851,0.5949367088607594,0.6527777777777778,0.6170212765957447,0.16417910447761194,0.18181818181818182,0.25806451612903225,0.25,0.208955223880597,0.375,0.3888888888888889,0.8571428571428571,0.27238805970149255,0.5434782608695652,0.4,,0.3125,0.6,0.3,0.6268656716417911,0.5060573033707864,0.5274975000000001,0.514789240506329,0.08041958041958042,0.116751269035533,,0.1553398058252427,0.31715210355987056,8.089385474860332,24.94494382022472,0.29684481648422406,7.0,16.0,1.0,3.0,29.0,7.0,36.0,5.0,10.0,102.0,29.0,,0.9444444444444444,0.4044943820224719,0.5,0.4090909090909091,0.05970149253731343,0.4375,0.4375,1.0,0.3972602739726027,0.3972602739726027,0.9310344827586207,0.06521739130434782,0.3333333333333333,1.0,0.15217391304347827,0.4027777777777778,1.0,4.0,9.0,10.0,6.0,5.0,,,0.35714285714285715,0.05,0.25,0.375,4.0,,,,0.5714285714285714,0.75,1.0,,True,,
2062,1610612744,A.J. Guyton,A.J. Guyton,2062,GSW,390.0,6,,12,12,4,1.0,3.0,24,,,,,,,,1.0,,2.0,1.0,1.0,,3.0,1.0,,,9,,1.0,,,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,0.25,0.3333333333333333,,1.0,,26.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,,,,0.25,,,,,,0.3333333333333333,0.25,0.3477666666666666,0.2632,0.3222,,,,,,14.766666666666666,61.7,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,
