EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,Corner3PctBlocked,HeaveMakes
1565,1610612739,Michael Stewart,Michael Stewart,1565,CLE,5297.0,88,-8,172,174,101,103,19,346,3,6,1.0,2.0,2.0,4.0,2,7,2,5,15,2,12,160,1.0,3.0,2.0,4.0,3,11,2.0,8,6,4,5,1,1.0,2,1.0,1,5,1.0,6,1,9,10,7,17,1,1,3,1.0,2.0,1,1.0,4,2.0,3,5,5,2.0,1.0,7.0,5.0,2.0,7.0,6.0,8,101,1.0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857,11.398963730569948,0.75,0.11392405063291139,0.1,0.0625,0.05,0.10526315789473684,0.0875,0.16666666666666666,0.13333333333333333,0.037037037037037035,0.14285714285714285,0.16666666666666666,0.2,0.06666666666666667,0.125,0.8571428571428571,0.4,0.5,1.0,0.6666666666666666,0.4666666666666667,0.2857142857142857,0.4,0.5,0.13333333333333333,0.6666666666666666,0.5,1.0,0.36363636363636365,0.5,0.4,0.4601933333333334,0.5933,0.46542727272727263,0.11764705882352941,0.11764705882352941,0.3333333333333333,0.6666666666666666,6.293333333333333,0.5872093023255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,36061.0,601,-161,1188,1210,320,422,162,2398,47,73,6.0,12.0,10.0,19.0,20,51,160,121,284,60,350,1254,16.0,30.0,7.0,39.0,31,79,28.0,93,120,122,15,82,17.0,99,8.0,36,215,2.0,15,7,40,50,19,69,27,17,36,8.0,22.0,18,14.0,54,13.0,20,38,96,34.0,13.0,7.0,4.0,2.0,7.0,5.0,93,320,6.0,0.49586776859504134,0.5042016806722689,0.426056338028169,0.5333333333333333,0.3924050632911392,0.4447852760736196,0.5333333333333333,0.3611111111111111,0.46994535519125685,0.5571428571428572,0.41818181818181815,0.0528169014084507,0.1095890410958904,0.058823529411764705,30.390738060781477,0.6666666666666666,0.09456264775413711,0.031914893617021274,0.0625,0.019801980198019802,0.08785046728971962,0.0297723292469352,0.04477611940298507,0.03389830508474576,0.022935779816513763,0.03333333333333333,0.10810810810810811,0.10526315789473684,0.07777777777777778,0.0821917808219178,0.7142857142857143,0.22392638036809817,0.6438356164383562,0.7230769230769231,0.574468085106383,0.15644171779141106,0.39215686274509803,0.4166666666666667,0.35,0.49079754601226994,0.4,0.5,0.3333333333333333,0.2111111111111111,0.5263157894736842,0.35276073619631904,0.4597023219814242,0.44608846153846154,0.43817011494252894,0.09631728045325778,0.10932475884244373,0.11142857142857143,0.26571428571428574,11.970774647887323,0.26936026936026936,54.0,1.0,3.0,15.0,39.0,1.0,11.0,16.0,42.0,1.0,11.0,27.0,21.0,4.0,1.0,38.0,15.0,9.0,38.0,8.0,2.0,3.0,6.0,10.0,1.0,4.0,2.0,3.0,7.0,9.0,1.0,0.5625,0.38095238095238093,0.09090909090909091,0.3902439024390244,0.12883435582822086,0.025,0.08108108108108109,0.046511627906976744,0.014084507042253521,0.02564102564102564,0.03529411764705882,0.3375,0.34615384615384615,0.48148148148148145,0.009202453987730062,0.3333333333333333,0.3333333333333333,1.0,0.1196319018404908,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.12222222222222222,0.09090909090909091,0.39473684210526316,26.583333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1908,1610612739,Jumaine Jones,Jumaine Jones,1908,CLE,40017.0,667,-183,1290,1309,366,412,192,2599,33,54,11.0,19.0,8.0,14.0,5,17,71,77,142,18,256,1418,16.0,29.0,,38.0,20,37,8.0,63,108,46,9,31,4.0,35,2.0,7,74,13.0,31,18,66,91,46,137,26,18,18,6.0,13.0,19,5.0,37,15.0,26,56,34,15.0,4.0,5.0,4.0,1.0,5.0,3.0,63,366,2.0,0.7012987012987013,0.8059701492537313,0.5422535211267606,0.5517241379310345,0.5405405405405406,0.497907949790795,0.5135135135135135,0.49107142857142855,0.5039525691699605,0.5,0.5,0.06338028169014084,0.09259259259259259,0.11764705882352941,19.23076923076923,0.4864864864864865,0.14285714285714285,0.061630218687872766,0.144,0.1,0.14310051107325383,0.06951026856240126,0.08163265306122448,0.05405405405405406,0.052884615384615384,0.05660377358490566,0.13496932515337423,0.08695652173913043,0.18478260869565216,0.13414634146341464,0.6,0.22594142259414227,0.6111111111111112,0.673469387755102,0.5454545454545454,0.07112970711297072,0.29411764705882354,0.3333333333333333,0.4,0.29707112970711297,0.5135135135135135,0.5789473684210527,0.09090909090909091,0.25,0.5714285714285714,0.6317991631799164,0.522514075630252,0.5496716666666667,0.5262981818181818,0.060240963855421686,0.09868421052631579,0.1484375,0.24609375,10.505633802816902,0.2837209302325581,39.0,16.0,57.0,12.0,40.0,3.0,12.0,28.0,97.0,5.0,19.0,78.0,6.0,20.0,1.0,39.0,12.0,2.0,18.0,6.0,2.0,7.0,7.0,8.0,2.0,2.0,2.0,6.0,5.0,1.0,,0.9285714285714286,0.28865979381443296,0.2631578947368421,0.2916666666666667,0.40585774058577406,0.028169014084507043,0.18421052631578946,0.0425531914893617,0.12987012987012986,0.16279069767441862,0.056910569105691054,0.5492957746478874,0.5652173913043478,0.8717948717948718,0.2384937238493724,0.2807017543859649,0.2807017543859649,0.9375,0.16736401673640167,0.3,0.3076923076923077,0.9166666666666666,0.21428571428571427,0.25,0.3076923076923077,24.484536082474225,1.0,6.0,2.0,7.0,1.0,2.0,2.0,8.0,1.0,4.0,1.0,1.0,0.25,0.010309278350515464,0.025,0.16216216216216217,0.16666666666666666,1.0,0.05405405405405406,0.5,1.0,0.125,0.2857142857142857,,,,,,,True,,,
1960,1610612739,Milt Palacio,Milt Palacio,1960,CLE,24083.0,401,-129,780,794,228,270,109,1574,17,32,3.0,5.0,2.0,7.0,2,5,35,33,72,12,81,812,3.0,7.0,4.0,10.0,7,19,8.0,22,40,26,2,39,8.0,47,4.0,21,102,,8,8,36,46,9,55,19,14,19,2.0,16.0,8,3.0,27,6.0,14,26,20,7.0,3.0,1.0,1.0,,1.0,1.0,22,228,4.0,0.6060606060606061,0.6451612903225806,0.4583333333333333,0.42857142857142855,0.3684210526315789,0.4011627906976744,0.375,0.2916666666666667,0.42105263157894735,0.45454545454545453,0.375,0.027777777777777776,0.0625,,13.46578366445916,0.7037037037037037,0.1232876712328767,0.025396825396825397,0.11764705882352941,,0.12222222222222222,0.020460358056265986,0.034482758620689655,0.010526315789473684,0.03007518796992481,,0.11224489795918367,0.10666666666666667,0.14285714285714285,0.06976744186046512,1.0,0.37209302325581395,0.53125,0.5666666666666667,0.4117647058823529,0.05813953488372093,0.4,0.4,0.5,0.4069767441860465,0.625,0.6,,0.2916666666666667,0.2857142857142857,0.5348837209302325,0.46669277108433727,0.5175285714285714,0.42657499999999987,0.07608695652173914,0.08974358974358974,0.12345679012345678,0.2716049382716049,9.904166666666669,0.2923076923076923,14.0,1.0,4.0,,10.0,,4.0,1.0,14.0,,5.0,3.0,,4.0,3.0,7.0,,4.0,14.0,4.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.07142857142857142,,0.09090909090909091,0.16279069767441862,,0.06451612903225806,0.02702702702702703,,0.2,0.043478260869565216,0.4,0.4,0.8571428571428571,0.046511627906976744,0.25,0.25,1.0,0.11627906976744186,,,,0.16666666666666666,,,28.31428571428572,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.125,,,0.041666666666666664,,,,,,,,True,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,56731.0,946,-261,1851,1881,525,623,261,3732,28,65,12.0,32.0,5.0,14.0,15,51,38,54,154,11,119,1956,16.0,42.0,3.0,35.0,8,29,6.0,22,56,52,8,39,4.0,43,,15,90,11.0,49,30,110,152,63,215,33,22,34,7.0,19.0,22,15.0,56,10.0,103,148,30,14.0,2.0,81.0,56.0,20.0,81.0,51.0,22,525,13.0,0.5185185185185185,0.6666666666666666,0.35064935064935066,0.38095238095238093,0.27586206896551724,0.35064935064935066,0.38095238095238093,0.27586206896551724,0.3541666666666667,0.3804347826086957,0.3142857142857143,0.05194805194805195,0.1076923076923077,0.0196078431372549,10.379981464318815,0.6071428571428571,0.1632047477744807,0.06568364611260054,0.17045454545454544,0.0658682634730539,0.16470588235294117,0.06571741511500548,0.08444444444444445,0.0660377358490566,0.05177993527508091,0.11666666666666667,0.14224137931034483,0.1949685534591195,0.1625441696113074,0.19130434782608696,0.6296296296296297,0.42207792207792205,0.4307692307692308,0.4827586206896552,0.39285714285714285,0.33116883116883117,0.29411764705882354,0.3,0.6,0.24675324675324675,0.7619047619047619,0.375,0.08333333333333333,0.4827586206896552,0.35714285714285715,0.42207792207792205,0.4828487012987013,0.5594205882352942,0.476203448275862,0.08433734939759036,0.08433734939759036,0.29411764705882354,0.18487394957983194,7.698701298701301,0.28363047001620745,11.0,,,,,,,,,,,,,24.0,,,,4.0,19.0,5.0,3.0,12.0,9.0,11.0,1.0,2.0,10.0,8.0,2.0,,5.0,,,,,,,0.2033898305084746,0.04285714285714286,0.037383177570093455,0.13114754098360656,0.1,0.2894736842105263,0.2894736842105263,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,,,,,,,,,,,,,1.0,9.0,,,,,True,,,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,23668.0,394,-136,788,807,271,332,98,1595,37,64,13.0,22.0,10.0,17.0,9,24,40,63,128,25,151,861,15.0,30.0,4.0,34.0,18,36,12.0,48,86,40,17,12,3.0,15,1.0,7,33,4.0,27,13,47,72,33,105,14,11,12,2.0,5.0,8,7.0,20,9.0,28,50,35,16.0,4.0,6.0,3.0,3.0,7.0,2.0,48,271,3.0,0.6825396825396826,0.7962962962962963,0.4921875,0.5,0.5,0.4883720930232558,0.5,0.5,0.5243055555555556,0.5151515151515151,0.5714285714285714,0.1328125,0.21875,0.125,18.081587651598678,0.6,0.1760299625468165,0.08970099667774087,0.1511627906976744,0.05333333333333334,0.16997167138810199,0.08244680851063829,0.07547169811320754,0.0875,0.10434782608695652,0.09523809523809523,0.12380952380952381,0.16071428571428573,0.2358490566037736,0.14285714285714285,0.2857142857142857,0.49612403100775193,0.578125,0.74,0.6216216216216216,0.18604651162790697,0.375,0.42857142857142855,0.7777777777777778,0.31007751937984496,0.7333333333333333,0.5909090909090909,0.15384615384615385,0.4722222222222222,0.5882352941176471,0.5038759689922481,0.5034782945736433,0.5624586206896552,0.4881194444444445,0.11428571428571428,0.11510791366906475,0.2251655629139073,0.31788079470198677,7.28828125,0.34390862944162437,17.0,,1.0,,,,,,1.0,,,,,18.0,,,,2.0,4.0,1.0,2.0,12.0,4.0,3.0,,,3.0,4.0,5.0,,,,,,,0.007751937984496124,,0.5217391304347826,0.058823529411764705,0.037037037037037035,0.16666666666666666,0.0851063829787234,0.425,0.425,0.7647058823529411,0.007751937984496124,,,,,,,,,,,22.5,,,,,,,,,,8.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,,True,,,
2470,1610612739,Smush Parker,Smush Parker,2470,CLE,19553.0,326,-121,650,661,198,196,83,1311,26,41,3.0,3.0,9.0,11.0,3,12,15,33,68,27,138,733,3.0,3.0,3.0,9.0,12,20,11.0,56,26,40,11,49,5.0,54,1.0,14,113,3.0,6,4,14,20,9,29,17,9,29,6.0,19.0,20,10.0,49,19.0,10,25,35,14.0,4.0,2.0,2.0,,2.0,1.0,56,198,3.0,0.3939393939393939,0.40625,0.4852941176470588,1.0,0.6,0.5091743119266054,0.5,0.6081081081081081,0.556910569105691,0.6428571428571429,0.6511627906976745,0.16176470588235295,0.1951219512195122,0.25,23.08724832214765,0.5918367346938775,0.06542056074766354,0.02564102564102564,0.07692307692307693,0.047619047619047616,0.06766917293233082,0.030303030303030304,0.0547945205479452,,0.022222222222222223,0.037037037037037035,0.045454545454545456,0.07692307692307693,0.07291666666666667,0.058823529411764705,0.5,0.3761467889908257,0.6341463414634146,0.7878787878787878,0.38461538461538464,0.11009174311926606,0.25,0.3333333333333333,0.3333333333333333,0.13761467889908258,0.5,1.0,,0.2972972972972973,0.8181818181818182,0.7522935779816514,0.5541633027522936,0.5423,0.539722972972973,0.12605042016806722,0.18181818181818182,0.06521739130434782,0.4057971014492754,5.692647058823527,0.3046153846153846,4.0,7.0,13.0,8.0,28.0,4.0,11.0,15.0,41.0,7.0,17.0,33.0,12.0,2.0,,28.0,8.0,4.0,30.0,5.0,,2.0,2.0,8.0,4.0,1.0,4.0,3.0,5.0,1.0,,0.7333333333333333,0.36585365853658536,0.4117647058823529,0.36585365853658536,0.3761467889908257,,0.1111111111111111,,0.05555555555555555,0.1111111111111111,0.04081632653061224,0.26666666666666666,0.26666666666666666,0.5,0.11926605504587157,0.5384615384615384,0.5384615384615384,1.0,0.25688073394495414,0.2857142857142857,0.2962962962962963,0.5,0.2972972972972973,0.36363636363636365,0.2857142857142857,24.397560975609753,,1.0,3.0,6.0,,2.0,,3.0,1.0,1.0,,,,0.024390243902439025,0.03571428571428571,0.16666666666666666,,,0.3333333333333333,,,0.16216216216216217,0.5,,,,,1.0,0.023809523809523808,True,,,
902,1610612739,Bimbo Coles,Bimbo Coles,902,CLE,6392.0,107,-43,193,197,43,54,31,390,2,4,,,1.0,2.0,1,4,15,7,23,3,26,200,,2.0,,6.0,1,4,,2,12,2,1,9,,9,,4,18,,3,2,7,9,3,12,3,1,2,,2.0,1,,3,,6,15,3,,,1.0,1.0,,1.0,1.0,2,43,4.0,0.8571428571428571,0.8571428571428571,0.30434782608695654,,0.25,0.38333333333333336,0.75,0.14285714285714285,0.38333333333333336,0.75,0.14285714285714285,0.043478260869565216,,0.25,14.537444933920705,0.6666666666666666,0.08641975308641975,0.03225806451612903,0.14285714285714285,,0.09473684210526316,0.028037383177570093,0.09090909090909091,0.037037037037037035,,,,0.125,0.13513513513513514,0.09090909090909091,1.0,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,0.25,0.3333333333333333,1.0,0.5,,,,0.2857142857142857,0.5,0.36666666666666664,0.43088571428571426,0.5059,0.45802499999999996,,,0.23076923076923078,0.07692307692307693,12.647826086956519,0.22279792746113988,4.0,1.0,2.0,2.0,5.0,,2.0,3.0,7.0,,3.0,3.0,6.0,,2.0,3.0,2.0,,3.0,2.0,,,,2.0,,,,,,3.0,,0.3333333333333333,0.42857142857142855,,0.6,0.23333333333333334,,,,,0.3333333333333333,,0.26666666666666666,0.26666666666666666,0.75,0.06666666666666667,0.5,0.5,1.0,0.16666666666666666,0.4,0.4,,0.2857142857142857,,0.6666666666666666,37.471428571428575,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,0.25,1.0,1.0,0.25,1.0,,0.14285714285714285,,,,,,,,True,,,
2032,1610612739,Darius Miles,Darius Miles,2032,CLE,17588.0,293,-102,572,589,168,242,82,1161,32,54,5.0,8.0,9.0,14.0,8,34,42,56,130,21,133,592,8.0,19.0,2.0,18.0,15,35,7.0,37,70,42,15,12,4.0,16,1.0,5,36,1.0,15,8,23,37,17,54,18,14,16,3.0,12.0,16,4.0,32,11.0,9,19,39,17.0,3.0,6.0,3.0,3.0,6.0,3.0,37,168,2.0,0.625,0.6862745098039216,0.4307692307692308,0.42105263157894735,0.42857142857142855,0.40875912408759124,0.42105263157894735,0.36585365853658536,0.42628205128205127,0.45,0.3854166666666667,0.11538461538461539,0.2037037037037037,0.11764705882352941,27.893175074183976,0.5,0.11057692307692307,0.05976095617529881,0.15384615384615385,0.025,0.11923076923076924,0.054982817869415807,0.05063291139240506,0.0945945945945946,0.04081632653061224,0.09090909090909091,0.0958904109589041,0.13333333333333333,0.1111111111111111,0.12121212121212122,0.5,0.39416058394160586,0.5925925925925926,0.7441860465116279,0.71875,0.24817518248175183,0.23529411764705882,0.26666666666666666,0.125,0.30656934306569344,0.42105263157894735,0.625,,0.34146341463414637,0.6428571428571429,0.44525547445255476,0.49032873134328364,0.4565166666666667,0.4895697368421053,0.1111111111111111,0.11643835616438356,0.13533834586466165,0.2781954887218045,8.264615384615386,0.2937062937062937,16.0,,,,7.0,,6.0,,7.0,,6.0,,,10.0,3.0,4.0,,3.0,6.0,1.0,1.0,6.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,,,,,,,0.051094890510948905,,0.2857142857142857,0.05,,0.21052631578947367,0.06451612903225806,0.38095238095238093,0.38095238095238093,0.6875,,,,,0.051094890510948905,,,,0.14634146341463414,,,36.971428571428575,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,22551.0,376,-92,732,744,174,210,108,1476,35,62,2.0,5.0,8.0,13.0,22,49,26,64,137,30,197,783,5.0,13.0,2.0,12.0,15,31,16.0,52,56,72,19,27,6.0,33,4.0,15,72,,4,3,23,26,4,30,6,5,15,3.0,4.0,12,11.0,27,9.0,15,32,37,13.0,6.0,1.0,1.0,,1.0,1.0,52,174,1.0,0.4375,0.4375,0.46715328467153283,0.38461538461538464,0.4838709677419355,0.4562841530054645,0.29411764705882354,0.5,0.49,0.3333333333333333,0.5777777777777777,0.1386861313868613,0.1774193548387097,0.10204081632653061,26.303592120509848,0.5555555555555556,0.08243727598566308,0.013029315960912053,0.037037037037037035,,0.07222222222222222,0.010554089709762533,0.009345794392523364,0.03529411764705882,,,0.11538461538461539,0.046153846153846156,0.07272727272727272,,1.0,0.33879781420765026,0.5645161290322581,0.6862745098039216,0.6,0.2677595628415301,0.4489795918367347,0.5,0.13636363636363635,0.14207650273224043,0.29411764705882354,0.4,0.5,0.3611111111111111,0.6153846153846154,0.5901639344262295,0.5019032967032964,0.43520999999999993,0.4660971428571428,0.06701030927835051,0.08783783783783784,0.06091370558375635,0.2639593908629442,7.008029197080292,0.23770491803278687,7.0,2.0,8.0,11.0,38.0,2.0,4.0,13.0,46.0,2.0,5.0,36.0,3.0,,,38.0,11.0,2.0,9.0,3.0,,,1.0,1.0,1.0,,,5.0,2.0,1.0,,0.9230769230769231,0.2826086956521739,0.4,0.2826086956521739,0.25136612021857924,0.11538461538461539,,,,0.12,0.011764705882352941,0.2692307692307692,0.30434782608695654,0.5714285714285714,0.04371584699453552,0.25,0.25,0.5,0.20765027322404372,0.2894736842105263,0.2894736842105263,1.0,0.1111111111111111,0.5,0.2894736842105263,25.20217391304348,,,,1.0,,4.0,,4.0,,1.0,,,,,,,,,0.23529411764705882,,,0.027777777777777776,,,,,,,,True,,,
