EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,AtRimPctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,Technical Free Throw Trips,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,on,BlockedLongMidRange,HeaveMakes,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,8520.0,142,23,276,274,119,104,28,550,10.0,17,,1.0,6.0,8.0,11.0,17.0,13,32,47,16.0,83,266,4.0,5.0,4.0,15.0,18,20,13.0,52,48.0,16.0,5.0,7.0,,10.0,22,7.0,39,9.0,48,2.0,9.0,5.0,4.0,7.0,1.0,10.0,3.0,3.0,8.0,23.0,7.0,4.0,52,119,2.0,0.75,0.8,0.6808510638297872,0.8,0.9,0.6568627450980392,0.9166666666666666,0.8478260869565217,0.6721311475409836,0.9375,0.8225806451612904,0.10638297872340426,,23.202614379084967,0.5384615384615384,,0.20754716981132076,0.07692307692307693,0.3448275862068966,0.23703703703703705,0.08411214953271028,,0.041666666666666664,0.13333333333333333,0.17647058823529413,0.2777777777777778,0.35,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5882352941176471,0.8333333333333334,0.9,0.3333333333333333,0.6470588235294118,0.6470588235294118,0.2549019607843137,0.16666666666666666,,,0.34782608695652173,0.75,0.4117647058823529,0.455859,0.46122499999999994,0.45014130434782607,0.12280701754385964,0.1320754716981132,0.18072289156626506,0.6265060240963856,9.076595744680851,0.4311594202898551,11.0,4.0,21.0,25.0,7.0,5.0,9.0,54.0,3.0,3.0,,,,1.0,9.0,6.0,9.0,5.0,2.0,0.29411764705882354,0.3,0.16666666666666666,0.5555555555555556,0.5454545454545454,0.8461538461538461,0.8461538461538461,0.8181818181818182,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,0.0784313725490196,0.0784313725490196,0.13043478260869565,37.3,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,,0.25,1.0,0.3333333333333333,0.3333333333333333,,0.125,0.18181818181818182,,,,,,0.25,0.25,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,3.0,,1.0,1.0,1.0,0.16666666666666666,1.0,True,,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,3011.0,50,17,103,100,66,58,11,203,1.0,3,,1.0,1.0,3.0,1.0,2.0,4,3,9,3.0,9,90,,3.0,,,2,5,3.0,7,6.0,,,,,2.0,10,,12,,12,,,,,1.0,,2.0,2.0,3.0,7.0,4.0,2.0,,7,66,1.0,1.0,1.0,0.3333333333333333,,0.4,0.3,,0.3333333333333333,0.375,,0.4375,,,12.06896551724138,,,0.21739130434782608,,0.2222222222222222,0.21818181818181817,,,,,0.2631578947368421,0.2,0.16666666666666666,0.3333333333333333,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0.5,0.4,0.3333333333333333,,,0.5,0.3333333333333333,0.4,0.456515,0.4735333333333333,0.5119416666666666,0.16666666666666666,0.18181818181818182,,0.7777777777777778,9.511111111111111,0.6407766990291263,1.0,,,,,,,,1.0,,,1.0,,,4.0,3.0,4.0,2.0,,,0.5,0.17647058823529413,0.5,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.1,0.1,0.16666666666666666,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,4769.0,79,20,155,150,45,41,12,305,3.0,7,1.0,2.0,1.0,2.0,7.0,11.0,16,19,34,9.0,56,146,1.0,2.0,1.0,3.0,5,7,2.0,15,22.0,16.0,1.0,1.0,,4.0,7,3.0,14,1.0,15,1.0,2.0,2.0,,1.0,,3.0,,3.0,7.0,11.0,1.0,,15,45,1.0,0.5789473684210527,0.5789473684210527,0.5588235294117647,0.5,0.7142857142857143,0.6025641025641025,0.5,0.8125,0.6,0.5,0.8125,0.029411764705882353,,25.595238095238095,0.375,,0.12962962962962962,0.0196078431372549,0.25,0.15714285714285714,0.017241379310344827,,0.06666666666666667,,0.15789473684210525,0.14285714285714285,0.3333333333333333,,0.0625,0.1794871794871795,0.42857142857142855,0.5,1.0,0.28205128205128205,0.6363636363636364,0.6363636363636364,0.41025641025641024,1.0,0.5,1.0,0.25,0.5,0.3076923076923077,0.4572923076923078,0.5572,0.47988749999999997,0.025,0.02857142857142857,0.05357142857142857,0.26785714285714285,11.564705882352944,0.2903225806451613,9.0,,7.0,9.0,3.0,1.0,3.0,20.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,0.14285714285714285,0.6666666666666666,0.07142857142857142,,0.2857142857142857,0.5625,0.5625,0.6666666666666666,2.0,,5.0,1.0,2.0,2.0,2.0,,9.0,0.1282051282051282,0.05128205128205128,,23.96,2.0,3.0,,,1.0,1.0,1.0,,3.0,,,1.0,9.0,,1.0,,,1.0,0.6,,1.0,0.6,,,,,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,,,,0.125,1.0,,0.5,,1.0,,,,,,,,,True,,,,,,,,,,,,,,
2366,1610612750,Mike Wilks,Mike Wilks,2366,MIN,943.0,16,20,31,32,24,22,3,63,,1,,,,,,1.0,2,1,4,2.0,4,19,,,,,1,1,2.0,4,2.0,,1.0,2.0,,,2,,2,2.0,4,1.0,,,,,,,,,,2.0,1.0,,4,24,,1.0,1.0,0.25,,1.0,0.25,,1.0,0.4,,1.0,0.25,,14.285714285714286,,,0.15384615384615385,0.2222222222222222,,0.125,0.2,,0.5,0.2,,0.5,,,0.5,0.25,,,,0.25,,,0.5,,,,,,0.25,0.39039999999999997,,0.3423,0.2,0.2,,1.0,12.024999999999999,0.7741935483870968,1.0,,3.0,3.0,1.0,,2.0,6.0,,,,,,,1.0,,1.0,1.0,,1.0,,0.125,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,6612.0,110,15,216,211,81,96,32,427,16.0,31,3.0,8.0,4.0,8.0,2.0,4.0,2,19,37,17.0,55,220,3.0,8.0,5.0,11.0,4,9,10.0,18,28.0,10.0,8.0,11.0,,,8,,8,13.0,21,2.0,4.0,2.0,2.0,5.0,1.0,7.0,4.0,8.0,28.0,27.0,9.0,5.0,18,81,4.0,0.7368421052631579,0.8235294117647058,0.5135135135135135,0.375,0.4444444444444444,0.5135135135135135,0.375,0.4444444444444444,0.55,0.39285714285714285,0.5294117647058824,0.21621621621621623,0.25,22.178988326848252,,,0.10256410256410256,0.1134020618556701,,0.07407407407407407,0.12264150943396226,0.13157894736842105,0.10526315789473684,0.1,,0.07142857142857142,,,0.2,0.8378378378378378,0.5161290322580645,0.6666666666666666,0.75,0.10810810810810811,0.5,0.6666666666666666,0.05405405405405406,1.0,0.375,0.3333333333333333,0.8888888888888888,0.5,0.8378378378378378,0.5379567567567567,0.5247714285714286,0.5467555555555556,0.2,0.2,0.2,0.32727272727272727,2.0567567567567564,0.375,1.0,4.0,4.0,4.0,3.0,,1.0,8.0,2.0,1.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,0.22580645161290322,0.2857142857142857,0.1590909090909091,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,0.2222222222222222,,0.5,,,,,,,,,,,,,,,1.0,3.0,,1.0,3.0,,,,,,False,,,,,,,,,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,54904.0,915,-30,1728,1724,485,475,231,3452,71.0,113,23.0,37.0,21.0,32.0,27.0,71.0,122,136,306,104.0,379,1833,28.0,54.0,33.0,89.0,32,72,36.0,103,204.0,68.0,27.0,69.0,,25.0,94,6.0,125,80.0,205,10.0,16.0,10.0,6.0,33.0,6.0,53.0,11.0,53.0,127.0,132.0,61.0,8.0,103,485,12.0,0.75,0.8793103448275862,0.4444444444444444,0.5185185185185185,0.4444444444444444,0.44788273615635177,0.5185185185185185,0.4589041095890411,0.5121621621621621,0.5933333333333334,0.5309278350515464,0.08823529411764706,0.14084507042253522,21.309823677581864,0.09230769230769231,,0.14664586583463338,0.09801136363636363,0.12755102040816327,0.14217443249701314,0.09913258983890955,0.1386861313868613,0.10471204188481675,0.0797872340425532,0.14465408805031446,0.1717171717171717,0.14893617021276595,0.07272727272727272,0.07092198581560284,0.36807817589576547,0.6283185840707964,0.7319587628865979,0.647887323943662,0.23127035830618892,0.38028169014084506,0.4426229508196721,0.3973941368078176,0.6851851851851852,0.6216216216216216,0.13043478260869565,0.4383561643835616,0.65625,0.3713355048859935,0.45761677524429983,0.4845759999999999,0.4667294520547945,0.1685082872928177,0.16897506925207756,0.23482849604221637,0.2717678100263852,9.21045751633987,0.2806712962962963,38.0,40.0,26.0,30.0,8.0,1.0,17.0,64.0,20.0,11.0,4.0,9.0,17.0,6.0,24.0,16.0,24.0,16.0,11.0,0.1415929203539823,0.37735849056603776,0.13028169014084506,0.6666666666666666,0.7777777777777778,0.3114754098360656,0.3140495867768595,0.9210526315789473,1.0,1.0,1.0,1.0,1.0,4.0,4.0,,,0.003257328990228013,0.003257328990228013,0.0136986301369863,26.4,,,,,,,1.0,1.0,1.0,,,1.0,,3.0,1.0,11.0,4.0,,1.0,,1.0,1.0,0.00819672131147541,0.10679611650485436,0.057971014492753624,0.20588235294117646,,,,,1.0,1.0,,,,,,,1.0,1.0,7.0,8.0,1.0,7.0,5.0,,,,,,False,1.0,,,,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,154811.0,2580,123,5003,4966,1199,1177,661,9969,95.0,180,7.0,11.0,17.0,34.0,32.0,94.0,408,310,682,206.0,1117,5264,34.0,62.0,8.0,124.0,64,155,114.0,314,256.0,364.0,38.0,37.0,,32.0,101,5.0,138,42.0,180,7.0,58.0,39.0,19.0,59.0,7.0,178.0,38.0,41.0,160.0,229.0,53.0,52.0,314,1199,28.0,0.4129032258064516,0.4169381107491857,0.45454545454545453,0.5483870967741935,0.4129032258064516,0.48099260823653645,0.5858585858585859,0.4219409282700422,0.5234001910219676,0.5970873786407767,0.5168918918918919,0.05571847507331378,0.0851063829787234,21.240013893713094,0.04,,0.05285190999476714,0.018334985133795837,0.05545927209705372,0.05345659163987138,0.017691659646166806,0.02696629213483146,0.01867572156196944,0.014227642276422764,0.0670611439842209,0.035211267605633804,0.05343511450381679,0.059782608695652176,0.014285714285714285,0.1900739176346357,0.5277777777777778,0.6209150326797386,0.3263157894736842,0.09926082365364308,0.3404255319148936,0.37209302325581395,0.43083421330517424,0.1111111111111111,0.6363636363636364,0.14285714285714285,0.14345991561181434,0.5,0.4699049630411827,0.48477073170731694,0.46656910112359545,0.46022008547008547,0.053266331658291456,0.07260273972602739,0.11101163831692032,0.2811101163831692,12.665542521994134,0.23965620627623427,183.0,6.0,406.0,449.0,132.0,94.0,180.0,941.0,119.0,80.0,12.0,39.0,1.0,5.0,6.0,3.0,7.0,2.0,,0.15,0.6685393258426966,0.056220095693779906,0.2857142857142857,0.21875,0.4485294117647059,0.45185185185185184,0.4918032786885246,231.0,74.0,265.0,82.0,228.0,43.0,28.0,15.0,24.0,0.27983104540654696,0.24392819429778248,0.31223628691983124,25.376981132075475,8.0,34.0,2.0,8.0,1.0,8.0,89.0,23.0,97.0,16.0,37.0,24.0,219.0,72.0,88.0,5.0,21.0,0.7525773195876289,0.3660377358490566,0.43243243243243246,0.2926829268292683,0.3650190114068441,0.007352941176470588,0.014044943820224719,0.01090909090909091,0.024691358024691357,0.03590285110876452,0.23529411764705882,0.23529411764705882,1.0,0.3852813852813853,0.3869565217391304,0.7303370786516854,0.08080808080808081,0.25,1.0,0.03375527426160337,0.125,0.3108108108108108,0.38596491228070173,8.0,12.0,,1.0,,14.0,29.0,2.0,0.29292929292929293,0.4827586206896552,False,2.0,1.0,1.0,1.0,1.0,0.0037735849056603774,0.004329004329004329,0.9285714285714286,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,126643.0,2111,53,4074,4052,1017,1098,505,8126,47.0,83,12.0,20.0,15.0,22.0,11.0,42.0,249,153,374,34.0,580,4295,25.0,53.0,3.0,77.0,31,88,18.0,143,194.0,112.0,32.0,29.0,,56.0,131,2.0,189,37.0,226,7.0,68.0,32.0,36.0,29.0,1.0,75.0,18.0,55.0,150.0,43.0,15.0,7.0,143,1017,27.0,0.6339869281045751,0.6928571428571428,0.4090909090909091,0.4716981132075472,0.3522727272727273,0.47560975609756095,0.5211267605633803,0.4139072847682119,0.48817567567567566,0.5347222222222222,0.44135802469135804,0.0855614973262032,0.047619047619047616,14.362618432385874,0.015748031496062992,,0.08550913838120104,0.018001241464928614,0.11991434689507495,0.09354677338669334,0.019381875327396544,0.023668639053254437,0.022727272727272728,0.012674271229404309,0.06746987951807229,0.05829596412556054,0.13564668769716087,0.08666666666666667,0.022653721682847898,0.1445993031358885,0.5662650602409639,0.7230769230769231,0.5531914893617021,0.07317073170731707,0.2619047619047619,0.275,0.4337979094076655,0.28169014084507044,0.6,0.16666666666666666,0.1456953642384106,0.6818181818181818,0.4930313588850174,0.48953318815330993,0.4713163934426228,0.48892119205298007,0.02564102564102564,0.03896103896103896,0.13275862068965516,0.24655172413793103,13.736363636363638,0.2496318114874816,95.0,26.0,204.0,228.0,85.0,54.0,65.0,480.0,46.0,30.0,6.0,16.0,6.0,4.0,12.0,6.0,12.0,5.0,,0.21686746987951808,0.6133333333333333,0.11475409836065574,0.4166666666666667,0.36363636363636365,0.3815261044176707,0.4008438818565401,0.7052631578947368,155.0,43.0,200.0,63.0,155.0,24.0,15.0,9.0,2.0,0.34843205574912894,0.2700348432055749,0.2847682119205298,24.852000000000007,15.0,45.0,3.0,5.0,5.0,20.0,65.0,16.0,80.0,8.0,18.0,21.0,228.0,12.0,65.0,8.0,16.0,0.95,0.4,0.4444444444444444,0.3333333333333333,0.4,0.04819277108433735,0.026845637583892617,0.03211009174311927,0.0125,0.078397212543554,0.3333333333333333,0.3333333333333333,1.0,0.41935483870967744,0.41935483870967744,0.9384615384615385,0.07042253521126761,0.6,1.0,0.13245033112582782,0.25,0.37209302325581395,0.41935483870967744,2.0,4.0,,2.0,,5.0,13.0,,0.18309859154929578,0.38461538461538464,False,4.0,,,,,,,0.8,1.0,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,116376.0,1940,-69,3712,3718,968,993,498,7430,92.0,166,11.0,19.0,22.0,43.0,20.0,56.0,354,248,576,116.0,663,3862,24.0,45.0,15.0,66.0,58,130,51.0,179,368.0,128.0,45.0,39.0,2.0,52.0,121,11.0,184,49.0,233,5.0,70.0,42.0,28.0,49.0,5.0,100.0,25.0,70.0,162.0,149.0,52.0,26.0,179,968,17.0,0.7419354838709677,0.7698744769874477,0.4305555555555556,0.5333333333333333,0.4461538461538462,0.43620414673046254,0.4811320754716981,0.42953020134228187,0.4762589928057554,0.5409836065573771,0.489010989010989,0.078125,0.125,18.50558659217877,0.1111111111111111,0.018018018018018018,0.08503162333099086,0.024699176694110196,0.1262135922330097,0.09427792915531336,0.026242322724734785,0.03550295857988166,0.015659955257270694,0.02518891687657431,0.06596306068601583,0.07211538461538461,0.11262798634812286,0.15966386554621848,0.016181229773462782,0.2647527910685805,0.5542168674698795,0.6917293233082706,0.6304347826086957,0.08931419457735247,0.35714285714285715,0.40816326530612246,0.5645933014354066,0.3584905660377358,0.5789473684210527,0.2727272727272727,0.28859060402684567,0.5116279069767442,0.34609250398724084,0.47373269230769227,0.4834978260869565,0.4622058219178084,0.07922272047832586,0.08427876823338736,0.09954751131221719,0.26998491704374056,12.668576388888887,0.2607758620689655,136.0,18.0,137.0,145.0,55.0,29.0,53.0,298.0,51.0,32.0,10.0,19.0,6.0,11.0,13.0,8.0,14.0,9.0,,0.19879518072289157,0.51,0.10509554140127389,0.6428571428571429,0.35,0.384180790960452,0.38968481375358166,0.875,17.0,9.0,51.0,19.0,15.0,8.0,6.0,2.0,1.0,0.08133971291866028,0.02711323763955343,0.06040268456375839,25.07450980392157,14.0,34.0,1.0,1.0,4.0,10.0,3.0,,17.0,1.0,8.0,4.0,48.0,3.0,3.0,8.0,15.0,0.9411764705882353,0.3333333333333333,0.125,0.21052631578947367,0.3469387755102041,0.014124293785310734,0.03773584905660377,0.04516129032258064,0.017543859649122806,0.05422647527910686,0.4117647058823529,0.42424242424242425,1.0,0.17647058823529413,0.1875,0.6666666666666666,0.018867924528301886,1.0,1.0,0.06711409395973154,0.4,,0.2,8.0,17.0,1.0,3.0,1.0,,7.0,2.0,0.1320754716981132,,False,2.0,,2.0,1.0,1.0,0.0392156862745098,0.058823529411764705,,,1.0,0.029411764705882353,0.019230769230769232,,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,55771.0,930,8,1763,1769,449,537,231,3532,38.0,66,1.0,3.0,8.0,17.0,28.0,57.0,138,116,261,75.0,310,1805,12.0,20.0,2.0,26.0,20,60,26.0,66,70.0,162.0,11.0,15.0,1.0,16.0,56,1.0,73,20.0,93,4.0,45.0,26.0,19.0,35.0,5.0,73.0,21.0,20.0,54.0,103.0,40.0,14.0,66,449,9.0,0.3017241379310345,0.30434782608695654,0.4444444444444444,0.6,0.3333333333333333,0.4319852941176471,0.5454545454545454,0.3225806451612903,0.48286604361370716,0.5652173913043478,0.4177215189873418,0.0421455938697318,0.05263157894736842,19.342169857633774,0.0196078431372549,0.017241379310344827,0.08187134502923976,0.01984126984126984,0.08888888888888889,0.08333333333333333,0.022727272727272728,0.014184397163120567,0.004524886877828055,0.030456852791878174,0.054945054945054944,0.06735751295336788,0.09090909090909091,0.08333333333333333,0.028368794326241134,0.2426470588235294,0.5757575757575758,0.6440677966101694,0.34210526315789475,0.20955882352941177,0.49122807017543857,0.5185185185185185,0.5073529411764706,0.13636363636363635,0.3333333333333333,1.0,0.27419354838709675,0.47058823529411764,0.28308823529411764,0.45698210332103323,0.4239894736842105,0.45044426229508205,0.13029315960912052,0.13513513513513514,0.08387096774193549,0.2129032258064516,11.801915708812263,0.2546795235394214,50.0,2.0,183.0,208.0,58.0,42.0,83.0,441.0,38.0,28.0,4.0,10.0,4.0,5.0,5.0,3.0,6.0,2.0,1.0,0.10606060606060606,0.5205479452054794,0.10679611650485436,0.3333333333333333,0.03571428571428571,0.36231884057971014,0.36496350364963503,0.42,10.0,2.0,11.0,2.0,9.0,25.0,18.0,7.0,,0.04044117647058824,0.03676470588235294,0.03225806451612903,27.0,,1.0,,,,,1.0,,1.0,,2.0,,3.0,,1.0,4.0,13.0,1.0,0.09090909090909091,,,0.1,0.007246376811594203,0.05,0.03636363636363636,0.08,0.003676470588235294,,,,0.1,0.1,1.0,,,,,,,0.1111111111111111,4.0,7.0,,2.0,,,2.0,1.0,0.09090909090909091,,False,,,,1.0,,,,,,,,,1.0,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,190801.0,3180,399,6112,6070,1548,1582,799,12182,223.0,312,52.0,78.0,46.0,68.0,226.0,512.0,539,691,1363,361.0,1800,6231,85.0,155.0,55.0,231.0,146,306,137.0,462,806.0,576.0,55.0,194.0,8.0,144.0,605,70.0,819,235.0,1054,37.0,104.0,74.0,30.0,124.0,35.0,219.0,47.0,83.0,191.0,479.0,211.0,51.0,462,1548,29.0,0.5832127351664255,0.6238390092879257,0.5069699192956714,0.5483870967741935,0.477124183006536,0.5031468531468531,0.546583850931677,0.47794117647058826,0.5476772616136919,0.5862944162436549,0.5476190476190477,0.04035216434336023,0.052734375,26.320272572402047,0.43478260869565216,0.048484848484848485,0.25452250736222126,0.0782573618394514,0.20396600566572237,0.24294518326305548,0.07884682181312956,0.09888059701492537,0.07458563535911603,0.07136997538966366,0.1755485893416928,0.27155172413793105,0.20486815415821502,0.20187793427230047,0.05683563748079877,0.21818181818181817,0.7147435897435898,0.7824561403508772,0.5650224215246636,0.35804195804195804,0.44140625,0.465979381443299,0.3769230769230769,0.484472049689441,0.6666666666666666,0.17307692307692307,0.2,0.6764705882352942,0.26503496503496504,0.43794807017543863,0.475588775510204,0.4268580597014926,0.1331230283911672,0.13899868247694336,0.12833333333333333,0.25666666666666665,10.58826118855466,0.2532722513089005,242.0,90.0,399.0,470.0,161.0,69.0,169.0,1011.0,95.0,41.0,12.0,54.0,15.0,56.0,120.0,77.0,120.0,69.0,6.0,0.08653846153846154,0.4337899543378995,0.2914669223394056,0.575,0.5132743362831859,0.4489795918367347,0.44981412639405205,0.6652892561983471,63.0,31.0,67.0,34.0,60.0,71.0,47.0,24.0,12.0,0.04685314685314685,0.044055944055944055,0.09117647058823529,26.658208955223888,1.0,4.0,,,1.0,3.0,18.0,10.0,19.0,2.0,6.0,11.0,42.0,15.0,18.0,33.0,36.0,0.7368421052631579,0.2835820895522388,0.3333333333333333,0.3235294117647059,0.296875,0.0018552875695732839,0.0825,0.07094594594594594,0.11538461538461539,0.002797202797202797,0.25,0.25,1.0,0.2857142857142857,0.2857142857142857,0.7222222222222222,,,,0.008823529411764706,0.3333333333333333,0.3225806451612903,0.3,23.0,29.0,10.0,36.0,11.0,2.0,6.0,3.0,0.037267080745341616,0.3333333333333333,False,7.0,,,,,,,0.5,,,,,,
