EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,DefensiveGoaltends,on,OffensiveGoaltends,BlockedCorner3
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,19847.0,331,-44.0,596,598,199.0,185.0,100.0,1194,17.0,23.0,3.0,4.0,1.0,2.0,7.0,27.0,32.0,78.0,1.0,1.0,,,1.0,1.0,,4.0,,,,3.0,56.0,128.0,1.0,5.0,33.0,148.0,621,11.0,21.0,,,2.0,24.0,10.0,31.0,1.0,4.0,23.0,46.0,76.0,36.0,3.0,4.0,2.0,,6.0,13.0,5.0,18.0,2.0,3.0,4.0,6.0,3.0,41.0,4.0,14.0,2.0,7.0,36.0,3.0,46.0,20.0,66.0,4.0,8.0,6.0,2.0,12.0,,6.0,6.0,1.0,6.0,1.0,18,1.0,6.0,8.0,15.0,1.0,3.0,48.0,1.0,14.0,9.0,2.0,,,,,2.0,2.0,2.0,,46.0,199.0,2.0,0.6785714285714286,0.7037037037037037,1.0,0.2,,0.25,0.3333333333333333,0.4375,0.5238095238095238,0.3225806451612903,0.4323308270676692,0.5238095238095238,0.32857142857142857,0.47419354838709676,0.48,0.45918367346938777,0.03759398496240601,0.046875,0.13043478260869565,0.1111111111111111,,24.02777777777778,0.6666666666666666,0.1875,0.06451612903225806,0.1651376146788991,0.04964539007092199,0.1,0.10256410256410256,0.14930555555555555,0.056074766355140186,0.041666666666666664,0.0625,0.043478260869565216,0.10344827586206896,0.1,0.07547169811320754,0.19444444444444445,0.1935483870967742,0.10204081632653061,0.09523809523809523,0.05970149253731343,1.0,0.17293233082706766,0.7391304347826086,0.85,0.6470588235294118,0.20300751879699247,0.25925925925925924,0.2916666666666667,0.2857142857142857,0.5864661654135338,0.41025641025641024,0.41025641025641024,0.78125,0.007518796992481203,1.0,1.0,1.0,0.03007518796992481,,,,0.19047619047619047,0.75,0.3333333333333333,,,,,,,0.05714285714285714,0.5,0.02857142857142857,1.0,0.08571428571428572,,0.21052631578947367,,0.4321297709923664,0.42611111111111105,0.40667727272727283,0.0958904109589041,0.09929078014184398,0.16216216216216217,0.3108108108108108,13.234375000000002,36.04,0.3338926174496644,2.0,3.0,,,,1.0,,,,,,,True,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,34274.0,571,-17.0,1031,1034,202.0,180.0,159.0,2065,46.0,80.0,2.0,8.0,7.0,17.0,24.0,75.0,33.0,94.0,3.0,7.0,,1.0,1.0,2.0,9.0,25.0,3.0,5.0,2.0,4.0,103.0,249.0,12.0,32.0,42.0,284.0,1079,12.0,33.0,3.0,6.0,11.0,44.0,16.0,47.0,3.0,6.0,22.0,63.0,68.0,138.0,30.0,,25.0,9.0,12.0,92.0,19.0,111.0,17.0,2.0,30.0,19.0,43.0,241.0,3.0,9.0,1.0,13.0,26.0,,39.0,13.0,52.0,,32.0,23.0,9.0,23.0,4.0,20.0,19.0,4.0,3.0,4.0,42,5.0,9.0,7.0,29.0,1.0,6.0,63.0,7.0,25.0,10.0,3.0,,,1.0,1.0,1.0,3.0,3.0,,63.0,202.0,3.0,0.3300970873786408,0.3300970873786408,0.8333333333333334,0.375,0.5,0.5,0.375,0.41365461847389556,0.36363636363636365,0.3404255319148936,0.4306049822064057,0.4230769230769231,0.3867924528301887,0.459546925566343,0.4782608695652174,0.4701492537313433,0.11387900355871886,0.04819277108433735,0.1,0.05333333333333334,,28.583061889250814,0.5476190476190477,,0.02127659574468085,0.06788511749347259,0.01935483870967742,0.11016949152542373,0.04285714285714286,0.07784431137724551,0.022429906542056073,0.011627906976744186,0.012738853503184714,0.02702702702702703,0.057692307692307696,,0.053763440860215055,0.07751937984496124,0.06832298136645963,0.06976744186046512,0.21875,,1.0,0.2846975088967972,0.575,0.6388888888888888,0.2826086956521739,0.2669039145907473,0.32,0.3380281690140845,0.08333333333333333,0.33451957295373663,0.35106382978723405,0.35106382978723405,0.5757575757575758,0.02491103202846975,0.42857142857142855,0.42857142857142855,1.0,0.08896797153024912,0.36,0.391304347826087,0.7777777777777778,0.20512820512820512,0.25,,0.02564102564102564,,,0.1282051282051282,0.6,1.0,0.32075471698113206,0.4117647058823529,0.03773584905660377,0.5,0.07547169811320754,0.5,0.398576512455516,0.36,0.4663205357142856,0.46025,0.4642924528301887,0.08361204013377926,0.09363295880149813,0.15492957746478872,0.22183098591549297,9.637751004016064,25.471874999999997,0.1959262851600388,,,,,6.0,,2.0,0.0625,,0.08,,,True,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,7280.0,121,-6.0,214,217,54.0,52.0,41.0,431,6.0,16.0,2.0,6.0,2.0,4.0,10.0,21.0,2.0,5.0,,,,,,,,,,,,,18.0,42.0,,,13.0,49.0,219,5.0,11.0,,,4.0,14.0,5.0,8.0,,,3.0,13.0,24.0,12.0,,6.0,,,5.0,6.0,,6.0,,,1.0,,5.0,12.0,1.0,14.0,,7.0,9.0,2.0,18.0,15.0,33.0,2.0,1.0,1.0,,6.0,,4.0,10.0,1.0,2.0,,16,2.0,5.0,16.0,26.0,1.0,5.0,17.0,1.0,7.0,2.0,9.0,1.0,1.0,5.0,1.0,3.0,10.0,7.0,,13.0,54.0,,0.6666666666666666,0.8,,,,,,0.42857142857142855,0.45454545454545453,0.625,0.42857142857142855,0.45454545454545453,0.625,0.49,0.5384615384615384,0.65,,0.11904761904761904,0.3125,,,24.53531598513011,0.375,0.5,,0.10843373493975904,0.14,0.2413793103448276,0.05555555555555555,0.14285714285714285,0.1271186440677966,0.23809523809523808,0.10526315789473684,0.12195121951219512,,0.25,0.0625,0.13793103448275862,0.10526315789473684,0.2727272727272727,0.14285714285714285,0.10526315789473684,0.7,0.38095238095238093,0.375,0.5454545454545454,0.6666666666666666,0.5,0.47619047619047616,0.47619047619047616,0.7,0.11904761904761904,0.4,0.4,0.5,,,,,,,,,0.5454545454545454,0.3333333333333333,0.5,,,,,,,0.5,0.5,,,,,0.38095238095238093,,0.43035714285714294,0.45429,0.4212625,0.14583333333333334,0.14583333333333334,0.2857142857142857,0.2653061224489796,5.935714285714286,,0.2523364485981308,,,,,,4.0,,,,,,2.0,True,,
2436,1610612760,Flip Murray,Flip Murray,2436,SEA,378.0,6,6.0,12,10,4.0,5.0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,2.0,,2,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,
1916,1610612760,Calvin Booth,Calvin Booth,1916,SEA,4418.0,74,48.0,135,134,58.0,48.0,22.0,269,5.0,7.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,9.0,,,,,,,,,,,,,9.0,20.0,,,10.0,28.0,120,2.0,3.0,,,4.0,8.0,4.0,8.0,,,2.0,10.0,14.0,4.0,,2.0,,,1.0,3.0,2.0,5.0,1.0,1.0,,,3.0,12.0,,5.0,,3.0,13.0,,16.0,5.0,21.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1,,,4.0,7.0,,,12.0,,6.0,,6.0,,,2.0,,4.0,6.0,4.0,1.0,10.0,58.0,,0.7777777777777778,0.875,,,,,,0.45,0.6666666666666666,0.5,0.45,0.6666666666666666,0.5,0.5384615384615384,0.8,0.5555555555555556,,0.05,,0.25,,17.088607594936708,1.0,,,0.22033898305084745,0.10869565217391304,0.17647058823529413,,0.21052631578947367,0.08620689655172414,0.25,0.18181818181818182,0.06451612903225806,,,0.3076923076923077,0.16666666666666666,0.21428571428571427,0.21428571428571427,,0.1,0.6666666666666666,0.35,0.7142857142857143,0.7142857142857143,0.8,0.2,0.5,0.6666666666666666,0.5,0.45,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,0.25,1.0,,,,,0.35,,0.448495,0.48206666666666664,0.4508,0.23076923076923078,0.23076923076923078,0.2857142857142857,0.35714285714285715,10.63,,0.42962962962962964,,,,,,,,,,,,1.0,True,,
922,1610612760,Elden Campbell,Elden Campbell,922,SEA,1716.0,29,,49,50,28.0,13.0,6.0,99,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,3.0,8.0,,,,6.0,55,1.0,2.0,,,,2.0,2.0,6.0,,,,4.0,6.0,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,,,,,1.0,1.0,1.0,3.0,3.0,,1.0,,,,,1.0,,1,,,2.0,3.0,,,,,,,2.0,,,,,2.0,2.0,2.0,,4.0,28.0,1.0,1.0,1.0,,,,,,0.375,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,,,,,,16.666666666666664,1.0,,,,0.08333333333333333,,,,0.05,,0.2,,,,,,,,,0.2,1.0,0.25,0.5,0.5,1.0,0.5,0.25,0.25,1.0,0.25,0.5,0.5,1.0,,,,,,,,,1.0,0.5,1.0,,,,,,,0.3333333333333333,0.5,,,,,0.25,,0.3836375,0.46645000000000003,0.38578333333333337,,,0.3333333333333333,0.6666666666666666,8.925,,0.5714285714285714,,,,,,,,,,,,,True,,
958,1610612760,Vitaly Potapenko,Vitaly Potapenko,958,SEA,1126.0,19,8.0,35,38,5.0,8.0,6.0,73,2.0,3.0,1.0,2.0,,,2.0,4.0,,,,,,,,,,,,,,,4.0,7.0,,,,8.0,29,1.0,2.0,,,,2.0,,,,,,,4.0,4.0,,2.0,,,,,,,,,,,,,,2.0,,,2.0,,2.0,2.0,4.0,1.0,,,,1.0,,1.0,,,,,1,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,5.0,,0.5,0.6666666666666666,,,,,,0.5714285714285714,0.5,,0.5714285714285714,0.5,,0.5714285714285714,0.5,,,,,,,17.77777777777778,1.0,,,0.13333333333333333,0.11764705882352941,,,0.1111111111111111,0.10526315789473684,,0.25,,,,,0.2857142857142857,,,,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.42857142857142855,,0.45018571428571424,0.55555,,,,0.25,,4.971428571428571,,0.14285714285714285,,,,,,,,,,,,,True,,
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,61011.0,1017,-11.0,1893,1894,563.0,542.0,265.0,3787,46.0,101.0,18.0,35.0,13.0,24.0,24.0,61.0,57.0,159.0,3.0,6.0,,,3.0,5.0,6.0,16.0,,,3.0,7.0,127.0,321.0,9.0,22.0,46.0,327.0,2021,31.0,63.0,,,7.0,69.0,33.0,82.0,6.0,12.0,22.0,106.0,210.0,44.0,27.0,26.0,16.0,6.0,24.0,27.0,11.0,38.0,6.0,5.0,8.0,6.0,13.0,87.0,11.0,53.0,3.0,19.0,87.0,12.0,118.0,67.0,185.0,12.0,25.0,20.0,5.0,8.0,4.0,2.0,25.0,3.0,6.0,7.0,33,4.0,6.0,37.0,93.0,5.0,6.0,60.0,6.0,24.0,9.0,17.0,,,12.0,,5.0,17.0,10.0,3.0,106.0,563.0,19.0,0.8267716535433071,0.9210526315789473,1.0,0.4090909090909091,,0.5,0.4090909090909091,0.3956386292834891,0.49206349206349204,0.4024390243902439,0.4096209912536443,0.49206349206349204,0.44680851063829785,0.4418918918918919,0.5149253731343284,0.4953271028037383,0.0641399416909621,0.07476635514018691,0.1485148514851485,0.11475409836065574,0.012578616352201259,18.334849863512282,0.24242424242424243,0.19047619047619047,0.06976744186046512,0.13004484304932734,0.06964520367936924,0.09405940594059406,0.05555555555555555,0.12169919632606199,0.0667361835245047,0.11165048543689321,0.06842105263157895,0.04657534246575343,0.04,0.10416666666666667,0.16483516483516483,0.1507537688442211,0.09375,0.08496732026143791,0.12244897959183673,0.06666666666666667,0.5882352941176471,0.2944606413994169,0.45544554455445546,0.5348837209302325,0.6521739130434783,0.17784256559766765,0.39344262295081966,0.4444444444444444,0.8333333333333334,0.46355685131195334,0.3584905660377358,0.3630573248407643,0.9649122807017544,0.01749271137026239,0.5,0.5,1.0,0.04664723032069971,0.375,0.375,1.0,0.5555555555555556,0.5142857142857142,0.2222222222222222,,,,,,,0.2553191489361702,0.5416666666666666,0.05319148936170213,0.6,0.07446808510638298,0.42857142857142855,0.358600583090379,0.375,0.445549271137026,0.4767803571428571,0.4328367021276595,0.0664819944598338,0.07079646017699115,0.21100917431192662,0.3241590214067278,10.846417445482867,24.595454545454547,0.29741151611199157,,,,,,1.0,,,,,,1.0,False,1.0,
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,SEA,32621.0,544,48.0,999,995,272.0,326.0,111.0,1994,38.0,57.0,5.0,7.0,10.0,15.0,4.0,22.0,16.0,47.0,,,,,,,,,,,,,58.0,126.0,,,53.0,169.0,990,6.0,13.0,,,4.0,16.0,12.0,27.0,,,26.0,50.0,80.0,36.0,,2.0,,,18.0,46.0,29.0,75.0,24.0,5.0,23.0,8.0,15.0,179.0,5.0,7.0,,15.0,34.0,4.0,53.0,12.0,65.0,,23.0,12.0,11.0,17.0,4.0,11.0,9.0,1.0,6.0,,26,3.0,8.0,11.0,32.0,,4.0,71.0,9.0,26.0,14.0,1.0,,,1.0,,,1.0,,,50.0,272.0,6.0,0.6896551724137931,0.7017543859649122,,,,,,0.4603174603174603,0.46153846153846156,0.4444444444444444,0.4603174603174603,0.46153846153846156,0.4444444444444444,0.5382165605095541,0.5333333333333333,0.5681818181818182,,0.14285714285714285,0.17543859649122806,0.3181818181818182,0.02127659574468085,16.266666666666666,0.6538461538461539,0.10256410256410256,,0.09042553191489362,0.021021021021021023,0.13274336283185842,0.04132231404958678,0.10020449897750511,0.02643171806167401,,0.03305785123966942,0.023622047244094488,0.047058823529411764,0.027777777777777776,0.0975609756097561,0.08148148148148149,0.09433962264150944,0.13953488372093023,0.1111111111111111,,,0.4523809523809524,0.6666666666666666,0.8085106382978723,0.6578947368421053,0.1746031746031746,0.18181818181818182,0.26666666666666666,0.75,0.373015873015873,0.3404255319148936,0.34782608695652173,0.75,,,,,,,,,0.5384615384615384,0.7142857142857143,0.6,,,,,,,0.5555555555555556,0.6666666666666666,,,,,0.4523809523809524,,0.480568253968254,0.4537444444444445,0.5054814814814814,0.18181818181818182,0.18181818181818182,0.09467455621301775,0.2958579881656805,8.1015873015873,,0.2722722722722723,,,,,,,,,,,,,False,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,117908.0,1965,-53.0,3638,3636,1041.0,1027.0,468.0,7274,111.0,180.0,27.0,48.0,38.0,54.0,90.0,213.0,66.0,182.0,15.0,66.0,3.0,11.0,3.0,17.0,32.0,84.0,3.0,5.0,10.0,29.0,267.0,575.0,47.0,150.0,207.0,882.0,3829,43.0,82.0,6.0,16.0,38.0,142.0,72.0,147.0,13.0,46.0,92.0,275.0,342.0,192.0,129.0,40.0,81.0,32.0,39.0,64.0,17.0,81.0,14.0,3.0,24.0,9.0,31.0,179.0,23.0,81.0,4.0,60.0,161.0,25.0,246.0,108.0,354.0,15.0,60.0,47.0,13.0,44.0,9.0,22.0,53.0,16.0,22.0,5.0,97,11.0,24.0,55.0,138.0,11.0,21.0,249.0,18.0,87.0,37.0,23.0,1.0,,16.0,2.0,5.0,24.0,15.0,4.0,275.0,1041.0,15.0,0.6404494382022472,0.6923076923076923,0.9148936170212766,0.31333333333333335,0.375,0.2826086956521739,0.3197278911564626,0.4643478260869565,0.524390243902439,0.4897959183673469,0.46551724137931033,0.5306122448979592,0.4740932642487047,0.5234375,0.597457627118644,0.5599173553719008,0.20689655172413793,0.06782608695652174,0.11666666666666667,0.07042253521126761,0.016483516483516484,22.235519387266635,0.4536082474226804,0.1984126984126984,0.0392156862745098,0.12607674236491778,0.057898498927805575,0.14218009478672985,0.058823529411764705,0.13007651559741024,0.05810055865921788,0.08238636363636363,0.03827751196172249,0.057233704292527825,0.0749063670411985,0.024193548387096774,0.10835913312693499,0.10379746835443038,0.1520572450805009,0.15584415584415584,0.10526315789473684,0.04120879120879121,0.625,0.2482758620689655,0.6166666666666667,0.6981132075471698,0.6576576576576577,0.29379310344827586,0.4225352112676056,0.45454545454545453,0.5111111111111111,0.25103448275862067,0.3626373626373626,0.3687150837988827,0.7878787878787878,0.0910344827586207,0.22727272727272727,0.22727272727272727,0.9333333333333333,0.11586206896551725,0.38095238095238093,0.38095238095238093,0.90625,0.4897959183673469,0.5625,0.37037037037037035,0.11224489795918367,0.2727272727272727,0.6666666666666666,0.05102040816326531,0.6,1.0,0.27979274611398963,0.7037037037037037,0.08808290155440414,0.17647058823529413,0.15025906735751296,0.3448275862068966,0.45517241379310347,0.3950617283950617,0.4642179362880887,0.4900475,0.46095789473684207,0.11069182389937107,0.13509316770186336,0.16099773242630386,0.31179138321995464,9.042434782608696,24.910666666666675,0.28614623419461244,3.0,15.0,1.0,0.006622516556291391,12.0,1.0,,,,,,1.0,False,,1.0
1744,1610612760,Jerome James,Jerome James,1744,SEA,38640.0,644,23.0,1176,1182,246.0,273.0,144.0,2358,57.0,81.0,16.0,21.0,9.0,10.0,33.0,100.0,3.0,9.0,,,,,,,,,,,,,93.0,190.0,,,41.0,227.0,1153,24.0,40.0,,,9.0,57.0,11.0,22.0,,,10.0,32.0,82.0,104.0,,32.0,,,16.0,20.0,1.0,21.0,1.0,,13.0,,7.0,43.0,13.0,47.0,3.0,28.0,85.0,7.0,120.0,63.0,183.0,11.0,11.0,10.0,1.0,18.0,4.0,7.0,41.0,4.0,11.0,7.0,59,10.0,5.0,68.0,140.0,17.0,20.0,75.0,5.0,37.0,3.0,71.0,1.0,,32.0,3.0,36.0,72.0,45.0,10.0,32.0,246.0,11.0,0.44086021505376344,0.5324675324675324,,,,,,0.48947368421052634,0.6,0.5,0.48947368421052634,0.6,0.5,0.5044444444444445,0.6063829787234043,0.5333333333333333,,0.08421052631578947,0.07407407407407407,0.1,,21.17822520507084,0.3050847457627119,0.19444444444444445,0.09375,0.18201284796573874,0.11007025761124122,0.22764227642276422,0.10569105691056911,0.19152542372881357,0.10909090909090909,0.12380952380952381,0.12578616352201258,0.08588957055214724,0.13186813186813187,0.03125,0.19791666666666666,0.19161676646706588,0.16666666666666666,0.21839080459770116,0.25,0.13580246913580246,0.625,0.4263157894736842,0.7037037037037037,0.76,0.5087719298245614,0.5263157894736842,0.33,0.36666666666666664,0.2727272727272727,0.04736842105263158,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.525,0.7619047619047619,0.0625,,,,,,,0.45454545454545453,0.9,,,,,0.4263157894736842,,0.4459610526315789,0.48677096774193557,0.4544090909090908,0.16666666666666666,0.16666666666666666,0.2511013215859031,0.14096916299559473,5.181578947368422,,0.20918367346938777,,,,,,3.0,,,,,,3.0,False,2.0,1.0
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,97399.0,1623,123.0,3017,3013,796.0,854.0,368.0,6030,77.0,117.0,10.0,18.0,21.0,32.0,23.0,72.0,47.0,121.0,22.0,75.0,6.0,14.0,7.0,24.0,63.0,170.0,4.0,17.0,20.0,53.0,147.0,310.0,85.0,245.0,65.0,614.0,3032,19.0,38.0,10.0,31.0,6.0,74.0,33.0,72.0,27.0,77.0,36.0,183.0,190.0,104.0,240.0,18.0,169.0,63.0,35.0,69.0,14.0,83.0,10.0,4.0,33.0,11.0,25.0,180.0,11.0,51.0,4.0,42.0,138.0,29.0,209.0,66.0,275.0,6.0,53.0,41.0,12.0,43.0,5.0,20.0,36.0,8.0,23.0,4.0,79,6.0,23.0,54.0,118.0,5.0,15.0,92.0,11.0,34.0,17.0,19.0,1.0,1.0,11.0,1.0,7.0,20.0,13.0,,183.0,796.0,12.0,0.6462585034013606,0.6884057971014492,0.9411764705882353,0.3469387755102041,0.3225806451612903,0.35064935064935066,0.3483606557377049,0.47419354838709676,0.5,0.4583333333333333,0.4945945945945946,0.4927536231884058,0.49328859060402686,0.515126050420168,0.5068493150684932,0.5414201183431953,0.44144144144144143,0.11290322580645161,0.1452991452991453,0.20833333333333334,0.024793388429752067,19.491035280508967,0.5443037974683544,0.27884615384615385,0.04597701149425287,0.12614259597806216,0.04657534246575343,0.12,0.030555555555555555,0.12465373961218837,0.04261168384879725,0.058419243986254296,0.03003003003003003,0.050955414012738856,0.028455284552845527,0.03508771929824561,0.11743772241992882,0.13165266106442577,0.12719298245614036,0.12639405204460966,0.09876543209876543,0.021352313167259787,0.65,0.21081081081081082,0.6581196581196581,0.77,0.6103896103896104,0.12972972972972974,0.3194444444444444,0.40350877192982454,0.34782608695652173,0.218018018018018,0.3884297520661157,0.3983050847457627,0.851063829787234,0.13513513513513514,0.29333333333333333,0.29333333333333333,0.9545454545454546,0.3063063063063063,0.37058823529411766,0.37058823529411766,0.9365079365079365,0.2608695652173913,0.5555555555555556,0.3,0.2028985507246377,0.42857142857142855,1.0,0.2463768115942029,0.23529411764705882,1.0,0.21476510067114093,0.65625,0.1610738255033557,0.2916666666666667,0.35570469798657717,0.37735849056603776,0.6522522522522523,0.3727810650887574,0.4967408514492752,0.5064151785714285,0.4887318493150684,0.058823529411764705,0.1021021021021021,0.12052117263843648,0.2980456026058632,9.473870967741934,25.03061224489796,0.2638382499171362,1.0,1.0,,,15.0,,,,,,,1.0,False,,
