EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,BlockedAtRim,BlockedShortMidRange,DefCorner3ReboundPct,HeaveAttempts,FTOffRebounds,SelfOReb,Travels,Blocked3s,BlockedArc3,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,3SecondViolations,DefensiveGoaltends,on
120,1610612759,Steven Smith,Steven Smith,120,SAS,18912.0,315,-58,595,586,175,210,77,1181,9.0,16.0,1.0,4.0,4.0,7.0,6.0,18.0,3.0,22,6.0,18.0,1.0,1.0,2.0,8.0,5.0,16.0,1.0,3.0,5.0,18.0,56,11.0,34.0,32.0,101.0,641,1.0,6.0,1.0,2.0,5.0,10.0,5.0,17.0,5.0,13.0,11.0,36.0,16.0,20.0,30.0,3.0,2.0,16.0,5.0,5.0,1.0,11.0,7.0,18.0,5.0,2.0,5.0,1.0,5.0,43.0,1.0,5.0,4.0,19.0,3.0,26.0,6.0,32.0,8.0,4.0,4.0,8.0,2.0,7.0,11.0,2.0,1.0,19.0,7.0,15.0,29.0,3.0,4.0,39.0,1.0,2.0,13.0,6.0,2.0,2.0,2.0,1.0,1.0,36.0,175,2.0,0.4444444444444444,0.47058823529411764,0.9090909090909091,0.3235294117647059,0.5,0.38461538461538464,0.3235294117647059,0.32142857142857145,0.16666666666666666,0.29411764705882354,0.38333333333333336,0.3125,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.4861111111111111,0.37777777777777777,0.029411764705882353,0.08928571428571429,0.0625,0.1111111111111111,0.09090909090909091,0.05555555555555555,18.621700879765395,0.42105263157894735,0.13636363636363635,0.08444444444444445,0.022935779816513763,0.0784313725490196,0.013157894736842105,0.08333333333333333,0.02040816326530612,0.057692307692307696,0.023809523809523808,0.02127659574468085,0.037037037037037035,0.10843373493975904,0.09090909090909091,0.09523809523809523,0.5,0.17777777777777778,0.5625,0.6,0.4444444444444444,0.2,0.3333333333333333,0.375,0.3333333333333333,0.24444444444444444,0.13636363636363635,0.15,0.6666666666666666,0.2,0.3333333333333333,0.35294117647058826,1.0,0.17777777777777778,0.3125,0.3125,0.8,0.5,0.25,0.125,1.0,1.0,0.125,0.23333333333333334,0.5714285714285714,0.26666666666666666,0.25,0.16666666666666666,0.6,0.5555555555555556,0.3125,0.47635833333333333,0.4891875,0.4677683333333334,0.12745098039215685,0.19117647058823528,0.09900990099009901,0.3564356435643564,10.578571428571431,24.02941176470588,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,15780.0,263,30,486,479,172,166,60,965,11.0,13.0,,,4.0,5.0,2.0,7.0,6.0,15,2.0,9.0,,,1.0,2.0,2.0,5.0,,1.0,2.0,19.0,35,4.0,14.0,3.0,53.0,457,,,,,,,8.0,15.0,2.0,4.0,3.0,25.0,28.0,10.0,12.0,,,5.0,2.0,2.0,,8.0,4.0,12.0,3.0,1.0,3.0,1.0,4.0,28.0,1.0,,2.0,8.0,,10.0,1.0,11.0,10.0,4.0,6.0,7.0,1.0,4.0,2.0,,3.0,9.0,5.0,11.0,27.0,,,10.0,,,2.0,3.0,4.0,1.0,4.0,3.0,,25.0,172,7.0,0.7368421052631579,0.7368421052631579,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.5428571428571428,,0.5333333333333333,0.5102040816326531,,0.5789473684210527,0.49074074074074076,,0.5681818181818182,0.2857142857142857,,0.05714285714285714,0.07692307692307693,0.14285714285714285,,,11.475409836065573,0.7777777777777778,,0.041237113402061855,,0.05263157894736842,0.017857142857142856,0.04310344827586207,0.0047169811320754715,,,0.02857142857142857,0.038461538461538464,0.03076923076923077,0.05194805194805195,0.04,0.75,0.2653061224489796,0.8461538461538461,0.9166666666666666,0.7272727272727273,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.5,0.30612244897959184,0.4,0.4,0.8333333333333334,0.1836734693877551,0.2222222222222222,0.2222222222222222,1.0,0.10204081632653061,0.4,0.4,1.0,,,,,,,0.2631578947368421,0.8,0.10526315789473684,0.5,0.10526315789473684,0.5,0.5510204081632653,0.4,0.4882500000000001,,0.4690815789473685,0.0392156862745098,0.05405405405405406,,0.4716981132075472,10.474285714285713,23.307142857142853,0.35390946502057613,1.0,2.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,35818.0,597,105,1145,1114,428,357,147,2259,52.0,97.0,14.0,27.0,17.0,36.0,51.0,123.0,13.0,29,,,,,,,1.0,6.0,,1.0,6.0,116.0,249,1.0,6.0,91.0,326.0,1070,20.0,48.0,,,13.0,53.0,41.0,91.0,1.0,6.0,37.0,122.0,106.0,126.0,3.0,,26.0,5.0,1.0,16.0,,37.0,22.0,59.0,18.0,4.0,22.0,6.0,9.0,140.0,9.0,38.0,25.0,129.0,20.0,174.0,48.0,222.0,9.0,7.0,2.0,21.0,7.0,11.0,22.0,3.0,10.0,43.0,15.0,30.0,61.0,9.0,9.0,130.0,13.0,,57.0,15.0,53.0,,54.0,32.0,,122.0,428,6.0,0.45689655172413796,0.5145631067961165,1.0,0.16666666666666666,,0.16666666666666666,0.2,0.46586345381526106,0.4166666666666667,0.45054945054945056,0.46078431372549017,0.4166666666666667,0.4381443298969072,0.5191082802547771,0.45689655172413796,0.5041322314049587,0.023529411764705882,,0.0642570281124498,0.05154639175257732,0.08943089430894309,,,27.251908396946565,0.4883720930232558,0.6060606060606061,0.2621951219512195,0.09768637532133675,0.2840909090909091,0.06474820143884892,0.2655172413793103,0.08901515151515152,0.1297709923664122,0.08695652173913043,0.05434782608695652,0.25984251968503935,0.2598870056497175,0.26595744680851063,0.2318840579710145,0.5925925925925926,0.3803921568627451,0.5360824742268041,0.5652173913043478,0.5961538461538461,0.4823529411764706,0.4146341463414634,0.45535714285714285,0.29411764705882354,0.11372549019607843,0.4482758620689655,0.4482758620689655,0.5384615384615384,,,,,0.023529411764705882,0.16666666666666666,0.16666666666666666,1.0,0.5625,0.5185185185185185,,,,,0.3711340206185567,0.4722222222222222,,,0.061855670103092786,0.16666666666666666,0.403921568627451,0.2,0.43965553359683807,0.4845809523809524,0.4328963157894738,0.19063545150501673,0.1945392491467577,0.16257668711656442,0.37423312883435583,6.534939759036146,30.849999999999998,0.3737991266375546,8.0,33.0,20.0,0.47368421052631576,1.0,1.0,13.0,2.0,1.0,1.0,0.027777777777777776,0.075,0.0851063829787234,0.11016949152542373,0.21428571428571427,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,25329.0,422,-2,799,806,247,201,95,1605,35.0,54.0,3.0,3.0,9.0,16.0,6.0,27.0,3.0,15,3.0,10.0,,,1.0,2.0,12.0,30.0,2.0,1.0,8.0,44.0,96,15.0,40.0,40.0,173.0,796,5.0,8.0,1.0,2.0,4.0,17.0,13.0,34.0,2.0,10.0,17.0,49.0,36.0,52.0,39.0,6.0,4.0,28.0,12.0,12.0,1.0,43.0,9.0,52.0,5.0,4.0,22.0,3.0,18.0,113.0,2.0,14.0,4.0,29.0,1.0,34.0,17.0,51.0,26.0,19.0,7.0,21.0,4.0,14.0,14.0,,7.0,35.0,7.0,21.0,54.0,2.0,5.0,55.0,4.0,,24.0,6.0,8.0,1.0,9.0,5.0,,49.0,247,4.0,0.4090909090909091,0.42857142857142855,0.8666666666666667,0.375,0.5,0.2,0.39473684210526316,0.4583333333333333,0.625,0.38235294117647056,0.4889705882352941,0.65,0.36363636363636365,0.5339506172839507,0.7083333333333334,0.44545454545454544,0.29411764705882354,0.025,0.125,0.037037037037037035,0.3333333333333333,0.06666666666666667,0.1,21.696035242290748,0.6,0.047619047619047616,0.08262108262108261,0.04844290657439446,0.058823529411764705,0.023529411764705882,0.07875894988066826,0.0427807486631016,0.03529411764705882,0.052083333333333336,0.017543859649122806,0.04081632653061224,0.08870967741935484,0.10852713178294573,0.05555555555555555,0.5555555555555556,0.39705882352941174,0.6481481481481481,0.6730769230769231,0.42857142857142855,0.19852941176470587,0.2222222222222222,0.3333333333333333,0.5,0.11029411764705882,0.2,0.21428571428571427,,0.07352941176470588,0.3,0.3333333333333333,1.0,0.22058823529411764,0.4,0.4,0.8333333333333334,0.3,1.0,,,,0.2,0.36363636363636365,0.5625,0.045454545454545456,0.5,0.18181818181818182,0.125,0.6911764705882353,0.42857142857142855,0.5174347014925372,0.42900555555555564,0.47648452380952383,0.15384615384615385,0.20689655172413793,0.09826589595375723,0.2832369942196532,5.497916666666665,26.470000000000006,0.3091364205256571,4.0,3.0,4.0,0.07142857142857142,2.0,1.0,2.0,3.0,1.0,1.0,0.045454545454545456,0.05555555555555555,0.03571428571428571,0.03225806451612903,,1.0,0.5,1.0,,,,,,,,,True
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,57003.0,950,44,1827,1795,612,569,219,3622,2.0,3.0,,1.0,,,12.0,29.0,47.0,100,14.0,29.0,1.0,1.0,3.0,11.0,35.0,95.0,11.0,9.0,30.0,61.0,132,49.0,124.0,30.0,299.0,1772,6.0,11.0,5.0,12.0,,27.0,20.0,37.0,12.0,41.0,22.0,98.0,58.0,64.0,135.0,12.0,4.0,94.0,35.0,3.0,1.0,51.0,19.0,70.0,12.0,7.0,21.0,13.0,17.0,159.0,2.0,7.0,11.0,37.0,,48.0,11.0,59.0,27.0,17.0,10.0,23.0,4.0,16.0,12.0,4.0,7.0,35.0,12.0,13.0,49.0,2.0,1.0,34.0,,9.0,1.0,10.0,2.0,1.0,3.0,,,98.0,612,6.0,0.47540983606557374,0.4915254237288136,0.9183673469387755,0.3951612903225806,0.4166666666666667,0.2926829268292683,0.3983739837398374,0.4621212121212121,0.5454545454545454,0.5405405405405406,0.525390625,0.5869565217391305,0.48717948717948717,0.542910447761194,0.5869565217391305,0.5393258426966292,0.484375,0.008064516129032258,0.022727272727272728,,0.06896551724137931,0.01,,14.56825856246985,0.6571428571428571,,0.04946524064171123,0.011058451816745656,0.07333333333333333,0.009615384615384616,0.053452115812917596,0.01070154577883472,0.021052631578947368,0.004784688995215311,0.014925373134328358,0.06770833333333333,0.026119402985074626,0.059027777777777776,0.09565217391304348,,0.01171875,0.6666666666666666,0.6666666666666666,1.0,0.11328125,0.41379310344827586,0.4444444444444444,0.3333333333333333,0.390625,0.47,0.47474747474747475,0.48936170212765956,0.11328125,0.4827586206896552,0.4827586206896552,0.9285714285714286,0.37109375,0.3684210526315789,0.3723404255319149,0.9142857142857143,0.043478260869565216,,0.043478260869565216,1.0,1.0,0.4782608695652174,,,0.14102564102564102,0.2727272727272727,0.38461538461538464,0.3,0.49609375,0.3723404255319149,0.4716960784313726,0.4623611111111112,0.46324870129870127,0.007751937984496124,0.007518796992481203,0.0903010033444816,0.3277591973244147,16.166666666666664,25.205645161290324,0.33497536945812806,2.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,0.03636363636363636,0.008547008547008548,,0.007142857142857143,,4.0,0.36363636363636365,0.75,1.0,0.010526315789473684,0.008,,,,,,True
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,16068.0,268,-6,528,518,165,188,59,1046,1.0,3.0,1.0,3.0,,1.0,1.0,6.0,11.0,23,2.0,11.0,,3.0,,2.0,5.0,16.0,1.0,,5.0,13.0,32,7.0,27.0,3.0,50.0,514,2.0,7.0,,4.0,1.0,5.0,2.0,9.0,,7.0,2.0,6.0,20.0,6.0,21.0,,2.0,16.0,5.0,1.0,,11.0,2.0,13.0,2.0,,4.0,3.0,4.0,28.0,3.0,5.0,5.0,19.0,1.0,25.0,8.0,33.0,3.0,1.0,2.0,10.0,2.0,7.0,5.0,1.0,3.0,15.0,6.0,11.0,25.0,4.0,2.0,6.0,,,2.0,1.0,3.0,1.0,4.0,3.0,,6.0,165,2.0,0.7692307692307693,0.8333333333333334,1.0,0.25925925925925924,,,0.25925925925925924,0.40625,0.2857142857142857,0.2222222222222222,0.3983050847457627,0.18181818181818182,0.125,0.4032258064516129,0.20833333333333334,0.16666666666666666,0.4576271186440678,,0.03125,,0.16666666666666666,,,12.89782244556114,0.6666666666666666,0.058823529411764705,0.09743589743589744,0.02631578947368421,0.10416666666666667,0.045454545454545456,0.09876543209876543,0.03125,0.05,0.018867924528301886,0.04878048780487805,0.11363636363636363,0.08823529411764706,0.0963855421686747,0.08571428571428572,0.75,0.05084745762711865,0.3333333333333333,0.3333333333333333,,0.1016949152542373,0.16666666666666666,0.2,1.0,0.3898305084745763,0.4782608695652174,0.4782608695652174,0.8181818181818182,0.1864406779661017,0.18181818181818182,0.18181818181818182,1.0,0.2711864406779661,0.3125,0.3125,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,,,0.09090909090909091,0.0625,,0.125,,0.3125,,0.5084745762711864,0.3125,0.47738220338983045,0.45838125,0.456178125,0.03278688524590164,0.058823529411764705,0.1,0.12,15.609375,24.322222222222226,0.3125,2.0,1.0,1.0,0.15384615384615385,,,,,1.0,,,0.012987012987012988,0.04,,,,,,,,,1.0,1.0,,,,True
764,1610612759,David Robinson,David Robinson,764,SAS,13899.0,232,45,435,432,122,108,55,867,19.0,30.0,7.0,11.0,8.0,13.0,4.0,16.0,1.0,3,,,,,,,,,,,,24.0,49,,,20.0,68.0,389,7.0,13.0,,,2.0,16.0,8.0,17.0,,,4.0,20.0,28.0,20.0,,,12.0,,,5.0,,10.0,1.0,11.0,1.0,,6.0,,4.0,23.0,6.0,15.0,7.0,36.0,3.0,46.0,22.0,68.0,8.0,7.0,1.0,6.0,,4.0,1.0,1.0,2.0,7.0,2.0,5.0,13.0,,,27.0,1.0,,11.0,3.0,15.0,,15.0,10.0,,20.0,122,2.0,0.5833333333333334,0.7777777777777778,,,,,,0.4897959183673469,0.5384615384615384,0.47058823529411764,0.4897959183673469,0.5384615384615384,0.47058823529411764,0.5483870967741935,0.5714285714285714,0.5,,,0.10204081632653061,0.1,0.125,,,13.8,0.8571428571428571,0.1875,0.20454545454545456,0.09433962264150944,0.22580645161290322,0.10344827586206896,0.20772946859903382,0.0967741935483871,0.11538461538461539,0.1016949152542373,0.1111111111111111,0.125,0.23809523809523808,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.6122448979591837,0.6333333333333333,0.7037037037037037,0.5263157894736842,0.32653061224489793,0.25,0.2857142857142857,0.75,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8461538461538461,0.6363636363636364,,,,,0.7647058823529411,0.6153846153846154,,,,,0.6122448979591837,,0.5132224489795919,0.5140272727272727,0.5072470588235295,0.1864406779661017,0.1864406779661017,0.23529411764705882,0.29411764705882354,4.540816326530612,,0.28045977011494255,1.0,9.0,6.0,0.1111111111111111,,1.0,3.0,,,,0.08333333333333333,0.0625,0.09090909090909091,0.15,0.14285714285714285,,,,,,,,,,,,True
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,19021.0,317,-37,600,592,174,141,73,1192,34.0,43.0,11.0,15.0,11.0,11.0,15.0,40.0,12.0,27,,1.0,,,,1.0,,,,,,61.0,110,,1.0,31.0,153.0,633,13.0,21.0,,,6.0,32.0,17.0,24.0,,1.0,10.0,44.0,72.0,50.0,,,20.0,,,7.0,,6.0,6.0,12.0,6.0,,5.0,,1.0,30.0,8.0,24.0,4.0,39.0,6.0,49.0,34.0,83.0,4.0,2.0,2.0,10.0,1.0,5.0,13.0,2.0,5.0,23.0,3.0,11.0,38.0,5.0,7.0,45.0,2.0,,22.0,2.0,3.0,,3.0,3.0,4.0,44.0,174,1.0,0.5901639344262295,0.7058823529411765,,,,,,0.5545454545454546,0.6190476190476191,0.7083333333333334,0.5495495495495496,0.6190476190476191,0.68,0.575187969924812,0.64,0.6470588235294118,0.009009009009009009,,0.06363636363636363,0.046511627906976744,0.125,,,22.941176470588236,0.43478260869565216,0.3,0.16883116883116883,0.11483253588516747,0.09523809523809523,0.12698412698412698,0.1575091575091575,0.11764705882352941,0.16666666666666666,0.11594202898550725,0.14634146341463414,0.14516129032258066,0.17777777777777778,0.17721518987341772,0.08823529411764706,1.0,0.38738738738738737,0.7906976744186046,0.8292682926829268,0.6176470588235294,0.36036036036036034,0.375,0.42857142857142855,0.6,0.24324324324324326,0.4444444444444444,0.4444444444444444,0.5,0.009009009009009009,,,,,,,,0.7142857142857143,0.7333333333333333,,,,,0.44,1.0,0.04,,,,0.3963963963963964,,0.46052432432432433,0.48412000000000005,0.453532,0.16793893129770993,0.16923076923076924,0.20915032679738563,0.2875816993464052,7.487272727272727,22.7,0.29,2.0,,3.0,0.125,,2.0,2.0,1.0,,,0.1111111111111111,0.08695652173913043,0.09090909090909091,0.047619047619047616,0.09090909090909091,,,,,,,,,1.0,1.0,,True
990,1610612759,Malik Rose,Malik Rose,990,SAS,35602.0,593,47,1143,1126,372,341,126,2269,47.0,90.0,11.0,17.0,15.0,31.0,9.0,29.0,28.0,77,,,,,,,2.0,2.0,,,,84.0,196,2.0,2.0,78.0,252.0,1090,14.0,28.0,,,6.0,34.0,23.0,54.0,,,35.0,81.0,104.0,64.0,3.0,3.0,20.0,2.0,2.0,24.0,,30.0,6.0,36.0,4.0,2.0,22.0,6.0,2.0,78.0,6.0,25.0,18.0,98.0,13.0,129.0,35.0,164.0,26.0,17.0,9.0,24.0,5.0,6.0,29.0,6.0,18.0,53.0,22.0,24.0,63.0,8.0,8.0,94.0,7.0,,39.0,11.0,10.0,,10.0,8.0,1.0,81.0,372,8.0,0.6190476190476191,0.7027027027027027,0.5,1.0,,,1.0,0.42857142857142855,0.5,0.42592592592592593,0.4393939393939394,0.5,0.42592592592592593,0.5228215767634855,0.5483870967741935,0.5547945205479452,0.010101010101010102,,0.12244897959183673,0.23333333333333334,0.034482758620689655,0.025974025974025976,,22.932917316692667,0.4528301886792453,0.38235294117647056,0.20040899795501022,0.0639386189258312,0.18,0.05263157894736842,0.1969439728353141,0.061386138613861385,0.07627118644067797,0.0847457627118644,0.07042253521126761,0.13934426229508196,0.2235294117647059,0.2182741116751269,0.17333333333333334,0.8,0.45454545454545453,0.5222222222222223,0.6811594202898551,0.5106382978723404,0.14646464646464646,0.3103448275862069,0.32142857142857145,0.6666666666666666,0.3888888888888889,0.36363636363636365,0.37333333333333335,0.7857142857142857,,,,,0.010101010101010102,1.0,1.0,0.5,0.6071428571428571,0.6470588235294118,,,,,0.5740740740740741,0.4838709677419355,,,,,0.46464646464646464,1.0,0.4659246192893402,0.4780719999999999,0.47036111111111106,0.16956521739130434,0.17105263157894737,0.1349206349206349,0.32142857142857145,8.74234693877551,32.0,0.32545931758530183,9.0,7.0,3.0,0.2,,4.0,5.0,3.0,,,0.1111111111111111,0.03870967741935484,0.023255813953488372,0.05747126436781609,0.09090909090909091,,,,,,,,,,3.0,1.0,True
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,28548.0,476,34,931,915,302,259,105,1846,43.0,72.0,6.0,9.0,9.0,15.0,2.0,13.0,10.0,36,4.0,21.0,,,,7.0,15.0,39.0,,6.0,16.0,55.0,121,19.0,60.0,30.0,197.0,905,8.0,12.0,,,3.0,19.0,10.0,26.0,6.0,23.0,12.0,50.0,56.0,54.0,42.0,15.0,6.0,39.0,15.0,10.0,1.0,36.0,14.0,50.0,7.0,7.0,21.0,6.0,9.0,114.0,2.0,10.0,9.0,35.0,,44.0,14.0,58.0,28.0,17.0,11.0,17.0,6.0,12.0,22.0,4.0,5.0,39.0,8.0,20.0,47.0,1.0,5.0,36.0,2.0,,15.0,4.0,8.0,,9.0,6.0,,50.0,302,4.0,0.509090909090909,0.5384615384615384,0.7368421052631579,0.31666666666666665,,0.2608695652173913,0.31666666666666665,0.45454545454545453,0.6666666666666666,0.38461538461538464,0.4613259668508287,0.6666666666666666,0.3877551020408163,0.49747474747474746,0.7307692307692307,0.44642857142857145,0.3314917127071823,0.016666666666666666,0.08264462809917356,0.125,0.07692307692307693,,,22.636103151862464,0.4358974358974359,,0.09283819628647215,0.032679738562091505,0.12162162162162163,0.0196078431372549,0.0975609756097561,0.029411764705882353,0.05434782608695652,0.02702702702702703,0.029850746268656716,0.11458333333333333,0.07042253521126761,0.10071942446043165,0.12280701754385964,0.6666666666666666,0.39779005524861877,0.5972222222222222,0.6825396825396826,0.4883720930232558,0.0718232044198895,0.15384615384615385,0.16666666666666666,,0.19889502762430938,0.2777777777777778,0.2777777777777778,0.7,0.11602209944751381,0.19047619047619047,0.19047619047619047,1.0,0.2154696132596685,0.38461538461538464,0.39473684210526316,0.6666666666666666,0.75,0.6666666666666666,,,,,0.30612244897959184,0.6,0.14285714285714285,,0.32653061224489793,0.375,0.7292817679558011,0.38461538461538464,0.5416809392265193,0.52009,0.5206877551020408,0.07731958762886598,0.11194029850746269,0.09644670050761421,0.25380710659898476,7.239669421487602,24.58166666666667,0.32438238453276047,4.0,5.0,3.0,0.11764705882352941,,2.0,2.0,6.0,1.0,1.0,0.0625,0.019417475728155338,,0.021052631578947368,,,,,,0.02564102564102564,,,,,,1.0,True
