EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,Corner3Assists,FTOffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,LiveBallTurnoverPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on,Clear Path Fouls,BlockedCorner3
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,21101.0,352.0,-16.0,666.0,664.0,185.0,175.0,91.0,1330.0,38.0,51.0,9.0,12.0,10.0,13.0,8.0,33.0,10.0,22.0,,,,,,,,,,56.0,106.0,,,23.0,135.0,675.0,9.0,19.0,,,5.0,23.0,15.0,27.0,,,3.0,33.0,66.0,46.0,,16.0,,,7.0,2.0,4.0,6.0,4.0,1.0,,1.0,16.0,5.0,26.0,11.0,40.0,4.0,55.0,32.0,87.0,6.0,5.0,1.0,1.0,19.0,2.0,33.0,6.0,7.0,17.0,47.0,7.0,10.0,35.0,2.0,,16.0,3.0,9.0,,9.0,33.0,185.0,1.0,0.5892857142857143,0.6875,,,,,,0.5283018867924528,0.47368421052631576,0.5555555555555556,0.5283018867924528,0.47368421052631576,0.5555555555555556,0.5487804878048781,0.5227272727272727,0.55,,0.0660377358490566,0.0784313725490196,0.09090909090909091,,20.365535248041777,0.3076923076923077,0.16260162601626016,0.10569105691056911,0.18333333333333332,0.08196721311475409,0.16666666666666666,0.10097719869706841,0.15714285714285714,0.08641975308641975,0.08,0.16,0.14814814814814814,0.17777777777777778,0.18181818181818182,0.4811320754716981,0.7450980392156863,0.8085106382978723,0.6578947368421053,0.3113207547169811,0.24242424242424243,0.26666666666666666,0.20754716981132076,0.45454545454545453,0.45454545454545453,,,,,,,,,0.631578947368421,0.75,,,,0.48148148148148145,0.7692307692307693,,,,0.4811320754716981,,0.4649471698113208,0.45704705882352936,0.43679999999999997,0.13333333333333333,0.13333333333333333,0.17037037037037037,0.24444444444444444,6.710377358490566,,0.2777777777777778,,,,,1.0,3.0,14.0,6.0,8.0,2.0,,,3.0,6.0,7.0,0.42424242424242425,0.05555555555555555,0.08421052631578947,0.08333333333333333,0.1875,0.06976744186046512,0.7777777777777778,0.375,0.5,,,,,,1.0,2.0,3.0,0.1111111111111111,,,,,,,,,True,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,31920.0,532.0,17.0,1054.0,1039.0,419.0,335.0,135.0,2093.0,42.0,65.0,2.0,5.0,14.0,19.0,3.0,14.0,12.0,35.0,11.0,36.0,,2.0,9.0,18.0,42.0,7.0,21.0,57.0,114.0,29.0,78.0,36.0,237.0,1090.0,2.0,5.0,2.0,6.0,7.0,17.0,17.0,35.0,9.0,30.0,17.0,78.0,58.0,56.0,84.0,2.0,42.0,18.0,7.0,38.0,10.0,48.0,5.0,26.0,4.0,8.0,106.0,2.0,8.0,4.0,45.0,5.0,54.0,12.0,66.0,25.0,15.0,10.0,5.0,21.0,3.0,43.0,2.0,14.0,23.0,58.0,3.0,6.0,42.0,4.0,2.0,15.0,7.0,12.0,1.0,12.0,78.0,419.0,9.0,0.5087719298245614,0.5178571428571429,0.9655172413793104,0.3717948717948718,0.3333333333333333,0.3,0.3717948717948718,0.5,0.4,0.4857142857142857,0.5234375,0.45454545454545453,0.46923076923076923,0.5619047619047619,0.5666666666666667,0.5133333333333333,0.40625,0.06140350877192982,0.09230769230769231,,0.02857142857142857,20.943708609271525,0.17857142857142858,0.11688311688311688,0.02416918429003021,0.047619047619047616,0.015748031496062992,0.1044776119402985,0.021834061135371178,0.03636363636363636,0.017699115044247787,,0.12264150943396226,0.12686567164179105,0.10344827586206896,0.06153846153846154,0.3385416666666667,0.6461538461538462,0.711864406779661,0.4523809523809524,0.07291666666666667,0.21428571428571427,0.21428571428571427,0.18229166666666666,0.34285714285714286,0.35294117647058826,0.1875,0.3055555555555556,0.3055555555555556,1.0,0.21875,0.42857142857142855,0.42857142857142855,0.9444444444444444,0.45454545454545453,0.4,0.18181818181818182,,,0.2923076923076923,0.7368421052631579,0.13846153846153847,0.3230769230769231,0.3333333333333333,0.7447916666666666,0.42857142857142855,0.5422541666666666,0.5716749999999999,0.5134807692307692,0.07389162561576355,0.12,0.07172995780590717,0.3291139240506329,7.717543859649123,24.279487179487177,0.39753320683111953,2.0,2.0,4.0,5.0,2.0,1.0,22.0,15.0,7.0,4.0,,,5.0,6.0,8.0,0.5116279069767442,0.05405405405405406,0.018518518518518517,0.024691358024691357,,0.01020408163265306,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.5,1.0,0.2222222222222222,,,1.0,1.0,,3.0,,,,,,,,True,,
2370,1610612759,Mengke Bateer,Mengke Bateer,2370,SAS,1168.0,19.0,3.0,39.0,41.0,24.0,24.0,1.0,80.0,1.0,1.0,,,1.0,1.0,,,,3.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,5.0,40.0,,,,,,,1.0,2.0,1.0,1.0,,5.0,,2.0,,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,3.0,1.0,,4.0,1.0,5.0,,,,,1.0,,2.0,,1.0,2.0,5.0,1.0,,,,,,,,,,5.0,24.0,1.0,,,,0.5,,1.0,0.5,0.25,,0.5,0.4166666666666667,,0.8333333333333334,0.4166666666666667,,0.8333333333333334,0.3333333333333333,,,,,20.0,,0.07142857142857142,0.1111111111111111,0.2727272727272727,,0.16,0.09090909090909091,0.5,,,,,0.14285714285714285,0.2222222222222222,0.16666666666666666,1.0,1.0,,,,,0.5,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.5,1.0,0.47533333333333333,,0.4717,,,,1.0,14.900000000000002,23.1,0.6153846153846154,,,,,,,1.0,1.0,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,3.0,,,,,,,,True,,
924,1610612759,Anthony Goldwire,Anthony Goldwire,924,SAS,1441.0,24.0,-18.0,48.0,50.0,15.0,14.0,9.0,98.0,,1.0,,,,1.0,,1.0,,3.0,,1.0,,,1.0,1.0,2.0,,,,5.0,1.0,3.0,,3.0,60.0,,,,1.0,,,,2.0,,1.0,,,,,3.0,,2.0,1.0,1.0,,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,3.0,1.0,2.0,,,,,,,1.0,1.0,,,2.0,,,1.0,,,,,,15.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.1875,,,0.16666666666666666,,,0.375,0.2,1.0,,,15.517241379310345,,0.058823529411764705,,,,0.05555555555555555,,,,,,,0.2,,0.125,,,,0.125,,,0.375,,,0.125,,,,0.25,0.5,0.5,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5,0.5,0.48743125,0.5394,0.56825,0.1111111111111111,0.16666666666666666,,,13.9,24.233333333333334,0.3125,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,323.0,5.0,-10.0,13.0,14.0,13.0,10.0,1.0,27.0,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,3.0,,,,2.0,15.0,,,,,,,1.0,3.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,,3.0,1.0,3.0,,1.0,,1.0,,,,,,,,,2.0,13.0,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,42.857142857142854,,0.3333333333333333,,,,0.2,,,,,,,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,0.3333333333333333,,0.4758,,0.4758,,,,1.0,11.633333333333333,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
120,1610612759,Steven Smith,Steven Smith,120,SAS,50730.0,846.0,31.0,1602.0,1580.0,544.0,474.0,183.0,3182.0,23.0,34.0,4.0,7.0,12.0,18.0,24.0,55.0,18.0,55.0,13.0,46.0,3.0,5.0,15.0,20.0,52.0,6.0,17.0,65.0,144.0,33.0,98.0,82.0,311.0,1558.0,5.0,14.0,4.0,8.0,9.0,31.0,21.0,49.0,9.0,32.0,41.0,110.0,58.0,72.0,90.0,8.0,52.0,20.0,10.0,44.0,14.0,58.0,9.0,19.0,11.0,14.0,130.0,6.0,10.0,12.0,52.0,3.0,67.0,16.0,83.0,22.0,10.0,12.0,3.0,23.0,2.0,38.0,1.0,11.0,26.0,61.0,7.0,8.0,98.0,2.0,14.0,26.0,17.0,8.0,3.0,8.0,110.0,544.0,9.0,0.4461538461538462,0.47540983606557374,0.9090909090909091,0.336734693877551,0.5,0.28125,0.336734693877551,0.4513888888888889,0.35714285714285715,0.42857142857142855,0.4731404958677686,0.5,0.42592592592592593,0.5282685512367491,0.5384615384615384,0.5144230769230769,0.4049586776859504,0.06944444444444445,0.11764705882352941,0.07272727272727272,0.03636363636363636,17.64705882352941,0.05555555555555555,0.07386363636363637,0.01834862385321101,0.09448818897637795,0.03314917127071823,0.07701564380264742,0.02203856749311295,0.02702702702702703,0.01932367149758454,0.038461538461538464,0.03076923076923077,0.08764940239043825,0.09302325581395349,0.11578947368421053,0.14049586776859505,0.6764705882352942,0.7666666666666667,0.4782608695652174,0.22727272727272727,0.43636363636363634,0.47058823529411764,0.22727272727272727,0.32727272727272727,0.33962264150943394,0.19008264462809918,0.2826086956521739,0.28888888888888886,1.0,0.21487603305785125,0.38461538461538464,0.38461538461538464,0.85,0.3181818181818182,0.5714285714285714,0.22727272727272727,0.6,1.0,0.2222222222222222,0.6666666666666666,0.18518518518518517,0.20987654320987653,0.35294117647058826,0.5454545454545454,0.38461538461538464,0.4929731404958679,0.5163,0.4907839506172839,0.09774436090225563,0.15476190476190477,0.09967845659163987,0.3536977491961415,10.495138888888889,24.08367346938776,0.33957553058676654,3.0,1.0,3.0,5.0,,5.0,15.0,14.0,1.0,4.0,,,2.0,3.0,3.0,0.39473684210526316,,0.010526315789473684,0.02912621359223301,0.03125,0.038461538461538464,0.375,0.3333333333333333,0.5555555555555556,0.13636363636363635,0.3333333333333333,,0.2,,,1.0,2.0,,9.0,1.0,0.01020408163265306,0.021739130434782608,,,,,False,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,121043.0,2017.0,241.0,3734.0,3757.0,1008.0,804.0,430.0,7491.0,49.0,79.0,3.0,9.0,10.0,17.0,19.0,53.0,27.0,65.0,66.0,139.0,2.0,6.0,26.0,10.0,33.0,4.0,6.0,95.0,197.0,76.0,172.0,30.0,448.0,3698.0,6.0,17.0,2.0,10.0,2.0,20.0,25.0,47.0,15.0,32.0,14.0,109.0,142.0,48.0,228.0,8.0,33.0,10.0,22.0,62.0,30.0,92.0,19.0,24.0,18.0,20.0,214.0,13.0,33.0,21.0,118.0,5.0,144.0,47.0,191.0,47.0,23.0,24.0,8.0,24.0,4.0,52.0,4.0,14.0,48.0,153.0,6.0,7.0,70.0,5.0,,29.0,9.0,29.0,10.0,30.0,109.0,1008.0,16.0,0.7473684210526316,0.7802197802197802,1.0,0.4418604651162791,0.2,0.46875,0.4418604651162791,0.48223350253807107,0.35294117647058826,0.5319148936170213,0.5663956639566395,0.3333333333333333,0.6012658227848101,0.5572139303482587,0.3333333333333333,0.592391304347826,0.46612466124661245,0.1116751269035533,0.1518987341772152,0.1509433962264151,0.03076923076923077,10.699976431769974,0.06097560975609756,0.07108433734939759,0.02560124127230411,0.0673076923076923,0.036211699164345405,0.0704868154158215,0.027912621359223302,0.025943396226415096,0.022988505747126436,0.025,0.04946236559139785,0.06810035842293907,0.08948194662480377,0.07079646017699115,0.2140921409214092,0.620253164556962,0.7313432835820896,0.7551020408163265,0.14363143631436315,0.3584905660377358,0.4222222222222222,0.17615176151761516,0.4153846153846154,0.42857142857142855,0.37669376693766937,0.4748201438848921,0.4782608695652174,1.0,0.08943089430894309,0.30303030303030304,0.30303030303030304,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,0.21518987341772153,0.5882352941176471,0.3291139240506329,0.0759493670886076,0.6666666666666666,0.6802168021680217,0.30303030303030304,0.533149864498645,0.5005473684210526,0.5030189873417722,0.0737913486005089,0.13122171945701358,0.044642857142857144,0.24330357142857142,8.871573604060913,23.448837209302326,0.26995179432244243,11.0,,4.0,11.0,1.0,4.0,28.0,24.0,4.0,3.0,1.0,1.0,12.0,7.0,17.0,0.5384615384615384,0.007462686567164179,0.027906976744186046,0.04522613065326633,0.05813953488372093,0.023255813953488372,0.5666666666666667,0.47368421052631576,0.9259259259259259,0.14814814814814814,,,0.4230769230769231,,,,2.0,,,1.0,0.005813953488372093,0.007194244604316547,,,,,False,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,128641.0,2144.0,388.0,3982.0,3963.0,1082.0,863.0,477.0,7945.0,218.0,309.0,62.0,81.0,50.0,75.0,219.0,451.0,65.0,177.0,1.0,1.0,1.0,1.0,,3.0,9.0,3.0,7.0,502.0,937.0,4.0,10.0,300.0,1316.0,3901.0,83.0,146.0,1.0,2.0,26.0,195.0,124.0,240.0,3.0,7.0,101.0,358.0,458.0,546.0,6.0,112.0,6.0,3.0,74.0,167.0,53.0,220.0,29.0,119.0,15.0,33.0,493.0,41.0,103.0,54.0,433.0,36.0,523.0,156.0,679.0,38.0,29.0,9.0,26.0,77.0,12.0,169.0,21.0,54.0,94.0,155.0,14.0,22.0,410.0,51.0,1.0,189.0,41.0,157.0,4.0,159.0,358.0,1082.0,12.0,0.45617529880478086,0.5134529147982063,0.5,0.4,0.5,0.42857142857142855,0.5714285714285714,0.535752401280683,0.5684931506849316,0.5166666666666667,0.5364308342133052,0.5709459459459459,0.520242914979757,0.5843694493783304,0.5945121951219512,0.5718849840255591,0.010559662090813094,0.07897545357524013,0.07766990291262135,0.0975609756097561,0.03389830508474576,28.4740545294635,0.3673469387755102,0.24408117249154454,0.07663690476190477,0.16463414634146342,0.1,0.23168411037107517,0.08209806157354618,0.1004566210045662,0.06823027718550106,0.11299435028248588,0.25149700598802394,0.24662162162162163,0.23641703377386197,0.16033755274261605,0.3262935586061246,0.7055016181229773,0.7649122807017544,0.47706422018348627,0.47624076029567053,0.48558758314855877,0.538083538083538,0.18690601900739176,0.3672316384180791,0.38011695906432746,0.0010559662090813093,1.0,1.0,,0.009503695881731784,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5472972972972973,0.7654320987654321,0.006756756756756757,1.0,,0.30364372469635625,0.6666666666666666,,0.02834008097165992,0.42857142857142855,0.3368532206969377,0.5,0.44106949152542374,0.4787475609756097,0.42548877551020425,0.17419354838709677,0.1758139534883721,0.14817629179331307,0.27203647416413373,7.5891141942369265,31.990000000000002,0.2717227523857358,,,1.0,24.0,12.0,22.0,92.0,48.0,44.0,9.0,2.0,2.0,102.0,51.0,102.0,0.5443786982248521,0.08888888888888889,0.06178489702517163,0.09012875536480687,0.17582417582417584,0.06111111111111111,0.6415094339622641,0.4018264840182648,0.5692307692307692,0.006756756756756757,,,,3.0,3.0,3.0,3.0,0.08064516129032258,6.0,,,,,,,2.0,False,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,103183.0,1720.0,188.0,3222.0,3216.0,819.0,705.0,398.0,6438.0,147.0,245.0,22.0,35.0,29.0,54.0,13.0,47.0,44.0,115.0,25.0,78.0,3.0,9.0,15.0,41.0,141.0,14.0,37.0,204.0,407.0,66.0,219.0,103.0,709.0,3244.0,33.0,54.0,5.0,21.0,8.0,89.0,39.0,91.0,17.0,52.0,40.0,169.0,250.0,158.0,168.0,30.0,141.0,41.0,31.0,110.0,25.0,135.0,11.0,60.0,25.0,25.0,295.0,6.0,43.0,25.0,129.0,12.0,166.0,54.0,220.0,100.0,64.0,36.0,18.0,67.0,12.0,133.0,14.0,24.0,63.0,144.0,4.0,15.0,141.0,13.0,6.0,58.0,13.0,17.0,2.0,18.0,169.0,819.0,16.0,0.6127450980392157,0.6613756613756614,0.8484848484848485,0.3013698630136986,0.23809523809523808,0.3269230769230769,0.3013698630136986,0.5012285012285013,0.6111111111111112,0.42857142857142855,0.4840255591054313,0.54,0.45104895104895104,0.5123906705539358,0.5493827160493827,0.5,0.3498402555910543,0.07616707616707617,0.08979591836734693,0.1702127659574468,0.008695652173913044,22.273592602665214,0.14285714285714285,0.09416058394160584,0.03891402714932127,0.09259259259259259,0.018633540372670808,0.09390243902439024,0.03433777154870357,0.05361930294906166,0.02717391304347826,0.007575757575757576,0.08571428571428572,0.09111111111111111,0.102803738317757,0.10526315789473684,0.3913738019169329,0.6,0.6591928251121076,0.6054421768707483,0.07507987220447285,0.2765957446808511,0.3333333333333333,0.18370607028753994,0.3826086956521739,0.38596491228070173,0.12460063897763578,0.32051282051282054,0.3246753246753247,1.0,0.22523961661341854,0.2907801418439716,0.29285714285714287,0.7560975609756098,0.4666666666666667,0.6285714285714286,0.12,0.3333333333333333,1.0,0.3776223776223776,0.5370370370370371,0.1048951048951049,0.25874125874125875,0.3783783783783784,0.7412140575079872,0.2907801418439716,0.5369855431309902,0.5399245901639345,0.5184017482517483,0.08915304606240713,0.12831858407079647,0.12552891396332863,0.2383638928067701,6.942506142506141,24.4351598173516,0.2541899441340782,3.0,2.0,12.0,14.0,5.0,9.0,66.0,40.0,26.0,10.0,1.0,1.0,6.0,9.0,10.0,0.49624060150375937,0.04504504504504504,0.03571428571428571,0.02631578947368421,0.0625,0.028125,0.5555555555555556,0.38461538461538464,0.7045454545454546,0.16,0.16666666666666666,1.0,0.2,,,,2.0,0.3181818181818182,30.0,2.0,0.0091324200913242,0.01282051282051282,0.0070921985815602835,2.0,0.00904977375565611,1.0,False,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,121801.0,2030.0,312.0,3797.0,3792.0,1036.0,849.0,453.0,7589.0,166.0,265.0,12.0,23.0,28.0,52.0,70.0,148.0,56.0,176.0,16.0,37.0,,1.0,7.0,39.0,114.0,15.0,42.0,292.0,589.0,55.0,151.0,136.0,885.0,3731.0,25.0,42.0,3.0,8.0,16.0,75.0,60.0,144.0,18.0,49.0,72.0,246.0,144.0,440.0,138.0,10.0,110.0,39.0,38.0,253.0,71.0,324.0,20.0,114.0,61.0,78.0,719.0,4.0,20.0,24.0,106.0,2.0,132.0,24.0,156.0,43.0,24.0,19.0,19.0,65.0,10.0,152.0,7.0,55.0,50.0,129.0,1.0,18.0,183.0,8.0,12.0,56.0,32.0,3.0,1.0,3.0,246.0,1036.0,17.0,0.2465753424657534,0.2508710801393728,0.8363636363636363,0.36423841059602646,0.375,0.3673469387755102,0.3741496598639456,0.49575551782682514,0.5952380952380952,0.4166666666666667,0.5060810810810811,0.59,0.45077720207253885,0.5341047503045067,0.6293103448275862,0.5126582278481012,0.20405405405405405,0.06451612903225806,0.08679245283018867,0.0945945945945946,0.005681818181818182,22.44285384437774,0.021505376344086023,0.06231628453850676,0.015267175572519083,0.07692307692307693,0.01078167115902965,0.06458022851465474,0.014277215942891136,0.011235955056179775,0.011389521640091117,0.005952380952380952,0.04480651731160896,0.059233449477351915,0.07861635220125786,0.05652173913043478,0.3581081081081081,0.6264150943396226,0.6859504132231405,0.2891566265060241,0.2,0.47297297297297297,0.5223880597014925,0.23783783783783785,0.3181818181818182,0.32,0.05,0.43243243243243246,0.4444444444444444,0.875,0.15405405405405406,0.34210526315789475,0.34513274336283184,0.8205128205128205,0.46,0.5217391304347826,0.02,,,0.2694300518134715,0.5384615384615384,0.03626943005181347,0.21761658031088082,0.35714285714285715,0.5621621621621622,0.35454545454545455,0.5009917798913042,0.5212243589743589,0.4708886243386243,0.07224334600760456,0.08791208791208792,0.0847457627118644,0.27796610169491526,7.901867572156198,25.141721854304638,0.2728469844614169,3.0,3.0,7.0,51.0,,9.0,87.0,58.0,29.0,14.0,,,,2.0,2.0,0.5723684210526315,,0.023474178403755867,0.014778325123152709,0.13414634146341464,0.02631578947368421,0.6666666666666666,0.18571428571428572,0.19642857142857142,0.14,0.42857142857142855,1.0,0.42857142857142855,4.0,,,1.0,0.16666666666666666,27.0,2.0,0.013245033112582781,0.02702702702702703,0.008771929824561403,1.0,0.006578947368421052,,False,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,20536.0,342.0,,657.0,639.0,240.0,241.0,81.0,1296.0,1.0,3.0,1.0,3.0,,1.0,4.0,7.0,9.0,26.0,7.0,19.0,,2.0,7.0,6.0,16.0,1.0,5.0,14.0,36.0,13.0,35.0,5.0,72.0,662.0,3.0,8.0,,3.0,1.0,7.0,3.0,11.0,3.0,12.0,3.0,18.0,22.0,6.0,39.0,2.0,16.0,6.0,,8.0,5.0,13.0,3.0,2.0,2.0,4.0,31.0,2.0,6.0,4.0,22.0,4.0,30.0,8.0,38.0,2.0,1.0,1.0,2.0,4.0,,17.0,1.0,5.0,12.0,28.0,4.0,1.0,8.0,,2.0,2.0,1.0,5.0,1.0,6.0,18.0,240.0,4.0,0.7857142857142857,0.8461538461538461,1.0,0.37142857142857144,,0.25,0.37142857142857144,0.3888888888888889,0.375,0.2727272727272727,0.47183098591549294,0.2727272727272727,0.32608695652173914,0.47297297297297297,0.2916666666666667,0.34,0.49295774647887325,,,,,12.068965517241379,0.15384615384615385,0.09053497942386832,0.02575107296137339,0.06153846153846154,0.0273972602739726,0.08441558441558442,0.026143790849673203,0.04411764705882353,,0.03125,0.11594202898550725,0.07317073170731707,0.08695652173913043,0.041666666666666664,0.04225352112676056,0.3333333333333333,0.3333333333333333,,0.09859154929577464,0.5714285714285714,0.5714285714285714,0.36619718309859156,0.34615384615384615,0.34615384615384615,0.2676056338028169,0.3684210526315789,0.3684210526315789,1.0,0.22535211267605634,0.375,0.375,1.0,0.2727272727272727,0.3333333333333333,0.18181818181818182,,,0.043478260869565216,,0.30434782608695654,0.21739130434782608,0.2,0.5352112676056338,0.375,0.4857852112676057,0.4460285714285714,0.47937826086956525,0.0273972602739726,0.05263157894736842,0.09722222222222222,0.25,15.86111111111111,23.948571428571434,0.365296803652968,2.0,,1.0,2.0,,,13.0,10.0,3.0,,1.0,,4.0,,4.0,0.7647058823529411,,0.029411764705882353,0.024390243902439025,0.11764705882352941,,0.6666666666666666,1.0,0.7777777777777778,0.09090909090909091,,,0.2857142857142857,,,,1.0,,,,,,,,,,False,1.0,1.0
