EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,FG3APct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ThreePtAssists,Corner3Assists,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3Assists,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Blocked3s,BlockedArc3,Corner3PctBlocked
1548,1610612743,Mark Blount,Mark Blount,1548,DEN,8298.0,138,25,266,259,109,96,41,525,9.0,17.0,1.0,5.0,7.0,12.0,7.0,14.0,4.0,11,20.0,42,10.0,50,240,1.0,7.0,1.0,3.0,13.0,23.0,6.0,32,36.0,4.0,2.0,4.0,8.0,8.0,7.0,1.0,16.0,8.0,8.0,17.0,2.0,27.0,8.0,35,1.0,3.0,3.0,1.0,2.0,10.0,1.0,3.0,11.0,1.0,3.0,3.0,14,2.0,3.0,13.0,3.0,8.0,6.0,5.0,1.0,6.0,4.0,1.0,32,109,2.0,0.9,0.9473684210526315,0.47619047619047616,0.14285714285714285,0.5652173913043478,0.47619047619047616,0.14285714285714285,0.5652173913043478,0.5319148936170213,0.21428571428571427,0.6153846153846154,0.09523809523809523,0.11764705882352941,0.14285714285714285,18.70967741935484,0.09090909090909091,0.2222222222222222,0.17,0.08247422680412371,0.2222222222222222,0.18382352941176472,0.06956521739130435,0.07142857142857142,0.14814814814814814,0.047619047619047616,0.21739130434782608,0.14285714285714285,0.16326530612244897,0.2857142857142857,0.13333333333333333,0.05555555555555555,0.6666666666666666,0.40476190476190477,0.5294117647058824,0.6,0.8888888888888888,0.3333333333333333,0.5,0.5833333333333334,0.8571428571428571,0.2619047619047619,0.36363636363636365,0.36363636363636365,1.0,0.7142857142857143,0.2,0.5217391304347826,0.5833333333333334,0.40476190476190477,0.44794761904761915,0.47248333333333337,0.4680826086956521,0.1702127659574468,0.1702127659574468,0.06,0.64,7.230952380952381,0.40977443609022557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,9129.0,152,26,293,293,125,116,45,586,13.0,18.0,3.0,4.0,2.0,5.0,,,5.0,10,18.0,28,6.0,42,268,3.0,4.0,,6.0,5.0,11.0,1.0,11,30.0,6.0,4.0,1.0,7.0,7.0,4.0,1.0,14.0,8.0,3.0,9.0,1.0,13.0,10.0,23,1.0,11.0,7.0,4.0,1.0,5.0,,,9.0,1.0,4.0,4.0,10,,2.0,11.0,5.0,8.0,4.0,4.0,,4.0,1.0,,11,125,,0.8333333333333334,0.9375,0.6428571428571429,0.75,0.45454545454545453,0.6,0.75,0.38461538461538464,0.6363636363636364,0.75,0.39285714285714285,0.03571428571428571,0.05555555555555555,,12.17391304347826,0.4444444444444444,0.06666666666666667,0.07758620689655173,0.07142857142857142,0.08571428571428572,0.07947019867549669,0.0703125,0.05555555555555555,0.07692307692307693,0.08,0.02857142857142857,0.10344827586206896,0.09615384615384616,,0.25,0.1111111111111111,0.25,0.6,0.7222222222222222,0.7647058823529411,0.8461538461538461,,,,,0.3333333333333333,0.5,0.5,0.8,1.0,0.75,0.38461538461538464,0.4,0.6666666666666666,0.535051724137931,0.57855,0.4983083333333334,0.24242424242424243,0.25806451612903225,0.14285714285714285,0.2619047619047619,6.871428571428571,0.42662116040955633,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,0.06666666666666667,0.06666666666666667,0.0625,0.07692307692307693,0.03333333333333333,0.03333333333333333,0.3333333333333333,0.07692307692307693,0.07692307692307693,31.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
180,1610612743,John Crotty,John Crotty,180,DEN,2454.0,41,8,69,69,22,22,13,138,,1.0,,,,,,1.0,,1,,3,2.0,2,60,,,,,,1.0,2.0,2,,,,1.0,9.0,12.0,1.0,7.0,27.0,,1.0,2.0,,3.0,,3,,1.0,,1.0,,,1.0,,1.0,,,,3,1.0,,3.0,,,,,,,,,2,22,,,,,,,,,,0.125,,0.3333333333333333,0.3333333333333333,,,10.843373493975903,1.0,,0.058823529411764705,,0.08333333333333333,0.06521739130434782,,,,,0.125,,,,0.16666666666666666,,,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,0.7142857142857143,0.47524285714285713,,0.35702500000000004,,,,1.0,9.533333333333333,0.3188405797101449,,,4.0,1.0,4.0,1.0,4.0,1.0,,,1.0,,,0.5714285714285714,,,,,0.5714285714285714,,,0.5,25.174999999999997,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,54149.0,902,-113,1740,1743,603,630,273,3483,90.0,170.0,36.0,82.0,23.0,46.0,11.0,52.0,13.0,62,114.0,284,77.0,305,1690,38.0,100.0,19.0,95.0,30.0,81.0,35.0,95,140.0,88.0,58.0,30.0,27.0,32.0,13.0,11.0,69.0,91.0,37.0,107.0,21.0,165.0,109.0,274,14.0,30.0,28.0,38.0,9.0,22.0,10.0,2.0,60.0,5.0,30.0,38.0,90,8.0,7.0,140.0,9.0,61.0,60.0,37.0,20.0,60.0,36.0,,95,603,18.0,0.6140350877192983,0.8235294117647058,0.4014084507042254,0.38,0.37037037037037035,0.4,0.38,0.36585365853658536,0.43447293447293445,0.405982905982906,0.42035398230088494,0.1056338028169014,0.11764705882352941,0.19230769230769232,19.7786333012512,0.6333333333333333,0.3620689655172414,0.1671875,0.12084993359893759,0.21893491124260356,0.17799752781211373,0.11738148984198646,0.13877551020408163,0.11904761904761904,0.10738255033557047,0.14361702127659576,0.16842105263157894,0.183206106870229,0.24561403508771928,0.16363636363636364,0.10144927536231885,0.6,0.5964912280701754,0.5294117647058824,0.6,0.5555555555555556,0.1824561403508772,0.21153846153846154,0.2619047619047619,0.8181818181818182,0.21754385964912282,0.20967741935483872,0.20967741935483872,0.8461538461538461,0.82,0.43902439024390244,0.5609756097560976,0.5,0.6,0.5027463157894737,0.5278764044943819,0.5001024390243903,0.18100890207715134,0.18154761904761904,0.3114754098360656,0.3114754098360656,5.561971830985915,0.34655172413793106,1.0,1.0,,,1.0,1.0,,3.0,13.0,5.0,2.0,28.0,1.0,0.0035087719298245615,0.07042253521126761,0.09774436090225563,0.08571428571428572,0.0035087719298245615,,0.1388888888888889,0.012195121951219513,,23.7,5.0,1.0,,14.0,2.0,,4.0,3.0,6.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,23639.0,394,-13,776,767,263,247,123,1543,9.0,28.0,4.0,10.0,2.0,7.0,5.0,19.0,11.0,34,25.0,81,18.0,107,736,5.0,14.0,4.0,14.0,8.0,22.0,2.0,24,22.0,28.0,6.0,10.0,22.0,23.0,14.0,3.0,47.0,11.0,8.0,24.0,3.0,35.0,17.0,52,2.0,8.0,6.0,14.0,,7.0,5.0,,21.0,1.0,9.0,15.0,41,6.0,1.0,22.0,2.0,10.0,3.0,1.0,2.0,3.0,,,24,263,9.0,0.44,0.5,0.30864197530864196,0.35714285714285715,0.36363636363636365,0.3588709677419355,0.3333333333333333,0.3055555555555556,0.40225563909774437,0.4117647058823529,0.3157894736842105,0.12345679012345678,0.14285714285714285,0.2631578947368421,16.64864864864865,0.6666666666666666,0.12,0.08362369337979095,0.03492063492063492,0.11267605633802817,0.0893854748603352,0.03865979381443299,0.02631578947368421,0.046511627906976744,0.034782608695652174,0.05813953488372093,0.08139534883720931,0.10434782608695652,0.10869565217391304,0.12,0.02702702702702703,,0.22580645161290322,0.32142857142857145,0.375,0.3333333333333333,0.1532258064516129,0.2631578947368421,0.35714285714285715,0.2,0.27419354838709675,0.3235294117647059,0.3333333333333333,0.6363636363636364,0.6666666666666666,0.4,0.19444444444444445,0.2857142857142857,0.5725806451612904,0.48898455284552844,0.5224833333333333,0.4685971428571429,0.08270676691729323,0.11235955056179775,0.1308411214953271,0.22429906542056074,10.27037037037037,0.3389175257731959,10.0,2.0,33.0,12.0,43.0,14.0,32.0,5.0,4.0,2.0,2.0,9.0,4.0,0.3467741935483871,0.05714285714285714,0.0547945205479452,0.05084745762711865,0.08064516129032258,0.2661290322580645,,0.05555555555555555,0.3333333333333333,25.055813953488368,1.0,,1.0,,1.0,0.029411764705882353,1.0,,1.0,,0.07142857142857142,4.0,1.0,9.0,1.0,1.0,13.0,1.0,2.0,39.0,1.0,9.0,1.0,1.0,0.3023255813953488,0.14285714285714285,0.30952380952380953,0.4,0.4,1.0,0.2727272727272727,0.2727272727272727,1.0,0.06666666666666667,0.5,0.08333333333333333,0.28125,0.022727272727272728,,,,,,,,,,,,,,,True,,,
1899,1610612743,James Posey,James Posey,1899,DEN,6844.0,114,7,218,215,86,95,41,433,6.0,12.0,2.0,3.0,1.0,4.0,5.0,14.0,3.0,14,14.0,40,22.0,62,194,5.0,11.0,6.0,19.0,4.0,21.0,14.0,28,8.0,20.0,4.0,6.0,14.0,15.0,7.0,4.0,31.0,6.0,4.0,15.0,1.0,20.0,7.0,27,2.0,4.0,2.0,8.0,,5.0,1.0,1.0,13.0,2.0,7.0,3.0,7,,1.0,25.0,2.0,8.0,1.0,,,1.0,1.0,,28,86,1.0,0.2857142857142857,0.3333333333333333,0.35,0.45454545454545453,0.19047619047619047,0.37037037037037035,0.4642857142857143,0.2692307692307692,0.46875,0.5588235294117647,0.4090909090909091,0.15,0.25,0.14285714285714285,29.166666666666664,0.6153846153846154,0.25,0.19230769230769232,0.06593406593406594,0.19047619047619047,0.1919191919191919,0.06481481481481481,0.13636363636363635,0.03571428571428571,0.04878048780487805,0.16666666666666666,0.06666666666666667,0.24444444444444444,0.2857142857142857,,0.06666666666666667,1.0,0.2222222222222222,0.5,0.6666666666666666,,0.25925925925925924,0.35714285714285715,0.4166666666666667,0.8,0.25925925925925924,0.21428571428571427,0.23076923076923078,,0.21428571428571427,0.6666666666666666,0.15384615384615385,0.25,0.48148148148148145,0.4583814814814815,0.45016923076923077,0.4156211538461539,0.13333333333333333,0.17391304347826086,0.3064516129032258,0.45161290322580644,9.252500000000001,0.3944954128440367,4.0,,10.0,5.0,14.0,5.0,10.0,3.0,1.0,,2.0,7.0,2.0,0.25925925925925924,,0.058823529411764705,,0.07407407407407407,0.18518518518518517,,,0.19230769230769232,24.599999999999998,1.0,1.0,3.0,4.0,,0.07142857142857142,,1.0,,,0.3333333333333333,2.0,,2.0,2.0,2.0,4.0,3.0,2.0,9.0,,2.0,,0.75,0.2857142857142857,0.4,0.2857142857142857,0.5,0.5,1.0,0.2,0.2,0.5,0.14285714285714285,,0.4,0.2,,1.0,1.0,1.0,3.0,0.3333333333333333,0.07142857142857142,1.0,1.0,,,,,,,True,,,
2261,1610612743,Kenny Satterfield,Kenny Satterfield,2261,DEN,5265.0,88,4,163,163,36,37,25,326,3.0,9.0,,,,2.0,2.0,8.0,6.0,15,11.0,32,3.0,28,149,1.0,2.0,2.0,4.0,1.0,8.0,1.0,3,4.0,18.0,,3.0,7.0,8.0,5.0,1.0,17.0,2.0,,3.0,,3.0,2.0,5,2.0,3.0,2.0,1.0,1.0,2.0,,,3.0,,2.0,2.0,6,,1.0,4.0,,2.0,,,,,,,3,36,3.0,0.18181818181818182,0.18181818181818182,0.34375,0.5,0.125,0.32051282051282054,0.5,0.1111111111111111,0.34146341463414637,0.6666666666666666,0.15,0.09375,0.3333333333333333,,23.036649214659686,0.3333333333333333,,0.05,0.029411764705882353,,0.0410958904109589,0.024390243902439025,,0.05555555555555555,0.03333333333333333,0.0625,0.1,0.029411764705882353,,,0.08695652173913043,,0.23076923076923078,0.3333333333333333,0.5,0.3333333333333333,0.20512820512820512,0.25,0.25,,0.38461538461538464,0.4,0.4,0.16666666666666666,,,0.2222222222222222,,0.41025641025641024,0.45492564102564104,0.3927,0.4546111111111111,0.04878048780487805,0.058823529411764705,0.14285714285714285,0.10714285714285714,10.975000000000001,0.22085889570552147,2.0,1.0,5.0,,7.0,1.0,5.0,1.0,,,1.0,1.0,,0.1794871794871795,,,,0.05128205128205128,0.1282051282051282,,0.1111111111111111,,24.7,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,0.14285714285714285,,0.14285714285714285,,,,0.2,0.2,,,,,0.2,,,,,3.0,,,,,,,,,,,True,,,
2454,1610612743,Junior Harrington,Junior Harrington,2454,DEN,24338.0,406,-63,787,783,286,309,129,1570,8.0,13.0,1.0,1.0,1.0,4.0,6.0,29.0,20.0,52,34.0,94,30.0,98,758,3.0,9.0,4.0,10.0,3.0,25.0,23.0,29,24.0,44.0,2.0,7.0,41.0,46.0,19.0,19.0,97.0,8.0,10.0,26.0,1.0,37.0,12.0,49,1.0,19.0,12.0,18.0,6.0,22.0,5.0,4.0,40.0,1.0,16.0,21.0,57,1.0,10.0,39.0,3.0,11.0,4.0,2.0,2.0,4.0,1.0,,29,286,13.0,0.35294117647058826,0.36363636363636365,0.3617021276595745,0.3333333333333333,0.12,0.3469387755102041,0.3,0.1111111111111111,0.4224137931034483,0.4166666666666667,0.34523809523809523,0.07446808510638298,0.15384615384615385,0.13793103448275862,16.455696202531644,0.45,0.027777777777777776,0.09848484848484848,0.022598870056497175,0.12658227848101267,0.10495626822157435,0.030690537084398978,0.035398230088495575,0.029411764705882353,0.007194244604316547,0.039473684210526314,0.14736842105263157,0.0967741935483871,0.11538461538461539,0.14814814814814814,0.018518518518518517,0.25,0.1326530612244898,0.6153846153846154,0.7272727272727273,,0.29591836734693877,0.20689655172413793,0.24,0.3333333333333333,0.5306122448979592,0.38461538461538464,0.39215686274509803,0.5,0.1,1.0,0.14814814814814814,0.25,0.17346938775510204,0.4160046391752577,0.42804444444444445,0.3990055555555556,0.10377358490566038,0.10784313725490197,0.10204081632653061,0.29591836734693877,12.754255319148932,0.3634053367217281,1.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,,7.0,13.0,2.0,0.04081632653061224,,0.10810810810810811,0.14285714285714285,0.01020408163265306,0.030612244897959183,,0.037037037037037035,0.037037037037037035,27.7,5.0,,,10.0,,0.019230769230769232,5.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,True,,,
43,1610612743,Chris Whitney,Chris Whitney,43,DEN,9658.0,161,-29,312,310,102,125,48,622,3.0,4.0,,1.0,,1.0,1.0,7.0,5.0,17,9.0,28,9.0,51,301,1.0,5.0,,11.0,3.0,8.0,5.0,20,14.0,4.0,,,24.0,27.0,7.0,11.0,57.0,1.0,3.0,4.0,,7.0,1.0,8,,3.0,2.0,7.0,1.0,6.0,1.0,2.0,13.0,1.0,4.0,5.0,16,1.0,2.0,11.0,,2.0,,,,,,,20,102,7.0,0.7777777777777778,0.7777777777777778,0.32142857142857145,0.2,0.375,0.38181818181818183,0.6111111111111112,0.5769230769230769,0.4166666666666667,0.6111111111111112,0.625,,,,19.78319783197832,0.5384615384615384,,0.037037037037037035,0.008064516129032258,0.09090909090909091,0.04964539007092199,0.006289308176100629,,0.02857142857142857,,,,0.08,0.05263157894736842,0.14285714285714285,,,0.07272727272727272,0.75,0.75,0.6666666666666666,0.12727272727272726,0.14285714285714285,0.14285714285714285,1.0,0.3090909090909091,0.29411764705882354,0.29411764705882354,0.8,0.1111111111111111,,0.07692307692307693,,0.5636363636363636,0.4848854545454545,0.48769999999999997,0.4574269230769232,0.03508771929824561,0.06666666666666667,0.21568627450980393,0.39215686274509803,14.264285714285714,0.3269230769230769,3.0,2.0,24.0,3.0,27.0,5.0,24.0,6.0,,,1.0,6.0,1.0,0.4909090909090909,,,,0.05454545454545454,0.43636363636363634,,0.15384615384615385,0.23076923076923078,24.98888888888889,3.0,2.0,1.0,3.0,,,1.0,,,,,2.0,1.0,6.0,1.0,2.0,8.0,4.0,3.0,12.0,,6.0,,0.5,0.2962962962962963,0.6,0.2962962962962963,0.6666666666666666,0.6666666666666666,1.0,0.25,0.2608695652173913,0.3333333333333333,0.1111111111111111,0.5,0.6666666666666666,0.25,,2.0,3.0,3.0,12.0,0.75,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.037037037037037035,0.041666666666666664,1.0,,True,,,
2051,1610612743,Donnell Harvey,Donnell Harvey,2051,DEN,18615.0,310,-150,570,591,151,227,94,1161,27.0,49.0,7.0,14.0,5.0,10.0,11.0,30.0,10.0,26,48.0,105,21.0,120,599,10.0,19.0,3.0,23.0,13.0,22.0,9.0,38,46.0,50.0,14.0,9.0,8.0,9.0,3.0,4.0,19.0,22.0,10.0,39.0,5.0,54.0,28.0,82,4.0,10.0,7.0,10.0,3.0,13.0,3.0,4.0,23.0,,4.0,14.0,46,2.0,3.0,36.0,4.0,17.0,1.0,,1.0,1.0,,,38,151,5.0,0.4791666666666667,0.5609756097560976,0.45714285714285713,0.5263157894736842,0.5909090909090909,0.4583333333333333,0.5263157894736842,0.58,0.4838709677419355,0.5476190476190477,0.59375,0.08571428571428572,0.08163265306122448,0.13333333333333333,21.181556195965417,0.43478260869565216,0.23809523809523808,0.1822429906542056,0.07719298245614035,0.1724137931034483,0.1801470588235294,0.07430340557275542,0.11764705882352941,0.05555555555555555,0.06363636363636363,0.208955223880597,0.125,0.21333333333333335,0.1590909090909091,0.21428571428571427,0.08163265306122448,,0.4537037037037037,0.5510204081632653,0.6,0.4444444444444444,0.2777777777777778,0.36666666666666664,0.4230769230769231,0.18181818181818182,0.24074074074074073,0.38461538461538464,0.4,0.9,0.7368421052631579,0.5,0.4,0.5,0.48148148148148145,0.44954814814814825,0.504521052631579,0.45815599999999995,0.14049586776859505,0.1440677966101695,0.19166666666666668,0.31666666666666665,6.963809523809525,0.2649122807017544,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,0.027777777777777776,0.2,0.05263157894736842,0.0625,0.018518518518518517,0.009259259259259259,,0.08,0.04,24.099999999999998,1.0,,,3.0,,0.038461538461538464,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,
