EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,BlockedLongMidRange,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn,BlockedArc3,Corner3PctBlocked
397,1610612754,Reggie Miller,Reggie Miller,397,IND,12336.0,206,4,388,393,112,123,71,781,7.0,11,,2.0,2.0,5.0,2.0,4.0,6.0,21.0,2.0,11.0,,1.0,3.0,7.0,20.0,1.0,1.0,,5.0,15.0,36,9.0,31.0,18.0,75,392,1.0,6.0,1.0,2.0,6.0,4.0,8.0,,8.0,9.0,17,24.0,6.0,27.0,,2.0,1.0,19.0,7.0,2.0,,16.0,3.0,19,2.0,1.0,9.0,1.0,6.0,41,5.0,,1,6.0,,7,6.0,13,6,3.0,3.0,7.0,2.0,5.0,5.0,2.0,,12.0,2.0,2.0,2.0,7,,,1.0,21.0,1.0,2.0,5.0,5.0,,,,1.0,1.0,17,112,,0.8,0.8571428571428571,1.0,0.2903225806451613,0.5,,0.3,0.4166666666666667,0.16666666666666666,0.5,0.4253731343283582,0.3125,0.25,0.48026315789473684,0.3125,0.40476190476190477,0.4626865671641791,,0.05555555555555555,,,18.295218295218298,0.5833333333333334,,,0.046511627906976744,0.028735632183908046,0.029411764705882353,0.04294478527607362,0.026785714285714284,0.05555555555555555,,0.03125,0.030303030303030304,0.06521739130434782,0.04,0.047619047619047616,,1.0,0.16417910447761194,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.05970149253731343,0.5,0.5,0.5,0.31343283582089554,0.2857142857142857,0.3157894736842105,0.8333333333333334,0.16417910447761194,0.18181818181818182,0.18181818181818182,1.0,0.29850746268656714,0.35,0.35,1.0,0.25,,,0.125,,,0.125,1.0,1.0,0.3125,0.4,0.1875,0.3125,,0.6268656716417911,0.3684210526315789,0.5084833333333333,0.501325,0.5441633333333333,0.07042253521126761,0.125,0.08,0.22666666666666666,11.95,26.177419354838708,0.28865979381443296,1.0,1.0,3.0,,,0.02,0.03225806451612903,0.07692307692307693,1.0,1.0,1.0,,,,,0.09523809523809523,,,,True,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,16368.0,273,-19,497,511,141,169,99,1008,17.0,28,5.0,10.0,4.0,5.0,27.0,73.0,13.0,33.0,,1.0,,,,,1.0,,,,1.0,57.0,134,,2.0,43.0,157,529,12.0,29.0,,,34.0,16.0,31.0,,1.0,17.0,49,70.0,44.0,,,6.0,,1.0,,15.0,,14.0,,14,,,5.0,3.0,6.0,28,17.0,,11,36.0,4.0,51,19.0,70,3,1.0,2.0,9.0,3.0,4.0,11.0,5.0,3.0,20.0,5.0,5.0,9.0,25,,6.0,5.0,62.0,5.0,1.0,26.0,7.0,12.0,9.0,2.0,12.0,7.0,49,141,2.0,0.6140350877192983,0.6481481481481481,,,,,,0.4253731343283582,0.41379310344827586,0.5161290322580645,0.41911764705882354,0.41379310344827586,0.5,0.47560975609756095,0.4714285714285714,0.5568181818181818,0.014705882352941176,,0.11194029850746269,0.14285714285714285,,29.72536348949919,0.45,0.25,,0.18556701030927836,0.06882591093117409,0.22,0.19262295081967212,0.06713780918727916,0.09259259259259259,0.08421052631578947,0.04081632653061224,0.11940298507462686,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.21428571428571427,0.5833333333333334,0.20588235294117646,0.6071428571428571,0.7083333333333334,0.7647058823529411,0.5367647058823529,0.3698630136986301,0.421875,0.4444444444444444,0.2426470588235294,0.3939393939393939,0.41935483870967744,0.7692307692307693,0.007352941176470588,,,,0.007352941176470588,,,,0.3448275862068966,0.5,0.4,,,,,,,0.15625,0.8,,0.03125,,0.22058823529411764,,0.4206886029411766,0.45051923076923067,0.41434375000000007,0.16560509554140126,0.16774193548387098,0.21656050955414013,0.31210191082802546,9.188805970149255,24.45,0.2837022132796781,10.0,2.0,,1.0,0.1232876712328767,0.05555555555555555,0.03571428571428571,,,,,0.125,1.0,,3.0,0.06060606060606061,,,,True,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,1875.0,31,-1,57,59,19,31,16,116,5.0,8,1.0,1.0,2.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,6.0,9,,1.0,,12,61,1.0,1.0,,,2.0,2.0,4.0,,,,4,6.0,6.0,,,,,,,,,4.0,2.0,6,1.0,1.0,1.0,1.0,2.0,14,,1.0,1,,,1,4.0,5,1,,1.0,4.0,,2.0,,2.0,,4.0,,1.0,2.0,4,,,,3.0,1.0,,2.0,,,,,,,4,19,1.0,0.5,0.5,,,,,,0.6666666666666666,1.0,0.5,0.6,1.0,0.5,0.5454545454545454,1.0,0.4,0.1,,,,,19.48051948051948,1.0,,0.25,,,0.2,0.041666666666666664,0.08571428571428572,,,,,,,0.3333333333333333,,,0.8,0.625,0.625,0.6,0.1,1.0,1.0,,,,,,0.1,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,0.5,,,,0.9,,0.6174149999999999,,0.6834,0.18181818181818182,0.2,0.16666666666666666,0.3333333333333333,1.3777777777777778,22.8,0.3333333333333333,,3.0,1.0,,,0.375,0.3333333333333333,0.25,,,,0.5,,,,,,,,True,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2061.0,34,-20,61,67,16,30,15,128,,3,,2.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,4,,3.0,2.0,2,66,,2.0,,,,,,,,2.0,2,,,,,,,2.0,,1.0,,,1.0,1,,1.0,,,,3,1.0,,1,,,1,2.0,3,2,1.0,1.0,,,,,,,,,,2.0,8,,2.0,,2.0,,,1.0,,,,,,,2,16,4.0,,,,,,,,,,,,,,0.125,,1.0,0.42857142857142855,,0.25,0.3333333333333333,,10.0,,,,,0.02702702702702703,0.125,0.03333333333333333,0.045454545454545456,,,0.058823529411764705,,,,0.14285714285714285,,,0.42857142857142855,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,0.8571428571428571,,0.5141,0.4201,,0.125,0.2,,1.0,5.25,25.0,0.26229508196721313,,1.0,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,True,,,,,,,
896,1610612754,Tim Hardaway,Tim Hardaway,896,IND,3368.0,56,13,110,116,39,31,16,226,2.0,3,,1.0,1.0,1.0,,,1.0,7.0,,,,,,4.0,12.0,,,3.0,7.0,3.0,10,4.0,12.0,2.0,20,101,,1.0,,,,1.0,3.0,3.0,7.0,1.0,12,2.0,4.0,6.0,6.0,,,12.0,4.0,,,12.0,,12,,,6.0,1.0,5.0,24,1.0,,2,3.0,,5,1.0,6,6,,6.0,3.0,2.0,2.0,2.0,1.0,,5.0,1.0,4.0,1.0,6,,,,4.0,1.0,1.0,1.0,1.0,,,,,,12,39,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.3,,0.3333333333333333,0.4090909090909091,,0.55,0.43478260869565216,,0.5454545454545454,0.5454545454545454,,,,,21.538461538461537,0.6,,,0.075,0.021739130434782608,0.11764705882352941,0.08771929824561403,0.01694915254237288,,0.07692307692307693,,0.08333333333333333,0.1111111111111111,,0.13333333333333333,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,,,,,,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,0.1,1.0,,0.7,0.42857142857142855,0.6818181818181818,0.3333333333333333,0.4957904761904763,0.5216,0.4979444444444445,0.045454545454545456,0.1,,0.6,13.49,26.70833333333334,0.35454545454545455,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,54282.0,905,67,1725,1710,584,460,191,3435,32.0,55,3.0,4.0,16.0,23.0,12.0,34.0,29.0,67.0,5.0,20.0,,1.0,5.0,33.0,79.0,2.0,5.0,11.0,30.0,73.0,156,38.0,99.0,57.0,317,1743,9.0,14.0,2.0,6.0,30.0,29.0,49.0,13.0,35.0,29.0,126,66.0,80.0,102.0,12.0,10.0,,79.0,33.0,7.0,2.0,119.0,26.0,145,22.0,4.0,46.0,27.0,46.0,316,14.0,,14,69.0,5.0,88,18.0,106,24,12.0,12.0,47.0,11.0,33.0,23.0,14.0,4.0,70.0,2.0,24.0,25.0,69,,5.0,4.0,68.0,4.0,4.0,24.0,9.0,5.0,2.0,1.0,5.0,4.0,126,584,13.0,0.4520547945205479,0.4852941176470588,0.8947368421052632,0.3838383838383838,0.3333333333333333,0.37142857142857144,0.3838383838383838,0.46794871794871795,0.6428571428571429,0.5918367346938775,0.5098039215686274,0.6,0.5773809523809523,0.551056338028169,0.6590909090909091,0.6391752577319587,0.38823529411764707,0.020202020202020204,0.04487179487179487,0.09090909090909091,0.02531645569620253,18.19116135662898,0.6714285714285714,0.09433962264150944,,0.09815078236130868,0.023140495867768594,0.07650273224043716,0.09367945823927765,0.023316062176165803,0.03067484662576687,0.014705882352941176,0.025210084033613446,0.05116279069767442,0.12446351931330472,0.11372549019607843,0.09154929577464789,0.024390243902439025,0.8,0.21568627450980393,0.5818181818181818,0.64,0.46875,0.13333333333333333,0.35294117647058826,0.36363636363636365,0.4166666666666667,0.2627450980392157,0.43283582089552236,0.4393939393939394,0.4482758620689655,0.0784313725490196,0.25,0.25,1.0,0.30980392156862746,0.4177215189873418,0.42857142857142855,0.8787878787878788,0.2,0.75,0.3333333333333333,0.05,,,0.25,0.4,1.0,0.27380952380952384,0.6956521739130435,0.05952380952380952,0.35714285714285715,0.36666666666666664,0.6039215686274509,0.4177215189873418,0.4852788235294118,0.49884444444444437,0.4939345238095238,0.09454545454545454,0.13636363636363635,0.0946372239747634,0.39747634069400634,10.221153846153845,25.12929292929293,0.33855072463768116,6.0,4.0,6.0,2.0,0.029411764705882353,0.023952095808383235,0.022556390977443608,0.04477611940298507,4.0,,,0.029411764705882353,,,,0.014925373134328358,2.0,0.4,,False,2.0,2.0,0.020202020202020204,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,69938.0,1166,43,2213,2216,817,724,261,4429,38.0,72,4.0,9.0,11.0,20.0,15.0,43.0,106.0,266.0,,3.0,,1.0,1.0,1.0,8.0,,1.0,,3.0,159.0,381,1.0,11.0,46.0,367,2272,17.0,38.0,,2.0,35.0,56.0,138.0,,4.0,23.0,135,246.0,72.0,3.0,,6.0,1.0,7.0,1.0,15.0,,55.0,21.0,76,20.0,1.0,24.0,10.0,21.0,173,18.0,1.0,14,75.0,,89,23.0,112,35,26.0,9.0,18.0,6.0,9.0,19.0,9.0,5.0,37.0,2.0,14.0,37.0,88,,4.0,3.0,59.0,6.0,5.0,19.0,11.0,10.0,5.0,4.0,10.0,5.0,135,817,18.0,0.7735849056603774,0.7884615384615384,1.0,0.09090909090909091,,,0.1,0.41732283464566927,0.4473684210526316,0.4057971014492754,0.4094387755102041,0.425,0.39436619718309857,0.4375,0.4375,0.4326923076923077,0.02806122448979592,,0.03937007874015748,0.1527777777777778,,18.004769475357712,0.4864864864864865,,0.013888888888888888,0.08455467869222097,0.02140309155766944,0.06572769953051644,0.0809090909090909,0.022022022022022022,0.02577319587628866,0.014652014652014652,0.02406417112299465,0.07473309608540925,0.09154929577464789,0.08695652173913043,0.055900621118012424,0.09615384615384616,0.5,0.1836734693877551,0.5277777777777778,0.6229508196721312,0.6578947368421053,0.1096938775510204,0.3488372093023256,0.36585365853658536,0.4666666666666667,0.6785714285714286,0.39849624060150374,0.4015151515151515,0.8584905660377359,0.007653061224489796,,,,0.02040816326530612,0.125,0.125,1.0,0.225,0.4444444444444444,0.75,0.025,,,0.025,,,0.14084507042253522,0.55,0.007042253521126761,0.02112676056338028,,0.21173469387755103,0.14285714285714285,0.43513797953964184,0.4571621621621622,0.4201414893617021,0.04691358024691358,0.048223350253807105,0.09536784741144415,0.3678474114441417,14.240944881889767,26.545454545454547,0.3691821057388161,1.0,4.0,6.0,1.0,0.046511627906976744,0.02531645569620253,0.032520325203252036,0.02857142857142857,4.0,,,,,,,0.007518796992481203,,,,False,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,23682.0,395,14,753,744,265,227,95,1497,21.0,40,4.0,11.0,5.0,8.0,2.0,9.0,11.0,38.0,5.0,10.0,,,3.0,13.0,28.0,2.0,3.0,4.0,7.0,34.0,87,18.0,38.0,39.0,161,760,4.0,11.0,2.0,3.0,19.0,9.0,23.0,7.0,10.0,10.0,49,44.0,24.0,45.0,9.0,8.0,,28.0,13.0,10.0,1.0,33.0,4.0,37,3.0,1.0,12.0,13.0,8.0,78,23.0,,14,52.0,5.0,71,28.0,99,3,2.0,1.0,9.0,,4.0,6.0,5.0,1.0,15.0,,4.0,18.0,31,,1.0,3.0,46.0,5.0,2.0,18.0,7.0,11.0,6.0,5.0,11.0,6.0,49,265,6.0,0.6470588235294118,0.7333333333333333,0.8333333333333334,0.47368421052631576,0.6666666666666666,0.7,0.47368421052631576,0.39080459770114945,0.36363636363636365,0.391304347826087,0.488,0.5,0.5909090909090909,0.5482758620689655,0.5588235294117647,0.6125,0.304,0.02631578947368421,0.11494252873563218,0.175,0.03571428571428571,18.433179723502306,0.6,0.22727272727272727,,0.17747440273037543,0.07692307692307693,0.16091954022988506,0.1736842105263158,0.07446808510638298,0.13924050632911392,0.03529411764705882,0.06666666666666667,0.16326530612244897,0.17777777777777778,0.19047619047619047,0.16901408450704225,0.125,0.5454545454545454,0.32,0.525,0.6363636363636364,0.5238095238095238,0.072,0.2222222222222222,0.2857142857142857,0.5,0.304,0.2894736842105263,0.2972972972972973,0.9090909090909091,0.08,0.5,0.5,1.0,0.224,0.4642857142857143,0.48148148148148145,0.7692307692307693,0.7857142857142857,0.36363636363636365,,,,,0.21428571428571427,0.6666666666666666,,0.24242424242424243,0.625,0.09090909090909091,0.21212121212121213,0.5714285714285714,0.624,0.4642857142857143,0.4839260000000001,0.537240909090909,0.48965,0.13043478260869565,0.18,0.11801242236024845,0.30434782608695654,9.586206896551724,25.197368421052637,0.351925630810093,5.0,5.0,3.0,,0.2222222222222222,0.06493506493506493,0.08196721311475409,0.04838709677419355,1.0,,,,,,1.0,0.02631578947368421,3.0,1.0,,False,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,120142.0,2002,187,3801,3763,1293,989,477,7564,122.0,228,34.0,72.0,42.0,70.0,65.0,191.0,111.0,249.0,6.0,14.0,1.0,1.0,3.0,4.0,23.0,,1.0,,10.0,298.0,668,10.0,37.0,173.0,799,3794,54.0,118.0,1.0,2.0,143.0,81.0,188.0,1.0,13.0,80.0,245,328.0,268.0,30.0,,58.0,3.0,20.0,4.0,57.0,1.0,69.0,30.0,99,23.0,7.0,38.0,6.0,25.0,228,98.0,1.0,50,208.0,19.0,277,123.0,400,64,32.0,32.0,49.0,11.0,24.0,76.0,25.0,13.0,125.0,10.0,51.0,84.0,241,,24.0,33.0,224.0,19.0,,94.0,27.0,27.0,10.0,11.0,27.0,22.0,245,1293,27.0,0.5503355704697986,0.6096654275092936,1.0,0.2702702702702703,0.5,0.07692307692307693,0.29411764705882354,0.44610778443113774,0.4576271186440678,0.4308510638297872,0.44397163120567373,0.4625,0.41044776119402987,0.4950433705080545,0.5107142857142857,0.49,0.0524822695035461,0.02702702702702703,0.08532934131736528,0.17105263157894737,0.043478260869565216,21.381050699701763,0.392,0.16379310344827586,0.008928571428571428,0.14101694915254237,0.06726149622512011,0.12919896640826872,0.1385606874328679,0.06880992667794698,0.09308510638297872,0.0690978886756238,0.048214285714285716,0.14651162790697675,0.13938053097345132,0.13827993254637436,0.12374581939799331,0.14772727272727273,0.8148148148148148,0.32340425531914896,0.5350877192982456,0.6455026455026455,0.5409836065573771,0.27092198581560284,0.3403141361256545,0.37142857142857144,0.4153846153846154,0.35319148936170214,0.4457831325301205,0.4493927125506073,0.6396396396396397,0.019858156028368795,0.42857142857142855,0.42857142857142855,1.0,0.032624113475177303,0.17391304347826086,0.18181818181818182,1.0,0.6,0.4722222222222222,0.14705882352941177,0.008333333333333333,1.0,1.0,0.008333333333333333,,,0.3482587064676617,0.6,0.014925373134328358,0.04975124378109453,,0.375886524822695,0.2,0.45537885714285703,0.5016765625,0.45478418367346946,0.12051282051282051,0.126514131897712,0.17897371714643304,0.30663329161451813,9.793562874251496,27.754054054054055,0.34017363851617993,32.0,24.0,15.0,6.0,0.08376963350785341,0.0759493670886076,0.08333333333333333,0.04559270516717325,8.0,,,0.05263157894736842,,4.0,7.0,0.008032128514056224,1.0,0.3333333333333333,,False,,,,1.0,1.0,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,127399.0,2123,289,4114,4081,1262,998,494,8195,169.0,275,51.0,86.0,47.0,75.0,43.0,134.0,90.0,202.0,1.0,2.0,,,1.0,2.0,10.0,,,1.0,5.0,302.0,611,3.0,12.0,268.0,881,4108,61.0,109.0,,,166.0,84.0,161.0,1.0,6.0,112.0,283,444.0,160.0,9.0,,84.0,,10.0,2.0,90.0,1.0,155.0,26.0,181,19.0,7.0,77.0,23.0,55.0,388,137.0,2.0,66,290.0,38.0,394,174.0,568,62,40.0,22.0,71.0,14.0,47.0,39.0,24.0,4.0,110.0,15.0,31.0,89.0,189,,26.0,11.0,328.0,34.0,8.0,135.0,42.0,43.0,29.0,11.0,43.0,30.0,283,1262,20.0,0.7350993377483444,0.8538461538461538,1.0,0.25,,0.16666666666666666,0.25,0.49427168576104746,0.5596330275229358,0.5217391304347826,0.49197431781701445,0.5596330275229358,0.5119760479041916,0.5711488250652742,0.6434108527131783,0.6130434782608696,0.019261637239165328,0.08333333333333333,0.14729950900163666,0.1890909090909091,0.1,18.693982074263765,0.6454545454545455,0.37254901960784315,0.01652892561983471,0.17618469015795868,0.09281842818428185,0.15456674473067916,0.17173178967679692,0.09312398484028153,0.12559241706161137,0.08433734939759036,0.07553956834532374,0.168,0.20159680638722555,0.16279069767441862,0.14332247557003258,0.18333333333333332,0.6976744186046512,0.44141252006420545,0.6145454545454545,0.757847533632287,0.6390532544378699,0.21508828250401285,0.3208955223880597,0.43434343434343436,0.6046511627906976,0.32423756019261635,0.44554455445544555,0.45226130653266333,0.9777777777777777,0.0032102728731942215,0.5,0.5,1.0,0.016051364365971106,0.2,0.2222222222222222,1.0,0.7889908256880734,0.5930232558139535,0.13725490196078433,,,,,,,0.4491017964071856,0.6266666666666667,0.005988023952095809,0.029940119760479042,0.2,0.4606741573033708,0.2,0.4732548956661317,0.5160711340206185,0.46722095808383246,0.18646408839779005,0.1896067415730337,0.188422247446084,0.32122587968217936,8.438297872340428,24.775000000000002,0.3067574137092854,44.0,35.0,14.0,3.0,0.26119402985074625,0.09433962264150944,0.09454545454545454,0.06363636363636363,2.0,,,0.09375,,4.0,1.0,0.01485148514851485,,,1.0,False,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,123628.0,2060,309,4005,3974,1267,959,487,7979,174.0,300,32.0,59.0,57.0,86.0,28.0,126.0,50.0,125.0,15.0,42.0,1.0,4.0,10.0,45.0,142.0,3.0,10.0,11.0,47.0,252.0,551,60.0,184.0,238.0,922,3955,38.0,76.0,4.0,14.0,111.0,82.0,164.0,14.0,57.0,105.0,311,236.0,268.0,138.0,42.0,40.0,,142.0,45.0,66.0,1.0,139.0,36.0,175,27.0,9.0,49.0,20.0,70.0,386,68.0,,57,180.0,4.0,241,81.0,322,142,73.0,69.0,66.0,14.0,29.0,67.0,37.0,13.0,133.0,12.0,47.0,67.0,221,1.0,24.0,20.0,328.0,30.0,2.0,139.0,38.0,37.0,14.0,18.0,41.0,22.0,311,1267,41.0,0.46825396825396826,0.5086206896551724,0.7666666666666667,0.32608695652173914,0.2857142857142857,0.24561403508771928,0.32608695652173914,0.4573502722323049,0.5,0.5,0.46530612244897956,0.4888888888888889,0.4660633484162896,0.5221088435374149,0.5388349514563107,0.541958041958042,0.2503401360544218,0.005434782608695652,0.11978221415607986,0.13333333333333333,0.007042253521126761,22.219789842381786,0.49624060150375937,0.03636363636363636,,0.11285266457680251,0.04676753782668501,0.14039408866995073,0.1184407796101949,0.04445664105378705,0.0746987951807229,0.035849056603773584,0.03536345776031434,0.10669456066945607,0.11530398322851153,0.115625,0.15488215488215487,0.10091743119266056,0.5365853658536586,0.40816326530612246,0.58,0.6692307692307692,0.46551724137931033,0.17142857142857143,0.2222222222222222,0.27450980392156865,0.42857142857142855,0.17006802721088435,0.4,0.4065040650406504,0.5,0.05714285714285714,0.35714285714285715,0.35714285714285715,1.0,0.19319727891156463,0.31690140845070425,0.3191489361702128,0.6888888888888889,0.6555555555555556,0.5423728813559322,0.21875,0.044444444444444446,0.25,1.0,0.1111111111111111,0.3,0.6666666666666666,0.3891402714932127,0.6627906976744186,0.04524886877828054,0.21266968325791855,0.23404255319148937,0.6585034013605442,0.31690140845070425,0.505617166212534,0.5186626666666666,0.49202590909090904,0.16587677725118483,0.2106060606060606,0.12039045553145336,0.33731019522776573,6.705626134301271,25.236956521739128,0.316354556803995,23.0,13.0,21.0,5.0,0.19047619047619047,0.035326086956521736,0.04316546762589928,0.0603448275862069,9.0,4.0,,0.011111111111111112,,2.0,,0.016,3.0,0.3,,False,1.0,1.0,0.005434782608695652,,,4.0,
2056,1610612754,Primoz Brezec,Primoz Brezec,2056,IND,4396.0,73,8,150,149,63,61,15,299,5.0,10,3.0,6.0,3.0,8.0,3.0,8.0,1.0,9.0,,,,,,,1.0,,,,1.0,9.0,27,,1.0,9.0,27,139,3.0,6.0,,,10.0,4.0,16.0,,1.0,7.0,15,6.0,12.0,,,4.0,1.0,,,2.0,,3.0,,3,,,2.0,,1.0,6,4.0,,1,7.0,,8,7.0,15,1,1.0,,4.0,1.0,1.0,1.0,3.0,,5.0,,2.0,3.0,8,,1.0,,14.0,2.0,,5.0,3.0,4.0,3.0,1.0,4.0,4.0,15,63,4.0,0.3333333333333333,0.42857142857142855,,,,,,0.3333333333333333,0.5,0.25,0.32142857142857145,0.5,0.23529411764705882,0.39705882352941174,0.625,0.3409090909090909,0.03571428571428571,,0.07407407407407407,0.2,,23.49397590361446,0.8,,,0.109375,0.07272727272727272,0.07142857142857142,0.10256410256410256,0.109375,0.23076923076923078,0.07142857142857142,,0.04,0.21428571428571427,0.12,0.1,,1.0,0.35714285714285715,0.5,0.625,0.4,0.2857142857142857,0.375,0.375,0.3333333333333333,0.32142857142857145,0.1111111111111111,0.1111111111111111,,,,,,0.03571428571428571,,,,1.0,0.5,,,,,,,,0.47058823529411764,0.375,,0.058823529411764705,,0.39285714285714285,,0.41298518518518507,0.48419999999999996,0.42317499999999997,0.16129032258064516,0.16666666666666666,0.37037037037037035,0.5555555555555556,9.344444444444443,40.6,0.42,4.0,3.0,1.0,,,0.3333333333333333,0.2,0.0625,,,,0.5,,,,,,,,False,,,,,,,
