EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,DefAtRimReboundPct,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,PtsPutbacks,FTDefRebounds,SelfOReb,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,DefensiveGoaltends,DefArc3ReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,on,Corner3Assists,FTOffRebounds,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,BlockedCorner3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceCorner3FGM,PenaltyCorner3FGM,OffensiveGoaltends,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,1243.0,21,-5,38,40,13,15.0,6.0,78,2.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,35,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,13,1.0,1.0,1.0,0.5,0.5,0.5,0.5,15.909090909090908,1.0,0.17647058823529413,0.058823529411764705,0.3333333333333333,0.25,0.2,0.09523809523809523,0.3333333333333333,0.25,0.2727272727272727,1.0,0.5,1.0,1.0,1.0,0.25,0.25,0.5,0.457125,0.3328,0.2,0.2,0.2,6.875,0.34210526315789475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,3793.0,63,-14,127,126,82,85.0,18.0,253,5.0,7.0,4.0,9.0,10.0,20.0,7.0,33.0,117,2.0,2.0,10.0,8.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,3.0,2.0,1.0,7.0,11.0,2.0,82,1.0,0.4,0.4,0.5,0.5,0.532258064516129,1.0,22.972972972972972,,0.019230769230769232,,,,0.01818181818181818,,,,,,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.2,0.15384615384615385,0.34615384615384615,0.5,0.463246153846154,0.4809033333333333,0.07407407407407407,0.09523809523809523,0.06060606060606061,9.74,0.6456692913385826,3.0,4.0,1.0,4.0,2.0,6.0,2.0,5.0,2.0,6.0,6.0,2.0,5.0,6.0,24.0,12.0,6.0,6.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,24.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.6,0.6,0.6,0.23076923076923078,0.16666666666666666,0.15,0.5,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.25,0.5,0.4444444444444444,0.5,0.75,0.23076923076923078,0.3333333333333333,0.4,1.0,0.26666666666666666,0.75,0.3333333333333333,0.4,0.3333333333333333,0.7272727272727273,24.883333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,1218.0,20,17,37,37,23,16.0,8.0,74,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,26,,2.0,2.0,2.0,,,,,,,2.0,,2.0,2.0,2.0,4.0,,,,,,2.0,3.0,2.0,1.0,23,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,8.333333333333334,,0.1,0.1111111111111111,,,0.09523809523809523,0.09523809523809523,0.2,,0.07692307692307693,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4131666666666667,0.4435,0.25,0.25,0.5,9.5,0.6216216216216216,1.0,1.0,,,,,,,,,1.0,,,2.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,,4.0,,,,,0.5,0.5,0.6666666666666666,,,0.3333333333333333,1.0,,,0.25,,,,,,,,,,0.5,1.0,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.09090909090909091,1.0,0.5,1.0,1.0,0.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,4176.0,70,-12,140,139,85,90.0,20.0,279,2.0,4.0,1.0,16.0,8.0,21.0,5.0,24.0,130,,5.0,11.0,10.0,,2.0,,,6.0,,,,4.0,4.0,,4.0,1.0,1.0,,5.0,4.0,2.0,8.0,6.0,2.0,85,3.0,0.625,0.625,0.38095238095238093,0.35185185185185186,0.41379310344827586,0.8333333333333334,20.858895705521473,0.2,0.06896551724137931,,,,0.06451612903225806,,,,0.06896551724137931,,0.14814814814814814,0.5,0.6666666666666666,0.5,0.037037037037037035,0.5925925925925926,0.37037037037037035,0.4476629629629629,0.43217,0.10344827586206896,0.09090909090909091,0.20833333333333334,14.542857142857144,0.6071428571428571,2.0,2.0,,6.0,1.0,5.0,1.0,3.0,1.0,6.0,6.0,1.0,4.0,3.0,18.0,6.0,3.0,5.0,1.0,1.0,,3.0,1.0,2.0,4.0,1.0,,1.0,1.0,,18.0,1.0,0.16666666666666666,0.25,0.16666666666666666,0.5454545454545454,0.5,0.5625,0.2222222222222222,,0.047619047619047616,,,,,,,0.375,0.375,0.6666666666666666,0.18518518518518517,0.2,0.2,1.0,0.13333333333333333,1.0,0.2,0.3333333333333333,0.2,0.75,24.95,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,,1.0,,,,0.48743333333333333,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,0.25,0.15384615384615385,0.037037037037037035,0.6666666666666666,0.5,1.0,0.06666666666666667,0.14285714285714285,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3219.0,54,-11,113,111,81,87.0,15.0,224,4.0,8.0,2.0,4.0,6.0,14.0,2.0,20.0,105,,7.0,11.0,2.0,1.0,2.0,1.0,,5.0,,5.0,,8.0,9.0,5.0,14.0,2.0,2.0,,4.0,2.0,3.0,4.0,3.0,1.0,81,1.0,0.16666666666666666,0.25,0.42857142857142855,0.5294117647058824,0.5263157894736842,0.7,17.05426356589147,0.5,0.18181818181818182,0.10638297872340426,,,0.1702127659574468,0.08771929824561403,0.3,,0.21052631578947367,,0.47058823529411764,0.5,0.5714285714285714,0.25,0.11764705882352941,0.23529411764705882,0.6470588235294118,0.4915705882352941,0.5062791666666667,0.05555555555555555,0.06666666666666667,0.35,6.157142857142857,0.7168141592920354,3.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,11.0,10.0,3.0,3.0,2.0,1.0,,1.0,1.0,,2.0,,,,,1.0,11.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.36363636363636365,0.4583333333333333,0.4583333333333333,0.17647058823529413,,0.07142857142857142,,,,0.21428571428571427,0.5,0.5,0.25,0.25,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.5833333333333334,0.42857142857142855,0.08333333333333333,1.0,0.6666666666666666,0.55,25.233333333333334,2.0,4.0,2.0,4.0,,,,,0.5,0.7,0.041666666666666664,,0.8,0.5,,0.59031,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,0.125,0.09090909090909091,,0.2,1.0,,,,3.0,4.0,1.0,2.0,0.3333333333333333,0.07692307692307693,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,1155.0,19,-2,35,35,10,3.0,6.0,70,2.0,2.0,1.0,2.0,2.0,5.0,2.0,6.0,32,,,1.0,,2.0,2.0,1.0,1.0,4.0,,,,3.0,3.0,,3.0,3.0,3.0,,3.0,1.0,1.0,1.0,2.0,1.0,10,,,,0.4,0.4,0.5,,20.930232558139537,1.0,0.17647058823529413,,,,0.16666666666666666,,,,0.18181818181818182,,0.4,1.0,1.0,,0.2,0.4,0.4,0.45621999999999996,0.5747,0.16666666666666666,0.16666666666666666,,9.040000000000001,0.2857142857142857,1.0,1.0,,,,,,,,,1.0,,,,2.0,4.0,,,,,,,,,,,1.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,2495.0,42,-15,86,85,57,72.0,10.0,171,2.0,5.0,6.0,4.0,4.0,15.0,,8.0,82,,,11.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,4.0,1.0,5.0,,,,1.0,1.0,1.0,4.0,,,57,3.0,,,0.26666666666666666,0.25,0.25,,17.708333333333336,,0.06060606060606061,0.02631578947368421,0.5,,0.08571428571428572,0.022727272727272728,,,,,0.3125,0.4,0.5,,0.375,0.25,0.375,0.44058437500000003,0.4198363636363636,,,,9.153333333333334,0.6627906976744186,2.0,4.0,2.0,,,,,,,1.0,3.0,,,,6.0,8.0,,,,1.0,,5.0,1.0,4.0,1.0,,,,,,6.0,,,,,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0625,,0.06666666666666667,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.36363636363636365,0.5,,,,0.75,22.8,,,,2.0,,,,,,,0.058823529411764705,,,,,0.30185,1.0,,,,,,,,,,,,0.2,0.25,0.0625,,,,,,,,1.0,,0.5,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,436.0,7,2,16,17,6,8.0,2.0,33,,2.0,1.0,1.0,2.0,4.0,,4.0,15,,,,2.0,,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,6,,0.5,0.5,0.5,0.5,0.5,,22.22222222222222,,0.16666666666666666,0.16666666666666666,1.0,,0.2857142857142857,0.16666666666666666,,,0.5,,0.5,,,,0.25,0.25,0.5,0.50135,,,,,5.5,0.375,,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,1.0,0.5,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,348.0,6,-1,11,11,1,3.0,1.0,22,1.0,1.0,,2.0,1.0,3.0,2.0,4.0,11,,,,,2.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,2.0,1.0,1,,,,0.3333333333333333,0.3333333333333333,0.5,,33.333333333333336,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,0.6666666666666666,0.3333333333333333,0.5196999999999999,,0.25,0.25,,10.5,0.09090909090909091,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,2216.0,37,-6,74,72,46,57.0,12.0,146,,4.0,1.0,1.0,,6.0,8.0,8.0,69,4.0,4.0,2.0,,3.0,3.0,1.0,2.0,6.0,1.0,5.0,,6.0,6.0,6.0,12.0,,,,,,1.0,1.0,10.0,5.0,46,,,,,,0.36363636363636365,0.3333333333333333,12.359550561797752,,0.18181818181818182,0.13157894736842105,,0.2,0.17647058823529413,0.13953488372093023,0.2,0.3333333333333333,0.26666666666666666,,0.6666666666666666,,,,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.49626666666666663,0.3574,0.45454545454545453,0.45454545454545453,0.5,4.183333333333334,0.6216216216216216,,,,,,,,,,,,,,4.0,4.0,,,,,3.0,,1.0,,1.0,,,,,,,4.0,,,,,,,0.5,,,0.5,,,,0.2222222222222222,,,,,,,,,,,,,,,0.5,,,3.0,,3.0,,,,,,,0.07142857142857142,,1.0,,,0.5299499999999999,,,,,,,,,,,,,0.75,,,,,,,,,,,,,0.14285714285714285,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
