EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,80713.0,1345,-144,2645,2631,602,665,308,5276,47.0,90.0,5.0,11.0,10.0,21.0,53.0,121.0,106.0,273.0,15.0,43.0,1.0,4.0,13.0,33.0,87.0,2.0,5.0,4.0,17.0,206,484,48.0,130.0,128.0,684,2850,15.0,46.0,2.0,6.0,10.0,46.0,48.0,116.0,8.0,30.0,50.0,170.0,188,224.0,129.0,15.0,4.0,2.0,85.0,33.0,23.0,154.0,19.0,173.0,10.0,9.0,95.0,33.0,26.0,365.0,4.0,20.0,18.0,86,15.0,119,24.0,143,11.0,26.0,18.0,8.0,66,14.0,52,49.0,8.0,14.0,3.0,115,7.0,28.0,42,108,6.0,21.0,150.0,14.0,17.0,56.0,18.0,9.0,3.0,2.0,4.0,9.0,4.0,1.0,170.0,602,12.0,0.4563106796116505,0.46078431372549017,0.8958333333333334,0.36923076923076925,0.3333333333333333,0.26666666666666666,0.375,0.4256198347107438,0.32608695652173914,0.41379310344827586,0.4527687296416938,0.34615384615384615,0.410958904109589,0.49554896142433236,0.39655172413793105,0.47941176470588237,0.21172638436482086,0.047520661157024795,0.06666666666666667,0.10743801652892562,0.014652014652014652,26.266666666666666,0.5739130434782609,0.19480519480519481,0.08704453441295547,0.0205761316872428,0.06741573033707865,0.02,0.08286852589641434,0.020477815699658702,0.023255813953488372,0.02108433734939759,0.017699115044247787,0.0273972602739726,0.06622516556291391,0.07083333333333333,0.10986547085201794,0.05339805825242718,0.11475409836065574,0.03333333333333333,0.4444444444444444,0.1465798045602606,0.5222222222222223,0.5595238095238095,0.3617021276595745,0.1970684039087948,0.4380165289256198,0.49074074074074076,0.33962264150943394,0.44462540716612375,0.3882783882783883,0.3940520446096654,0.5566037735849056,0.07003257328990228,0.3488372093023256,0.3488372093023256,1.0,0.14169381107491857,0.3793103448275862,0.3793103448275862,0.8484848484848485,0.21153846153846154,0.45454545454545453,0.4,0.019230769230769232,0.09615384615384616,0.4,1.0,0.14383561643835616,0.47619047619047616,0.08904109589041095,0.3076923076923077,0.11643835616438356,0.23529411764705882,0.3583061889250814,0.38823529411764707,0.46001315359477135,0.44229148936170215,0.44395416666666676,0.08536585365853659,0.10646387832699619,0.06725146198830409,0.24853801169590642,12.719421487603304,25.22769230769231,0.2275992438563327,,,,,,,,,,,,,,,,True,,,,,
1594,1610612741,Rick Brunson,Rick Brunson,1594,CHI,4108.0,68,12,134,131,50,28,15,265,,2.0,,,,,,1.0,4.0,8.0,,,,,,,,,,,,4,11,,,2.0,10,118,,1.0,,,,,,2.0,,,,,6,2.0,,,,,,,2.0,14.0,,14.0,,,6.0,4.0,4.0,28.0,1.0,1.0,1.0,6,,7,2.0,9,,3.0,1.0,2.0,3,,3,1.0,,,,4,,1.0,5,7,,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,50,,0.75,0.75,,,,,,0.36363636363636365,,,0.36363636363636365,,,0.4166666666666667,,,,0.18181818181818182,0.5,,0.125,10.526315789473685,0.75,,0.12,0.018518518518518517,0.07692307692307693,0.14285714285714285,0.1111111111111111,0.03278688524590164,,,0.041666666666666664,0.3333333333333333,,0.09090909090909091,0.2,0.1,,,1.0,0.18181818181818182,,,,0.09090909090909091,,,,0.7272727272727273,0.5,0.5714285714285714,0.75,,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,,0.4292818181818182,,0.38639999999999997,0.08333333333333333,0.08333333333333333,,,15.554545454545455,,0.373134328358209,,,,,,,,,,,,,,,,True,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,32065.0,534,-70,1040,1032,205,248,112,2072,28.0,39.0,5.0,10.0,3.0,5.0,11.0,26.0,19.0,45.0,,1.0,,,1.0,,2.0,,,,1.0,58,110,,3.0,18.0,134,1115,10.0,20.0,,,2.0,22.0,10.0,18.0,,2.0,5.0,25.0,84,32.0,,,14.0,,2.0,,2.0,23.0,4.0,27.0,3.0,1.0,14.0,7.0,2.0,58.0,1.0,18.0,16.0,37,1.0,54,19.0,73,2.0,27.0,17.0,10.0,13,5.0,10,8.0,1.0,3.0,,21,2.0,4.0,33,54,,2.0,21.0,2.0,,10.0,,6.0,2.0,2.0,2.0,6.0,2.0,,25.0,205,5.0,0.7241379310344828,0.8235294117647058,,,,,,0.5272727272727272,0.5,0.5555555555555556,0.5132743362831859,0.5,0.5,0.5491803278688525,0.5238095238095238,0.5681818181818182,0.02654867256637168,0.01818181818181818,0.02564102564102564,0.038461538461538464,,12.23267750213858,0.6190476190476191,0.02564102564102564,0.09536082474226804,0.046153846153846156,0.14814814814814814,0.01694915254237288,0.10685483870967742,0.042316258351893093,0.05223880597014925,0.05084745762711865,0.036231884057971016,0.02,0.06666666666666667,0.09473684210526316,0.11560693641618497,0.14457831325301204,0.16,0.038461538461538464,0.3333333333333333,0.34513274336283184,0.717948717948718,0.7368421052631579,0.6785714285714286,0.23008849557522124,0.4230769230769231,0.44,0.7272727272727273,0.39823008849557523,0.4222222222222222,0.4222222222222222,0.7894736842105263,0.008849557522123894,,,,0.017699115044247787,,,,0.5,0.5,,,,,,0.25,0.6,0.05,,0.05,,0.37168141592920356,,0.4905907079646018,0.5185947368421053,0.4439875,0.09016393442622951,0.0847457627118644,0.16417910447761194,0.1865671641791045,9.60090909090909,24.7,0.1971153846153846,1.0,0.25,,,,,,,,,,,,,,True,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,11379.0,190,14,370,363,95,96,41,733,18.0,37.0,7.0,10.0,4.0,5.0,18.0,36.0,10.0,25.0,,,,,,,1.0,,,,,46,98,,1.0,20.0,112,349,10.0,15.0,,,5.0,25.0,12.0,19.0,,,10.0,34.0,46,46.0,,,14.0,,1.0,,5.0,11.0,,11.0,,,5.0,1.0,5.0,22.0,2.0,13.0,7.0,23,6.0,36,17.0,53,3.0,2.0,1.0,1.0,3,1.0,2,7.0,1.0,1.0,2.0,10,1.0,3.0,8,17,1.0,2.0,28.0,5.0,,13.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,,34.0,95,2.0,0.5,0.5897435897435898,,,,,,0.46938775510204084,0.6666666666666666,0.631578947368421,0.46464646464646464,0.6666666666666666,0.631578947368421,0.509090909090909,0.7352941176470589,0.7391304347826086,0.010101010101010102,0.05102040816326531,0.08108108108108109,0.05555555555555555,,28.63961813842482,0.3,0.35294117647058826,0.18253968253968253,0.08843537414965986,0.16666666666666666,0.07692307692307693,0.17857142857142858,0.08670520231213873,0.10416666666666667,0.14583333333333334,0.0196078431372549,0.1,0.17142857142857143,0.2,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.06521739130434782,0.6,0.37373737373737376,0.4864864864864865,0.5294117647058824,0.2222222222222222,0.36363636363636365,0.5,0.5294117647058824,0.6666666666666666,0.25252525252525254,0.4,0.4,0.7,,,,,0.010101010101010102,,,,0.6666666666666666,0.7,,,,,,0.2631578947368421,0.8,,,,,0.3838383838383838,,0.44733585858585856,0.5100846153846154,0.4089,0.12149532710280374,0.12264150943396226,0.22321428571428573,0.30357142857142855,7.525510204081633,24.1,0.25675675675675674,,,2.0,2.0,0.1111111111111111,,,,,,,,,,,True,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,94585.0,1576,-176,3092,3091,736,796,360,6183,230.0,341.0,57.0,79.0,49.0,72.0,100.0,210.0,5.0,22.0,,,,,,,,,,,,335,573,,,179.0,849,3313,61.0,89.0,,,28.0,150.0,69.0,114.0,,,49.0,187.0,520,150.0,,,96.0,,,,49.0,27.0,10.0,37.0,8.0,2.0,8.0,8.0,11.0,84.0,10.0,105.0,43.0,179,15.0,237,116.0,353,22.0,18.0,11.0,7.0,67,3.0,20,70.0,8.0,47.0,16.0,137,10.0,21.0,116,226,16.0,36.0,287.0,31.0,,142.0,18.0,62.0,47.0,2.0,13.0,62.0,36.0,5.0,187.0,736,10.0,0.7761194029850746,0.9059233449477352,,,,,,0.5846422338568935,0.6853932584269663,0.6052631578947368,0.5846422338568935,0.6853932584269663,0.6052631578947368,0.6047008547008547,0.6578947368421053,0.62751677852349,,0.08551483420593368,0.093841642228739,0.0761904761904762,0.045454545454545456,23.874643874643873,0.48905109489051096,0.16853932584269662,0.1552471812662619,0.09210526315789473,0.13395638629283488,0.04405286343612335,0.15061058344640435,0.08412582297000731,0.13333333333333333,0.09326424870466321,0.0532994923857868,0.030303030303030304,0.12885154061624648,0.1412639405204461,0.18026565464895636,0.1306122448979592,0.14473684210526316,0.11827956989247312,0.5806451612903226,0.5951134380453752,0.6744868035190615,0.7443365695792881,0.7521739130434782,0.36649214659685864,0.47619047619047616,0.5154639175257731,0.82,0.038394415357766144,0.22727272727272727,0.23809523809523808,1.0,,,,,,,,,0.8876404494382022,0.7215189873417721,0.14035087719298245,,,,,0.631578947368421,0.6805555555555556,,,,,0.5951134380453752,,0.5026869109947643,0.5486036144578315,0.5052061403508773,0.20760233918128654,0.20760233918128654,0.17667844522968199,0.22025912838633688,3.594240837696335,,0.23803363518758086,,,1.0,11.0,0.008403361344537815,3.0,0.08064516129032258,,,,,,,,,True,,,,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,37302.0,622,-57,1221,1227,251,350,140,2448,53.0,96.0,16.0,34.0,12.0,16.0,20.0,54.0,15.0,31.0,5.0,13.0,,2.0,4.0,4.0,16.0,,,1.0,6.0,88,181,9.0,29.0,24.0,227,1322,19.0,42.0,,,5.0,43.0,22.0,36.0,3.0,10.0,5.0,58.0,122,54.0,27.0,,28.0,,16.0,4.0,14.0,44.0,7.0,51.0,6.0,1.0,24.0,9.0,11.0,109.0,5.0,40.0,28.0,84,12.0,124,48.0,172,6.0,14.0,13.0,1.0,20,,12,8.0,2.0,8.0,2.0,28,1.0,4.0,26,45,1.0,4.0,31.0,5.0,,17.0,1.0,18.0,13.0,3.0,2.0,18.0,13.0,,58.0,251,3.0,0.6931818181818182,0.8243243243243243,1.0,0.3103448275862069,,0.3,0.3103448275862069,0.4861878453038674,0.4523809523809524,0.6111111111111112,0.48333333333333334,0.4523809523809524,0.5760869565217391,0.5089686098654709,0.4777777777777778,0.6041666666666666,0.1380952380952381,0.07734806629834254,0.125,0.018518518518518517,0.03225806451612903,18.148951554591466,0.7142857142857143,0.34285714285714286,0.1891891891891892,0.0894854586129754,0.19047619047619047,0.04807692307692308,0.1895093062605753,0.08166969147005444,0.13725490196078433,0.0784313725490196,0.04964539007092199,0.04285714285714286,0.13333333333333333,0.297029702970297,0.17307692307692307,0.205607476635514,0.15,0.061224489795918366,0.7222222222222222,0.45714285714285713,0.5520833333333334,0.6309523809523809,0.6792452830188679,0.2571428571428571,0.37037037037037035,0.37735849056603776,0.55,0.14761904761904762,0.4838709677419355,0.5,0.9333333333333333,0.06190476190476191,0.38461538461538464,0.38461538461538464,1.0,0.0761904761904762,0.25,0.25,1.0,0.8095238095238095,0.47058823529411764,0.25,,,,,0.34782608695652173,0.75,0.08695652173913043,0.5,0.13043478260869565,0.16666666666666666,0.5952380952380952,0.25,0.5047461904761905,0.5284333333333334,0.47547826086956524,0.07657657657657657,0.08808290155440414,0.1894273127753304,0.2555066079295154,5.6198895027624305,24.624137931034483,0.20556920556920558,,,3.0,,0.07692307692307693,4.0,0.058823529411764705,,,,,,,,,True,,,,,
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,41661.0,694,-170,1354,1365,307,321,163,2719,12.0,25.0,3.0,8.0,1.0,4.0,13.0,41.0,20.0,52.0,,4.0,,,,,4.0,,,,,45,118,,8.0,12.0,102,1483,3.0,12.0,,,2.0,8.0,7.0,18.0,,,4.0,18.0,40,50.0,,,6.0,,4.0,,4.0,40.0,15.0,55.0,11.0,4.0,21.0,10.0,9.0,125.0,,12.0,17.0,54,2.0,73,14.0,87,3.0,18.0,13.0,5.0,23,2.0,15,9.0,,8.0,2.0,32,1.0,7.0,35,78,1.0,4.0,18.0,2.0,,8.0,2.0,17.0,9.0,5.0,3.0,17.0,10.0,,18.0,307,12.0,0.4444444444444444,0.47619047619047616,,,,,,0.3813559322033898,0.25,0.3888888888888889,0.35714285714285715,0.25,0.3888888888888889,0.3805970149253731,0.3076923076923077,0.42857142857142855,0.06349206349206349,0.03389830508474576,0.04,0.04878048780487805,0.019230769230769232,10.74433656957929,0.71875,0.058823529411764705,0.10567514677103718,0.022944550669216062,0.1328125,,0.1111111111111111,0.01935483870967742,0.03225806451612903,0.026455026455026454,0.0111731843575419,,0.09090909090909091,0.16129032258064516,0.08530805687203792,0.13402061855670103,0.12903225806451613,0.03896103896103896,0.5882352941176471,0.1984126984126984,0.48,0.5,0.25,0.3253968253968254,0.3170731707317073,0.3333333333333333,0.3076923076923077,0.4126984126984127,0.38461538461538464,0.39215686274509803,0.65,0.031746031746031744,,,,0.031746031746031744,,,,0.6666666666666666,0.375,,,,,,0.2222222222222222,0.25,,,,,0.2619047619047619,,0.4402444444444445,0.47761818181818183,0.4276277777777778,0.06060606060606061,0.06451612903225806,0.0784313725490196,0.17647058823529413,11.661864406779662,24.0625,0.22673559822747416,,,2.0,,0.03636363636363636,1.0,,,,,,,,,,True,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,37632.0,627,-107,1238,1232,287,246,146,2470,58.0,89.0,16.0,24.0,12.0,21.0,19.0,53.0,5.0,17.0,,,,,,,,,,,,82,159,,,60.0,224,1377,17.0,29.0,,,10.0,44.0,17.0,31.0,,,17.0,51.0,116,48.0,,,28.0,,,,18.0,33.0,2.0,35.0,1.0,1.0,17.0,11.0,5.0,72.0,8.0,46.0,23.0,82,10.0,115,56.0,171,5.0,13.0,10.0,3.0,29,,13,19.0,3.0,16.0,1.0,48,4.0,6.0,38,83,6.0,12.0,97.0,7.0,,44.0,8.0,31.0,24.0,2.0,5.0,31.0,19.0,2.0,51.0,287,5.0,0.7073170731707317,0.8529411764705882,,,,,,0.5157232704402516,0.5862068965517241,0.5483870967741935,0.5157232704402516,0.5862068965517241,0.5483870967741935,0.5490196078431373,0.5789473684210527,0.5666666666666667,,0.11320754716981132,0.15730337078651685,0.07547169811320754,,17.826704545454547,0.6041666666666666,0.3125,0.17634408602150536,0.10176991150442478,0.19166666666666668,0.09411764705882353,0.1794871794871795,0.1005586592178771,0.12686567164179105,0.07792207792207792,0.10365853658536585,0.06896551724137931,0.18309859154929578,0.17045454545454544,0.17446808510638298,0.1956521739130435,0.17857142857142858,0.08620689655172414,0.6129032258064516,0.559748427672956,0.651685393258427,0.7733333333333333,0.7241379310344828,0.3333333333333333,0.3584905660377358,0.3877551020408163,0.5789473684210527,0.1069182389937107,0.29411764705882354,0.29411764705882354,1.0,,,,,,,,,0.8275862068965517,0.6666666666666666,0.0625,,,,,0.6774193548387096,0.5714285714285714,,,,,0.559748427672956,,0.5062911949685535,0.5396249999999999,0.5295516129032258,0.22448979591836735,0.22448979591836735,0.19642857142857142,0.22767857142857142,4.808805031446541,,0.23182552504038773,,,2.0,6.0,0.0425531914893617,2.0,0.14814814814814814,,,,,,,,,True,,,,,
2398,1610612741,Jay Williams,Jay Williams,2398,CHI,47300.0,788,-214,1559,1568,404,387,174,3127,46.0,87.0,1.0,6.0,15.0,26.0,14.0,42.0,29.0,71.0,6.0,20.0,1.0,1.0,4.0,13.0,48.0,1.0,6.0,5.0,15.0,89,200,19.0,68.0,39.0,274,1739,6.0,14.0,1.0,7.0,,15.0,26.0,58.0,6.0,19.0,18.0,88.0,52,126.0,48.0,9.0,2.0,2.0,46.0,13.0,16.0,134.0,14.0,148.0,10.0,4.0,66.0,32.0,36.0,310.0,2.0,7.0,19.0,61,,80,10.0,90,5.0,31.0,19.0,12.0,37,9.0,20,25.0,2.0,17.0,3.0,62,1.0,13.0,31,70,2.0,5.0,53.0,5.0,,21.0,8.0,8.0,7.0,,1.0,8.0,4.0,,88.0,404,12.0,0.29213483146067415,0.29545454545454547,0.8421052631578947,0.27941176470588236,0.14285714285714285,0.3157894736842105,0.2878787878787879,0.445,0.42857142857142855,0.4482758620689655,0.43843283582089554,0.35714285714285715,0.45454545454545453,0.4691780821917808,0.35714285714285715,0.4888888888888889,0.2537313432835821,0.08,0.16091954022988506,0.023809523809523808,0.014084507042253521,20.056657223796037,0.5967741935483871,,0.10571923743500866,0.012302284710017574,0.12418300653594772,0.017857142857142856,0.1095890410958904,0.013215859030837005,0.026881720430107527,0.010101010101010102,,0.0125,0.11046511627906977,0.09027777777777778,0.1111111111111111,0.125,0.12121212121212122,0.03571428571428571,0.5,0.3246268656716418,0.5287356321839081,0.6301369863013698,0.2608695652173913,0.15671641791044777,0.3333333333333333,0.34146341463414637,0.14285714285714285,0.26492537313432835,0.4084507042253521,0.4142857142857143,0.41379310344827586,0.07462686567164178,0.3,0.3157894736842105,1.0,0.1791044776119403,0.2708333333333333,0.2708333333333333,0.7692307692307693,0.2857142857142857,0.16666666666666666,,0.047619047619047616,0.2857142857142857,0.16666666666666666,,0.33766233766233766,0.5769230769230769,0.05194805194805195,0.25,0.19480519480519481,0.3333333333333333,0.5783582089552238,0.2826086956521739,0.5064020676691731,0.48323235294117656,0.4916306666666666,0.07394366197183098,0.09722222222222222,0.05474452554744526,0.32116788321167883,8.513499999999999,25.294117647058826,0.2591404746632457,,,1.0,2.0,0.01694915254237288,,0.03125,1.0,0.014705882352941176,0.05,,,,,,True,,,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,49406.0,823,38,1616,1603,367,448,196,3219,41.0,73.0,3.0,6.0,11.0,16.0,21.0,57.0,50.0,103.0,5.0,12.0,3.0,,2.0,33.0,89.0,3.0,7.0,8.0,30.0,112,233,38.0,101.0,43.0,381,1674,6.0,11.0,4.0,10.0,3.0,27.0,28.0,54.0,8.0,32.0,18.0,98.0,58,166.0,78.0,36.0,4.0,1.0,88.0,33.0,12.0,125.0,22.0,147.0,11.0,11.0,59.0,26.0,40.0,316.0,,9.0,21.0,41,2.0,64,9.0,73,2.0,33.0,23.0,10.0,32,10.0,20,23.0,3.0,12.0,1.0,55,3.0,16.0,26,59,1.0,4.0,52.0,4.0,1.0,19.0,7.0,6.0,3.0,,3.0,7.0,6.0,,98.0,367,9.0,0.25892857142857145,0.2636363636363636,0.6842105263157895,0.37623762376237624,0.4,0.25,0.38,0.48068669527896996,0.5454545454545454,0.5185185185185185,0.5059880239520959,0.5714285714285714,0.46511627906976744,0.5336134453781513,0.5869565217391305,0.5157894736842106,0.3023952095808383,0.05150214592274678,0.0547945205479452,0.08771929824561403,0.02912621359223301,22.40348015225666,0.5818181818181818,0.043478260869565216,0.0681063122923588,0.015358361774744027,0.11864406779661017,,0.07958921694480103,0.012552301255230125,0.01098901098901099,0.02564102564102564,0.009569377990430622,,0.06217616580310881,0.023622047244094488,0.09219858156028368,0.13533834586466165,0.06818181818181818,0.011904761904761904,0.8571428571428571,0.218562874251497,0.5616438356164384,0.5942028985507246,0.3902439024390244,0.17065868263473055,0.3684210526315789,0.40384615384615385,0.047619047619047616,0.3083832335329341,0.4854368932038835,0.5,0.24,0.03592814371257485,0.4166666666666667,0.4166666666666667,1.0,0.26646706586826346,0.3707865168539326,0.3707865168539326,0.6363636363636364,0.2857142857142857,0.5,,0.14285714285714285,0.3333333333333333,0.42857142857142855,1.0,0.18604651162790697,0.6875,0.023255813953488372,,0.3488372093023256,0.26666666666666666,0.5209580838323353,0.375,0.4831804804804805,0.5044,0.46991117647058817,0.05714285714285714,0.07661290322580645,0.07086614173228346,0.2572178477690289,10.464806866952788,25.69306930693069,0.2271039603960396,1.0,0.00980392156862745,,,,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,True,,,,,
