EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,3SecondViolations,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,DefensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,4813.0,80.0,-12.0,159,157.0,42,52.0,24.0,316,,6.0,147.0,,2.0,9.0,4.0,5.0,1.0,10.0,9.0,19.0,3.0,6.0,8.0,14.0,1.0,2.0,,,42,0.2142857142857142,0.25,10.582010582010582,0.1666666666666666,0.0806451612903225,0.1153846153846153,0.3636363636363636,0.1232876712328767,0.1097560975609756,0.08,0.0294117647058823,0.1052631578947368,0.0526315789473684,0.5,,,0.3333333333333333,0.2641509433962264,2.0,8.0,1.0,4.0,,,1.0,5.0,,1.0,,,,,,,,,,,,,3.0,14.0,,,1.0,4.0,,,,,,,,,2.0,4.0,,,2.0,,,,2.0,4.0,,4.0,,,3.0,1.0,,8.0,,,2.0,2.0,2.0,,3.0,,,,3.0,1.0,2.0,2.0,,,,10.0,5.0,1.0,4.0,10.0,6.0,,2.0,,1.0,0.3333333333333333,0.5,,,,,,0.2142857142857142,0.25,,0.2142857142857142,0.25,,,,0.1428571428571428,0.25,,,0.5,,,0.3157894736842105,,0.0833333333333333,,0.2222222222222222,0.6,0.5714285714285714,0.25,0.3333333333333333,,0.3571428571428571,0.2,0.2,1.0,0.0714285714285714,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,0.5714285714285714,,0.491,0.62415,,,5.4785714285714295,,,,,,True,,,,,,,,,,,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,5580.0,93.0,-17.0,182,187.0,81,87.0,24.0,369,7.0,45.0,210.0,2.0,16.0,12.0,2.0,7.0,,9.0,14.0,23.0,2.0,4.0,9.0,15.0,1.0,2.0,13.0,6.0,81,0.6617647058823529,0.8888888888888888,17.84037558685446,,0.1428571428571428,0.1666666666666666,0.1538461538461538,0.1451612903225806,0.1627906976744186,0.125,0.15625,0.1,0.2727272727272727,,0.1818181818181818,0.1818181818181818,0.3555555555555555,0.445054945054945,18.0,20.0,7.0,8.0,3.0,3.0,1.0,5.0,,3.0,,,,,,,,,,,,,19.0,28.0,,,7.0,8.0,,,4.0,5.0,,,6.0,14.0,22.0,16.0,,,12.0,,,,3.0,5.0,,5.0,,,3.0,,2.0,10.0,2.0,,,6.0,6.0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,14.0,3.0,0.5789473684210527,0.8461538461538461,,,,,,0.6785714285714286,0.875,0.8,0.6785714285714286,0.875,0.8,0.7,,0.1071428571428571,0.1,0.2,,0.5,,0.1428571428571428,0.2083333333333333,0.1111111111111111,0.1071428571428571,0.3333333333333333,,1.0,0.7142857142857143,0.9,1.0,0.6111111111111112,0.1785714285714285,0.2,0.25,,0.1071428571428571,,,,,,,,,,,,1.0,0.875,,,,,,,,0.6,1.0,,,,,0.7142857142857143,,0.5765821428571429,0.5700857142857142,0.5148199999999999,0.3111111111111111,3.9892857142857143,,,0.2,,,True,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,35457.0,591.0,-65.0,1157,1145.0,321,294.0,170.0,2302,120.0,364.0,1171.0,20.0,82.0,67.0,17.0,64.0,5.0,86.0,75.0,161.0,27.0,55.0,24.0,55.0,9.0,10.0,148.0,70.0,321,0.494550408719346,0.5256410256410257,31.029411764705884,0.1282051282051282,0.1457858769931662,0.1266540642722117,0.17,0.150278293135436,0.1241379310344827,0.096045197740113,0.0917874396135265,0.1570247933884297,0.1323529411764706,0.1940298507462686,0.196078431372549,0.196629213483146,0.2252747252747252,0.2774416594641313,46.0,93.0,24.0,47.0,6.0,13.0,51.0,131.0,25.0,75.0,,,,,,,,1.0,,,,,122.0,299.0,,1.0,31.0,68.0,,,22.0,58.0,,,36.0,80.0,134.0,110.0,,,46.0,,1.0,,20.0,26.0,5.0,31.0,4.0,1.0,11.0,5.0,10.0,67.0,5.0,3.0,14.0,15.0,10.0,5.0,28.0,1.0,15.0,1.0,13.0,9.0,6.0,14.0,13.0,1.0,10.0,39.0,22.0,2.0,15.0,39.0,25.0,,7.0,80.0,5.0,0.5491803278688525,0.6767676767676768,,,,,,0.4080267558528428,0.4558823529411764,0.3793103448275862,0.4066666666666667,0.4558823529411764,0.3793103448275862,0.5063291139240507,0.0033333333333333,0.0668896321070234,0.1290322580645161,0.0458015267175572,0.0266666666666666,0.509090909090909,0.081081081081081,0.0980392156862745,0.2137931034482758,0.0952380952380952,0.1483516483516483,0.1212121212121212,0.0891719745222929,0.6410256410256411,0.31,0.4946236559139785,0.5679012345679012,0.4347826086956521,0.4366666666666666,0.3893129770992366,0.408,0.5098039215686274,0.25,0.3333333333333333,0.3424657534246575,0.84,,,,,0.0033333333333333,,,,0.6911764705882353,0.5106382978723404,0.0833333333333333,,,,,,,0.2241379310344827,0.4615384615384615,,,,,0.3133333333333333,,0.4518127090301004,0.5450646153846154,0.4241172413793104,0.2197802197802197,8.161538461538463,39.5,3.0,0.1111111111111111,,,True,,,,,,,,,,,
1565,1610612739,Michael Stewart,Michael Stewart,1565,CLE,13881.0,231.0,-40.0,457,464.0,247,250.0,55.0,921,6.0,34.0,431.0,5.0,15.0,14.0,4.0,21.0,5.0,30.0,17.0,47.0,2.0,8.0,23.0,35.0,1.0,,10.0,4.0,247,0.4047619047619047,0.5357142857142857,9.578544061302685,0.2631578947368421,0.1129032258064516,0.0786516853932584,0.1,0.1106194690265486,0.0732758620689655,0.0754716981132075,0.0410958904109589,0.1186440677966101,0.125,0.0434782608695652,0.1,0.1,0.4411764705882353,0.5404814004376368,11.0,19.0,5.0,8.0,6.0,11.0,3.0,14.0,,4.0,,,,,,,,,,,,,14.0,37.0,,,5.0,11.0,,,8.0,24.0,,,4.0,20.0,16.0,12.0,,,8.0,,,,11.0,4.0,2.0,6.0,,2.0,2.0,,2.0,14.0,3.0,,,2.0,2.0,,6.0,2.0,5.0,,1.0,,1.0,4.0,1.0,,2.0,15.0,10.0,,5.0,15.0,9.0,,,20.0,5.0,0.5714285714285714,0.8,,,,,,0.3783783783783784,0.4545454545454545,0.3333333333333333,0.3783783783783784,0.4545454545454545,0.3333333333333333,0.3571428571428571,,0.2972972972972973,0.3684210526315789,0.2857142857142857,,0.75,,0.0555555555555555,0.1346153846153846,0.0303030303030303,0.1034482758620689,0.1764705882352941,,0.6,0.5135135135135135,0.5789473684210527,0.9166666666666666,0.5454545454545454,0.3783783783783784,0.2142857142857142,0.3,0.6666666666666666,0.1081081081081081,,,,,,,,,,,,0.7272727272727273,0.625,0.2,,,,,,,0.4583333333333333,0.5454545454545454,,,,,0.5135135135135135,,0.4817702702702704,0.56617,0.4752166666666667,0.5882352941176471,5.167567567567566,,,0.0952380952380952,,,False,,,,,,,,,,,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,143273.0,2388.0,-497.0,4728,4749.0,1225,1450.0,624.0,9477,255.0,1206.0,5092.0,18.0,131.0,62.0,41.0,177.0,12.0,230.0,75.0,305.0,81.0,199.0,72.0,135.0,6.0,12.0,342.0,116.0,1225,0.4785425101214575,0.4851851851851851,26.10200364298725,0.0857142857142857,0.1007972665148063,0.0327522451135763,0.0877944325481798,0.0980656770130454,0.0321428571428571,0.0198198198198198,0.0301129234629861,0.0793950850661625,0.1013824884792626,0.0911854103343465,0.0979729729729729,0.1147378832838773,0.1086235489220563,0.2590947546531303,155.0,249.0,26.0,45.0,40.0,64.0,58.0,160.0,171.0,510.0,11.0,30.0,,5.0,2.0,5.0,50.0,143.0,3.0,13.0,11.0,47.0,384.0,919.0,61.0,173.0,52.0,106.0,3.0,18.0,101.0,235.0,13.0,52.0,139.0,380.0,382.0,386.0,135.0,48.0,28.0,8.0,135.0,50.0,59.0,297.0,57.0,354.0,24.0,33.0,134.0,48.0,115.0,765.0,10.0,3.0,20.0,95.0,65.0,30.0,118.0,27.0,77.0,15.0,41.0,22.0,13.0,58.0,24.0,32.0,51.0,26.0,19.0,3.0,4.0,30.0,10.0,,1.0,380.0,19.0,0.4973958333333333,0.5162162162162162,0.7377049180327869,0.3526011560693641,0.1666666666666666,0.25,0.3696969696969697,0.4178454842219804,0.490566037735849,0.4297872340425532,0.4354395604395604,0.4556451612903225,0.4198606271777003,0.5081743869209809,0.1584249084249084,0.0642002176278563,0.1044176706827309,0.13125,0.0235294117647058,0.592964824120603,0.0236220472440944,0.0288184438040345,0.0499075785582255,0.0131004366812227,0.1147540983606557,0.0797101449275362,0.0352733686067019,0.3333333333333333,0.228021978021978,0.6224899598393574,0.695067264573991,0.5548387096774193,0.1465201465201465,0.3625,0.4172661870503597,0.3275862068965517,0.467032967032967,0.3352941176470588,0.3433734939759036,0.5029239766081871,0.0274725274725274,0.3666666666666666,0.3666666666666666,0.9090909090909092,0.1309523809523809,0.3496503496503496,0.3496503496503496,0.7,0.3629032258064516,0.5777777777777777,0.2692307692307692,0.0403225806451612,,,0.1048387096774193,0.2307692307692307,1.0,0.2229965156794425,0.625,0.0174216027874564,0.4,0.1637630662020905,0.2340425531914893,0.3864468864468864,0.3703703703703703,0.4739558687615524,0.4929504672897197,0.4584268953068591,0.3150912106135987,11.81936887921654,26.421965317919074,1.0,0.059322033898305,,,False,4.0,4.0,3.0,,,,,,,,
1908,1610612739,Jumaine Jones,Jumaine Jones,1908,CLE,107725.0,1795.0,-364.0,3502,3529.0,1182,1271.0,498.0,7031,48.0,688.0,3772.0,2.0,97.0,64.0,59.0,163.0,26.0,248.0,93.0,341.0,39.0,93.0,60.0,150.0,11.0,12.0,71.0,27.0,1182,0.5333850931677019,0.5159574468085106,18.028375733855185,0.2241379310344827,0.1261609907120743,0.0470588235294117,0.1793313069908814,0.1369524984577421,0.0516735173223722,0.0468384074941452,0.0462962962962962,0.1048780487804878,0.0914826498422713,0.1727272727272727,0.0426540284360189,0.0782608695652174,0.1409883720930232,0.3375214163335237,83.0,120.0,26.0,44.0,34.0,46.0,13.0,44.0,71.0,161.0,69.0,175.0,5.0,17.0,28.0,61.0,33.0,113.0,4.0,11.0,9.0,36.0,167.0,325.0,102.0,288.0,34.0,64.0,9.0,28.0,57.0,103.0,37.0,97.0,25.0,250.0,236.0,98.0,291.0,15.0,44.0,2.0,111.0,33.0,16.0,74.0,12.0,86.0,10.0,2.0,36.0,15.0,23.0,184.0,24.0,5.0,13.0,58.0,39.0,19.0,54.0,16.0,39.0,4.0,15.0,2.0,4.0,38.0,7.0,1.0,11.0,21.0,15.0,1.0,5.0,21.0,12.0,1.0,1.0,250.0,22.0,0.7065868263473054,0.8137931034482758,0.9509803921568628,0.3541666666666667,0.3214285714285714,0.3814432989690721,0.3566433566433566,0.5138461538461538,0.53125,0.5533980582524272,0.5220228384991843,0.5163043478260869,0.5625,0.576036866359447,0.4698205546492659,0.0492307692307692,0.0583333333333333,0.0909090909090909,0.031055900621118,0.5806451612903226,0.0427350427350427,0.0699708454810495,0.0483460559796437,0.0923076923076923,0.1610619469026548,0.1926605504587156,0.040880503144654,0.5714285714285714,0.1957585644371941,0.6916666666666667,0.7345132743362832,0.5903614457831325,0.0717781402936378,0.2954545454545454,0.325,0.6153846153846154,0.2626427406199021,0.4409937888198758,0.4551282051282051,0.8591549295774648,0.2854812398042414,0.3942857142857143,0.3988439306358382,0.9565217391304348,0.1843393148450244,0.2920353982300885,0.3,0.9393939393939394,0.4782608695652174,0.5909090909090909,0.1153846153846153,0.1847826086956521,0.2941176470588235,0.8,0.1195652173913043,0.3636363636363636,1.0,0.23,0.7391304347826086,0.305,0.4590163934426229,0.18,0.25,0.6655791190864601,0.2972972972972973,0.5246421440261864,0.5534871621621622,0.5374853535353535,0.3633720930232558,10.490769230769228,24.34027777777778,,0.0405405405405405,,,False,,,1.0,5.0,1.0,0.0173611111111111,0.0114285714285714,0.0265486725663716,,,
1960,1610612739,Milt Palacio,Milt Palacio,1960,CLE,99879.0,1665.0,-384.0,3262,3278.0,811,910.0,426.0,6540,53.0,333.0,3461.0,5.0,36.0,35.0,32.0,127.0,6.0,165.0,39.0,204.0,38.0,111.0,66.0,138.0,2.0,8.0,67.0,24.0,811,0.4674220963172804,0.4736842105263157,12.268640930724484,0.0681818181818181,0.1032520325203252,0.0255474452554744,0.1073825503355704,0.1040575916230366,0.0229671011793916,0.0296803652968036,0.0218579234972677,0.0922190201729106,0.121875,0.1052631578947368,0.0699708454810495,0.0774193548387096,0.1081081081081081,0.2486204782342121,72.0,134.0,10.0,22.0,14.0,28.0,12.0,34.0,47.0,122.0,3.0,10.0,,1.0,1.0,4.0,3.0,23.0,1.0,2.0,2.0,12.0,131.0,290.0,6.0,33.0,14.0,32.0,1.0,3.0,26.0,56.0,3.0,16.0,27.0,88.0,166.0,96.0,18.0,,14.0,7.0,16.0,3.0,21.0,177.0,43.0,220.0,28.0,15.0,92.0,24.0,61.0,483.0,2.0,2.0,4.0,60.0,41.0,19.0,73.0,13.0,57.0,3.0,16.0,6.0,3.0,23.0,4.0,3.0,10.0,7.0,5.0,,2.0,8.0,6.0,,,88.0,12.0,0.6335877862595419,0.6693548387096774,1.0,0.1818181818181818,0.3333333333333333,0.1875,0.2307692307692307,0.4517241379310345,0.4375,0.4642857142857143,0.4334365325077399,0.4428571428571428,0.4236111111111111,0.5058139534883721,0.1021671826625387,0.0724137931034482,0.126865671641791,0.088235294117647,0.0081967213114754,0.6576576576576577,0.0217391304347826,0.0082987551867219,0.0261096605744125,0.0065359477124183,0.0994671403197158,0.1123595505617977,0.0261437908496732,0.75,0.4148606811145511,0.5373134328358209,0.6153846153846154,0.5416666666666666,0.1052631578947368,0.3529411764705882,0.3870967741935484,0.5833333333333334,0.3777089783281733,0.3852459016393442,0.3884297520661157,0.7872340425531915,0.0309597523219814,0.3,0.3,1.0,0.0712074303405572,0.1304347826086956,0.1304347826086956,1.0,0.6285714285714286,0.4545454545454545,0.2,0.0285714285714285,,,0.0571428571428571,0.5,1.0,0.3888888888888889,0.5,0.0555555555555555,0.25,0.1666666666666666,0.1666666666666666,0.5170278637770898,0.1875,0.4956308544303797,0.5313387096774194,0.4883830882352941,0.2642642642642642,8.988965517241377,28.912121212121203,,0.0113636363636363,,,False,1.0,1.0,,,1.0,,,,,,
2032,1610612739,Darius Miles,Darius Miles,2032,CLE,98641.0,1644.0,-354.0,3240,3260.0,763,932.0,441.0,6500,76.0,514.0,3484.0,7.0,81.0,78.0,50.0,140.0,16.0,206.0,88.0,294.0,73.0,147.0,60.0,130.0,7.0,18.0,125.0,59.0,763,0.4276206322795341,0.445054945054945,19.77266719534761,0.1839080459770115,0.1124497991967871,0.0566860465116279,0.1533742331288343,0.120942075111394,0.0554480980012894,0.0522565320665083,0.0426716141001855,0.0968586387434555,0.0960264900662251,0.1486486486486486,0.0993265993265993,0.1015490533562822,0.1575875486381323,0.2354938271604938,133.0,224.0,28.0,54.0,31.0,56.0,30.0,127.0,56.0,179.0,,1.0,,1.0,,1.0,,12.0,,,,8.0,219.0,530.0,,13.0,37.0,87.0,,1.0,41.0,112.0,,9.0,19.0,101.0,258.0,180.0,,,46.0,5.0,7.0,,38.0,121.0,17.0,138.0,11.0,6.0,63.0,15.0,43.0,293.0,8.0,2.0,14.0,54.0,38.0,16.0,74.0,21.0,46.0,13.0,28.0,10.0,14.0,31.0,8.0,,7.0,52.0,39.0,3.0,10.0,55.0,27.0,1.0,,101.0,16.0,0.589041095890411,0.6581632653061225,,,,,,0.4132075471698113,0.425287356321839,0.3660714285714285,0.4033149171270718,0.4204545454545454,0.3388429752066115,0.3659420289855072,0.0239410681399631,0.0716981132075471,0.125,0.0787401574803149,,0.5034013605442177,0.027027027027027,0.0457142857142857,0.079326923076923,0.0504201680672268,0.1319073083778966,0.1634615384615384,0.0509090909090909,0.4909090909090909,0.4125230202578269,0.59375,0.6785714285714286,0.5789473684210527,0.2338858195211786,0.2362204724409448,0.2564102564102564,0.2666666666666666,0.3296500920810313,0.3128491620111732,0.3128491620111732,0.7857142857142857,0.001841620626151,,,,0.0220994475138121,,,,0.6136363636363636,0.5185185185185185,0.1071428571428571,0.0113636363636363,,,,,,0.4628099173553719,0.5535714285714286,0.0082644628099173,,0.0661157024793388,,0.43646408839779,,0.491818901303538,0.5042993827160495,0.499823275862069,0.1964980544747081,8.31509433962264,35.669230769230765,2.0,0.0357142857142857,,,False,3.0,3.0,3.0,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,51918.0,865.0,-249.0,1692,1724.0,483,571.0,237.0,3416,11.0,113.0,1809.0,3.0,33.0,40.0,26.0,105.0,11.0,142.0,54.0,196.0,19.0,50.0,95.0,134.0,9.0,6.0,30.0,14.0,483,0.3668831168831168,0.3928571428571428,10.360589131538852,0.2075471698113207,0.1715686274509804,0.059880239520958,0.1575757575757575,0.1685971685971685,0.0613718411552346,0.0641711229946524,0.0545454545454545,0.1455399061032863,0.2142857142857142,0.1682242990654205,0.0921052631578947,0.0921052631578947,0.2920353982300885,0.2854609929078014,26.0,57.0,11.0,28.0,5.0,14.0,14.0,46.0,11.0,37.0,,,,,,,,,,,,,51.0,140.0,,,15.0,38.0,,,8.0,29.0,,,6.0,22.0,54.0,48.0,,,22.0,,,,6.0,35.0,4.0,39.0,4.0,,16.0,4.0,15.0,82.0,11.0,3.0,7.0,31.0,20.0,11.0,31.0,7.0,19.0,1.0,12.0,1.0,8.0,8.0,2.0,,2.0,71.0,51.0,4.0,16.0,71.0,45.0,,7.0,22.0,12.0,0.5294117647058824,0.675,,,,,,0.3642857142857142,0.3947368421052631,0.2758620689655172,0.3642857142857142,0.3947368421052631,0.2758620689655172,0.3142857142857143,,0.0428571428571428,0.087719298245614,0.0217391304347826,,0.62,0.046875,0.0674846625766871,0.0631067961165048,0.0388349514563106,0.1698841698841698,0.1379310344827586,0.0864197530864197,0.6338028169014085,0.4071428571428571,0.4561403508771929,0.5,0.4230769230769231,0.3285714285714285,0.3043478260869565,0.3111111111111111,0.5714285714285714,0.2642857142857143,0.2972972972972973,0.2972972972972973,0.7272727272727273,,,,,,,,,0.7368421052631579,0.3928571428571428,0.0909090909090909,,,,,,,0.4827586206896552,0.3571428571428571,,,,,0.4071428571428571,,0.4820335714285714,0.55079,0.476203448275862,0.1946902654867256,7.920714285714288,,1.0,0.1166666666666666,,,False,,,3.0,,,,,,,,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,117298.0,1955.0,-480.0,3873,3901.0,1025,1083.0,512.0,7774,141.0,765.0,4218.0,30.0,158.0,153.0,74.0,281.0,45.0,400.0,186.0,586.0,38.0,99.0,108.0,209.0,26.0,18.0,179.0,86.0,1025,0.5691964285714286,0.5563380281690141,17.137141587019336,0.4128440366972477,0.1967787114845938,0.0951492537313432,0.2061281337047353,0.1986569669837717,0.0952127659574468,0.0877944325481798,0.0943683409436834,0.1224489795918367,0.2320916905444126,0.22568093385214,0.1301059001512859,0.1303030303030303,0.2065359477124183,0.2646527239865737,196.0,312.0,53.0,97.0,46.0,70.0,43.0,113.0,73.0,164.0,,1.0,,,,,,,,,,,312.0,589.0,,1.0,64.0,125.0,,,76.0,135.0,,,34.0,186.0,420.0,204.0,,,88.0,,,,56.0,89.0,12.0,101.0,8.0,4.0,37.0,17.0,35.0,214.0,26.0,7.0,11.0,53.0,39.0,14.0,61.0,7.0,31.0,2.0,30.0,3.0,7.0,30.0,15.0,,11.0,46.0,28.0,5.0,13.0,49.0,33.0,,,186.0,22.0,0.6730769230769231,0.7835820895522388,,,,,,0.5297113752122241,0.512,0.562962962962963,0.5288135593220339,0.512,0.562962962962963,0.5961538461538461,0.0016949152542372,0.0950764006791171,0.1378205128205128,0.1150442477876106,,0.6161616161616161,0.0636363636363636,0.0955882352941176,0.1033057851239669,0.0855614973262032,0.2288401253918495,0.1568627450980392,0.0502283105022831,0.673469387755102,0.5288135593220339,0.6282051282051282,0.7286245353159851,0.6479591836734694,0.1915254237288135,0.3805309734513274,0.43,0.6046511627906976,0.2779661016949152,0.4451219512195122,0.4451219512195122,0.7808219178082192,0.0016949152542372,,,,,,,,0.776,0.5463917525773195,0.1132075471698113,,,,,,,0.5185185185185185,0.6571428571428571,,,,,0.5305084745762711,,0.5137555932203389,0.5592955752212388,0.5067214814814813,0.2431372549019607,6.758404074702884,22.5,5.0,0.1176470588235294,,,False,3.0,3.0,,,,,,,,,
902,1610612739,Bimbo Coles,Bimbo Coles,902,CLE,12318.0,205.0,-115.0,382,387.0,81,98.0,48.0,769,11.0,29.0,439.0,2.0,2.0,5.0,1.0,12.0,,13.0,5.0,18.0,1.0,9.0,6.0,17.0,1.0,,13.0,2.0,81,0.2129629629629629,0.25,14.318181818181817,,0.0851063829787234,0.0276243093922651,0.0333333333333333,0.0760233918128654,0.0235849056603773,0.0517241379310344,0.0114942528735632,0.0612244897959183,0.0869565217391304,,0.0377358490566037,0.048780487804878,0.0689655172413793,0.2120418848167539,2.0,8.0,,,1.0,2.0,,8.0,7.0,23.0,,5.0,,,,1.0,,7.0,,,,1.0,9.0,39.0,,12.0,,1.0,,,2.0,8.0,,2.0,3.0,7.0,16.0,2.0,,,,3.0,4.0,,5.0,15.0,3.0,18.0,1.0,2.0,6.0,3.0,6.0,39.0,,,1.0,5.0,3.0,2.0,8.0,1.0,5.0,,3.0,,,1.0,,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,,,7.0,4.0,0.8888888888888888,0.8888888888888888,,,,,,0.2307692307692307,,0.25,0.1764705882352941,,0.2,0.2916666666666667,0.2352941176470588,0.1282051282051282,0.375,0.25,,0.8888888888888888,,,0.0277777777777777,,0.1014492753623188,0.125,0.0303030303030303,0.6666666666666666,0.1568627450980392,0.25,0.4,1.0,0.1568627450980392,,,,0.4509803921568627,0.3043478260869565,0.3043478260869565,0.8571428571428571,0.0980392156862745,,,,0.1372549019607843,,,,,,,,,,,,,0.2,0.5,0.1,,0.1,,0.392156862745098,,0.43678125,0.4216,0.4315388888888888,0.2413793103448276,12.41025641025641,35.43333333333333,,,,,False,,,,,,,,,,,
