EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,AtRimPctBlocked,DefCorner3ReboundPct,PenaltyAtRimAccuracy,HeaveAttempts,SelfOReb,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsAssisted3s,BlockedShortMidRange,DefensiveGoaltends,Assisted3sPct,PenaltyFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,PenaltyArc3FGM,Travels,BlockedLongMidRange,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Clear Path Fouls,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,16712.0,279,-70,521,523,87,89,69,1044,7,10,2.0,2.0,2.0,5.0,14.0,17.0,47.0,2.0,1.0,3.0,9.0,1.0,1.0,2.0,29,71,3.0,11.0,14.0,81,567,3.0,5.0,1.0,1.0,1.0,10.0,2.0,12,3.0,3.0,7.0,20.0,38,9.0,4.0,9.0,3.0,2.0,1.0,29.0,9.0,38.0,6.0,3.0,15.0,2.0,12.0,85.0,1.0,3.0,1.0,17.0,1.0,19.0,4,23,14.0,9.0,5.0,11.0,2.0,8.0,7.0,2.0,3.0,18,1.0,3.0,13.0,22,2.0,2.0,17.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,7.0,87,3.0,0.3448275862068966,0.37037037037037035,0.2727272727272727,1.0,0.2727272727272727,0.4084507042253521,0.6,0.16666666666666666,0.40853658536585363,0.75,0.13333333333333333,0.4438202247191011,0.8333333333333334,0.20588235294117646,0.13414634146341464,0.09090909090909091,0.028169014084507043,0.14285714285714285,0.1111111111111111,17.922948073701843,0.6111111111111112,0.07142857142857142,0.08717948717948718,0.014423076923076924,0.030303030303030304,0.022222222222222223,0.07894736842105263,0.015810276679841896,0.023255813953488372,0.03389830508474576,0.03225806451612903,0.05,0.09859154929577464,0.109375,0.04,1.0,0.12195121951219512,0.7,0.7,0.42857142857142855,0.17073170731707318,0.35714285714285715,0.4166666666666667,0.573170731707317,0.3617021276595745,0.3617021276595745,0.4117647058823529,0.024390243902439025,0.10975609756097561,0.3333333333333333,0.375,0.3333333333333333,1.0,0.16666666666666666,1.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.25609756097560976,0.3333333333333333,0.4302609756097562,0.4693333333333333,0.3890766666666667,0.07954545454545454,0.09090909090909091,0.12345679012345678,0.08641975308641975,14.426760563380284,25.35454545454546,0.16698656429942418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1572,1610612761,Nate Huffman,Nate Huffman,1572,TOR,1125.0,19,-6,36,37,17,17,5,73,1,6,,2.0,4.0,1.0,1.0,,,,,,,,,,2,7,,,2.0,6,33,1.0,3.0,,,1.0,3.0,1.0,4,,2.0,4.0,2.0,2,,,,,2.0,,,,,,,,,,,,2.0,1.0,3.0,1.0,5.0,2,7,1.0,1.0,,,,,1.0,,,1,1.0,1.0,1.0,4,,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,17,1.0,0.5,0.5,,,,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.25,0.3333333333333333,0.375,0.3333333333333333,,,0.2857142857142857,,,23.80952380952381,,0.5,0.2727272727272727,0.125,0.3333333333333333,,0.2857142857142857,0.11764705882352941,0.2857142857142857,,,,0.5,0.3333333333333333,,1.0,0.8571428571428571,0.16666666666666666,0.25,1.0,0.14285714285714285,1.0,1.0,,,,,,,,,0.6666666666666666,,,,1.0,,,0.8571428571428571,,0.5244714285714286,0.43143333333333334,0.59425,0.125,0.125,0.5,0.6666666666666666,2.142857142857143,,0.4722222222222222,1.0,0.3333333333333333,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,4769.0,79,-14,153,156,82,84,20,309,5,8,1.0,1.0,2.0,1.0,3.0,3.0,9.0,,,,3.0,,,3.0,9,20,,3.0,8.0,26,144,2.0,2.0,,,,4.0,1.0,7,3.0,4.0,6.0,6.0,12,,,,,1.0,,6.0,4.0,10.0,3.0,1.0,4.0,,2.0,24.0,2.0,4.0,1.0,5.0,,6.0,6,12,4.0,1.0,3.0,2.0,4.0,2.0,5.0,1.0,,7,1.0,5.0,6.0,9,,,10.0,2.0,,5.0,1.0,,,,,6.0,82,1.0,0.3333333333333333,0.3333333333333333,,,,0.45,1.0,0.14285714285714285,0.391304347826087,1.0,0.1,0.48148148148148145,1.0,0.23076923076923078,0.13043478260869565,,0.05,,,19.318181818181817,0.2857142857142857,,0.09433962264150944,0.06557377049180328,0.08333333333333333,0.11764705882352941,0.09230769230769231,0.07692307692307693,0.10526315789473684,0.08333333333333333,,0.10526315789473684,0.05555555555555555,0.125,0.125,,0.34782608695652173,0.625,0.7142857142857143,0.4,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.391304347826087,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.13043478260869565,,,0.5,1.0,,,0.2,,0.3,0.4782608695652174,,0.445785,0.4817,0.44334285714285715,0.19230769230769232,0.21739130434782608,0.15384615384615385,0.23076923076923078,9.33,46.36666666666667,0.5359477124183006,1.0,0.125,,0.5,3.0,1.0,0.03333333333333333,0.4,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,18804.0,313,-27,613,611,197,220,78,1224,29,50,18.0,27.0,14.0,8.0,23.0,1.0,13.0,1.0,1.0,,,,,,38,86,1.0,1.0,13.0,92,626,19.0,29.0,,,3.0,41.0,9.0,23,1.0,10.0,31.0,28.0,48,,28.0,,,10.0,,17.0,4.0,21.0,4.0,,13.0,,4.0,46.0,3.0,29.0,10.0,40.0,13.0,63.0,32,95,6.0,3.0,3.0,8.0,,5.0,4.0,1.0,3.0,12,2.0,8.0,14.0,23,3.0,3.0,26.0,,,7.0,6.0,5.0,4.0,5.0,3.0,31.0,197,2.0,0.3684210526315789,0.5833333333333334,1.0,,1.0,0.4418604651162791,0.6551724137931034,0.391304347826087,0.4540229885057471,0.6551724137931034,0.4375,0.46,0.6612903225806451,0.484375,0.011494252873563218,,0.11627906976744186,0.08695652173913043,,16.091954022988507,0.6666666666666666,0.5416666666666666,0.19047619047619047,0.12554112554112554,0.2222222222222222,0.06382978723404255,0.19607843137254902,0.11510791366906475,0.12121212121212122,0.15625,0.08823529411764706,0.2,0.17647058823529413,0.19444444444444445,0.18518518518518517,0.6,0.5747126436781609,0.58,0.6744186046511628,0.3793103448275862,0.26436781609195403,0.34782608695652173,0.38095238095238093,0.14942528735632185,0.07692307692307693,0.08333333333333333,1.0,0.011494252873563218,,,,0.9310344827586207,0.6666666666666666,,,0.5833333333333334,0.041666666666666664,,0.5862068965517241,,0.4994563218390803,0.5634560000000001,0.5396416666666667,0.07446808510638298,0.07526881720430108,0.44565217391304346,0.33695652173913043,5.15,23.5,0.32137030995106036,7.0,0.14,0.2777777777777778,0.5,,5.0,0.10891089108910891,,0.13513513513513514,0.16666666666666666,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,
2423,1610612761,Chris Jefferies,Chris Jefferies,2423,TOR,39995.0,667,-108,1281,1277,399,423,167,2558,22,47,3.0,3.0,13.0,4.0,19.0,31.0,74.0,11.0,2.0,16.0,43.0,3.0,7.0,17.0,57,140,18.0,54.0,29.0,197,1313,4.0,6.0,3.0,8.0,1.0,18.0,18.0,38,19.0,14.0,65.0,76.0,38,,6.0,43.0,16.0,11.0,1.0,16.0,6.0,22.0,3.0,3.0,12.0,,4.0,50.0,1.0,15.0,7.0,35.0,1.0,43.0,16,59,19.0,9.0,10.0,26.0,5.0,20.0,19.0,,6.0,45,3.0,12.0,36.0,56,1.0,5.0,43.0,3.0,,17.0,6.0,16.0,10.0,16.0,9.0,65.0,399,4.0,0.6666666666666666,0.7037037037037037,0.3333333333333333,0.375,0.3333333333333333,0.40714285714285714,0.6666666666666666,0.47368421052631576,0.4329896907216495,0.6071428571428571,0.4473684210526316,0.4602803738317757,0.6,0.48507462686567165,0.27835051546391754,0.018518518518518517,0.07857142857142857,0.10526315789473684,0.023255813953488372,17.643051771117168,0.5777777777777777,0.02631578947368421,0.07216494845360824,0.03,0.07777777777777778,0.0078125,0.07304347826086957,0.025477707006369428,0.034722222222222224,0.04,0.010416666666666666,0.06451612903225806,0.0759493670886076,0.0755813953488372,0.046875,0.5625,0.2422680412371134,0.46808510638297873,0.5238095238095238,0.6363636363636364,0.0979381443298969,0.21052631578947367,0.23529411764705882,0.38144329896907214,0.4189189189189189,0.44285714285714284,0.7741935483870968,0.05670103092783505,0.22164948453608246,0.37209302325581395,0.38095238095238093,0.21428571428571427,1.0,0.5,0.42857142857142855,0.22807017543859648,0.03508771929824561,0.2982456140350877,0.520618556701031,0.37209302325581395,0.48029974226804123,0.5402038461538461,0.4551684210526316,0.08173076923076923,0.11038961038961038,0.09137055837563451,0.3299492385786802,11.26785714285714,24.79259259259259,0.3114754098360656,8.0,0.10638297872340426,0.15384615384615385,0.6153846153846154,,2.0,0.021645021645021644,,0.01904761904761905,,2.0,,5.0,54.0,5.0,,1.0,0.2631578947368421,0.05405405405405406,,0.18181818181818182,0.18181818181818182,1.0,,1.0,5.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.29411764705882354,,,,,,,,,,,True,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,21413.0,357,-35,672,667,208,215,87,1339,22,38,6.0,9.0,6.0,6.0,16.0,6.0,35.0,13.0,3.0,4.0,27.0,,1.0,9.0,34,89,9.0,40.0,28.0,123,691,7.0,12.0,,2.0,3.0,17.0,8.0,20,12.0,9.0,28.0,34.0,34,9.0,12.0,25.0,4.0,6.0,,31.0,4.0,35.0,3.0,1.0,15.0,5.0,11.0,74.0,1.0,13.0,9.0,24.0,,33.0,15,48,11.0,10.0,1.0,7.0,3.0,5.0,10.0,1.0,2.0,17,,2.0,15.0,32,,4.0,35.0,4.0,,17.0,3.0,2.0,2.0,2.0,,28.0,208,3.0,0.5,0.6071428571428571,0.225,,0.23684210526315788,0.38202247191011235,0.5833333333333334,0.4,0.3682170542635659,0.5,0.296875,0.4241379310344828,0.53125,0.3783783783783784,0.31007751937984496,,0.06741573033707865,0.0625,,21.038961038961038,0.4117647058823529,,0.08921933085501858,0.04905660377358491,0.1836734693877551,0.014084507042253521,0.10377358490566038,0.041666666666666664,0.08333333333333333,0.03333333333333333,0.017543859649122806,0.08791208791208792,0.08860759493670886,0.09090909090909091,0.15151515151515152,,0.29457364341085274,0.5789473684210527,0.6470588235294118,0.5454545454545454,0.12403100775193798,0.375,0.4,0.2713178294573643,0.17142857142857143,0.17647058823529413,0.5,0.10077519379844961,0.20930232558139536,0.14814814814814814,0.14814814814814814,0.6428571428571429,0.6666666666666666,0.07142857142857142,,0.1875,0.09375,0.28125,0.6046511627906976,0.16,0.5027759842519687,0.5198749999999999,0.46605161290322583,0.11971830985915492,0.16666666666666666,0.13821138211382114,0.22764227642276422,9.092134831460674,25.547500000000007,0.30952380952380953,3.0,0.10526315789473684,0.25,0.5,2.0,3.0,0.03305785123966942,,0.038461538461538464,,5.0,,1.0,18.0,,,0.6666666666666666,0.08333333333333333,0.02857142857142857,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.8,,1.0,1.0,,,0.5,0.07142857142857142,,0.1111111111111111,1.0,0.03333333333333333,,,,,,,,,True,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,18631.0,311,-66,586,586,162,153,80,1172,27,46,7.0,13.0,8.0,5.0,11.0,6.0,17.0,,,1.0,3.0,,,2.0,38,74,1.0,3.0,26.0,105,598,7.0,14.0,,,4.0,18.0,6.0,16,2.0,12.0,24.0,48.0,28,,12.0,2.0,1.0,9.0,1.0,10.0,1.0,11.0,1.0,,7.0,1.0,2.0,23.0,5.0,26.0,10.0,42.0,4.0,56.0,31,87,16.0,5.0,11.0,3.0,1.0,1.0,8.0,,2.0,11,2.0,5.0,9.0,22,2.0,4.0,51.0,3.0,,22.0,5.0,5.0,3.0,5.0,3.0,24.0,162,2.0,0.631578947368421,0.75,0.3333333333333333,,0.5,0.5135135135135135,0.5,0.375,0.512987012987013,0.5,0.3333333333333333,0.5198019801980198,0.45,0.42857142857142855,0.03896103896103896,0.3333333333333333,0.12162162162162163,0.18181818181818182,0.3333333333333333,16.47058823529412,0.2727272727272727,0.2857142857142857,0.17647058823529413,0.10655737704918032,0.2631578947368421,0.07462686567164178,0.18840579710144928,0.09967845659163987,0.16666666666666666,0.05263157894736842,0.07547169811320754,0.16,0.2564102564102564,0.11764705882352941,0.26666666666666666,0.6,0.5974025974025974,0.5869565217391305,0.6923076923076923,0.6296296296296297,0.14285714285714285,0.45454545454545453,0.5555555555555556,0.22077922077922077,0.35294117647058826,0.35294117647058826,1.0,,0.03896103896103896,0.3333333333333333,0.5,0.9285714285714286,0.5384615384615384,,,0.4444444444444444,,0.1111111111111111,0.6363636363636364,0.5,0.507946052631579,0.5410538461538462,0.4816352941176471,0.22916666666666666,0.23655913978494625,0.17142857142857143,0.22857142857142856,5.178378378378378,46.26666666666667,0.2764505119453925,3.0,0.15217391304347827,0.25,0.375,1.0,7.0,0.09917355371900827,0.07142857142857142,0.2692307692307692,,,,,3.0,2.0,,1.0,,,0.2,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,True,,,,,,,
283,1610612761,Lindsey Hunter,Lindsey Hunter,283,TOR,9268.0,154,-39,292,293,99,117,37,585,6,14,,,4.0,4.0,11.0,8.0,27.0,6.0,2.0,4.0,17.0,,,4.0,18,52,5.0,23.0,10.0,61,291,,3.0,,,,,4.0,12,6.0,6.0,14.0,10.0,26,,,17.0,4.0,2.0,,11.0,5.0,16.0,3.0,2.0,6.0,2.0,3.0,37.0,,4.0,,8.0,,8.0,4,12,12.0,5.0,7.0,4.0,,2.0,5.0,1.0,2.0,9,,5.0,1.0,10,,2.0,11.0,1.0,,4.0,2.0,,,1.0,1.0,14.0,99,4.0,0.2777777777777778,0.2777777777777778,0.21739130434782608,,0.21739130434782608,0.34615384615384615,,0.3333333333333333,0.34,,0.2222222222222222,0.38125,,0.3333333333333333,0.30666666666666664,,0.038461538461538464,0.09090909090909091,,26.567164179104477,0.4444444444444444,,0.07407407407407407,0.031746031746031744,,,0.06299212598425197,0.02631578947368421,,,,0.06451612903225806,0.0851063829787234,0.06666666666666667,,1.0,0.18666666666666668,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.14666666666666667,0.36363636363636365,0.4,0.36,0.2962962962962963,0.3076923076923077,0.375,0.08,0.22666666666666666,0.23529411764705882,0.23529411764705882,,,,,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.49333333333333335,0.23529411764705882,0.47210333333333326,0.39405,0.4481944444444444,0.05128205128205128,0.07272727272727272,,0.22950819672131148,11.842307692307694,24.808695652173913,0.339041095890411,2.0,,,0.5,,2.0,0.06779661016949153,,0.041666666666666664,,1.0,,,15.0,,1.0,1.0,,0.037037037037037035,0.25,0.16666666666666666,0.16666666666666666,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,True,,,,,,,
1609,1610612761,Art Long,Art Long,1609,TOR,792.0,13,-2,24,23,6,12,4,47,2,3,1.0,1.0,,,1.0,,3.0,,,,,,,,2,7,,,,4,30,1.0,1.0,,,,2.0,,1,,,,2.0,2,,2.0,,,,,,,,,,,,,,1.0,,,,,,1,1,,,,,,,1.0,,,1,,,1.0,4,,1.0,,,,,,,,,,,6,1.0,0.5,1.0,,,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,,,,,,28.57142857142857,,,,,,0.5,,0.1,,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,0.42857142857142855,,,,,,,,1.0,1.0,,,,,,0.42857142857142855,,0.4875142857142857,,0.3702,,,0.5,,8.857142857142858,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,15148.0,252,-35,497,490,161,172,67,987,9,20,1.0,1.0,9.0,7.0,12.0,10.0,26.0,6.0,2.0,10.0,29.0,1.0,5.0,15.0,26,58,13.0,35.0,11.0,102,516,3.0,7.0,2.0,6.0,,12.0,9.0,19,17.0,3.0,45.0,6.0,46,9.0,4.0,29.0,10.0,8.0,,39.0,9.0,48.0,7.0,2.0,18.0,4.0,17.0,105.0,3.0,4.0,4.0,28.0,,32.0,8,40,10.0,3.0,7.0,12.0,3.0,10.0,5.0,,2.0,17,1.0,4.0,8.0,22,,1.0,18.0,2.0,2.0,9.0,,4.0,3.0,4.0,1.0,45.0,161,5.0,0.11538461538461539,0.125,0.37142857142857144,0.3333333333333333,0.37142857142857144,0.4482758620689655,0.42857142857142855,0.47368421052631576,0.489247311827957,0.46153846153846156,0.5833333333333334,0.505,0.46153846153846156,0.6081081081081081,0.3763440860215054,,0.13793103448275862,0.08333333333333333,,20.490367775831874,0.7058823529411765,,0.14213197969543148,0.02197802197802198,0.10256410256410256,0.05084745762711865,0.13559322033898305,0.029045643153526972,0.016666666666666666,0.041666666666666664,0.06521739130434782,0.14492753623188406,0.17307692307692307,0.11842105263157894,0.06896551724137931,0.25,0.21505376344086022,0.45,0.6923076923076923,0.1111111111111111,0.12903225806451613,0.5833333333333334,0.6363636363636364,0.27956989247311825,0.38461538461538464,0.38461538461538464,0.2,0.06451612903225806,0.3118279569892473,0.3448275862068966,0.3448275862068966,0.07692307692307693,1.0,0.38461538461538464,0.2,0.25,0.05555555555555555,0.4166666666666667,0.5913978494623656,0.3448275862068966,0.4897596774193549,0.47611250000000005,0.4820305555555555,0.09,0.13846153846153847,0.11764705882352941,0.4411764705882353,9.770689655172417,24.931428571428572,0.323943661971831,5.0,0.35,0.2,0.5555555555555556,,1.0,0.013513513513513514,,0.022222222222222223,,3.0,2.0,8.0,30.0,1.0,,0.7692307692307693,0.47058823529411764,,,0.5,0.5,0.6666666666666666,1.0,1.0,6.0,,,0.8,0.07692307692307693,1.0,0.4,1.0,0.041666666666666664,,,,1.0,1.0,1.0,,,True,,,,,,,
