EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PtsPutbacks,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,on,Corner3PctBlocked
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,3914.0,65,5,135,129,47,64,22,264,10.0,17.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,12.0,21.0,9,33,132,2.0,4.0,4.0,8.0,4.0,6.0,4,12,20.0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1.0,4.0,4.0,9.0,13.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,17.0,2.0,2.0,16,7.0,1,1.0,1.0,1.0,1.0,2.0,12,47,3.0,0.8333333333333334,0.8333333333333334,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.5689655172413793,0.4444444444444444,0.6,0.19047619047619047,0.17647058823529413,0.5,20.12578616352201,0.3333333333333333,0.14285714285714285,0.09302325581395349,0.13333333333333333,0.0625,0.12121212121212122,0.21739130434782608,0.07142857142857142,0.08695652173913043,0.15384615384615385,0.6,1.0,0.8095238095238095,0.5882352941176471,0.7142857142857143,0.9,0.09523809523809523,0.5,1.0,0.09523809523809523,0.5,0.5,1.0,1.0,0.5,1.0,0.8333333333333334,0.8,0.8095238095238095,0.5307142857142857,0.49160000000000004,0.5268666666666667,0.25,0.25,0.24242424242424243,0.36363636363636365,2.6904761904761907,0.34814814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,26615.0,444,-3,849,839,263,236,126,1688,38.0,62.0,15.0,24.0,8.0,14.0,11.0,31.0,15.0,57.0,64.0,150.0,50,178,920,17.0,32.0,12.0,46.0,12.0,31.0,13,37,86.0,42.0,9.0,13.0,15.0,6.0,32.0,37.0,,46.0,66.0,43.0,109.0,7.0,9.0,6.0,3.0,9.0,4.0,8.0,17.0,2.0,3.0,26.0,53.0,8.0,3.0,65,29.0,5,13.0,4.0,13.0,9.0,3.0,37,263,6.0,0.671875,0.86,0.4266666666666667,0.53125,0.3870967741935484,0.4266666666666667,0.53125,0.3870967741935484,0.49171270718232046,0.5897435897435898,0.44047619047619047,0.06,0.08064516129032258,0.0967741935483871,20.101522842639593,0.5294117647058824,,0.1464968152866242,0.11178247734138973,0.14878048780487804,0.10776942355889724,0.16901408450704225,0.13793103448275862,0.07514450867052024,0.12162162162162163,0.09090909090909091,0.6923076923076923,0.41333333333333333,0.6129032258064516,0.6666666666666666,0.5526315789473685,0.20666666666666667,0.3548387096774194,0.39285714285714285,0.38,0.2631578947368421,0.26785714285714285,0.9333333333333333,0.75,0.625,0.06666666666666667,0.45161290322580644,0.5714285714285714,0.41333333333333333,0.47122,0.5068741935483871,0.4933354838709678,0.16477272727272727,0.16477272727272727,0.25842696629213485,0.20786516853932585,8.598666666666666,0.30977620730270905,28.0,2.0,2.0,7.0,6.0,15.0,5.0,1.0,5.0,2.0,3.0,8.0,1.0,1.0,2.0,0.017543859649122806,0.15625,0.15625,0.08823529411764706,0.04081632653061224,0.21052631578947367,0.136986301369863,0.1935483870967742,0.16417910447761194,0.13793103448275862,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,156115.0,2602,125,5054,5017,1238,1212,668,10071,96.0,182.0,7.0,11.0,18.0,36.0,32.0,94.0,184.0,414.0,312.0,690.0,208,1123,5305,34.0,62.0,8.0,124.0,66.0,160.0,115,319,256.0,368.0,38.0,407.0,452.0,133.0,949.0,37.0,,104.0,141.0,42.0,183.0,7.0,60.0,41.0,19.0,122.0,83.0,60.0,182.0,8.0,42.0,41.0,160.0,1.0,12.0,231,53.0,52,6.0,1.0,7.0,2.0,,319,1238,28.0,0.41025641025641024,0.41423948220064727,0.45217391304347826,0.5483870967741935,0.4125,0.47855648535564854,0.5858585858585859,0.41975308641975306,0.5208333333333334,0.5970873786407767,0.5132450331125827,0.05507246376811594,0.14835164835164835,0.0851063829787234,21.25171939477304,0.6703296703296703,,0.05391394504924832,0.018163966617574866,0.054183266932270914,0.017507294706127552,0.02666666666666667,0.018487394957983194,0.014112903225806451,0.0589622641509434,0.014141414141414142,0.2857142857142857,0.1903765690376569,0.5274725274725275,0.6193548387096774,0.3229166666666667,0.09832635983263599,0.3404255319148936,0.37209302325581395,0.4330543933054393,0.4444444444444444,0.44768856447688565,0.4891304347826087,0.1111111111111111,0.6363636363636364,0.14285714285714285,0.14814814814814814,0.5,0.4686192468619247,0.48429274447949505,0.46656910112359545,0.46093640167364025,0.052788844621513946,0.07181571815718157,0.11041852181656278,0.2840605520926091,12.69086956521739,0.2449544914918876,6.0,45.0,29.0,180.0,5.0,32.0,5.0,13.0,39.0,7.0,5.0,3.0,2.0,,,0.007246376811594203,0.03937007874015748,0.055077452667814115,0.013812154696132596,0.010714285714285714,0.024390243902439025,0.06653620352250489,0.03508771929824561,0.053164556962025315,0.05913978494623656,0.21875,8.0,34.0,2.0,8.0,1.0,8.0,89.0,232.0,14.0,29.0,23.0,75.0,97.0,266.0,16.0,37.0,24.0,83.0,219.0,72.0,1.0,2.0,229.0,88.0,1.0,16.0,94.0,21.0,26.0,1.0,1.0,0.7525773195876289,0.36466165413533835,0.43243243243243246,0.2891566265060241,0.36363636363636365,0.27824267782426776,0.0037593984962406013,0.004310344827586207,0.03556485355648536,0.23529411764705882,0.23529411764705882,1.0,0.24267782426778242,0.38362068965517243,0.3852813852813853,0.7303370786516854,0.08080808080808081,0.25,1.0,0.29292929292929293,0.4827586206896552,0.9285714285714286,0.03292181069958848,0.125,0.30864197530864196,0.30666666666666664,0.38427947598253276,25.41390977443609,,,,,,True,
2080,1610612750,Igor Rakocevic,Igor Rakocevic,2080,MIN,1304.0,22,2,51,51,39,35,7,102,3.0,3.0,,,3.0,3.0,,1.0,,,3.0,4.0,5,14,41,,,1.0,1.0,3.0,4.0,3,12,2.0,4.0,,,,,,,,1.0,2.0,1.0,3.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,6,2.0,1,,,,,,12,39,,0.3333333333333333,0.3333333333333333,0.75,,0.75,0.6428571428571429,,0.75,0.7,0.5,0.75,,,,20.689655172413794,0.5,,0.05555555555555555,,0.09090909090909091,0.04,,,,0.08333333333333333,0.3333333333333333,,0.42857142857142855,1.0,1.0,0.3333333333333333,0.14285714285714285,,,,,,,,,,0.5,1.0,0.8571428571428571,0.5889714285714286,,0.5885583333333333,0.2222222222222222,0.3333333333333333,0.07142857142857142,0.8571428571428571,2.95,0.7647058823529411,,,,,1.0,1.0,,,1.0,,,,,,,,,0.25,0.16666666666666666,,1.0,,,,0.5,,,1.0,,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,,,1.0,2.0,3.0,,,,2.0,1.0,,,,1.0,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.42857142857142855,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,0.5,0.5,25.46666666666667,,,,,,True,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,73986.0,1233,20,2426,2404,698,676,335,4830,64.0,118.0,8.0,13.0,18.0,32.0,12.0,32.0,81.0,216.0,157.0,366.0,83,439,2512,16.0,29.0,6.0,41.0,39.0,88.0,39,132,226.0,88.0,29.0,95.0,102.0,41.0,211.0,24.0,2.0,81.0,123.0,34.0,157.0,5.0,44.0,26.0,18.0,33.0,23.0,29.0,62.0,5.0,18.0,37.0,93.0,5.0,9.0,106,36.0,20,9.0,3.0,10.0,6.0,,132,698,13.0,0.7197452229299363,0.7533333333333333,0.42896174863387976,0.5517241379310345,0.4431818181818182,0.44389027431421446,0.5147058823529411,0.45588235294117646,0.4888641425389755,0.5394736842105263,0.5196850393700787,0.07923497267759563,0.19491525423728814,0.09375,18.1592039800995,0.532258064516129,0.027777777777777776,0.0887185104052574,0.023762376237623763,0.0972338642078793,0.0273972602739726,0.030434782608695653,0.014035087719298246,0.026262626262626262,0.1141439205955335,0.025252525252525252,0.6,0.2942643391521197,0.5423728813559322,0.6736842105263158,0.625,0.0798004987531172,0.375,0.41379310344827586,0.5386533665835411,0.375,0.38028169014084506,0.8518518518518519,0.38235294117647056,0.6153846153846154,0.25,0.3137254901960784,0.5625,0.38154613466334164,0.4834274436090225,0.4987446428571428,0.473448,0.08624708624708624,0.0916030534351145,0.09339407744874716,0.30068337129840544,12.142622950819677,0.2877164056059357,14.0,7.0,5.0,36.0,8.0,35.0,7.0,6.0,10.0,4.0,9.0,4.0,2.0,1.0,,0.013888888888888888,0.11864406779661017,0.125,0.05063291139240506,0.05737704918032787,0.027777777777777776,0.06557377049180328,0.07142857142857142,0.11917098445595854,0.13793103448275862,0.3333333333333333,12.0,25.0,1.0,1.0,4.0,7.0,2.0,10.0,,4.0,1.0,7.0,14.0,35.0,1.0,5.0,5.0,14.0,39.0,3.0,,1.0,9.0,2.0,1.0,2.0,18.0,9.0,,1.0,1.0,0.9285714285714286,0.4,0.2,0.35714285714285715,0.4117647058823529,0.08728179551122195,0.02857142857142857,0.1,0.06234413965087282,0.48,0.48,1.0,0.02493765586034913,0.2,0.2222222222222222,0.5,0.029411764705882353,1.0,1.0,0.11764705882352941,,,0.06862745098039216,0.5714285714285714,0.06862745098039216,0.14285714285714285,0.2222222222222222,24.685714285714287,1.0,0.027777777777777776,,,,True,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,86999.0,1450,12,2838,2817,689,722,352,5655,33.0,54.0,6.0,9.0,10.0,13.0,8.0,28.0,62.0,157.0,103.0,239.0,24,371,3034,16.0,27.0,2.0,49.0,19.0,55.0,13,81,124.0,82.0,19.0,137.0,156.0,59.0,331.0,17.0,,91.0,131.0,24.0,155.0,3.0,45.0,20.0,25.0,35.0,23.0,19.0,54.0,2.0,12.0,46.0,103.0,4.0,3.0,32,10.0,7,7.0,1.0,7.0,2.0,,81,689,17.0,0.6019417475728155,0.6595744680851063,0.4309623430962343,0.5925925925925926,0.34545454545454546,0.47146739130434784,0.5875,0.3655913978494624,0.48433420365535246,0.5975609756097561,0.39705882352941174,0.0794979079497908,0.18518518518518517,0.07142857142857142,13.521039603960396,0.6481481481481481,,0.08650190114068441,0.015287769784172662,0.09379509379509379,0.017843866171003718,0.016129032258064516,0.02416918429003021,0.009380863039399626,0.12008733624454149,0.01507537688442211,0.2857142857142857,0.14673913043478262,0.6111111111111112,0.75,0.5757575757575758,0.07608695652173914,0.2857142857142857,0.3076923076923077,0.4266304347826087,0.39490445859872614,0.41333333333333333,0.6451612903225806,0.225,0.6666666666666666,,0.13978494623655913,0.7692307692307693,0.49728260869565216,0.49045842391304345,0.4772359375,0.4831263440860214,0.026595744680851064,0.04048582995951417,0.1320754716981132,0.2183288409703504,13.724686192468619,0.2427766032417195,18.0,19.0,11.0,40.0,7.0,39.0,1.0,5.0,12.0,,2.0,4.0,2.0,,,0.044585987261146494,0.011904761904761904,0.11676646706586827,0.030042918454935622,0.03314917127071823,0.019230769230769232,0.06315789473684211,0.05825242718446602,0.12727272727272726,0.09649122807017543,0.375,11.0,28.0,2.0,3.0,3.0,11.0,36.0,101.0,3.0,10.0,7.0,27.0,47.0,129.0,5.0,13.0,10.0,38.0,132.0,9.0,,,101.0,36.0,,8.0,38.0,9.0,,,,0.9361702127659575,0.3643410852713178,0.38461538461538464,0.2631578947368421,0.3643410852713178,0.35054347826086957,,,0.07608695652173914,0.39285714285714285,0.39285714285714285,1.0,0.27445652173913043,0.3564356435643564,0.3564356435643564,0.9166666666666666,0.075,0.6666666666666666,1.0,0.25,0.3,0.6666666666666666,0.11827956989247312,0.2727272727272727,0.2903225806451613,0.25925925925925924,0.3564356435643564,24.786821705426362,,,1.0,,,True,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,5729.0,95,-33,199,197,69,80,21,396,3.0,4.0,,,1.0,2.0,1.0,6.0,3.0,9.0,7.0,19.0,14,28,210,1.0,2.0,,2.0,1.0,3.0,10,12,4.0,10.0,,20.0,21.0,9.0,43.0,1.0,,6.0,7.0,1.0,8.0,,8.0,6.0,2.0,7.0,7.0,4.0,11.0,,6.0,9.0,13.0,1.0,,18,5.0,5,,,,,,12,69,1.0,0.2857142857142857,0.2857142857142857,0.3684210526315789,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4827586206896552,0.3333333333333333,0.6666666666666666,,,,17.937219730941703,0.6363636363636364,,0.09836065573770492,0.013513513513513514,0.08433734939759036,0.011111111111111112,0.058823529411764705,,,0.13793103448275862,,,0.19047619047619047,0.75,0.75,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.5,0.2857142857142857,0.4571666666666668,0.38615,0.6338333333333334,0.20833333333333334,0.22727272727272727,0.07142857142857142,0.42857142857142855,11.857894736842104,0.34673366834170855,,1.0,1.0,8.0,,1.0,,,,1.0,2.0,,,,1.0,,,0.045454545454545456,,,,0.058823529411764705,0.06666666666666667,0.08333333333333333,,1.0,,,,,,,,2.0,,1.0,,,,2.0,,1.0,,,,,,,2.0,,,,3.0,2.0,,,,,,,,,0.09523809523809523,,,,,,,0.09523809523809523,,,,,,,0.3333333333333333,,,,,,,,25.950000000000003,,,,,,True,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,140492.0,2342,318,4566,4514,1128,1087,593,9080,170.0,238.0,39.0,61.0,35.0,52.0,174.0,389.0,170.0,391.0,514.0,1018.0,261,1334,4709,66.0,118.0,43.0,181.0,107.0,222.0,102,349,592.0,436.0,44.0,311.0,374.0,128.0,811.0,148.0,6.0,484.0,644.0,183.0,827.0,30.0,74.0,54.0,20.0,68.0,35.0,83.0,151.0,14.0,29.0,64.0,145.0,9.0,25.0,353,153.0,40,81.0,25.0,81.0,52.0,10.0,349,1128,20.0,0.5758754863813229,0.6179540709812108,0.5049115913555993,0.559322033898305,0.481981981981982,0.5004664179104478,0.5655737704918032,0.49007936507936506,0.541429731925264,0.5876623376623377,0.5557324840764332,0.043222003929273084,0.08403361344537816,0.05912596401028278,26.304761904761904,0.4503311258278146,0.05042016806722689,0.27672955974842767,0.08176795580110498,0.2613835376532399,0.08294283036551078,0.10891089108910891,0.07061068702290077,0.07596371882086168,0.3083989501312336,0.06109979633401222,0.6419753086419753,0.22201492537313433,0.7142857142857143,0.7798165137614679,0.5705882352941176,0.3628731343283582,0.4473007712082262,0.47540983606557374,0.36473880597014924,0.43478260869565216,0.4358974358974359,0.6764705882352942,0.5,0.639344262295082,0.15384615384615385,0.20634920634920634,0.6730769230769231,0.27238805970149255,0.4398031337698783,0.47645180180180174,0.42782831325301207,0.12846347607052896,0.1345646437994723,0.13568215892053972,0.2616191904047976,10.491552062868369,0.24704336399474375,70.0,63.0,43.0,129.0,29.0,113.0,47.0,10.0,33.0,17.0,34.0,52.0,4.0,10.0,2.0,0.0025575447570332483,0.41964285714285715,0.21121495327102804,0.08950617283950617,0.08333333333333333,0.1111111111111111,0.1978494623655914,0.3007662835249042,0.22375690607734808,0.18497109826589594,0.4827586206896552,1.0,2.0,,,1.0,2.0,14.0,52.0,2.0,4.0,10.0,28.0,15.0,54.0,2.0,4.0,11.0,30.0,33.0,12.0,,2.0,50.0,14.0,,20.0,54.0,24.0,2.0,,,0.7333333333333333,0.2777777777777778,0.5,0.36666666666666664,0.28846153846153844,0.05037313432835821,,,0.0018656716417910447,0.5,0.5,1.0,0.048507462686567165,0.2692307692307692,0.2692307692307692,0.7142857142857143,,,,0.03278688524590164,0.5,,0.007936507936507936,0.5,0.1111111111111111,0.35714285714285715,0.28,26.503703703703703,,,,,,True,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,107128.0,1785,93,3437,3415,663,658,421,6852,148.0,233.0,40.0,70.0,30.0,37.0,108.0,226.0,50.0,125.0,306.0,584.0,51,663,3568,61.0,115.0,10.0,132.0,48.0,81.0,7,103,480.0,132.0,42.0,78.0,93.0,31.0,201.0,109.0,1.0,194.0,257.0,119.0,376.0,18.0,27.0,22.0,5.0,29.0,17.0,49.0,78.0,5.0,14.0,110.0,198.0,25.0,18.0,76,38.0,5,100.0,25.0,101.0,70.0,8.0,103,663,14.0,0.7843137254901961,0.8888888888888888,0.523972602739726,0.5304347826086957,0.5925925925925926,0.5230769230769231,0.5258620689655172,0.5925925925925926,0.5355411954765751,0.5365853658536586,0.5919540229885057,0.07191780821917808,0.11158798283261803,0.061946902654867256,17.72796739684157,0.3717948717948718,0.01282051282051282,0.14222873900293256,0.07741477272727272,0.14038128249566725,0.07203907203907203,0.10932475884244373,0.0892018779342723,0.05514157973174367,0.1232876712328767,0.07659574468085106,0.693069306930693,0.39829059829059826,0.6351931330472103,0.714975845410628,0.7432432432432432,0.38632478632478634,0.4778761061946903,0.5094339622641509,0.21367521367521367,0.4,0.4065040650406504,0.98,0.603448275862069,0.5714285714285714,0.25,0.4567901234567901,0.8108108108108109,0.4,0.4717086324786325,0.5008105504587155,0.4827012345679012,0.06188925081433225,0.06199021207177814,0.19909502262443438,0.15535444947209653,7.050171232876712,0.19290078556881002,72.0,15.0,13.0,39.0,9.0,49.0,14.0,4.0,12.0,8.0,9.0,71.0,4.0,1.0,11.0,0.016,0.19718309859154928,0.1335149863760218,0.0391304347826087,0.044444444444444446,0.02,0.181058495821727,0.13539192399049882,0.11475409836065574,0.17073170731707318,0.75,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,2.0,8.0,5.0,,1.0,,,,,,,0.0017094017094017094,1.0,1.0,,,,,0.0017094017094017094,,,,,,,0.008620689655172414,,,,,,,,25.5,,,,1.0,2.0,True,
693,1610612750,Joe Smith,Joe Smith,693,MIN,34990.0,583,57,1132,1115,306,292,178,2247,41.0,73.0,21.0,31.0,8.0,19.0,13.0,40.0,30.0,59.0,84.0,172.0,56,224,1193,22.0,42.0,23.0,67.0,18.0,43.0,25,61,118.0,50.0,22.0,16.0,22.0,2.0,50.0,56.0,,53.0,82.0,63.0,145.0,6.0,4.0,3.0,1.0,9.0,4.0,9.0,18.0,4.0,3.0,52.0,89.0,8.0,3.0,72,29.0,10,21.0,10.0,22.0,12.0,4.0,61,306,5.0,0.7023809523809523,0.8805970149253731,0.4883720930232558,0.5238095238095238,0.4186046511627907,0.48554913294797686,0.5238095238095238,0.4090909090909091,0.5410628019323671,0.5982142857142857,0.5083333333333333,0.12790697674418605,0.2328767123287671,0.1,16.804201050262566,0.5,,0.13838120104438642,0.11864406779661017,0.1475095785440613,0.11559633027522936,0.16831683168316833,0.11267605633802817,0.10043668122270742,0.14285714285714285,0.08955223880597014,0.5454545454545454,0.42196531791907516,0.5616438356164384,0.7321428571428571,0.5365853658536586,0.23121387283236994,0.325,0.3611111111111111,0.34104046242774566,0.5084745762711864,0.5172413793103449,0.9333333333333333,0.7380952380952381,0.6774193548387096,0.14285714285714285,0.4318181818181818,0.42105263157894735,0.4277456647398844,0.4708956647398844,0.5172461538461539,0.4578056818181819,0.14720812182741116,0.14795918367346939,0.29910714285714285,0.27232142857142855,8.12674418604651,0.2703180212014134,34.0,6.0,5.0,12.0,7.0,24.0,5.0,4.0,5.0,,5.0,11.0,,1.0,1.0,0.01694915254237288,0.14285714285714285,0.17266187050359713,0.0958904109589041,0.034482758620689655,0.3333333333333333,0.13131313131313133,0.13793103448275862,0.12222222222222222,0.2653061224489796,0.6923076923076923,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,0.005780346820809248,,,,,,,0.005780346820809248,,,,,,,,,,,,0.022727272727272728,,,25.7,,,,1.0,,True,
