EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,OffensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,NonShootingPenaltyNonTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Arc3Assists,ShortMidRangeAssists,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,AtRimPctBlocked,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,AtRimAssists,Loose Ball Fouls,OffAtRimReboundPct,ShortMidRangePctAssisted,Offensive Fouls,NonShootingFoulsDrawn,2pt And 1 Free Throw Trips,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PtsUnassisted3s,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,Clear Path Fouls
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,474.0,8.0,-3.0,17,19,7.0,14.0,2.0,36,1.0,1.0,17.0,7.0,5.2631578947368425,1.0,0.3474,7.2,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1610612742,Mark Strickland,Mark Strickland,1110,DAL,705.0,12.0,-4.0,24,24,16.0,5.0,6.0,48,,3.0,24.0,16.0,10.0,,0.4961,4.966666666666667,0.6666666666666666,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.2,0.3333333333333333,0.3333333333333333,0.125,0.2307692307692307,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,0.6666666666666666,0.5486,0.46985,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,1740.0,29.0,-10.0,61,63,35.0,38.0,8.0,124,3.0,7.0,69.0,35.0,18.84057971014493,0.3333333333333333,0.4663444444444444,10.900000000000002,0.5737704918032787,1.0,2.0,,,1.0,1.0,2.0,2.0,7.0,,,,1.0,2.0,5.0,,4.0,,,,,1.0,,1.0,,2.0,3.0,5.0,,,0.2857142857142857,,0.5,0.3888888888888889,,0.625,0.3888888888888889,,0.625,,,,0.0476190476190476,,,,,,,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,0.25,1.0,0.4444444444444444,,0.551725,,0.7142857142857143,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2222222222222222,0.1428571428571428,0.3333333333333333,0.5,0.0666666666666666,0.1428571428571428,0.3333333333333333,0.5,0.2222222222222222,0.5,0.5,1.0,0.5,0.5,0.5,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,364.0,6.0,-3.0,16,16,13.0,9.0,2.0,32,,2.0,13.0,13.0,11.11111111111111,,0.3707,21.15,0.8125,,,,,,,2.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,,,,,1.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,0.5,,0.4,,,,,0.5,,,,,,1.0,,,,,,,0.3707,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,1610612742,Adam Harrington,Adam Harrington,2492,DAL,2065.0,34.0,-13.0,71,73,35.0,42.0,11.0,144,1.0,14.0,78.0,35.0,24.390243902439025,0.0588235294117647,0.4528970588235295,13.385714285714286,0.4929577464788732,,4.0,,,,1.0,9.0,3.0,11.0,,,2.0,1.0,5.0,7.0,4.0,2.0,,,,,2.0,,2.0,,,2.0,7.0,0.6666666666666666,0.6666666666666666,0.2142857142857142,,0.2,0.2647058823529412,,0.3125,0.3055555555555556,1.0,0.3888888888888889,,,,0.08,,,,,,,0.2352941176470588,,,,0.5294117647058824,,,0.125,,0.4117647058823529,,0.43829375,0.1818181818181818,0.6363636363636364,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,5.0,2.0,1.0,1.0,2.0,2.0,,,2.0,,2.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1764705882352941,0.0714285714285714,,1.0,0.1111111111111111,0.125,,,0.1764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.3333333333333333,25.6,3.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,0.0555555555555555,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,107.0,2.0,-5.0,5,5,2.0,4.0,,10,,,5.0,2.0,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1610612742,Avery Johnson,Avery Johnson,422,DAL,1915.0,32.0,-13.0,63,66,27.0,35.0,11.0,129,3.0,12.0,70.0,27.0,20.27027027027027,0.25,0.4619583333333334,6.983333333333332,0.4285714285714285,3.0,6.0,1.0,1.0,1.0,1.0,3.0,6.0,12.0,1.0,1.0,2.0,4.0,6.0,8.0,4.0,8.0,,1.0,,,,1.0,1.0,,1.0,3.0,8.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,,,0.25,,0.0303030303030303,,,0.3333333333333333,,,0.5,0.5,0.5,,0.25,1.0,1.0,0.1666666666666666,1.0,0.5,0.5116,0.3805666666666666,0.1666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,2.0,1.0,3.0,,,7.0,,2.0,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,,,,,,,,,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1610612742,Popeye Jones,Popeye Jones,461,DAL,996.0,17.0,-15.0,32,34,11.0,17.0,7.0,66,4.0,4.0,39.0,11.0,15.384615384615383,1.0,0.34215,7.524999999999999,0.34375,,,,,,,,2.0,4.0,,1.0,,1.0,1.0,2.0,4.0,,,,3.0,1.0,2.0,3.0,5.0,,,2.0,2.0,1.0,1.0,0.5,,1.0,0.5,,1.0,0.5,,1.0,0.2,0.3333333333333333,,0.1666666666666666,0.1875,0.2857142857142857,,,0.3333333333333333,,,,,,,,,,,,0.3117,0.3924,,0.5,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,0.1111111111111111,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,1.0,0.2,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,575.0,10.0,-6.0,20,21,10.0,15.0,3.0,41,,2.0,24.0,10.0,21.73913043478261,,0.4816,8.1,0.5,,1.0,,,,,1.0,1.0,5.0,,,2.0,1.0,1.0,3.0,2.0,,,,,1.0,4.0,,4.0,,1.0,2.0,3.0,1.0,1.0,0.5,,1.0,0.5,,1.0,0.625,1.0,0.75,,0.5,,0.2222222222222222,,,,,0.5,,0.5,,,,0.5,,,,,0.5,,0.3936,0.4,0.6,,,,,,,,,,,,,,2.0,,2.0,,1.0,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,4.0,1.0,,,0.25,0.3333333333333333,0.3333333333333333,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,11.0,,2.0,1,1,1.0,1.0,,2,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
