EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,FTDefRebounds,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceArc3FGA,SecondChanceFG3A,AtRimAssists,SecondChanceArc3Frequency,Corner3FGM,SelfOReb,LostBallTurnovers,Offensive Fouls,ShortMidRangePctBlocked,DefArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffensiveGoaltends,PenaltyTurnovers,SecondChanceTurnovers,3SecondViolations,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyFtPoints,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,on,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,Clear Path Fouls
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,3715.0,62,-51,121,116,19,67,13,237,3.0,8.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,6.0,4,15,3.0,9.0,3.0,20,143,1.0,2.0,2.0,6.0,2.0,9.0,2.0,6.0,3.0,3.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,14.0,1.0,2.0,1.0,8.0,9.0,3.0,12,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,19,4.0,0.75,1.0,1.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.5,0.3541666666666667,0.5,0.38461538461538464,0.5,0.375,0.2,0.375,20.43795620437956,0.5,0.2,0.04081632653061224,0.14285714285714285,0.05263157894736842,0.19148936170212766,0.04411764705882353,0.08,0.07142857142857142,0.25,0.3333333333333333,0.10526315789473684,0.5,0.6666666666666666,0.3333333333333333,0.375,0.6,0.6666666666666666,0.041666666666666664,0.25,0.16666666666666666,0.16666666666666666,1.0,0.125,0.25,0.5,0.5,1.0,0.5,1.0,0.7083333333333334,0.5,0.5071791666666666,0.4812,0.07692307692307693,0.11764705882352941,0.1,8.466666666666665,24.422222222222224,0.15702479338842976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,2503.0,42,-27,82,82,4,51,11,164,2.0,4.0,1.0,2.0,2.0,,4.0,,1.0,1.0,3,10,1.0,1.0,1.0,10,93,1.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,3.0,4.0,,4.0,5.0,7.0,12,1.0,1.0,,,,1.0,,1.0,2.0,5.0,1.0,1.0,1.0,,,,,4,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.3,0.5,0.4090909090909091,0.5,0.45454545454545453,0.75,0.09090909090909091,0.2,0.25,12.371134020618557,,0.12903225806451613,0.1,,0.3333333333333333,0.12121212121212122,0.14285714285714285,0.09523809523809523,0.5,0.08333333333333333,0.2,0.14285714285714285,,,0.36363636363636365,0.5,0.6666666666666666,,0.18181818181818182,0.36363636363636365,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,0.5,0.45454545454545453,1.0,0.46795454545454546,0.5446,0.09090909090909091,0.1,0.3,8.73,24.0,0.04878048780487805,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.14285714285714285,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,722.0,12,-6,22,20,5,17,2,42,1.0,2.0,,1.0,,,,,,,1,2,,,,2,21,,1.0,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,,1.0,1.0,1.0,2,1.0,1.0,,,,,,,3.0,4.0,,,,,,,,5,,1.0,1.0,,,,0.5,,0.5,,0.5,,,0.5,0.5,8.0,,0.14285714285714285,,,0.2,0.125,0.06666666666666667,,0.25,,,0.16666666666666666,,,1.0,0.5,1.0,1.0,,,,,,,,,,,1.0,,1.0,,0.58795,,,,,,,0.22727272727272727,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,1476.0,25,-7,46,46,8,35,6,92,1.0,2.0,,,1.0,1.0,3.0,,,1.0,3,6,,1.0,,6,42,1.0,1.0,2.0,4.0,2.0,,,1.0,,1.0,2.0,,2.0,,,,1.0,4.0,,,,2.0,3.0,,3,,,,3.0,3.0,,,3.0,,1.0,,,,,,,,8,1.0,0.6666666666666666,0.6666666666666666,,,,0.5,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,0.14285714285714285,0.16666666666666666,0.5,18.51851851851852,1.0,0.11764705882352941,,,,0.10526315789473684,,,,0.14285714285714285,0.25,,,,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,,,,,,0.42857142857142855,,0.4604142857142857,,,,0.3333333333333333,10.25,23.9,0.17391304347826086,1.0,,1.0,,,,0.14285714285714285,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,0.5,,0.4288,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,1610612742,Antoine Rigaudeau,Antoine Rigaudeau,2541,DAL,5363.0,89,-60,173,171,35,95,20,344,4.0,8.0,,,1.0,3.0,21.0,4.0,,1.0,7,30,1.0,5.0,,17,193,1.0,3.0,2.0,12.0,2.0,3.0,,1.0,,1.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,3.0,1.0,1.0,2.0,4.0,4.0,8,3.0,1.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,11.0,2.0,,,,,,,35,6.0,0.8571428571428571,0.8571428571428571,1.0,0.2,0.2,0.23333333333333334,0.3333333333333333,0.24285714285714285,0.3333333333333333,0.24285714285714285,0.3333333333333333,0.14285714285714285,0.03333333333333333,,20.603015075376884,0.3333333333333333,0.034482758620689655,0.0136986301369863,0.06666666666666667,0.1111111111111111,0.0410958904109589,0.04,0.02564102564102564,0.1,0.047619047619047616,,0.041666666666666664,,,0.22857142857142856,0.5,0.5,0.75,0.02857142857142857,0.6,0.14285714285714285,0.14285714285714285,1.0,0.11428571428571428,0.02857142857142857,,,,,,0.37142857142857144,,0.45703428571428584,0.38315,,,0.11764705882352941,13.436666666666666,23.639999999999997,0.2023121387283237,,,1.0,,,,0.1,,0.14285714285714285,,,,1.0,2.0,1.0,7.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.42424285714285714,0.11764705882352941,,,,,1.0,1.0,1.0,1.0,1.0,0.1,0.04,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,2063.0,34,-17,71,73,14,38,5,144,,,,,3.0,,1.0,,,,2,4,,,,4,68,,,,2.0,2.0,,,,,,4.0,,4.0,,,,,8.0,,,1.0,6.0,10.0,,10,3.0,2.0,1.0,1.0,,3.0,,4.0,1.0,3.0,1.0,,,4.0,4.0,4.0,3.0,14,,0.5,0.5,,,,0.5,,0.5,,0.5,,,,,10.526315789473685,0.25,0.2222222222222222,,0.1111111111111111,,0.19444444444444445,,,,0.36363636363636365,0.16666666666666666,0.1,0.3333333333333333,0.75,,,,,0.75,0.25,,,,,,,,,,,,,0.372825,,,,,11.95,,0.19718309859154928,2.0,,3.0,,,,0.5,,,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,,,,,,,,0.3222,,,,4.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1610612742,Avery Johnson,Avery Johnson,422,DAL,1621.0,27,-18,52,50,9,29,7,102,2.0,6.0,,1.0,2.0,,2.0,,,,3,10,,,1.0,7,63,,1.0,,,6.0,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,,1.0,,1.0,,1,,,,2.0,1.0,,,2.0,,2.0,,1.0,1.0,,,,,9,1.0,,,,,,0.3,,0.3,,0.35,,,0.1,0.16666666666666666,19.35483870967742,1.0,,,0.5,,0.05263157894736842,,,,,,,,,0.6,0.3333333333333333,0.4,,0.2,0.2,,,,,,,,,1.0,,0.6,,0.51512,,0.1,0.1,,5.970000000000001,,0.17307692307692307,1.0,,,,1.0,,,,,0.5,0.5,,,,,2.0,,,,,,,,0.3325,,,,,,,,1.0,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1610612742,Popeye Jones,Popeye Jones,461,DAL,1500.0,25,-15,49,47,10,27,8,96,,3.0,,1.0,4.0,1.0,3.0,,,,4,10,,,,8,57,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.0,,1.0,2.0,3.0,5,,,,,,2.0,,2.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,10,,0.5,0.5,,,,0.4,0.5,0.4,0.5,0.4,0.5,,,,19.672131147540984,,0.07142857142857142,0.10344827586206896,,,0.06666666666666667,0.09090909090909091,0.1111111111111111,,,0.25,,,1.0,0.3,,,,0.4,0.3,0.3333333333333333,0.3333333333333333,,,,,,,0.25,,0.3,,0.42759,0.404325,,,0.5,9.059999999999999,,0.20408163265306123,3.0,,1.0,,,,1.0,0.1,,0.75,0.75,0.6666666666666666,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,0.3554,0.25,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,2315.0,39,-39,73,73,17,24,6,146,1.0,1.0,,,7.0,,,,1.0,8.0,5,8,1.0,8.0,2.0,15,89,,,,2.0,8.0,,,8.0,1.0,,3.0,1.0,4.0,1.0,,,,9.0,1.0,,1.0,3.0,4.0,1.0,5,1.0,1.0,,4.0,2.0,1.0,,5.0,,,,2.0,1.0,,,,,17,,0.2,0.2,,0.125,0.125,0.625,,0.40625,,0.4411764705882353,,0.5,,,27.5,0.8,0.11538461538461539,,0.125,0.058823529411764705,0.11764705882352941,0.02564102564102564,,0.06666666666666667,0.1111111111111111,,0.2222222222222222,0.5,,0.0625,1.0,1.0,1.0,0.4375,,,,,,0.5,0.125,0.125,,,,0.5625,0.125,0.48441249999999997,,0.058823529411764705,0.1111111111111111,,7.6,25.7875,0.2328767123287671,4.0,,,,,,,,,0.5714285714285714,0.5714285714285714,,,,2.0,3.0,4.0,4.0,0.6666666666666666,0.4,0.4,,,0.40507,0.26666666666666666,,,3.0,,,,2.0,,,,,,,,,2.0,,,2.0,2.0,3.0,1.0,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,928.0,15,-17,28,29,11,12,6,57,2.0,3.0,,1.0,,,1.0,1.0,,1.0,2,4,1.0,2.0,,7,39,,1.0,3.0,4.0,,3.0,,1.0,,,,1.0,1.0,1.0,,,,3.0,,3.0,,,,3.0,3,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,11,,1.0,1.0,1.0,0.5,0.5,0.5,,0.5833333333333334,0.75,0.5833333333333334,0.75,0.3333333333333333,,,16.666666666666668,,,0.23076923076923078,,,,0.13636363636363635,0.3,,,,,,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,,,0.5,,0.8333333333333334,,0.56175,0.5866750000000001,,,0.42857142857142855,5.175,23.1,0.39285714285714285,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,1.0,0.52245,0.2857142857142857,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
