EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,BlockedAtRim,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,Corner3FGM,ShortMidRangeAssists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3Assists,Technical Free Throw Trips,OffArc3ReboundPct,DefensiveGoaltends,BlockedLongMidRange,on,PtsUnassisted3s,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveMakes,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct
718,1610612750,Gary Trent,Gary Trent,718,MIN,2006.0,33,-9.0,74,73,43,46,11,147,,1,,,,1.0,1.0,2.0,1.0,3,2,6,1.0,5,75,,,,,2.0,4.0,1.0,5.0,2,2.0,,2.0,,1.0,,,3.0,,1.0,,2.0,3.0,,5.0,1.0,6.0,,,,,,,,,,,,,,2.0,2.0,,,2.0,,1.0,,3.0,,3.0,1.0,,5.0,43,,0.5,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.35714285714285715,,0.5,0.3333333333333333,1.0,0.5,7.865168539325842,,,,0.12,0.029411764705882353,0.2857142857142857,,0.15625,0.027777777777777776,,0.1,,,0.125,,0.125,0.4,,,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,,0.16666666666666666,0.39843333333333336,,0.39735000000000004,0.14285714285714285,0.14285714285714285,,1.0,11.016666666666667,0.581081081081081,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,1348.0,22,3.0,45,41,13,17,11,86,1.0,5,1.0,2.0,,,2.0,6.0,,1,3,12,,6,40,2.0,5.0,,4.0,2.0,3.0,,4.0,2,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,,4.0,,,4.0,,4.0,4.0,8.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,4.0,13,,0.3333333333333333,1.0,0.25,0.4,0.6666666666666666,0.25,0.4,0.6666666666666666,0.25,0.4,0.6666666666666666,0.16666666666666666,0.2,0.16666666666666666,22.033898305084747,,,,0.21052631578947367,0.14285714285714285,,,0.15384615384615385,0.13793103448275862,0.18181818181818182,,0.2222222222222222,,0.375,,0.1111111111111111,,,0.14285714285714285,1.0,0.4166666666666667,0.2,0.25,,0.5,0.3333333333333333,0.4,0.5,0.08333333333333333,,,,0.4,0.5,,,,0.4166666666666667,0.45340833333333336,0.43628,0.35696666666666665,,,0.6666666666666666,0.6666666666666666,5.308333333333333,0.28888888888888886,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,1415.0,24,19.0,51,51,41,35,6,102,,1,,1.0,,1.0,,,1.0,2,1,3,6.0,8,40,,1.0,2.0,2.0,,2.0,4.0,4.0,2,,,,,,,,,,2.0,,2.0,5.0,,7.0,2.0,9.0,,,,,,,,,,,,,,,1.0,,,8.0,,2.0,2.0,2.0,,2.0,1.0,,4.0,41,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.5714285714285714,0.3333333333333333,0.4,,,,12.06896551724138,,,,0.2631578947368421,0.14285714285714285,0.2222222222222222,,0.25,0.125,,,0.2857142857142857,,,0.6666666666666666,0.375,0.25,,,0.5,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,1.0,1.0,,,0.5,,0.3333333333333333,0.4986,0.7049,0.53685,0.4,0.4,0.25,0.5,10.533333333333333,0.803921568627451,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,59999.0,1000,38.0,1894,1888,544,526,242,3782,75.0,120,24.0,38.0,22.0,33.0,31.0,78.0,39.0,134,145,332,108.0,401,1944,29.0,56.0,33.0,91.0,33.0,74.0,38.0,107.0,222,68.0,42.0,27.0,33.0,36.0,9.0,21.0,75.0,11.0,71.0,,25.0,105.0,7.0,137.0,82.0,219.0,11.0,23.0,15.0,8.0,22.0,4.0,13.0,35.0,9.0,7.0,57.0,6.0,13.0,56.0,133.0,18.0,7.0,139.0,7.0,65.0,8.0,29.0,7.0,29.0,19.0,5.0,107.0,544,12.0,0.7655172413793103,0.8951612903225806,0.4367469879518072,0.5178571428571429,0.44594594594594594,0.43993993993993996,0.5178571428571429,0.46,0.5025062656641605,0.5909090909090909,0.535,0.08132530120481928,0.13333333333333333,0.1282051282051282,21.081830790568656,0.38596491228070173,0.09722222222222222,,0.14502762430939226,0.09428950863213811,0.12195121951219512,0.10377358490566038,0.13993541442411195,0.09545983701979045,0.14583333333333334,0.1,0.07334963325183375,0.2,0.13157894736842105,0.16964285714285715,0.13548387096774195,0.14189189189189189,0.07017543859649122,0.06962025316455696,0.6551724137931034,0.36036036036036034,0.625,0.7211538461538461,0.6533333333333333,0.23423423423423423,0.3974358974358974,0.45588235294117646,0.8064516129032258,0.4024024024024024,0.291044776119403,0.2932330827067669,0.9487179487179487,0.6785714285714286,0.631578947368421,0.125,0.44,0.6666666666666666,0.3633633633633634,0.4569439939939941,0.49055000000000004,0.4727139999999999,0.16624040920716113,0.16666666666666666,0.22693266832917705,0.26683291770573564,9.290060240963856,0.28722280887011614,3.0,3.0,21.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.003003003003003003,,0.003003003003003003,1.0,1.0,,,0.013333333333333334,1.0,26.4,5.0,0.007462686567164179,,3.0,,,,1.0,1.0,1.0,1.0,,,0.056338028169014086,1.0,1.0,False,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,152201.0,2537,120.0,4919,4888,1191,1148,646,9807,94.0,178,7.0,11.0,16.0,34.0,27.0,85.0,176.0,401,297,664,205.0,1087,5173,32.0,60.0,8.0,120.0,61.0,151.0,113.0,307.0,236,358.0,6.0,37.0,398.0,442.0,127.0,177.0,928.0,5.0,36.0,,32.0,102.0,5.0,139.0,41.0,180.0,7.0,59.0,41.0,18.0,118.0,20.0,80.0,58.0,38.0,7.0,176.0,7.0,39.0,40.0,157.0,1.0,12.0,227.0,5.0,52.0,51.0,6.0,1.0,7.0,2.0,,307.0,1191,27.0,0.39730639730639733,0.4013605442176871,0.44728915662650603,0.5333333333333333,0.40397350993377484,0.4762419006479482,0.5773195876288659,0.41810344827586204,0.51953125,0.5891089108910891,0.5137931034482759,0.05572289156626506,0.15168539325842698,0.08235294117647059,21.177302457132757,0.6704545454545454,0.04032258064516129,,0.05408271474019088,0.018209408194233688,0.05714285714285714,0.014044943820224719,0.05478331970564186,0.017573939134162022,0.02810304449648712,0.0189328743545611,0.013415892672858616,0.024691358024691357,0.06573705179282868,0.03558718861209965,0.05961070559610705,0.05526315789473684,0.06111111111111111,0.014492753623188406,0.2857142857142857,0.19222462203023757,0.5280898876404494,0.6225165562913907,0.30851063829787234,0.091792656587473,0.3176470588235294,0.34615384615384615,0.2222222222222222,0.4330453563714903,0.4389027431421446,0.44221105527638194,0.4715909090909091,0.1134020618556701,0.6363636363636364,0.14285714285714285,0.14655172413793102,0.47058823529411764,0.47516198704103674,0.4853828633405638,0.4683028735632183,0.4607331877729259,0.05344295991778006,0.07313642756680731,0.11039558417663294,0.2824287028518859,12.66671686746988,0.24212238259808905,44.0,28.0,3.0,33.0,7.0,88.0,229.0,74.0,96.0,262.0,81.0,216.0,226.0,87.0,0.75,0.366412213740458,0.36538461538461536,0.28293736501079914,0.035637149028077755,0.2473002159827214,0.38427947598253276,0.38596491228070173,0.7272727272727273,0.03017241379310345,0.31896551724137934,0.38495575221238937,25.38473282442748,13.0,0.007481296758104738,8.0,94.0,0.24242424242424243,0.24242424242424243,1.0,23.0,24.0,0.2962962962962963,0.3108108108108108,16.0,26.0,0.01090909090909091,,2.0,False,72.0,,2.0,8.0,1.0,14.0,29.0,16.0,37.0,1.0,2.0,1.0,1.0,1.0,0.43243243243243246,0.003816793893129771,0.004366812227074236,0.08247422680412371,0.25,1.0,0.29896907216494845,0.4827586206896552,0.9285714285714286,0.14285714285714285,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,138955.0,2316,117.0,4421,4412,908,935,545,8833,186.0,288,47.0,82.0,40.0,52.0,142.0,300.0,69.0,160,397,748,61.0,855,4572,73.0,139.0,10.0,156.0,66.0,118.0,9.0,141.0,624,170.0,86.0,55.0,96.0,112.0,37.0,50.0,240.0,10.0,131.0,1.0,64.0,266.0,24.0,354.0,142.0,496.0,20.0,39.0,31.0,8.0,39.0,7.0,24.0,59.0,15.0,9.0,98.0,5.0,22.0,140.0,254.0,29.0,23.0,95.0,10.0,47.0,6.0,114.0,30.0,115.0,79.0,8.0,141.0,908,21.0,0.7858942065491183,0.8813559322033898,0.5307486631016043,0.5251798561151079,0.559322033898305,0.5293333333333333,0.5214285714285715,0.559322033898305,0.5390920554854981,0.527027027027027,0.5551181102362205,0.07352941176470588,0.1111111111111111,0.07,17.595887702649268,0.3979591836734694,0.2222222222222222,0.009708737864077669,0.15113636363636362,0.07197802197802197,0.13763440860215054,0.035842293906810034,0.14831460674157304,0.06717484516436398,0.10704960835509138,0.08029197080291971,0.05174353205849269,0.014925373134328358,0.1759656652360515,0.15311909262759923,0.134640522875817,0.12539184952978055,0.1643835616438356,0.06825938566552901,0.6869565217391305,0.384,0.6458333333333334,0.7265625,0.7419354838709677,0.4,0.47333333333333333,0.5089605734767025,0.7605633802816901,0.21333333333333335,0.43125,0.43670886075949367,0.9565217391304348,0.5857142857142857,0.573170731707317,0.23404255319148937,0.4406779661016949,0.7692307692307693,0.38666666666666666,0.4671589333333333,0.497342803030303,0.4813779661016949,0.05972045743329098,0.05987261146496815,0.1824561403508772,0.1649122807017544,7.149064171122995,0.20538339742139788,16.0,14.0,80.0,,,,2.0,,,2.0,,,2.0,,,,,0.0026666666666666666,,0.0026666666666666666,,,,,,,28.25,4.0,0.0125,,9.0,,,,,,,,2.0,,0.04245283018867924,1.0,4.0,False,,13.0,,,,,1.0,,1.0,,,1.0,1.0,,,0.5,0.5,,,,0.007142857142857143,,,,1.0,2.0,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,130084.0,2168,39.0,4184,4169,1077,1131,507,8353,44.0,81,10.0,18.0,14.0,22.0,11.0,44.0,105.0,255,160,380,38.0,601,4406,24.0,54.0,2.0,74.0,34.0,94.0,23.0,157.0,208,112.0,24.0,31.0,209.0,232.0,85.0,64.0,487.0,9.0,29.0,,55.0,135.0,2.0,192.0,38.0,230.0,7.0,70.0,32.0,38.0,49.0,16.0,32.0,29.0,17.0,1.0,78.0,2.0,18.0,62.0,156.0,5.0,3.0,49.0,3.0,16.0,8.0,13.0,3.0,13.0,5.0,,157.0,1077,26.0,0.65,0.7027027027027027,0.42105263157894735,0.4444444444444444,0.3617021276595745,0.48618307426597585,0.5,0.42138364779874216,0.49833333333333335,0.5068493150684932,0.4508670520231214,0.08157894736842106,0.2222222222222222,0.045454545454545456,14.267676767676766,0.6282051282051282,0.014598540145985401,,0.08544303797468354,0.01766138855054811,0.11578947368421053,0.029801324503311258,0.09245742092457421,0.01954732510288066,0.02064896755162242,0.020242914979757085,0.014833127317676144,0.025,0.06526806526806526,0.05708245243128964,0.11799410029498525,0.12732919254658384,0.0915032679738562,0.02280130293159609,0.38461538461538464,0.13989637305699482,0.5432098765432098,0.6984126984126984,0.5454545454545454,0.07599309153713299,0.25,0.2619047619047619,0.36363636363636365,0.44041450777202074,0.4117647058823529,0.430327868852459,0.7238095238095238,0.25,0.5555555555555556,0.1,0.13836477987421383,0.6363636363636364,0.4835924006908463,0.4864587219343695,0.4658532258064515,0.4833216981132074,0.02702702702702703,0.04071246819338423,0.12312811980033278,0.2612312811980033,13.842368421052637,0.2574091778202677,23.0,14.0,6.0,45.0,21.0,64.0,154.0,44.0,81.0,199.0,65.0,231.0,154.0,64.0,0.9506172839506173,0.40703517587939697,0.40703517587939697,0.3436960276338515,0.07772020725388601,0.2659758203799655,0.4155844155844156,0.4155844155844156,0.9375,0.1320754716981132,0.27672955974842767,0.4155844155844156,24.872864321608045,8.0,0.043137254901960784,17.0,60.0,0.37777777777777777,0.37777777777777777,1.0,15.0,22.0,0.3384615384615385,0.3409090909090909,9.0,3.0,0.03153153153153153,,4.0,False,12.0,,3.0,5.0,7.0,5.0,13.0,8.0,18.0,,,,,,0.4444444444444444,,,0.06944444444444445,0.6,1.0,0.18055555555555555,0.38461538461538464,0.8,0.3333333333333333,,,1.0,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,119162.0,1986,-27.0,3813,3825,1025,1036,498,7638,94.0,165,12.0,21.0,25.0,45.0,22.0,59.0,140.0,358,256,582,117.0,683,3932,25.0,49.0,14.0,67.0,65.0,133.0,55.0,200.0,382,130.0,18.0,42.0,144.0,154.0,55.0,58.0,318.0,8.0,39.0,2.0,52.0,128.0,11.0,191.0,49.0,240.0,6.0,76.0,45.0,31.0,55.0,15.0,34.0,51.0,21.0,5.0,106.0,9.0,30.0,72.0,172.0,9.0,18.0,153.0,11.0,55.0,25.0,13.0,3.0,14.0,9.0,1.0,200.0,1025,19.0,0.74609375,0.7732793522267206,0.43986254295532645,0.5102040816326531,0.48872180451127817,0.4421875,0.4649122807017544,0.46474358974358976,0.4802816901408451,0.5153846153846153,0.5209424083769634,0.07216494845360824,0.18787878787878787,0.11864406779661017,18.579234972677593,0.5188679245283019,0.10091743119266056,0.017543859649122806,0.08713410483321987,0.024605678233438486,0.1262135922330097,0.035555555555555556,0.09569377990430622,0.025966850828729283,0.03614457831325301,0.01545253863134658,0.025,0.016666666666666666,0.06419753086419754,0.07441860465116279,0.11041009463722397,0.11564625850340136,0.15254237288135594,0.018867924528301886,0.6428571428571429,0.2578125,0.5696969696969697,0.7014925373134329,0.6276595744680851,0.0921875,0.3728813559322034,0.4230769230769231,0.45454545454545453,0.559375,0.39106145251396646,0.3954802259887006,0.8714285714285714,0.3684210526315789,0.5714285714285714,0.3333333333333333,0.28846153846153844,0.5555555555555556,0.3484375,0.4730568288854003,0.485734,0.4665333333333334,0.08175182481751825,0.0878594249201278,0.09809663250366032,0.29282576866764276,12.652405498281787,0.26881720430107525,10.0,6.0,8.0,37.0,10.0,4.0,21.0,13.0,18.0,58.0,23.0,51.0,19.0,4.0,0.9444444444444444,0.3103448275862069,0.32142857142857145,0.090625,0.0578125,0.0328125,0.19047619047619047,0.2,0.75,0.0641025641025641,0.08333333333333333,0.21052631578947367,25.01551724137931,10.0,0.0111731843575419,14.0,31.0,0.3783783783783784,0.3888888888888889,1.0,1.0,5.0,0.21739130434782608,0.07692307692307693,4.0,1.0,0.04242424242424243,1.0,2.0,False,3.0,,1.0,1.0,4.0,,7.0,1.0,8.0,,2.0,2.0,1.0,1.0,0.125,0.034482758620689655,0.047619047619047616,0.017543859649122806,1.0,1.0,0.12280701754385964,,,0.4,,,,1.0,0.02702702702702703,0.01694915254237288
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,194682.0,3245,396.0,6230,6192,1600,1598,803,12422,229.0,322,52.0,78.0,51.0,74.0,232.0,518.0,251.0,547,712,1387,360.0,1844,6347,88.0,156.0,59.0,244.0,160.0,317.0,137.0,493.0,842,582.0,92.0,59.0,403.0,477.0,157.0,173.0,1028.0,33.0,198.0,8.0,147.0,615.0,73.0,835.0,239.0,1074.0,38.0,105.0,74.0,31.0,96.0,38.0,43.0,131.0,53.0,36.0,227.0,23.0,49.0,86.0,195.0,14.0,30.0,481.0,55.0,212.0,50.0,127.0,39.0,127.0,72.0,11.0,493.0,1600,29.0,0.5912921348314607,0.6321321321321322,0.5133381398702235,0.5641025641025641,0.5047318611987381,0.5089163237311386,0.5674846625766872,0.5028248587570622,0.5513513513513514,0.6069651741293532,0.5643678160919541,0.04253785147801009,0.09937888198757763,0.05019305019305019,26.414303673697443,0.42290748898678415,0.4294117647058823,0.04819277108433735,0.25329489291598023,0.07913669064748201,0.20646067415730338,0.08088235294117647,0.2426751592356688,0.07938144329896907,0.09848484848484848,0.07482993197278912,0.07344632768361582,0.10377358490566038,0.17251908396946564,0.275,0.288698955365622,0.20925553319919518,0.2,0.05828220858895705,0.5669291338582677,0.22085048010973937,0.7111801242236024,0.7896551724137931,0.5807860262008734,0.355281207133059,0.44787644787644787,0.4715447154471545,0.5086206896551724,0.37517146776406035,0.45886654478976235,0.4597069597069597,0.6772908366533864,0.4785276073619632,0.6666666666666666,0.17307692307692307,0.20903954802259886,0.6891891891891891,0.26954732510288065,0.4386299931129477,0.4752788590604025,0.42835988538681974,0.13126934984520125,0.13730569948186527,0.13232104121475055,0.267353579175705,10.580533525594811,0.2568218298555377,74.0,48.0,81.0,4.0,3.0,19.0,67.0,34.0,20.0,71.0,37.0,42.0,63.0,19.0,0.7,0.28169014084507044,0.29850746268656714,0.04869684499314129,0.0027434842249657062,0.045953360768175584,0.2835820895522388,0.2835820895522388,0.6842105263157895,0.00847457627118644,0.096045197740113,0.30158730158730157,27.25774647887324,12.0,0.0018281535648994515,1.0,73.0,0.25,0.25,1.0,11.0,12.0,0.32432432432432434,0.3235294117647059,26.0,13.0,0.0728476821192053,10.0,7.0,False,18.0,8.0,,,1.0,3.0,7.0,3.0,7.0,,4.0,,,,0.42857142857142855,,,,,,0.04294478527607362,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,109692.0,1828,163.0,3501,3483,856,896,441,6984,72.0,122,9.0,19.0,19.0,30.0,74.0,142.0,143.0,317,289,581,150.0,911,3684,34.0,69.0,11.0,97.0,55.0,107.0,63.0,209.0,412,166.0,18.0,33.0,117.0,136.0,35.0,52.0,291.0,7.0,43.0,3.0,44.0,116.0,28.0,188.0,53.0,241.0,13.0,44.0,28.0,16.0,51.0,4.0,29.0,36.0,22.0,3.0,87.0,7.0,21.0,49.0,123.0,6.0,22.0,173.0,16.0,55.0,30.0,19.0,2.0,22.0,15.0,4.0,209.0,856,8.0,0.71280276816609,0.7357142857142858,0.4974182444061962,0.4927536231884058,0.514018691588785,0.5248275862068965,0.5119047619047619,0.5140845070422535,0.5617128463476071,0.5284090909090909,0.5819209039548022,0.05679862306368331,0.13114754098360656,0.07746478873239436,21.989005497251373,0.5862068965517241,0.28865979381443296,0.03488372093023256,0.0861812778603269,0.03194650817236255,0.11,0.02681992337164751,0.09163802978235967,0.031113876789047916,0.0313588850174216,0.028205128205128206,0.0343796711509716,0.027777777777777776,0.06631299734748011,0.10432569974554708,0.08680555555555555,0.12367491166077739,0.07692307692307693,0.03812316715542522,0.6818181818181818,0.16827586206896553,0.5901639344262295,0.6792452830188679,0.7638888888888888,0.19586206896551725,0.5211267605633803,0.5648854961832062,0.43243243243243246,0.43724137931034485,0.45110410094637227,0.45980707395498394,0.8321678321678322,0.2261904761904762,0.47368421052631576,0.1111111111111111,0.2112676056338028,0.6333333333333333,0.36689655172413793,0.4766145517241375,0.4623680555555555,0.48389894366197184,0.07198952879581152,0.08870967741935484,0.10647639956092206,0.22941822173435786,12.32719449225474,0.24450157097972008,19.0,14.0,10.0,67.0,18.0,32.0,77.0,17.0,61.0,144.0,35.0,162.0,77.0,32.0,0.8852459016393442,0.4236111111111111,0.4236111111111111,0.1986206896551724,0.09241379310344827,0.10620689655172413,0.4155844155844156,0.42105263157894735,0.84375,0.1267605633802817,0.11971830985915492,0.4155844155844156,24.049999999999997,4.0,0.01892744479495268,29.0,30.0,0.43283582089552236,0.43283582089552236,0.9310344827586207,7.0,12.0,0.34285714285714286,0.4117647058823529,5.0,20.0,0.026455026455026454,,7.0,False,21.0,,3.0,8.0,5.0,3.0,7.0,6.0,15.0,,,1.0,3.0,1.0,0.4,0.006944444444444444,0.012987012987012988,0.09523809523809523,0.375,1.0,0.08333333333333333,0.42857142857142855,1.0,0.2777777777777778,2.0,,1.0,,,
2366,1610612750,Mike Wilks,Mike Wilks,2366,MIN,19519.0,325,-22.0,597,611,198,220,66,1208,3.0,12,1.0,1.0,2.0,9.0,2.0,8.0,12.0,29,17,49,16.0,62,594,1.0,3.0,1.0,6.0,7.0,20.0,8.0,25.0,20,14.0,2.0,5.0,41.0,50.0,8.0,28.0,109.0,2.0,9.0,,3.0,16.0,,19.0,11.0,30.0,2.0,11.0,4.0,7.0,8.0,,6.0,4.0,2.0,2.0,12.0,,2.0,18.0,31.0,,1.0,18.0,,5.0,4.0,3.0,2.0,3.0,3.0,,25.0,198,4.0,0.5882352941176471,0.625,0.3469387755102041,0.3333333333333333,0.35,0.34328358208955223,0.4166666666666667,0.3269230769230769,0.40789473684210525,0.42857142857142855,0.4166666666666667,0.10204081632653061,0.25,0.125,13.037037037037036,0.6666666666666666,,,0.07017543859649122,0.03734439834024896,0.04225352112676056,0.05555555555555555,0.06354515050167224,0.039711191335740074,0.02040816326530612,0.07246376811594203,0.024390243902439025,,0.06557377049180328,0.06557377049180328,0.07547169811320754,0.03773584905660377,0.05555555555555555,0.05555555555555555,1.0,0.1791044776119403,0.25,0.3333333333333333,0.6666666666666666,0.11940298507462686,0.25,0.2857142857142857,0.5,0.43283582089552236,0.41379310344827586,0.42857142857142855,0.5833333333333334,0.16666666666666666,1.0,,0.34615384615384615,0.2222222222222222,0.44776119402985076,0.4552126984126984,0.4851599999999999,0.47006666666666663,0.06944444444444445,0.09259259259259259,0.0967741935483871,0.4032258064516129,13.006122448979589,0.3316582914572864,9.0,9.0,1.0,5.0,2.0,2.0,13.0,4.0,4.0,18.0,6.0,12.0,11.0,2.0,1.0,0.2222222222222222,0.25,0.26865671641791045,0.07462686567164178,0.19402985074626866,0.15384615384615385,0.15384615384615385,1.0,0.07692307692307693,0.15384615384615385,0.18181818181818182,28.383333333333336,,0.034482758620689655,2.0,5.0,0.4,0.4,1.0,,1.0,0.16666666666666666,,,,0.1,,,False,,,,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,,,,0.3333333333333333,,,0.16666666666666666,,,0.3333333333333333,0.5,1.0,0.5,,,,,,
