EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,on,BlockedArc3,HeaveMakes
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,18014.0,300,-42,584,584,265,258,75,1168,30.0,41,10.0,12.0,12.0,19,5.0,18,18,36,4.0,8.0,1.0,1.0,1.0,2.0,4.0,10.0,2.0,5.0,53,95,8.0,18.0,21.0,151,654,11.0,17,1.0,1.0,4.0,29,20,37,3.0,7.0,13.0,62,86,20.0,24.0,12.0,10.0,4.0,8.0,14.0,14.0,7.0,2.0,5.0,28.0,2.0,20,2,23.0,4.0,29,22,51,3.0,9.0,5.0,4.0,11.0,2.0,4.0,9.0,2.0,7.0,2.0,20.0,3.0,13.0,7,24,7.0,2.0,25.0,2.0,1.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,62,265,6.0,0.8113207547169812,0.9148936170212766,1.0,0.4444444444444444,1.0,0.42857142857142855,0.4444444444444444,0.5578947368421052,0.6470588235294118,0.5405405405405406,0.5752212389380531,0.6944444444444444,0.5568181818181818,0.6048387096774194,0.725,0.5980392156862745,0.1592920353982301,0.08421052631578947,0.0975609756097561,0.16666666666666666,0.027777777777777776,21.55688622754491,0.55,0.21052631578947367,0.12169312169312169,0.0966183574879227,0.037037037037037035,0.05555555555555555,0.102880658436214,0.09053497942386832,0.125,0.1320754716981132,0.05555555555555555,0.06896551724137931,0.06896551724137931,0.09803921568627451,0.175,0.0425531914893617,0.06976744186046512,1.0,0.36283185840707965,0.7317073170731707,0.8108108108108109,0.7333333333333333,0.1592920353982301,0.2777777777777778,0.3333333333333333,0.6,0.3185840707964602,0.5,0.5142857142857142,1.0,0.07079646017699115,0.5,0.5,1.0,0.08849557522123894,0.4,0.4,1.0,0.6666666666666666,0.8333333333333334,0.4,0.05555555555555555,1.0,1.0,0.4318181818181818,0.631578947368421,0.045454545454545456,0.5,0.11363636363636363,0.4,0.5221238938053098,0.4,0.49883097345132754,0.5551200000000001,0.5018363636363636,0.06722689075630252,0.07920792079207921,0.19205298013245034,0.4105960264900662,8.572631578947368,23.855555555555554,0.4537671232876712,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,35859.0,598,-74,1123,1117,356,348,152,2240,55.0,87,15.0,27.0,17.0,25,1.0,11,11,44,4.0,9.0,1.0,1.0,3.0,5.0,8.0,31.0,,8.0,67,142,12.0,40.0,72.0,242,1166,17.0,33,1.0,1.0,6.0,43,20,36,3.0,13.0,29.0,78,86,48.0,33.0,20.0,29.0,8.0,9.0,26.0,33.0,16.0,1.0,9.0,73.0,4.0,33,13,51.0,6.0,70,38,108,7.0,39.0,21.0,18.0,18.0,2.0,10.0,9.0,,8.0,,27.0,1.0,7.0,21,39,6.0,4.0,92.0,4.0,9.0,34.0,8.0,42.0,10.0,43.0,26.0,1.0,,78,356,5.0,0.6417910447761194,0.7543859649122807,0.9166666666666666,0.3,1.0,0.23076923076923078,0.3157894736842105,0.47183098591549294,0.5151515151515151,0.5555555555555556,0.46703296703296704,0.5441176470588235,0.5,0.5316742081447964,0.5675675675675675,0.5846153846153846,0.21978021978021978,0.06338028169014084,0.09195402298850575,,0.022727272727272728,19.15057915057915,0.6666666666666666,0.16216216216216217,0.12944162436548223,0.07551487414187644,0.11711711711711711,0.047619047619047616,0.12673267326732673,0.0710172744721689,0.08333333333333333,0.0423728813559322,0.09045226130653267,0.057971014492753624,0.09243697478991597,0.12962962962962962,0.15568862275449102,0.10843373493975904,0.07608695652173914,0.6046511627906976,0.47802197802197804,0.632183908045977,0.6962025316455697,0.6181818181818182,0.06043956043956044,0.09090909090909091,0.09090909090909091,1.0,0.24175824175824176,0.25,0.2558139534883721,0.7272727272727273,0.04945054945054945,0.4444444444444444,0.4444444444444444,1.0,0.17032967032967034,0.25806451612903225,0.25806451612903225,0.875,0.7941176470588235,0.5555555555555556,0.3333333333333333,0.029411764705882353,1.0,1.0,0.5102040816326531,0.68,0.10204081632653061,0.6,0.16326530612244897,,0.6978021978021978,0.27586206896551724,0.5263172222222221,0.5393950000000001,0.5339765957446809,0.1643192488262911,0.19767441860465115,0.17768595041322313,0.32231404958677684,6.53169014084507,25.580000000000005,0.3170080142475512,3.0,2.0,7.0,5.0,2.0,1.0,1.0,1.0,24.0,1.0,8.0,3.0,1.0,0.04,0.14285714285714285,0.024390243902439025,,,,,,,,,,,True,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,22661.0,378,-32,693,696,132,167,88,1389,11.0,24,3.0,6.0,3.0,5,4.0,15,13,40,,2.0,,,,,16.0,38.0,,5.0,28,79,16.0,40.0,17.0,121,690,5.0,11,2.0,6.0,2.0,18,5,9,,5.0,4.0,14,42,14.0,45.0,6.0,38.0,16.0,9.0,18.0,24.0,8.0,2.0,8.0,54.0,5.0,12,10,43.0,4.0,57,17,74,1.0,11.0,9.0,2.0,17.0,4.0,11.0,7.0,,6.0,1.0,24.0,4.0,4.0,17,38,5.0,2.0,25.0,1.0,,12.0,1.0,8.0,2.0,8.0,4.0,,,14,132,,0.75,0.84,0.9375,0.4,0.3333333333333333,,0.4,0.35443037974683544,0.45454545454545453,0.5555555555555556,0.4369747899159664,0.47058823529411764,0.35714285714285715,0.4618320610687023,0.47368421052631576,0.4117647058823529,0.33613445378151263,0.11392405063291139,0.16666666666666666,0.2,0.05,19.472361809045225,0.7083333333333334,0.23529411764705882,0.16165413533834586,0.04316546762589928,0.15873015873015872,0.08928571428571429,0.16109422492401215,0.05089820359281437,0.04225352112676056,0.034482758620689655,0.05,0.08163265306122448,0.18571428571428572,0.1643835616438356,0.14634146341463414,0.0975609756097561,0.015384615384615385,0.5,0.20168067226890757,0.4583333333333333,0.55,0.5454545454545454,0.12605042016806722,0.26666666666666666,0.3333333333333333,1.0,0.33613445378151263,0.325,0.34210526315789475,0.8461538461538461,0.01680672268907563,,,,0.31932773109243695,0.42105263157894735,0.42105263157894735,0.9375,0.35294117647058826,0.5,,,,,0.35714285714285715,0.6,,,0.35714285714285715,,0.5378151260504201,0.42105263157894735,0.48703571428571435,0.5244178571428572,0.47738571428571425,0.09230769230769231,0.13333333333333333,0.1487603305785124,0.11570247933884298,11.213924050632913,24.740000000000002,0.19047619047619047,3.0,,6.0,2.0,4.0,,,,4.0,,2.0,,,,0.2727272727272727,,2.0,6.0,0.14285714285714285,0.35294117647058826,0.3333333333333333,1.0,,,,,True,,
304,1610612762,John Stockton,John Stockton,304,UTA,16294.0,272,5,500,507,118,137,57,1007,14.0,22,,1.0,2.0,5,1.0,8,16,33,1.0,1.0,,,,,2.0,7.0,1.0,2.0,31,63,3.0,8.0,20.0,91,532,2.0,7,,,,4,6,13,1.0,2.0,12.0,27,24,38.0,9.0,2.0,7.0,2.0,3.0,67.0,76.0,25.0,9.0,33.0,161.0,1.0,5,4,15.0,,19,6,25,1.0,15.0,5.0,10.0,10.0,7.0,7.0,9.0,,3.0,,19.0,2.0,8.0,7,27,,2.0,25.0,2.0,3.0,7.0,5.0,3.0,1.0,3.0,2.0,,,27,118,4.0,0.3870967741935484,0.4,1.0,0.375,,0.5,0.375,0.49206349206349204,0.2857142857142857,0.46153846153846156,0.5,0.2857142857142857,0.5,0.5432098765432098,0.2857142857142857,0.5952380952380952,0.11267605633802817,0.047619047619047616,0.045454545454545456,0.25,,17.6678445229682,0.5263157894736842,,0.0949367088607595,0.02577319587628866,0.07692307692307693,0.05555555555555555,0.09047619047619047,0.02830188679245283,0.018518518518518517,0.04,0.022222222222222223,0.06666666666666667,0.075,0.12244897959183673,0.08695652173913043,0.09302325581395349,0.03225806451612903,0.6666666666666666,0.30985915492957744,0.6363636363636364,0.6666666666666666,0.42857142857142855,0.11267605633802817,0.125,0.16666666666666666,,0.4647887323943662,0.48484848484848486,0.48484848484848486,0.375,0.014084507042253521,1.0,1.0,1.0,0.09859154929577464,0.2857142857142857,0.3333333333333333,1.0,0.14285714285714285,,,,,,0.3333333333333333,0.4,,,0.13333333333333333,0.5,0.4225352112676056,0.2857142857142857,0.4650978873239437,0.38008333333333333,0.49598333333333333,0.09210526315789473,0.10294117647058823,0.04395604395604396,0.2967032967032967,11.009523809523808,24.575,0.236,,,9.0,7.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.125,0.14285714285714285,,True,,
763,1610612762,Tony Massenburg,Tony Massenburg,763,UTA,47392.0,790,-95,1483,1481,458,483,185,2964,49.0,88,20.0,37.0,21.0,34,42.0,102,13,42,,,,,,,,,,,104,232,,,65.0,273,1581,25.0,46,,,9.0,59,40,69,,,21.0,101,140,68.0,,40.0,,,16.0,14.0,17.0,4.0,,10.0,37.0,4.0,53,18,66.0,13.0,97,59,156,8.0,17.0,7.0,10.0,22.0,4.0,10.0,28.0,2.0,12.0,4.0,50.0,3.0,14.0,87,144,10.0,11.0,84.0,6.0,,40.0,5.0,19.0,6.0,19.0,11.0,6.0,5.0,101,458,8.0,0.6730769230769231,0.8333333333333334,,,,,,0.4482758620689655,0.5434782608695652,0.5797101449275363,0.4482758620689655,0.5434782608695652,0.5797101449275363,0.503690036900369,0.5784313725490197,0.63125,,0.06896551724137931,0.10227272727272728,0.06862745098039216,,18.94923258559622,0.44,0.2826086956521739,0.12890625,0.09347442680776014,0.12857142857142856,0.0425531914893617,0.12883435582822086,0.08623298033282904,0.16774193548387098,0.07792207792207792,0.05813953488372093,0.038461538461538464,0.10344827586206896,0.1736111111111111,0.11659192825112108,0.12962962962962962,0.07207207207207207,0.5789473684210527,0.3793103448275862,0.5568181818181818,0.620253164556962,0.5510204081632653,0.4396551724137931,0.4117647058823529,0.4421052631578947,0.7619047619047619,0.1810344827586207,0.30952380952380953,0.30952380952380953,0.8461538461538461,,,,,,,,,0.8043478260869565,0.5405405405405406,,,,,0.4927536231884058,0.6176470588235294,,,,,0.3793103448275862,,0.44349267241379314,0.5163130434782609,0.46106521739130435,0.15037593984962405,0.15037593984962405,0.21611721611721613,0.36996336996337,7.036206896551725,,0.3088334457181389,,,3.0,2.0,1.0,2.0,,,12.0,,1.0,2.0,1.0,0.05405405405405406,0.125,,,,0.0625,,,,,,,,True,,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,26937.0,449,-70,837,830,246,241,111,1667,13.0,26,,,3.0,9,11.0,27,14,29,1.0,3.0,,,,,5.0,29.0,1.0,9.0,38,82,6.0,32.0,23.0,117,884,,5,,1.0,2.0,2,10,26,1.0,9.0,14.0,37,30,46.0,12.0,,26.0,5.0,6.0,100.0,116.0,38.0,21.0,41.0,248.0,,8,8,27.0,1.0,36,8,44,1.0,16.0,12.0,4.0,31.0,5.0,26.0,12.0,,5.0,1.0,43.0,3.0,12.0,9,34,,6.0,31.0,2.0,1.0,11.0,5.0,,,1.0,,,,37,246,5.0,0.39473684210526316,0.39473684210526316,0.6666666666666666,0.1875,,0.1111111111111111,0.20689655172413793,0.4634146341463415,,0.38461538461538464,0.41228070175438597,,0.32857142857142857,0.453125,0.14285714285714285,0.43023255813953487,0.2807017543859649,0.07317073170731707,0.15384615384615385,0.037037037037037035,0.034482758620689655,17.738589211618255,0.7209302325581395,0.047619047619047616,0.08881578947368421,0.025,0.09876543209876543,,0.09090909090909091,0.02077922077922078,0.025,0.05434782608695652,0.006756756756756757,,0.06593406593406594,0.09523809523809523,0.10077519379844961,0.13333333333333333,0.016666666666666666,,0.22807017543859648,0.5,0.5909090909090909,0.46153846153846156,0.23684210526315788,0.4074074074074074,0.4230769230769231,0.18181818181818182,0.2543859649122807,0.4827586206896552,0.5,0.5,0.02631578947368421,0.3333333333333333,0.3333333333333333,1.0,0.2543859649122807,0.1724137931034483,0.1724137931034483,0.6,,,,,,,0.2571428571428571,0.3333333333333333,,,0.2571428571428571,0.1111111111111111,0.5087719298245614,0.19230769230769232,0.4755563063063063,0.39058333333333334,0.4691075757575757,0.08943089430894309,0.12087912087912088,0.017094017094017096,0.3162393162393162,9.320731707317073,27.387500000000003,0.2939068100358423,6.0,3.0,16.0,14.0,2.0,,,1.0,,1.0,,,,,,,,1.0,,0.16666666666666666,,,,,,1.0,True,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,12734.0,212,-126,408,420,137,190,48,828,13.0,25,1.0,4.0,4.0,9,1.0,7,20,47,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,5.0,34,79,3.0,6.0,12.0,89,491,2.0,8,,,1.0,5,8,24,3.0,6.0,4.0,29,48,20.0,6.0,,5.0,2.0,6.0,10.0,10.0,3.0,1.0,6.0,20.0,,5,4,14.0,,18,5,23,,5.0,3.0,2.0,7.0,1.0,6.0,4.0,2.0,1.0,,11.0,,3.0,9,16,,1.0,17.0,1.0,,9.0,,1.0,,1.0,,,,29,137,3.0,0.7058823529411765,0.7058823529411765,0.6666666666666666,0.5,,0.5,0.5,0.43037974683544306,0.25,0.3333333333333333,0.45294117647058824,0.25,0.4166666666666667,0.478494623655914,0.2777777777777778,0.4393939393939394,0.07058823529411765,0.0759493670886076,0.12,0.42857142857142855,,22.26980728051392,0.6363636363636364,,0.1044776119402985,0.027472527472527472,0.13793103448275862,,0.11042944785276074,0.024271844660194174,,0.06,0.02666666666666667,,0.08571428571428572,0.10256410256410256,0.11666666666666667,0.14285714285714285,,,0.29411764705882354,0.52,0.5909090909090909,0.8461538461538461,0.08235294117647059,0.14285714285714285,0.25,,0.5529411764705883,0.425531914893617,0.425531914893617,0.65,0.011764705882352941,1.0,1.0,1.0,0.058823529411764705,0.4,0.4,0.5,0.5,0.25,1.0,,,,0.3,0.4444444444444444,0.03333333333333333,1.0,0.16666666666666666,0.4,0.36470588235294116,0.4,0.4709976470588237,0.472725,0.48047999999999996,0.0967741935483871,0.10344827586206896,0.056179775280898875,0.3258426966292135,12.026582278481014,24.48333333333333,0.33578431372549017,3.0,,,,,,,,1.0,,,,,,0.125,,,,,,,,,,,,True,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,5119.0,85,-39,176,174,102,117,21,350,3.0,7,,,1.0,2,3.0,9,4,12,,,,,,,,2.0,,1.0,10,28,,2.0,2.0,22,200,1.0,1,,,,2,7,18,,1.0,2.0,16,4,16.0,,,2.0,,4.0,16.0,17.0,9.0,4.0,3.0,35.0,1.0,2,2,4.0,,6,3,9,1.0,4.0,1.0,3.0,6.0,1.0,1.0,5.0,2.0,5.0,1.0,11.0,2.0,7.0,3,7,1.0,1.0,2.0,,,1.0,,,,,,,,16,102,2.0,0.2,0.2,,,,,,0.35714285714285715,1.0,0.3888888888888889,0.3333333333333333,1.0,0.3684210526315789,0.3548387096774194,1.0,0.4,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.16666666666666666,21.0,0.5454545454545454,,0.06451612903225806,0.03076923076923077,0.25,0.08333333333333333,0.08571428571428572,0.03896103896103896,0.04,0.06666666666666667,,,,0.14285714285714285,0.06666666666666667,0.3333333333333333,0.06666666666666667,,0.23333333333333334,0.42857142857142855,0.5,0.3333333333333333,0.3,0.3333333333333333,0.375,0.3333333333333333,0.4,0.3333333333333333,0.4,,,,,,0.06666666666666667,,,,,,,,,,0.10526315789473684,0.5,,,0.05263157894736842,,0.3,,0.4231,,0.3977263157894737,0.03225806451612903,0.034482758620689655,0.09090909090909091,0.7272727272727273,11.110714285714286,34.05,0.5795454545454546,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,True,,
384,1610612762,Calbert Cheaney,Calbert Cheaney,384,UTA,25688.0,428,52,771,762,117,124,85,1533,17.0,26,4.0,6.0,1.0,1,10.0,13,28,67,1.0,4.0,1.0,1.0,,,,,,,55,106,1.0,4.0,7.0,120,770,9.0,13,1.0,1.0,,21,4,9,,,1.0,9,92,18.0,3.0,6.0,,,6.0,27.0,30.0,10.0,7.0,10.0,63.0,2.0,7,9,22.0,,31,9,40,1.0,15.0,11.0,4.0,11.0,2.0,8.0,11.0,2.0,3.0,1.0,22.0,3.0,6.0,14,41,2.0,5.0,11.0,1.0,,6.0,,3.0,1.0,3.0,2.0,1.0,,9,117,3.0,0.8363636363636363,0.8846153846153846,1.0,0.25,1.0,,0.25,0.5188679245283019,0.6923076923076923,0.4444444444444444,0.5136363636363637,0.75,0.4444444444444444,0.5217391304347826,0.75,0.45,0.03636363636363636,0.05660377358490566,0.19230769230769232,,0.014925373134328358,15.856481481481481,0.5,,0.08029197080291971,0.025179856115107913,0.1125,0.05,0.08757062146892655,0.02830188679245283,0.03389830508474576,0.02564102564102564,0.02127659574468085,0.030303030303030304,0.08695652173913043,0.07407407407407407,0.08064516129032258,0.11864406779661017,0.020833333333333332,0.6666666666666666,0.23636363636363636,0.6538461538461539,0.8095238095238095,0.7058823529411765,0.11818181818181818,0.7692307692307693,0.7692307692307693,0.7,0.6090909090909091,0.417910447761194,0.42424242424242425,0.9642857142857143,0.03636363636363636,0.25,0.25,1.0,,,,,0.42857142857142855,0.6666666666666666,0.5,0.07142857142857142,1.0,1.0,0.1111111111111111,1.0,,,,,0.2727272727272727,,0.4467972727272727,0.4937833333333333,0.4193222222222222,0.05217391304347826,0.05405405405405406,0.175,0.075,13.06132075471698,23.0,0.1517509727626459,,,3.0,2.0,1.0,,,,2.0,,,,,,0.09523809523809523,,,,0.14285714285714285,,,,,,,,True,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,23436.0,391,-32,742,744,305,301,90,1486,26.0,36,5.0,9.0,10.0,13,12.0,32,47,95,,,,,,,1.0,1.0,1.0,1.0,85,163,1.0,1.0,73.0,246,834,7.0,16,,,7.0,21,28,49,1.0,1.0,34.0,93,126,44.0,3.0,6.0,1.0,1.0,8.0,49.0,49.0,21.0,12.0,16.0,98.0,4.0,11,19,38.0,10.0,67,15,82,2.0,23.0,10.0,13.0,26.0,7.0,21.0,8.0,,5.0,1.0,34.0,2.0,13.0,11,23,1.0,,94.0,7.0,1.0,39.0,11.0,6.0,3.0,6.0,4.0,,,93,305,2.0,0.7411764705882353,0.7682926829268293,1.0,1.0,,1.0,1.0,0.5214723926380368,0.4375,0.5714285714285714,0.5274390243902439,0.4375,0.59,0.5917874396135265,0.5526315789473685,0.6549295774647887,0.006097560975609756,0.049079754601226995,0.08333333333333333,0.15625,,28.55450236966825,0.7647058823529411,0.35714285714285715,0.15966386554621848,0.041044776119402986,0.2638888888888889,0.11764705882352941,0.18387096774193548,0.04966887417218543,0.05194805194805195,0.08196721311475409,0.015384615384615385,0.04,0.1643835616438356,0.14492753623188406,0.16666666666666666,0.2857142857142857,0.02857142857142857,0.6666666666666666,0.21951219512195122,0.7222222222222222,0.7878787878787878,0.5769230769230769,0.1951219512195122,0.375,0.4444444444444444,0.75,0.5792682926829268,0.49473684210526314,0.49473684210526314,0.8297872340425532,,,,,0.006097560975609756,1.0,1.0,1.0,0.5625,0.5555555555555556,0.2,,,,0.26,0.7692307692307693,,,0.02,1.0,0.22560975609756098,1.0,0.44472591463414635,0.49562,0.460147,0.1989795918367347,0.2,0.08536585365853659,0.3780487804878049,12.070552147239264,24.1,0.4110512129380054,,,,,,,,,3.0,,,2.0,,,0.1111111111111111,,,,0.3333333333333333,,,,,,,,True,,
