EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,Travels,Loose Ball Fouls,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceTurnovers,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,13771.0,230,46,422,423,96,104,38,845,9.0,17,5.0,7.0,1.0,3.0,8.0,17.0,3.0,13.0,1.0,1.0,1.0,2.0,13.0,24.0,3.0,2.0,5.0,18.0,37,16.0,37.0,7.0,91.0,397,1.0,1.0,4.0,3.0,7.0,10.0,3.0,7.0,3.0,26.0,18.0,18.0,42.0,6.0,24.0,13.0,1.0,21.0,7.0,28.0,5.0,2.0,9.0,8.0,4.0,63.0,1.0,4.0,6.0,1.0,11.0,1.0,12.0,6.0,2.0,4.0,12.0,1.0,11.0,3.0,1.0,15.0,3.0,4.0,16,1.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,26.0,96,1.0,0.5,0.5,0.875,0.43243243243243246,0.25,0.42857142857142855,0.43243243243243246,0.4864864864864865,0.7,0.5675675675675675,0.3,0.6764705882352942,0.5833333333333334,0.3,0.6842105263157895,0.5,0.02702702702702703,0.058823529411764705,19.957081545064376,0.8,0.06666666666666667,0.03333333333333333,0.0078125,0.17391304347826086,0.04926108374384237,0.005847953216374269,0.023809523809523808,0.04081632653061224,0.037037037037037035,0.025974025974025976,0.23529411764705882,1.0,0.22972972972972974,0.5294117647058824,0.5625,0.3333333333333333,0.04054054054054054,0.3333333333333333,0.3333333333333333,1.0,0.22972972972972974,0.47058823529411764,0.47058823529411764,0.625,0.17567567567567569,0.23076923076923078,0.23076923076923078,1.0,0.32432432432432434,0.5416666666666666,0.5416666666666666,0.8461538461538461,0.2,1.0,1.0,0.6,0.4117647058823529,0.7142857142857143,0.11764705882352941,0.5,0.29411764705882354,0.4,0.7297297297297297,0.5416666666666666,0.5142986486486487,0.5072125000000001,0.5045029411764707,0.05194805194805195,0.1,0.03296703296703297,0.2857142857142857,9.643243243243244,25.03783783783784,0.22748815165876776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,16979.0,283,32,499,502,101,78,54,1001,14.0,23,1.0,4.0,2.0,8.0,1.0,9.0,,,,,,,,,,,,17.0,40,,,8.0,42.0,461,9.0,,,14.0,2.0,7.0,,,3.0,7.0,18.0,16.0,,,,,3.0,13.0,3.0,16.0,3.0,,5.0,2.0,6.0,35.0,15.0,6.0,64.0,9.0,79.0,20.0,99.0,14.0,9.0,5.0,6.0,4.0,5.0,8.0,1.0,14.0,4.0,10.0,18,3.0,15.0,1.0,7.0,1.0,13.0,4.0,13.0,8.0,7.0,101,,0.5294117647058824,0.6428571428571429,,,,,,0.425,0.2857142857142857,0.425,0.6666666666666666,0.2857142857142857,0.44680851063829785,0.6363636363636364,0.35,,0.075,0.043478260869565216,10.87344028520499,0.42857142857142855,0.75,0.2831858407079646,0.0847457627118644,0.25,0.28,0.09259259259259259,0.10416666666666667,0.21052631578947367,0.30985915492957744,0.30612244897959184,0.3333333333333333,0.6153846153846154,0.575,0.6086956521739131,0.6363636363636364,0.5,0.2,0.25,0.3333333333333333,0.5,0.225,0.1111111111111111,0.1111111111111111,1.0,,,,,,,,,,,,,0.5714285714285714,0.25,,,,,0.575,,0.46133500000000005,0.4929555555555555,0.4757142857142857,0.15217391304347827,0.15217391304347827,0.3333333333333333,0.16666666666666666,5.6975,,0.20240480961923848,5.0,8.0,6.0,2.0,6.0,5.0,3.0,1.0,1.0,6.0,3.0,1.0,0.6666666666666666,0.25,0.1282051282051282,0.0847457627118644,0.07142857142857142,0.09375,0.2857142857142857,0.1111111111111111,0.15789473684210525,0.8888888888888888,0.625,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,29423.0,490,31,880,877,205,182,94,1757,32.0,46,6.0,7.0,38.0,80.0,10.0,19.0,,,,,,,,,,,,80.0,145,,,38.0,198.0,860,22.0,,,26.0,18.0,27.0,,,21.0,57.0,114.0,46.0,,,,,10.0,6.0,3.0,9.0,3.0,,4.0,2.0,,21.0,22.0,5.0,54.0,6.0,65.0,27.0,92.0,6.0,6.0,,7.0,1.0,4.0,22.0,3.0,29.0,9.0,34.0,79,13.0,48.0,4.0,17.0,9.0,17.0,,17.0,12.0,57.0,205,8.0,0.7125,0.7702702702702703,,,,,,0.5517241379310345,0.6666666666666666,0.5517241379310345,0.45454545454545453,0.6666666666666666,0.592814371257485,0.52,0.75,,0.06896551724137931,0.08695652173913043,19.858156028368796,0.2413793103448276,0.24,0.140625,0.07534246575342465,0.1111111111111111,0.13752913752913754,0.07142857142857142,0.07142857142857142,0.09900990099009901,0.12727272727272726,0.17341040462427745,0.12121212121212122,0.7058823529411765,0.31724137931034485,0.6956521739130435,0.7619047619047619,0.71875,0.5517241379310345,0.475,0.5066666666666667,0.6842105263157895,0.1310344827586207,0.5263157894736842,0.5555555555555556,0.8,,,,,,,,,,,,,0.25925925925925924,0.8571428571428571,,,,,0.31724137931034485,,0.42959655172413785,0.4536368421052631,0.40681481481481474,0.10759493670886076,0.10759493670886076,0.13131313131313133,0.2878787878787879,7.404137931034482,,0.23295454545454544,7.0,11.0,10.0,6.0,12.0,5.0,1.0,5.0,7.0,11.0,6.0,1.0,0.45454545454545453,0.0625,0.05813953488372093,0.04807692307692308,0.10576923076923077,0.05,0.07692307692307693,0.08333333333333333,0.01818181818181818,0.5,0.6363636363636364,1.0,1.0,2.0,0.05263157894736842,0.2857142857142857,,,,,,,,True,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,17884.0,298,13,545,540,173,136,51,1085,23.0,43,6.0,11.0,12.0,32.0,21.0,54.0,2.0,4.0,,,,2.0,1.0,8.0,,,3.0,56.0,129,3.0,12.0,54.0,175.0,530,14.0,,,16.0,8.0,22.0,,5.0,29.0,45.0,64.0,48.0,9.0,,8.0,1.0,9.0,27.0,4.0,31.0,2.0,2.0,13.0,6.0,8.0,66.0,4.0,5.0,16.0,1.0,22.0,5.0,27.0,6.0,4.0,2.0,13.0,1.0,6.0,14.0,7.0,27.0,7.0,8.0,23,6.0,68.0,6.0,24.0,12.0,5.0,3.0,5.0,3.0,45.0,173,4.0,0.5714285714285714,0.5818181818181818,1.0,0.25,,,0.25,0.43410852713178294,0.36363636363636365,0.42907801418439717,0.42857142857142855,0.2962962962962963,0.5087719298245614,0.5,0.5,0.0851063829787234,0.06976744186046512,0.11627906976744186,32.945091514143094,0.48148148148148145,0.06666666666666667,0.07142857142857142,0.022857142857142857,0.20833333333333334,0.0846774193548387,0.023148148148148147,0.022222222222222223,0.10526315789473684,0.056338028169014086,0.0625,0.13333333333333333,0.6,0.3049645390070922,0.5348837209302325,0.6052631578947368,0.5652173913043478,0.22695035460992907,0.375,0.4,0.5833333333333334,0.3829787234042553,0.3888888888888889,0.40384615384615385,0.5714285714285714,0.028368794326241134,0.5,0.5,1.0,0.05673758865248227,0.125,0.125,1.0,,,,,0.4074074074074074,0.5454545454545454,0.07407407407407407,,0.1111111111111111,,0.3900709219858156,0.125,0.46164007092198583,0.4855909090909091,0.49477777777777776,0.1509433962264151,0.16326530612244897,0.09142857142857143,0.2571428571428571,9.78372093023256,24.625,0.3174311926605505,4.0,8.0,6.0,4.0,2.0,1.0,1.0,3.0,1.0,,2.0,1.0,0.42857142857142855,0.0625,0.024390243902439025,0.03389830508474576,0.014084507042253521,0.03125,,0.3333333333333333,0.0136986301369863,0.5714285714285714,0.5,2.0,,,0.037037037037037035,0.75,3.0,2.0,,,,,,True,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1900.0,32,3,58,58,14,22,5,116,1.0,1,,,,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,,,1.0,2.0,3,1.0,4.0,,7.0,53,,,,,,,,1.0,,,2.0,2.0,3.0,,3.0,,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,,2.0,,,1.0,2.0,3.0,1.0,1.0,1,,,,,,,,,,,14,,0.5,0.5,1.0,0.25,,,0.25,0.6666666666666666,,0.5,,,0.5,,,0.5714285714285714,,,15.625,0.6666666666666666,,0.06896551724137931,,,0.0625,0.045454545454545456,,0.09090909090909091,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,,,,,,,,,1.0,,0.7142857142857143,,0.4518142857142857,,0.4821,,,,,8.533333333333333,26.95,0.2413793103448276,,,,,,1.0,,1.0,,,,,,,0.09090909090909091,,,0.1111111111111111,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,12674.0,211,46,370,373,62,57,45,743,6.0,14,,,1.0,2.0,12.0,22.0,3.0,10.0,,1.0,2.0,2.0,6.0,13.0,,2.0,4.0,19.0,38,9.0,23.0,15.0,80.0,367,1.0,,1.0,4.0,5.0,5.0,4.0,6.0,7.0,29.0,12.0,26.0,21.0,6.0,13.0,6.0,2.0,31.0,8.0,39.0,5.0,3.0,8.0,14.0,9.0,86.0,3.0,1.0,22.0,,23.0,4.0,27.0,7.0,6.0,1.0,8.0,1.0,6.0,2.0,2.0,10.0,1.0,7.0,12,1.0,16.0,2.0,5.0,2.0,2.0,,2.0,2.0,29.0,62,1.0,0.3157894736842105,0.3157894736842105,0.7777777777777778,0.391304347826087,,0.6666666666666666,0.391304347826087,0.5,1.0,0.5327868852459017,0.5,1.0,0.5757575757575758,0.6666666666666666,1.0,0.3770491803278688,0.05263157894736842,0.14285714285714285,18.009478672985782,0.8,,0.1286549707602339,0.023622047244094488,0.045454545454545456,0.11917098445595854,0.01764705882352941,,0.09523809523809523,0.125,0.14814814814814814,0.05555555555555555,1.0,0.22950819672131148,0.42857142857142855,0.5,0.3333333333333333,0.03278688524590164,0.5,0.5,,0.36065573770491804,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.16393442622950818,0.3,0.3,1.0,0.21311475409836064,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.5,,,,,,0.18181818181818182,1.0,0.36363636363636365,0.5,0.6065573770491803,0.46153846153846156,0.48175901639344265,0.4024,0.44056818181818175,0.078125,0.12195121951219512,0.05,0.3625,11.189473684210528,25.339130434782607,0.16756756756756758,,,1.0,2.0,,,2.0,,,1.0,1.0,,1.0,,,,0.07894736842105263,,,,0.06451612903225806,,,1.0,,,,,,4.0,1.0,0.08333333333333333,,,,True,,,,,,,,,,,,,,
688,1610612765,Michael Curry,Michael Curry,688,DET,11864.0,198,7,350,351,60,48,35,701,4.0,4,1.0,1.0,,,6.0,13.0,,3.0,,,,,2.0,5.0,1.0,,,10.0,17,2.0,8.0,2.0,28.0,331,2.0,1.0,1.0,3.0,2.0,4.0,,,,4.0,18.0,2.0,6.0,,5.0,2.0,,8.0,2.0,10.0,1.0,1.0,2.0,1.0,5.0,22.0,2.0,,10.0,1.0,11.0,2.0,13.0,7.0,3.0,4.0,3.0,2.0,2.0,6.0,1.0,9.0,,4.0,22,2.0,2.0,,1.0,,2.0,1.0,2.0,2.0,4.0,60,1.0,0.9,0.9,1.0,0.25,1.0,,0.25,0.5882352941176471,0.5,0.52,0.5,0.5,0.5384615384615384,0.5,0.5,0.32,,,8.997429305912597,0.3333333333333333,0.14285714285714285,0.06535947712418301,0.016666666666666666,,0.05952380952380952,0.013605442176870748,,0.09523809523809523,0.0625,0.047619047619047616,,1.0,0.16,1.0,1.0,1.0,,,,,0.52,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.12,,,,0.2,0.4,0.4,1.0,,,,0.3333333333333333,0.25,1.0,,,,,0.48,0.4,0.489082,0.42463333333333336,0.445875,0.038461538461538464,0.05555555555555555,0.10714285714285714,0.14285714285714285,15.24705882352941,24.975,0.17142857142857143,,,,,,,,1.0,1.0,,1.0,,,,,0.024390243902439025,0.020833333333333332,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,15277.0,255,-3,453,452,98,99,53,905,18.0,37,4.0,6.0,19.0,43.0,9.0,22.0,1.0,2.0,,1.0,1.0,1.0,,,,,,46.0,102,1.0,2.0,19.0,114.0,456,16.0,,1.0,18.0,10.0,20.0,1.0,1.0,8.0,31.0,52.0,40.0,3.0,,,,11.0,8.0,5.0,13.0,5.0,,3.0,4.0,1.0,31.0,17.0,3.0,18.0,1.0,22.0,21.0,43.0,3.0,1.0,2.0,13.0,2.0,9.0,10.0,4.0,23.0,5.0,9.0,28,3.0,28.0,2.0,12.0,3.0,2.0,1.0,2.0,1.0,31.0,98,,0.5652173913043478,0.6666666666666666,1.0,0.5,,1.0,0.5,0.45098039215686275,0.5,0.4567307692307692,0.5294117647058824,0.5476190476190477,0.48717948717948717,0.5,0.5961538461538461,0.019230769230769232,0.10784313725490197,0.1891891891891892,27.184466019417474,0.5652173913043478,0.058823529411764705,0.08866995073891626,0.10759493670886076,0.11538461538461539,0.09170305676855896,0.10096153846153846,0.19148936170212766,0.09259259259259259,0.12,0.0707070707070707,0.08333333333333333,0.5,0.3557692307692308,0.4864864864864865,0.6,0.5555555555555556,0.41346153846153844,0.4418604651162791,0.4634146341463415,0.47368421052631576,0.21153846153846154,0.4090909090909091,0.45,0.7777777777777778,0.019230769230769232,0.5,0.5,1.0,,,,,0.058823529411764705,,,,0.2857142857142857,0.6666666666666666,0.047619047619047616,1.0,,,0.375,,0.44576249999999995,0.54446,0.4365380952380953,0.10526315789473684,0.10714285714285714,0.15789473684210525,0.2719298245614035,7.487254901960784,22.9,0.2163355408388521,8.0,12.0,9.0,,14.0,4.0,6.0,3.0,1.0,1.0,,,0.5625,0.046511627906976744,0.08,0.1016949152542373,0.038461538461538464,0.12903225806451613,,0.5,0.13043478260869565,0.7058823529411765,0.6666666666666666,2.0,,,0.09090909090909091,0.125,1.0,,,,,,,True,,,,,,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,3633.0,61,1,111,107,28,35,15,218,1.0,3,,1.0,1.0,3.0,,1.0,,,,,,,,5.0,,,1.0,2.0,7,,5.0,5.0,9.0,104,,,,3.0,,2.0,,1.0,1.0,1.0,4.0,,,,5.0,,,3.0,,3.0,,,2.0,,1.0,6.0,2.0,,9.0,,9.0,3.0,12.0,1.0,1.0,,2.0,,1.0,3.0,1.0,5.0,,4.0,8,2.0,8.0,,3.0,1.0,2.0,,2.0,1.0,1.0,28,,1.0,1.0,,,,,,0.2857142857142857,,0.16666666666666666,,,0.28125,0.75,0.125,0.4166666666666667,,,16.40625,0.4,,0.17647058823529413,0.05714285714285714,,0.15254237288135594,0.037037037037037035,0.07692307692307693,0.11764705882352941,0.08333333333333333,0.2727272727272727,,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,,,,,,,0.4166666666666667,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,,0.47427916666666664,,0.5088666666666667,0.2,0.3,0.3333333333333333,0.1111111111111111,6.299999999999999,25.56,0.25225225225225223,,,,3.0,,,,1.0,1.0,2.0,,,,,,0.06666666666666667,,,,,,,,,,,,,,,1.0,0.25,,,,True,,,,,,,,,,,,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,8338.0,139,-7,257,253,70,62,24,510,4.0,7,1.0,2.0,1.0,5.0,4.0,8.0,1.0,2.0,,,1.0,1.0,5.0,8.0,2.0,,,9.0,20,6.0,10.0,14.0,50.0,285,3.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,11.0,10.0,8.0,15.0,3.0,8.0,5.0,1.0,13.0,1.0,14.0,,1.0,9.0,2.0,2.0,29.0,3.0,3.0,10.0,2.0,15.0,4.0,19.0,2.0,1.0,1.0,7.0,2.0,5.0,3.0,2.0,10.0,,7.0,13,1.0,15.0,1.0,7.0,1.0,6.0,,6.0,2.0,11.0,70,,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.6,0.5,1.0,0.6,0.45,0.25,0.6,0.5,0.5,0.6756756756756757,0.5,0.6875,0.3333333333333333,0.05,0.14285714285714285,16.549295774647888,0.7,0.25,0.10309278350515463,0.03896103896103896,0.23076923076923078,0.11818181818181818,0.038461538461538464,0.08695652173913043,0.08695652173913043,0.08333333333333333,0.12,0.2727272727272727,0.3333333333333333,0.23333333333333334,0.5714285714285714,0.6666666666666666,0.5,0.16666666666666666,0.2,0.2,,0.26666666666666666,0.5,0.5,0.75,0.06666666666666667,0.5,0.5,1.0,0.26666666666666666,0.625,0.625,0.8,,,,0.4,0.4,0.5,0.2,1.0,,,0.5666666666666667,0.625,0.4907866666666667,0.4798833333333333,0.47378,0.19444444444444445,0.2692307692307692,0.1,0.22,9.255,24.86,0.2723735408560311,1.0,1.0,1.0,,,1.0,,,,4.0,2.0,,0.3333333333333333,,0.037037037037037035,,0.041666666666666664,,0.08333333333333333,,,0.2,1.0,1.0,,,,,,,,,1.0,0.5,1.0,True,,,,,,,,,,,,,,
