EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG3A,LongMidRangeAssists,FTOffRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,OffFTReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,BlockedLongMidRange,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Arc3PctBlocked,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,2265.0,38,3,67,70,24,24,8,137,2.0,3,1.0,1.0,1.0,3,1,1.0,1.0,3.0,3,7,1.0,4.0,2,11,68,1.0,3.0,2.0,1,4,1.0,3,4,2,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4,1.0,6,3.0,9,1.0,1.0,1.0,3,2,1.0,3,2.0,4.0,6,4,2.0,1.0,1.0,1.0,3,24,1.0,0.6666666666666666,1.0,1.0,0.25,0.25,0.42857142857142855,0.3333333333333333,0.25,0.4090909090909091,0.3333333333333333,0.25,0.4230769230769231,0.3333333333333333,0.3,0.36363636363636365,0.2857142857142857,0.3333333333333333,0.3333333333333333,21.333333333333332,1.0,0.2,0.17391304347826086,0.13333333333333333,0.14285714285714285,0.1111111111111111,0.16666666666666666,0.125,0.3333333333333333,0.1,0.16666666666666666,0.1111111111111111,0.25,0.2,0.2,0.2,0.2727272727272727,0.6666666666666666,1.0,1.0,0.2727272727272727,0.3333333333333333,0.5,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.6363636363636364,0.3333333333333333,0.4560772727272727,0.3776333333333333,0.3763,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.2727272727272727,6.1,24.575,0.3582089552238806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,13446.0,224,-10,415,420,136,170,49,835,9.0,17,2.0,6.0,2.0,5,36,1.0,,,22,58,,1.0,10,54,408,4.0,7.0,9.0,6,19,1.0,13,40,4,,2.0,,,3.0,3.0,3.0,2.0,6.0,,6.0,4.0,19,4.0,27,8.0,35,,5.0,4.0,9,5,4.0,14,4.0,15.0,37,15,8.0,6.0,3.0,6.0,13,136,9.0,0.9090909090909091,0.9523809523809523,,,,0.3793103448275862,0.5714285714285714,0.3157894736842105,0.3728813559322034,0.5714285714285714,0.3,0.4090909090909091,0.5625,0.29545454545454547,0.01694915254237288,0.05172413793103448,0.17647058823529413,,16.80672268907563,0.6428571428571429,0.17391304347826086,0.1366906474820144,0.03550295857988166,0.10810810810810811,,0.13068181818181818,0.029556650246305417,0.02857142857142857,0.022727272727272728,,0.16666666666666666,0.18181818181818182,0.09375,0.14814814814814814,,0.288135593220339,0.5294117647058824,0.6428571428571429,0.8888888888888888,0.0847457627118644,0.4,0.4,0.6101694915254238,0.01694915254237288,,,,,0.2857142857142857,0.3,0.3050847457627119,,0.44651271186440683,0.4544714285714286,0.4463525,0.12121212121212122,0.12307692307692308,0.16666666666666666,0.24074074074074073,11.968965517241378,24.7,0.327710843373494,2.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,0.16666666666666666,0.06521739130434782,0.16666666666666666,0.5,0.3055555555555556,0.3055555555555556,1.0,1.0,0.5,0.3333333333333333,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,1894.0,32,-12,67,65,20,34,4,132,1.0,1,,,2.0,3,5,,,,4,9,,,2,10,65,,,,1,1,2.0,4,2,6,,,,,,,1.0,,3.0,,,1.0,2,,3,,3,,1.0,1.0,1,1,,4,3.0,,2,2,,,,,4,20,1.0,0.25,0.25,,,,0.4444444444444444,,1.0,0.4444444444444444,,1.0,0.5,,1.0,,,,,19.444444444444446,0.25,,0.09523809523809523,,0.1,,0.0967741935483871,,,,,0.14285714285714285,,0.1111111111111111,0.14285714285714285,,0.1111111111111111,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,,,,,,,,0.1111111111111111,,0.38210000000000005,,0.3869,,,,0.4,13.055555555555554,,0.29850746268656714,,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,0.2,0.2,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,5480.0,91,17,168,168,66,50,19,336,3.0,3,,2.0,,2,16,3.0,2.0,7.0,8,21,2.0,10.0,1,23,166,,3.0,3.0,5,8,,13,8,8,,,7.0,2.0,1.0,9.0,13.0,3.0,30.0,,,,7,,7,,7,,6.0,2.0,4,3,1.0,5,1.0,2.0,5,1,,,,,13,66,1.0,0.5,0.5,,0.2,0.2,0.38095238095238093,,0.625,0.3548387096774194,0.3,0.4642857142857143,0.3548387096774194,0.3,0.4642857142857143,0.3225806451612903,0.047619047619047616,,0.5,18.947368421052634,0.8,,0.14,,,,0.109375,,,,,0.1111111111111111,,0.22727272727272727,,,0.0967741935483871,1.0,1.0,0.6666666666666666,0.06451612903225806,,,0.5161290322580645,0.0967741935483871,0.22580645161290322,0.2857142857142857,0.2857142857142857,,,0.14285714285714285,0.41935483870967744,0.2857142857142857,0.4584870967741937,0.4265833333333333,0.4565035714285714,,,0.13043478260869565,0.5652173913043478,14.842857142857142,24.630000000000003,0.39285714285714285,,2.0,5.0,1.0,,6.0,5.0,,4.0,1.0,1.0,,,,,,,,,,,,0.3125,0.3125,0.4,,,1.0,0.07142857142857142,4.0,1.0,,,1.0,2.0,1.0,5.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,0.5,0.16666666666666666,0.4,0.5,0.35714285714285715,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,5121.0,85,27,158,158,41,72,18,316,11.0,16,1.0,4.0,3.0,6,11,,,3.0,19,33,,3.0,7,45,142,2.0,2.0,4.0,5,8,2.0,12,20,18,,2.0,3.0,,2.0,5.0,7.0,4.0,16.0,,4.0,2.0,8,2.0,12,4.0,16,,2.0,1.0,4,2,2.0,5,,3.0,3,8,3.0,1.0,1.0,1.0,12,41,,0.5263157894736842,0.5555555555555556,,,,0.5757575757575758,1.0,0.625,0.5277777777777778,0.6666666666666666,0.5555555555555556,0.5625,0.6666666666666666,0.6,0.08333333333333333,0.06060606060606061,0.125,,24.725274725274723,0.8,0.3333333333333333,0.13333333333333333,0.06451612903225806,0.16666666666666666,,0.1388888888888889,0.0547945205479452,0.16666666666666666,0.03125,,0.1875,0.11764705882352941,0.1111111111111111,0.2222222222222222,,0.4444444444444444,0.6875,0.7857142857142857,0.5454545454545454,0.16666666666666666,0.5,0.5,0.3055555555555556,,0.08333333333333333,,,,0.3333333333333333,0.4444444444444444,0.5277777777777778,,0.5161694444444445,0.571475,0.5080388888888889,0.07692307692307693,0.08333333333333333,0.08888888888888889,0.26666666666666666,7.954545454545454,25.03333333333333,0.25949367088607594,1.0,3.0,5.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,0.05555555555555555,1.0,0.6666666666666666,0.45454545454545453,0.45454545454545453,0.4,1.0,,0.75,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,0.3333333333333333,,0.1111111111111111,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,9460.0,158,-25,294,297,87,122,35,591,3.0,9,2.0,3.0,5.0,14,20,6.0,1.0,6.0,15,43,5.0,12.0,12,57,289,1.0,3.0,2.0,4,11,8.0,22,8,22,15.0,,6.0,1.0,2.0,10.0,12.0,3.0,26.0,,2.0,4.0,12,5.0,21,2.0,23,,1.0,,4,1,3.0,7,1.0,5.0,11,15,1.0,4.0,2.0,4.0,22,87,3.0,0.26666666666666666,0.26666666666666666,1.0,0.4166666666666667,0.4166666666666667,0.3488372093023256,0.3333333333333333,0.36363636363636365,0.4090909090909091,0.25,0.4666666666666667,0.4596774193548387,0.25,0.55,0.21818181818181817,0.046511627906976744,0.1111111111111111,,20.474777448071215,0.5714285714285714,0.29411764705882354,0.11320754716981132,0.01652892561983471,0.14285714285714285,,0.11940298507462686,0.014084507042253521,,,,0.12903225806451613,,0.16,0.14285714285714285,,0.16363636363636364,0.3333333333333333,0.375,0.3333333333333333,0.2545454545454545,0.35714285714285715,0.35714285714285715,0.36363636363636365,0.10909090909090909,0.10909090909090909,0.16666666666666666,0.16666666666666666,1.0,0.5,0.2,0.38181818181818183,0.16666666666666666,0.4530909090909091,0.5694625,0.4503833333333334,0.03508771929824561,0.022727272727272728,0.03508771929824561,0.38596491228070173,11.553488372093021,24.058333333333334,0.29591836734693877,,,7.0,2.0,,4.0,5.0,,1.0,3.0,,,,,2.0,,2.0,3.0,,0.07142857142857142,0.75,,0.35,0.3684210526315789,0.42857142857142855,,,,0.13333333333333333,2.0,1.0,,5.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,2.0,,,0.5,0.25,,0.13333333333333333,0.5,4.0,1.0,1.0,0.05,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.5,0.07692307692307693,,,,True,,,,,,,,,,,,,,,,,
2229,1610612748,Mike James,Mike James,2229,MIA,8486.0,141,-42,261,268,77,100,31,529,5.0,13,1.0,7.0,2.0,7,10,2.0,3.0,9.0,9,30,4.0,11.0,8,38,273,,3.0,,3,10,1.0,10,2,16,9.0,,9.0,3.0,5.0,17.0,21.0,4.0,46.0,,1.0,1.0,8,2.0,11,1.0,12,,7.0,3.0,5,2,3.0,7,3.0,4.0,11,10,2.0,,,,10,77,2.0,0.1111111111111111,0.1111111111111111,0.75,0.36363636363636365,0.36363636363636365,0.3,,0.3,0.36585365853658536,,0.34615384615384615,0.4222222222222222,,0.35714285714285715,0.2682926829268293,0.16666666666666666,0.3076923076923077,0.14285714285714285,17.449664429530202,0.7142857142857143,0.14285714285714285,0.0851063829787234,0.008928571428571428,0.04,,0.07563025210084033,0.007407407407407408,,,,0.06666666666666667,0.045454545454545456,0.11904761904761904,,,0.3170731707317073,0.38461538461538464,0.5555555555555556,0.2,0.17073170731707318,0.2857142857142857,0.3333333333333333,0.24390243902439024,0.04878048780487805,0.21951219512195122,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5384615384615384,0.5853658536585366,0.3333333333333333,0.49323170731707316,0.44036666666666663,0.5413615384615384,0.06818181818181818,0.0625,,0.2631578947368421,8.076666666666666,25.20909090909091,0.2950191570881226,,3.0,2.0,1.0,,3.0,11.0,,4.0,2.0,,,1.0,,1.0,,,,,0.030303030303030304,,,0.2,0.2,,,,0.42857142857142855,0.07692307692307693,4.0,1.0,,1.0,,,,2.0,,,1.0,3.0,3.0,2.0,1.0,,0.3333333333333333,,,0.15384615384615385,,1.0,1.0,1.0,,0.16666666666666666,0.5,0.5,1.0,1.0,0.08333333333333333,,,,True,,,,,,,,,,,,,,,,,
2253,1610612748,Sean Lampley,Sean Lampley,2253,MIA,3895.0,65,4,122,125,52,55,17,247,5.0,8,4.0,2.0,1.0,3,2,1.0,,,7,13,,1.0,7,21,107,4.0,5.0,10.0,3,4,2.0,8,4,10,,2.0,,,3.0,4.0,4.0,1.0,8.0,2.0,3.0,,6,,6,5.0,11,,,,2,1,1.0,7,2.0,2.0,6,10,6.0,,,,8,52,,0.2857142857142857,0.3333333333333333,,,,0.5384615384615384,0.8,0.75,0.5,0.8,0.75,0.5833333333333334,0.8333333333333334,0.8,0.07142857142857142,0.23076923076923078,0.375,,17.482517482517483,0.2857142857142857,,0.13043478260869565,0.06976744186046512,,0.16666666666666666,0.10526315789473684,0.09090909090909091,,0.10526315789473684,0.1111111111111111,0.125,0.125,0.13636363636363635,,,0.5714285714285714,0.625,1.0,0.2,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.07142857142857142,,,,,0.8,0.5,0.6428571428571429,,0.4931642857142858,0.470075,0.4628,0.3333333333333333,0.35294117647058826,0.47619047619047616,0.38095238095238093,4.846153846153846,23.2,0.4262295081967213,3.0,2.0,1.0,,2.0,,3.0,,,5.0,,2.0,1.0,,2.0,2.0,,,,0.07692307692307693,,,0.5,0.5,1.0,0.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,3910.0,65,-8,115,120,46,50,17,235,1.0,4,1.0,3.0,2.0,3,11,3.0,3.0,8.0,9,18,6.0,11.0,5,41,123,2.0,2.0,6.0,6,11,3.0,15,8,10,15.0,2.0,8.0,3.0,1.0,3.0,3.0,2.0,6.0,,2.0,,4,1.0,5,2.0,7,,5.0,4.0,2,2,,3,,1.0,5,8,3.0,1.0,,1.0,15,46,1.0,0.4444444444444444,0.5,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.5,1.0,0.5454545454545454,0.6206896551724138,1.0,0.5,0.640625,1.0,0.5357142857142857,0.3793103448275862,0.05555555555555555,0.25,,25.36231884057971,0.6666666666666666,0.14285714285714285,0.13333333333333333,0.03508771929824561,,,0.10526315789473684,0.02857142857142857,,0.03333333333333333,,0.08333333333333333,0.16666666666666666,0.16666666666666666,,,0.13793103448275862,0.25,0.3333333333333333,,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.3793103448275862,0.10344827586206896,0.27586206896551724,0.375,0.375,0.6666666666666666,0.5,0.25,0.5172413793103449,0.375,0.4791,0.5764,0.4423333333333333,0.1,0.15789473684210525,0.14634146341463414,0.36585365853658536,12.244444444444444,24.272727272727273,0.4,1.0,1.0,6.0,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,,,,0.047619047619047616,,0.5,0.5454545454545454,0.5454545454545454,0.5,1.0,,0.3333333333333333,,,,1.0,2.0,,,,1.0,,,,3.0,,1.0,,,,,,0.08333333333333333,,3.0,,,,,1.0,1.0,1.0,,,,1.0,,True,,,,,,,,,,,,,,,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,4052.0,68,-12,120,119,22,34,16,239,10.0,16,8.0,2.0,4.0,6,8,,,,15,30,,,4,34,113,9.0,11.0,21.0,1,2,1.0,3,10,20,,14.0,,,4.0,,,,,1.0,11.0,5.0,6,,11,12.0,23,,5.0,4.0,3,3,,6,1.0,2.0,4,7,5.0,1.0,,1.0,3,22,,0.3333333333333333,0.625,,,,0.5,0.8181818181818182,0.5,0.5,0.8181818181818182,0.5,0.53125,0.875,0.75,,0.13333333333333333,0.1875,,26.760563380281692,0.5,,0.16216216216216217,0.1774193548387097,0.29411764705882354,0.16666666666666666,0.2037037037037037,0.17647058823529413,0.08333333333333333,0.13793103448275862,,0.14285714285714285,0.09090909090909091,0.21052631578947367,0.3076923076923077,,0.5333333333333333,0.625,0.7692307692307693,0.2,0.2,0.6666666666666666,0.6666666666666666,0.26666666666666666,,,,,,0.7272727272727273,1.0,0.5333333333333333,,0.46425000000000005,0.5060545454545454,0.5908,0.15625,0.15625,0.6176470588235294,0.08823529411764706,6.4766666666666675,,0.18333333333333332,7.0,1.0,1.0,,3.0,,,,1.0,3.0,1.0,2.0,,,,3.0,1.0,1.0,,0.2857142857142857,1.0,0.5,0.125,0.14285714285714285,1.0,0.875,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.25,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,
