EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,Corner3Assists,AtRimPctBlocked,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffArc3ReboundPct,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,Clear Path Fouls,3SecondViolations,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,13491.0,225,70.0,435,426,146,102,59,861,12,19,2.0,4.0,4.0,5.0,4.0,9.0,9.0,17.0,5.0,9.0,1.0,1.0,2.0,7.0,22.0,2.0,3.0,1.0,4.0,25,45,12.0,31.0,20.0,106,419,3.0,6.0,2.0,4.0,1.0,13.0,10.0,13,2.0,6.0,1.0,27.0,26,24.0,27.0,9.0,6.0,22.0,7.0,1.0,10.0,10.0,6.0,2.0,2.0,20.0,1.0,10.0,5.0,13.0,18,11.0,29,4.0,8.0,4.0,4.0,5.0,3.0,4.0,6.0,1.0,1.0,11,6.0,7.0,14,2.0,2.0,23.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,27.0,146,1.0,0.52,0.5909090909090909,0.75,0.3870967741935484,0.5,0.3333333333333333,0.3870967741935484,0.5555555555555556,0.5,0.7692307692307693,0.5657894736842105,0.6,0.6842105263157895,0.611764705882353,0.65,0.675,0.40789473684210525,0.022222222222222223,0.1111111111111111,19.16167664670659,0.45454545454545453,0.07065217391304347,0.06711409395973154,0.10638297872340426,0.025,0.07792207792207792,0.0582010582010582,0.041666666666666664,0.10344827586206896,0.046511627906976744,0.1111111111111111,0.0625,0.041666666666666664,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.10526315789473684,1.0,0.25,0.631578947368421,0.631578947368421,0.5833333333333334,0.11842105263157894,0.4444444444444444,0.5,0.5,0.2236842105263158,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.11842105263157894,0.5555555555555556,0.5555555555555556,1.0,0.2894736842105263,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.4,0.5,0.1,0.3,0.6666666666666666,0.5,0.2631578947368421,0.8,0.10526315789473684,0.5,0.21052631578947367,0.25,0.6578947368421053,0.3181818181818182,0.504396052631579,0.5421050000000001,0.49854736842105274,0.11904761904761904,0.16981132075471697,0.03225806451612903,0.12264150943396226,0.25471698113207547,9.220000000000002,25.161290322580648,0.335632183908046,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,2334.0,39,-7.0,72,73,4,2,4,145,2,2,,,,,,5.0,,,,,,,,,,,,,,2,7,,,,4,66,,1.0,,,,,,1,,,,,4,,,,,,,,1.0,6.0,,,1.0,17.0,,,,4.0,6,,6,,1.0,1.0,,1.0,,,4.0,3.0,1.0,5,1.0,2.0,4,,1.0,,,,,,,,2.0,1.0,,2.0,2.0,,4,,1.0,1.0,,,,,,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,,,15.384615384615383,0.2,0.17391304347826086,,,,0.13793103448275862,,,,,,0.16666666666666666,0.2727272727272727,,,,,1.0,0.2857142857142857,1.0,1.0,1.0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.42347142857142855,0.3725,0.3775,,,,,,6.585714285714286,,0.05555555555555555,5.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,8273.0,138,-6.0,261,263,105,67,32,524,5,9,1.0,1.0,3.0,6.0,,2.0,7.0,18.0,4.0,8.0,,1.0,2.0,3.0,12.0,1.0,1.0,1.0,4.0,12,29,7.0,20.0,7.0,52,269,1.0,1.0,1.0,1.0,,5.0,5.0,12,2.0,6.0,4.0,20.0,2,22.0,15.0,6.0,2.0,12.0,3.0,1.0,16.0,20.0,12.0,1.0,3.0,44.0,,2.0,2.0,5.0,7,2.0,9,,5.0,4.0,1.0,4.0,3.0,3.0,9.0,2.0,1.0,13,3.0,6.0,17,,2.0,7.0,,,1.0,1.0,,2.0,,,,,,20.0,105,2.0,0.08333333333333333,0.09090909090909091,0.7142857142857143,0.35,1.0,0.3333333333333333,0.35,0.41379310344827586,1.0,0.4166666666666667,0.45918367346938777,1.25,0.4444444444444444,0.49038461538461536,1.25,0.5,0.40816326530612246,0.034482758620689655,,22.18430034129693,0.3076923076923077,0.04854368932038835,0.023529411764705882,0.08695652173913043,,0.05555555555555555,0.01652892561983471,0.038461538461538464,0.027777777777777776,,,0.03125,0.1,0.024390243902439025,0.125,,,,0.1836734693877551,0.5555555555555556,0.625,0.2,0.04081632653061224,,,,0.3673469387755102,0.3888888888888889,0.3888888888888889,,0.16326530612244897,0.5,0.5,1.0,0.24489795918367346,0.25,0.25,0.3333333333333333,0.5,1.0,,0.5,1.0,,0.3333333333333333,0.5,0.1111111111111111,0.5,0.2222222222222222,0.25,0.5918367346938775,0.25,0.469584693877551,0.479575,0.47623333333333334,0.02,0.03333333333333333,,0.09615384615384616,0.38461538461538464,12.644827586206898,24.51,0.40229885057471265,4.0,3.0,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,True,,,,,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,17910.0,298,42.0,576,581,214,153,77,1157,22,41,4.0,5.0,8.0,16.0,3.0,10.0,11.0,27.0,3.0,5.0,2.0,,2.0,9.0,30.0,,2.0,2.0,8.0,36,78,12.0,35.0,19.0,127,559,4.0,7.0,1.0,4.0,,11.0,12.0,25,2.0,10.0,13.0,43.0,32,40.0,27.0,9.0,6.0,29.0,9.0,6.0,41.0,56.0,25.0,11.0,5.0,127.0,,8.0,6.0,30.0,39,8.0,47,2.0,26.0,15.0,11.0,18.0,6.0,16.0,12.0,,2.0,30,13.0,11.0,32,1.0,2.0,27.0,1.0,,,10.0,,4.0,7.0,4.0,1.0,7.0,5.0,43.0,214,8.0,0.4444444444444444,0.48484848484848486,0.75,0.34285714285714286,0.25,0.2,0.35294117647058826,0.46153846153846156,0.5714285714285714,0.48,0.4778761061946903,0.5,0.42857142857142855,0.503968253968254,0.5,0.48863636363636365,0.30973451327433627,0.07692307692307693,0.3,23.45864661654135,0.6,0.13761467889908258,0.04145077720207254,0.10526315789473684,,0.13090909090909092,0.031496062992125984,0.057971014492753624,0.029850746268656716,0.03508771929824561,,0.07462686567164178,0.14035087719298245,0.18085106382978725,0.09090909090909091,0.15384615384615385,0.03571428571428571,0.7142857142857143,0.36283185840707965,0.5365853658536586,0.5789473684210527,0.45454545454545453,0.08849557522123894,0.3,0.42857142857142855,0.3333333333333333,0.23893805309734514,0.4074074074074074,0.4074074074074074,0.45454545454545453,0.04424778761061947,0.6,0.6,1.0,0.26548672566371684,0.3,0.3103448275862069,0.6666666666666666,0.45454545454545453,0.8,0.18181818181818182,0.18181818181818182,,,0.45714285714285713,0.5,0.05714285714285714,,0.22857142857142856,0.25,0.672566371681416,0.3103448275862069,0.5127607142857143,0.4879590909090909,0.5124455882352941,0.08196721311475409,0.11494252873563218,,0.08661417322834646,0.33858267716535434,7.611538461538462,25.968571428571426,0.3715277777777778,15.0,8.0,3.0,2.0,0.17647058823529413,7.0,0.07317073170731707,1.0,1.0,1.0,2.0,0.02857142857142857,0.03333333333333333,0.5,1.0,,,,,,,,,,,True,,,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,28783.0,480,16.0,920,921,331,249,114,1841,48,73,16.0,25.0,14.0,25.0,24.0,61.0,1.0,6.0,,,,,,,,,,,,73,140,,,25.0,171,918,22.0,34.0,,,,44.0,22.0,48,,,12.0,56.0,90,56.0,,,36.0,,,10.0,19.0,21.0,14.0,1.0,4.0,44.0,5.0,27.0,12.0,56.0,72,32.0,104,5.0,7.0,5.0,2.0,14.0,1.0,9.0,12.0,5.0,5.0,26,7.0,35.0,65,8.0,5.0,50.0,2.0,,,20.0,,6.0,11.0,6.0,,12.0,6.0,56.0,331,7.0,0.6164383561643836,0.8181818181818182,,,,,,0.5214285714285715,0.6470588235294118,0.4583333333333333,0.5214285714285715,0.6470588235294118,0.4583333333333333,0.5213414634146342,0.6470588235294118,0.45161290322580644,,0.07142857142857142,0.09836065573770492,18.12977099236641,0.5384615384615384,0.14893617021276595,0.08282208588957055,0.1411764705882353,0.054945054945054944,0.1475054229934924,0.07673860911270983,0.10344827586206896,0.09009009009009009,0.050505050505050504,0.045454545454545456,0.1111111111111111,0.1834862385321101,0.1509433962264151,0.140625,0.14285714285714285,0.08771929824561403,0.5,0.5214285714285715,0.6575342465753424,0.6956521739130435,0.6458333333333334,0.4357142857142857,0.39344262295081966,0.43636363636363634,0.5833333333333334,0.04285714285714286,0.16666666666666666,0.16666666666666666,,,,,,,,,,0.7352941176470589,0.64,,,,,0.5208333333333334,0.56,,,,,0.5214285714285715,,0.49543285714285706,0.5295482758620689,0.50850625,0.12658227848101267,0.12658227848101267,,0.2573099415204678,0.32748538011695905,4.193571428571429,,0.35978260869565215,2.0,1.0,4.0,5.0,0.12903225806451613,1.0,0.0547945205479452,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,0.057971014492753624,,,,,True,,,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,6646.0,111,53.0,223,220,103,53,30,443,8,13,1.0,2.0,5.0,7.0,1.0,2.0,2.0,9.0,,1.0,,,1.0,1.0,1.0,,,,,11,24,1.0,2.0,9.0,34,189,1.0,3.0,,,2.0,4.0,5.0,11,,1.0,5.0,15.0,18,4.0,3.0,,2.0,1.0,1.0,3.0,6.0,6.0,4.0,1.0,1.0,12.0,1.0,6.0,2.0,7.0,9,7.0,16,,4.0,2.0,2.0,,2.0,,3.0,,,3,1.0,3.0,12,1.0,1.0,9.0,1.0,,,5.0,,,,,,,,15.0,103,1.0,0.8181818181818182,0.9,1.0,0.5,,,0.5,0.4583333333333333,0.3333333333333333,0.45454545454545453,0.4807692307692308,0.3333333333333333,0.4166666666666667,0.5666666666666667,0.5,0.5357142857142857,0.07692307692307693,0.125,,12.790697674418604,,0.09333333333333334,0.08450704225352113,0.14285714285714285,0.04,0.10112359550561797,0.07291666666666667,0.13793103448275862,,0.09523809523809523,,0.15,0.045454545454545456,0.09090909090909091,0.15384615384615385,,,,0.5,0.6153846153846154,0.7272727272727273,0.75,0.07692307692307693,0.5,0.5,1.0,0.34615384615384615,0.2222222222222222,0.25,1.0,0.038461538461538464,,,,0.038461538461538464,1.0,1.0,1.0,0.6666666666666666,0.5,,,,,0.5833333333333334,0.7142857142857143,0.08333333333333333,,,,0.5769230769230769,1.0,0.51725,0.47225000000000006,0.5422583333333333,0.16666666666666666,0.17857142857142858,,0.11764705882352941,0.4411764705882353,8.0,24.1,0.4618834080717489,,,,,,,0.15384615384615385,,,,,,,,,,,,1.0,,0.058823529411764705,0.1111111111111111,,,,True,,,,,
1889,1610612746,Andre Miller,Andre Miller,1889,LAC,11663.0,194,-27.0,374,373,127,116,41,747,9,19,2.0,2.0,3.0,5.0,6.0,19.0,3.0,14.0,1.0,3.0,,1.0,2.0,1.0,5.0,,,,1.0,18,52,2.0,8.0,12.0,54,391,2.0,5.0,,,2.0,6.0,6.0,15,1.0,3.0,3.0,18.0,6,30.0,3.0,3.0,2.0,5.0,1.0,7.0,28.0,36.0,16.0,4.0,8.0,80.0,,3.0,4.0,13.0,17,3.0,20,,7.0,2.0,5.0,7.0,2.0,4.0,5.0,,3.0,12,5.0,1.0,10,,2.0,20.0,2.0,,,8.0,,3.0,1.0,,1.0,1.0,,18.0,127,2.0,0.16666666666666666,0.17647058823529413,0.5,0.25,,0.3333333333333333,0.25,0.34615384615384615,0.4,0.4,0.35,0.4,0.4166666666666667,0.391304347826087,0.5,0.4090909090909091,0.13333333333333333,0.1346153846153846,0.2631578947368421,19.285714285714285,0.5833333333333334,0.07878787878787878,0.02112676056338028,0.12903225806451613,,0.08673469387755102,0.01764705882352941,0.02,,0.043478260869565216,,0.11627906976744186,0.058823529411764705,0.07042253521126761,0.17391304347826086,,,,0.31666666666666665,0.47368421052631576,0.5294117647058824,0.1111111111111111,0.31666666666666665,0.3157894736842105,0.42857142857142855,0.16666666666666666,0.23333333333333334,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.05,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.2,0.2,,0.4,1.0,,,,,0.2777777777777778,0.6,0.1111111111111111,0.5,0.05555555555555555,,0.45,0.2,0.4617825,0.44044,0.43552499999999994,0.12121212121212122,0.13793103448275862,,0.1111111111111111,0.3333333333333333,8.092307692307694,24.974999999999998,0.339572192513369,8.0,6.0,,,,2.0,0.10526315789473684,,,,1.0,,,,,,,,,,,,,,,True,,,,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,12890.0,215,43.0,414,411,163,118,55,825,21,34,8.0,13.0,8.0,13.0,10.0,20.0,1.0,5.0,,,,,,,,,,,,32,59,,,12.0,76,386,10.0,16.0,,,1.0,21.0,12.0,22,,,7.0,31.0,32,32.0,,,18.0,,,5.0,2.0,4.0,1.0,,1.0,10.0,2.0,17.0,5.0,24.0,29,20.0,49,3.0,3.0,2.0,1.0,8.0,1.0,2.0,9.0,1.0,6.0,17,7.0,13.0,31,4.0,6.0,21.0,1.0,,,8.0,,3.0,9.0,4.0,2.0,9.0,4.0,31.0,163,3.0,0.5,0.6956521739130435,,,,,,0.5423728813559322,0.625,0.5454545454545454,0.5423728813559322,0.625,0.5454545454545454,0.5507246376811594,0.6176470588235294,0.5344827586206896,,0.0847457627118644,0.1,18.029350104821805,0.47058823529411764,0.13872832369942195,0.11333333333333333,0.11363636363636363,0.05555555555555555,0.1336405529953917,0.10215053763440861,0.11764705882352941,0.14285714285714285,0.06976744186046512,0.125,0.08695652173913043,0.22448979591836735,0.11538461538461539,0.09375,0.16666666666666666,0.13636363636363635,0.4444444444444444,0.576271186440678,0.6176470588235294,0.6774193548387096,0.5714285714285714,0.3389830508474576,0.5,0.5555555555555556,0.3,0.0847457627118644,0.2,0.2,1.0,,,,,,,,,0.8125,0.6153846153846154,,,,,0.5909090909090909,0.6153846153846154,,,,,0.576271186440678,,0.4925389830508474,0.5359857142857144,0.4877499999999999,0.12121212121212122,0.12121212121212122,,0.27631578947368424,0.40789473684210525,4.133898305084746,,0.39371980676328505,2.0,1.0,,3.0,,1.0,0.08823529411764706,,,,1.0,,,,,3.0,,,,,0.03571428571428571,,1.0,0.058823529411764705,,True,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,2143.0,36,-21.0,70,70,23,17,8,140,4,6,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,5,9,,,1.0,11,74,2.0,2.0,,,,4.0,2.0,4,,,1.0,5.0,6,4.0,,,2.0,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,4.0,5,2.0,7,,1.0,1.0,,2.0,,1.0,2.0,1.0,1.0,4,,,2,,,2.0,,,,,,1.0,3.0,3.0,,3.0,2.0,5.0,23,,0.6,0.75,,,,,,0.5555555555555556,1.0,0.5,0.5555555555555556,1.0,0.5,0.55,1.0,0.5,,0.1111111111111111,,17.94871794871795,0.5,0.16,0.041666666666666664,,0.1,0.12903225806451613,0.058823529411764705,0.09090909090909091,,,,0.25,,0.25,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.5,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,,,,,,,,,1.0,1.0,,,,,0.25,1.0,,,,,0.6666666666666666,,0.5138222222222222,0.5941,0.471875,,,,0.36363636363636365,0.45454545454545453,3.688888888888889,,0.32857142857142857,,,1.0,,0.25,,0.16666666666666666,,,,1.0,,,,,,,,,1.0,0.125,,,,,True,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,9001.0,150,-35.0,294,295,137,115,30,589,13,17,1.0,3.0,6.0,9.0,4.0,8.0,7.0,23.0,,4.0,,,2.0,3.0,7.0,,,,1.0,24,48,3.0,11.0,37.0,94,315,2.0,5.0,,,6.0,10.0,12.0,23,,3.0,21.0,45.0,36,12.0,9.0,,,7.0,3.0,6.0,7.0,7.0,5.0,1.0,1.0,14.0,,4.0,2.0,15.0,19,4.0,23,,5.0,3.0,2.0,3.0,,1.0,2.0,,2.0,5,3.0,7.0,11,,1.0,41.0,5.0,,1.0,17.0,1.0,4.0,1.0,,1.0,1.0,1.0,45.0,137,1.0,0.75,0.75,1.0,0.2727272727272727,,,0.2727272727272727,0.5,0.4,0.5217391304347826,0.4830508474576271,0.4,0.46153846153846156,0.6118421052631579,0.625,0.625,0.1864406779661017,0.125,0.25,24.620060790273556,0.6,0.1388888888888889,0.037383177570093455,0.08695652173913043,,0.1297709923664122,0.030534351145038167,0.05263157894736842,,0.05128205128205128,,0.10344827586206896,0.06060606060606061,0.21739130434782608,0.1,,,1.0,0.288135593220339,0.7647058823529411,0.9285714285714286,0.8461538461538461,0.13559322033898305,0.5,0.6666666666666666,0.5,0.3898305084745763,0.30434782608695654,0.3181818181818182,0.7142857142857143,0.06779661016949153,,,,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.6,0.3333333333333333,,,,,0.34615384615384615,0.6666666666666666,0.07692307692307693,,0.038461538461538464,,0.4745762711864407,0.42857142857142855,0.5008237288135593,0.5259,0.5016711538461538,0.25,0.2833333333333333,0.08333333333333333,0.10638297872340426,0.4787234042553192,10.725,24.318181818181817,0.46598639455782315,,,2.0,,0.2,,0.17647058823529413,,,,1.0,,,,,,,,,,,0.043478260869565216,,,1.0,True,,,,,
