EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,OffFTReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,HeaveMakes,Arc3PctBlocked,OffensiveGoaltends,BlockedCorner3,on,Clear Path Fouls,3pt And 1 Free Throw Trips
42,1610612755,Monty Williams,Monty Williams,42,PHI,6395.0,107,,210,218,80,77,27,428,9.0,20.0,1.0,5.0,3.0,8.0,1.0,6.0,2.0,5.0,,,,,,,,2.0,,,,2.0,12.0,31.0,,2.0,11.0,35.0,214,1.0,7.0,,,,2.0,4.0,13.0,,2.0,5.0,13.0,12.0,12.0,,2.0,1.0,,7.0,7.0,1.0,8.0,1.0,5.0,1.0,1.0,17.0,1.0,4.0,2.0,6.0,5.0,13,5.0,18,1.0,6.0,3.0,3.0,4.0,,3.0,2.0,1.0,1.0,6.0,2.0,3.0,5.0,13,,,14.0,,,5.0,2.0,2.0,2.0,,,2.0,1.0,,,13.0,80,3.0,0.5,0.5454545454545454,,,,,,0.3870967741935484,0.14285714285714285,0.3076923076923077,0.36363636363636365,0.14285714285714285,0.26666666666666666,0.4375,0.14285714285714285,0.3611111111111111,0.06060606060606061,0.22580645161290322,0.3,0.16666666666666666,19.00826446280992,0.6666666666666666,0.4166666666666667,0.07894736842105263,0.0425531914893617,0.08333333333333333,0.125,0.08,0.049019607843137254,0.030303030303030304,0.06060606060606061,0.03571428571428571,0.14285714285714285,,0.06896551724137931,0.1,0.07407407407407407,0.11764705882352941,,0.08333333333333333,0.5,0.6060606060606061,0.45,0.6428571428571429,0.5555555555555556,0.18181818181818182,0.16666666666666666,0.2,,0.15151515151515152,0.4,0.4,0.5,,,,,0.06060606060606061,,,,0.7142857142857143,0.2,,,,,,,,0.5333333333333333,0.375,,,0.13333333333333333,,0.6666666666666666,,0.537334375,0.47641999999999995,0.5559357142857143,0.13157894736842105,0.1388888888888889,0.05714285714285714,0.37142857142857144,4.483870967741934,33.6,0.38095238095238093,,,,,,,,1.0,,,,,,,,,,,,True,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,1013.0,17,9.0,32,33,11,13,4,65,4.0,5.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,4.0,6.0,,,3.0,11.0,28,1.0,1.0,,,,2.0,2.0,2.0,,,1.0,5.0,6.0,2.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,2,1.0,3,,1.0,1.0,,,,,1.0,,,1.0,,,2.0,4,,1.0,4.0,,,1.0,1.0,,,,,,,,,5.0,11,,0.75,1.0,,,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6875,1.0,0.8333333333333334,,0.16666666666666666,0.2,,23.684210526315788,,,0.07692307692307693,,0.16666666666666666,0.5,0.10526315789473684,0.07692307692307693,,,,0.5,,0.25,,,,0.5,,,0.8333333333333334,0.8,1.0,0.75,,,,,0.16666666666666666,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,0.8333333333333334,,0.5387666666666667,,0.5498,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.45454545454545453,2.716666666666667,,0.34375,,,,,,,,,,,,,,,,,,,,True,,
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,12131.0,202,-39.0,379,388,32,40,52,767,11.0,25.0,4.0,9.0,1.0,2.0,4.0,15.0,,5.0,,,,,,,,,,,,,15.0,45.0,,,7.0,37.0,415,4.0,12.0,,,2.0,10.0,1.0,2.0,,,2.0,4.0,20.0,10.0,,6.0,,,3.0,3.0,2.0,5.0,2.0,,,3.0,12.0,,20.0,4.0,34.0,3.0,41,21.0,62,1.0,3.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,5.0,1.0,2.0,10.0,20,2.0,1.0,16.0,2.0,,9.0,,3.0,3.0,,,3.0,2.0,,1.0,4.0,32,1.0,0.6666666666666666,0.8333333333333334,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3557692307692308,0.38461538461538464,0.6666666666666666,,0.06666666666666667,0.08,0.06666666666666667,12.751677852348994,0.6,0.375,0.2518518518518518,0.11235955056179775,0.14814814814814814,,0.2345679012345679,0.09950248756218906,0.12698412698412698,0.045454545454545456,0.14084507042253522,,,0.2702702702702703,0.25,0.24074074074074073,0.2,,0.037037037037037035,0.6666666666666666,0.5555555555555556,0.44,0.4782608695652174,0.6363636363636364,0.3333333333333333,0.26666666666666666,0.2857142857142857,0.75,0.1111111111111111,,,,,,,,,,,,0.75,0.4444444444444444,0.25,,,,,,,1.0,0.5,,,,,0.5555555555555556,,0.4985422222222222,0.53965,0.57585,0.17307692307692307,0.17307692307692307,0.2702702702702703,0.10810810810810811,5.184444444444445,,0.08443271767810026,,1.0,,,,,0.06666666666666667,,,,,,,,,,,,,True,,
981,1610612755,Efthimios Rentzias,Efthimios Rentzias,981,PHI,1723.0,29,6.0,57,54,20,22,9,111,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,3.0,9.0,,,1.0,7.0,52,1.0,2.0,,,,2.0,3.0,6.0,,,1.0,7.0,4.0,2.0,,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,,2.0,,4.0,2.0,6,2.0,8,1.0,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,,3.0,6,3.0,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,7.0,20,1.0,0.6666666666666666,1.0,,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.35,0.5,0.5,,0.1111111111111111,0.3333333333333333,,15.714285714285715,,0.6666666666666666,0.19047619047619047,0.06666666666666667,,,0.18181818181818182,0.05263157894736842,0.09090909090909091,,0.16666666666666666,,,0.3333333333333333,0.2,0.1,,,0.2,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,,,,,,,,0.3333333333333333,0.5,,,,,0.3333333333333333,,0.4333444444444445,0.5452,0.4398,,,0.2857142857142857,1.0,9.677777777777777,,0.3508771929824561,,,,,,,,,,,,,,,,,,,,True,,
1609,1610612755,Art Long,Art Long,1609,PHI,1582.0,26,2.0,51,50,12,18,9,101,2.0,6.0,1.0,4.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,4.0,11.0,,,,8.0,42,1.0,4.0,,,,2.0,1.0,2.0,,,,2.0,6.0,2.0,,2.0,,,1.0,,,,,,,,,,5.0,,3.0,,3,5.0,8,1.0,,,,1.0,,,1.0,1.0,,2.0,,,,6,3.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,12,1.0,0.75,1.0,,,,,,0.36363636363636365,0.25,0.5,0.36363636363636365,0.25,0.5,0.36363636363636365,0.25,0.5,,0.09090909090909091,0.16666666666666666,,20.634920634920636,0.5,,0.15789473684210525,0.18518518518518517,,,0.13636363636363635,0.1724137931034483,0.16666666666666666,0.2,0.2,,,,0.3333333333333333,0.125,,,0.16666666666666666,1.0,0.5454545454545454,0.3333333333333333,0.4,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,0.5454545454545454,,0.4550454545454546,0.49750000000000005,0.37695,,,0.25,0.25,6.245454545454546,,0.23529411764705882,,,,,,,,,,,,,,,,,,,,True,,
95,1610612755,Mark Bryant,Mark Bryant,95,PHI,743.0,12,-1.0,23,23,10,13,4,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,1,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,3.571428571428571,1.0,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43478260869565216,,,,,,,,,,,,,,,,,,,,True,,
1496,1610612755,Keith Van Horn,Keith Van Horn,1496,PHI,87296.0,1455,22.0,2796,2788,721,674,369,5584,120.0,190.0,37.0,57.0,39.0,55.0,81.0,193.0,34.0,85.0,14.0,32.0,3.0,4.0,4.0,5.0,30.0,87.0,5.0,8.0,7.0,21.0,235.0,468.0,44.0,119.0,105.0,707.0,2893,47.0,85.0,8.0,12.0,20.0,138.0,59.0,116.0,11.0,26.0,37.0,188.0,312.0,158.0,129.0,68.0,87.0,30.0,43.0,54.0,8.0,62.0,6.0,30.0,8.0,16.0,132.0,8.0,92.0,43.0,163.0,25.0,231,101.0,332,8.0,40.0,26.0,14.0,43.0,7.0,21.0,61.0,22.0,11.0,104.0,15.0,25.0,71.0,157,9.0,14.0,132.0,6.0,4.0,56.0,11.0,13.0,9.0,,4.0,14.0,10.0,9.0,3.0,188.0,721,23.0,0.6638297872340425,0.7761194029850746,0.9772727272727273,0.3697478991596639,0.6666666666666666,0.4230769230769231,0.3697478991596639,0.5021367521367521,0.5529411764705883,0.5086206896551724,0.5127768313458262,0.6082474226804123,0.5316901408450704,0.5432098765432098,0.6272727272727273,0.5701219512195121,0.20272572402044292,0.09188034188034189,0.1368421052631579,0.07772020725388601,23.260129910300034,0.41346153846153844,0.32894736842105265,0.1668372569089048,0.08340888485947416,0.16165413533834586,0.03864734299516908,0.16572807723250202,0.07633587786259542,0.10379746835443038,0.07848837209302326,0.06593406593406594,0.02666666666666667,0.07017543859649122,0.0880281690140845,0.21212121212121213,0.18732782369146006,0.1625615763546798,0.15873015873015872,0.030534351145038167,0.7142857142857143,0.32367972742759793,0.631578947368421,0.7317073170731707,0.6666666666666666,0.3287904599659284,0.41968911917098445,0.4550561797752809,0.5432098765432098,0.14480408858603067,0.4,0.40963855421686746,0.9411764705882353,0.054514480408858604,0.4375,0.4375,1.0,0.14821124361158433,0.3448275862068966,0.3448275862068966,0.9666666666666667,0.5876288659793815,0.6491228070175439,0.10810810810810811,0.041237113402061855,0.75,1.0,0.08247422680412371,0.625,1.0,0.3873239436619718,0.7090909090909091,0.035211267605633804,0.8,0.14788732394366197,0.3333333333333333,0.5264054514480409,0.3448275862068966,0.486990119250426,0.5189869318181818,0.48631901408450695,0.08791208791208792,0.10810810810810811,0.19519094766619519,0.26591230551626593,6.912820512820512,25.215126050420164,0.25786838340486407,2.0,1.0,7.0,1.0,1.0,2.0,0.012048192771084338,,,,0.023529411764705882,,,,3.0,,,1.0,,False,1.0,
1609,1610612755,Art Long,Art Long,1609,PHI,6256.0,104,-20.0,213,215,92,123,33,428,9.0,18.0,4.0,7.0,4.0,9.0,5.0,12.0,,8.0,,,,,,,1.0,1.0,,,1.0,1.0,14.0,38.0,1.0,1.0,1.0,32.0,200,4.0,9.0,,,,8.0,4.0,13.0,1.0,1.0,,11.0,20.0,8.0,,8.0,1.0,1.0,5.0,,2.0,2.0,1.0,,,,6.0,,7.0,4.0,18.0,2.0,24,8.0,32,2.0,2.0,,2.0,5.0,,2.0,1.0,3.0,,6.0,2.0,3.0,9.0,16,1.0,1.0,5.0,1.0,,3.0,,7.0,7.0,,,7.0,3.0,,1.0,11.0,92,2.0,0.7142857142857143,1.0,,1.0,,1.0,1.0,0.3684210526315789,0.4444444444444444,0.3076923076923077,0.3974358974358974,0.4444444444444444,0.39285714285714285,0.3902439024390244,0.4444444444444444,0.39285714285714285,0.02564102564102564,0.13157894736842105,0.2777777777777778,,18.8,0.8333333333333334,0.25,0.29508196721311475,0.07291666666666667,0.12903225806451613,,0.2391304347826087,0.06481481481481481,0.07142857142857142,0.09090909090909091,0.05714285714285714,,,0.3181818181818182,0.3125,0.2608695652173913,0.14285714285714285,,0.10526315789473684,0.42857142857142855,0.46153846153846156,0.5,0.6923076923076923,0.5555555555555556,0.3076923076923077,0.4166666666666667,0.4166666666666667,1.0,0.20512820512820512,,,,,,,,0.02564102564102564,1.0,1.0,,0.7777777777777778,0.5714285714285714,,,,,,,,0.6428571428571429,0.4444444444444444,,,0.07142857142857142,1.0,0.48717948717948717,1.0,0.4896205128205128,0.5711333333333334,0.5326714285714286,0.07317073170731707,0.075,0.25,0.34375,6.626315789473684,24.9,0.431924882629108,1.0,1.0,,,,1.0,0.07692307692307693,,,,,,,,3.0,,,,,False,,
1730,1610612755,Brian Skinner,Brian Skinner,1730,PHI,60332.0,1006,-75.0,1919,1945,720,724,278,3864,95.0,147.0,28.0,57.0,30.0,47.0,33.0,76.0,3.0,6.0,,,,,,,,,,,,,131.0,229.0,,,73.0,335.0,2067,31.0,67.0,,,19.0,81.0,39.0,71.0,,,39.0,117.0,176.0,86.0,,46.0,,,24.0,13.0,,13.0,,6.0,5.0,2.0,26.0,16.0,88.0,34.0,110.0,22.0,166,107.0,273,9.0,27.0,16.0,11.0,17.0,2.0,8.0,26.0,9.0,5.0,43.0,5.0,9.0,53.0,135,24.0,11.0,122.0,12.0,,52.0,15.0,34.0,29.0,,5.0,35.0,23.0,4.0,4.0,117.0,720,27.0,0.6717557251908397,0.8148148148148148,,,,,,0.5720524017467249,0.4626865671641791,0.5492957746478874,0.5720524017467249,0.4626865671641791,0.5492957746478874,0.5897887323943662,0.49390243902439024,0.5909090909090909,,0.10480349344978165,0.1292517006802721,0.05263157894736842,14.559216384683882,0.3953488372093023,0.34375,0.18092105263157895,0.1123882503192848,0.16346153846153846,0.14285714285714285,0.17647058823529413,0.11620111731843576,0.13909774436090225,0.10833333333333334,0.09025270758122744,0.13793103448275862,0.16,0.12921348314606743,0.20918367346938777,0.19658119658119658,0.1657142857142857,0.15151515151515152,0.12162162162162163,0.6571428571428571,0.6419213973799127,0.6462585034013606,0.7421875,0.6631578947368421,0.3318777292576419,0.4342105263157895,0.4583333333333333,0.6666666666666666,0.026200873362445413,0.5,0.6,1.0,,,,,,,,,0.8507462686567164,0.49122807017543857,0.14285714285714285,,,,,,,0.6619718309859155,0.6382978723404256,,,,,0.6419213973799127,,0.5090449781659389,0.5472274193548387,0.5194549295774648,0.19330855018587362,0.19330855018587362,0.2417910447761194,0.3492537313432836,3.196943231441048,,0.3751954142782699,,3.0,1.0,1.0,1.0,7.0,0.04054054054054054,,,,0.16666666666666666,,,,,,,1.0,,False,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,20739.0,346,-31.0,679,710,326,337,97,1389,17.0,31.0,3.0,7.0,7.0,13.0,3.0,12.0,14.0,27.0,6.0,16.0,,3.0,4.0,9.0,2.0,5.0,,1.0,1.0,4.0,34.0,70.0,8.0,21.0,21.0,113.0,737,5.0,14.0,,4.0,3.0,13.0,16.0,39.0,5.0,13.0,14.0,61.0,50.0,18.0,24.0,6.0,5.0,2.0,12.0,37.0,3.0,40.0,1.0,16.0,6.0,15.0,83.0,3.0,11.0,8.0,17.0,1.0,26,14.0,40,2.0,13.0,8.0,5.0,17.0,1.0,14.0,9.0,3.0,1.0,26.0,2.0,13.0,15.0,40,5.0,2.0,29.0,1.0,,11.0,4.0,3.0,1.0,,2.0,5.0,4.0,1.0,1.0,61.0,326,6.0,0.7352941176470589,0.8064516129032258,1.0,0.38095238095238093,,0.38461538461538464,0.38095238095238093,0.4857142857142857,0.35714285714285715,0.41025641025641024,0.5054945054945055,0.2777777777777778,0.4519230769230769,0.5380952380952381,0.325,0.5,0.23076923076923078,0.17142857142857143,0.25806451612903225,0.25,16.49874055415617,0.6538461538461539,0.05,0.08415841584158416,0.04564315352697095,0.1038961038961039,0.05263157894736842,0.08960573476702509,0.04697986577181208,0.0759493670886076,0.04411764705882353,0.02127659574468085,0.08571428571428572,,0.13114754098360656,0.08,0.054945054945054944,0.06666666666666667,0.23529411764705882,0.05555555555555555,0.8,0.34065934065934067,0.5483870967741935,0.7391304347826086,0.8235294117647058,0.13186813186813187,0.25,0.3333333333333333,0.3333333333333333,0.2967032967032967,0.5185185185185185,0.5384615384615384,0.7142857142857143,0.17582417582417584,0.375,0.375,1.0,0.054945054945054944,0.4,0.5,1.0,0.3888888888888889,0.42857142857142855,0.3333333333333333,0.16666666666666666,,,0.05555555555555555,,,0.25,0.5384615384615384,0.17307692307692307,0.4444444444444444,0.07692307692307693,0.25,0.5714285714285714,0.4,0.48191263736263745,0.470146875,0.458160576923077,0.10891089108910891,0.1375,0.11504424778761062,0.5398230088495575,8.332857142857142,24.538095238095234,0.4801178203240059,2.0,,1.0,2.0,2.0,,,,1.0,0.047619047619047616,0.037037037037037035,,,,,,0.2,,,False,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,89646.0,1494,38.0,2867,2874,848,833,389,5741,83.0,145.0,8.0,11.0,23.0,40.0,25.0,82.0,54.0,132.0,15.0,35.0,1.0,4.0,2.0,8.0,7.0,28.0,,1.0,2.0,13.0,162.0,359.0,22.0,63.0,72.0,462.0,2973,17.0,34.0,1.0,5.0,7.0,44.0,46.0,98.0,4.0,21.0,37.0,141.0,194.0,130.0,66.0,10.0,26.0,7.0,49.0,165.0,26.0,191.0,20.0,82.0,36.0,47.0,408.0,6.0,31.0,47.0,112.0,12.0,171,39.0,210,3.0,79.0,49.0,30.0,45.0,9.0,29.0,31.0,16.0,4.0,76.0,9.0,25.0,40.0,111,2.0,14.0,89.0,7.0,2.0,35.0,10.0,6.0,3.0,1.0,2.0,6.0,5.0,,3.0,141.0,848,12.0,0.5987654320987654,0.6178343949044586,1.0,0.3492063492063492,0.2,0.19047619047619047,0.36065573770491804,0.45125348189415043,0.5,0.46938775510204084,0.46208530805687204,0.47435897435897434,0.4369747899159664,0.5,0.5238095238095238,0.5108695652173914,0.14928909952606634,0.13649025069637882,0.23448275862068965,0.10975609756097561,16.189327705758213,0.5921052631578947,0.14634146341463414,0.11703239289446186,0.02693310165073849,0.15824915824915825,0.03278688524590164,0.12679425837320574,0.027736131934032984,0.0391644908616188,0.013736263736263736,0.027227722772277228,0.0234375,0.05454545454545454,0.08394160583941605,0.10197368421052631,0.15303430079155672,0.1645021645021645,0.13636363636363635,0.016216216216216217,0.8333333333333334,0.34360189573459715,0.5724137931034483,0.7477477477477478,0.5783132530120482,0.1943127962085308,0.3048780487804878,0.3424657534246575,0.2,0.3127962085308057,0.4090909090909091,0.42857142857142855,0.8148148148148148,0.08293838862559241,0.42857142857142855,0.42857142857142855,1.0,0.06635071090047394,0.25,0.25,1.0,0.28205128205128205,0.7272727272727273,0.375,0.10256410256410256,0.25,1.0,0.02564102564102564,,,0.33613445378151263,0.575,0.06722689075630252,0.25,0.1092436974789916,0.15384615384615385,0.4928909952606635,0.2692307692307692,0.48724904761904747,0.4543270270270269,0.4780876068376069,0.082039911308204,0.09043927648578812,0.09523809523809523,0.3051948051948052,8.844846796657377,25.36349206349206,0.29577956051621906,6.0,2.0,1.0,,,,0.020202020202020204,2.0,,,0.045454545454545456,,2.0,0.03125,,,,,,False,,1.0
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,114315.0,1905,-46.0,3684,3679,1130,1059,504,7363,152.0,283.0,10.0,19.0,59.0,95.0,47.0,151.0,188.0,458.0,5.0,23.0,,3.0,,3.0,45.0,150.0,3.0,16.0,15.0,58.0,387.0,892.0,50.0,173.0,298.0,1222.0,3884,27.0,64.0,3.0,19.0,20.0,83.0,131.0,283.0,15.0,61.0,163.0,470.0,316.0,458.0,111.0,12.0,147.0,45.0,53.0,234.0,23.0,257.0,10.0,140.0,44.0,50.0,537.0,5.0,32.0,31.0,106.0,4.0,141,41.0,182,9.0,118.0,72.0,46.0,102.0,23.0,67.0,61.0,35.0,3.0,163.0,10.0,50.0,26.0,92,3.0,15.0,389.0,22.0,14.0,130.0,66.0,6.0,3.0,2.0,1.0,7.0,3.0,,2.0,470.0,1130,21.0,0.4082687338501292,0.4146981627296588,0.74,0.28901734104046245,0.15789473684210525,0.2459016393442623,0.29411764705882354,0.43385650224215244,0.421875,0.4628975265017668,0.43380281690140843,0.3795180722891566,0.44622093023255816,0.4891129032258065,0.4322916666666667,0.5294117647058824,0.1624413145539906,0.05941704035874439,0.12014134275618374,0.09271523178807947,32.826392138511935,0.6257668711656442,0.04,0.0854149879129734,0.0215633423180593,0.08423913043478261,0.020491803278688523,0.08514605344934742,0.02141203703703704,0.03481624758220503,0.02247191011235955,0.007662835249042145,0.016853932584269662,0.030303030303030304,0.06388888888888888,0.07345971563981042,0.11328976034858387,0.06859205776173286,0.13186813186813187,0.01584507042253521,0.42857142857142855,0.26572769953051645,0.5371024734982333,0.6104417670682731,0.3881578947368421,0.14178403755868543,0.31125827814569534,0.34306569343065696,0.2553191489361702,0.4300469483568075,0.4104803493449782,0.41501103752759383,0.4627659574468085,0.0215962441314554,0.21739130434782608,0.21739130434782608,0.6,0.14084507042253522,0.3,0.30405405405405406,0.7555555555555555,0.2289156626506024,0.5263157894736842,0.3,0.03614457831325301,,,0.1927710843373494,0.1875,0.6666666666666666,0.2761627906976744,0.6210526315789474,0.00872093023255814,,0.1686046511627907,0.25862068965517243,0.428169014084507,0.30612244897959184,0.4791001885014136,0.4631776315789473,0.47210454545454544,0.11158432708688246,0.13,0.06792144026186579,0.38461538461538464,10.98744394618834,26.041618497109827,0.30673181324647125,13.0,4.0,16.0,1.0,1.0,,0.03333333333333333,3.0,2.0,0.011560693641618497,0.010917030567685589,,1.0,0.005747126436781609,39.0,,0.013333333333333334,,,False,,
