EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Travels,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceArc3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,on
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,43101.0,718.0,189.0,1401,1375,375.0,459.0,160.0,2776,23.0,46.0,9.0,17.0,2.0,7.0,3.0,11.0,15.0,34.0,15.0,44.0,4.0,8.0,4.0,14.0,19.0,60.0,3.0,5.0,13.0,41.0,91.0,34.0,104.0,21.0,205.0,1386.0,11.0,22.0,4.0,11.0,1.0,35.0,11.0,21.0,9.0,27.0,5.0,54.0,54.0,28.0,99.0,3.0,16.0,60.0,19.0,9.0,2.0,21.0,9.0,30.0,6.0,3.0,11.0,6.0,4.0,69.0,9.0,23.0,16.0,53.0,11.0,80.0,32.0,112.0,2.0,22.0,18.0,4.0,14.0,2.0,11.0,5.0,3.0,19.0,1.0,5.0,50.0,93.0,10.0,3.0,33.0,2.0,13.0,1.0,3.0,15.0,8.0,2.0,5.0,15.0,7.0,2.0,54.0,375.0,14.0,0.6585365853658537,0.8181818181818182,0.9705882352941176,0.3269230769230769,0.36363636363636365,0.3333333333333333,0.3269230769230769,0.45054945054945056,0.5,0.5238095238095238,0.4717948717948718,0.5151515151515151,0.5104166666666666,0.4880952380952381,0.5147058823529411,0.5192307692307693,0.5333333333333333,0.019230769230769232,0.0989010989010989,0.13043478260869565,0.2727272727272727,0.022727272727272728,0.016666666666666666,14.457070707070708,0.7368421052631579,0.15492957746478872,0.1062124248496994,0.0515695067264574,0.09302325581395349,0.03862660944206009,0.10283159463487332,0.047128129602356406,0.08527131782945736,0.03676470588235294,0.03867403314917127,0.05142857142857143,0.0915032679738562,0.10218978102189781,0.11961722488038277,0.10655737704918032,0.06,0.018691588785046728,0.4666666666666667,0.2358974358974359,0.5,0.575,0.5217391304347826,0.05641025641025641,0.2727272727272727,0.375,0.17435897435897435,0.4411764705882353,0.4411764705882353,1.0,0.22564102564102564,0.3409090909090909,0.3488372093023256,1.0,0.3076923076923077,0.31666666666666665,0.3220338983050847,0.9473684210526315,0.5151515151515151,0.5294117647058824,0.1111111111111111,0.24242424242424243,0.5,1.0,0.09090909090909091,0.14583333333333334,0.2857142857142857,0.2916666666666667,0.2857142857142857,0.2708333333333333,0.38461538461538464,0.7692307692307693,0.31666666666666665,0.5316048717948718,0.5167318181818182,0.5024489583333334,0.06763285024154589,0.12745098039215685,0.009523809523809525,0.17073170731707318,0.2634146341463415,8.03076923076923,24.219230769230766,0.2676659528907923,,,,,,,,,,,,,,,,,,,,,,True
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,7821.0,130.0,34.0,259,262,85.0,143.0,26.0,521,11.0,13.0,4.0,4.0,5.0,6.0,1.0,10.0,2.0,5.0,,,,,,,,1.0,,,1.0,14.0,28.0,,1.0,,28.0,282.0,4.0,5.0,,,,8.0,6.0,10.0,,1.0,,12.0,22.0,6.0,,,6.0,,,,,7.0,7.0,14.0,6.0,1.0,4.0,2.0,1.0,35.0,1.0,6.0,3.0,13.0,3.0,19.0,7.0,26.0,,5.0,4.0,1.0,2.0,,1.0,1.0,1.0,3.0,,1.0,9.0,16.0,3.0,,2.0,,1.0,,,2.0,1.0,,1.0,2.0,1.0,,12.0,85.0,3.0,0.7857142857142857,1.0,,,,,,0.5,0.8,0.6,0.4827586206896552,0.8,0.5454545454545454,0.4666666666666667,0.8,0.5454545454545454,0.034482758620689655,,,,,,,11.458333333333334,0.6666666666666666,0.1875,0.12871287128712872,0.06593406593406594,0.11538461538461539,0.043478260869565216,0.12598425196850394,0.06140350877192982,0.05555555555555555,0.07894736842105263,0.05714285714285714,0.05555555555555555,0.21428571428571427,0.125,0.07317073170731707,0.047619047619047616,0.4,,0.5,0.4482758620689655,0.8461538461538461,0.8461538461538461,0.7272727272727273,0.3448275862068966,0.1,0.1,0.1724137931034483,0.4,0.4,1.0,,,,,0.034482758620689655,,,,0.8,1.0,0.25,,,,,0.5454545454545454,0.8333333333333334,,,0.09090909090909091,,0.4827586206896552,,0.5104285714285715,0.55242,0.5666599999999999,0.03333333333333333,0.034482758620689655,,0.2857142857142857,0.42857142857142855,6.9750000000000005,52.5,0.3281853281853282,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,72912.0,1215.0,260.0,2352,2340,475.0,490.0,270.0,4692,129.0,195.0,41.0,72.0,22.0,38.0,7.0,28.0,38.0,77.0,11.0,27.0,2.0,2.0,,4.0,26.0,61.0,1.0,2.0,7.0,174.0,300.0,37.0,88.0,41.0,500.0,2436.0,46.0,82.0,2.0,3.0,5.0,103.0,30.0,58.0,2.0,11.0,14.0,80.0,274.0,74.0,111.0,,68.0,61.0,26.0,31.0,1.0,29.0,10.0,39.0,9.0,1.0,14.0,5.0,10.0,88.0,19.0,82.0,25.0,114.0,9.0,148.0,101.0,249.0,12.0,25.0,21.0,4.0,14.0,3.0,11.0,18.0,3.0,32.0,6.0,6.0,112.0,198.0,18.0,7.0,63.0,13.0,32.0,,6.0,66.0,43.0,,23.0,66.0,36.0,9.0,80.0,475.0,10.0,0.7873563218390804,0.9785714285714285,1.0,0.42045454545454547,0.6666666666666666,0.18181818181818182,0.42045454545454547,0.58,0.5609756097560976,0.5172413793103449,0.5914948453608248,0.5764705882352941,0.4782608695652174,0.6053268765133172,0.5852272727272727,0.5063291139240507,0.2268041237113402,0.011363636363636364,0.10333333333333333,0.13333333333333333,0.17857142857142858,0.037037037037037035,,16.691672918229557,0.4375,0.12162162162162163,0.1291053227633069,0.09808612440191387,0.1037344398340249,0.0627062706270627,0.12366548042704627,0.08867427568042142,0.17452830188679244,0.11788617886178862,0.042328042328042326,0.056768558951965066,0.14285714285714285,0.12631578947368421,0.12181303116147309,0.10344827586206896,0.1044776119402985,0.08450704225352113,0.5454545454545454,0.5025773195876289,0.6615384615384615,0.7633136094674556,0.7209302325581395,0.07216494845360824,0.25,0.30434782608695654,0.19845360824742267,0.4935064935064935,0.4935064935064935,0.9736842105263158,0.06958762886597938,0.4074074074074074,0.4230769230769231,1.0,0.15721649484536082,0.4262295081967213,0.4262295081967213,1.0,0.8470588235294118,0.5694444444444444,0.14634146341463414,0.023529411764705882,1.0,1.0,0.011764705882352941,0.5507246376811594,0.5789473684210527,0.057971014492753624,,0.10144927536231885,0.2857142857142857,0.729381443298969,0.4262295081967213,0.531812113402062,0.5458282894736843,0.5224152173913044,0.07862407862407862,0.10031347962382445,,0.206,0.16,5.638666666666667,24.279545454545453,0.20195578231292516,,2.0,1.0,2.0,1.0,1.0,0.08108108108108109,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,187278.0,3121.0,776.0,6045,6009,1457.0,1632.0,700.0,12054,171.0,251.0,27.0,39.0,39.0,54.0,116.0,261.0,255.0,587.0,27.0,63.0,5.0,8.0,5.0,13.0,121.0,327.0,39.0,27.0,59.0,542.0,1099.0,148.0,390.0,483.0,2011.0,6091.0,60.0,113.0,20.0,47.0,43.0,223.0,102.0,225.0,32.0,72.0,188.0,488.0,636.0,448.0,402.0,42.0,36.0,326.0,121.0,50.0,,179.0,60.0,239.0,44.0,16.0,102.0,22.0,55.0,538.0,32.0,48.0,134.0,480.0,96.0,710.0,81.0,791.0,9.0,111.0,87.0,24.0,95.0,17.0,64.0,57.0,31.0,152.0,13.0,40.0,117.0,206.0,13.0,17.0,548.0,52.0,222.0,7.0,60.0,79.0,45.0,7.0,27.0,82.0,39.0,11.0,488.0,1457.0,20.0,0.5867158671586716,0.6068702290076335,0.9054054054054054,0.37948717948717947,0.425531914893617,0.4444444444444444,0.38046272493573263,0.4931756141947225,0.5309734513274337,0.4533333333333333,0.5130960376091337,0.5625,0.5050505050505051,0.5785962877030162,0.6229050279329609,0.6132315521628499,0.2619207521826729,,0.04549590536851683,0.09163346613545817,0.07662835249042145,,,27.382863815501384,0.625,0.4549763033175355,0.21257750221434898,0.02263083451202263,0.1950509461426492,0.0399002493765586,0.20848896434634975,0.027369141293191925,0.017013232514177693,0.017741935483870968,0.02880658436213992,0.039603960396039604,0.17877906976744187,0.23652694610778444,0.22062084257206208,0.1955193482688391,0.19387755102040816,0.012195121951219513,0.47560975609756095,0.16856950973807924,0.6812749003984063,0.75,0.6140350877192983,0.17528542646071188,0.4444444444444444,0.48132780082987553,0.39422431161853594,0.434412265758092,0.4396551724137931,0.6431372549019608,0.04231027535258563,0.42857142857142855,0.42857142857142855,0.9629629629629629,0.2196104768300873,0.37003058103975534,0.37003058103975534,0.8925619834710744,0.24375,0.6923076923076923,0.3333333333333333,0.05,0.625,1.0,0.24375,0.18181818181818182,0.7222222222222222,0.04377104377104377,0.38461538461538464,0.19865319865319866,0.4576271186440678,0.4304902619207522,0.37116564417177916,0.47829340511440077,0.4951704347826088,0.46803457627118655,0.13762019230769232,0.17494089834515367,0.017721518987341773,0.11089010442565887,0.24266534062655395,11.945495905368523,24.865641025641022,0.24102564102564103,1.0,9.0,0.4224137931034483,9.0,,,0.04081632653061224,15.0,1.0,2.0,18.0,3.0,1.0,2.0,0.01192504258943782,0.008064516129032258,0.38461538461538464,0.9333333333333333,,,,True
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,89574.0,1493.0,327.0,2876,2834,969.0,1024.0,324.0,5710,54.0,101.0,7.0,9.0,16.0,33.0,72.0,176.0,31.0,89.0,9.0,48.0,1.0,2.0,3.0,13.0,77.0,178.0,11.0,24.0,57.0,157.0,366.0,86.0,226.0,79.0,651.0,2982.0,11.0,20.0,7.0,13.0,2.0,45.0,49.0,121.0,27.0,70.0,45.0,224.0,74.0,240.0,177.0,81.0,8.0,174.0,76.0,11.0,1.0,148.0,78.0,226.0,56.0,22.0,69.0,16.0,63.0,530.0,10.0,17.0,45.0,85.0,3.0,133.0,28.0,161.0,9.0,38.0,30.0,8.0,57.0,15.0,41.0,27.0,16.0,84.0,5.0,24.0,25.0,62.0,,2.0,109.0,9.0,38.0,4.0,15.0,,,,,,,,224.0,969.0,11.0,0.2356687898089172,0.24183006535947713,0.686046511627907,0.3805309734513274,0.5384615384615384,0.38571428571428573,0.3811659192825112,0.42896174863387976,0.55,0.4049586776859504,0.4831081081081081,0.6515151515151515,0.468586387434555,0.50859375,0.6617647058823529,0.5114155251141552,0.38175675675675674,0.004424778761061947,0.030054644808743168,0.0891089108910891,0.005681818181818182,0.020833333333333332,,22.25637872732862,0.6785714285714286,0.02631578947368421,0.08268482490272373,0.017970401691331923,0.12534818941504178,0.023980815347721823,0.09372746935832732,0.019809244314013204,0.02247191011235955,0.013513513513513514,0.018276762402088774,0.01929260450160772,0.056962025316455694,0.056856187290969896,0.12106537530266344,0.12109375,0.13592233009708737,0.027190332326283987,,0.17060810810810811,0.5346534653465347,0.5869565217391305,0.35185185185185186,0.2972972972972973,0.4090909090909091,0.4114285714285714,0.15033783783783783,0.34831460674157305,0.3522727272727273,0.1935483870967742,0.08108108108108109,0.1875,0.19148936170212766,0.8888888888888888,0.30067567567567566,0.43258426966292135,0.43258426966292135,0.6623376623376623,0.2727272727272727,0.7777777777777778,0.2857142857142857,0.06060606060606061,0.5,1.0,0.3333333333333333,0.17277486910994763,0.48484848484848486,0.06806282722513089,0.23076923076923078,0.29842931937172773,0.42105263157894735,0.5523648648648649,0.4367816091954023,0.4838841256366723,0.49135,0.46704338624338637,0.0672,0.09620253164556962,0.017391304347826087,0.06912442396313365,0.34408602150537637,8.68551912568306,24.93805309734513,0.33692628650904033,3.0,4.0,0.16666666666666666,4.0,,,0.03773584905660377,6.0,1.0,,,,,,0.011235955056179775,0.014492753623188406,0.5454545454545454,1.0,1.0,1.0,,True
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,48919.0,815.0,266.0,1567,1560,404.0,466.0,205.0,3127,73.0,107.0,22.0,32.0,14.0,19.0,12.0,24.0,9.0,24.0,,,,,,,,,,,,94.0,155.0,,,52.0,240.0,1595.0,23.0,36.0,,,13.0,59.0,18.0,29.0,,,24.0,60.0,138.0,50.0,,,32.0,,,18.0,,23.0,14.0,37.0,12.0,2.0,8.0,4.0,11.0,88.0,14.0,54.0,22.0,67.0,7.0,96.0,68.0,164.0,2.0,26.0,22.0,4.0,7.0,3.0,6.0,8.0,1.0,15.0,,4.0,33.0,95.0,16.0,3.0,75.0,6.0,30.0,1.0,9.0,17.0,10.0,,7.0,18.0,12.0,2.0,60.0,404.0,9.0,0.7340425531914894,0.8846153846153846,,,,,,0.6064516129032258,0.6388888888888888,0.6206896551724138,0.6064516129032258,0.6388888888888888,0.6206896551724138,0.6349206349206349,0.6555555555555556,0.6521739130434783,,,0.11612903225806452,0.1308411214953271,0.16666666666666666,,,11.352253756260435,0.4666666666666667,0.1111111111111111,0.11129568106312292,0.10093457943925234,0.1164021164021164,0.0707070707070707,0.1125158027812895,0.0927694406548431,0.08843537414965986,0.09696969696969697,0.11210762331838565,0.07741935483870968,0.12571428571428572,0.12643678160919541,0.09090909090909091,0.11510791366906475,0.12,0.046511627906976744,0.6666666666666666,0.6903225806451613,0.6822429906542056,0.7849462365591398,0.726027397260274,0.15483870967741936,0.5,0.6,0.15483870967741936,0.375,0.375,0.7777777777777778,,,,,,,,,0.8888888888888888,0.6875,0.18181818181818182,,,,,0.6551724137931034,0.7368421052631579,,,,,0.6903225806451613,,0.5244012903225808,0.5513129032258065,0.5104413793103447,0.17222222222222222,0.16759776536312848,1.0,0.24583333333333332,0.25,4.15225806451613,,0.25781748564135293,,,0.75,2.0,,,0.046511627906976744,,,,,1.0,1.0,,,,,,,,,True
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,79654.0,1328.0,348.0,2535,2532,578.0,649.0,302.0,5067,98.0,144.0,35.0,58.0,23.0,36.0,27.0,62.0,24.0,72.0,,,,,,,,,,,,149.0,278.0,,,118.0,416.0,2476.0,49.0,82.0,,,33.0,131.0,31.0,66.0,,,38.0,100.0,210.0,88.0,,,72.0,,,16.0,,31.0,7.0,38.0,6.0,1.0,17.0,6.0,8.0,83.0,20.0,98.0,45.0,171.0,24.0,240.0,118.0,358.0,10.0,51.0,43.0,8.0,21.0,1.0,16.0,32.0,5.0,53.0,4.0,8.0,103.0,183.0,30.0,12.0,144.0,13.0,63.0,,17.0,136.0,100.0,7.0,29.0,136.0,80.0,5.0,100.0,578.0,16.0,0.7046979865771812,0.9292035398230089,,,,,,0.5359712230215827,0.5975609756097561,0.4696969696969697,0.5359712230215827,0.5975609756097561,0.4696969696969697,0.6028985507246377,0.6616161616161617,0.5617977528089888,,,0.05755395683453238,0.08333333333333333,0.06451612903225806,,,13.70100589663545,0.39622641509433965,0.32,0.17448979591836736,0.10675381263616558,0.15100671140939598,0.06289308176100629,0.16901408450704225,0.09546925566343042,0.16666666666666666,0.07749077490774908,0.09706546275395034,0.05439330543933055,0.16615384615384615,0.20588235294117646,0.15926892950391644,0.14634146341463414,0.16129032258064516,0.08928571428571429,0.5882352941176471,0.5179856115107914,0.6805555555555556,0.7424242424242424,0.6530612244897959,0.22302158273381295,0.43548387096774194,0.46551724137931033,0.2589928057553957,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.7073170731707317,0.603448275862069,0.14285714285714285,,,,,0.5454545454545454,0.6388888888888888,,,,,0.5179856115107914,,0.48463381294964025,0.5222039999999999,0.4762696969696972,0.19207317073170732,0.19207317073170732,,0.31490384615384615,0.2403846153846154,6.253597122302159,,0.2280078895463511,,,0.6296296296296297,6.0,6.0,10.0,0.08860759493670886,,,,,,,,,,,,,,2.0,True
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,64014.0,1067.0,258.0,2086,2080,430.0,481.0,240.0,4166,29.0,50.0,8.0,12.0,4.0,8.0,31.0,71.0,54.0,125.0,4.0,11.0,,2.0,,4.0,,6.0,1.0,,2.0,114.0,246.0,4.0,17.0,16.0,256.0,2068.0,21.0,33.0,,3.0,,42.0,23.0,40.0,,6.0,4.0,50.0,152.0,76.0,12.0,,14.0,5.0,,9.0,,58.0,24.0,82.0,19.0,5.0,24.0,7.0,27.0,188.0,22.0,44.0,29.0,102.0,8.0,139.0,69.0,208.0,3.0,61.0,53.0,8.0,18.0,1.0,15.0,15.0,3.0,33.0,4.0,6.0,43.0,129.0,9.0,3.0,21.0,2.0,10.0,,2.0,6.0,1.0,1.0,4.0,6.0,4.0,2.0,50.0,430.0,18.0,0.6666666666666666,0.7102803738317757,1.0,0.23529411764705882,,,0.25,0.4634146341463415,0.6363636363636364,0.575,0.45627376425855515,0.5833333333333334,0.5,0.46886446886446886,0.5833333333333334,0.5,0.06463878326996197,,0.036585365853658534,0.06,0.08450704225352113,,,12.927756653992395,0.5454545454545454,0.13559322033898305,0.12960609911054638,0.057971014492753624,0.14356435643564355,0.0842911877394636,0.13245702730030334,0.06470588235294118,0.041916167664670656,0.07456140350877193,0.054945054945054944,0.09268292682926829,0.08823529411764706,0.12992125984251968,0.16271186440677965,0.13178294573643412,0.1643835616438356,0.022388059701492536,0.6666666666666666,0.19011406844106463,0.58,0.6170212765957447,0.4827586206896552,0.26996197718631176,0.43661971830985913,0.47692307692307695,0.4752851711026616,0.432,0.432,0.9259259259259259,0.04182509505703422,0.36363636363636365,0.36363636363636365,1.0,0.022813688212927757,,,,0.3333333333333333,0.6666666666666666,0.375,0.05555555555555555,,,0.027777777777777776,0.17391304347826086,0.5,0.08695652173913043,,0.043478260869565216,,0.25475285171102663,,0.4593137404580152,0.47851785714285716,0.47014888888888884,0.03690036900369004,0.03937007874015748,,0.1640625,0.1953125,11.93658536585366,26.435294117647054,0.20613614573346117,1.0,4.0,0.3870967741935484,3.0,,2.0,0.05357142857142857,,3.0,,,,,,,0.08108108108108109,,,,1.0,,True
959,1610612742,Steve Nash,Steve Nash,959,DAL,141976.0,2366.0,599.0,4608,4571,1023.0,1136.0,524.0,9179,160.0,262.0,10.0,12.0,37.0,62.0,88.0,221.0,108.0,247.0,12.0,18.0,2.0,3.0,1.0,2.0,87.0,214.0,20.0,16.0,51.0,356.0,730.0,99.0,232.0,264.0,1273.0,4668.0,21.0,44.0,10.0,23.0,17.0,89.0,72.0,161.0,17.0,53.0,116.0,311.0,136.0,576.0,186.0,111.0,8.0,214.0,87.0,46.0,2.0,388.0,132.0,520.0,94.0,38.0,170.0,55.0,163.0,1172.0,20.0,37.0,37.0,104.0,3.0,144.0,57.0,201.0,18.0,70.0,55.0,15.0,113.0,16.0,90.0,52.0,23.0,165.0,13.0,39.0,40.0,119.0,19.0,14.0,291.0,16.0,81.0,1.0,49.0,6.0,,3.0,3.0,6.0,3.0,,311.0,1023.0,20.0,0.19101123595505617,0.19318181818181818,0.6262626262626263,0.4267241379310345,0.43478260869565216,0.32075471698113206,0.4267241379310345,0.4876712328767123,0.4772727272727273,0.4472049689440994,0.5244282744282744,0.5373134328358209,0.45560747663551404,0.5729553903345725,0.581081081081081,0.5567765567765568,0.24116424116424118,0.008620689655172414,0.06301369863013699,0.09923664122137404,0.07239819004524888,,0.009345794392523364,23.833301325139235,0.6848484848484848,0.01910828025477707,0.06168446026097272,0.023197492163009405,0.07074569789674952,0.032520325203252036,0.06382978723404255,0.025791855203619908,0.028350515463917526,0.028888888888888888,0.017173051519154558,0.034261241970021415,0.03131115459882583,0.05788423153692615,0.08753709198813056,0.064,0.08783783783783784,0.03991130820399113,0.5,0.27234927234927236,0.6106870229007634,0.6779661016949152,0.23125,0.22972972972972974,0.39819004524886875,0.4292682926829268,0.25675675675675674,0.43724696356275305,0.4444444444444444,0.18518518518518517,0.018711018711018712,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.22245322245322247,0.40654205607476634,0.41037735849056606,0.5862068965517241,0.1791044776119403,0.8333333333333334,0.1,0.04477611940298507,0.6666666666666666,1.0,0.29850746268656714,0.2897196261682243,0.5967741935483871,0.009345794392523364,0.5,0.2383177570093458,0.3137254901960784,0.5135135135135135,0.40654205607476634,0.4912519230769231,0.4956037735849056,0.46881635514018677,0.0798442064264849,0.1018867924528302,0.004310344827586207,0.06991358994501179,0.24430479183032208,8.959726027397263,24.79181034482759,0.22200520833333334,,5.0,0.125,11.0,,,0.02702702702702703,8.0,,1.0,46.0,,,,0.016194331983805668,,0.4,0.875,,,,True
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,52102.0,868.0,123.0,1690,1709,351.0,448.0,182.0,3399,23.0,37.0,4.0,10.0,8.0,14.0,5.0,10.0,27.0,69.0,10.0,27.0,1.0,5.0,3.0,10.0,4.0,6.0,,1.0,1.0,55.0,116.0,14.0,33.0,20.0,172.0,1723.0,8.0,21.0,1.0,5.0,,19.0,14.0,25.0,4.0,11.0,12.0,52.0,88.0,22.0,42.0,,8.0,6.0,4.0,6.0,,22.0,17.0,39.0,10.0,7.0,8.0,2.0,12.0,95.0,17.0,21.0,19.0,43.0,6.0,68.0,38.0,106.0,2.0,37.0,28.0,9.0,12.0,,10.0,10.0,2.0,22.0,3.0,6.0,31.0,94.0,4.0,4.0,28.0,2.0,7.0,,8.0,4.0,3.0,,1.0,4.0,4.0,,52.0,351.0,15.0,0.8,0.8627450980392157,1.0,0.42424242424242425,0.2,0.36363636363636365,0.42424242424242425,0.47413793103448276,0.38095238095238093,0.56,0.5100671140939598,0.36538461538461536,0.5555555555555556,0.5308641975308642,0.36538461538461536,0.5909090909090909,0.2214765100671141,,0.05172413793103448,0.10810810810810811,0.1,,,9.674027339642482,0.5454545454545454,0.11320754716981132,0.06935483870967742,0.03365384615384615,0.09644670050761421,0.0776255707762557,0.07588739290085679,0.045077105575326216,0.032679738562091505,0.0379746835443038,0.03194888178913738,0.08484848484848485,0.07772020725388601,0.06818181818181818,0.06374501992031872,0.1048951048951049,0.07407407407407407,0.0273972602739726,1.0,0.2483221476510067,0.6216216216216216,0.696969696969697,0.6956521739130435,0.06711409395973154,0.5,0.5555555555555556,0.46308724832214765,0.391304347826087,0.39705882352941174,0.9259259259259259,0.18120805369127516,0.37037037037037035,0.37037037037037035,1.0,0.040268456375838924,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.4,,0.19230769230769232,0.2,1.0,,0.3888888888888889,0.5714285714285714,0.2777777777777778,0.3,0.027777777777777776,1.0,0.4697986577181208,0.6666666666666666,0.5046607382550334,0.4779,0.5412555555555556,0.045454545454545456,0.05785123966942149,,0.11046511627906977,0.3023255813953488,12.461206896551724,23.381818181818183,0.2076923076923077,,3.0,0.6,1.0,1.0,,0.05555555555555555,,,,,,,,0.014492753623188406,,,,,,,True
