EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,FTOffRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DefFTReboundPct,OffFTReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,DefTwoPtRebounds,ShootingFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,FTA,TwoPtShootingFoulsDrawn,OffShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,PtsUnassisted3s,Clear Path Fouls,BlockedArc3,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,390.0,6.0,12,12,4.0,1.0,3.0,24,1.0,1.0,1.0,1.0,2.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.5,0.5,0.5,13.333333333333334,1.0,0.5,0.5,1.0,1.0,1.0,0.38925,10.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,29.0,,2,1,2.0,1.0,1.0,3,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,325.0,5.0,10,9,4.0,,3.0,19,2.0,,,2.0,3.0,4.0,14.0,2.0,,,,,4.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,23.076923076923077,,0.6666666666666666,,,,,0.4077,4.766666666666667,0.4,-4.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.25,0.2,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5616,0.4408,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,1610612744,A.J. Guyton,A.J. Guyton,2062,GSW,512.0,9.0,16,16,5.0,1.0,3.0,32,1.0,,2.0,,3.0,,16.0,,,,,,5.0,,,,,,26.31578947368421,,0.25,0.5,,,,0.3477666666666666,14.766666666666666,0.3125,-2.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2632,0.3222,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,0.25,0.3333333333333333,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,512.0,9.0,16,16,5.0,1.0,3.0,32,,1.0,1.0,1.0,1.0,5.0,16.0,2.0,,,,,5.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,15.789473684210526,,,0.3333333333333333,1.0,1.0,1.0,0.5312666666666667,16.6,0.3125,-2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,,,,,0.6666666666666666,,,,0.3333333333333333,,23.9,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.4,0.4,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,1610612744,Jiri Welsch,Jiri Welsch,2412,GSW,4.0,,1,1,1.0,1.0,,2,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,379.0,6.0,11,12,3.0,,2.0,23,,,1.0,,1.0,1.0,10.0,,,,,,3.0,,,,,0.25,23.076923076923077,,,1.0,,,,0.3932,17.3,0.2727272727272727,-1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,0.5,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,0.2,0.2,0.3333333333333333,,,,,,,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,287.0,5.0,8,9,,,,17,,,1.0,,1.0,2.0,7.0,,,,,,,,,,,0.5,25.0,,,1.0,,,,0.4198,18.4,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,0.5,0.5,0.5,0.5,,,,,,2.0,,,2.0,1.0,,0.5,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,1610612744,Erick Dampier,Erick Dampier,956,GSW,122.0,2.0,4,4,1.0,,,8,,,,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,0.25,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,106788.0,1780.0,3455,3494,1230.0,1163.0,514.0,6949,139.0,11.0,29.0,184.0,342.0,438.0,3684.0,222.0,203.0,99.0,204.0,133.0,1230.0,0.6032608695652174,0.8283582089552238,0.5380116959064327,0.5364431486880467,0.5629820051413882,11.287564133887125,0.6519607843137255,0.40524781341107874,0.08454810495626822,0.3793103448275862,0.39285714285714285,1.0,0.4845491253644315,4.466959064327485,0.35600578871201155,72.0,9.0,29.0,314.0,176.0,490.0,0.2543859649122807,0.07964601769911504,109.0,174.0,42.0,75.0,41.0,62.0,64.0,62.0,117.0,144.0,56.0,103.0,151.0,146.0,100.0,139.0,214.0,151.0,17.0,0.5299145299145299,0.5436893203883495,0.5299145299145299,0.5384615384615384,0.5625,0.5807692307692308,0.10396409872849663,0.10066305003013863,0.09248554913294797,0.5072886297376094,0.6264367816091954,0.6566265060240963,0.460431654676259,0.5161290322580645,0.59375,0.6410256410256411,0.56,0.5961538461538461,0.6612903225806451,0.5102040816326531,0.4995841584158414,0.4990870192307692,0.3287671232876712,0.3447488584474886,1.0,1.0,1.0,1.0,,24.0,35.0,2.0,37.0,2.0,15.0,76.0,40.0,31.0,36.0,19.0,73.0,21.0,0.0029154518950437317,0.07017543859649122,0.1079136690647482,0.4931506849315068,0.0029154518950437317,0.009615384615384616,25.0,,,,,1.0,,7.0,224.0,131.0,,,,0.14983277591973243,0.15824541921154914,0.15037593984962405,0.17325800376647835,,,,,,70.0,20.0,39.0,104.0,40.0,0.11991434689507495,0.10991957104557641,0.1078167115902965,10.0,False,13.0,28.0,61.0,13.0,9.0,4.0,37.0,10.0,17.0,5.0,4.0,25.0,14.0,11.0,1.0,16.0,1.0,96.0,1.0,8.0,7.0,2.0,0.04597701149425287,0.034482758620689655,0.19934640522875818,0.08695652173913043,0.09971509971509972,0.09205020920502092,0.07228915662650602,0.12037037037037036,0.18396226415094338,0.23404255319148937,0.0962962962962963,0.5688073394495413,0.07142857142857142,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
