EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,HeaveAttempts,Loose Ball Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,on,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,7884.0,131,50,262,258,66,60,39,520,8.0,16,3.0,4.0,1.0,5.0,5.0,8.0,3.0,6.0,1.0,1.0,1.0,5.0,16.0,2.0,1.0,4.0,14.0,29,8.0,22.0,6,58,238,1,3.0,7.0,8,2.0,5.0,20.0,18.0,10.0,24.0,16.0,5.0,4.0,7.0,2.0,9,1.0,1.0,5.0,1.0,1.0,20,4,3,12,15,4,19,2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,8.0,2.0,2,5,7,3.0,2,1.0,1.0,1.0,1.0,20.0,66,0.6428571428571429,0.6428571428571429,1.0,0.36363636363636365,0.4,0.36363636363636365,0.4827586206896552,0.875,0.5098039215686274,0.7692307692307693,0.5283018867924528,0.7692307692307693,0.43137254901960786,0.13793103448275862,0.125,0.4,19.86970684039088,0.5,0.13043478260869565,0.0425531914893617,0.0967741935483871,0.12195121951219512,0.034482758620689655,0.1111111111111111,0.03225806451612903,0.09523809523809523,0.06451612903225806,0.2,0.043478260869565216,0.25,0.08,1.0,0.3137254901960784,0.5,0.5714285714285714,0.75,0.09803921568627451,0.2,0.3333333333333333,0.1568627450980392,0.625,0.625,0.6,0.11764705882352941,0.5,0.5,1.0,0.3137254901960784,0.3125,0.3125,1.0,0.25,0.5,0.3076923076923077,0.75,0.07692307692307693,1.0,0.3076923076923077,0.25,0.7450980392156863,0.3125,0.5282803921568626,0.5564875,0.4808115384615385,0.03773584905660377,0.06451612903225806,0.3448275862068966,7.389655172413794,25.181818181818183,0.25190839694656486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,14612.0,244,13,451,449,91,124,54,900,5.0,9,,,26.0,59.0,1.0,2.0,,,,,,,,,,,32.0,70,,,11,75,454,12,,5.0,9,,,15.0,44.0,20.0,,,,4.0,4.0,6.0,10,5.0,1.0,1.0,,3.0,26,8,12,28,44,13,57,1.0,4.0,3.0,1.0,4.0,2.0,3.0,14.0,1.0,18.0,2.0,8,22,17,,7,13.0,5.0,13.0,7.0,15.0,91,0.6875,0.7333333333333333,,,,,0.45714285714285713,0.5555555555555556,0.45714285714285713,0.5555555555555556,0.4807692307692308,0.5769230769230769,,0.05714285714285714,0.3333333333333333,0.01694915254237288,18.568665377176014,0.2222222222222222,0.16,0.04790419161676647,0.2926829268292683,0.18518518518518517,0.058823529411764705,0.05405405405405406,0.05454545454545454,0.12,0.18840579710144928,0.16071428571428573,0.3225806451612903,0.2,0.029411764705882353,0.5384615384615384,0.12857142857142856,0.5555555555555556,0.8333333333333334,0.8,0.8428571428571429,0.4406779661016949,0.4482758620689655,0.02857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,,,0.12857142857142856,,0.4065114285714286,0.45239,0.35913333333333336,0.09210526315789473,0.09210526315789473,0.2,7.374285714285714,,0.2017738359201774,1.0,3.0,4.0,8.0,5.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,5.0,1.0,2.0,8.0,2.0,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.09090909090909091,0.10810810810810811,0.02631578947368421,0.13793103448275862,0.6538461538461539,0.25,0.3333333333333333,0.10666666666666667,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,34371.0,573,94,1094,1089,323,337,149,2183,29.0,50,8.0,13.0,3.0,16.0,22.0,53.0,1.0,4.0,,,1.0,1.0,5.0,1.0,,1.0,54.0,119,2.0,9.0,50,164,1079,22,1.0,12.0,30,,2.0,44.0,84.0,24.0,6.0,4.0,1.0,15.0,17.0,6.0,23,4.0,2.0,10.0,3.0,4.0,52,32,12,47,62,41,103,2.0,25.0,15.0,10.0,8.0,4.0,6.0,12.0,2.0,20.0,7.0,22,63,59,,25,2.0,1.0,2.0,,44.0,323,0.7777777777777778,0.8571428571428571,1.0,0.2222222222222222,,0.25,0.453781512605042,0.4,0.4453125,0.375,0.5222929936305732,0.5116279069767442,0.0703125,0.12605042016806722,0.2,0.1875,13.937007874015748,0.4,0.12082262210796915,0.0798004987531172,0.10084033613445378,0.11614173228346457,0.08,0.09271523178807947,0.06299212598425197,0.09090909090909091,0.1527777777777778,0.1095890410958904,0.10752688172043011,0.07692307692307693,0.03636363636363636,,0.390625,0.58,0.725,0.7241379310344828,0.125,0.1875,0.23076923076923078,0.4140625,0.41509433962264153,0.43137254901960786,0.9090909090909091,0.03125,0.25,0.25,1.0,0.0390625,0.2,0.2,1.0,,0.043478260869565216,0.40625,0.6153846153846154,0.03125,,0.03125,,0.4609375,0.25,0.4799496062992127,0.5104578947368421,0.489316129032258,0.16447368421052633,0.17482517482517482,0.2682926829268293,9.542016806722689,26.966666666666665,0.2952468007312614,7.0,16.0,11.0,32.0,20.0,10.0,8.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,,5.0,0.5,0.4782608695652174,0.5517241379310345,0.08823529411764706,0.030303030303030304,0.08080808080808081,0.08130081300813008,0.06756756756756757,0.3333333333333333,0.6956521739130435,0.4375,0.1951219512195122,10.0,1.0,5.0,1.0,1.0,0.03773584905660377,0.12,0.2857142857142857,,,,,,,,,,,,,,True,,,,,,,,,
1889,1610612746,Andre Miller,Andre Miller,1889,LAC,22238.0,371,11,710,705,185,222,90,1415,11.0,22,4.0,5.0,21.0,52.0,13.0,34.0,,2.0,,,1.0,4.0,15.0,,,2.0,45.0,108,4.0,17.0,44,146,726,12,,12.0,20,,3.0,46.0,18.0,72.0,9.0,14.0,4.0,9.0,58.0,14.0,72,11.0,3.0,18.0,20.0,20.0,158,2,11,15,26,3,29,,11.0,4.0,7.0,18.0,5.0,11.0,12.0,7.0,30.0,10.0,3,19,48,11.0,15,1.0,,2.0,2.0,46.0,185,0.2,0.2,0.75,0.23529411764705882,,0.25,0.4166666666666667,0.6,0.408,0.5217391304347826,0.4823943661971831,0.6818181818181818,0.136,0.08333333333333333,0.18181818181818182,0.07692307692307693,21.05263157894737,0.6,0.06097560975609756,0.007518796992481203,0.12222222222222222,0.07738095238095238,0.009230769230769232,0.018518518518518517,,0.06153846153846154,0.0297029702970297,0.1,0.13636363636363635,0.08333333333333333,,1.0,0.176,0.5,0.6111111111111112,0.2727272727272727,0.416,0.40384615384615385,0.4375,0.272,0.38235294117647056,0.3939393939393939,0.3076923076923077,0.016,,,,0.12,0.26666666666666666,0.26666666666666666,0.75,,,0.21739130434782608,0.8,0.043478260869565216,,0.08695652173913043,,0.312,0.2857142857142857,0.436878629032258,0.4339111111111111,0.45058478260869567,0.10948905109489052,0.125,0.3150684931506849,10.148148148148145,27.1,0.2605633802816901,1.0,2.0,5.0,13.0,22.0,,1.0,,,,4.0,2.0,3.0,3.0,5.0,1.0,,4.0,0.4166666666666667,0.4166666666666667,0.5,,,0.01694915254237288,,0.02040816326530612,0.09523809523809523,0.16666666666666666,0.5,0.08904109589041095,3.0,1.0,1.0,,1.0,0.029411764705882353,,,3.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,4923.0,82,7,147,149,44,40,26,296,1.0,1,,,3.0,4.0,5.0,10.0,,,,,,,1.0,1.0,,,9.0,15,,1.0,1,19,135,4,1.0,2.0,4,,,5.0,12.0,6.0,,1.0,,,4.0,,4,,,1.0,2.0,1.0,8,4,3,12,16,6,22,1.0,1.0,1.0,,5.0,1.0,3.0,1.0,2.0,6.0,2.0,3,6,2,,1,6.0,2.0,6.0,2.0,5.0,44,0.6666666666666666,0.6666666666666666,,,,,0.6,0.5,0.5625,0.5,0.5588235294117647,0.5,0.0625,,,,13.142857142857142,0.8333333333333334,0.2,0.057971014492753624,0.15,0.1875,0.075,0.047619047619047616,0.07407407407407407,0.16666666666666666,0.16666666666666666,0.25,0.17647058823529413,,0.14285714285714285,0.3333333333333333,0.0625,1.0,1.0,,0.25,0.75,0.75,0.625,0.5,0.5,0.8,,,,,0.0625,,,,,0.2,,,,,,,0.125,,0.405484375,0.45813,0.361525,0.058823529411764705,0.0625,0.2631578947368421,14.166666666666666,25.2,0.29931972789115646,1.0,1.0,3.0,7.0,1.0,,2.0,,1.0,,,,,,,3.0,,,0.75,0.6,0.5833333333333334,0.25,,0.18181818181818182,0.047619047619047616,,0.6666666666666666,0.2,1.0,0.3684210526315789,1.0,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,True,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,6981.0,116,6,225,224,109,95,32,449,11.0,14,5.0,7.0,1.0,8.0,6.0,18.0,,2.0,1.0,,1.0,5.0,11.0,1.0,2.0,6.0,18.0,40,5.0,13.0,25,76,234,4,2.0,6.0,19,2.0,7.0,29.0,26.0,10.0,12.0,10.0,5.0,7.0,3.0,,3,,,2.0,1.0,,6,2,3,8,11,3,14,1.0,3.0,3.0,,1.0,,1.0,5.0,,6.0,5.0,3,18,31,4.0,11,2.0,,2.0,1.0,29.0,109,0.7222222222222222,0.7647058823529411,0.8,0.38461538461538464,0.2857142857142857,0.4166666666666667,0.45,0.3157894736842105,0.4811320754716981,0.34615384615384615,0.5538461538461539,0.41935483870967744,0.24528301886792453,0.175,0.14285714285714285,0.375,27.307692307692307,0.16666666666666666,0.09302325581395349,0.022988505747126436,0.15789473684210525,0.10476190476190476,0.028846153846153848,0.02631578947368421,,0.05555555555555555,0.10256410256410256,0.10344827586206896,0.1875,,0.045454545454545456,0.5,0.2641509433962264,0.7857142857142857,0.9166666666666666,0.6363636363636364,0.1509433962264151,0.125,0.2,0.33962264150943394,0.3333333333333333,0.375,0.8333333333333334,0.03773584905660377,,,,0.20754716981132076,0.45454545454545453,0.45454545454545453,0.8,0.16666666666666666,0.16666666666666666,0.2692307692307692,0.7142857142857143,0.038461538461538464,,0.23076923076923078,0.3333333333333333,0.5094339622641509,0.5,0.48574326923076927,0.50258,0.479278,0.19047619047619047,0.22448979591836735,0.3815789473684211,10.717499999999998,27.646153846153847,0.48444444444444446,2.0,3.0,2.0,8.0,11.0,2.0,1.0,,,2.0,,,3.0,2.0,2.0,2.0,,6.0,0.5,0.3333333333333333,0.4375,,,0.058823529411764705,0.05,0.06666666666666667,1.0,0.5,0.6666666666666666,0.10526315789473684,4.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,3.0,,,,1.0,0.07142857142857142,,,,,,,,True,,,,,,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,9974.0,166,43,318,316,106,142,44,634,9.0,16,2.0,5.0,,3.0,7.0,13.0,2.0,3.0,,2.0,3.0,7.0,22.0,,,5.0,16.0,32,9.0,25.0,11,70,312,2,,4.0,10,2.0,8.0,17.0,12.0,20.0,21.0,22.0,7.0,2.0,17.0,5.0,22,5.0,,7.0,6.0,4.0,49,1,1,14,16,1,17,,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,7.0,2.0,6,19,12,1.0,4,,,,,17.0,106,0.375,0.375,0.7777777777777778,0.36,0.25,0.36,0.5,0.4,0.5175438596491229,0.3888888888888889,0.5564516129032258,0.42105263157894735,0.43859649122807015,0.0625,0.125,,18.80108991825613,0.5714285714285714,0.12612612612612611,0.010101010101010102,0.038461538461538464,0.10948905109489052,0.007142857142857143,,0.038461538461538464,0.1724137931034483,0.08571428571428572,0.1276595744680851,,0.5,,,0.2807017543859649,0.5625,0.6428571428571429,0.3333333333333333,0.05263157894736842,,,0.22807017543859648,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.05263157894736842,0.6666666666666666,0.6666666666666666,1.0,0.38596491228070173,0.3181818181818182,0.3181818181818182,0.7142857142857143,,,0.2777777777777778,0.4,0.16666666666666666,0.6666666666666666,0.2777777777777778,,0.7192982456140351,0.3181818181818182,0.492969298245614,0.5439,0.4948277777777778,0.06666666666666667,0.11428571428571428,0.24285714285714285,8.640625,25.180000000000003,0.3333333333333333,1.0,2.0,1.0,4.0,3.0,,,,1.0,1.0,,,1.0,1.0,2.0,,,3.0,0.5,0.5,0.6666666666666666,0.09090909090909091,,,,,,1.0,0.5,0.05714285714285714,2.0,,1.0,,1.0,,,,6.0,,,,,,,,,,,,,True,,,,,,,,,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,19278.0,321,94,607,603,163,149,83,1210,18.0,39,5.0,11.0,5.0,11.0,14.0,25.0,4.0,13.0,2.0,1.0,2.0,14.0,31.0,2.0,2.0,4.0,37.0,75,18.0,44.0,17,145,589,8,4.0,6.0,18,3.0,6.0,32.0,22.0,52.0,45.0,31.0,14.0,5.0,48.0,11.0,59,8.0,3.0,28.0,8.0,12.0,129,11,7,24,34,12,46,2.0,25.0,13.0,12.0,20.0,7.0,18.0,14.0,2.0,34.0,12.0,10,25,24,,6,4.0,2.0,4.0,3.0,32.0,163,0.2972972972972973,0.3055555555555556,0.8333333333333334,0.4090909090909091,0.5,0.4090909090909091,0.49333333333333335,0.3333333333333333,0.5378151260504201,0.4375,0.5534351145038168,0.48484848484848486,0.3697478991596639,0.06666666666666667,0.07692307692307693,0.18181818181818182,23.305084745762713,0.5882352941176471,0.11320754716981132,0.0502283105022831,0.12727272727272726,0.11610486891385768,0.04395604395604396,0.037037037037037035,0.029850746268656716,0.07017543859649122,0.14492753623188406,0.11627906976744186,0.10416666666666667,0.2857142857142857,0.03389830508474576,0.75,0.3277310924369748,0.46153846153846156,0.5,0.2777777777777778,0.09243697478991597,0.45454545454545453,0.5555555555555556,0.21008403361344538,0.56,0.56,0.35714285714285715,0.1092436974789916,0.3076923076923077,0.3076923076923077,1.0,0.2605042016806723,0.45161290322580644,0.45161290322580644,0.7857142857142857,0.16666666666666666,0.16666666666666666,0.4583333333333333,0.45454545454545453,0.08333333333333333,0.5,0.16666666666666666,0.5,0.6974789915966386,0.45161290322580644,0.5211521008403363,0.5445388888888889,0.5175041666666667,0.048,0.07407407407407407,0.2206896551724138,7.801333333333335,24.73409090909091,0.2685337726523888,4.0,7.0,4.0,11.0,11.0,2.0,1.0,,3.0,1.0,2.0,2.0,4.0,,6.0,1.0,,2.0,0.5,0.4583333333333333,0.4583333333333333,0.1875,,0.018518518518518517,0.08450704225352113,,0.2,0.5833333333333334,0.5714285714285714,0.07586206896551724,,,1.0,,1.0,,0.05555555555555555,,9.0,,,1.0,,,1.0,1.0,0.25,0.5,1.0,,,True,,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,16743.0,279,35,532,537,125,143,69,1069,32.0,46,6.0,6.0,24.0,50.0,7.0,23.0,,,,,,,,,,,63.0,119,,,20,146,549,18,,13.0,21,,,34.0,80.0,46.0,,,,10.0,13.0,7.0,20,7.0,,5.0,1.0,7.0,47,18,13,36,54,22,76,1.0,10.0,6.0,4.0,6.0,,5.0,6.0,1.0,12.0,,21,29,36,,16,21.0,12.0,21.0,12.0,34.0,125,0.6349206349206349,0.7272727272727273,,,,,0.5294117647058824,0.6190476190476191,0.5294117647058824,0.6190476190476191,0.5367647058823529,0.6296296296296297,,0.08403361344537816,0.15217391304347827,0.06,24.104234527687296,0.5,0.18274111675126903,0.09523809523809523,0.18840579710144928,0.18421052631578946,0.0944206008583691,0.125,0.03636363636363636,0.1111111111111111,0.2,0.20833333333333334,0.1836734693877551,0.2,0.021739130434782608,0.5714285714285714,0.3865546218487395,0.6956521739130435,0.8205128205128205,0.5625,0.42016806722689076,0.48,0.5106382978723404,0.19327731092436976,0.30434782608695654,0.30434782608695654,1.0,,,,,,,,,,,0.2857142857142857,1.0,,,,,0.3865546218487395,,0.4825058823529413,0.5508266666666667,0.451147619047619,0.12030075187969924,0.12030075187969924,0.2328767123287671,6.869747899159665,,0.2349624060150376,10.0,16.0,11.0,23.0,8.0,16.0,4.0,,5.0,,3.0,,1.0,2.0,3.0,6.0,,,0.6111111111111112,0.6111111111111112,0.6052631578947368,0.2631578947368421,,0.09090909090909091,0.1111111111111111,0.06060606060606061,0.625,0.8888888888888888,0.625,0.15753424657534246,1.0,,1.0,2.0,,,0.18181818181818182,0.1,,,,3.0,,,,,,,,,,True,,,,,,,,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,9094.0,152,24,296,291,97,90,43,587,16.0,21,6.0,7.0,6.0,14.0,1.0,4.0,,,,,,,,,,,23.0,39,,,10,56,279,11,,8.0,13,,,20.0,20.0,26.0,,,,1.0,,1.0,1,,1.0,,,,3,11,2,13,16,14,30,1.0,,,,4.0,1.0,,8.0,4.0,12.0,4.0,10,23,14,,7,6.0,2.0,6.0,3.0,20.0,97,0.43478260869565216,0.5882352941176471,,,,,0.5897435897435898,0.6153846153846154,0.5897435897435898,0.6153846153846154,0.6222222222222222,0.625,,0.02564102564102564,,0.07142857142857142,16.332378223495702,0.3333333333333333,0.12745098039215685,0.09166666666666666,0.05714285714285714,0.10948905109489052,0.0896551724137931,0.06521739130434782,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.175,0.037037037037037035,0.125,0.06666666666666667,0.5,0.5384615384615384,0.7619047619047619,0.7619047619047619,0.4375,0.358974358974359,0.42857142857142855,0.46153846153846156,0.10256410256410256,0.25,0.25,1.0,,,,,,,,,,,0.5384615384615384,0.8571428571428571,,,,,0.5384615384615384,,0.4726076923076923,0.5105555555555555,0.5091384615384615,0.1590909090909091,0.1590909090909091,0.35714285714285715,4.746153846153847,,0.3277027027027027,6.0,8.0,8.0,18.0,4.0,12.0,2.0,1.0,1.0,,,2.0,5.0,2.0,1.0,4.0,,3.0,0.7272727272727273,0.7272727272727273,0.75,0.09090909090909091,0.09090909090909091,0.08,0.14285714285714285,,0.3333333333333333,0.7272727272727273,0.75,0.32142857142857145,2.0,,2.0,,2.0,,0.25,,,,,,,,,,,,,,,True,,,,,,,,,
