EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Blocked3s,BlockedArc3,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,DefensiveGoaltends,OffensiveGoaltends,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceArc3PctAssisted,BlockedCorner3,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
120,1610612759,Steven Smith,Steven Smith,120,SAS,29752.0,496,55.0,921,912,224.0,168.0,107.0,1833,13.0,19.0,3.0,4.0,6.0,8.0,14.0,31.0,8.0,25.0,9.0,29.0,2.0,3.0,1.0,8.0,12.0,31.0,1.0,1.0,5.0,9.0,35.0,75.0,21.0,60.0,26.0,159.0,876,3.0,9.0,3.0,4.0,15.0,8.0,19.0,6.0,17.0,9.0,43.0,30.0,40.0,57.0,6.0,6.0,31.0,12.0,4.0,1.0,28.0,4.0,32.0,4.0,14.0,9.0,5.0,68.0,3.0,6.0,6.0,36.0,42.0,9.0,51.0,3.0,15.0,8.0,7.0,10.0,2.0,9.0,11.0,1.0,1.0,2.0,21.0,2.0,14.0,33.0,3.0,3.0,31.0,1.0,6.0,9.0,4.0,7.0,2.0,3.0,2.0,7.0,3.0,1.0,1.0,43.0,224.0,2.0,0.42857142857142855,0.46875,0.9047619047619048,0.35,0.75,0.35294117647058826,0.35,0.4666666666666667,0.3333333333333333,0.42105263157894735,0.4925925925925926,0.5769230769230769,0.4722222222222222,0.5272108843537415,0.5769230769230769,0.525,0.4444444444444444,0.016666666666666666,0.05333333333333334,0.10526315789473684,0.06451612903225806,0.034482758620689655,15.98477640342531,0.47619047619047616,0.08391608391608392,0.01904761904761905,0.09836065573770492,0.029411764705882353,0.08571428571428572,0.02158273381294964,0.021052631578947368,0.01639344262295082,0.02040816326530612,0.03225806451612903,0.025,0.04201680672268908,0.10135135135135136,0.09876543209876543,0.12244897959183673,0.0410958904109589,0.42857142857142855,0.14074074074074075,0.6842105263157895,0.7647058823529411,0.38461538461538464,0.22962962962962963,0.45161290322580644,0.4827586206896552,0.35714285714285715,0.18518518518518517,0.32,0.32,0.625,0.21481481481481482,0.3103448275862069,0.32142857142857145,1.0,0.22962962962962963,0.3870967741935484,0.3870967741935484,0.8333333333333334,0.3076923076923077,0.75,0.23076923076923078,0.6666666666666666,1.0,0.07692307692307693,1.0,0.2222222222222222,0.75,0.2222222222222222,0.125,0.25,0.5555555555555556,0.5851851851851851,0.3870967741935484,0.5093811111111111,0.49169,0.5106472222222221,0.06293706293706294,0.10843373493975904,0.09433962264150944,0.27044025157232704,9.782666666666668,24.053333333333327,0.24321389793702497,,,,,,,,,,,,,,,,,,,True,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,78619.0,1310,265.0,2428,2432,500.0,363.0,271.0,4860,31.0,50.0,1.0,3.0,1.0,4.0,13.0,39.0,21.0,48.0,46.0,91.0,1.0,3.0,8.0,14.0,6.0,19.0,,2.0,3.0,3.0,65.0,137.0,52.0,110.0,23.0,309.0,2295,3.0,7.0,1.0,5.0,10.0,11.0,20.0,11.0,17.0,9.0,64.0,100.0,30.0,156.0,,4.0,19.0,6.0,12.0,,43.0,19.0,62.0,12.0,18.0,13.0,12.0,143.0,8.0,18.0,11.0,90.0,103.0,27.0,130.0,2.0,31.0,20.0,11.0,25.0,5.0,21.0,20.0,5.0,4.0,3.0,45.0,11.0,31.0,94.0,6.0,6.0,54.0,2.0,,23.0,5.0,21.0,9.0,4.0,8.0,22.0,17.0,,2.0,64.0,500.0,9.0,0.7692307692307693,0.7936507936507936,1.0,0.4727272727272727,0.2,0.6470588235294118,0.4727272727272727,0.4744525547445255,0.42857142857142855,0.55,0.5789473684210527,0.375,0.7432432432432432,0.5659340659340659,0.35714285714285715,0.6956521739130435,0.44534412955465585,,0.08759124087591241,0.14,0.10256410256410256,,11.588921282798834,0.5555555555555556,0.07880910683012259,0.02155688622754491,0.05472636815920398,0.035555555555555556,0.07520476545048399,0.024528301886792454,0.014184397163120567,0.021052631578947368,0.029850746268656716,0.038461538461538464,0.031578947368421054,0.0641025641025641,0.06,0.10697674418604651,0.047619047619047616,0.017094017094017096,0.7727272727272727,0.20242914979757085,0.62,0.7209302325581395,0.8064516129032258,0.15789473684210525,0.3333333333333333,0.37142857142857144,0.46153846153846156,0.19433198380566802,0.4375,0.44680851063829785,0.9047619047619048,0.3684210526315789,0.5054945054945055,0.5054945054945055,1.0,0.07692307692307693,0.3157894736842105,0.3157894736842105,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,0.16666666666666666,,0.10810810810810811,0.25,0.3783783783783784,0.5714285714285714,0.08108108108108109,1.0,0.6477732793522267,0.3157894736842105,0.5281641700404859,0.5131625,0.5020567567567568,0.08582089552238806,0.14556962025316456,0.032362459546925564,0.20711974110032363,9.426277372262774,23.349999999999994,0.20593080724876442,1.0,7.0,1.0,2.0,2.0,1.0,1.0,0.020833333333333332,0.046511627906976744,0.01098901098901099,0.07407407407407407,,,,,,,,True,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,80958.0,1349,327.0,2511,2492,564.0,452.0,293.0,5003,152.0,221.0,39.0,54.0,30.0,48.0,144.0,292.0,47.0,120.0,,,,,,,2.0,7.0,,1.0,2.0,6.0,343.0,633.0,2.0,7.0,189.0,881.0,2374,52.0,92.0,,1.0,119.0,72.0,135.0,2.0,6.0,55.0,205.0,330.0,356.0,3.0,3.0,66.0,7.0,2.0,58.0,,115.0,34.0,149.0,16.0,88.0,7.0,20.0,332.0,25.0,71.0,30.0,272.0,322.0,105.0,427.0,17.0,22.0,17.0,5.0,54.0,16.0,26.0,52.0,6.0,28.0,4.0,106.0,30.0,55.0,98.0,10.0,18.0,263.0,34.0,1.0,124.0,24.0,108.0,71.0,4.0,33.0,109.0,73.0,3.0,2.0,205.0,564.0,7.0,0.48104956268221577,0.532258064516129,0.5,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.5418641390205371,0.5652173913043478,0.5333333333333333,0.540625,0.5591397849462365,0.5319148936170213,0.5842175066312998,0.5721153846153846,0.5726256983240223,0.0109375,,0.09162717219589257,0.09049773755656108,0.11301369863013698,,29.9860529986053,0.5094339622641509,0.23089983022071306,0.08227114716106605,0.15463917525773196,0.09363295880149813,0.22011661807580174,0.08495575221238938,0.09830508474576272,0.09061488673139159,0.05405405405405406,0.10191082802547771,0.08181818181818182,0.22580645161290322,0.23690773067331672,0.22935779816513763,0.1619718309859155,0.07296137339055794,0.6697247706422018,0.3453125,0.6877828054298643,0.7562189054726368,0.5328947368421053,0.45625,0.4931506849315068,0.555984555984556,0.3819444444444444,0.1875,0.39166666666666666,0.40869565217391307,0.6170212765957447,,,,,0.0109375,0.2857142857142857,0.2857142857142857,0.5,0.5806451612903226,0.7222222222222222,,,,0.010752688172043012,,0.3404255319148936,0.625,,,0.0425531914893617,0.3333333333333333,0.35625,0.2857142857142857,0.44891257812499996,0.4986581081081083,0.4313953900709221,0.16986301369863013,0.1715076071922545,0.13507377979568672,0.23269012485811577,7.4109004739336495,24.785714285714285,0.22461170848267623,15.0,18.0,9.0,20.0,14.0,1.0,1.0,0.041666666666666664,0.37037037037037035,0.10112359550561797,0.1346153846153846,1.0,2.0,0.1282051282051282,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,86383.0,1440,300.0,2700,2683,628.0,502.0,315.0,5383,106.0,166.0,6.0,15.0,15.0,23.0,41.0,100.0,45.0,127.0,11.0,25.0,1.0,2.0,,2.0,23.0,82.0,1.0,3.0,8.0,23.0,192.0,393.0,34.0,107.0,94.0,580.0,2571,17.0,30.0,2.0,5.0,50.0,36.0,78.0,8.0,25.0,45.0,141.0,116.0,268.0,90.0,12.0,4.0,80.0,23.0,26.0,,182.0,61.0,243.0,20.0,89.0,41.0,52.0,547.0,3.0,10.0,16.0,84.0,102.0,14.0,116.0,5.0,34.0,18.0,16.0,54.0,13.0,34.0,45.0,8.0,20.0,10.0,99.0,26.0,35.0,82.0,3.0,11.0,128.0,4.0,12.0,41.0,19.0,3.0,,1.0,2.0,3.0,2.0,,1.0,141.0,628.0,10.0,0.3020833333333333,0.30526315789473685,0.8823529411764706,0.3177570093457944,0.4,0.32,0.3238095238095238,0.48854961832061067,0.5666666666666667,0.46153846153846156,0.486,0.5714285714285714,0.46601941747572817,0.5161870503597122,0.6125,0.5346153846153846,0.214,,0.06615776081424936,0.0963855421686747,0.1,,21.286967825804354,0.5454545454545454,0.0673616680032077,0.010810810810810811,0.07547169811320754,0.010676156583629894,0.06854009595613433,0.01077943615257048,0.012269938650306749,0.009554140127388535,0.010526315789473684,0.017964071856287425,,0.0480225988700565,0.06542056074766354,0.08387096774193549,0.06329113924050633,0.0205761316872428,0.6666666666666666,0.332,0.6385542168674698,0.7066666666666667,0.36792452830188677,0.2,0.41,0.45555555555555555,0.21951219512195122,0.254,0.3543307086614173,0.3543307086614173,0.2222222222222222,0.05,0.44,0.44,0.9090909090909091,0.164,0.2804878048780488,0.2804878048780488,0.8695652173913043,0.42857142857142855,0.4,0.05714285714285714,0.5,1.0,0.08571428571428572,0.3333333333333333,0.22330097087378642,0.6521739130434783,0.019417475728155338,,0.22330097087378642,0.34782608695652173,0.546,0.2875,0.5087758032128513,0.5222642857142857,0.4819554455445545,0.07635009310986965,0.09534883720930233,0.08620689655172414,0.24310344827586206,8.428244274809161,25.067289719626167,0.2325925925925926,10.0,41.0,1.0,2.0,3.0,,,,0.03571428571428571,0.01,0.1111111111111111,,,0.16666666666666666,2.0,1.0,,,True,,,
764,1610612759,David Robinson,David Robinson,764,SAS,100311.0,1672,340.0,3122,3110,717.0,576.0,370.0,6232,144.0,257.0,43.0,93.0,30.0,57.0,31.0,93.0,22.0,70.0,,,,,,,,,,,,,197.0,420.0,,,152.0,546.0,2969,46.0,107.0,,,124.0,34.0,78.0,,,47.0,115.0,250.0,144.0,,,78.0,,,38.0,,51.0,10.0,61.0,5.0,40.0,4.0,7.0,132.0,26.0,132.0,49.0,274.0,345.0,163.0,508.0,27.0,52.0,37.0,15.0,46.0,7.0,25.0,37.0,7.0,21.0,7.0,83.0,17.0,77.0,126.0,4.0,5.0,214.0,15.0,1.0,97.0,17.0,110.0,64.0,5.0,41.0,111.0,62.0,7.0,8.0,115.0,717.0,7.0,0.6345177664974619,0.7911392405063291,,,,,,0.46904761904761905,0.42990654205607476,0.4358974358974359,0.46904761904761905,0.42990654205607476,0.4358974358974359,0.5250481695568401,0.4881889763779528,0.5324074074074074,,,0.09047619047619047,0.10116731517509728,0.11827956989247312,,16.895874263261295,0.5542168674698795,0.19322990126939352,0.12301957129543337,0.2,0.08,0.19422730006013228,0.11301859799713877,0.1994535519125683,0.104,0.060240963855421686,0.08163265306122448,0.07751937984496124,0.12814070351758794,0.2073170731707317,0.22916666666666666,0.2122905027932961,0.14594594594594595,0.5585585585585585,0.611904761904762,0.5603112840466926,0.6233766233766234,0.6111111111111112,0.22142857142857142,0.3333333333333333,0.3780487804878049,0.5806451612903226,0.16666666666666666,0.3142857142857143,0.3188405797101449,0.8636363636363636,,,,,,,,,0.8691588785046729,0.46236559139784944,,,,,,0.7307692307692307,0.5263157894736842,,,,,0.611904761904762,,0.5076276190476191,0.5342757894736843,0.5103461538461539,0.19322709163346613,0.19322709163346613,0.2271062271062271,0.21062271062271062,5.459047619047616,,0.22966047405509288,32.0,5.0,5.0,22.0,7.0,1.0,,0.014285714285714285,0.3188405797101449,0.043478260869565216,0.16666666666666666,,1.0,0.11627906976744186,,,1.0,,True,,,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,13899.0,232,45.0,435,432,122.0,108.0,55.0,867,2.0,2.0,,,,,3.0,10.0,20.0,33.0,2.0,6.0,,,,2.0,10.0,27.0,2.0,5.0,5.0,12.0,25.0,45.0,12.0,33.0,2.0,88.0,389,3.0,4.0,2.0,5.0,12.0,4.0,8.0,5.0,14.0,1.0,24.0,22.0,28.0,36.0,,2.0,27.0,10.0,1.0,1.0,17.0,6.0,23.0,3.0,5.0,5.0,7.0,52.0,1.0,2.0,2.0,11.0,13.0,4.0,17.0,,7.0,3.0,4.0,4.0,1.0,3.0,5.0,2.0,1.0,,9.0,3.0,5.0,18.0,1.0,1.0,3.0,,3.0,,,1.0,,1.0,,2.0,,,,24.0,122.0,2.0,0.44,0.4583333333333333,1.0,0.36363636363636365,0.4,0.35714285714285715,0.36363636363636365,0.5555555555555556,0.75,0.5,0.5512820512820513,0.6666666666666666,0.5227272727272727,0.5512820512820513,0.6666666666666666,0.5227272727272727,0.4230769230769231,0.030303030303030304,0.022222222222222223,,,,17.4,0.4444444444444444,0.0625,0.012578616352201259,0.06451612903225806,0.017241379310344827,0.06280193236714976,0.013824884792626729,0.019230769230769232,,0.020833333333333332,0.027777777777777776,,0.041666666666666664,0.047619047619047616,0.09230769230769231,0.09090909090909091,,,0.02564102564102564,1.0,1.0,1.0,0.1282051282051282,0.3,0.3,,0.4230769230769231,0.6060606060606061,0.625,0.45,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.34615384615384615,0.37037037037037035,0.38461538461538464,1.0,,,,,,0.5555555555555556,0.4,,,0.09090909090909091,,0.5454545454545454,0.4166666666666667,0.44871794871794873,0.37037037037037035,0.4602743589743589,0.46457999999999994,0.444975,,,0.13636363636363635,0.2727272727272727,15.780000000000001,25.142424242424237,0.28045977011494255,,3.0,1.0,,,1.0,1.0,0.030303030303030304,,0.08333333333333333,,,,,,1.0,,0.037037037037037035,True,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,9741.0,162,48.0,310,297,69.0,73.0,38.0,607,,,,,,,1.0,3.0,5.0,16.0,4.0,11.0,,2.0,1.0,4.0,2.0,8.0,,,,1.0,6.0,19.0,6.0,19.0,2.0,32.0,288,2.0,3.0,,2.0,5.0,,5.0,1.0,5.0,2.0,5.0,12.0,,18.0,,,8.0,2.0,,,6.0,2.0,8.0,,2.0,1.0,3.0,18.0,,1.0,2.0,7.0,9.0,2.0,11.0,,1.0,,1.0,3.0,,2.0,,,1.0,,3.0,1.0,6.0,17.0,4.0,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,5.0,69.0,2.0,1.0,1.0,1.0,0.3157894736842105,,0.2,0.3157894736842105,0.3157894736842105,0.6666666666666666,,0.39473684210526316,0.4,0.15,0.3974358974358974,0.4166666666666667,0.18181818181818182,0.5,,,,,,11.864406779661017,1.0,0.05343511450381679,0.01,0.08333333333333333,,0.05806451612903226,0.007142857142857143,0.029411764705882353,,,,,0.027777777777777776,0.0625,0.06382978723404255,0.06666666666666667,,1.0,,,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.42105263157894735,0.3125,0.3125,1.0,0.2894736842105263,0.36363636363636365,0.36363636363636365,1.0,0.21052631578947367,0.25,0.25,1.0,,,0.4,,,,,,,0.4,0.25,0.1,,0.5,0.25,0.4787723684210527,0.5127625,0.48571,0.02564102564102564,0.05,0.15625,0.15625,16.931578947368422,23.747368421052634,0.22258064516129034,1.0,2.0,1.0,,,1.0,1.0,,,0.1,0.1111111111111111,,,,,,,,True,,,
2049,1610612759,Speedy Claxton,Speedy Claxton,2049,SAS,5575.0,93,41.0,162,166,35.0,32.0,22.0,328,5.0,8.0,1.0,2.0,1.0,2.0,,7.0,10.0,13.0,,1.0,,,,,,1.0,,,,,15.0,28.0,,2.0,6.0,36.0,146,1.0,2.0,,,5.0,5.0,9.0,,,,10.0,20.0,10.0,,,2.0,1.0,,3.0,,11.0,5.0,16.0,3.0,5.0,1.0,5.0,37.0,1.0,3.0,2.0,7.0,9.0,4.0,13.0,2.0,1.0,,1.0,5.0,1.0,4.0,3.0,1.0,1.0,,8.0,5.0,1.0,4.0,,,7.0,1.0,,4.0,,1.0,,,1.0,1.0,1.0,,,10.0,35.0,,0.6666666666666666,0.7142857142857143,,,,,,0.5357142857142857,0.5,0.5555555555555556,0.5,0.5,0.5555555555555556,0.5454545454545454,0.625,0.5555555555555556,0.06666666666666667,,0.10714285714285714,,0.42857142857142855,,21.92513368983957,0.625,0.09210526315789473,0.06818181818181818,0.11764705882352941,0.07692307692307693,0.0967741935483871,0.07017543859649122,0.08333333333333333,0.1111111111111111,,0.1111111111111111,,0.05,0.1,0.11538461538461539,0.2222222222222222,0.16666666666666666,1.0,0.26666666666666666,0.625,0.625,0.4,0.23333333333333334,,,,0.43333333333333335,0.7692307692307693,0.7692307692307693,0.8,0.03333333333333333,,,,0.03333333333333333,,,,1.0,0.5,,,,,,0.2222222222222222,0.5,,,,,0.3333333333333333,,0.46372,0.40145,0.4321666666666667,0.12121212121212122,0.12903225806451613,0.1388888888888889,0.2777777777777778,11.525,23.9,0.21604938271604937,3.0,2.0,,,1.0,,,,,,,,,,,,,,True,,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,2313.0,39,-14.0,75,74,19.0,19.0,10.0,149,1.0,6.0,1.0,2.0,,,4.0,10.0,,1.0,,,,,,,,,,,,,5.0,17.0,,,2.0,12.0,76,1.0,2.0,,,2.0,1.0,3.0,,,2.0,4.0,8.0,2.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,1.0,4.0,8.0,4.0,12.0,,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,3.0,9.0,3.0,,6.0,,,2.0,1.0,,,,,,,,,4.0,19.0,3.0,0.8,1.0,,,,,,0.29411764705882354,0.5,0.3333333333333333,0.29411764705882354,0.5,0.3333333333333333,0.3,0.5,0.4,,,0.058823529411764705,0.16666666666666666,,,25.58139534883721,0.5,0.17391304347826086,0.09090909090909091,0.16666666666666666,0.1,0.1724137931034483,0.09302325581395349,,0.0625,0.16666666666666666,0.14285714285714285,,0.5,0.14285714285714285,0.08333333333333333,0.2,,,0.35294117647058826,0.16666666666666666,0.2,,0.5882352941176471,0.4,0.4,1.0,0.058823529411764705,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,0.35294117647058826,,0.42822352941176467,0.5196999999999999,0.33443333333333336,0.10526315789473684,0.10526315789473684,0.16666666666666666,0.3333333333333333,6.752941176470589,,0.25333333333333335,,,,3.0,,,,,1.0,,,,,,,,,,True,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,14546.0,242,9.0,450,467,107.0,96.0,60.0,917,28.0,48.0,5.0,7.0,10.0,14.0,,14.0,14.0,33.0,,1.0,,1.0,,,,,,,,,42.0,95.0,,1.0,32.0,116.0,457,5.0,11.0,,1.0,14.0,14.0,22.0,,,7.0,35.0,62.0,22.0,,,6.0,,,16.0,,16.0,6.0,22.0,4.0,6.0,5.0,5.0,50.0,4.0,5.0,6.0,31.0,43.0,10.0,53.0,1.0,10.0,6.0,4.0,21.0,5.0,11.0,17.0,1.0,10.0,3.0,38.0,8.0,7.0,28.0,3.0,7.0,40.0,4.0,2.0,20.0,1.0,5.0,3.0,,2.0,5.0,1.0,,1.0,35.0,107.0,4.0,0.7380952380952381,0.7948717948717948,,,,,,0.4421052631578947,0.45454545454545453,0.6363636363636364,0.4375,0.4166666666666667,0.6363636363636364,0.504424778761062,0.5,0.6481481481481481,0.010416666666666666,,0.16842105263157894,0.2708333333333333,0.14285714285714285,,29.377431906614788,0.5526315789473685,0.1712707182320442,0.03333333333333333,0.16216216216216217,0.1,0.16972477064220184,0.04736842105263158,0.03508771929824561,0.046511627906976744,0.02,0.15384615384615385,,0.14893617021276595,0.2361111111111111,0.11290322580645161,0.19230769230769232,0.02631578947368421,0.2,0.5,0.5833333333333334,0.8,0.6428571428571429,0.14583333333333334,,,,0.34375,0.42424242424242425,0.4375,0.9285714285714286,0.010416666666666666,,,,,,,,0.5833333333333334,0.7142857142857143,0.08333333333333333,,,,,0.6363636363636364,0.7142857142857143,,,,,0.5104166666666666,,0.48726822916666673,0.5428166666666666,0.5287954545454544,0.17857142857142858,0.18018018018018017,0.1206896551724138,0.3017241379310345,7.6115789473684226,24.9,0.23777777777777778,4.0,2.0,1.0,6.0,3.0,,,0.030303030303030304,0.5,0.05,0.09090909090909091,1.0,,0.2,,,,,True,,,
