EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffCorner3ReboundPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,OffensiveGoaltends,on,Clear Path Fouls,HeaveMakes
431,1610612753,Shawn Kemp,Shawn Kemp,431,ORL,54794.0,913,-32,1758,1762,364.0,388.0,219.0,3520,68.0,136.0,22.0,54.0,13.0,30.0,4.0,28.0,54.0,125.0,,,,,,,,,,,126.0,289.0,,,77.0,329.0,1885,28.0,69.0,,,18.0,74.0,19.0,52.0,,,35.0,73.0,180.0,72.0,,,42.0,,,,28.0,,19.0,7.0,26.0,5.0,2.0,11.0,,8.0,59.0,13.0,81.0,1.0,33.0,126.0,10.0,169.0,95.0,264.0,11.0,39.0,27.0,12.0,19.0,2.0,9.0,33.0,3.0,10.0,6.0,52.0,10.0,14.0,82.0,140.0,11.0,16.0,99.0,9.0,,,42.0,,12.0,17.0,6.0,1.0,10.0,17.0,3.0,4.0,3.0,73.0,364.0,9.0,0.7142857142857143,0.8571428571428571,,,,,,0.4359861591695502,0.4057971014492754,0.3653846153846153,0.4359861591695502,0.4057971014492754,0.3653846153846153,0.4925149700598802,0.4625,0.5,,,0.0968858131487889,0.1691176470588235,0.1785714285714285,,,,19.22310756972112,0.3653846153846153,0.2222222222222222,0.0256410256410256,0.1974921630094044,0.1187683284457478,0.1941176470588235,0.0663265306122449,0.1967821782178218,0.1070615034168565,0.1981132075471698,0.1170212765957446,0.0744680851063829,0.074074074074074,0.1794871794871795,0.2197802197802197,0.1933333333333333,0.192,0.2,0.0814814814814814,0.1764705882352941,0.4705882352941176,0.5,0.6017699115044248,0.5441176470588235,0.0968858131487889,0.1428571428571428,0.1739130434782608,0.75,0.4325259515570934,0.432,0.432,0.925925925925926,,,,,,,,,0.782608695652174,0.4074074074074074,,,,,0.5769230769230769,0.4333333333333333,,,,,0.4705882352941176,,0.4781245674740484,0.5155508474576271,0.4883653846153846,0.1304347826086956,0.1304347826086956,,0.2249240121580547,0.2218844984802431,9.086851211072664,,0.2070534698521046,,,0.0294117647058823,,,,,,,4.0,,True,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,30489.0,508,-4,956,960,266.0,376.0,120.0,1916,50.0,81.0,20.0,35.0,16.0,28.0,6.0,21.0,1.0,3.0,,,,,,,,,,,57.0,105.0,,,18.0,132.0,979,21.0,38.0,,,4.0,46.0,18.0,31.0,,,7.0,43.0,76.0,38.0,,,34.0,,,,9.0,,16.0,6.0,22.0,6.0,,4.0,1.0,11.0,50.0,9.0,50.0,1.0,8.0,62.0,8.0,78.0,60.0,138.0,8.0,11.0,7.0,4.0,16.0,2.0,10.0,17.0,,6.0,2.0,33.0,2.0,12.0,56.0,100.0,13.0,12.0,34.0,5.0,,,15.0,,5.0,10.0,9.0,,1.0,10.0,5.0,4.0,3.0,43.0,266.0,11.0,0.6666666666666666,0.95,,,,,,0.5428571428571428,0.5526315789473685,0.5806451612903226,0.5428571428571428,0.5526315789473685,0.5806451612903226,0.55,0.575,0.5972222222222222,,,0.0857142857142857,0.0617283950617283,0.1428571428571428,0.3333333333333333,,,13.855970829535094,0.4848484848484848,0.2666666666666666,0.0416666666666666,0.1707988980716253,0.1445086705202312,0.0941176470588235,0.0769230769230769,0.15625,0.1274298056155507,0.198019801980198,0.1132075471698113,0.125,0.0930232558139534,0.2195121951219512,0.1509433962264151,0.16,0.0952380952380952,0.0909090909090909,0.2051282051282051,0.5,0.7714285714285715,0.6172839506172839,0.6578947368421053,0.66,0.2,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.0285714285714285,0.3333333333333333,0.5,1.0,,,,,,,,,0.9210526315789472,0.5714285714285714,0.15,,,,0.9032258064516128,0.5714285714285714,,,,,0.7714285714285715,,0.5309209523809524,0.5468454545454545,0.547525806451613,0.1304347826086956,0.1304347826086956,,0.3484848484848485,0.3257575757575757,2.0552380952380958,,0.2782426778242677,,,0.032258064516129,,,,,,,1.0,,True,,
2071,1610612753,Olumide Oyedeji,Olumide Oyedeji,2071,ORL,3423.0,57,5,103,106,13.0,25.0,15.0,209,2.0,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,3.0,8.0,,,,6.0,105,,1.0,,,,,1.0,1.0,,,,2.0,6.0,,,,,,,,1.0,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,1.0,,3.0,16.0,1.0,20.0,1.0,21.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,5.0,12.0,4.0,,3.0,1.0,,,2.0,,,2.0,1.0,,1.0,2.0,2.0,,,2.0,13.0,1.0,1.0,1.0,,,,,,0.375,,1.0,0.375,,1.0,0.3333333333333333,,1.0,,,0.125,0.1428571428571428,,,,,8.474576271186441,1.0,0.3333333333333333,,0.3333333333333333,0.0222222222222222,0.25,,0.3166666666666666,0.0192307692307692,,,0.0416666666666666,,0.4285714285714285,0.4,0.2692307692307692,0.3333333333333333,,,1.0,0.875,0.2857142857142857,0.3333333333333333,1.0,0.125,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,0.875,,0.5523125,0.7079,0.7055,0.2222222222222222,0.2222222222222222,,,0.3333333333333333,1.3625,,0.1262135922330097,,,,,,,,,,,,True,,
270,1610612753,Horace Grant,Horace Grant,270,ORL,3646.0,61,-8,113,115,23.0,30.0,17.0,228,2.0,3.0,,,,,,1.0,9.0,15.0,,,,,,,,,,,11.0,19.0,,,,22.0,116,1.0,2.0,,,,2.0,2.0,2.0,,,,4.0,22.0,,,,,,,,1.0,,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,1.0,1.0,,2.0,,,2.0,2.0,4.0,,2.0,2.0,,,,,1.0,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,4.0,23.0,1.0,1.0,1.0,,,,,,0.5789473684210527,0.5,1.0,0.5789473684210527,0.5,1.0,0.5789473684210527,0.5,1.0,,,0.0526315789473684,0.3333333333333333,,,,,15.384615384615383,,,,,0.0204081632653061,0.1333333333333333,0.0833333333333333,0.0392156862745098,0.0327868852459016,0.0714285714285714,,,0.1,,,,0.1538461538461538,,,,0.1578947368421052,0.6666666666666666,1.0,1.0,0.0526315789473684,,,,0.7894736842105263,0.6,0.6,1.0,,,,,,,,,,,,,,,,,,,,,0.1578947368421052,,0.408878947368421,0.3845,0.36355,,,,0.0909090909090909,0.1818181818181818,15.394736842105264,,0.2035398230088495,,,,,,,,,,1.0,,True,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,93008.0,1550,120,3068,3062,805.0,1020.0,397.0,6130,170.0,278.0,34.0,48.0,49.0,82.0,36.0,88.0,154.0,355.0,4.0,13.0,,1.0,102.0,265.0,8.0,25.0,26.0,78.0,360.0,721.0,106.0,278.0,327.0,1365.0,3242,49.0,74.0,8.0,27.0,28.0,150.0,90.0,199.0,26.0,79.0,123.0,381.0,254.0,466.0,135.0,183.0,50.0,2.0,263.0,102.0,34.0,6.0,161.0,61.0,222.0,38.0,23.0,80.0,20.0,61.0,505.0,7.0,49.0,5.0,48.0,142.0,5.0,195.0,61.0,256.0,32.0,60.0,43.0,17.0,79.0,12.0,38.0,31.0,10.0,41.0,2.0,110.0,7.0,21.0,32.0,67.0,3.0,4.0,411.0,35.0,,2.0,167.0,16.0,31.0,30.0,16.0,3.0,11.0,30.0,15.0,1.0,,381.0,805.0,10.0,0.3527777777777778,0.3791044776119402,0.4245283018867924,0.381294964028777,0.2962962962962963,0.3291139240506329,0.3840579710144927,0.4993065187239944,0.6621621621621622,0.4522613065326633,0.5195195195195195,0.6039603960396039,0.4640287769784172,0.5793718166383701,0.646551724137931,0.5474137931034483,0.2782782782782783,0.0215827338129496,0.0471567267683772,0.0647482014388489,0.125,0.0140845070422535,,0.0226415094339622,36.58051689860835,0.7181818181818181,0.057471264367816,0.0505050505050505,0.1299176578225068,0.0481809242871189,0.1627118644067796,0.0170731707317073,0.1368876080691642,0.0392431674842326,0.0926966292134831,0.0267379679144385,0.0232067510548523,0.0125,0.0603174603174603,0.1167192429022082,0.1865509761388286,0.1682242990654205,0.1481481481481481,0.0663900414937759,0.5,0.2782782782782783,0.6115107913669064,0.6538461538461539,0.3823529411764705,0.088088088088088,0.4090909090909091,0.4675324675324675,0.25,0.3553553553553553,0.4338028169014084,0.44,0.3441558441558441,0.013013013013013,0.3076923076923077,0.3076923076923077,0.75,0.2652652652652653,0.3849056603773585,0.3938223938223938,0.4117647058823529,0.4752475247524752,0.7083333333333334,0.1176470588235294,0.2475247524752475,0.32,0.5,0.2949640287769784,0.5975609756097561,0.0035971223021582,,0.2805755395683453,0.3333333333333333,0.5565565565565566,0.3878326996197718,0.4973580321285141,0.5155856249999999,0.4856351449275362,0.1595466434176111,0.1957796014067995,0.0544217687074829,0.1098901098901098,0.2791208791208791,10.368099861303746,25.590647482014383,0.2623859191655802,2.0,0.0198019801980198,0.0333333333333333,,,,,,,1.0,1.0,False,1.0,
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,59064.0,984,-44,1911,1919,514.0,584.0,236.0,3830,47.0,84.0,7.0,9.0,13.0,19.0,10.0,24.0,51.0,109.0,2.0,14.0,1.0,3.0,2.0,8.0,1.0,1.0,,3.0,108.0,217.0,4.0,22.0,49.0,277.0,2031,10.0,17.0,1.0,3.0,2.0,25.0,26.0,47.0,1.0,6.0,24.0,79.0,90.0,126.0,9.0,3.0,8.0,,8.0,2.0,20.0,,95.0,41.0,136.0,30.0,11.0,45.0,10.0,40.0,313.0,7.0,8.0,,16.0,38.0,,54.0,15.0,69.0,,40.0,14.0,26.0,31.0,16.0,20.0,30.0,3.0,11.0,3.0,61.0,1.0,19.0,31.0,91.0,3.0,5.0,65.0,4.0,,5.0,22.0,,10.0,1.0,,,1.0,1.0,1.0,,1.0,79.0,514.0,14.0,0.4166666666666667,0.4326923076923077,0.75,0.1818181818181818,0.3333333333333333,0.1666666666666666,0.1818181818181818,0.4976958525345622,0.5882352941176471,0.5531914893617021,0.4769874476987448,0.575,0.5188679245283019,0.5093632958801498,0.5952380952380952,0.5671641791044776,0.0920502092050209,,0.0921658986175115,0.2142857142857142,,0.018348623853211,,,14.98401096391046,0.5081967213114754,,,0.0551523947750362,0.0117647058823529,0.082901554404145,0.032258064516129,0.0612244897959183,0.0167224080267558,0.012,0.0072992700729927,0.0136518771331058,0.0426829268292682,0.065989847715736,0.048780487804878,0.0522648083623693,0.0972222222222222,0.0408163265306122,,1.0,0.3514644351464435,0.5595238095238095,0.7121212121212122,0.2765957446808511,0.100418410041841,0.4166666666666667,0.4166666666666667,0.4,0.4560669456066946,0.4678899082568807,0.4766355140186916,0.5490196078431373,0.0585774058577405,0.1428571428571428,0.1428571428571428,1.0,0.0334728033472803,0.25,0.25,0.5,0.45,0.7777777777777778,0.2857142857142857,0.05,1.0,1.0,0.3584905660377358,0.6842105263157895,0.0566037735849056,0.3333333333333333,0.0566037735849056,,0.4435146443514644,0.25,0.4856556485355648,0.4986321428571428,0.472714150943396,0.0856031128404669,0.0936170212765957,,0.0902527075812274,0.2851985559566787,10.49539170506912,24.10909090909091,0.2689691261119832,2.0,0.1,,,,,,,,,,False,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,70759.0,1179,17,2328,2318,632.0,832.0,276.0,4646,12.0,23.0,3.0,4.0,1.0,5.0,7.0,17.0,52.0,119.0,11.0,26.0,2.0,7.0,73.0,184.0,5.0,13.0,24.0,60.0,71.0,159.0,84.0,210.0,34.0,428.0,2481,10.0,22.0,5.0,16.0,,35.0,11.0,27.0,26.0,67.0,21.0,121.0,120.0,22.0,246.0,6.0,8.0,1.0,183.0,73.0,8.0,1.0,42.0,17.0,59.0,11.0,6.0,17.0,7.0,18.0,135.0,5.0,19.0,3.0,31.0,90.0,5.0,126.0,27.0,153.0,2.0,33.0,17.0,16.0,21.0,2.0,18.0,20.0,3.0,3.0,6.0,41.0,4.0,5.0,52.0,123.0,16.0,6.0,41.0,2.0,1.0,6.0,7.0,1.0,11.0,5.0,3.0,,2.0,6.0,6.0,,2.0,121.0,632.0,16.0,0.8450704225352113,0.8955223880597015,0.9761904761904762,0.4,0.3125,0.3880597014925373,0.4019138755980861,0.4465408805031446,0.4545454545454545,0.4074074074074074,0.5338753387533876,0.4605263157894737,0.5319148936170213,0.5493506493506494,0.4605263157894737,0.5707547169811321,0.5691056910569106,0.0047619047619047,0.050314465408805,0.217391304347826,0.0588235294117647,0.0168067226890756,,0.0054347826086956,16.203879802206163,0.5121951219512195,0.078125,0.0422535211267605,0.1119402985074626,0.0259917920656634,0.1206225680933852,0.014792899408284,0.1140433553251649,0.0224508886810102,0.0191570881226053,0.0518518518518518,0.0208955223880597,0.0152091254752851,0.1379310344827586,0.102127659574468,0.1008902077151335,0.1283422459893048,0.1,0.0099009900990099,1.0,0.062330623306233,0.5217391304347826,0.6666666666666666,0.75,0.046070460704607,0.4117647058823529,0.4375,0.7142857142857143,0.3224932249322493,0.4369747899159664,0.4444444444444444,0.8846153846153846,0.070460704607046,0.4230769230769231,0.4230769230769231,0.9090909090909092,0.4986449864498645,0.3967391304347826,0.3989071038251366,0.9863013698630136,0.1052631578947368,0.75,,0.3421052631578947,0.3846153846153846,1.0,0.0531914893617021,0.2,0.0744680851063829,0.2857142857142857,0.6382978723404256,0.4,0.6314363143631436,0.3989071038251366,0.5012111413043479,0.4592,0.5023255319148934,0.0213903743315508,0.0426829268292682,0.0047619047619047,0.0817757009345794,0.2827102803738318,14.961635220125784,25.063809523809525,0.2714776632302405,3.0,0.0789473684210526,0.0133333333333333,,1.0,1.0,,,,,,False,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,57889.0,965,104,1904,1902,525.0,646.0,235.0,3806,54.0,89.0,5.0,7.0,19.0,27.0,20.0,52.0,30.0,65.0,20.0,57.0,6.0,13.0,19.0,62.0,1.0,9.0,2.0,15.0,104.0,206.0,39.0,119.0,62.0,387.0,1946,12.0,21.0,5.0,14.0,4.0,43.0,32.0,60.0,8.0,28.0,31.0,119.0,118.0,90.0,114.0,3.0,6.0,1.0,61.0,19.0,17.0,1.0,53.0,14.0,67.0,14.0,,26.0,5.0,22.0,148.0,2.0,16.0,,27.0,72.0,13.0,112.0,18.0,130.0,8.0,30.0,23.0,7.0,29.0,9.0,17.0,22.0,2.0,12.0,4.0,51.0,7.0,7.0,16.0,55.0,,2.0,76.0,9.0,1.0,,33.0,1.0,9.0,2.0,,,2.0,2.0,2.0,,,119.0,525.0,10.0,0.5673076923076923,0.5841584158415841,0.9743589743589745,0.3277310924369748,0.3571428571428571,0.2857142857142857,0.3305084745762712,0.5048543689320388,0.5714285714285714,0.5333333333333333,0.5,0.5571428571428572,0.5,0.5405027932960894,0.5972222222222222,0.5613207547169812,0.3661538461538461,0.0084033613445378,0.0825242718446602,0.1123595505617977,0.0576923076923076,0.0615384615384615,,0.0161290322580645,18.847926267281107,0.5686274509803921,0.2407407407407407,,0.1030042918454935,0.0256821829855537,0.15,0.0075187969924812,0.1126279863481228,0.0202474690663667,0.0286885245901639,0.0344827586206896,0.0190114068441064,0.005181347150259,0.0572916666666666,0.1379310344827586,0.1085526315789473,0.1374045801526717,0.1836734693877551,0.05,1.0,0.2738461538461538,0.6067415730337079,0.6835443037974683,0.5,0.16,0.3846153846153846,0.4081632653061224,0.5,0.2,0.4615384615384615,0.4918032786885246,0.7333333333333333,0.1753846153846154,0.3508771929824561,0.3508771929824561,1.0,0.1907692307692307,0.3064516129032258,0.3114754098360656,0.9473684210526316,0.2,0.7142857142857143,0.4,0.2571428571428571,0.1111111111111111,1.0,0.3068181818181818,0.7037037037037037,0.1477272727272727,0.4615384615384615,0.1704545454545454,0.1333333333333333,0.64,0.3114754098360656,0.5136479938271606,0.48283,0.5069310344827584,0.0974212034383954,0.1434782608695652,0.0084033613445378,0.1111111111111111,0.3074935400516795,8.375728155339806,24.47731092436974,0.2757352941176471,5.0,0.1428571428571428,0.0136986301369863,4.0,,,,0.8,1.0,,,False,,
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,22984.0,383,25,738,748,254.0,279.0,103.0,1486,37.0,63.0,11.0,20.0,21.0,34.0,11.0,23.0,2.0,3.0,,,,,,,,,,,50.0,89.0,,,15.0,115.0,738,13.0,24.0,,,3.0,29.0,26.0,40.0,,,5.0,57.0,62.0,38.0,,,22.0,,,,14.0,,3.0,2.0,5.0,2.0,,,1.0,2.0,12.0,16.0,19.0,1.0,7.0,32.0,8.0,47.0,36.0,83.0,4.0,9.0,5.0,4.0,7.0,1.0,5.0,8.0,1.0,2.0,,15.0,3.0,3.0,27.0,46.0,4.0,3.0,33.0,4.0,,,18.0,,1.0,30.0,25.0,,5.0,31.0,17.0,5.0,1.0,57.0,254.0,6.0,0.62,0.7948717948717948,,,,,,0.5617977528089888,0.5416666666666666,0.65,0.5617977528089888,0.5416666666666666,0.65,0.5528846153846154,0.5576923076923077,0.6477272727272727,,,0.1573033707865168,0.1746031746031746,0.1304347826086956,,,,13.901869158878505,0.4666666666666667,0.32,0.0384615384615384,0.1066666666666666,0.0766129032258064,0.0897435897435897,0.1495327102803738,0.1031746031746031,0.0985915492957746,0.1052631578947368,0.0566037735849056,0.0672268907563025,0.1511627906976744,0.0961538461538461,0.1046511627906976,0.1181818181818181,0.1034482758620689,0.05,0.16,0.5483870967741935,0.7078651685393258,0.5873015873015873,0.7115384615384616,0.5945945945945946,0.2584269662921348,0.4782608695652174,0.55,0.7272727272727273,0.0337078651685393,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.8333333333333334,0.55,,,,,0.85,0.6176470588235294,,,,,0.7078651685393258,,0.5219011235955058,0.5411222222222223,0.5554125,0.174757281553398,0.174757281553398,,0.2521739130434782,0.4956521739130435,2.943820224719101,,0.3441734417344173,,,0.1428571428571428,,1.0,1.0,,,,2.0,,False,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,32674.0,545,29,1072,1069,300.0,294.0,141.0,2141,55.0,92.0,18.0,28.0,19.0,26.0,29.0,69.0,16.0,38.0,,1.0,,,,1.0,,,,1.0,100.0,199.0,,2.0,59.0,259.0,1139,24.0,42.0,,,5.0,53.0,31.0,47.0,,1.0,21.0,83.0,118.0,82.0,,,34.0,,1.0,,21.0,,17.0,3.0,20.0,2.0,1.0,10.0,3.0,4.0,43.0,11.0,43.0,4.0,18.0,75.0,9.0,102.0,58.0,160.0,8.0,15.0,9.0,6.0,24.0,4.0,9.0,21.0,3.0,15.0,6.0,45.0,7.0,10.0,26.0,51.0,3.0,3.0,80.0,6.0,,,34.0,,9.0,13.0,12.0,1.0,,13.0,8.0,5.0,,83.0,300.0,3.0,0.59,0.7108433734939759,,,,,,0.5025125628140703,0.5714285714285714,0.6595744680851063,0.4975124378109453,0.5714285714285714,0.6458333333333334,0.5441176470588235,0.5888888888888889,0.680327868852459,0.0099502487562189,,0.1055276381909547,0.108695652173913,0.1304347826086956,0.0526315789473684,,,22.93354943273906,0.5333333333333333,0.3461538461538461,0.1333333333333333,0.1870324189526184,0.1134564643799472,0.2117647058823529,0.0916666666666666,0.191358024691358,0.1082164328657314,0.1188811188811188,0.1234567901234567,0.1032258064516129,0.0786516853932584,0.0967741935483871,0.2678571428571428,0.2,0.2419354838709677,0.1304347826086956,0.1,0.6153846153846154,0.4577114427860697,0.5978260869565217,0.6707317073170732,0.5818181818181818,0.3432835820895522,0.4202898550724637,0.4833333333333333,0.5862068965517241,0.1890547263681592,0.4210526315789473,0.4444444444444444,0.625,0.0049751243781094,,,,0.0049751243781094,,,,0.6666666666666666,0.6428571428571429,0.0555555555555555,,,,0.5416666666666666,0.7307692307692307,,,0.0208333333333333,,0.4676616915422885,,0.4797047263681592,0.5113315789473684,0.4999614583333332,0.148471615720524,0.1497797356828193,,0.2046332046332046,0.3204633204633205,6.482412060301508,23.75,0.2798507462686567,,,0.1290322580645161,,,,,,,2.0,,False,,
2469,1610612753,Pat Burke,Pat Burke,2469,ORL,30588.0,510,-153,994,987,280.0,302.0,133.0,1981,36.0,74.0,12.0,22.0,8.0,18.0,17.0,39.0,28.0,91.0,,,,,,4.0,,,,2.0,81.0,204.0,,4.0,27.0,189.0,1053,15.0,36.0,,,5.0,35.0,16.0,61.0,,2.0,14.0,46.0,104.0,58.0,,,16.0,1.0,3.0,,19.0,,14.0,3.0,17.0,1.0,2.0,8.0,,6.0,37.0,6.0,33.0,2.0,10.0,44.0,12.0,66.0,41.0,107.0,9.0,13.0,11.0,2.0,17.0,2.0,7.0,12.0,1.0,10.0,1.0,29.0,5.0,9.0,35.0,59.0,4.0,6.0,41.0,1.0,,,15.0,,6.0,19.0,14.0,,5.0,19.0,8.0,2.0,5.0,46.0,280.0,3.0,0.6419753086419753,0.7123287671232876,,,,,,0.3970588235294117,0.4166666666666667,0.2622950819672131,0.3894230769230769,0.4166666666666667,0.2539682539682539,0.4144736842105263,0.4268292682926829,0.3150684931506849,0.0192307692307692,,0.0931372549019607,0.1756756756756756,0.0512820512820512,0.0439560439560439,,,22.27036395147314,0.5862068965517241,0.3333333333333333,0.0571428571428571,0.1305637982195845,0.0800970873786407,0.1020408163265306,0.0652173913043478,0.1241379310344827,0.0773809523809523,0.0990990990990991,0.0869565217391304,0.0669856459330143,0.054054054054054,0.1376146788990825,0.188235294117647,0.0909090909090909,0.1,0.1071428571428571,0.0849056603773584,0.4210526315789473,0.3557692307692308,0.4864864864864865,0.5901639344262295,0.5555555555555556,0.1875,0.4358974358974359,0.4594594594594595,0.4117647058823529,0.4375,0.3076923076923077,0.3218390804597701,0.8928571428571429,,,,,0.0192307692307692,,,,0.6111111111111112,0.5454545454545454,0.1666666666666666,,,,0.2857142857142857,0.4444444444444444,,,0.0317460317460317,,0.375,,0.4579458737864079,0.4901303030303031,0.4410327868852458,0.0675675675675675,0.0688073394495412,,0.1851851851851851,0.2433862433862433,10.163235294117644,34.75,0.2816901408450704,,,0.1111111111111111,,,,,,,1.0,,False,1.0,
