EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,BlockedLongMidRange,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveMakes,FTOffRebounds,3SecondViolations,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,on,Corner3PctBlocked
101110,1610612757,Martell Webster,Martell Webster,101110,POR,12652.0,211,-16.0,391,386,140,130,32,777,3.0,10,2.0,2.0,3.0,6.0,12.0,4.0,13.0,1.0,5.0,13.0,30.0,7.0,13.0,9,25,17.0,43.0,9.0,78,426,1.0,3.0,2.0,1.0,8.0,8.0,18.0,4.0,30.0,6,12.0,45.0,6.0,1.0,29.0,13.0,5.0,6.0,6.0,2.0,2.0,2.0,12.0,1.0,1.0,6.0,17,23,2.0,25,4.0,3.0,1.0,5.0,3.0,5.0,2.0,1.0,2.0,10.0,5.0,4.0,17,8,2.0,9.0,1.0,3.0,1.0,7.0,5.0,2.0,7.0,2.0,30.0,140,5,1.0,0.3333333333333333,0.3333333333333333,0.8823529411764706,0.3953488372093023,0.4444444444444444,0.40476190476190477,0.36,0.3333333333333333,0.125,0.5073529411764706,0.3333333333333333,0.5,0.5347222222222222,0.3333333333333333,0.5357142857142857,0.6323529411764706,0.2,0.3,0.6666666666666666,19.203747072599533,0.5,0.11038961038961038,0.007874015748031496,0.14285714285714285,0.023255813953488372,0.11734693877551021,0.011764705882352941,0.02702702702702703,0.03333333333333333,0.043478260869565216,0.2413793103448276,0.125,0.1875,0.2857142857142857,0.14705882352941177,0.3,0.42857142857142855,0.3333333333333333,0.04411764705882353,0.17647058823529413,0.5,0.5,0.3333333333333333,0.19117647058823528,0.3076923076923077,0.3076923076923077,1.0,0.4411764705882353,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.6666666666666666,0.07692307692307693,0.19230769230769232,0.2,0.5,0.5384615384615384,0.7794117647058824,0.4482758620689655,0.5245776119402985,0.44279999999999997,0.5125,0.04225352112676056,0.10714285714285714,0.02564102564102564,0.38461538461538464,10.728000000000002,24.667441860465118,0.35805626598465473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,27520.0,459,-94.0,821,835,264,276,84,1656,15.0,25,3.0,12.0,8.0,17.0,36.0,1.0,8.0,,3.0,5.0,20.0,1.0,7.0,37,69,6.0,28.0,24.0,116,890,3.0,8.0,10.0,14.0,23.0,1.0,10.0,6.0,37.0,14,60.0,18.0,,,20.0,5.0,2.0,49.0,60.0,21.0,8.0,20.0,131.0,1.0,4.0,14.0,22,38,5.0,43,9.0,6.0,3.0,13.0,7.0,15.0,6.0,1.0,3.0,28.0,9.0,17.0,36,27,5.0,28.0,3.0,10.0,3.0,1.0,,1.0,2.0,1.0,37.0,264,3,2.0,0.1891891891891892,0.19444444444444445,1.0,0.21428571428571427,0.1,0.21428571428571427,0.5362318840579711,0.375,0.6086956521739131,0.4742268041237113,0.375,0.4696969696969697,0.518348623853211,0.5,0.5138888888888888,0.28865979381443296,0.028985507246376812,0.08,,15.038419319429199,0.4642857142857143,0.06769230769230769,0.013201320132013201,0.1346153846153846,0.019230769230769232,0.08391608391608392,0.014084507042253521,0.021739130434782608,0.03125,0.06956521739130435,0.0641025641025641,0.06818181818181818,0.0945945945945946,0.5,0.25773195876288657,0.6,0.6521739130434783,0.13333333333333333,0.08247422680412371,0.3711340206185567,0.4722222222222222,0.4722222222222222,0.29411764705882354,0.08247422680412371,0.125,0.125,1.0,0.20618556701030927,0.25,0.25,1.0,0.375,0.36363636363636365,0.09090909090909091,,0.21212121212121213,0.14285714285714285,0.5463917525773195,0.25,0.48050309278350534,0.4369,0.49430606060606064,0.09433962264150944,0.1282051282051282,0.08620689655172414,0.31896551724137934,10.992753623188406,24.475,0.3215590742996346,2.0,7.0,5.0,4.0,2.0,11.0,6.0,5.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.06666666666666667,0.016129032258064516,0.006711409395973154,0.23333333333333334,0.0392156862745098,0.625,0.625,0.6666666666666666,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1520,1610612757,Charles Smith,Charles Smith,1520,POR,2632.0,44,-2.0,83,83,12,12,5,166,1.0,2,,,,3.0,8.0,1.0,3.0,,1.0,1.0,2.0,,,4,10,2.0,5.0,,14,75,,,,1.0,1.0,,1.0,,2.0,6,2.0,6.0,,,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,11.0,,,,1,1,,1,2.0,2.0,,,,,,,,,,2.0,5,1,,1.0,,1.0,,2.0,1.0,,2.0,1.0,2.0,12,1,,0.75,0.75,1.0,0.4,,0.4,0.4,,1.0,0.4666666666666667,,0.5,0.4666666666666667,,0.5,0.3333333333333333,0.1,0.5,,16.853932584269664,,0.034482758620689655,,,,0.02702702702702703,,,,0.14285714285714285,,,,0.5,0.13333333333333333,0.5,1.0,,,0.5333333333333333,0.375,0.375,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,1.0,,,0.5,,,,0.4666666666666667,0.5,0.4902366666666667,,0.50115,0.06666666666666667,0.1,,0.14285714285714285,14.75,23.6,0.14457831325301204,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,77137.0,1286,-205.0,2349,2369,674,667,248,4718,115.0,182,19.0,51.0,92.0,82.0,226.0,,2.0,,1.0,2.0,8.0,2.0,7.0,233,500,2.0,10.0,87.0,559,2554,25.0,46.0,54.0,59.0,138.0,2.0,8.0,37.0,161.0,248,218.0,6.0,,1.0,7.0,2.0,23.0,51.0,73.0,24.0,9.0,18.0,168.0,5.0,19.0,40.0,108,158,24.0,182,42.0,27.0,15.0,48.0,28.0,51.0,20.0,,9.0,99.0,30.0,47.0,100,133,4.0,163.0,,72.0,18.0,39.0,27.0,9.0,39.0,26.0,161.0,674,10,17.0,0.5321888412017167,0.5585585585585585,1.0,0.2,0.25,0.2222222222222222,0.466,0.5434782608695652,0.427536231884058,0.4627450980392157,0.5434782608695652,0.4246575342465753,0.4794168096054888,0.54,0.45738636363636365,0.0196078431372549,0.046,0.08241758241758242,0.07608695652173914,25.90201291302697,0.48484848484848486,0.12040133779264214,0.02219626168224299,0.14388489208633093,0.027624309392265192,0.12595744680851065,0.023143683702989394,0.04247104247104247,0.031007751937984496,0.10204081632653061,0.10619469026548672,0.14939024390243902,0.15763546798029557,0.6666666666666666,0.3568627450980392,0.6318681318681318,0.688622754491018,0.46956521739130436,0.1803921568627451,0.44313725490196076,0.36283185840707965,0.36444444444444446,0.6951219512195121,0.00392156862745098,,,,0.01568627450980392,0.25,0.25,1.0,0.41304347826086957,0.3493150684931507,0.00684931506849315,,0.04794520547945205,0.2857142857142857,0.3764705882352941,0.2857142857142857,0.4652430255402752,0.46343589743589747,0.4632251724137931,0.12743362831858407,0.12972972972972974,0.09660107334525939,0.2880143112701252,10.110799999999998,26.43,0.28693060876968923,13.0,30.0,36.0,4.0,22.0,22.0,13.0,9.0,10.0,8.0,11.0,4.0,5.0,23.0,17.0,,,0.12195121951219512,0.0051813471502590676,0.017326732673267328,0.10666666666666667,0.032520325203252036,0.391304347826087,0.4235294117647059,0.6842105263157895,0.5882352941176471,3.0,1.0,3.0,2.0,5.0,3.0,0.004424778761061947,0.019230769230769232,0.3611111111111111,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,True,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,51403.0,857,-110.0,1551,1556,406,380,173,3107,58.0,114,43.0,27.0,97.0,65.0,141.0,4.0,5.0,3.0,4.0,3.0,10.0,2.0,5.0,165,352,7.0,15.0,89.0,440,1666,30.0,60.0,77.0,44.0,82.0,5.0,9.0,40.0,143.0,168,162.0,18.0,3.0,1.0,8.0,2.0,21.0,36.0,45.0,17.0,3.0,16.0,99.0,7.0,43.0,24.0,109,152,55.0,207,26.0,12.0,14.0,27.0,13.0,30.0,14.0,3.0,7.0,57.0,11.0,26.0,54,106,8.0,120.0,5.0,51.0,16.0,6.0,6.0,,6.0,4.0,143.0,406,7,16.0,0.509090909090909,0.5793103448275863,0.8571428571428571,0.4666666666666667,0.5555555555555556,0.42857142857142855,0.46875,0.5,0.5365853658536586,0.4782016348773842,0.5163934426229508,0.5659340659340659,0.5240963855421686,0.5661764705882353,0.6173913043478261,0.04087193460490463,0.05965909090909091,0.14912280701754385,0.030927835051546393,26.925270964061607,0.47368421052631576,0.18076285240464346,0.07263513513513513,0.13636363636363635,0.05982905982905983,0.17073170731707318,0.07052186177715092,0.125,0.05747126436781609,0.19480519480519481,0.23841059602649006,0.12669683257918551,0.1328125,0.6666666666666666,0.3106267029972752,0.5087719298245614,0.5979381443298969,0.3793103448275862,0.26430517711171664,0.38419618528610355,0.46099290780141844,0.4642857142857143,0.6615384615384615,0.013623978201634877,0.8,0.8,1.0,0.027247956403269755,0.3,0.3,0.6666666666666666,0.7049180327868853,0.2967032967032967,0.04395604395604396,0.75,0.054945054945054944,0.4,0.35149863760217986,0.25,0.4466523224043716,0.5087925925925926,0.44113666666666673,0.12781954887218044,0.1328125,0.175,0.325,9.651704545454548,26.28666666666667,0.2617666021921341,24.0,15.0,42.0,14.0,40.0,9.0,7.0,2.0,19.0,9.0,4.0,3.0,4.0,7.0,19.0,,,0.38,0.07194244604316546,0.03717472118959108,0.14583333333333334,0.05202312138728324,0.4329896907216495,0.44680851063829785,0.5581395348837209,0.5555555555555556,,,9.0,5.0,,,0.0070921985815602835,0.06666666666666667,0.4523809523809524,0.125,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.08196721311475409,0.01639344262295082,1.0,1.0,,,,,,,,,,,,,True,
1730,1610612757,Brian Skinner,Brian Skinner,1730,POR,14163.0,236,-80.0,426,438,89,151,37,864,12.0,19,6.0,1.0,11.0,3.0,4.0,,,,,,,,,20,34,,,4.0,44,487,3.0,6.0,6.0,3.0,3.0,,,1.0,7.0,22,18.0,,,,,,3.0,4.0,5.0,4.0,,,11.0,3.0,16.0,9.0,27,41,19.0,60,5.0,1.0,4.0,5.0,3.0,7.0,2.0,,1.0,12.0,1.0,20.0,34,14,,8.0,,3.0,1.0,10.0,7.0,1.0,10.0,3.0,7.0,89,3,1.0,0.55,0.6470588235294118,,,,,0.5882352941176471,0.5,1.0,0.5882352941176471,0.5,1.0,0.5789473684210527,0.42857142857142855,0.7,,0.08823529411764706,0.15789473684210525,,10.638297872340425,0.4166666666666667,0.19852941176470587,0.10126582278481013,0.14754098360655737,0.08333333333333333,0.18274111675126903,0.0979381443298969,,0.09523809523809523,0.14814814814814814,0.2564102564102564,0.20930232558139536,0.15217391304347827,0.3,0.5588235294117647,0.631578947368421,0.75,0.6666666666666666,0.3235294117647059,0.11764705882352941,0.75,0.75,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,0.5588235294117647,,0.49106176470588236,0.55596,0.45883333333333337,0.08108108108108109,0.08108108108108109,0.13636363636363635,0.1590909090909091,4.5058823529411764,,0.20892018779342722,3.0,1.0,5.0,,6.0,1.0,,1.0,5.0,3.0,,1.0,2.0,5.0,,,,0.3125,0.22857142857142856,0.0898876404494382,0.13333333333333333,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.5,1.0,2.0,,2.0,1.0,2.0,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2413,1610612757,Juan Dixon,Juan Dixon,2413,POR,31736.0,529,-73.0,982,988,317,299,100,1970,20.0,37,1.0,14.0,27.0,38.0,85.0,8.0,19.0,3.0,10.0,12.0,28.0,1.0,6.0,69,149,20.0,47.0,36.0,234,1058,7.0,11.0,20.0,21.0,48.0,4.0,16.0,25.0,79.0,66,72.0,42.0,18.0,,28.0,12.0,11.0,30.0,34.0,13.0,3.0,14.0,72.0,1.0,7.0,8.0,27,40,8.0,48,12.0,6.0,6.0,19.0,11.0,10.0,8.0,3.0,1.0,29.0,4.0,16.0,42,38,5.0,44.0,8.0,12.0,7.0,1.0,1.0,,1.0,1.0,79.0,317,9,7.0,0.4782608695652174,0.5,0.7,0.425531914893617,0.25,0.425531914893617,0.46308724832214765,0.6363636363636364,0.4375,0.5051020408163265,0.625,0.421875,0.542654028436019,0.625,0.5205479452054794,0.23979591836734693,0.0738255033557047,0.1891891891891892,0.037037037037037035,22.01834862385321,0.6551724137931034,0.06940874035989718,0.01928374655647383,0.07017543859649122,0.014084507042253521,0.06958250497017893,0.018433179723502304,0.039603960396039604,,0.08391608391608392,0.04950495049504951,0.06896551724137931,0.06578947368421052,1.0,0.18877551020408162,0.5405405405405406,0.6666666666666666,0.3,0.1377551020408163,0.4336734693877551,0.4470588235294118,0.4634146341463415,0.631578947368421,0.09693877551020408,0.42105263157894735,0.42105263157894735,0.75,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0625,0.21875,0.15625,0.3,0.09375,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.4564408163265306,0.4697,0.45230078124999995,0.06372549019607843,0.07692307692307693,0.08547008547008547,0.33760683760683763,12.374496644295304,24.214893617021275,0.3228105906313646,1.0,8.0,11.0,,6.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,5.0,,,0.12195121951219512,0.013157894736842105,0.010752688172043012,0.07894736842105263,0.010638297872340425,0.4074074074074074,0.4230769230769231,1.0,0.5714285714285714,,,1.0,2.0,,,0.03529411764705882,0.045454545454545456,0.2727272727272727,,1.0,2.0,2.0,5.0,,,,0.4,,0.125,0.5,1.0,1.0,3.0,1.0,0.1875,0.3333333333333333,1.0,0.020833333333333332,,,,,,True,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,16837.0,281,-69.0,522,529,194,195,47,1051,10.0,13,2.0,5.0,7.0,14.0,36.0,,3.0,,1.0,1.0,8.0,,3.0,28,56,1.0,11.0,15.0,74,562,3.0,7.0,8.0,9.0,20.0,,4.0,8.0,26.0,36,20.0,3.0,,,8.0,1.0,1.0,10.0,10.0,2.0,1.0,7.0,20.0,,4.0,3.0,26,34,5.0,39,6.0,3.0,3.0,2.0,1.0,7.0,1.0,,1.0,9.0,1.0,9.0,23,18,2.0,20.0,,6.0,3.0,14.0,9.0,4.0,14.0,8.0,26.0,194,7,2.0,0.6428571428571429,0.6666666666666666,1.0,0.09090909090909091,,0.09090909090909091,0.5,0.42857142857142855,0.45,0.44029850746268656,0.375,0.375,0.4868421052631579,0.4444444444444444,0.4482758620689655,0.16417910447761194,0.017857142857142856,0.07692307692307693,,14.834205933682373,0.2222222222222222,0.12807881773399016,0.020942408376963352,0.046875,,0.10861423220973783,0.017316017316017316,,,0.09859154929577464,0.078125,0.20588235294117646,0.06521739130434782,0.5714285714285714,0.19402985074626866,0.7692307692307693,0.8333333333333334,1.0,0.1044776119402985,0.5373134328358209,0.3888888888888889,0.3888888888888889,0.5,0.04477611940298507,,,,0.11940298507462686,0.125,0.14285714285714285,1.0,0.25,0.20833333333333334,0.041666666666666664,,0.125,,0.3582089552238806,0.125,0.4531126865671642,0.42564285714285716,0.44802708333333335,0.0958904109589041,0.09836065573770492,0.10810810810810811,0.35135135135135137,13.139285714285714,25.227272727272727,0.3716475095785441,1.0,4.0,4.0,2.0,2.0,,,,5.0,,,1.0,,3.0,1.0,,,0.25,0.022222222222222223,0.031578947368421054,,,0.5714285714285714,0.5714285714285714,0.5,0.8,1.0,,2.0,3.0,,,,,0.25,1.0,,,,1.0,,1.0,,,0.04,,,,,1.0,1.0,0.125,,,0.08333333333333333,1.0,0.09090909090909091,0.125,,,True,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,43053.0,718,-96.0,1315,1325,359,306,140,2640,58.0,95,5.0,26.0,20.0,22.0,61.0,8.0,16.0,3.0,4.0,15.0,53.0,3.0,14.0,87,176,23.0,69.0,43.0,286,1414,2.0,10.0,12.0,22.0,47.0,6.0,18.0,15.0,77.0,26,148.0,60.0,9.0,3.0,50.0,15.0,14.0,86.0,105.0,35.0,8.0,43.0,229.0,,5.0,17.0,33,52,7.0,59,19.0,8.0,11.0,27.0,23.0,18.0,4.0,,3.0,45.0,12.0,28.0,72,57,3.0,53.0,1.0,28.0,5.0,4.0,1.0,3.0,5.0,3.0,77.0,359,7,4.0,0.14942528735632185,0.14942528735632185,0.8695652173913043,0.3333333333333333,0.3333333333333333,0.3484848484848485,0.4943181818181818,0.2,0.46808510638297873,0.4959183673469388,0.29411764705882354,0.47692307692307695,0.5438931297709924,0.3333333333333333,0.5205479452054794,0.2816326530612245,0.07954545454545454,0.09473684210526316,0.2,20.675675675675674,0.6,0.06762295081967214,0.010482180293501049,0.10967741935483871,,0.07776049766718507,0.008605851979345954,0.013157894736842105,,0.07,0.03225806451612903,0.09146341463414634,0.10743801652892562,0.6,0.3877551020408163,0.6105263157894737,0.6744186046511628,0.1724137931034483,0.08163265306122448,0.24897959183673468,0.36065573770491804,0.36666666666666664,0.13636363636363635,0.0653061224489796,0.5,0.5,0.875,0.2163265306122449,0.2830188679245283,0.28846153846153844,0.8666666666666667,0.29411764705882354,0.4,0.06153846153846154,0.75,0.2153846153846154,0.21428571428571427,0.6693877551020408,0.3,0.5150663900414939,0.4946269230769231,0.4993088709677419,0.11284046692607004,0.1497326203208556,0.04195804195804196,0.2692307692307692,7.443749999999997,26.03768115942029,0.27300380228136883,2.0,17.0,7.0,2.0,,19.0,12.0,7.0,2.0,,5.0,1.0,4.0,4.0,17.0,1.0,,0.047619047619047616,,0.014084507042253521,0.11764705882352941,,0.35,0.4375,0.4,0.6538461538461539,,,3.0,,,,0.01639344262295082,,,,1.0,1.0,2.0,7.0,,2.0,,0.2857142857142857,0.03333333333333333,0.058823529411764705,1.0,1.0,1.0,6.0,1.0,0.35294117647058826,0.16666666666666666,1.0,0.014285714285714285,1.0,0.014492753623188406,0.018867924528301886,1.0,,True,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,10372.0,173,-5.0,315,327,128,115,42,642,26.0,46,11.0,17.0,12.0,,,,,,,,1.0,,,28,58,,1.0,23.0,79,345,6.0,12.0,16.0,7.0,21.0,,,10.0,24.0,32,24.0,,,1.0,,,6.0,3.0,6.0,3.0,,,15.0,5.0,13.0,6.0,8,14,18.0,32,6.0,3.0,3.0,5.0,2.0,8.0,3.0,,3.0,13.0,6.0,4.0,17,29,,37.0,,14.0,6.0,1.0,,,1.0,,24.0,128,5,6.0,0.5714285714285714,0.6956521739130435,,,,,0.4827586206896552,0.5,0.3333333333333333,0.4745762711864407,0.5,0.3333333333333333,0.5197368421052632,0.5333333333333333,0.3870967741935484,0.01694915254237288,0.10344827586206896,0.10869565217391304,0.08333333333333333,24.383561643835616,0.38461538461538464,0.06779661016949153,0.11818181818181818,0.13636363636363635,0.25,0.08641975308641975,0.13846153846153847,0.10204081632653061,0.29411764705882354,0.05128205128205128,0.15384615384615385,0.03773584905660377,0.1875,,0.7796610169491526,0.5652173913043478,0.6341463414634146,0.5384615384615384,0.2033898305084746,,,,,,,,,0.01694915254237288,,,,0.9166666666666666,0.8095238095238095,,,,,0.7966101694915254,,0.5292931034482758,0.5254,0.5428333333333334,0.2,0.2028985507246377,0.20253164556962025,0.3037974683544304,1.710344827586207,58.6,0.40634920634920635,6.0,7.0,2.0,4.0,10.0,3.0,3.0,,,6.0,,,,5.0,3.0,,,,0.16666666666666666,0.10810810810810811,,0.2608695652173913,0.16666666666666666,0.18181818181818182,0.5454545454545454,0.4117647058823529,1.0,,1.0,4.0,,2.0,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,
