EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,StepOutOfBoundsTurnovers,DefensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,BlockedCorner3
101122,1610612754,Danny Granger,Danny Granger,101122,IND,29331.0,489,-37,907,919,313,283,119,1826,23.0,40.0,8.0,13.0,8.0,13.0,4.0,16.0,22.0,53.0,5.0,8.0,1.0,2.0,3.0,6.0,18.0,1.0,1.0,5.0,11.0,49.0,109,11.0,26.0,35,166,989,10.0,18.0,1.0,2.0,15.0,38.0,16.0,36,7.0,14.0,24.0,77,72.0,26.0,33.0,12.0,2.0,16.0,6.0,13.0,12.0,10.0,22.0,7.0,3.0,4.0,1.0,7.0,54.0,8.0,22.0,4.0,11.0,38.0,8.0,57,34.0,91,2.0,13.0,8.0,5.0,13.0,1.0,7.0,10.0,6.0,2.0,23.0,2.0,8.0,24.0,54,4.0,6.0,42,5.0,4.0,48,2.0,17.0,8.0,16.0,1.0,1.0,14.0,2.0,17.0,10.0,1.0,77,313,5.0,6.0,0.7346938775510204,0.8372093023255814,1.0,0.4230769230769231,0.5,0.5,0.4583333333333333,0.44954128440366975,0.5555555555555556,0.4444444444444444,0.48518518518518516,0.575,0.53,0.5253164556962026,0.6785714285714286,0.6111111111111112,0.1925925925925926,0.11926605504587157,0.25,0.125,0.018867924528301886,17.238095238095237,0.5652173913043478,0.2857142857142857,0.1,0.10734463276836158,0.07407407407407407,0.12359550561797752,0.07920792079207921,0.11060948081264109,0.07537688442211055,0.08421052631578947,0.0547945205479452,0.07751937984496124,0.07692307692307693,0.08695652173913043,0.06766917293233082,0.1414141414141414,0.12295081967213115,0.11475409836065574,0.14285714285714285,0.03508771929824561,0.5882352941176471,0.2962962962962963,0.575,0.7666666666666667,0.6086956521739131,0.11851851851851852,0.25,0.2857142857142857,0.25,0.3925925925925926,0.41509433962264153,0.4230769230769231,0.9545454545454546,0.05925925925925926,0.625,0.625,1.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.65,0.6153846153846154,0.25,0.05,0.05,1.0,1.0,0.26,0.6153846153846154,0.06,0.6666666666666666,0.22,0.45454545454545453,0.4888888888888889,0.375,0.44970263157894735,0.5093433333333334,0.43988541666666664,0.11333333333333333,0.13709677419354838,0.2289156626506024,0.463855421686747,10.537614678899084,26.707692307692305,0.34509371554575524,,,,,,,,,,,,,,,,,,,,True,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,29738.0,496,-32,942,935,365,326,127,1877,3.0,14.0,1.0,3.0,2.0,4.0,11.0,22.0,11.0,35.0,9.0,19.0,2.0,5.0,9.0,19.0,48.0,1.0,4.0,7.0,17.0,25.0,71,28.0,67.0,42,176,990,4.0,11.0,2.0,6.0,5.0,19.0,10.0,24,12.0,26.0,20.0,76,24.0,26.0,60.0,,1.0,47.0,19.0,5.0,67.0,9.0,76.0,6.0,3.0,47.0,6.0,14.0,161.0,1.0,6.0,,7.0,34.0,,41,7.0,48,5.0,4.0,2.0,2.0,22.0,8.0,16.0,16.0,6.0,4.0,38.0,1.0,11.0,17.0,40,2.0,2.0,28,,1.0,47,,7.0,8.0,2.0,,,,2.0,2.0,1.0,,76,365,6.0,8.0,0.48,0.48,0.7142857142857143,0.417910447761194,0.3333333333333333,0.46153846153846156,0.42424242424242425,0.352112676056338,0.36363636363636365,0.4166666666666667,0.4855072463768116,0.4117647058823529,0.56,0.5384615384615384,0.45,0.6147540983606558,0.4855072463768116,0.07042253521126761,0.14285714285714285,0.13636363636363635,,17.74931381518756,0.5789473684210527,,,0.09264305177111716,0.018292682926829267,0.0875,0.00847457627118644,0.09172259507829977,0.01569506726457399,0.008771929824561403,0.024096385542168676,0.022900763358778626,,0.03225806451612903,0.06015037593984962,0.08653846153846154,0.13076923076923078,0.03636363636363636,0.2,0.0641025641025641,0.5,0.10144927536231885,0.21428571428571427,0.25,0.3333333333333333,0.15942028985507245,0.5,0.5789473684210527,0.5454545454545454,0.2536231884057971,0.3142857142857143,0.3142857142857143,0.45454545454545453,0.13768115942028986,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.34782608695652173,0.3958333333333333,0.3958333333333333,0.631578947368421,0.17647058823529413,0.3333333333333333,1.0,0.11764705882352941,0.23529411764705882,0.25,1.0,0.08,0.5,0.18,0.5555555555555556,0.34,0.4117647058823529,0.5869565217391305,0.40425531914893614,0.48357445255474435,0.4798708333333333,0.48077959183673474,0.06756756756756757,0.08974358974358974,0.10795454545454546,0.4318181818181818,11.34507042253521,25.022388059701488,0.3874734607218684,1.0,24.0,2.0,8.0,3.0,0.5,1.0,0.04285714285714286,,,,,,,,,,,,True,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,12218.0,204,2,375,381,151,156,49,756,9.0,15.0,3.0,5.0,3.0,6.0,,,6.0,13.0,1.0,5.0,1.0,,2.0,13.0,32.0,2.0,4.0,4.0,11.0,15.0,28,14.0,37.0,23,95,397,4.0,6.0,3.0,5.0,7.0,24.0,5.0,10,4.0,13.0,12.0,34,16.0,14.0,42.0,6.0,,32.0,13.0,3.0,10.0,5.0,15.0,3.0,2.0,3.0,5.0,2.0,35.0,3.0,12.0,1.0,3.0,26.0,5.0,34,16.0,50,4.0,5.0,2.0,3.0,3.0,,,3.0,3.0,2.0,6.0,,2.0,7.0,16,2.0,1.0,19,,3.0,27,2.0,10.0,2.0,,,,,,,,,34,151,3.0,2.0,0.5333333333333333,0.6666666666666666,1.0,0.3783783783783784,0.6,0.3076923076923077,0.3783783783783784,0.5357142857142857,0.6666666666666666,0.5,0.5538461538461539,0.7727272727272727,0.4782608695652174,0.6066666666666667,0.8,0.5714285714285714,0.5692307692307692,0.10714285714285714,0.06666666666666667,,0.15384615384615385,18.793503480278424,0.5,0.3333333333333333,0.09090909090909091,0.18705035971223022,0.10344827586206896,0.07142857142857142,0.04838709677419355,0.16022099447513813,0.08426966292134831,0.11627906976744186,0.04,0.125,0.06,,0.15789473684210525,0.23809523809523808,0.1694915254237288,0.0967741935483871,,0.125,,0.23076923076923078,0.6,0.6428571428571429,0.4444444444444444,,,,,0.2,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.07692307692307693,0.2,0.2,1.0,0.49230769230769234,0.40625,0.41935483870967744,1.0,0.45454545454545453,0.6,0.3333333333333333,0.09090909090909091,0.36363636363636365,0.5,1.0,0.2608695652173913,0.5,0.08695652173913043,,0.4782608695652174,0.36363636363636365,0.8,0.40625,0.5102253846153847,0.5499611111111111,0.5157152173913044,0.136986301369863,0.2777777777777778,0.25263157894736843,0.35789473684210527,9.189285714285713,25.21081081081081,0.4026666666666667,1.0,,,5.0,,1.0,1.0,,1.0,0.02702702702702703,0.03125,,,,,,,,,True,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,59693.0,995,99,1830,1827,563,490,259,3657,36.0,64.0,3.0,6.0,13.0,24.0,37.0,82.0,48.0,111.0,6.0,15.0,,1.0,2.0,18.0,62.0,4.0,10.0,8.0,25.0,121.0,257,24.0,77.0,46,360,1896,13.0,31.0,4.0,10.0,6.0,44.0,30.0,76,9.0,27.0,37.0,124,86.0,156.0,42.0,4.0,2.0,60.0,18.0,16.0,134.0,39.0,173.0,28.0,11.0,65.0,18.0,51.0,385.0,8.0,14.0,,21.0,36.0,1.0,58,22.0,80,5.0,36.0,13.0,23.0,38.0,11.0,24.0,26.0,14.0,4.0,64.0,6.0,15.0,29.0,71,,7.0,71,3.0,4.0,67,2.0,15.0,18.0,8.0,1.0,1.0,3.0,2.0,9.0,5.0,,124,563,9.0,18.0,0.35537190082644626,0.36134453781512604,0.5833333333333334,0.3116883116883117,0.4,0.3333333333333333,0.32,0.4708171206225681,0.41935483870967744,0.39473684210526316,0.47005988023952094,0.4634146341463415,0.4223300970873786,0.4904109589041096,0.4888888888888889,0.48046875,0.23053892215568864,0.0622568093385214,0.1875,0.036585365853658534,0.009009009009009009,19.934944237918216,0.59375,0.01694915254237288,,0.05142857142857143,0.021671826625386997,0.1206896551724138,0.034782608695652174,0.06521739130434782,0.02511415525114155,0.023923444976076555,0.030303030303030304,0.014705882352941176,0.03932584269662921,0.019230769230769232,0.037209302325581395,0.03365384615384615,0.07581227436823104,0.10743801652892562,0.1509433962264151,0.030303030303030304,0.5555555555555556,0.19161676646706588,0.5625,0.6923076923076923,0.3888888888888889,0.24550898203592814,0.45121951219512196,0.46835443037974683,0.16216216216216217,0.3323353293413174,0.43243243243243246,0.43636363636363634,0.4791666666666667,0.04491017964071856,0.4,0.4,1.0,0.18562874251497005,0.2903225806451613,0.2903225806451613,0.4444444444444444,0.14634146341463414,0.5,0.6666666666666666,,0.24390243902439024,0.4,0.75,0.23300970873786409,0.5416666666666666,0.019417475728155338,0.5,0.24271844660194175,0.32,0.4221556886227545,0.3,0.4599332831325302,0.46914999999999996,0.4639602941176471,0.043227665706051875,0.05555555555555555,0.12222222222222222,0.34444444444444444,11.110505836575873,26.324675324675322,0.3076502732240437,,30.0,,3.0,,,,,,,,3.0,1.0,1.0,,,,,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,94852.0,1581,75,2925,2925,887,794,404,5850,132.0,226.0,48.0,105.0,36.0,56.0,4.0,12.0,2.0,8.0,,,,,,,4.0,,,,4.0,138.0,246,,4.0,96,372,3021,49.0,111.0,,,36.0,134.0,37.0,60,,4.0,37.0,111,184.0,92.0,,84.0,1.0,3.0,,28.0,37.0,13.0,50.0,7.0,6.0,17.0,5.0,15.0,113.0,54.0,166.0,4.0,49.0,281.0,20.0,350,224.0,574,14.0,41.0,23.0,18.0,21.0,6.0,16.0,43.0,5.0,3.0,64.0,5.0,14.0,75.0,191,39.0,25.0,132,31.0,4.0,159,14.0,70.0,17.0,27.0,,,16.0,10.0,27.0,17.0,,111,887,27.0,15.0,0.6666666666666666,0.9583333333333334,,,,,,0.5609756097560976,0.44144144144144143,0.6166666666666667,0.552,0.44144144144144143,0.578125,0.5758513931888545,0.475177304964539,0.5721649484536082,0.016,0.11382113821138211,0.12389380530973451,,,11.273364485981308,0.328125,0.21505376344086022,0.04,0.24605954465849386,0.1603864734299517,0.1781818181818182,0.14794520547945206,0.23288637967537051,0.15714285714285714,0.16954022988505746,0.17777777777777778,0.14148681055155876,0.13309352517985612,0.19540229885057472,0.2698412698412698,0.2523076923076923,0.22095671981776766,0.16145833333333334,0.21686746987951808,0.175,0.6296296296296297,0.904,0.584070796460177,0.6666666666666666,0.6666666666666666,0.048,0.3333333333333333,0.3333333333333333,0.5,0.032,0.25,0.25,1.0,,,,,0.016,,,,0.9459459459459459,0.45714285714285713,0.125,,,,,0.875,0.6428571428571429,,,0.0625,,0.92,,0.5530659274193549,0.5428757894736842,0.549097580645161,0.22875816993464052,0.23178807947019867,0.3602150537634409,0.29838709677419356,1.8276422764227638,32.550000000000004,0.30324786324786324,,,3.0,,,,,,,,,1.0,4.0,2.0,1.0,,,,,True,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,42009.0,700,-29,1288,1298,446,416,158,2586,38.0,60.0,4.0,7.0,14.0,20.0,13.0,34.0,23.0,71.0,4.0,17.0,3.0,1.0,7.0,25.0,61.0,1.0,8.0,8.0,22.0,74.0,165,29.0,78.0,63,298,1324,7.0,11.0,2.0,11.0,4.0,24.0,25.0,60,9.0,29.0,31.0,108,42.0,106.0,66.0,4.0,,61.0,25.0,11.0,40.0,13.0,53.0,12.0,1.0,17.0,7.0,16.0,119.0,2.0,6.0,,13.0,37.0,2.0,52,8.0,60,,26.0,20.0,6.0,25.0,9.0,17.0,22.0,8.0,1.0,47.0,3.0,13.0,22.0,55,1.0,10.0,68,2.0,4.0,81,6.0,30.0,13.0,10.0,1.0,1.0,5.0,4.0,11.0,6.0,,108,446,8.0,13.0,0.28378378378378377,0.2916666666666667,0.7586206896551724,0.3717948717948718,0.18181818181818182,0.3103448275862069,0.3717948717948718,0.4484848484848485,0.6363636363636364,0.4166666666666667,0.4835390946502058,0.45454545454545453,0.43258426966292135,0.5303571428571429,0.5,0.4954128440366973,0.32098765432098764,0.06666666666666667,0.08333333333333333,0.11764705882352941,0.028169014084507043,22.049898853674982,0.5319148936170213,0.04,,0.07740585774058577,0.014084507042253521,0.10569105691056911,0.012195121951219513,0.08319467554076539,0.013559322033898305,0.015037593984962405,0.02586206896551724,0.005649717514124294,0.008620689655172414,0.020833333333333332,0.05,0.05785123966942149,0.1116751269035533,0.09523809523809523,0.1282051282051282,,0.5454545454545454,0.24691358024691357,0.6333333333333333,0.6909090909090909,0.2894736842105263,0.13991769547325103,0.38235294117647056,0.43333333333333335,0.15384615384615385,0.29218106995884774,0.323943661971831,0.3333333333333333,0.34782608695652173,0.06995884773662552,0.23529411764705882,0.23529411764705882,1.0,0.25102880658436216,0.4098360655737705,0.4098360655737705,0.72,0.3181818181818182,0.5714285714285714,,0.13636363636363635,0.36363636363636365,0.125,,0.2247191011235955,0.7,0.07865168539325842,0.14285714285714285,0.24719101123595505,0.36363636363636365,0.5679012345679012,0.4098360655737705,0.46703292181069966,0.5217133333333334,0.45427528089887637,0.11235955056179775,0.15873015873015872,0.08053691275167785,0.3624161073825503,10.14666666666667,24.838461538461534,0.34627329192546585,1.0,21.0,1.0,1.0,,0.3333333333333333,1.0,,,,,1.0,,,,1.0,,,,True,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,20150.0,336,43,616,619,101,91,95,1235,17.0,38.0,8.0,17.0,3.0,7.0,7.0,14.0,9.0,28.0,,,,,,,,,,,,33.0,80,,,13,79,616,8.0,21.0,,,1.0,17.0,4.0,13,,,2.0,10,54.0,12.0,,12.0,,,,6.0,8.0,9.0,17.0,9.0,,4.0,,4.0,43.0,9.0,23.0,2.0,8.0,44.0,5.0,57,34.0,91,8.0,13.0,10.0,3.0,6.0,2.0,2.0,5.0,4.0,1.0,11.0,3.0,2.0,25.0,39,2.0,2.0,17,5.0,,18,4.0,10.0,1.0,11.0,,,7.0,3.0,11.0,8.0,,10,101,2.0,1.0,0.8181818181818182,1.0,,,,,,0.4125,0.38095238095238093,0.3076923076923077,0.4125,0.38095238095238093,0.3076923076923077,0.4540229885057471,0.38636363636363635,0.3333333333333333,,0.075,0.10526315789473684,0.14285714285714285,,13.20754716981132,0.5454545454545454,0.3125,0.16666666666666666,0.16793893129770993,0.09274193548387097,0.14545454545454545,0.1125,0.1640378548895899,0.0975609756097561,0.10344827586206896,0.058823529411764705,0.1,0.0967741935483871,0.16666666666666666,0.1891891891891892,0.18181818181818182,0.14,0.17073170731707318,0.07142857142857142,0.2,0.7272727272727273,0.475,0.4473684210526316,0.5,0.6470588235294118,0.175,0.5,0.5833333333333334,1.0,0.35,0.32142857142857145,0.32142857142857145,1.0,,,,,,,,,0.8095238095238095,0.47058823529411764,0.25,,,,,0.5384615384615384,0.42857142857142855,,,,,0.475,,0.48011625,0.5164833333333333,0.4949538461538462,0.11627906976744186,0.11627906976744186,0.21518987341772153,0.12658227848101267,8.067499999999999,,0.16396103896103897,,,,,,,,,,,,1.0,,,,,,,,True,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,73222.0,1220,45,2264,2263,684,617,309,4527,69.0,136.0,4.0,7.0,19.0,41.0,41.0,104.0,68.0,158.0,15.0,39.0,7.0,5.0,11.0,36.0,115.0,4.0,18.0,12.0,40.0,178.0,398,51.0,154.0,110,619,2362,11.0,25.0,7.0,25.0,7.0,50.0,42.0,107,17.0,51.0,46.0,181,164.0,192.0,129.0,6.0,2.0,113.0,36.0,26.0,79.0,30.0,109.0,17.0,13.0,47.0,11.0,21.0,248.0,5.0,11.0,,20.0,71.0,17.0,108,16.0,124,1.0,39.0,22.0,17.0,60.0,6.0,29.0,35.0,31.0,3.0,95.0,6.0,27.0,31.0,74,1.0,15.0,112,2.0,4.0,135,9.0,58.0,14.0,19.0,,,6.0,10.0,19.0,12.0,,181,684,11.0,12.0,0.4606741573033708,0.4685714285714286,0.8431372549019608,0.33116883116883117,0.28,0.3333333333333333,0.3355263157894737,0.4472361809045226,0.44,0.3925233644859813,0.46105072463768115,0.43,0.4272151898734177,0.5032520325203252,0.46296296296296297,0.4891891891891892,0.27898550724637683,0.06532663316582915,0.13970588235294118,0.04807692307692308,0.012658227848101266,26.80256700641752,0.631578947368421,0.2361111111111111,,0.08198614318706697,0.013630731102850062,0.09433962264150944,0.017361111111111112,0.08441558441558442,0.014611872146118721,0.014705882352941176,0.014150943396226415,0.01238390092879257,0.02262443438914027,,0.07291666666666667,0.08835341365461848,0.0851063829787234,0.09933774834437085,0.08196721311475409,0.003436426116838488,0.631578947368421,0.2463768115942029,0.5073529411764706,0.5897435897435898,0.5507246376811594,0.18840579710144928,0.3942307692307692,0.41414141414141414,0.2682926829268293,0.286231884057971,0.43037974683544306,0.4358974358974359,0.4852941176470588,0.07065217391304347,0.38461538461538464,0.38461538461538464,1.0,0.20833333333333334,0.3130434782608696,0.3157894736842105,0.7777777777777778,0.14,0.5714285714285714,0.5,0.14,0.36,0.2222222222222222,1.0,0.25949367088607594,0.4634146341463415,0.06962025316455696,0.45454545454545453,0.25316455696202533,0.3,0.5253623188405797,0.3185840707964602,0.47532572727272737,0.48771250000000005,0.47788846153846154,0.09650582362728785,0.1297539149888143,0.08077544426494346,0.2924071082390953,10.162060301507536,25.168181818181818,0.30212014134275617,3.0,24.0,4.0,,,0.42857142857142855,1.0,,1.0,0.006493506493506494,0.008695652173913044,3.0,,,,3.0,,,,True,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,20420.0,340,19,629,632,157,144,82,1261,19.0,34.0,,1.0,1.0,3.0,9.0,37.0,16.0,34.0,1.0,6.0,2.0,,,3.0,18.0,,1.0,1.0,6.0,44.0,105,4.0,24.0,20,120,621,4.0,6.0,1.0,3.0,4.0,15.0,7.0,20,1.0,6.0,11.0,28,30.0,58.0,9.0,2.0,1.0,17.0,3.0,9.0,47.0,19.0,66.0,16.0,3.0,24.0,6.0,17.0,151.0,1.0,10.0,,9.0,17.0,,26,11.0,37,5.0,17.0,10.0,7.0,17.0,8.0,12.0,19.0,5.0,2.0,36.0,3.0,9.0,11.0,30,,7.0,31,1.0,2.0,26,2.0,10.0,4.0,1.0,,,,,1.0,1.0,,28,157,2.0,4.0,0.3409090909090909,0.3488372093023256,0.75,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.17391304347826086,0.41904761904761906,0.6666666666666666,0.35,0.3875968992248062,0.6111111111111112,0.3269230769230769,0.425531914893617,0.6818181818181818,0.4375,0.18604651162790697,0.08571428571428572,0.17647058823529413,0.08108108108108109,,24.313186813186814,0.4722222222222222,,,0.06640625,0.043859649122807015,0.13432835820895522,0.013888888888888888,0.0804953560371517,0.03666666666666667,0.058823529411764705,0.05405405405405406,0.014492753623188406,0.017857142857142856,,0.02197802197802198,0.05714285714285714,0.11578947368421053,0.16666666666666666,0.08,0.07142857142857142,1.0,0.26356589147286824,0.5588235294117647,0.6785714285714286,0.21052631578947367,0.2868217054263566,0.24324324324324326,0.2647058823529412,0.3333333333333333,0.26356589147286824,0.47058823529411764,0.47058823529411764,0.5,0.046511627906976744,0.16666666666666666,0.16666666666666666,,0.13953488372093023,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,,,0.2222222222222222,0.1111111111111111,,,0.11538461538461539,0.3333333333333333,,,0.23076923076923078,0.16666666666666666,0.4496124031007752,0.17647058823529413,0.4535070312500001,0.47472857142857144,0.41760800000000003,0.072992700729927,0.08849557522123894,0.125,0.23333333333333334,9.636190476190475,26.09583333333333,0.24960254372019078,1.0,3.0,1.0,,,0.5,,,,,,1.0,,,,1.0,,,,True,
2758,1610612754,David Harrison,David Harrison,2758,IND,10625.0,177,22,326,325,85,74,53,651,13.0,21.0,3.0,4.0,4.0,6.0,5.0,16.0,3.0,8.0,,,,,,,,,,,,21.0,45,,,18,60,308,3.0,5.0,,,6.0,12.0,4.0,9,,,4.0,12,30.0,12.0,,6.0,,,,5.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,8.0,,4.0,16.0,1.0,21,8.0,29,,6.0,2.0,4.0,6.0,,2.0,7.0,4.0,,13.0,1.0,5.0,18.0,36,3.0,6.0,19,3.0,1.0,26,2.0,11.0,3.0,9.0,,,6.0,3.0,9.0,7.0,,12,85,2.0,2.0,0.7142857142857143,0.8333333333333334,,,,,,0.4666666666666667,0.6,0.4444444444444444,0.4666666666666667,0.6,0.4444444444444444,0.5263157894736842,0.6,0.5,,0.1111111111111111,0.19047619047619047,0.0625,,18.08785529715762,0.46153846153846156,0.125,,0.12307692307692308,0.05970149253731343,0.125,,0.12345679012345678,0.047058823529411764,0.05,0.075,0.05555555555555555,,,0.047619047619047616,0.15151515151515152,0.16363636363636364,0.125,0.125,,0.7777777777777778,0.4666666666666667,0.6190476190476191,0.7647058823529411,0.6923076923076923,0.35555555555555557,0.3125,0.3333333333333333,0.6,0.17777777777777778,0.375,0.375,1.0,,,,,,,,,0.8,0.75,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.4666666666666667,,0.4675266666666667,0.49582,0.4786111111111111,0.2037037037037037,0.2037037037037037,0.2,0.2,6.124444444444445,,0.2607361963190184,,,1.0,,,,,,,,,,,1.0,,,1.0,,,True,
