EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls
101113,1610612744,Ike Diogu,Ike Diogu,101113,GSW,61882.0,1031,-78,1995,1981,575,506,276.0,3976,113.0,172.0,32.0,59.0,35.0,46.0,37.0,110,25.0,52.0,175,334,136.0,486,2134,36.0,76.0,34.0,106.0,51.0,91,51.0,153.0,240.0,110,44.0,41.0,23,6.0,29,3.0,3.0,14.0,5.0,4.0,64,21.0,71.0,3.0,31.0,87.0,16.0,134.0,95.0,229.0,6.0,15.0,6.0,9.0,21.0,5.0,8.0,57.0,1.0,13.0,10.0,78.0,7.0,25.0,75.0,164,12.0,30.0,129.0,11.0,4.0,168.0,22.0,1.0,84.0,1.0,9.0,30.0,17.0,13.0,30.0,15.0,6.0,1.0,9.0,153.0,575,16.0,8.0,0.6857142857142857,0.7843137254901961,0.5239520958083832,0.47368421052631576,0.5604395604395604,0.5239520958083832,0.47368421052631576,0.5604395604395604,0.5972906403940886,0.5578947368421052,0.6608695652173913,0.12275449101796407,0.13953488372093023,0.15454545454545454,20.79931241942415,0.2692307692307692,0.18181818181818182,0.047619047619047616,0.13221884498480244,0.09712722298221614,0.14622641509433962,0.0846774193548387,0.135632183908046,0.09397344228804903,0.1308016877637131,0.09722222222222222,0.0683453237410072,0.08620689655172414,0.08108108108108109,0.10555555555555556,0.14583333333333334,0.13986013986013987,0.18181818181818182,0.05172413793103448,0.05172413793103448,0.5,0.5149700598802395,0.6569767441860465,0.7635135135135135,0.672566371681416,0.32934131736526945,0.33636363636363636,0.3978494623655914,0.6756756756756757,0.15568862275449102,0.4807692307692308,0.4807692307692308,0.76,0.7763157894736842,0.5423728813559322,0.28125,0.5054945054945055,0.7608695652173914,0.5149700598802395,0.4642098802395209,0.4770492063492063,0.4677076923076923,0.2141057934508816,0.21212121212121213,1.0,0.21810699588477367,0.3148148148148148,5.751497005988026,0.2882205513784461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,25327.0,422,30,829,822,276,218,117.0,1651,28.0,53.0,2.0,3.0,9.0,16.0,12.0,32,11.0,29.0,51,114,24.0,165,843,4.0,9.0,,11.0,15.0,35,8.0,50.0,52.0,50,4.0,15.0,38,6.0,44,4.0,2.0,19.0,7.0,12.0,94,,11.0,,13.0,26.0,5.0,44.0,11.0,55.0,2.0,18.0,10.0,8.0,15.0,1.0,4.0,11.0,1.0,11.0,1.0,26.0,3.0,7.0,15.0,32,1.0,5.0,24.0,2.0,2.0,28.0,3.0,1.0,14.0,,1.0,3.0,1.0,1.0,4.0,2.0,,1.0,,50.0,276,5.0,1.0,0.5098039215686274,0.5306122448979592,0.4473684210526316,0.4444444444444444,0.42857142857142855,0.46078431372549017,0.39285714285714285,0.42,0.49696969696969695,0.39285714285714285,0.46226415094339623,0.13157894736842105,0.22641509433962265,0.09375,19.670442842430482,0.5769230769230769,0.14285714285714285,,0.09285714285714286,0.03642384105960265,0.14285714285714285,,0.10512129380053908,0.028423772609819122,0.05504587155963303,0.025,0.02654867256637168,,,0.041666666666666664,0.07777777777777778,0.13559322033898305,0.10144927536231885,0.2727272727272727,0.027777777777777776,0.5,0.3464052287581699,0.5283018867924528,0.6829268292682927,0.6428571428571429,0.20915032679738563,0.375,0.41379310344827586,0.4166666666666667,0.1895424836601307,0.3793103448275862,0.3793103448275862,0.2727272727272727,0.21428571428571427,0.6666666666666666,,0.32,0.5625,0.6013071895424836,0.4886666666666667,0.4721692307692308,0.4568380000000001,0.08536585365853659,0.112,,0.06666666666666667,0.30303030303030304,7.291228070175439,0.33293124246079614,8.0,18.0,1.0,2.0,2.0,5.0,5.0,21.0,3.0,2.0,10.0,13.0,39.0,1.0,5.0,4.0,15.0,36.0,3.0,21.0,5.0,2.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.3333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.2549019607843137,0.11764705882352941,0.4444444444444444,0.4444444444444444,1.0,0.13725490196078433,0.23809523809523808,0.23809523809523808,0.8,0.14285714285714285,0.5,1.0,0.21428571428571427,0.1,0.4,0.2,0.2,0.23809523809523808,24.392307692307693,,,,,,,,,True,,,
101198,1610612744,Will Bynum,Will Bynum,101198,GSW,6982.0,116,-16,221,223,61,35,31.0,444,9.0,18.0,2.0,4.0,4.0,10.0,2.0,5,1.0,9.0,12,32,6.0,33,233,3.0,6.0,,6.0,5.0,12,3.0,13.0,2.0,22,,4.0,14,2.0,16,,2.0,10.0,3.0,1.0,34,1.0,1.0,,,7.0,,7.0,2.0,9.0,1.0,4.0,1.0,3.0,8.0,,5.0,,,3.0,,8.0,,2.0,3.0,6,,,8.0,,1.0,10.0,,,4.0,,1.0,,,,,,,,,13.0,61,1.0,1.0,0.08333333333333333,0.08333333333333333,0.375,0.5,0.4166666666666667,0.34615384615384615,0.375,0.38461538461538464,0.375,0.375,0.40625,0.125,0.16666666666666666,0.2,20.155038759689923,1.0,,,0.09859154929577464,0.012195121951219513,,0.03571428571428571,0.06666666666666667,0.01818181818181818,,0.07142857142857142,,0.0625,,,0.16666666666666666,0.13333333333333333,,,0.05,,0.46153846153846156,0.5,0.6,0.1111111111111111,0.1282051282051282,0.4,0.5,,0.23076923076923078,0.1111111111111111,0.1111111111111111,,0.5,0.5,,0.7692307692307693,0.4,0.6410256410256411,0.47752894736842105,0.507625,0.4776916666666667,0.09302325581395349,0.1111111111111111,,0.18181818181818182,0.3939393939393939,7.15,0.27601809954751133,,1.0,,,,,1.0,6.0,2.0,,1.0,1.0,7.0,,2.0,,1.0,3.0,,5.0,1.0,,,,,,1.0,0.14285714285714285,,,0.16666666666666666,0.1794871794871795,0.02564102564102564,,,,0.15384615384615385,0.16666666666666666,0.2,1.0,,,,0.25,,,0.07692307692307693,,0.2,29.071428571428573,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,True,,,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,9246.0,154,-9,294,291,40,24,47.0,585,12.0,20.0,7.0,10.0,2.0,4.0,4.0,13,2.0,5.0,18,38,4.0,40,297,8.0,12.0,2.0,18.0,3.0,5,,6.0,18.0,18,14.0,4.0,3,1.0,4,1.0,,2.0,,1.0,9,1.0,18.0,2.0,4.0,15.0,3.0,22.0,21.0,43.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0,5.0,1.0,3.0,,10.0,2.0,2.0,9.0,17,3.0,2.0,4.0,1.0,,5.0,1.0,,3.0,,,11.0,8.0,3.0,11.0,5.0,,,,6.0,40,1.0,,0.5,0.8181818181818182,0.47368421052631576,0.6666666666666666,0.6,0.47368421052631576,0.6666666666666666,0.6,0.5,0.6923076923076923,0.6,0.10526315789473684,0.15,,14.164305949008499,0.5,0.3333333333333333,0.25,0.1271186440677966,0.14754098360655737,0.16,0.02631578947368421,0.13286713286713286,0.11875,0.17777777777777778,0.12121212121212122,0.13636363636363635,,0.08333333333333333,0.12903225806451613,0.1111111111111111,0.14285714285714285,0.25,,0.125,0.45454545454545453,0.5263157894736842,0.6,0.7058823529411765,0.5,0.34210526315789475,0.3076923076923077,0.3076923076923077,0.5,0.13157894736842105,0.4,0.5,0.5,0.8333333333333334,0.7,0.14285714285714285,0.8,0.5,0.5263157894736842,0.4810921052631578,0.536125,0.50686,0.075,0.075,,0.45,0.15,5.394736842105264,0.1360544217687075,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,True,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,16969.0,283,-74,543,541,150,117,86.0,1084,24.0,41.0,6.0,12.0,7.0,13.0,2.0,4,2.0,14.0,28,59,17.0,103,587,6.0,14.0,3.0,24.0,9.0,20,5.0,26.0,30.0,26,8.0,7.0,6,4.0,10,3.0,1.0,5.0,,1.0,24,7.0,13.0,1.0,6.0,22.0,3.0,31.0,21.0,52.0,4.0,9.0,5.0,4.0,7.0,2.0,2.0,12.0,,5.0,3.0,19.0,2.0,2.0,12.0,22,,1.0,27.0,1.0,2.0,27.0,3.0,,11.0,,4.0,1.0,,1.0,1.0,1.0,,1.0,,26.0,150,,4.0,0.5357142857142857,0.625,0.4745762711864407,0.42857142857142855,0.45,0.44329896907216493,0.45652173913043476,0.3888888888888889,0.4724770642201835,0.46153846153846156,0.40625,0.11864406779661017,0.14634146341463414,,19.814241486068113,0.3684210526315789,0.11538461538461539,0.045454545454545456,0.10784313725490197,0.06220095693779904,0.12244897959183673,0.09722222222222222,0.11067193675889328,0.0711743772241993,0.05194805194805195,0.08,0.06097560975609756,0.06976744186046512,0.13793103448275862,0.10714285714285714,0.02857142857142857,0.1794871794871795,0.1111111111111111,0.15384615384615385,0.07692307692307693,1.0,0.422680412371134,0.5853658536585366,0.6857142857142857,0.5416666666666666,0.041237113402061855,0.5,0.5,,0.14432989690721648,0.14285714285714285,0.15384615384615385,1.0,0.5217391304347826,0.5,0.3333333333333333,0.48148148148148145,0.5384615384615384,0.8144329896907216,0.5250731958762888,0.47757187500000003,0.5011611111111112,0.10476190476190476,0.16417910447761194,,0.23300970873786409,0.2524271844660194,6.179661016949153,0.27624309392265195,4.0,20.0,1.0,4.0,,5.0,6.0,18.0,5.0,1.0,2.0,10.0,38.0,3.0,9.0,1.0,7.0,21.0,9.0,18.0,6.0,,,,,,0.7,0.2631578947368421,0.3333333333333333,0.14285714285714285,0.2631578947368421,0.3917525773195876,0.20618556701030927,0.2,0.2,1.0,0.18556701030927836,0.3333333333333333,0.3333333333333333,0.5,0.17391304347826086,0.25,1.0,0.21739130434782608,0.18518518518518517,,0.07407407407407407,0.5,0.3333333333333333,24.226315789473677,,,,,0.07142857142857142,2.0,0.4,1.0,True,,,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,9636.0,161,-20,299,297,86,61,44.0,596,1.0,4.0,1.0,3.0,,1.0,4.0,7,15.0,32.0,20,43,2.0,42,316,3.0,7.0,2.0,8.0,1.0,8,,2.0,24.0,16,2.0,,4,1.0,5,1.0,,1.0,1.0,2.0,11,2.0,6.0,,4.0,10.0,4.0,18.0,8.0,26.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,,,2.0,6.0,1.0,1.0,5.0,16,1.0,1.0,6.0,2.0,,2.0,,,1.0,,,2.0,1.0,1.0,2.0,1.0,,,,2.0,86,2.0,,0.6,0.631578947368421,0.46511627906976744,0.42857142857142855,0.125,0.4444444444444444,0.42857142857142855,0.1111111111111111,0.45652173913043476,0.5,0.1111111111111111,,,,14.689265536723164,0.3333333333333333,0.3333333333333333,,0.12345679012345678,0.05357142857142857,0.11428571428571428,0.06060606060606061,0.1206896551724138,0.05517241379310345,0.05405405405405406,0.10714285714285714,0.02127659574468085,0.09090909090909091,,0.047619047619047616,0.125,0.1590909090909091,0.14285714285714285,,0.04,0.5,0.08888888888888889,0.25,0.25,,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.25,0.7111111111111111,0.46875,0.46875,0.7333333333333333,0.42857142857142855,0.3333333333333333,,0.1111111111111111,,0.13333333333333333,0.41026999999999997,0.4611,0.4230666666666667,0.021739130434782608,0.022727272727272728,,0.19047619047619047,0.047619047619047616,14.509302325581393,0.28762541806020064,,,,,,,,2.0,,,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,0.044444444444444446,,,,,0.044444444444444446,,,,,,,,,,0.1111111111111111,,,28.0,,,,,,,,,True,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,33555.0,559,-20,1084,1082,302,265,142.0,2166,47.0,81.0,3.0,13.0,12.0,22.0,13.0,46,26.0,67.0,86,194,51.0,331,1180,6.0,21.0,2.0,29.0,19.0,48,23.0,94.0,72.0,100,6.0,18.0,34,13.0,47,6.0,7.0,19.0,9.0,6.0,107,4.0,16.0,,20.0,55.0,2.0,77.0,20.0,97.0,4.0,20.0,13.0,7.0,18.0,5.0,9.0,11.0,1.0,9.0,2.0,29.0,5.0,12.0,22.0,33,2.0,,53.0,2.0,3.0,75.0,4.0,1.0,31.0,2.0,5.0,11.0,7.0,2.0,12.0,9.0,,,,94.0,302,4.0,5.0,0.4186046511627907,0.43373493975903615,0.44329896907216493,0.2857142857142857,0.3958333333333333,0.5,0.4090909090909091,0.5144927536231884,0.5254777070063694,0.4142857142857143,0.5602409638554217,0.09278350515463918,0.13580246913580246,0.13043478260869565,27.200634417129265,0.6206896551724138,0.046511627906976744,,0.14945652173913043,0.04050632911392405,0.1652892561983471,0.02857142857142857,0.15337423312883436,0.037383177570093455,0.04201680672268908,0.015748031496062992,0.06040268456375839,0.02912621359223301,0.02702702702702703,0.12962962962962962,0.14285714285714285,0.16891891891891891,0.1839080459770115,0.11764705882352941,0.029197080291970802,0.75,0.2892857142857143,0.5802469135802469,0.6714285714285714,0.46808510638297873,0.16428571428571428,0.2826086956521739,0.325,0.38461538461538464,0.2392857142857143,0.3880597014925373,0.3939393939393939,0.34615384615384615,0.3939393939393939,0.23076923076923078,,0.3188405797101449,0.5454545454545454,0.5964285714285714,0.4810806451612903,0.47998478260869565,0.4718588235294117,0.10679611650485436,0.14027149321266968,0.022727272727272728,0.08761329305135952,0.283987915407855,8.711340206185566,0.2785977859778598,7.0,17.0,1.0,1.0,2.0,4.0,29.0,69.0,11.0,9.0,17.0,36.0,86.0,5.0,12.0,11.0,21.0,84.0,24.0,68.0,29.0,2.0,1.0,1.0,2.0,,0.7777777777777778,0.4186046511627907,0.4166666666666667,0.5238095238095238,0.4235294117647059,0.30714285714285716,0.060714285714285714,0.4117647058823529,0.4117647058823529,1.0,0.24642857142857144,0.42028985507246375,0.42028985507246375,0.7241379310344828,0.030303030303030304,1.0,1.0,0.3333333333333333,0.057971014492753624,0.5,0.2463768115942029,0.5294117647058824,0.4264705882352941,25.47441860465116,1.0,,,,0.014925373134328358,4.0,0.36363636363636365,1.0,True,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,31723.0,529,-31,1040,1027,269,220,140.0,2067,33.0,46.0,6.0,12.0,8.0,8.0,7.0,21,20.0,63.0,60,130,43.0,193,1088,8.0,19.0,4.0,26.0,12.0,25,20.0,44.0,76.0,44,12.0,5.0,39,11.0,50,7.0,4.0,14.0,12.0,13.0,111,4.0,16.0,,13.0,47.0,8.0,68.0,20.0,88.0,2.0,18.0,12.0,6.0,16.0,2.0,12.0,7.0,,4.0,2.0,23.0,1.0,3.0,23.0,42,2.0,3.0,54.0,6.0,12.0,48.0,3.0,2.0,15.0,1.0,8.0,5.0,2.0,3.0,5.0,4.0,1.0,,,44.0,269,3.0,8.0,0.6333333333333333,0.7037037037037037,0.46153846153846156,0.42105263157894735,0.48,0.423728813559322,0.5,0.375,0.4823232323232323,0.5416666666666666,0.5119047619047619,0.038461538461538464,0.021739130434782608,0.14285714285714285,18.294701986754966,0.6956521739130435,0.18604651162790697,,0.1323943661971831,0.03950617283950617,0.11711711711711711,0.030534351145038167,0.12875536480686695,0.03731343283582089,0.05384615384615385,0.05426356589147287,0.0136986301369863,0.020833333333333332,0.05714285714285714,0.11320754716981132,0.14285714285714285,0.1388888888888889,0.1125,0.12903225806451613,0.0196078431372549,0.8,0.2598870056497175,0.717391304347826,0.7333333333333333,0.6363636363636364,0.11864406779661017,0.3333333333333333,0.3888888888888889,0.42857142857142855,0.3559322033898305,0.31746031746031744,0.3225806451612903,0.7,0.5454545454545454,0.5,,0.25,1.0,0.5254237288135594,0.47129717514124286,0.4699631578947368,0.468028125,0.08421052631578947,0.1056338028169014,0.020833333333333332,0.13471502590673576,0.22797927461139897,10.576153846153847,0.2586538461538462,2.0,16.0,,1.0,,4.0,8.0,31.0,2.0,,3.0,10.0,47.0,2.0,3.0,,7.0,27.0,3.0,31.0,8.0,,,,,1.0,0.9,0.2127659574468085,0.6666666666666666,,0.2127659574468085,0.2655367231638418,0.0903954802259887,0.125,0.125,1.0,0.1751412429378531,0.25806451612903225,0.25806451612903225,0.875,0.045454545454545456,,,0.09090909090909091,0.125,,0.09375,,0.25806451612903225,25.023404255319146,,,,,0.015873015873015872,2.0,1.0,1.0,True,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,14788.0,246,20,472,471,155,159,75.0,943,16.0,20.0,4.0,5.0,3.0,4.0,5.0,12,,1.0,21,33,8.0,50,484,5.0,6.0,2.0,12.0,3.0,4,2.0,8.0,28.0,14,8.0,4.0,5,1.0,6,1.0,,1.0,,4.0,13,9.0,25.0,3.0,7.0,36.0,6.0,49.0,37.0,86.0,2.0,7.0,3.0,4.0,3.0,,1.0,8.0,,2.0,4.0,11.0,2.0,2.0,24.0,43,4.0,2.0,22.0,1.0,1.0,20.0,2.0,,11.0,,,10.0,4.0,6.0,10.0,8.0,,,2.0,8.0,155,5.0,,0.6666666666666666,0.8235294117647058,0.6363636363636364,0.8333333333333334,0.75,0.6363636363636364,0.8333333333333334,0.75,0.5952380952380952,0.6,0.5714285714285714,0.12121212121212122,,0.3333333333333333,9.498207885304659,0.2727272727272727,0.24,0.2,0.21818181818181817,0.14792899408284024,0.1206896551724138,0.18,0.19282511210762332,0.1552511415525114,0.09090909090909091,0.14285714285714285,0.18840579710144928,0.17142857142857143,0.2,0.2857142857142857,0.25,0.16883116883116883,0.13043478260869565,0.08333333333333333,0.25,0.8,0.6060606060606061,0.8,0.8,0.6875,0.36363636363636365,0.4166666666666667,0.625,0.6,0.030303030303030304,,,,0.8333333333333334,0.8,0.25,1.0,0.75,0.6060606060606061,0.484990909090909,0.53395,0.6873750000000001,0.2619047619047619,0.2619047619047619,,0.24,0.16,3.4090909090909096,0.3283898305084746,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,18939.0,316,-87,597,603,172,200,78.0,1200,19.0,31.0,7.0,11.0,6.0,9.0,4.0,19,12.0,37.0,35,87,34.0,122,708,8.0,15.0,3.0,19.0,12.0,23,11.0,38.0,34.0,36,10.0,3.0,6,6.0,12,6.0,,3.0,,3.0,30,8.0,15.0,,13.0,33.0,15.0,61.0,23.0,84.0,3.0,3.0,2.0,1.0,7.0,2.0,3.0,6.0,,4.0,1.0,13.0,1.0,5.0,13.0,28,2.0,3.0,31.0,3.0,,43.0,3.0,4.0,18.0,,3.0,1.0,,1.0,1.0,1.0,,,,38.0,172,5.0,3.0,0.4857142857142857,0.5666666666666667,0.40229885057471265,0.5333333333333333,0.5217391304347826,0.4074074074074074,0.5,0.45,0.46825396825396826,0.5277777777777778,0.5135135135135135,0.034482758620689655,0.0967741935483871,,20.08670520231214,0.5384615384615384,0.4838709677419355,,0.18435754189944134,0.06756756756756757,0.22807017543859648,0.1,0.19491525423728814,0.076158940397351,0.08333333333333333,0.06349206349206349,0.05747126436781609,0.0847457627118644,0.14285714285714285,0.15254237288135594,0.26666666666666666,0.16,0.2222222222222222,0.23809523809523808,0.047619047619047616,1.0,0.28703703703703703,0.6129032258064516,0.6785714285714286,0.3157894736842105,0.17592592592592593,0.21052631578947367,0.21052631578947367,0.25,0.3425925925925926,0.32432432432432434,0.32432432432432434,0.8333333333333334,0.6875,0.6363636363636364,0.2857142857142857,0.3,0.6666666666666666,0.48148148148148145,0.4695944444444444,0.4540249999999999,0.4638283333333334,0.14634146341463414,0.17647058823529413,,0.1557377049180328,0.3114754098360656,9.814942528735633,0.288107202680067,1.0,1.0,,,,,5.0,20.0,1.0,1.0,7.0,6.0,21.0,,1.0,1.0,7.0,18.0,,20.0,5.0,,,,,,1.0,0.2857142857142857,,0.14285714285714285,0.2857142857142857,0.19444444444444445,0.009259259259259259,1.0,1.0,1.0,0.18518518518518517,0.25,0.25,1.0,,,,0.0625,,,0.23333333333333334,0.14285714285714285,0.25,25.185714285714283,,,,,,,,,True,,,
