EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,FTOffRebounds,DeadBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceArc3Frequency,Travels,SecondChanceCorner3FGA,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,on,HeaveMakes
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,19216.0,320.0,33.0,595.0,598,225.0,218,67.0,1193,9.0,17.0,3.0,5.0,1.0,3.0,3.0,8.0,14.0,24.0,3.0,8.0,1.0,3.0,1.0,7.0,6.0,26.0,49.0,4.0,15.0,6.0,70.0,622,4.0,6.0,3.0,11.0,8.0,14.0,1.0,9.0,19.0,42.0,10.0,12.0,8.0,7.0,1.0,4.0,12.0,3.0,15.0,1.0,2.0,9.0,1.0,2.0,33.0,1.0,13.0,7.0,22.0,4.0,33.0,14.0,47.0,2.0,9.0,5.0,4.0,6.0,3.0,3.0,6.0,1.0,1.0,23.0,46.0,3.0,13.0,1.0,2.0,10.0,4.0,7.0,4.0,2.0,2.0,4.0,2.0,19.0,225.0,9.0,0.8076923076923077,0.9545454545454546,1.0,0.26666666666666666,0.1111111111111111,0.26666666666666666,0.5306122448979592,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.41304347826086957,0.5223880597014925,0.7857142857142857,0.41304347826086957,0.234375,0.08163265306122448,0.11764705882352941,0.25,10.895522388059701,1.0,0.19047619047619047,0.10576923076923077,0.07471264367816093,0.08641975308641975,0.015873015873015872,0.10034602076124567,0.05907172995780591,0.09375,0.02127659574468085,0.09523809523809523,0.02127659574468085,0.11267605633802817,0.07272727272727272,0.12195121951219512,0.1,0.047619047619047616,0.06896551724137931,0.5,0.265625,0.5294117647058824,0.6,0.6666666666666666,0.125,0.375,0.5,0.6666666666666666,0.375,0.5833333333333334,0.5833333333333334,0.9285714285714286,0.125,0.375,0.375,1.0,0.109375,0.14285714285714285,0.14285714285714285,1.0,0.8333333333333334,0.6,0.13043478260869565,0.3333333333333333,0.13043478260869565,0.3333333333333333,0.2608695652173913,0.5,0.14285714285714285,0.4796921874999999,0.49773333333333336,0.4631826086956522,0.1044776119402985,0.1346153846153846,0.15714285714285714,0.2714285714285714,10.416326530612247,24.36,0.37815126050420167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,10348.0,172.0,20.0,331.0,320,95.0,104,52.0,651,10.0,17.0,4.0,8.0,6.0,8.0,7.0,13.0,6.0,14.0,,,,,,,,23.0,44.0,,,10.0,56.0,332,6.0,13.0,6.0,18.0,10.0,13.0,,,26.0,28.0,18.0,,10.0,,,3.0,4.0,1.0,5.0,1.0,,1.0,2.0,1.0,11.0,3.0,17.0,2.0,18.0,3.0,23.0,21.0,44.0,1.0,4.0,1.0,3.0,3.0,,3.0,7.0,,,13.0,26.0,3.0,11.0,1.0,4.0,10.0,,3.0,,,,,,26.0,95.0,4.0,0.6086956521739131,0.7777777777777778,,,,,0.5227272727272727,0.46153846153846156,0.7692307692307693,0.5227272727272727,0.46153846153846156,0.7692307692307693,0.5714285714285714,0.5625,0.8125,,0.06818181818181818,0.11764705882352941,0.07692307692307693,14.177215189873417,0.42857142857142855,0.3,0.18181818181818182,0.13076923076923078,0.0425531914893617,0.09090909090909091,0.136986301369863,0.12269938650306748,0.16279069767441862,0.13513513513513514,0.1,0.13636363636363635,0.21428571428571427,0.13333333333333333,0.1951219512195122,0.058823529411764705,,0.05555555555555555,,0.38636363636363635,0.5882352941176471,0.6666666666666666,0.5,0.29545454545454547,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.8333333333333334,,,,,,,,,0.6153846153846154,0.5,0.6153846153846154,0.75,,,,0.38636363636363635,,0.44948636363636363,0.4741909090909091,0.4731615384615386,0.06382978723404255,0.06382978723404255,0.32142857142857145,0.4642857142857143,8.475,,0.28700906344410876,6.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1507,1610612748,Derek Anderson,Derek Anderson,1507,MIA,11015.0,184.0,57.0,355.0,346,111.0,115,37.0,701,3.0,6.0,,,2.0,3.0,,2.0,3.0,6.0,6.0,10.0,2.0,4.0,2.0,16.0,3.0,6.0,14.0,8.0,26.0,5.0,41.0,341,,2.0,,,3.0,6.0,2.0,7.0,12.0,8.0,4.0,24.0,,16.0,2.0,2.0,17.0,1.0,18.0,1.0,,11.0,1.0,5.0,37.0,,1.0,5.0,13.0,3.0,21.0,1.0,22.0,,3.0,2.0,1.0,5.0,3.0,2.0,6.0,,1.0,10.0,20.0,,9.0,1.0,5.0,6.0,,3.0,1.0,1.0,,1.0,1.0,12.0,111.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.2857142857142857,0.3076923076923077,0.42857142857142855,,0.5,0.45,,0.46153846153846156,0.47674418604651164,,0.46153846153846156,0.65,0.14285714285714285,0.16666666666666666,0.5,12.436548223350254,0.8333333333333334,0.1875,0.11016949152542373,0.010638297872340425,0.13513513513513514,,0.11612903225806452,0.007462686567164179,,0.037037037037037035,,,0.09090909090909091,0.0625,0.1509433962264151,0.125,0.15384615384615385,,1.0,0.15,0.5,0.6,1.0,0.05,,,,0.15,0.5,0.5,0.3333333333333333,0.25,0.6,0.6,1.0,0.4,0.125,0.125,1.0,,,0.23076923076923078,0.6666666666666666,0.3076923076923077,0.5,0.23076923076923078,0.8,0.125,0.52326125,0.453625,0.5146730769230768,0.06976744186046512,0.17647058823529413,,0.2926829268292683,8.678571428571429,24.450000000000003,0.3126760563380282,,,1.0,,,,,,,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,9909.0,165.0,-23.0,301.0,300,101.0,112,44.0,601,4.0,9.0,2.0,2.0,2.0,4.0,3.0,7.0,11.0,20.0,,,,,,,,18.0,36.0,,,11.0,47.0,337,6.0,10.0,4.0,16.0,7.0,15.0,,,17.0,26.0,10.0,,6.0,,,3.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,2.0,11.0,4.0,19.0,3.0,26.0,13.0,39.0,,3.0,3.0,,4.0,1.0,3.0,8.0,,2.0,17.0,28.0,3.0,13.0,1.0,5.0,12.0,,5.0,2.0,1.0,1.0,2.0,1.0,17.0,101.0,2.0,0.7222222222222222,0.8666666666666667,,,,,0.5,0.6,0.4666666666666667,0.5,0.6,0.4666666666666667,0.5595238095238095,0.6666666666666666,0.5,,0.08333333333333333,0.2222222222222222,0.14285714285714285,14.164305949008499,0.5,0.5,0.1792452830188679,0.09649122807017543,0.13333333333333333,0.0625,0.16911764705882354,0.08904109589041095,0.08888888888888889,0.034482758620689655,0.15,0.07692307692307693,0.18518518518518517,0.2413793103448276,0.14,0.16666666666666666,,,0.5,0.25,0.4444444444444444,0.5714285714285714,0.25,0.19444444444444445,0.42857142857142855,0.5,0.3333333333333333,0.5555555555555556,0.55,0.55,1.0,,,,,,,,,0.2,1.0,0.26666666666666666,0.5,,,,0.25,,0.42877777777777776,0.41728,0.4076666666666666,0.12195121951219512,0.12195121951219512,0.3404255319148936,0.3617021276595745,11.111111111111109,,0.33554817275747506,3.0,,4.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,173559.0,2893.0,485.0,5542.0,5522,1828.0,1668,664.0,11064,371.0,561.0,44.0,67.0,113.0,177.0,116.0,271.0,199.0,505.0,3.0,19.0,1.0,10.0,10.0,57.0,37.0,686.0,1337.0,13.0,76.0,629.0,2040.0,5753,70.0,118.0,48.0,188.0,219.0,427.0,9.0,47.0,761.0,458.0,914.0,27.0,52.0,44.0,10.0,67.0,342.0,161.0,503.0,85.0,76.0,207.0,39.0,96.0,1167.0,33.0,72.0,75.0,235.0,13.0,323.0,107.0,430.0,24.0,146.0,79.0,67.0,141.0,89.0,52.0,268.0,17.0,93.0,83.0,217.0,9.0,586.0,12.0,18.0,803.0,70.0,335.0,52.0,32.0,10.0,58.0,34.0,761.0,1828.0,34.0,0.3338192419825073,0.346969696969697,0.6923076923076923,0.17105263157894737,0.19148936170212766,0.20634920634920634,0.5130890052356021,0.5932203389830508,0.5128805620608899,0.4992922859164897,0.5691056910569106,0.49050632911392406,0.5732394366197183,0.6351351351351351,0.5846153846153846,0.0537862703467799,0.05011219147344802,0.0855614973262032,0.05904059040590406,32.40241193271977,0.5261194029850746,0.06806282722513089,0.11491442542787286,0.04186046511627907,0.12931034482758622,0.05246422893481717,0.1180952380952381,0.04469987228607918,0.06545454545454546,0.041970802919708027,0.02090032154340836,0.04719101123595506,0.09369951534733441,0.08178438661710037,0.14977477477477477,0.12268518518518519,0.14864864864864866,0.038523274478330656,0.5862068965517241,0.3970276008492569,0.661319073083779,0.723196881091618,0.38005390835579517,0.19179051663128097,0.4280442804428044,0.4549019607843137,0.23275862068965517,0.35739561217268223,0.3940594059405941,0.39641434262948205,0.3065326633165829,0.013446567586694975,0.15789473684210525,0.15789473684210525,1.0,0.040339702760084924,0.17543859649122806,0.17543859649122806,0.6,0.5447154471544715,0.6567164179104478,0.37341772151898733,0.6384180790960452,0.02109704641350211,0.1,0.07805907172995781,0.4508138711960368,0.22727272727272727,0.47894334763948476,0.4684470930232558,0.4722123644251627,0.20011911852293032,0.2091136079900125,0.09215686274509804,0.3730392156862745,8.711069558713538,30.934210526315795,0.32984482136412846,296.0,2.0,127.0,45.0,96.0,1.0,1.0,79.0,0.008298755186721992,1.0,5.0,1.0,0.008130081300813009,23.0,4.0,8.0,12.0,13.0,25.0,11.0,8.0,1.0,6.0,3.0,3.0,10.0,5.0,2.0,0.005940594059405941,0.06521739130434782,0.20454545454545456,0.032520325203252036,0.21621621621621623,0.012987012987012988,,,,,,,,,,,,,,True,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,85622.0,1427.0,301.0,2740.0,2721,777.0,596,314.0,5461,287.0,380.0,70.0,86.0,77.0,97.0,91.0,246.0,,2.0,,,,,,,,378.0,628.0,,,162.0,918.0,2868,75.0,104.0,48.0,198.0,93.0,141.0,,,256.0,460.0,296.0,,112.0,,,27.0,46.0,35.0,81.0,30.0,5.0,40.0,2.0,4.0,197.0,32.0,102.0,69.0,187.0,28.0,284.0,134.0,418.0,27.0,18.0,9.0,9.0,36.0,19.0,17.0,128.0,13.0,27.0,93.0,174.0,15.0,301.0,13.0,5.0,334.0,50.0,149.0,82.0,46.0,34.0,83.0,52.0,256.0,777.0,13.0,0.6084656084656085,0.7142857142857143,,,,,0.6019108280254777,0.7211538461538461,0.6595744680851063,0.6019108280254777,0.7211538461538461,0.6595744680851063,0.594559585492228,0.717391304347826,0.6095238095238096,,0.042993630573248405,0.04736842105263158,0.036585365853658534,29.10858995137763,0.28125,0.3218390804597701,0.1915983606557377,0.12702366127023662,0.22772277227722773,0.11552346570397112,0.2001563721657545,0.12407407407407407,0.17886178861788618,0.12758620689655173,0.07865168539325842,0.11764705882352941,0.15416666666666667,0.20463320463320464,0.20335429769392033,0.23348017621145375,0.21052631578947367,0.1210762331838565,0.6265060240963856,0.6050955414012739,0.7552631578947369,0.7928176795580111,0.6411149825783972,0.39171974522292996,0.3699186991869919,0.38396624472573837,0.5054945054945055,0.0031847133757961785,,,,,,,,,,,,0.8269230769230769,0.813953488372093,0.6879432624113475,0.7938144329896907,,,,0.6050955414012739,,0.5016730891719744,0.5490077922077923,0.5211695035460994,0.20495185694635487,0.20495185694635487,0.21568627450980393,0.2788671023965142,3.1074840764331206,,0.2835766423357664,70.0,,92.0,32.0,45.0,17.0,15.0,37.0,,,,,,25.0,,,,,6.0,3.0,,,1.0,1.0,,2.0,9.0,4.0,,0.1111111111111111,0.12857142857142856,,,,,,,,,,,,,,,,,True,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,82126.0,1369.0,265.0,2632.0,2630,744.0,674,290.0,5262,71.0,122.0,2.0,2.0,16.0,30.0,14.0,26.0,31.0,72.0,21.0,50.0,3.0,10.0,57.0,158.0,48.0,116.0,220.0,78.0,208.0,62.0,528.0,2756,6.0,8.0,3.0,27.0,27.0,52.0,21.0,58.0,143.0,34.0,198.0,195.0,,156.0,57.0,14.0,179.0,32.0,211.0,20.0,12.0,104.0,27.0,48.0,454.0,1.0,2.0,18.0,80.0,2.0,100.0,3.0,103.0,1.0,38.0,29.0,9.0,40.0,32.0,8.0,63.0,3.0,10.0,32.0,82.0,1.0,60.0,1.0,7.0,70.0,10.0,23.0,3.0,1.0,2.0,3.0,1.0,143.0,744.0,10.0,0.14655172413793102,0.14655172413793102,0.8333333333333334,0.375,0.3620689655172414,0.3786407766990291,0.5272727272727272,0.75,0.5192307692307693,0.544392523364486,0.631578947368421,0.5318181818181819,0.5730088495575221,0.65,0.5785123966942148,0.48598130841121495,0.06363636363636363,0.09836065573770492,0.07692307692307693,17.381032737090788,0.6349206349206349,0.021739130434782608,0.07920792079207921,0.0025220680958385876,0.07725321888412018,0.003355704697986577,0.07884151246983105,0.002749770852428964,0.007662835249042145,,,0.004878048780487805,0.06976744186046512,0.0763888888888889,0.08788598574821853,0.09411764705882353,0.031746031746031744,0.004672897196261682,0.3333333333333333,0.2850467289719626,0.5819672131147541,0.6454545454545455,0.11267605633802817,0.06074766355140187,0.5384615384615384,0.5833333333333334,0.21428571428571427,0.16822429906542055,0.4305555555555556,0.4305555555555556,0.1935483870967742,0.11682242990654206,0.42,0.42,0.9523809523809523,0.3691588785046729,0.36075949367088606,0.36075949367088606,0.7894736842105263,0.10526315789473684,1.0,0.2727272727272727,0.5333333333333333,0.09090909090909091,0.3,0.43636363636363634,0.7710280373831776,0.36538461538461536,0.5407071596244132,0.49091153846153845,0.5269606481481482,0.05215419501133787,0.09871244635193133,0.05113636363636364,0.2708333333333333,7.324545454545456,24.98942307692308,0.2826747720364742,26.0,,23.0,3.0,11.0,,,9.0,,9.0,11.0,1.0,0.47368421052631576,2.0,2.0,18.0,39.0,2.0,12.0,1.0,12.0,,,,,,,,,,,0.10526315789473684,0.375,,2.0,2.0,4.0,0.36363636363636365,1.0,1.0,0.2222222222222222,0.5,,,,,,True,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,120797.0,2013.0,303.0,3840.0,3844,1172.0,1072,443.0,7684,99.0,135.0,29.0,44.0,31.0,42.0,26.0,71.0,117.0,276.0,,,,,,2.0,1.0,242.0,482.0,,2.0,123.0,607.0,4027,42.0,71.0,29.0,113.0,71.0,134.0,,1.0,191.0,402.0,82.0,,34.0,1.0,,15.0,57.0,21.0,78.0,15.0,6.0,43.0,9.0,5.0,177.0,37.0,91.0,74.0,278.0,24.0,376.0,133.0,509.0,3.0,44.0,29.0,15.0,24.0,16.0,8.0,54.0,9.0,17.0,63.0,169.0,31.0,127.0,14.0,31.0,150.0,8.0,51.0,11.0,10.0,1.0,12.0,8.0,191.0,1172.0,29.0,0.8305785123966942,0.8933333333333333,,,,,0.5020746887966805,0.5915492957746479,0.5298507462686567,0.5,0.5915492957746479,0.5259259259259259,0.5455373406193078,0.6277777777777778,0.5858895705521472,0.004132231404958678,0.03112033195020747,0.07407407407407407,0.056338028169014086,13.842262589100942,0.4444444444444444,0.20512820512820512,0.19212163096060816,0.07526881720430108,0.19220779220779222,0.09536082474226804,0.19213973799126638,0.08015028177833437,0.08831908831908832,0.08376963350785341,0.058823529411764705,0.0989010989010989,0.18160919540229886,0.20526315789473684,0.19145569620253164,0.18661971830985916,0.2079207920792079,0.013513513513513514,0.6666666666666666,0.27892561983471076,0.7333333333333333,0.792,0.696969696969697,0.14669421487603307,0.36619718309859156,0.3880597014925373,0.6923076923076923,0.5702479338842975,0.42391304347826086,0.4254545454545455,0.9743589743589743,,,,,0.004132231404958678,,,,0.6197183098591549,0.6590909090909091,0.3111111111111111,0.7380952380952381,,,0.007407407407407408,0.2830578512396694,,0.4533874741200828,0.4801557377049181,0.44389626865671633,0.0967741935483871,0.09714285714285714,0.18616144975288304,0.31466227347611203,11.429253112033193,39.95,0.30520833333333336,49.0,5.0,30.0,9.0,22.0,1.0,4.0,15.0,0.03067484662576687,,,1.0,,7.0,,,,1.0,6.0,3.0,12.0,,1.0,1.0,,,,,0.0036231884057971015,0.08695652173913043,0.20689655172413793,,,,,,,,,,,,,,,,,True,
56,1610612748,Gary Payton,Gary Payton,56,MIA,91237.0,1521.0,244.0,2936.0,2915,1182.0,1117,368.0,5851,66.0,97.0,1.0,3.0,22.0,36.0,16.0,49.0,19.0,41.0,29.0,74.0,15.0,33.0,25.0,105.0,48.0,101.0,187.0,54.0,179.0,58.0,422.0,2978,4.0,11.0,2.0,25.0,31.0,63.0,27.0,81.0,182.0,78.0,124.0,162.0,2.0,104.0,25.0,13.0,117.0,43.0,160.0,30.0,13.0,60.0,19.0,38.0,363.0,8.0,10.0,35.0,82.0,6.0,123.0,19.0,142.0,3.0,39.0,24.0,15.0,33.0,26.0,7.0,63.0,2.0,19.0,46.0,119.0,1.0,65.0,2.0,7.0,73.0,7.0,16.0,5.0,2.0,,7.0,4.0,182.0,1182.0,28.0,0.38613861386138615,0.39,1.0,0.3016759776536313,0.3333333333333333,0.30337078651685395,0.5401069518716578,0.36363636363636365,0.49206349206349204,0.4972677595628415,0.4423076923076923,0.4965277777777778,0.5288220551378446,0.46296296296296297,0.5384615384615384,0.4890710382513661,0.06951871657754011,0.10309278350515463,0.061224489795918366,13.75,0.5238095238095238,0.05660377358490566,0.07922705314009662,0.01072961373390558,0.10385756676557864,0.022988505747126436,0.08527696793002916,0.0140625,0.010380622837370242,0.01567398119122257,0.006172839506172839,0.020491803278688523,0.06796116504854369,0.06716417910447761,0.09388646288209607,0.11538461538461539,0.06493506493506493,0.016042780748663103,0.5714285714285714,0.2650273224043716,0.6804123711340206,0.7586206896551724,0.3939393939393939,0.13387978142076504,0.32653061224489793,0.34782608695652173,0.1875,0.11202185792349727,0.4634146341463415,0.4634146341463415,0.5263157894736842,0.20218579234972678,0.3918918918918919,0.3972602739726027,1.0,0.28688524590163933,0.23809523809523808,0.23809523809523808,1.0,0.11538461538461539,0.3333333333333333,0.25,0.6111111111111112,0.22916666666666666,0.45454545454545453,0.3333333333333333,0.7540983606557377,0.2403846153846154,0.5239478082191782,0.49212045454545456,0.5230797202797204,0.042666666666666665,0.08163265306122448,0.05924170616113744,0.4312796208530806,6.25614973262032,24.560893854748603,0.4025885558583106,39.0,1.0,30.0,5.0,24.0,,,23.0,0.006944444444444444,11.0,15.0,3.0,0.4230769230769231,9.0,4.0,12.0,,1.0,10.0,,,,2.0,,2.0,3.0,,,,0.028846153846153848,1.0,0.15384615384615385,0.25,,3.0,2.0,5.0,0.3333333333333333,0.75,1.0,0.18181818181818182,1.0,1.0,0.00558659217877095,0.013513513513513514,,,True,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,86226.0,1437.0,212.0,2769.0,2757,1060.0,972,355.0,5526,105.0,171.0,26.0,43.0,29.0,55.0,38.0,112.0,7.0,19.0,16.0,42.0,2.0,17.0,66.0,197.0,86.0,150.0,302.0,82.0,239.0,40.0,586.0,2862,29.0,53.0,6.0,91.0,43.0,102.0,31.0,103.0,200.0,116.0,184.0,243.0,44.0,197.0,66.0,23.0,89.0,14.0,103.0,5.0,9.0,67.0,11.0,11.0,220.0,12.0,54.0,39.0,138.0,22.0,199.0,69.0,268.0,16.0,32.0,18.0,14.0,54.0,29.0,25.0,94.0,13.0,30.0,57.0,135.0,10.0,59.0,1.0,5.0,68.0,12.0,30.0,18.0,16.0,2.0,19.0,12.0,200.0,1060.0,21.0,0.38666666666666666,0.453125,0.9878048780487805,0.34309623430962344,0.30097087378640774,0.34309623430962344,0.4966887417218543,0.5471698113207547,0.4215686274509804,0.5046210720887245,0.6159420289855072,0.43658536585365854,0.5149384885764499,0.6232876712328768,0.45871559633027525,0.4417744916820702,0.076158940397351,0.06432748538011696,0.09821428571428571,20.862177470106985,0.574468085106383,0.20754716981132076,0.13582677165354332,0.06398104265402843,0.13636363636363635,0.03305785123966942,0.1359447004608295,0.05468102734051367,0.08666666666666667,0.07011070110701106,0.03296703296703297,0.0299625468164794,0.12386706948640483,0.15384615384615385,0.13411764705882354,0.12264150943396226,0.17567567567567569,0.05755395683453238,0.631578947368421,0.31608133086876156,0.6140350877192983,0.65625,0.4380952380952381,0.20702402957486138,0.3392857142857143,0.37623762376237624,0.21052631578947367,0.03512014787430684,0.3684210526315789,0.3888888888888889,0.5714285714285714,0.07763401109057301,0.38095238095238093,0.38095238095238093,1.0,0.36414048059149723,0.3350253807106599,0.3402061855670103,0.9848484848484849,0.6231884057971014,0.6046511627906976,0.2682926829268293,0.5272727272727272,0.08292682926829269,0.11764705882352941,0.4195121951219512,0.7578558225508318,0.3350253807106599,0.5146657116451018,0.5227355932203389,0.4940229268292682,0.05366726296958855,0.09375,0.1552901023890785,0.3412969283276451,3.9745033112582773,25.043514644351465,0.38280967858432646,21.0,3.0,40.0,13.0,10.0,1.0,4.0,8.0,0.023076923076923078,15.0,16.0,3.0,0.21739130434782608,7.0,1.0,29.0,3.0,,6.0,4.0,,,1.0,1.0,,,1.0,,0.05263157894736842,0.041666666666666664,0.11538461538461539,0.014492753623188406,0.3372093023255814,,1.0,8.0,9.0,0.5625,1.0,1.0,0.5333333333333333,1.0,3.0,0.012552301255230125,,2.0,0.015228426395939087,True,
