EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockedCorner3,Corner3PctBlocked,on,3pt And 1 Free Throw Trips
101122,1610612754,Danny Granger,Danny Granger,101122,IND,60304.0,1005,-58.0,1894,1901,594.0,668,220,3795,57.0,104.0,17.0,31.0,14.0,28.0,9.0,30.0,45.0,99.0,6.0,17.0,3.0,3.0,9.0,7.0,31.0,1.0,4.0,3.0,18.0,111.0,233.0,13.0,48.0,62.0,323.0,1932.0,18.0,34.0,1.0,7.0,21.0,60.0,27.0,59.0,6.0,27.0,23.0,95.0,152.0,70.0,39.0,30.0,1.0,30.0,7.0,24.0,30.0,24.0,54.0,15.0,9.0,14.0,2.0,14.0,132.0,14.0,48.0,8.0,28.0,99.0,19.0,146.0,70.0,216.0,7.0,34.0,16.0,18.0,27.0,3.0,16.0,23.0,1.0,11.0,6.0,50.0,4.0,21.0,59.0,129.0,10.0,7.0,79.0,5.0,8.0,84.0,10.0,41.0,6.0,35.0,1.0,1.0,26.0,2.0,7.0,36.0,25.0,2.0,1.0,95.0,594.0,21.0,4.0,0.6846846846846847,0.7916666666666666,1.0,0.2708333333333333,0.14285714285714285,0.2222222222222222,0.2765957446808511,0.47639484978540775,0.5294117647058824,0.4576271186440678,0.46441281138790036,0.47560975609756095,0.4186046511627907,0.5078616352201258,0.5769230769230769,0.4797979797979798,0.1708185053380783,0.10300429184549356,0.18269230769230768,0.13333333333333333,0.010101010101010102,17.11627906976744,0.54,0.25,0.10526315789473684,0.1375,0.07894736842105263,0.14814814814814814,0.05555555555555555,0.1397139713971397,0.07209302325581396,0.09326424870466321,0.06707317073170732,0.07569721115537849,0.05263157894736842,0.06451612903225806,0.0967741935483871,0.17647058823529413,0.14736842105263157,0.15037593984962405,0.14285714285714285,0.05426356589147287,0.6944444444444444,0.3701067615658363,0.5480769230769231,0.6705882352941176,0.5263157894736842,0.10676156583629894,0.3,0.34615384615384615,0.3333333333333333,0.35231316725978645,0.45454545454545453,0.45918367346938777,0.9555555555555556,0.060498220640569395,0.35294117647058826,0.35294117647058826,1.0,0.1103202846975089,0.22580645161290322,0.22580645161290322,1.0,0.7560975609756098,0.5483870967741935,0.058823529411764705,0.07317073170731707,0.0975609756097561,0.25,1.0,0.32558139534883723,0.5,0.10465116279069768,0.3333333333333333,0.20930232558139536,0.16666666666666666,0.5409252669039146,0.23333333333333334,0.45894121863799264,0.5114185714285715,0.45740773809523805,0.13141025641025642,0.1553030303030303,0.18575851393188855,0.29411764705882354,9.308154506437766,25.91458333333333,0.3136219640971489,,,,,,,,,,,,,,,,,True,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,56521.0,942,46.0,1806,1805,682.0,658,204,3611,8.0,22.0,,2.0,5.0,8.0,25.0,46.0,21.0,42.0,16.0,32.0,2.0,6.0,13.0,37.0,116.0,5.0,11.0,13.0,48.0,54.0,110.0,53.0,148.0,73.0,340.0,1789.0,3.0,12.0,6.0,13.0,4.0,28.0,21.0,40.0,19.0,61.0,41.0,140.0,40.0,68.0,111.0,,2.0,114.0,37.0,5.0,112.0,22.0,134.0,17.0,5.0,78.0,9.0,25.0,290.0,5.0,8.0,,12.0,58.0,3.0,73.0,13.0,86.0,6.0,28.0,18.0,10.0,54.0,15.0,40.0,26.0,2.0,14.0,2.0,80.0,4.0,19.0,23.0,72.0,2.0,6.0,52.0,2.0,4.0,79.0,3.0,14.0,15.0,3.0,,,,1.0,2.0,3.0,2.0,,,140.0,682.0,12.0,15.0,0.37037037037037035,0.37037037037037035,0.6981132075471698,0.3581081081081081,0.46153846153846156,0.3114754098360656,0.363013698630137,0.4909090909090909,0.25,0.525,0.5174418604651163,0.48,0.4900990099009901,0.5726643598615917,0.5,0.5655737704918032,0.5736434108527132,0.045454545454545456,0.13636363636363635,0.043478260869565216,,18.0,0.675,0.041666666666666664,,0.08100558659217877,0.014414414414414415,0.08108108108108109,0.019305019305019305,0.08101851851851852,0.01597051597051597,0.010101010101010102,0.02054794520547945,0.014218009478672985,0.015463917525773196,0.03076923076923077,0.07758620689655173,0.05945945945945946,0.09698996655518395,0.039603960396039604,0.1702127659574468,0.04316546762589928,0.6666666666666666,0.08527131782945736,0.36363636363636365,0.42105263157894735,,0.17829457364341086,0.5434782608695652,0.5681818181818182,0.4,0.16279069767441862,0.5,0.5,0.47619047619047616,0.12403100775193798,0.5,0.5,0.875,0.4496124031007752,0.31896551724137934,0.3217391304347826,0.6216216216216216,0.08,,,0.08,0.44,0.45454545454545453,0.8,0.07920792079207921,0.625,0.12871287128712872,0.46153846153846156,0.4752475247524752,0.2708333333333333,0.6589147286821705,0.32456140350877194,0.48743574218749985,0.4641,0.4812707070707072,0.06934306569343066,0.11570247933884298,0.08235294117647059,0.4117647058823529,10.589090909090912,25.427702702702703,0.37763012181616834,1.0,48.0,1.0,9.0,5.0,0.006756756756756757,0.008620689655172414,0.5,1.0,0.032679738562091505,,,,,,,True,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,28495.0,475,50.0,883,885,340.0,290,100,1768,25.0,33.0,6.0,9.0,11.0,15.0,3.0,6.0,10.0,26.0,3.0,14.0,2.0,1.0,7.0,19.0,49.0,2.0,3.0,7.0,14.0,38.0,65.0,22.0,63.0,43.0,185.0,916.0,7.0,11.0,3.0,5.0,11.0,34.0,16.0,29.0,8.0,21.0,19.0,75.0,46.0,30.0,66.0,10.0,,49.0,19.0,4.0,9.0,14.0,23.0,10.0,4.0,3.0,6.0,,60.0,5.0,22.0,1.0,13.0,61.0,13.0,87.0,28.0,115.0,2.0,9.0,5.0,4.0,12.0,3.0,7.0,12.0,,5.0,4.0,24.0,1.0,7.0,23.0,44.0,4.0,4.0,39.0,5.0,5.0,48.0,2.0,16.0,6.0,2.0,,,1.0,,1.0,2.0,2.0,,,75.0,340.0,8.0,6.0,0.6052631578947368,0.696969696969697,1.0,0.3492063492063492,0.6,0.38095238095238093,0.3492063492063492,0.5846153846153846,0.6363636363636364,0.5517241379310345,0.5546875,0.71875,0.56,0.6047297297297297,0.75,0.6083333333333333,0.4921875,0.06153846153846154,0.06060606060606061,,0.07692307692307693,17.182817182817182,0.5,0.38235294117647056,0.034482758620689655,0.17231638418079095,0.0859375,0.15476190476190477,0.03816793893129771,0.1689497716894977,0.06976744186046512,0.12643678160919541,0.05194805194805195,0.07608695652173914,0.03260869565217391,0.05128205128205128,0.14285714285714285,0.2,0.17763157894736842,0.15517241379310345,0.15384615384615385,0.03225806451612903,1.0,0.2578125,0.7575757575757576,0.8064516129032258,0.52,0.046875,0.5,0.5,0.6666666666666666,0.203125,0.38461538461538464,0.4166666666666667,0.8,0.109375,0.21428571428571427,0.21428571428571427,1.0,0.3828125,0.3877551020408163,0.3958333333333333,1.0,0.5625,0.6666666666666666,0.16666666666666666,0.125,0.1875,0.6666666666666666,1.0,0.3,0.7333333333333333,0.14,0.14285714285714285,0.28,0.5,0.75,0.3877551020408163,0.49563007812500004,0.5593500000000001,0.48956000000000005,0.11267605633802817,0.20253164556962025,0.1837837837837838,0.40540540540540543,8.495384615384614,24.94126984126984,0.38505096262740657,1.0,,1.0,6.0,,0.015873015873015872,0.02040816326530612,0.5,1.0,,1.0,1.0,,,,,True,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,12617.0,210,-11.0,377,394,119.0,155,50,771,12.0,21.0,7.0,10.0,3.0,8.0,2.0,4.0,2.0,8.0,,,,,,,,,,,,16.0,33.0,,,7.0,39.0,379.0,7.0,10.0,,,2.0,16.0,4.0,9.0,,,2.0,10.0,20.0,12.0,,12.0,,,,1.0,2.0,3.0,5.0,3.0,,,1.0,1.0,13.0,6.0,13.0,1.0,6.0,34.0,1.0,41.0,20.0,61.0,,11.0,7.0,4.0,4.0,,3.0,7.0,1.0,1.0,,11.0,1.0,3.0,21.0,37.0,2.0,4.0,14.0,2.0,5.0,9.0,3.0,6.0,,5.0,,,4.0,,1.0,5.0,3.0,,,10.0,119.0,6.0,,0.625,1.0,,,,,,0.48484848484848486,0.7,0.4444444444444444,0.48484848484848486,0.7,0.4444444444444444,0.5416666666666666,0.7272727272727273,0.5,,0.030303030303030304,0.047619047619047616,,,10.633484162895927,0.36363636363636365,0.045454545454545456,0.09090909090909091,0.2361111111111111,0.09701492537313433,0.17647058823529413,0.09375,0.2247191011235955,0.09595959595959595,0.08823529411764706,0.12903225806451613,0.08695652173913043,0.14285714285714285,,0.20512820512820512,0.2826086956521739,0.22033898305084745,0.16666666666666666,0.2,,0.6,0.6363636363636364,0.5714285714285714,0.6,0.5,0.12121212121212122,0.5,0.5,1.0,0.24242424242424243,0.25,0.25,1.0,,,,,,,,,1.0,0.7,0.14285714285714285,,,,,0.8888888888888888,0.375,,,,,0.6363636363636364,,0.4873666666666666,0.5392222222222222,0.5299888888888888,0.16666666666666666,0.16666666666666666,0.41025641025641024,0.2564102564102564,5.418181818181819,,0.3156498673740053,,,,,,,,,,,,,1.0,,,,True,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,110189.0,1836,2.0,3460,3467,1247.0,1220,402,6927,83.0,132.0,6.0,13.0,29.0,44.0,24.0,71.0,63.0,169.0,14.0,45.0,5.0,6.0,19.0,49.0,142.0,4.0,15.0,18.0,56.0,170.0,372.0,63.0,187.0,122.0,651.0,3491.0,15.0,25.0,6.0,20.0,11.0,59.0,57.0,133.0,24.0,75.0,63.0,249.0,100.0,240.0,153.0,8.0,3.0,139.0,49.0,24.0,112.0,42.0,154.0,32.0,10.0,45.0,20.0,47.0,350.0,4.0,14.0,,24.0,118.0,10.0,152.0,18.0,170.0,3.0,55.0,42.0,13.0,64.0,13.0,44.0,43.0,3.0,20.0,1.0,107.0,5.0,38.0,64.0,142.0,6.0,20.0,138.0,2.0,10.0,160.0,15.0,63.0,24.0,18.0,2.0,1.0,10.0,3.0,5.0,20.0,12.0,,,249.0,1247.0,17.0,22.0,0.29411764705882354,0.30120481927710846,0.8095238095238095,0.33689839572192515,0.3,0.32,0.3423913043478261,0.45698924731182794,0.6,0.42857142857142855,0.4731663685152057,0.5333333333333333,0.44711538461538464,0.5150554675118859,0.5784313725490197,0.5060975609756098,0.334525939177102,0.06451612903225806,0.09848484848484848,0.11267605633802817,0.01775147928994083,18.75476493011436,0.5981308411214953,0.06944444444444445,,0.08663729809104258,0.012773722627737226,0.0759493670886076,0.008602150537634409,0.08462455303933254,0.011531069827033953,0.017142857142857144,0.015873015873015872,0.0069605568445475635,0.008955223880597015,0.007692307692307693,0.06473214285714286,0.06285714285714286,0.11879432624113476,0.06726457399103139,0.0967741935483871,0.010526315789473684,0.6,0.23613595706618962,0.6287878787878788,0.6974789915966386,0.27710843373493976,0.12701252236135957,0.3380281690140845,0.38095238095238093,0.2916666666666667,0.3023255813953488,0.3727810650887574,0.3795180722891566,0.31746031746031744,0.08050089445438283,0.3111111111111111,0.3111111111111111,1.0,0.25402504472271914,0.34507042253521125,0.35,0.7551020408163265,0.28888888888888886,0.46153846153846156,,0.1111111111111111,0.3333333333333333,0.26666666666666666,0.75,0.21153846153846154,0.6590909090909091,0.09134615384615384,0.3157894736842105,0.2692307692307692,0.32142857142857145,0.5706618962432916,0.35251798561151076,0.46525992779783376,0.507695588235294,0.451690147783251,0.10378912685337727,0.15,0.09062980030721966,0.3824884792626728,10.649193548387098,25.28449197860963,0.3604046242774566,2.0,36.0,2.0,1.0,,0.0106951871657754,0.014084507042253521,0.4,1.0,,,,,2.0,1.0,,True,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,41609.0,693,-42.0,1303,1304,539.0,486,142,2607,27.0,40.0,3.0,5.0,9.0,16.0,16.0,46.0,24.0,64.0,2.0,17.0,,,2.0,15.0,45.0,2.0,8.0,4.0,21.0,67.0,150.0,17.0,62.0,48.0,233.0,1345.0,5.0,17.0,2.0,8.0,4.0,20.0,22.0,54.0,4.0,23.0,36.0,92.0,44.0,90.0,42.0,4.0,2.0,43.0,15.0,7.0,74.0,26.0,100.0,21.0,5.0,37.0,17.0,20.0,226.0,6.0,6.0,1.0,10.0,32.0,3.0,45.0,13.0,58.0,2.0,23.0,13.0,10.0,34.0,3.0,24.0,10.0,,10.0,2.0,44.0,4.0,13.0,18.0,46.0,1.0,3.0,55.0,2.0,2.0,63.0,2.0,19.0,12.0,6.0,,,,2.0,4.0,6.0,2.0,,,92.0,539.0,7.0,12.0,0.3283582089552239,0.3384615384615385,0.8235294117647058,0.27419354838709675,0.25,0.17391304347826086,0.2833333333333333,0.44666666666666666,0.29411764705882354,0.4074074074074074,0.4363207547169811,0.32,0.36363636363636365,0.47925311203319504,0.37037037037037035,0.46,0.29245283018867924,0.04666666666666667,0.075,0.08695652173913043,,19.440654843110504,0.7727272727272727,0.057692307692307696,0.016666666666666666,0.06349206349206349,0.015267175572519083,0.08849557522123894,0.03468208092485549,0.06807131280388978,0.02120141342756184,0.00909090909090909,0.02586206896551724,0.011976047904191617,0.04,0.020833333333333332,0.05263157894736842,0.04827586206896552,0.0821256038647343,0.1038961038961039,0.05555555555555555,0.018018018018018018,0.3333333333333333,0.18867924528301888,0.675,0.7297297297297297,0.4444444444444444,0.2169811320754717,0.34782608695652173,0.38095238095238093,0.0625,0.3018867924528302,0.375,0.375,0.375,0.08018867924528301,0.11764705882352941,0.11764705882352941,1.0,0.21226415094339623,0.3333333333333333,0.3333333333333333,0.8,0.2,0.6,0.3333333333333333,,0.32,0.25,1.0,0.2077922077922078,0.5625,0.025974025974025976,,0.2727272727272727,0.19047619047619047,0.4811320754716981,0.3488372093023256,0.44731476190476194,0.472697619047619,0.4272052631578947,0.08296943231441048,0.11377245508982035,0.08583690987124463,0.3948497854077253,11.440666666666667,26.346774193548388,0.4136607828089025,,9.0,,3.0,,,,,,,,,,,,,True,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,62012.0,1034,-78.0,1958,1956,781.0,737,210,3914,48.0,92.0,1.0,9.0,22.0,41.0,23.0,66.0,39.0,105.0,10.0,34.0,4.0,3.0,14.0,26.0,76.0,2.0,4.0,14.0,34.0,110.0,263.0,36.0,110.0,122.0,450.0,2005.0,2.0,14.0,4.0,8.0,8.0,24.0,39.0,98.0,17.0,48.0,57.0,186.0,90.0,130.0,87.0,2.0,1.0,75.0,26.0,20.0,40.0,19.0,59.0,11.0,8.0,22.0,6.0,12.0,137.0,3.0,11.0,,16.0,72.0,33.0,121.0,14.0,135.0,3.0,41.0,24.0,17.0,44.0,4.0,24.0,27.0,1.0,20.0,7.0,71.0,5.0,26.0,34.0,73.0,2.0,8.0,108.0,2.0,2.0,150.0,7.0,58.0,17.0,16.0,,,10.0,2.0,4.0,16.0,6.0,,,186.0,781.0,13.0,17.0,0.4090909090909091,0.41284403669724773,0.8055555555555556,0.32727272727272727,0.5,0.3541666666666667,0.3302752293577982,0.41825095057034223,0.14285714285714285,0.3979591836734694,0.43967828418230565,0.36363636363636365,0.4417808219178082,0.505656108597285,0.46153846153846156,0.5224719101123596,0.2949061662198391,0.07604562737642585,0.13043478260869565,0.10606060606060606,0.009523809523809525,23.29700272479564,0.6197183098591549,0.3707865168539326,,0.09651474530831099,0.017973856209150325,0.09248554913294797,0.012,0.0957562568008705,0.016241299303944315,0.03208556149732621,0.01694915254237288,0.008064516129032258,0.016666666666666666,,0.0743801652892562,0.08900523560209424,0.1182108626198083,0.08196721311475409,0.11764705882352941,0.01485148514851485,0.375,0.24664879356568364,0.5217391304347826,0.6,0.5208333333333334,0.1769436997319035,0.3484848484848485,0.3898305084745763,0.2608695652173913,0.28150134048257375,0.37142857142857144,0.375,0.358974358974359,0.09115281501340483,0.29411764705882354,0.29411764705882354,1.0,0.2037533512064343,0.34210526315789475,0.34210526315789475,0.7307692307692307,0.4090909090909091,0.1111111111111111,,0.18181818181818182,0.18181818181818182,0.5,1.0,0.2808219178082192,0.5365853658536586,0.0958904109589041,0.21428571428571427,0.2328767123287671,0.4117647058823529,0.5415549597855228,0.3466666666666667,0.47188373655914,0.5299115384615385,0.48427999999999993,0.1388235294117647,0.18471337579617833,0.05333333333333334,0.41333333333333333,10.022433460076044,25.028181818181817,0.398876404494382,2.0,21.0,,4.0,1.0,,,0.5,1.0,0.009009009009009009,,,1.0,2.0,,,True,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1128.0,19,-9.0,34,35,5.0,10,1,69,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,2.0,3.0,,,2.0,6.0,42.0,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,4.0,,4.0,,4.0,,,,,,,,,,,,,,,2.0,2.0,,,3.0,,,2.0,,1.0,,1.0,,,1.0,,,1.0,,,,,5.0,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.75,,,,0.3333333333333333,,0.5,,11.428571428571429,,,,0.25,,,,0.23529411764705882,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.45703333333333335,,,0.25,0.25,,,2.8333333333333335,,0.14705882352941177,,,,,,,,,,,,,,,,,True,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,12665.0,211,88.0,408,405,179.0,159,52,813,20.0,36.0,5.0,8.0,7.0,15.0,3.0,10.0,12.0,28.0,2.0,7.0,,1.0,4.0,7.0,16.0,,1.0,6.0,12.0,35.0,74.0,9.0,23.0,29.0,126.0,373.0,5.0,12.0,,1.0,3.0,13.0,13.0,34.0,7.0,16.0,12.0,59.0,22.0,48.0,18.0,6.0,,16.0,7.0,10.0,6.0,5.0,11.0,3.0,2.0,3.0,3.0,,27.0,2.0,10.0,,1.0,9.0,6.0,16.0,12.0,28.0,2.0,15.0,4.0,11.0,4.0,,3.0,4.0,,1.0,1.0,8.0,,3.0,5.0,15.0,4.0,2.0,38.0,1.0,2.0,50.0,4.0,22.0,5.0,3.0,2.0,1.0,1.0,2.0,,5.0,3.0,,1.0,59.0,179.0,3.0,5.0,0.3142857142857143,0.34375,0.6666666666666666,0.391304347826087,,0.4375,0.391304347826087,0.47297297297297297,0.4166666666666667,0.38235294117647056,0.5,0.38461538461538464,0.47,0.525,0.40625,0.46825396825396826,0.23711340206185566,0.13513513513513514,0.1388888888888889,0.4,0.03571428571428571,27.705627705627705,0.5,0.3157894736842105,,0.05625,0.08196721311475409,0.02702702702702703,0.04081632653061224,0.050761421319796954,0.07017543859649122,0.10810810810810811,0.11627906976744186,0.023809523809523808,0.05555555555555555,,0.06666666666666667,0.0425531914893617,0.058823529411764705,,0.1,0.047619047619047616,0.6,0.3711340206185567,0.5555555555555556,0.6451612903225806,0.5,0.10309278350515463,0.3,0.5,,0.28865979381443296,0.42857142857142855,0.4444444444444444,0.08333333333333333,0.07216494845360824,0.2857142857142857,0.2857142857142857,1.0,0.16494845360824742,0.4375,0.4375,0.5714285714285714,0.6153846153846154,0.625,0.2,,0.07692307692307693,,,0.3,0.4666666666666667,0.08,0.25,0.24,0.5,0.6082474226804123,0.4375,0.4847948453608247,0.47540499999999997,0.471357,0.19130434782608696,0.2391304347826087,0.10317460317460317,0.46825396825396826,8.808108108108108,24.882608695652173,0.4387254901960784,,9.0,,,,,,,,,,,,,1.0,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,42009.0,700,-29.0,1288,1298,446.0,416,158,2586,55.0,93.0,18.0,40.0,19.0,28.0,1.0,3.0,1.0,3.0,,,,,,,3.0,,,,3.0,57.0,99.0,,3.0,39.0,153.0,1324.0,19.0,42.0,,,17.0,55.0,19.0,29.0,,3.0,23.0,61.0,72.0,42.0,,38.0,1.0,2.0,,10.0,11.0,7.0,18.0,5.0,2.0,6.0,2.0,3.0,43.0,16.0,70.0,3.0,23.0,112.0,10.0,145.0,89.0,234.0,5.0,15.0,7.0,8.0,10.0,1.0,9.0,21.0,2.0,1.0,,31.0,3.0,7.0,37.0,87.0,11.0,14.0,60.0,13.0,2.0,65.0,7.0,27.0,9.0,14.0,,,9.0,,5.0,14.0,9.0,,2.0,61.0,446.0,14.0,9.0,0.631578947368421,0.9473684210526315,,,,,,0.5757575757575758,0.4523809523809524,0.6551724137931034,0.5588235294117647,0.4523809523809524,0.59375,0.583969465648855,0.4824561403508772,0.61,0.029411764705882353,0.10101010101010101,0.10752688172043011,,,10.923803101820633,0.3225806451612903,0.2,0.058823529411764705,0.23430962343096234,0.1643192488262911,0.18699186991869918,0.0975609756097561,0.22462562396006655,0.14576271186440679,0.21804511278195488,0.13793103448275862,0.14124293785310735,0.07758620689655173,0.14583333333333334,0.23125,0.21487603305785125,0.24873096446700507,0.16666666666666666,0.23076923076923078,0.15151515151515152,0.6428571428571429,0.9117647058823529,0.5913978494623656,0.6626506024096386,0.6363636363636364,0.029411764705882353,0.3333333333333333,0.3333333333333333,,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,,,,,0.029411764705882353,,,,0.9523809523809523,0.45,,,,,,0.875,0.6785714285714286,,,0.09375,,0.9411764705882353,,0.5668065,0.5429277777777777,0.5610416666666667,0.22131147540983606,0.226890756302521,0.35947712418300654,0.39869281045751637,1.5545454545454547,34.76666666666667,0.34627329192546585,,,,,,,,,,,1.0,,2.0,,,,True,
