EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,SecondChanceCorner3FGM,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedCorner3,Clear Path Fouls,on,HeaveMakes,BlockedArc3
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,81727.0,1362,-190,2610,2580,567,510,325,5190,78.0,173,8.0,19.0,18.0,40.0,15.0,44.0,51.0,131,6.0,18.0,1.0,3.0,45.0,125.0,6.0,12.0,11.0,29.0,144,348,51.0,143.0,59.0,500,2875,13.0,32.0,6.0,13.0,3.0,47.0,25.0,80.0,11.0,32.0,23.0,106.0,74.0,214.0,123.0,30.0,10.0,3.0,122.0,45.0,22.0,1.0,212.0,48.0,260.0,22.0,26.0,75.0,31.0,106.0,568.0,3.0,38.0,26.0,65,5.0,96,41.0,137,12.0,48.0,32.0,16.0,69.0,17.0,43.0,27,2.0,26.0,1.0,1.0,96,5.0,24.0,32,83,4.0,4.0,105.0,3.0,13.0,83.0,12.0,40.0,7.0,6.0,5.0,1.0,6.0,3.0,1.0,3.0,106.0,567,13.0,8.0,0.2569444444444444,0.26618705035971224,0.803921568627451,0.35664335664335667,0.46153846153846156,0.34375,0.36428571428571427,0.41379310344827586,0.40625,0.3125,0.44908350305498984,0.4888888888888889,0.3705357142857143,0.4752851711026616,0.4895833333333333,0.42063492063492064,0.29124236252545826,0.006993006993006993,0.06321839080459771,0.09248554913294797,0.11363636363636363,0.007633587786259542,0.008,20.67131937520771,0.71875,0.05555555555555555,0.07775119617224881,0.03512014787430684,0.11016949152542373,0.013043478260869565,0.08488805970149253,0.03125,0.046753246753246755,0.03125,0.02748414376321353,0.006802721088435374,0.024096385542168676,0.0945945945945946,0.04040404040404041,0.0847953216374269,0.08333333333333333,0.17647058823529413,0.045627376425855515,0.5,0.35234215885947046,0.4508670520231214,0.4968152866242038,0.20512820512820512,0.08961303462321792,0.3409090909090909,0.38461538461538464,0.06666666666666667,0.2668024439918534,0.3893129770992366,0.3923076923076923,0.39215686274509803,0.03665987780040733,0.3333333333333333,0.3333333333333333,1.0,0.2545824847250509,0.36,0.3629032258064516,0.7777777777777778,0.4222222222222222,0.42105263157894735,0.25,0.022222222222222223,0.26666666666666666,0.5,0.5,0.35714285714285715,0.45,0.026785714285714284,0.25892857142857145,0.3793103448275862,0.6435845213849287,0.36885245901639346,0.5060179012345679,0.4871074999999999,0.48243925233644835,0.07707129094412331,0.10638297872340426,0.094,0.212,8.366379310344827,25.6965034965035,0.21724137931034482,,,,,,,,,,,,,,,,,,,True,,
101118,1610612766,Sean May,Sean May,101118,CHA,4323.0,72,18,137,134,51,59,28,271,3.0,6,2.0,5.0,1.0,3.0,3.0,10.0,3.0,19,,,,,,1.0,,,,,9,35,,1.0,8.0,26,123,4.0,11.0,,,2.0,10.0,4.0,10.0,,,4.0,12.0,14.0,4.0,,,2.0,,1.0,,4.0,,4.0,,4.0,,,2.0,2.0,,8.0,1.0,6.0,1.0,8,5.0,14,8.0,22,,5.0,5.0,,1.0,1.0,1.0,4,,,,2.0,5,1.0,,7,12,1.0,1.0,7.0,2.0,,10.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,12.0,51,2.0,2.0,0.7777777777777778,0.875,,,,,,0.2571428571428571,0.36363636363636365,0.4,0.25,0.36363636363636365,0.4,0.3170731707317073,0.4166666666666667,0.5,0.027777777777777776,,0.11428571428571428,0.16666666666666666,0.2,0.05263157894736842,,27.218934911242606,0.2,0.625,0.18604651162790697,0.09523809523809523,0.0625,0.07142857142857142,0.15254237288135594,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.03225806451612903,,0.2,0.2222222222222222,0.3333333333333333,0.09090909090909091,0.07692307692307693,,,1.0,0.16666666666666666,0.5,0.6,0.6666666666666666,0.2777777777777778,0.3,0.375,0.6666666666666666,0.5277777777777778,0.15789473684210525,0.16666666666666666,1.0,,,,,0.027777777777777776,,,,0.45454545454545453,0.4,0.5,,,,,0.3,0.3333333333333333,,,,0.19444444444444445,,0.418188888888889,0.44792499999999996,0.43628,0.07692307692307693,0.07894736842105263,0.38461538461538464,0.46153846153846156,13.165714285714285,26.0,0.3722627737226277,1.0,0.2,,,,,,,,,,,,,,,,,True,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,87022.0,1450,-174,2804,2773,599,545,365,5577,50.0,122,2.0,8.0,11.0,27.0,19.0,64.0,117.0,281,,,,,1.0,6.0,,1.0,1.0,3.0,186,467,1.0,6.0,126.0,501,3029,13.0,37.0,,1.0,3.0,29.0,36.0,83.0,1.0,3.0,52.0,127.0,122.0,250.0,,3.0,2.0,,6.0,1.0,22.0,,311.0,76.0,387.0,58.0,18.0,138.0,40.0,133.0,850.0,3.0,20.0,18.0,92,11.0,121,23.0,144,9.0,96.0,43.0,53.0,58.0,24.0,42.0,47,2.0,16.0,7.0,6.0,105,6.0,21.0,53,123,1.0,2.0,134.0,5.0,14.0,160.0,8.0,56.0,20.0,4.0,2.0,2.0,4.0,2.0,,1.0,127.0,599,15.0,16.0,0.3279569892473118,0.32972972972972975,,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.39828693790149894,0.35135135135135137,0.43373493975903615,0.3964059196617336,0.34210526315789475,0.436046511627907,0.45009242144177447,0.3717948717948718,0.5350877192982456,0.012684989429175475,,0.047109207708779445,0.11475409836065574,0.0625,0.014234875444839857,,19.96291718170581,0.5523809523809524,0.11827956989247312,0.09903121636167922,0.016736401673640166,0.06451612903225806,0.013392857142857142,0.09105960264900662,0.01620859760394644,0.025139664804469275,0.017467248908296942,0.011513157894736841,0.018633540372670808,,0.08333333333333333,0.07883817427385892,0.12637362637362637,0.05025125628140704,0.1,0.034220532319391636,0.5,0.25792811839323465,0.4098360655737705,0.46296296296296297,0.1,0.13530655391120508,0.296875,0.31666666666666665,0.15789473684210525,0.5940803382663847,0.41637010676156583,0.4223826714801444,0.452991452991453,,,,,0.012684989429175475,0.16666666666666666,0.16666666666666666,,0.21052631578947367,0.25,,,0.02631578947368421,,,0.313953488372093,0.4074074074074074,,0.03488372093023256,0.3333333333333333,0.27061310782241016,0.16666666666666666,0.45464238900634263,0.4364548387096774,0.45703313953488367,0.10748560460652591,0.1087378640776699,0.05788423153692615,0.25349301397205587,12.290792291220557,26.233333333333334,0.213623395149786,,,16.0,,,,,,,,,,,,,,,,True,,
1908,1610612766,Jumaine Jones,Jumaine Jones,1908,CHA,69099.0,1152,-233,2194,2180,533,461,279,4374,34.0,63,14.0,24.0,9.0,16.0,8.0,21.0,51.0,137,37.0,91.0,8.0,15.0,34.0,100.0,5.0,11.0,9.0,24.0,93,221,71.0,191.0,34.0,433,2489,18.0,37.0,7.0,19.0,9.0,66.0,26.0,48.0,15.0,39.0,16.0,113.0,140.0,46.0,201.0,12.0,28.0,,100.0,34.0,11.0,2.0,23.0,5.0,28.0,3.0,2.0,10.0,4.0,9.0,61.0,13.0,34.0,23.0,99,5.0,127,49.0,176,8.0,35.0,25.0,10.0,19.0,5.0,13.0,12,,6.0,,2.0,31,6.0,8.0,57,96,4.0,4.0,57.0,10.0,14.0,47.0,5.0,17.0,7.0,8.0,8.0,,8.0,4.0,,3.0,113.0,533,6.0,7.0,0.7526881720430108,0.8860759493670886,0.9436619718309859,0.3717277486910995,0.3684210526315789,0.38461538461538464,0.3717277486910995,0.42081447963800905,0.4864864864864865,0.5416666666666666,0.4842233009708738,0.5089285714285714,0.5574712643678161,0.5011574074074074,0.55,0.576530612244898,0.46359223300970875,0.010471204188481676,0.049773755656108594,0.1111111111111111,0.14285714285714285,0.0072992700729927005,0.01,18.300395256916996,0.6129032258064516,0.06172839506172839,0.14666666666666667,0.0387243735763098,0.09956709956709957,0.0546218487394958,0.1346578366445916,0.042114695340501794,0.05226480836236934,0.022857142857142857,0.036057692307692304,0.05161290322580645,0.060240963855421686,0.09349593495934959,0.147239263803681,0.19548872180451127,0.09554140127388536,0.10810810810810811,0.03418803418803419,0.5,0.1529126213592233,0.5396825396825397,0.6071428571428571,0.5,0.050970873786407765,0.38095238095238093,0.4444444444444444,0.75,0.3325242718446602,0.3722627737226277,0.375,0.9215686274509803,0.220873786407767,0.4065934065934066,0.4111111111111111,0.9459459459459459,0.24271844660194175,0.34,0.3434343434343434,0.9411764705882353,0.42857142857142855,0.5833333333333334,,0.14285714285714285,0.19642857142857142,0.45454545454545453,1.0,0.1839080459770115,0.5625,0.1724137931034483,0.27586206896551724,0.375,0.616504854368932,0.34,0.5095239077669904,0.5342095744680851,0.49918103448275863,0.04470588235294118,0.07296137339055794,0.15242494226327943,0.26096997690531176,12.444343891402712,24.309424083769635,0.24293527803099363,2.0,0.029411764705882353,,2.0,6.0,1.0,2.0,0.01098901098901099,0.25,1.0,0.4,0.010416666666666666,,,,,,,True,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,129938.0,2166,-331,4168,4133,1048,956,540,8301,178.0,273,63.0,109.0,48.0,69.0,78.0,163.0,153.0,353,,,,,,2.0,,,,2.0,409,789,,2.0,164.0,982,4565,81.0,156.0,,,38.0,200.0,92.0,159.0,,2.0,68.0,252.0,558.0,260.0,,,118.0,,2.0,,50.0,,31.0,14.0,45.0,7.0,7.0,9.0,6.0,16.0,104.0,25.0,151.0,46.0,175,38.0,259,181.0,440,10.0,19.0,12.0,7.0,34.0,5.0,10.0,50,5.0,24.0,3.0,10.0,84,12.0,18.0,130,227,21.0,15.0,207.0,36.0,9.0,224.0,28.0,101.0,23.0,32.0,22.0,7.0,32.0,18.0,2.0,7.0,252.0,1048,21.0,22.0,0.6821515892420538,0.7971428571428572,,,,,,0.5183776932826363,0.5192307692307693,0.5786163522012578,0.5170670037926675,0.5192307692307693,0.5714285714285714,0.5512965050732808,0.5524861878453039,0.6151960784313726,0.0025284450063211127,,0.06337135614702155,0.1282051282051282,0.06134969325153374,0.014164305949008499,,20.174708818635608,0.40476190476190477,0.26573426573426573,0.13040238450074515,0.08718244803695151,0.11557788944723618,0.06648936170212766,0.12701149425287356,0.08349146110056926,0.13978494623655913,0.07967032967032966,0.05432098765432099,0.05976095617529881,0.08,0.11875,0.14836795252225518,0.1295238095238095,0.13120567375886524,0.07758620689655173,0.030395136778115502,0.5625,0.34513274336283184,0.652014652014652,0.7478991596638656,0.5842696629213483,0.20606826801517067,0.4785276073619632,0.5098039215686274,0.5384615384615384,0.44627054361567636,0.43342776203966005,0.4396551724137931,0.869281045751634,,,,,0.0025284450063211127,,,,0.6987179487179487,0.5779816513761468,0.06349206349206349,,,,,0.42857142857142855,0.6956521739130435,,0.012422360248447204,,0.347661188369153,,0.45738836915297104,0.5132678832116788,0.47209378881987585,0.11689814814814815,0.11716937354988399,0.20366598778004075,0.25661914460285135,9.897338403041822,25.200000000000003,0.2514395393474088,5.0,0.0364963503649635,5.0,,,,,,,,,,3.0,1.0,6.0,,,,True,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,72009.0,1200,-52,2330,2292,579,508,312,4622,157.0,258,23.0,43.0,42.0,64.0,9.0,31.0,23.0,64,5.0,13.0,1.0,6.0,5.0,16.0,,2.0,1.0,4.0,189,353,10.0,29.0,126.0,534,2486,28.0,54.0,1.0,3.0,17.0,76.0,48.0,78.0,2.0,10.0,54.0,156.0,194.0,184.0,30.0,,28.0,,16.0,5.0,43.0,,46.0,15.0,61.0,10.0,5.0,22.0,5.0,19.0,137.0,11.0,60.0,36.0,128,26.0,190,73.0,263,11.0,94.0,60.0,34.0,19.0,2.0,9.0,38,7.0,10.0,6.0,2.0,57,2.0,15.0,28,88,4.0,17.0,174.0,10.0,21.0,187.0,23.0,91.0,14.0,64.0,49.0,13.0,65.0,43.0,9.0,2.0,156.0,579,13.0,13.0,0.5132275132275133,0.5542857142857143,1.0,0.3448275862068966,0.3333333333333333,0.2,0.3448275862068966,0.5354107648725213,0.5185185185185185,0.6153846153846154,0.5340314136125655,0.5175438596491229,0.5795454545454546,0.5754310344827587,0.5507246376811594,0.639344262295082,0.07591623036649214,,0.12181303116147309,0.14728682170542637,0.16129032258064516,,,19.31776047460141,0.3333333333333333,0.4126984126984127,0.16347381864623245,0.06153846153846154,0.17391304347826086,0.05699481865284974,0.16565656565656567,0.06078767123287671,0.07453416149068323,0.08205128205128205,0.043668122270742356,0.06766917293233082,0.03333333333333333,0.11379310344827587,0.18324607329842932,0.1986754966887417,0.19333333333333333,0.12280701754385964,0.08088235294117647,0.6615384615384615,0.675392670157068,0.6085271317829457,0.7136363636363636,0.4713375796178344,0.08115183246073299,0.2903225806451613,0.34615384615384615,0.3333333333333333,0.16753926701570682,0.359375,0.359375,0.8695652173913043,0.034031413612565446,0.38461538461538464,0.38461538461538464,1.0,0.041884816753926704,0.3125,0.3125,1.0,0.7543859649122807,0.5348837209302325,0.13043478260869565,0.017543859649122806,0.03508771929824561,,,0.7272727272727273,0.65625,0.06818181818181818,0.045454545454545456,0.25,0.7513089005235603,0.3125,0.5470429319371727,0.5448900000000002,0.5642954545454544,0.20222222222222222,0.2161520190023753,0.14232209737827714,0.29213483146067415,4.06628895184136,24.417241379310347,0.24849785407725322,2.0,0.02702702702702703,,1.0,1.0,,,,1.0,1.0,0.16666666666666666,,2.0,,1.0,1.0,1.0,,True,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,24802.0,413,-104,806,800,303,280,101,1606,25.0,47,3.0,10.0,8.0,19.0,2.0,16.0,7.0,30,8.0,19.0,1.0,13.0,6.0,28.0,1.0,4.0,4.0,9.0,34,93,14.0,47.0,39.0,149,870,5.0,15.0,1.0,5.0,1.0,14.0,14.0,39.0,8.0,22.0,17.0,69.0,24.0,44.0,33.0,9.0,2.0,,28.0,6.0,13.0,,22.0,2.0,24.0,1.0,1.0,11.0,4.0,7.0,50.0,2.0,10.0,6.0,29,,35,12.0,47,,18.0,14.0,4.0,16.0,,13.0,5,,3.0,,1.0,21,1.0,5.0,15,38,,3.0,42.0,1.0,6.0,48.0,5.0,19.0,6.0,1.0,,1.0,1.0,,,,69.0,303,5.0,6.0,0.35294117647058826,0.36363636363636365,0.7857142857142857,0.2978723404255319,0.2,0.36363636363636365,0.2978723404255319,0.3655913978494624,0.3333333333333333,0.358974358974359,0.39285714285714285,0.325,0.4262295081967213,0.459375,0.35,0.4928571428571429,0.3357142857142857,,0.13978494623655913,0.2127659574468085,0.1875,,,19.759825327510917,0.7619047619047619,,0.11196911196911197,0.03048780487804878,0.07228915662650602,0.028169014084507043,0.1023391812865497,0.03007518796992481,0.0392156862745098,0.015625,0.030864197530864196,0.022727272727272728,0.037037037037037035,0.11578947368421053,0.14925373134328357,0.08247422680412371,0.05,0.13043478260869565,,,0.3357142857142857,0.5319148936170213,0.6756756756756757,0.24,0.11428571428571428,0.125,0.15384615384615385,0.5,0.21428571428571427,0.23333333333333334,0.23333333333333334,0.7142857142857143,0.1357142857142857,0.42105263157894735,0.42105263157894735,0.875,0.2,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.5,0.3,,0.05,0.2,0.25,1.0,0.3114754098360656,0.42105263157894735,0.21311475409836064,0.14754098360655737,0.4444444444444444,0.6714285714285714,0.21428571428571427,0.5164228571428572,0.49404999999999993,0.5117819672131148,0.12337662337662338,0.17757009345794392,0.09395973154362416,0.46308724832214765,7.832258064516132,24.321276595744678,0.3759305210918114,,,3.0,,4.0,,,,,,0.3076923076923077,,,,,,,,True,,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,32441.0,541,-145,1049,1041,230,236,141,2090,24.0,41,2.0,4.0,6.0,12.0,11.0,37.0,25.0,81,5.0,16.0,1.0,5.0,20.0,56.0,2.0,5.0,6.0,16.0,60,159,25.0,72.0,34.0,229,1177,5.0,11.0,2.0,6.0,2.0,18.0,13.0,34.0,8.0,21.0,18.0,68.0,62.0,58.0,75.0,,6.0,,56.0,20.0,5.0,,20.0,5.0,25.0,3.0,2.0,7.0,2.0,11.0,55.0,1.0,7.0,11.0,29,,40,8.0,48,1.0,17.0,13.0,4.0,16.0,1.0,7.0,11,2.0,9.0,,2.0,27,4.0,5.0,17,40,1.0,6.0,44.0,1.0,5.0,45.0,3.0,17.0,5.0,4.0,4.0,,4.0,3.0,,1.0,68.0,230,3.0,5.0,0.5166666666666667,0.543859649122807,1.0,0.3472222222222222,0.3333333333333333,0.38095238095238093,0.3472222222222222,0.37735849056603776,0.45454545454545453,0.38235294117647056,0.42207792207792205,0.47058823529411764,0.45454545454545453,0.45,0.47368421052631576,0.5153846153846153,0.3116883116883117,,0.031446540880503145,0.0975609756097561,0.02702702702702703,,,22.76088742810189,0.5925925925925926,,0.08357348703170028,0.01545253863134658,0.11827956989247312,0.010869565217391304,0.09090909090909091,0.014678899082568808,0.02459016393442623,,0.018433179723502304,,0.05263157894736842,0.11864406779661017,0.05263157894736842,0.07462686567164178,0.07692307692307693,0.21428571428571427,0.0070921985815602835,0.75,0.1774891774891775,0.5853658536585366,0.6486486486486487,0.5416666666666666,0.16017316017316016,0.2972972972972973,0.3055555555555556,0.2727272727272727,0.35064935064935066,0.30864197530864196,0.30864197530864196,0.6,0.06926406926406926,0.3125,0.3125,1.0,0.24242424242424243,0.35714285714285715,0.35714285714285715,1.0,0.23529411764705882,0.5,,0.058823529411764705,0.29411764705882354,0.4,1.0,0.21818181818181817,0.5,0.09090909090909091,0.2909090909090909,0.375,0.48917748917748916,0.35714285714285715,0.49225562770562775,0.4717125,0.5144627272727272,0.06938775510204082,0.09826589595375723,0.07860262008733625,0.29694323144104806,11.513207547169811,24.738888888888887,0.219256434699714,,,4.0,,2.0,,,,,,0.4,,,,,,,,True,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,28265.0,471,-116,907,915,329,313,125,1822,12.0,29,1.0,4.0,2.0,9.0,5.0,17.0,20.0,57,14.0,37.0,1.0,13.0,16.0,37.0,2.0,3.0,4.0,13.0,37,103,30.0,74.0,38.0,202,1029,2.0,8.0,2.0,4.0,1.0,11.0,11.0,33.0,8.0,26.0,21.0,67.0,48.0,26.0,87.0,3.0,2.0,,37.0,16.0,9.0,2.0,8.0,2.0,10.0,1.0,1.0,2.0,3.0,3.0,22.0,2.0,13.0,11.0,31,,42,16.0,58,1.0,22.0,15.0,7.0,9.0,2.0,6.0,9,2.0,3.0,,,18,5.0,4.0,28,59,5.0,4.0,37.0,1.0,1.0,48.0,2.0,17.0,5.0,2.0,2.0,,2.0,2.0,,1.0,67.0,329,11.0,4.0,0.6486486486486487,0.6666666666666666,0.9666666666666667,0.40540540540540543,0.5,0.3076923076923077,0.40540540540540543,0.3592233009708738,0.25,0.3333333333333333,0.4632768361581921,0.4166666666666667,0.3898305084745763,0.5050505050505051,0.4230769230769231,0.47183098591549294,0.4180790960451977,0.02702702702702703,0.08737864077669903,0.2413793103448276,0.058823529411764705,0.017543859649122806,,20.476190476190474,0.5,,0.11742424242424243,0.034482758620689655,0.12222222222222222,0.02,0.11864406779661017,0.031446540880503145,0.03816793893129771,0.0273972602739726,0.03468208092485549,0.03508771929824561,,0.10526315789473684,0.15873015873015872,0.10377358490566038,0.1,0.16666666666666666,0.010309278350515464,1.0,0.1638418079096045,0.41379310344827586,0.5454545454545454,0.5833333333333334,0.096045197740113,0.29411764705882354,0.3125,0.2,0.3220338983050847,0.3508771929824561,0.35714285714285715,0.8,0.20903954802259886,0.3783783783783784,0.4,1.0,0.20903954802259886,0.43243243243243246,0.43243243243243246,0.9375,0.3333333333333333,0.25,,0.08333333333333333,0.25,0.6666666666666666,1.0,0.15254237288135594,0.2222222222222222,0.22033898305084745,0.22033898305084745,0.3076923076923077,0.5819209039548022,0.43243243243243246,0.500218465909091,0.4985458333333333,0.47910517241379297,0.09326424870466321,0.1440677966101695,0.054455445544554455,0.3316831683168317,12.308737864077672,24.432432432432435,0.3627342888643881,1.0,0.04,3.0,,4.0,,1.0,0.05405405405405406,,,0.3076923076923077,0.013333333333333334,,,,,,,True,,
2774,1610612766,Bernard Robinson,Bernard Robinson,2774,CHA,32226.0,537,-61,1044,1032,290,237,128,2076,44.0,85,9.0,13.0,12.0,27.0,6.0,24.0,10.0,43,,2.0,,1.0,,6.0,,1.0,,4.0,60,152,,8.0,33.0,153,1100,10.0,16.0,,1.0,5.0,25.0,15.0,45.0,,5.0,13.0,43.0,54.0,66.0,,,10.0,,6.0,,14.0,,25.0,6.0,31.0,4.0,2.0,10.0,4.0,11.0,68.0,7.0,17.0,12.0,52,2.0,66,24.0,90,4.0,38.0,26.0,12.0,15.0,2.0,7.0,18,3.0,8.0,2.0,4.0,33,3.0,12.0,21,49,,5.0,36.0,1.0,5.0,42.0,4.0,19.0,4.0,7.0,6.0,1.0,7.0,6.0,,2.0,43.0,290,6.0,3.0,0.45,0.4909090909090909,,,,,,0.39473684210526316,0.625,0.3333333333333333,0.375,0.5882352941176471,0.3,0.4273743016759777,0.625,0.37719298245614036,0.05,,0.09210526315789473,0.11764705882352941,0.125,0.023255813953488372,,17.78523489932886,0.45454545454545453,0.06896551724137931,0.15568862275449102,0.0397196261682243,0.12903225806451613,0.08235294117647059,0.14988290398126464,0.04678362573099415,0.0728476821192053,0.025,0.02030456852791878,0.06779661016949153,0.11538461538461539,0.1796875,0.1744186046511628,0.11666666666666667,0.13043478260869565,0.125,0.046511627906976744,0.8571428571428571,0.53125,0.5176470588235295,0.5866666666666667,0.45454545454545453,0.15,0.25,0.2857142857142857,0.3333333333333333,0.26875,0.23255813953488372,0.23809523809523808,0.5,0.0125,,,,0.0375,,,,0.7647058823529411,0.6923076923076923,0.2222222222222222,,0.058823529411764705,,,0.54,0.4444444444444444,0.02,0.08,,0.58125,,0.512066875,0.5384656250000001,0.5075619999999998,0.10857142857142857,0.11377245508982035,0.16339869281045752,0.28104575163398693,6.270394736842105,24.637500000000003,0.2777777777777778,,,,,,,,,,,,,,,,,,1.0,True,,
