EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,on,SecondChanceCorner3FGM,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,2959.0,49,-47,98,94,36,45,11,192,,2,,1.0,,1,,3,,,,,,,,,,,,,,5,,,1,1,132,,1,,,,,,1,,,1,1,,,,,,,,,2.0,4.0,1.0,5.0,1.0,,1.0,,3.0,11.0,,5.0,1.0,5,6,5,11,,,,,,,,1.0,,,,1.0,,12,12,,,3,,,4,,2,,6.0,,,5.0,,6.0,3.0,,1,36,,1,,,,,,,,,,,,,,0.07142857142857142,,0.25,,0.4,0.5,0.3333333333333333,,7.4074074074074066,,0.18518518518518517,0.125,0.125,,0.17142857142857143,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.09523809523809523,,0.14285714285714285,0.2222222222222222,0.18181818181818182,0.2,,,0.5,0.4,,,,0.6,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.4,,0.44176000000000004,0.554,0.5673,0.2857142857142857,0.2857142857142857,,1.0,4.220000000000001,,0.3673469387755102,,,,,,,1.0,,,,,,,,,,,1.0,,,,True,,,,,,,
1960,1610612762,Milt Palacio,Milt Palacio,1960,UTA,8298.0,138,-55,269,276,107,154,37,545,17.0,28,3.0,4.0,9.0,15,1.0,4,7.0,17.0,,,,,,,,,,,25.0,49,,,6,56,324,3.0,4,,,1.0,7.0,12.0,22,,,3,27,26.0,24.0,,,2.0,,,,6.0,9.0,7.0,16.0,5.0,2.0,5.0,2.0,2.0,39.0,1.0,2.0,2.0,2,5,3,8,,6.0,3.0,3.0,6.0,1.0,4.0,4.0,,2.0,,10.0,4.0,4,14,1.0,1.0,11,,1.0,16,2.0,8,1.0,,,,,,,,,27,107,5.0,1,0.52,0.5416666666666666,,,,,,0.5102040816326531,0.75,0.5454545454545454,0.5102040816326531,0.75,0.5454545454545454,0.5,0.7,0.54,,0.12244897959183673,0.10714285714285714,0.75,,21.08626198083067,0.6,0.029850746268656716,0.01904761904761905,0.07692307692307693,0.05555555555555555,0.043010752688172046,0.024390243902439025,0.02702702702702703,,0.018518518518518517,0.0625,,,0.05714285714285714,0.10526315789473684,,,,0.5714285714285714,0.6071428571428571,0.68,0.4117647058823529,0.08163265306122448,0.25,1.0,,0.3469387755102041,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,,,,,,,1.0,0.75,,,,0.6818181818181818,0.6,,,,,0.5714285714285714,,0.4958938775510203,0.4958,0.4954681818181818,0.14545454545454545,0.14545454545454545,0.125,0.48214285714285715,7.040816326530612,,0.39776951672862454,,,1.0,,,,,0.06666666666666667,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,91615.0,1527,-47,2808,2796,1021,903,419,5604,68.0,133,8.0,12.0,24.0,46,16.0,55,75.0,209.0,7.0,14.0,3.0,8.0,50.0,132.0,7.0,13.0,22.0,58.0,159.0,397,57.0,146.0,72,561,2937,20.0,49,9.0,15.0,1.0,68.0,55.0,135,25.0,66.0,34,219,164.0,154.0,129.0,42.0,6.0,4.0,127.0,49.0,41.0,174.0,40.0,214.0,34.0,6.0,79.0,11.0,84.0,468.0,7.0,17.0,35.0,82,118,25,143,4.0,44.0,26.0,18.0,69.0,12.0,40.0,35.0,3.0,29.0,4.0,104.0,43.0,76,156,,10.0,105,1.0,18.0,100,6.0,35,12.0,10.0,,,5.0,3.0,10.0,5.0,3.0,219,1021,20.0,12,0.5157232704402516,0.5256410256410257,0.7543859649122807,0.3904109589041096,0.6,0.3787878787878788,0.39436619718309857,0.4005037783375315,0.40816326530612246,0.4074074074074074,0.45027624309392267,0.5234375,0.4601990049751244,0.47700170357751276,0.5230769230769231,0.4910313901345291,0.26887661141804786,0.10327455919395466,0.21052631578947367,0.10909090909090909,0.03349282296650718,20.857229097494717,0.6634615384615384,0.08488612836438923,0.015917602996254682,0.11075949367088607,0.02734375,0.09126365054602184,0.01812688821752266,0.019390581717451522,0.00980392156862745,0.015904572564612324,0.03271028037383177,0.0962962962962963,0.0944055944055944,0.07073170731707316,0.1078838174273859,0.12,0.014705882352941176,0.5,0.24493554327808473,0.5112781954887218,0.6476190476190476,0.39705882352941174,0.10128913443830571,0.2909090909090909,0.32653061224489793,0.4375,0.3848987108655617,0.3588516746411483,0.3712871287128713,0.64,0.02578268876611418,0.5,0.5384615384615384,0.8571428571428571,0.2430939226519337,0.3787878787878788,0.3816793893129771,0.74,0.1875,0.6666666666666666,0.203125,0.5384615384615384,0.8571428571428571,0.22885572139303484,0.5217391304347826,0.03980099502487562,0.375,0.2885572139303483,0.3793103448275862,0.5138121546961326,0.3858267716535433,0.4727008364312269,0.4598811320754718,0.4643093908629443,0.06782608695652174,0.08215962441314555,0.12121212121212122,0.39037433155080214,11.307304785894205,25.52123287671232,0.3636039886039886,2.0,1.0,1.0,1.0,12.0,2.0,2.0,0.008620689655172414,0.007352941176470588,,0.375,0.03125,2.0,4.0,0.0136986301369863,0.007575757575757576,0.026845637583892617,,3.0,,,False,2.0,1.0,1.0,0.07142857142857142,1.0,0.5,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,10383.0,173,9,321,317,148,156,50,638,7.0,14,3.0,6.0,3.0,4,1.0,5,11.0,29.0,,3.0,,3.0,3.0,12.0,,2.0,2.0,5.0,19.0,48,3.0,15.0,14,61,315,5.0,11,,2.0,4.0,14.0,6.0,18,2.0,8.0,11,29,24.0,14.0,9.0,,8.0,,12.0,3.0,5.0,11.0,,11.0,,,8.0,,3.0,22.0,1.0,15.0,5.0,13,18,16,34,3.0,5.0,2.0,3.0,8.0,,6.0,1.0,,2.0,,9.0,4.0,6,16,,,15,,2.0,18,,8,1.0,2.0,,,,1.0,2.0,1.0,,29,148,2.0,1,0.631578947368421,0.8,1.0,0.2,,0.25,0.2,0.3958333333333333,0.45454545454545453,0.3333333333333333,0.373015873015873,0.38461538461538464,0.34615384615384615,0.4236111111111111,0.4375,0.4393939393939394,0.23809523809523808,0.10416666666666667,0.14285714285714285,0.2,0.06896551724137931,21.315789473684212,0.8888888888888888,0.12871287128712872,0.11538461538461539,0.13157894736842105,0.03571428571428571,0.12949640287769784,0.10126582278481013,0.1794871794871795,0.125,0.06779661016949153,0.05263157894736842,0.13636363636363635,0.10810810810810811,0.14285714285714285,0.1724137931034483,,0.09090909090909091,0.5,0.2222222222222222,0.5,0.5833333333333334,0.42857142857142855,0.07936507936507936,0.2,0.25,,0.4603174603174603,0.3793103448275862,0.4074074074074074,0.8181818181818182,0.047619047619047616,,,,0.19047619047619047,0.25,0.2727272727272727,1.0,0.46153846153846156,0.5,0.15384615384615385,,,0.15384615384615385,0.75,0.11538461538461539,,0.19230769230769232,0.4,0.4603174603174603,0.25,0.4598460317460318,0.49401538461538463,0.43774038461538467,0.11267605633802817,0.14285714285714285,0.22950819672131148,0.47540983606557374,12.454166666666667,24.58,0.46105919003115264,,,,,,,1.0,,,,,,1.0,,0.06666666666666667,0.08333333333333333,,,,,,False,,,,,,,1.0
101156,1610612762,Robert Whaley,Robert Whaley,101156,UTA,12707.0,212,-44,391,393,191,185,63,784,14.0,28,6.0,10.0,7.0,16,6.0,17,3.0,12.0,,,,,,,,,,,23.0,57,,,3,49,413,7.0,12,,,2.0,16.0,9.0,26,,,3,21,26.0,20.0,,,12.0,,,,6.0,17.0,,17.0,,,10.0,,7.0,34.0,1.0,14.0,4.0,22,27,16,43,4.0,7.0,3.0,4.0,5.0,2.0,1.0,9.0,,4.0,1.0,14.0,6.0,27,41,3.0,4.0,7,3.0,2.0,6,,2,1.0,8.0,,,6.0,1.0,8.0,4.0,2.0,21,191,5.0,1,0.5652173913043478,0.7647058823529411,,,,,,0.40350877192982454,0.5833333333333334,0.34615384615384615,0.40350877192982454,0.5833333333333334,0.34615384615384615,0.4083333333333333,0.5714285714285714,0.3620689655172414,,0.10526315789473684,0.10714285714285714,0.11764705882352941,0.08333333333333333,15.948275862068966,0.35714285714285715,0.16666666666666666,0.08484848484848485,0.08888888888888889,0.038461538461538464,0.14689265536723164,0.07853403141361257,0.14814814814814814,0.07894736842105263,0.0410958904109589,0.047619047619047616,0.2222222222222222,0.17391304347826086,0.12,0.030303030303030304,0.25,0.14285714285714285,0.5,0.49122807017543857,0.5,0.56,0.5,0.2982456140350877,0.35294117647058826,0.4,0.5,0.21052631578947367,0.25,0.2727272727272727,1.0,,,,,,,,,0.8333333333333334,0.6,,,,0.6153846153846154,0.4375,,,,,0.49122807017543857,,0.4640333333333334,0.5387454545454545,0.4855884615384615,0.03389830508474576,0.03389830508474576,0.32653061224489793,0.42857142857142855,6.380701754385966,,0.4884910485933504,,1.0,1.0,,,,1.0,0.047619047619047616,0.05263157894736842,,,,,,,,,,,,,False,,,,,,,
101261,1610612762,Andre Owens,Andre Owens,101261,UTA,12599.0,210,-32,383,386,156,179,69,769,9.0,24,1.0,3.0,2.0,13,1.0,2,14.0,32.0,,1.0,,1.0,3.0,15.0,,3.0,,8.0,24.0,58,3.0,16.0,12,69,394,3.0,7,,3.0,2.0,8.0,8.0,26,,9.0,7,23,30.0,18.0,9.0,,2.0,1.0,14.0,3.0,11.0,5.0,3.0,8.0,1.0,2.0,3.0,,2.0,19.0,,10.0,,10,10,11,21,2.0,5.0,1.0,4.0,3.0,1.0,1.0,10.0,2.0,2.0,,13.0,5.0,9,25,,3.0,16,,1.0,18,1.0,8,1.0,,,,,,,,,23,156,9.0,1,0.625,0.6521739130434783,1.0,0.1875,,,0.2,0.41379310344827586,0.42857142857142855,0.3076923076923077,0.38513513513513514,0.3,0.22857142857142856,0.42073170731707316,0.36363636363636365,0.2948717948717949,0.21621621621621623,0.1896551724137931,0.4583333333333333,,,20.386266094420602,0.23076923076923078,0.08130081300813008,0.058823529411764705,,,0.06493506493506493,0.049019607843137254,0.09803921568627451,0.030303030303030304,0.046511627906976744,,0.058823529411764705,0.1111111111111111,0.06818181818181818,,,0.06060606060606061,,0.32432432432432434,0.375,0.6923076923076923,0.4444444444444444,0.02702702702702703,0.5,0.5,1.0,0.43243243243243246,0.4375,0.4375,0.7142857142857143,0.013513513513513514,,,,0.20270270270270271,0.2,0.23076923076923078,1.0,0.3,0.3333333333333333,0.3,,,0.37142857142857144,0.15384615384615385,0.02857142857142857,,0.22857142857142856,,0.5405405405405406,0.21428571428571427,0.47681780821917824,0.46701999999999994,0.47067205882352936,0.09876543209876543,0.12307692307692308,0.11594202898550725,0.3333333333333333,10.858620689655172,27.01875,0.4073107049608355,,1.0,,1.0,2.0,1.0,,,0.0625,,,,2.0,,0.125,0.13333333333333333,,,,,,False,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,110806.0,1847,58,3333,3339,1140,938,500,6672,151.0,248,36.0,68.0,44.0,79,17.0,59,46.0,138.0,5.0,11.0,2.0,4.0,21.0,81.0,2.0,10.0,7.0,32.0,214.0,445,26.0,92.0,257,763,3419,43.0,90,3.0,13.0,37.0,132.0,61.0,134,9.0,36.0,117,266,222.0,206.0,72.0,6.0,54.0,1.0,80.0,21.0,42.0,189.0,20.0,209.0,19.0,1.0,114.0,17.0,58.0,438.0,17.0,87.0,50.0,197,291,110,401,14.0,79.0,41.0,38.0,85.0,24.0,53.0,56.0,4.0,32.0,9.0,141.0,45.0,45,107,5.0,14.0,278,11.0,17.0,361,27.0,150,43.0,136.0,7.0,5.0,74.0,10.0,143.0,94.0,,266,1140,11.0,41,0.5186915887850467,0.5935828877005348,0.9230769230769231,0.2826086956521739,0.23076923076923078,0.25,0.2857142857142857,0.48089887640449436,0.4777777777777778,0.4552238805970149,0.47113594040968343,0.46116504854368934,0.43823529411764706,0.5419630156472262,0.5238095238095238,0.5364372469635628,0.1713221601489758,0.09438202247191012,0.14112903225806453,0.06779661016949153,0.021739130434782608,21.46676852559205,0.6028368794326241,0.1616078753076292,0.06718146718146718,0.14326647564469913,0.06513409961685823,0.15752551020408162,0.06683804627249357,0.09234234234234234,0.04583333333333333,0.057283142389525366,0.06222222222222222,0.12403100775193798,0.15123456790123457,0.1968503937007874,0.1417624521072797,0.14772727272727273,0.05714285714285714,0.6573426573426573,0.4618249534450652,0.6088709677419355,0.7089201877934272,0.4503311258278146,0.10986964618249534,0.288135593220339,0.3090909090909091,0.47058823529411764,0.2569832402234637,0.3333333333333333,0.34074074074074073,0.7608695652173914,0.020484171322160148,0.45454545454545453,0.5,1.0,0.15083798882681565,0.25925925925925924,0.25925925925925924,0.9047619047619048,0.6601941747572816,0.5294117647058824,0.0970873786407767,0.2,1.0,0.4647058823529412,0.5569620253164557,0.023529411764705882,0.5,0.18823529411764706,0.21875,0.633147113594041,0.2625,0.49390466417910456,0.5187835227272727,0.484645,0.2287878787878788,0.2640845070422535,0.17300131061598953,0.3486238532110092,7.046067415730338,25.48695652173913,0.342034203420342,3.0,6.0,44.0,,13.0,2.0,52.0,0.3308270676691729,0.038461538461538464,0.08333333333333333,0.19444444444444445,0.02912621359223301,1.0,1.0,0.010869565217391304,,0.010869565217391304,,,2.0,,False,1.0,,1.0,0.09090909090909091,0.3333333333333333,1.0,8.0
2743,1610612762,Kris Humphries,Kris Humphries,2743,UTA,33715.0,562,-92,1037,1043,407,446,160,2080,34.0,66,9.0,28.0,12.0,26,22.0,67,16.0,54.0,,1.0,,,,3.0,,,,2.0,72.0,187,,4.0,31,175,1087,13.0,45,,,5.0,31.0,28.0,74,,2.0,15,71,90.0,54.0,,,16.0,1.0,2.0,,14.0,28.0,2.0,30.0,2.0,,15.0,3.0,10.0,62.0,7.0,37.0,19.0,60,96,50,146,7.0,21.0,15.0,6.0,16.0,3.0,10.0,13.0,1.0,6.0,1.0,29.0,14.0,34,77,3.0,7.0,48,3.0,2.0,55,4.0,21,9.0,14.0,,,11.0,,14.0,7.0,3.0,71,407,13.0,7,0.625,0.703125,,,,,,0.3850267379679144,0.28888888888888886,0.3783783783783784,0.3769633507853403,0.28888888888888886,0.3684210526315789,0.4032258064516129,0.31,0.39444444444444443,0.020942408376963352,0.0748663101604278,0.10606060606060606,0.1044776119402985,,19.870235198702353,0.5517241379310345,0.16806722689075632,0.0835214446952596,0.168141592920354,0.10606060606060606,0.16808510638297872,0.08644400785854617,0.11940298507462686,0.09615384615384616,0.05365853658536585,0.09090909090909091,0.1111111111111111,0.16071428571428573,0.21232876712328766,0.1590909090909091,0.2,0.06796116504854369,0.5,0.34554973821989526,0.5151515151515151,0.576271186440678,0.7058823529411765,0.3507853403141361,0.3283582089552239,0.36666666666666664,0.3181818181818182,0.28272251308900526,0.2962962962962963,0.2962962962962963,0.875,0.005235602094240838,,,,0.015706806282722512,,,,0.6222222222222222,0.32142857142857145,,,,0.34210526315789475,0.46153846153846156,,,0.02631578947368421,,0.36649214659685864,,0.44850184210526306,0.4976738095238095,0.43640600000000007,0.10096153846153846,0.10294117647058823,0.17714285714285713,0.4057142857142857,8.694652406417111,29.675,0.39247830279652846,,6.0,17.0,1.0,3.0,,3.0,0.40476190476190477,0.11538461538461539,0.18181818181818182,0.2222222222222222,,,,,,,1.0,,,,False,,,,,,,3.0
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,57374.0,956,-82,1758,1742,635,525,243,3500,52.0,80,6.0,13.0,19.0,30,11.0,30,85.0,214.0,5.0,17.0,2.0,5.0,13.0,42.0,4.0,5.0,5.0,16.0,148.0,324,18.0,59.0,43,393,1862,11.0,32,5.0,8.0,5.0,42.0,38.0,91,7.0,21.0,17,114,220.0,76.0,48.0,6.0,2.0,,42.0,13.0,13.0,54.0,9.0,63.0,6.0,3.0,23.0,6.0,25.0,135.0,4.0,9.0,18.0,35,55,15,70,2.0,16.0,10.0,6.0,32.0,7.0,17.0,31.0,2.0,15.0,10.0,63.0,13.0,25,87,2.0,11.0,72,1.0,13.0,57,6.0,23,8.0,4.0,,,4.0,,4.0,3.0,,114,635,12.0,7,0.7432432432432432,0.7482993197278912,0.8888888888888888,0.3050847457627119,0.625,0.3333333333333333,0.3050847457627119,0.4567901234567901,0.34375,0.4175824175824176,0.45691906005221933,0.4625,0.4330357142857143,0.4803921568627451,0.5,0.4596774193548387,0.15404699738903394,0.040123456790123455,0.1,0.03333333333333333,0.018691588785046728,23.05433186490455,0.5079365079365079,0.05902192242833052,0.013392857142857142,0.10588235294117647,0.02877697841726619,0.06946264744429882,0.016029593094944512,0.01,0.009009009009009009,0.01662049861495845,0.02459016393442623,0.054945054945054944,0.043478260869565216,0.072,0.12403100775193798,0.04878048780487805,0.010050251256281407,0.75,0.20887728459530025,0.65,0.7222222222222222,0.6538461538461539,0.0783289817232376,0.36666666666666664,0.3793103448275862,0.36363636363636365,0.5587467362924282,0.397196261682243,0.40476190476190477,0.8470588235294118,0.044386422976501305,0.29411764705882354,0.29411764705882354,1.0,0.10966057441253264,0.30952380952380953,0.30952380952380953,0.8461538461538461,0.325,0.46153846153846156,0.125,0.8,1.0,0.26785714285714285,0.6333333333333333,0.044642857142857144,0.4,0.14285714285714285,0.3125,0.3629242819843342,0.30952380952380953,0.46598172323759784,0.48852794117647064,0.4780874999999999,0.0575,0.06744868035190615,0.10687022900763359,0.2900763358778626,13.989814814814812,24.44576271186441,0.36120591581342437,3.0,2.0,2.0,,3.0,1.0,,0.024096385542168676,0.03389830508474576,0.058823529411764705,0.6666666666666666,0.075,,,,,,,,,,False,1.0,,,,0.3333333333333333,1.0,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,45464.0,758,-96,1362,1368,376,382,185,2730,51.0,88,27.0,53.0,13.0,22,7.0,18,3.0,13.0,,,,,,,,,,,61.0,119,,,23,145,1422,28.0,54,,,7.0,63.0,14.0,26,,,7,35,74.0,48.0,,,36.0,,,,16.0,44.0,9.0,53.0,9.0,,15.0,2.0,27.0,115.0,4.0,69.0,27.0,104,137,77,214,5.0,6.0,6.0,,25.0,8.0,21.0,20.0,1.0,4.0,1.0,45.0,13.0,85,117,4.0,7.0,49,9.0,8.0,44,,19,3.0,60.0,,,33.0,2.0,60.0,33.0,9.0,35,376,6.0,2,0.6065573770491803,0.8604651162790697,,,,,,0.5126050420168067,0.5185185185185185,0.5384615384615384,0.5126050420168067,0.5185185185185185,0.5384615384615384,0.5141843971631206,0.525,0.5303030303030303,,0.13445378151260504,0.125,0.2777777777777778,,11.668757841907151,0.5555555555555556,0.19548872180451127,0.12921348314606743,0.20930232558139536,0.039603960396039604,0.19818456883509833,0.11496062992125984,0.16766467065868262,0.15463917525773196,0.0962962962962963,0.04597701149425287,0.20930232558139536,0.17419354838709677,0.20161290322580644,0.21,0.20689655172413793,0.12195121951219512,0.55,0.7394957983193278,0.5795454545454546,0.6623376623376623,0.5686274509803921,0.15126050420168066,0.3888888888888889,0.5384615384615384,0.7142857142857143,0.1092436974789916,0.23076923076923078,0.23076923076923078,1.0,,,,,,,,,0.9814814814814815,0.5094339622641509,,,,0.8461538461538461,0.5909090909090909,,,,,0.7394957983193278,,0.5133386554621848,0.5539549019607845,0.5369423076923077,0.13768115942028986,0.13768115942028986,0.43448275862068964,0.2413793103448276,3.311764705882353,,0.27606461086637296,,4.0,6.0,,7.0,,25.0,0.14285714285714285,0.08,,0.18518518518518517,,,,,,,1.0,,,,False,,,,,,,1.0
1960,1610612762,Milt Palacio,Milt Palacio,1960,UTA,74238.0,1237,-36,2271,2272,869,794,312,4543,100.0,201,4.0,11.0,37.0,69,8.0,21,37.0,116.0,,2.0,,1.0,1.0,14.0,,1.0,,9.0,145.0,338,1.0,16.0,92,385,2339,9.0,20,,1.0,1.0,19.0,47.0,115,,10.0,42,136,132.0,158.0,,3.0,2.0,3.0,11.0,1.0,41.0,127.0,47.0,174.0,30.0,17.0,51.0,18.0,58.0,395.0,1.0,12.0,27.0,83,112,14,126,3.0,41.0,19.0,22.0,56.0,6.0,30.0,44.0,2.0,26.0,5.0,100.0,44.0,51,111,3.0,18.0,113,,5.0,134,6.0,49,21.0,14.0,,,6.0,4.0,14.0,13.0,,136,869,15.0,20,0.45517241379310347,0.4583333333333333,,0.0625,,,0.07692307692307693,0.4289940828402367,0.45,0.40869565217391307,0.4138418079096045,0.42857142857142855,0.376,0.4605263157894737,0.3958333333333333,0.4444444444444444,0.04519774011299435,0.12130177514792899,0.1791044776119403,0.14285714285714285,0.017241379310344827,19.62121212121212,0.56,0.1022167487684729,0.01384083044982699,0.1111111111111111,0.006622516556291391,0.10426540284360189,0.012770137524557957,0.01048951048951049,0.0056179775280898875,0.019851116625310174,0.008130081300813009,0.10655737704918032,0.08374384236453201,0.1095890410958904,0.11956521739130435,0.0847457627118644,0.01935483870967742,0.9285714285714286,0.5677966101694916,0.4975124378109453,0.6060606060606061,0.33,0.059322033898305086,0.38095238095238093,0.4444444444444444,0.5,0.327683615819209,0.31896551724137934,0.32456140350877194,0.7837837837837838,0.005649717514124294,,,,0.03954802259887006,0.07142857142857142,0.07142857142857142,,0.5238095238095238,0.36363636363636365,0.047619047619047616,,,0.552,0.5362318840579711,0.008,,0.072,,0.6129943502824858,0.09090909090909091,0.49798333333333333,0.4509361111111112,0.4834467213114754,0.12342569269521411,0.12860892388451445,0.04935064935064935,0.35324675324675325,6.798520710059172,30.58125,0.38265081461911055,,1.0,2.0,5.0,4.0,,4.0,0.02040816326530612,0.01,,0.25,,,,,,,,,,,False,,,,,,,
