EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG3A,FtPoints,Points,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,ShortMidRangeAssists,Offensive Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceFG3M,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,FTDefRebounds,DefFTReboundPct,on,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
1501,1610612756,Tim Thomas,Tim Thomas,1501,PHX,314.0,5,2.0,9,10,3,1,19,1.0,1.0,2.0,7,1.0,2.0,2.0,2.0,1.0,1.0,0.5,1.0,20.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.5,0.52215,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,2335.0,39,-4.0,81,80,12,9,161,7.0,3.0,11.0,87,,8.0,8.0,9.0,2.0,4.0,,,18.279569892473116,0.24242424242424243,0.21621621621621623,0.25,0.23809523809523808,0.4666666666666667,0.2,0.7333333333333333,0.5537466666666667,3.6,1.0,7.0,2.0,1.0,2.0,2.0,9.0,4.0,5.0,23.0,16.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8181818181818182,0.6,0.6764705882352942,0.26666666666666666,0.07692307692307693,0.022222222222222223,0.1111111111111111,0.25,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.17647058823529413,0.23076923076923078,24.7,0.012345679012345678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,2608.0,43,-2.0,88,88,20,9,176,3.0,2.0,14.0,93,1.0,1.0,2.0,4.0,1.0,4.0,0.07142857142857142,0.3333333333333333,24.0,0.02631578947368421,0.047619047619047616,,0.043478260869565216,0.13636363636363635,0.09090909090909091,0.5,0.4941590909090909,13.035714285714286,1.0,1.0,,9.0,2.0,6.0,5.0,8.0,,22.0,8.0,2.0,6.0,1.0,2.0,,5.0,1.0,2.0,1.0,,5.0,,,,,,,,,1.0,1.0,0.8,0.8,0.35714285714285715,0.5,0.5,0.36363636363636365,0.07692307692307693,0.041666666666666664,0.1111111111111111,,,0.3333333333333333,0.5,1.0,,,,0.4090909090909091,0.09090909090909091,0.2727272727272727,,,24.475,0.011363636363636364,4.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.02857142857142857,0.25,0.07692307692307693,0.25,0.08333333333333333,0.4444444444444444,0.4444444444444444,0.75,0.5,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5075666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,3027.0,50,-4.0,101,101,30,11,202,10.0,10.0,26.0,107,4.0,9.0,10.0,16.0,2.0,4.0,0.15384615384615385,,27.826086956521742,0.20930232558139536,0.2,0.125,0.15384615384615385,0.37037037037037035,0.37037037037037035,0.4074074074074074,0.4762074074074074,7.18076923076923,8.0,6.0,1.0,6.0,1.0,,9.0,1.0,8.0,26.0,6.0,12.0,,2.0,2.0,,4.0,1.0,6.0,1.0,1.0,9.0,,9.0,1.0,5.0,3.0,3.0,3.0,1.0,8.0,1.0,0.3333333333333333,0.6,0.34615384615384615,0.3333333333333333,0.41935483870967744,0.037037037037037035,0.06666666666666667,0.10714285714285714,0.1,0.4444444444444444,0.3333333333333333,0.6,0.6,0.16666666666666666,0.1,0.16666666666666666,1.0,0.2222222222222222,0.037037037037037035,,0.16129032258064516,0.16666666666666666,22.3,0.07920792079207921,2.0,,,,,,6.0,,,,,,1.0,5.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,0.12195121951219512,0.14285714285714285,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,0.56545,4.0,5.0,1.0,1.0,4.0,1.0,9.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0,1.0,5.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,0.8333333333333334,0.4,0.1111111111111111,0.2,0.8333333333333334,0.8,1.0,1.0,0.6266,0.34615384615384615,0.19230769230769232,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,2499.0,42,-8.0,85,84,13,9,169,3.0,1.0,7.0,91,,2.0,3.0,5.0,1.0,2.0,,,19.587628865979383,0.058823529411764705,0.075,,0.09523809523809523,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.5252384615384615,9.314285714285715,1.0,1.0,1.0,3.0,1.0,5.0,4.0,6.0,1.0,15.0,2.0,6.0,5.0,6.0,9.0,2.0,21.0,,2.0,,,3.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.25,0.25,0.5714285714285714,0.5384615384615384,0.5384615384615384,0.46153846153846156,,0.04081632653061224,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.23076923076923078,0.07692307692307693,0.38461538461538464,,,25.5,0.011764705882352941,2.0,1.0,1.0,1.0,,2.0,,1.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,,,4.0,4.0,2.0,,6.0,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.058823529411764705,0.16666666666666666,0.08333333333333333,0.16666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,0.2,0.2,1.0,1.0,,0.2,0.54615,,,,,,,3.0,1.0,1.0,,2.0,,2.0,,,,2.0,,1.0,1.5,1.0,1.5,1.0,,,0.07692307692307693,,,,,0.3824,0.2,0.13333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612756,Eddie House,Eddie House,2067,PHX,528.0,9,4.0,16,17,17,2,33,,1.0,4.0,16,,,,,,2.0,,,22.22222222222222,,,,,,0.25,,0.41985,16.849999999999998,7.0,,1.0,3.0,,,1.0,,,2.0,,2.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,7.0,2.0,,,0.25,0.25,0.25,,,,,,,,,,1.0,1.0,,0.75,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,0.4213,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,2617.0,44,-2.0,86,87,23,10,173,2.0,4.0,9.0,92,1.0,4.0,5.0,6.0,2.0,2.0,0.1111111111111111,,12.121212121212121,0.10256410256410256,0.1111111111111111,,0.18181818181818182,0.2,0.4,0.3,0.45652499999999996,10.600000000000001,1.0,2.0,2.0,3.0,1.0,,5.0,1.0,,10.0,4.0,6.0,,8.0,10.0,2.0,22.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,,0.4,0.4,0.5555555555555556,0.5,0.5,0.1,0.07142857142857142,0.02127659574468085,,,,1.0,1.0,,0.5,0.6666666666666666,0.5,0.3,0.1,,,,23.0,0.011627906976744186,1.0,,,,,,1.0,,,,2.0,,6.0,,1.0,,,,,2.0,,2.0,1.0,,,,,,,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3979,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,304.0,5,-4.0,8,8,5,1,16,,,,9,,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,493.0,8,2.0,15,16,13,1,31,1.0,,1.0,13,,,,,,1.0,,,12.5,,,,,0.5,,1.0,0.611475,,5.0,1.0,,,,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,,3.0,2.0,,,,,,,,,,5.0,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,1.0,1.0,1.0,,,,,,0.5,,,24.8,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,1610612756,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,PHX,205.0,3,-2.0,8,7,7,1,15,,,,10,,,1.0,1.0,,,,,11.11111111111111,,,,,,,,,,7.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,7.0,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
