EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,HeaveAttempts,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,Clear Path Fouls,DefensiveGoaltends,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,HeaveMakes,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,24497.0,408,-45.0,727,739,253.0,214.0,92.0,1466,15.0,35.0,5.0,11.0,12.0,35.0,7.0,10.0,1.0,1.0,3.0,4.0,13.0,35.0,2.0,3.0,10.0,32.0,86.0,20.0,45.0,35.0,159.0,791,2.0,9.0,2.0,3.0,,10.0,9.0,27.0,6.0,14.0,15.0,51.0,14.0,50.0,42.0,34.0,13.0,10.0,44.0,9.0,53.0,4.0,23.0,14.0,115.0,5.0,7.0,23.0,32.0,7.0,39.0,1.0,11.0,5.0,23.0,15.0,9.0,,32.0,15.0,15.0,47.0,36.0,,1.0,47.0,6.0,23.0,2.0,1.0,1.0,,1.0,,51.0,253.0,7.0,2.0,0.21875,0.2258064516129032,0.7,0.4444444444444444,0.6666666666666666,0.4285714285714285,0.4545454545454545,0.3720930232558139,0.2222222222222222,0.3333333333333333,0.4732824427480916,0.4166666666666667,0.4390243902439024,0.52,0.4166666666666667,0.5204081632653061,0.3435114503816794,0.1162790697674418,0.1714285714285714,0.0285714285714285,21.53846153846154,0.71875,0.0867924528301886,0.017921146953405,0.0853658536585365,0.0864553314121037,0.018348623853211,0.0306122448979591,0.0185185185185185,0.101010101010101,0.0754716981132075,0.0909090909090909,0.0158730158730158,,0.2671755725190839,0.4285714285714285,0.5172413793103449,0.2671755725190839,0.3428571428571428,0.3529411764705882,0.25,0.0763358778625954,0.7,0.7,0.7142857142857143,0.2671755725190839,0.3714285714285714,0.3714285714285714,0.6923076923076923,0.4166666666666667,0.0833333333333333,1.0,1.0,0.1666666666666666,0.2682926829268293,0.0975609756097561,0.75,0.2439024390243902,0.3,0.6106870229007634,0.3823529411764705,0.4828607692307692,0.4858099999999999,0.47117375,0.1554054054054054,0.2233009708737864,0.0628930817610062,0.320754716981132,9.774418604651162,24.808888888888887,0.3480055020632737,1.0,5.0,5.0,16.0,1.0,5.0,7.0,1.0,1.0,2.0,6.0,2.0,8.0,,1.0,1.0,2.0,3.0,0.1875,0.0833333333333333,0.0285714285714285,0.0208333333333333,,0.0555555555555555,0.0833333333333333,0.074074074074074,0.2666666666666666,0.1221374045801526,0.3125,0.3846153846153846,,0.2,0.4545454545454545,,2.0,4.0,,,1.0,,,,1.0,18.0,0.5,1.0,,True,,,,,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,28764.0,479,-46.0,847,859,296.0,259.0,130.0,1706,50.0,87.0,35.0,34.0,34.0,79.0,,1.0,,1.0,,1.0,,3.0,,,2.0,99.0,213.0,,4.0,48.0,246.0,970,28.0,51.0,,1.0,9.0,65.0,35.0,73.0,,3.0,22.0,92.0,92.0,106.0,,2.0,,17.0,12.0,9.0,21.0,,7.0,4.0,51.0,39.0,13.0,64.0,82.0,48.0,130.0,8.0,7.0,3.0,17.0,5.0,7.0,,24.0,5.0,16.0,28.0,52.0,5.0,3.0,66.0,8.0,26.0,9.0,3.0,2.0,1.0,3.0,2.0,92.0,296.0,2.0,9.0,0.4646464646464646,0.6133333333333333,,,,,,0.4647887323943662,0.5490196078431373,0.4794520547945205,0.456221198156682,0.5384615384615384,0.4605263157894737,0.5,0.5803571428571429,0.5056179775280899,0.0184331797235023,0.0798122065727699,0.160919540229885,,26.27450980392157,0.7083333333333334,0.2245614035087719,0.1065573770491803,0.1444444444444444,0.2053333333333333,0.1079136690647482,0.1538461538461538,0.0652173913043478,0.2333333333333333,0.1858407079646017,0.1451612903225806,0.0808080808080808,0.6666666666666666,0.4009216589861751,0.5747126436781609,0.684931506849315,0.3640552995391705,0.430379746835443,0.430379746835443,0.7058823529411765,0.0046082949308755,,,,0.0138248847926267,,,,0.6730769230769231,0.0192307692307692,,,,0.4473684210526316,0.0131578947368421,,0.0263157894736842,,0.4193548387096774,,0.450499074074074,0.5074520408163266,0.4586459999999999,0.1106382978723404,0.1125541125541125,0.2642276422764227,0.3739837398373983,8.718779342723005,29.45,0.3494687131050767,22.0,21.0,15.0,47.0,1.0,9.0,1.0,6.0,3.0,5.0,4.0,1.0,12.0,,3.0,3.0,2.0,4.0,0.0638297872340425,0.15625,0.088235294117647,0.1176470588235294,0.0789473684210526,0.2307692307692307,0.2682926829268293,0.1428571428571428,0.34,0.216589861751152,0.3191489361702128,0.3409090909090909,0.3333333333333333,0.6285714285714286,0.6176470588235294,0.0454545454545454,48.0,2.0,,1.0,,0.1020408163265306,,1.0,,,,,,True,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,17800.0,297,-63.0,533,545,188.0,143.0,60.0,1078,12.0,22.0,10.0,3.0,25.0,58.0,1.0,3.0,,,,1.0,3.0,7.0,,1.0,2.0,42.0,95.0,4.0,10.0,7.0,103.0,595,7.0,15.0,,,,14.0,12.0,30.0,1.0,3.0,,27.0,54.0,30.0,12.0,7.0,3.0,6.0,6.0,3.0,9.0,2.0,5.0,1.0,21.0,8.0,3.0,26.0,30.0,12.0,42.0,2.0,6.0,2.0,3.0,2.0,3.0,1.0,6.0,1.0,18.0,37.0,17.0,3.0,1.0,11.0,1.0,5.0,1.0,13.0,12.0,1.0,13.0,8.0,27.0,188.0,5.0,1.0,0.6428571428571429,0.6923076923076923,1.0,0.4,,0.3333333333333333,0.4,0.4421052631578947,0.4666666666666667,0.4,0.4571428571428571,0.4666666666666667,0.4090909090909091,0.4681818181818182,0.4666666666666667,0.3970588235294117,0.0952380952380952,0.0631578947368421,0.0909090909090909,0.0517241379310344,19.269102990033225,0.5,0.1125541125541125,0.0392156862745098,0.0588235294117647,0.1028368794326241,0.0456431535269709,0.0253164556962025,0.0512820512820512,0.0705882352941176,0.1318681318681318,0.09375,0.0377358490566037,0.6153846153846154,0.2095238095238095,0.5454545454545454,0.6,0.5523809523809524,0.4310344827586206,0.4545454545454545,0.68,0.0285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.0666666666666666,0.4285714285714285,0.4285714285714285,1.0,0.6666666666666666,,,,,0.0909090909090909,0.0303030303030303,,0.0606060606060606,0.5,0.3047619047619048,0.4285714285714285,0.4450104761904761,0.5109090909090909,0.4290545454545454,0.0458715596330275,0.0505050505050505,0.1359223300970873,0.2621359223300971,13.138947368421054,24.25,0.3527204502814259,5.0,2.0,5.0,15.0,,1.0,,3.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,,0.0666666666666666,0.0833333333333333,0.037037037037037,0.081081081081081,0.05,0.1176470588235294,0.1454545454545454,,0.6666666666666666,0.1428571428571428,0.3333333333333333,0.3571428571428571,0.4,0.5,0.6666666666666666,0.2,6.0,1.0,,,1.0,0.0425531914893617,,1.0,,,,,,True,,,,,,,,,,,
2752,1610612757,Sergei Monia,Sergei Monia,2752,POR,2398.0,40,-28.0,73,73,27.0,30.0,11.0,146,,3.0,,,,1.0,1.0,4.0,,,,,,2.0,,,,,4.0,1.0,6.0,1.0,4.0,90,,,,,1.0,1.0,,,,,1.0,1.0,,,3.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,2.0,2.0,1.0,3.0,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,,,2.0,,1.0,,,,,,,1.0,27.0,1.0,,,,1.0,0.1666666666666666,,,0.1666666666666666,,,,0.15,,,0.1818181818181818,0.5,0.5,0.6,0.25,0.3333333333333333,,13.953488372093023,,0.0769230769230769,,,0.0689655172413793,0.0303030303030303,,,0.2,,,,,0.3,,,0.1,,,,0.4,0.25,0.25,1.0,0.2,,,,,,,,,,,,,,0.9,,0.5546,,,0.0909090909090909,0.2,0.25,0.25,4.65,23.88333333333333,0.3698630136986301,,,,,,,,1.0,,,,1.0,,,,,,,,,,0.1428571428571428,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,11770.0,196,-27.0,368,369,106.0,150.0,45.0,737,12.0,21.0,8.0,8.0,4.0,12.0,2.0,3.0,,,1.0,1.0,1.0,4.0,,,1.0,17.0,40.0,3.0,7.0,19.0,62.0,401,4.0,11.0,,,2.0,10.0,4.0,12.0,1.0,2.0,10.0,21.0,24.0,10.0,9.0,4.0,1.0,1.0,7.0,1.0,8.0,1.0,7.0,,17.0,11.0,5.0,15.0,21.0,13.0,34.0,3.0,9.0,3.0,4.0,1.0,7.0,1.0,11.0,,17.0,35.0,25.0,3.0,5.0,24.0,1.0,10.0,3.0,5.0,3.0,2.0,5.0,5.0,21.0,106.0,5.0,3.0,0.7058823529411765,0.8,1.0,0.4285714285714285,,0.5,0.4285714285714285,0.425,0.3636363636363636,0.3333333333333333,0.4574468085106383,0.3636363636363636,0.3928571428571428,0.5254237288135594,0.4166666666666667,0.5,0.1489361702127659,0.025,,,16.666666666666664,0.3636363636363636,0.1485148514851485,0.0758620689655172,0.1020408163265306,0.1333333333333333,0.0727272727272727,0.1176470588235294,0.0350877192982456,0.1923076923076923,0.14,0.1379310344827586,0.1153846153846153,1.0,0.4468085106382978,0.5714285714285714,0.5714285714285714,0.2553191489361702,0.3333333333333333,0.3333333333333333,0.75,0.0638297872340425,0.6666666666666666,0.6666666666666666,1.0,0.0851063829787234,0.25,0.25,1.0,0.7272727272727273,,,,,0.5714285714285714,0.0714285714285714,1.0,0.0714285714285714,,0.5957446808510638,0.25,0.5023787234042554,0.5549909090909091,0.5113392857142857,0.1785714285714285,0.2040816326530612,0.1612903225806451,0.3387096774193548,7.102499999999999,23.642857142857142,0.2880434782608695,3.0,4.0,1.0,7.0,,,,1.0,1.0,1.0,6.0,,3.0,,3.0,1.0,2.0,,0.1428571428571428,0.0714285714285714,0.0625,0.05,0.0625,,0.12,0.05,0.6666666666666666,0.1489361702127659,0.1428571428571428,0.1666666666666666,1.0,0.375,0.5,0.3333333333333333,4.0,1.0,,,,0.081081081081081,,,,,,,1.0,True,,,,,,,,,,,
101110,1610612757,Martell Webster,Martell Webster,101110,POR,52579.0,876,-240.0,1653,1634,552.0,488.0,195.0,3287,35.0,53.0,15.0,17.0,25.0,62.0,20.0,59.0,,4.0,4.0,20.0,37.0,94.0,5.0,12.0,29.0,67.0,133.0,57.0,153.0,50.0,355.0,1886,12.0,21.0,4.0,9.0,7.0,43.0,18.0,41.0,16.0,49.0,23.0,107.0,68.0,66.0,156.0,93.0,37.0,10.0,19.0,8.0,27.0,5.0,3.0,9.0,62.0,17.0,18.0,67.0,86.0,24.0,110.0,4.0,19.0,8.0,21.0,12.0,18.0,,39.0,13.0,17.0,81.0,44.0,1.0,5.0,58.0,3.0,20.0,9.0,11.0,7.0,3.0,11.0,3.0,107.0,552.0,23.0,9.0,0.5074626865671642,0.576271186440678,0.912280701754386,0.3725490196078431,0.4444444444444444,0.3265306122448979,0.375,0.5037593984962406,0.5714285714285714,0.4390243902439024,0.5332167832167832,0.6,0.4666666666666667,0.5641025641025641,0.6323529411764706,0.5147058823529411,0.534965034965035,0.075187969924812,0.0943396226415094,0.0161290322580645,18.630573248407643,0.5384615384615384,0.1173380035026269,0.0281456953642384,0.1153846153846153,0.1169188445667125,0.0284653465346534,0.0290697674418604,0.024390243902439,0.0798122065727699,0.1201716738197424,0.131578947368421,0.0273972602739726,0.2727272727272727,0.1853146853146853,0.660377358490566,0.7291666666666666,0.2167832167832167,0.4032258064516129,0.4098360655737705,0.52,0.2062937062937063,0.3389830508474576,0.3448275862068966,1.0,0.3286713286713286,0.3936170212765957,0.3936170212765957,0.8648648648648649,0.5,0.1333333333333333,,,0.1666666666666666,0.1888888888888888,0.2222222222222222,0.2,0.3222222222222222,0.4137931034482758,0.7202797202797203,0.3978494623655914,0.5170247368421053,0.5114413043478261,0.4974707865168539,0.066006600660066,0.1333333333333333,0.1211267605633802,0.3014084507042253,10.146616541353389,24.306535947712423,0.3339382940108893,10.0,9.0,7.0,18.0,1.0,3.0,7.0,6.0,1.0,1.0,11.0,3.0,9.0,3.0,2.0,1.0,6.0,3.0,0.2222222222222222,0.0232558139534883,0.0138888888888888,0.0294117647058823,0.0220588235294117,0.0441176470588235,0.176,0.0714285714285714,0.4857142857142857,0.0629370629370629,0.3888888888888889,0.5,0.5714285714285714,0.6666666666666666,0.5294117647058824,0.2,16.0,1.0,1.0,,1.0,0.0344827586206896,,1.0,4.0,15.0,0.8,0.75,,False,1.0,0.0065359477124183,0.0169491525423728,,,,,,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,56462.0,941,-252.0,1734,1732,569.0,546.0,188.0,3466,43.0,73.0,8.0,32.0,38.0,93.0,4.0,14.0,,,,5.0,8.0,33.0,1.0,1.0,13.0,99.0,206.0,12.0,47.0,90.0,324.0,1939,9.0,18.0,1.0,1.0,4.0,25.0,37.0,70.0,1.0,18.0,37.0,114.0,42.0,156.0,36.0,32.0,8.0,13.0,106.0,29.0,135.0,12.0,46.0,45.0,299.0,9.0,19.0,44.0,67.0,11.0,78.0,2.0,22.0,12.0,36.0,23.0,25.0,3.0,61.0,16.0,35.0,79.0,84.0,,7.0,105.0,10.0,43.0,12.0,1.0,,1.0,2.0,1.0,114.0,569.0,14.0,10.0,0.2121212121212121,0.2164948453608247,1.0,0.2553191489361702,1.0,0.0555555555555555,0.2608695652173913,0.4805825242718446,0.5,0.5285714285714286,0.4624505928853755,0.5526315789473685,0.4375,0.535234899328859,0.5952380952380952,0.5428571428571428,0.1857707509881423,0.0631067961165048,0.0958904109589041,0.032258064516129,18.47658260422028,0.5901639344262295,0.0717781402936378,0.0138248847926267,0.101063829787234,0.0786516853932584,0.0136645962732919,0.0242424242424242,0.008955223880597,0.0747663551401869,0.0803212851405622,0.0884353741496598,0.016,0.5,0.2885375494071146,0.589041095890411,0.6515151515151515,0.3675889328063241,0.4086021505376344,0.4222222222222222,0.2105263157894736,0.0553359683794466,0.2857142857142857,0.2857142857142857,1.0,0.1304347826086956,0.2424242424242424,0.2424242424242424,1.0,0.4210526315789473,,,,0.0526315789473684,0.3636363636363636,0.0568181818181818,,0.1477272727272727,0.0769230769230769,0.4743083003952569,0.25,0.4645208333333331,0.4729823529411764,0.4787454022988505,0.1503496503496503,0.1799163179916318,0.0771604938271604,0.3518518518518518,10.324757281553396,25.03191489361702,0.3281430219146482,6.0,20.0,18.0,40.0,1.0,17.0,15.0,2.0,,4.0,10.0,4.0,13.0,1.0,4.0,,11.0,5.0,0.075,0.0714285714285714,,0.0129870129870129,0.0101010101010101,0.0181818181818181,0.0533333333333333,0.1463414634146341,0.2558139534883721,0.1581027667984189,0.45,0.4864864864864865,0.1111111111111111,0.75,0.625,0.1666666666666666,4.0,3.0,,,,0.0132450331125827,,,1.0,,1.0,1.0,,False,,,,1.0,1.0,,,,,,
1520,1610612757,Charles Smith,Charles Smith,1520,POR,8473.0,141,-6.0,275,277,93.0,80.0,22.0,552,5.0,9.0,,3.0,5.0,14.0,4.0,10.0,,,1.0,3.0,7.0,13.0,,1.0,4.0,10.0,25.0,11.0,23.0,3.0,56.0,280,,1.0,,,,,4.0,9.0,2.0,7.0,1.0,15.0,18.0,2.0,33.0,13.0,7.0,4.0,5.0,2.0,7.0,,3.0,1.0,16.0,,1.0,5.0,6.0,1.0,7.0,,5.0,,,,2.0,,2.0,1.0,4.0,14.0,3.0,,,4.0,2.0,3.0,,4.0,2.0,,4.0,3.0,15.0,93.0,3.0,,0.9,0.9,1.0,0.4782608695652174,,0.2857142857142857,0.4782608695652174,0.4,,0.4444444444444444,0.5520833333333334,,0.4375,0.5714285714285714,,0.46875,0.4791666666666667,0.16,0.3333333333333333,,17.05685618729097,,0.0526315789473684,,0.0434782608695652,0.0508474576271186,0.0077519379844961,,,0.064516129032258,0.0256410256410256,,,0.75,0.1875,0.5555555555555556,0.8333333333333334,0.2916666666666667,0.3571428571428571,0.3571428571428571,1.0,0.2083333333333333,0.4,0.4,1.0,0.2708333333333333,0.5384615384615384,0.5384615384615384,1.0,,,,,,0.1875,0.1875,0.3333333333333333,0.25,0.25,0.6666666666666666,0.5384615384615384,0.5286572916666666,,0.5271375,0.0612244897959183,0.1153846153846153,,0.2678571428571428,11.104,24.14782608695652,0.3381818181818182,,2.0,,2.0,,2.0,1.0,1.0,,,5.0,,,,,,1.0,,0.5,,,0.0256410256410256,0.0357142857142857,,0.08,0.1666666666666666,0.8,0.0416666666666666,,,,,0.6666666666666666,,,,2.0,,,,,,,,,,,False,,,,,,,,,,,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,66765.0,1113,-200.0,2034,2042,546.0,552.0,206.0,4076,96.0,147.0,15.0,38.0,71.0,196.0,,1.0,,,,,2.0,7.0,,2.0,6.0,194.0,419.0,2.0,8.0,71.0,465.0,2209,19.0,36.0,,,3.0,41.0,45.0,108.0,2.0,6.0,25.0,121.0,210.0,178.0,6.0,6.0,2.0,15.0,41.0,19.0,60.0,8.0,18.0,16.0,139.0,14.0,30.0,87.0,122.0,18.0,140.0,7.0,37.0,12.0,39.0,20.0,40.0,3.0,79.0,20.0,41.0,84.0,115.0,1.0,4.0,135.0,15.0,63.0,12.0,34.0,25.0,8.0,34.0,22.0,121.0,546.0,10.0,12.0,0.5412371134020618,0.5675675675675675,1.0,0.25,,0.3333333333333333,0.2857142857142857,0.4630071599045346,0.5277777777777778,0.4166666666666667,0.4613583138173302,0.5277777777777778,0.4210526315789473,0.4774127310061601,0.5256410256410257,0.4448529411764705,0.018735362997658,0.035799522673031,0.0612244897959183,,24.955908289241624,0.4936708860759494,0.1116816431322208,0.0187667560321715,0.1282051282051282,0.1154985192497532,0.0198456449834619,0.0333333333333333,0.0163487738419618,0.0921052631578947,0.1454545454545454,0.1403508771929824,0.0333333333333333,0.6470588235294118,0.3442622950819672,0.6530612244897959,0.6956521739130435,0.4590163934426229,0.3622448979591837,0.3622448979591837,0.6901408450704225,0.0023419203747072,,,,0.0163934426229508,0.2857142857142857,0.2857142857142857,1.0,0.4166666666666667,,,,,0.3333333333333333,,,0.0526315789473684,0.3333333333333333,0.3629976580796253,0.3333333333333333,0.4667917840375589,0.461365625,0.4633756637168141,0.1326315789473684,0.1349036402569593,0.0881720430107526,0.2602150537634408,10.4035799522673,27.275,0.2684365781710914,10.0,23.0,27.0,76.0,1.0,11.0,7.0,4.0,,5.0,25.0,9.0,19.0,,7.0,3.0,18.0,,0.0789473684210526,0.0746268656716417,,0.0248447204968944,0.0267857142857142,0.0204081632653061,0.095,0.0952380952380952,0.4791666666666667,0.1779859484777517,0.3552631578947368,0.3857142857142857,0.3703703703703703,0.6666666666666666,0.6052631578947368,0.2,18.0,4.0,1.0,,2.0,0.0059171597633136,1.0,5.0,,,,,,False,,,,,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,123954.0,2066,-396.0,3734,3703,864.0,862.0,479.0,7437,177.0,338.0,122.0,68.0,150.0,364.0,6.0,13.0,1.0,2.0,5.0,9.0,10.0,38.0,,5.0,16.0,421.0,961.0,16.0,51.0,197.0,1087.0,4152,91.0,177.0,1.0,2.0,24.0,209.0,84.0,183.0,10.0,25.0,76.0,274.0,408.0,434.0,45.0,35.0,9.0,75.0,79.0,44.0,123.0,3.0,43.0,27.0,290.0,117.0,45.0,241.0,317.0,145.0,462.0,41.0,50.0,18.0,72.0,37.0,69.0,6.0,141.0,25.0,54.0,157.0,260.0,21.0,9.0,277.0,31.0,119.0,33.0,11.0,7.0,4.0,11.0,9.0,274.0,864.0,16.0,29.0,0.4845605700712589,0.5528455284552846,0.9375,0.3137254901960784,0.5,0.4,0.3061224489795918,0.4380853277835588,0.5141242937853108,0.4590163934426229,0.4397233201581028,0.5167597765363129,0.4759615384615384,0.4774933804060017,0.538659793814433,0.5310077519379846,0.050395256916996,0.0780437044745057,0.1272189349112426,0.0109890109890109,29.59776796093932,0.5106382978723404,0.1740072202166065,0.078894133513149,0.1246537396121883,0.1638029782359679,0.0764966740576496,0.1168539325842696,0.0453857791225416,0.1883495145631068,0.137037037037037,0.1240601503759398,0.0824949698189134,0.8181818181818182,0.3339920948616601,0.5236686390532544,0.6,0.3596837944664031,0.412087912087912,0.4166666666666667,0.6,0.0128458498023715,0.4615384615384615,0.4615384615384615,1.0,0.0375494071146245,0.2631578947368421,0.2631578947368421,0.9,0.6815642458100558,0.0111731843575419,0.5,1.0,,0.3269230769230769,0.0432692307692307,0.5555555555555556,0.0769230769230769,0.3125,0.3843873517786561,0.2571428571428571,0.4501461386138614,0.5140050955414013,0.4457898058252426,0.1081818181818181,0.1134413727359389,0.1922723091076357,0.2520699172033118,9.168262226847034,25.407843137254897,0.2313872522763792,68.0,37.0,94.0,259.0,2.0,41.0,9.0,21.0,7.0,31.0,32.0,6.0,35.0,3.0,12.0,17.0,29.0,5.0,0.1081081081081081,0.3009708737864077,0.0538461538461538,0.0654205607476635,0.0704845814977973,0.0531914893617021,0.2121212121212121,0.1263157894736842,0.423728813559322,0.2559288537549407,0.3629343629343629,0.4069264069264069,0.4148936170212766,0.5573770491803278,0.5441176470588235,0.1911764705882352,104.0,13.0,,6.0,2.0,0.0928381962864721,,,,3.0,,,1.0,False,,,,,,1.0,,,,,
