EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,Loose Ball Fouls Drawn,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,LostBallOutOfBoundsTurnovers,3SecondViolations,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Corner3Assists,StepOutOfBoundsTurnovers,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGA,PenaltyCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,DefensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,15614.0,260,-15,480,484,124,147,64,964,30.0,57.0,4.0,6.0,5.0,14.0,10.0,19.0,15.0,27.0,3.0,5.0,8.0,27.0,1.0,5.0,4.0,55.0,103,11.0,32.0,18.0,161.0,481,6.0,11.0,1.0,5.0,4.0,19.0,10.0,27.0,4.0,7.0,27.0,50.0,60.0,30.0,3.0,6.0,27.0,8.0,8.0,10.0,1.0,11.0,1.0,7.0,1.0,2.0,23.0,1.0,8.0,7.0,17.0,24.0,9.0,33.0,3.0,9.0,5.0,4.0,10.0,2.0,7.0,8.0,3.0,1.0,18,1.0,4.0,10.0,33.0,4.0,4.0,19.0,1.0,23.0,1.0,2.0,10.0,1.0,5.0,2.0,3.0,5.0,3.0,1.0,27.0,124,4.0,1.0,0.45454545454545453,0.4807692307692308,0.9090909090909091,0.34375,0.2,0.34375,0.5339805825242718,0.5454545454545454,0.37037037037037035,0.5296296296296297,0.46875,0.3225806451612903,0.5482758620689655,0.5277777777777778,0.38235294117647056,0.23703703703703705,0.07766990291262135,0.12280701754385964,0.05263157894736842,29.58257713248639,0.5555555555555556,0.09444444444444444,0.044444444444444446,0.14285714285714285,0.016666666666666666,0.10480349344978165,0.0375,0.09523809523809523,0.03125,0.011764705882352941,0.018867924528301886,0.125,0.04081632653061224,0.10989010989010989,0.16666666666666666,0.05084745762711865,0.6,0.4222222222222222,0.5263157894736842,0.6,0.5666666666666667,0.14074074074074075,0.5263157894736842,0.5555555555555556,0.3,0.2,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.037037037037037035,0.6,0.6,0.6666666666666666,0.2,0.2962962962962963,0.2962962962962963,1.0,0.375,0.6666666666666666,0.25,0.3125,0.2,1.0,0.45161290322580644,0.35714285714285715,0.12903225806451613,0.6592592592592592,0.2962962962962963,0.5076240740740742,0.4785535714285714,0.49039032258064513,0.06944444444444445,0.08928571428571429,0.11801242236024845,0.16770186335403728,6.606796116504855,25.281249999999996,0.25833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,4183.0,70,-18,132,128,33,35,20,260,2.0,3.0,,,1.0,2.0,,4.0,8.0,11.0,,2.0,3.0,9.0,1.0,2.0,2.0,10.0,18,3.0,11.0,8.0,37.0,134,1.0,1.0,1.0,2.0,2.0,7.0,2.0,6.0,2.0,2.0,6.0,16.0,4.0,9.0,,,9.0,3.0,2.0,3.0,,3.0,,3.0,,,6.0,1.0,1.0,,5.0,5.0,2.0,7.0,1.0,,,,3.0,,,,3.0,,3,,1.0,1.0,2.0,,,7.0,,10.0,,,5.0,,,,,,,,6.0,33,,,0.8,0.8,1.0,0.2727272727272727,0.5,0.2727272727272727,0.5555555555555556,1.0,0.3333333333333333,0.5,0.8333333333333334,0.25,0.5441176470588235,0.875,0.3,0.3793103448275862,0.1111111111111111,0.3333333333333333,0.25,23.417721518987342,1.0,0.10869565217391304,0.02127659574468085,,0.041666666666666664,0.08196721311475409,0.028169014084507043,,,0.041666666666666664,0.05,0.3333333333333333,,0.08333333333333333,,0.07692307692307693,,0.10344827586206896,0.6666666666666666,1.0,1.0,0.13793103448275862,,,,0.3793103448275862,0.7272727272727273,0.7272727272727273,0.75,0.06896551724137931,,,,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,0.5,1.0,0.25,0.5,0.25,0.4827586206896552,0.3333333333333333,0.44444827586206903,0.29301666666666665,0.44014999999999993,0.14705882352941177,0.21739130434782608,0.1891891891891892,0.16216216216216217,13.005555555555555,25.481818181818184,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,2876.0,48,4,87,91,28,39,11,178,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,10.0,,,,,,,,8.0,18,,,2.0,18.0,84,2.0,5.0,,,,4.0,3.0,5.0,,2.0,8.0,8.0,8.0,,,4.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,3.0,3.0,9.0,5.0,14.0,,2.0,1.0,1.0,6.0,,1.0,,5.0,,6,1.0,2.0,4.0,5.0,,,8.0,,2.0,,,,1.0,2.0,1.0,,2.0,1.0,,8.0,28,,1.0,0.5,0.6666666666666666,,,,,0.4444444444444444,0.4,0.6,0.4444444444444444,0.4,0.6,0.47368421052631576,0.4,0.6666666666666666,,,,,24.509803921568626,1.0,0.09375,0.08823529411764706,0.23076923076923078,0.25,0.13333333333333333,0.10526315789473684,,0.3333333333333333,0.05263157894736842,0.3333333333333333,0.1111111111111111,,0.125,0.2727272727272727,,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.2777777777777778,0.6,0.6,,0.5555555555555556,0.3,0.3,1.0,,,,,,,,,0.4,0.5,,,,,0.2,1.0,,0.16666666666666666,,0.41609444444444443,0.44127500000000003,0.40245999999999993,,,0.2222222222222222,0.4444444444444444,12.399999999999999,,0.3218390804597701,1.0,3.0,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,40580.0,676,-21,1230,1229,334,408,187,2459,21.0,40.0,7.0,14.0,5.0,11.0,6.0,17.0,,2.0,,,,7.0,,3.0,,27.0,59,,7.0,20.0,74.0,1241,7.0,16.0,,3.0,12.0,26.0,6.0,15.0,,15.0,27.0,36.0,18.0,,,10.0,7.0,,10.0,9.0,2.0,11.0,2.0,3.0,1.0,5.0,24.0,12.0,35.0,13.0,72.0,91.0,50.0,141.0,1.0,23.0,11.0,12.0,10.0,1.0,4.0,16.0,6.0,1.0,26,3.0,9.0,53.0,114.0,9.0,7.0,62.0,20.0,47.0,1.0,,9.0,15.0,17.0,15.0,,17.0,13.0,1.0,27.0,334,12.0,13.0,0.6666666666666666,0.8181818181818182,,,,,0.4576271186440678,0.4375,0.4,0.4090909090909091,0.3684210526315789,0.4,0.4157303370786517,0.40625,0.4090909090909091,0.10606060606060606,0.1694915254237288,0.225,0.058823529411764705,7.920110192837466,0.38461538461538464,0.1592920353982301,0.06903353057199212,0.09848484848484848,0.0975609756097561,0.14554794520547945,0.0746031746031746,0.040268456375838924,0.08653846153846154,0.07874015748031496,0.10377358490566038,0.19696969696969696,0.16822429906542055,0.13145539906103287,0.10185185185185185,0.034482758620689655,0.7647058823529411,0.6060606060606061,0.525,0.6774193548387096,0.6666666666666666,0.25757575757575757,0.35294117647058826,0.375,0.6666666666666666,0.030303030303030304,,,,,,,,0.10606060606060606,,,,0.7368421052631579,0.5,0.2857142857142857,0.15789473684210525,,,0.7333333333333333,0.45454545454545453,,0.7121212121212122,,0.5026659090909091,0.521246875,0.5196400000000001,0.12162162162162163,0.13432835820895522,0.35135135135135137,0.36486486486486486,2.589830508474576,24.957142857142856,0.27154471544715447,3.0,6.0,12.0,2.0,0.13043478260869565,0.061224489795918366,1.0,5.0,0.058823529411764705,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,22998.0,383,-15,692,688,183,199,106,1380,19.0,29.0,5.0,8.0,2.0,4.0,15.0,30.0,18.0,49.0,,1.0,2.0,6.0,,,3.0,52.0,108,2.0,7.0,25.0,135.0,718,8.0,18.0,,,2.0,18.0,10.0,22.0,3.0,5.0,28.0,56.0,48.0,3.0,3.0,6.0,5.0,2.0,6.0,26.0,7.0,33.0,5.0,12.0,1.0,13.0,73.0,1.0,13.0,4.0,13.0,19.0,15.0,34.0,1.0,9.0,7.0,2.0,10.0,1.0,7.0,7.0,3.0,4.0,17,1.0,7.0,7.0,18.0,1.0,,27.0,1.0,33.0,5.0,,19.0,,6.0,4.0,,6.0,4.0,1.0,28.0,183,5.0,,0.5384615384615384,0.5714285714285714,0.5,0.2857142857142857,,0.3333333333333333,0.48148148148148145,0.4444444444444444,0.45454545454545453,0.4782608695652174,0.4444444444444444,0.46,0.5232558139534884,0.47368421052631576,0.4827586206896552,0.06086956521739131,0.05555555555555555,0.10344827586206896,0.06666666666666667,17.761557177615572,0.5882352941176471,0.050980392156862744,0.04391891891891892,0.05333333333333334,0.01818181818181818,0.051515151515151514,0.039886039886039885,0.056338028169014086,,0.056962025316455694,0.02127659574468085,0.05,0.037037037037037035,0.05785123966942149,0.04838709677419355,0.019230769230769232,0.6666666666666666,0.25217391304347825,0.6551724137931034,0.7307692307692307,0.5789473684210527,0.2608695652173913,0.5,0.5357142857142857,0.2,0.4260869565217391,0.3673469387755102,0.375,0.7777777777777778,0.008695652173913044,,,,0.05217391304347826,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444,0.625,,,,,0.16,0.5,0.12,0.3130434782608696,0.4,0.43784561403508776,0.45564375,0.40329791666666676,0.14728682170542637,0.1557377049180328,0.13333333333333333,0.2074074074074074,10.778703703703707,27.771428571428572,0.26445086705202314,1.0,2.0,1.0,2.0,0.08333333333333333,0.037037037037037035,,,,0.07692307692307693,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.02040816326530612,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,13397.0,223,-35,405,402,104,127,50,807,7.0,17.0,1.0,1.0,,2.0,3.0,9.0,19.0,49.0,2.0,2.0,7.0,28.0,1.0,1.0,7.0,29.0,75,9.0,30.0,12.0,97.0,413,1.0,5.0,1.0,1.0,1.0,6.0,11.0,18.0,7.0,3.0,34.0,12.0,46.0,12.0,15.0,,28.0,7.0,7.0,18.0,9.0,27.0,7.0,8.0,4.0,6.0,63.0,,1.0,3.0,4.0,7.0,1.0,8.0,,3.0,1.0,2.0,10.0,2.0,5.0,6.0,5.0,,16,2.0,3.0,2.0,13.0,,1.0,17.0,8.0,13.0,1.0,4.0,4.0,1.0,,,,,,,34.0,104,3.0,1.0,0.20689655172413793,0.20689655172413793,0.4444444444444444,0.3,1.0,0.3,0.38666666666666666,0.2,0.6111111111111112,0.40476190476190477,0.4166666666666667,0.62,0.43119266055045874,0.5,0.6346153846153846,0.2857142857142857,0.09333333333333334,0.29411764705882354,,26.939655172413794,0.625,0.025157232704402517,0.006802721088435374,0.06521739130434782,,0.03414634146341464,0.00510204081632653,0.021739130434782608,,,,,,0.05714285714285714,0.08571428571428572,,,0.1619047619047619,0.4117647058823529,0.5833333333333334,0.2857142857142857,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.4666666666666667,0.3877551020408163,0.40425531914893614,0.21052631578947367,0.01904761904761905,1.0,1.0,1.0,0.26666666666666666,0.25,0.25,0.2857142857142857,0.16666666666666666,1.0,,0.16666666666666666,1.0,1.0,0.08,,0.28,0.44761904761904764,0.25,0.46230761904761897,0.37818000000000007,0.415068,0.037037037037037035,0.05128205128205128,0.061855670103092786,0.35051546391752575,13.351999999999997,25.063333333333336,0.25679012345679014,,,,,,,1.0,,,,3.0,3.0,,2.0,1.0,0.42857142857142855,0.04081632653061224,0.42857142857142855,,,,,,,,,,,,,True,,,,,,,,,
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,13581.0,226,13,408,424,104,111,71,832,10.0,23.0,3.0,5.0,2.0,7.0,4.0,5.0,8.0,32.0,,,3.0,5.0,2.0,3.0,1.0,22.0,60,3.0,5.0,21.0,74.0,431,6.0,11.0,2.0,3.0,5.0,23.0,8.0,19.0,1.0,6.0,22.0,18.0,26.0,3.0,6.0,4.0,4.0,3.0,2.0,36.0,6.0,42.0,5.0,10.0,3.0,23.0,90.0,1.0,4.0,3.0,19.0,24.0,5.0,29.0,,9.0,5.0,4.0,7.0,3.0,6.0,7.0,1.0,,14,,2.0,9.0,25.0,2.0,1.0,22.0,,28.0,4.0,,13.0,3.0,3.0,,2.0,3.0,3.0,,22.0,104,4.0,2.0,0.4090909090909091,0.45,0.3333333333333333,0.6,0.6666666666666666,0.75,0.36666666666666664,0.5454545454545454,0.42105263157894735,0.4076923076923077,0.6428571428571429,0.4,0.4805194805194805,0.6764705882352942,0.4782608695652174,0.07692307692307693,0.03333333333333333,0.08695652173913043,,18.29268292682927,0.5,0.1165644171779141,0.02197802197802198,0.07692307692307693,0.03225806451612903,0.10891089108910891,0.023474178403755867,0.017857142857142856,0.037037037037037035,0.020202020202020204,0.034482758620689655,0.03571428571428571,0.11764705882352941,0.1780821917808219,0.10344827586206896,,1.0,0.35384615384615387,0.43478260869565216,0.47619047619047616,0.3,0.07692307692307693,0.8,0.8,,0.49230769230769234,0.25,0.25,0.75,,,,,0.07692307692307693,0.6,0.6,0.3333333333333333,0.35714285714285715,0.6,,0.21428571428571427,0.6666666666666666,,0.35,0.2857142857142857,0.05,0.4307692307692308,0.75,0.4823515625,0.4744458333333334,0.44824210526315783,0.17567567567567569,0.18840579710144928,0.3108108108108108,0.2972972972972973,11.093333333333332,33.940000000000005,0.2549019607843137,,2.0,2.0,1.0,0.10526315789473684,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,
2648,1610612750,Ronald Dupree,Ronald Dupree,2648,MIN,7265.0,121,-34,226,227,59,82,29,453,13.0,19.0,3.0,4.0,5.0,5.0,3.0,6.0,3.0,9.0,,,,,,,,19.0,34,,,4.0,42.0,239,5.0,7.0,,,3.0,13.0,7.0,11.0,,2.0,16.0,20.0,18.0,,,6.0,,,6.0,2.0,2.0,4.0,1.0,,1.0,1.0,10.0,2.0,10.0,1.0,10.0,13.0,12.0,25.0,,4.0,3.0,1.0,,,,7.0,,,7,,2.0,9.0,20.0,2.0,5.0,14.0,2.0,16.0,,,7.0,1.0,,,,,,3.0,16.0,59,,1.0,0.5263157894736842,0.625,,,,,0.5588235294117647,0.7142857142857143,0.6363636363636364,0.5588235294117647,0.7142857142857143,0.6363636363636364,0.5,0.65,0.5714285714285714,,0.17647058823529413,0.2631578947368421,0.16666666666666666,18.846153846153847,,0.125,0.12987012987012986,0.03571428571428571,0.06666666666666667,0.10185185185185185,0.11214953271028037,0.13043478260869565,0.1111111111111111,0.1388888888888889,0.038461538461538464,0.045454545454545456,0.05263157894736842,0.20512820512820512,0.045454545454545456,,,0.5588235294117647,0.6842105263157895,0.9285714285714286,0.46153846153846156,0.17647058823529413,0.5,0.6,0.6666666666666666,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,0.5714285714285714,0.75,,,,,0.45454545454545453,1.0,,0.5588235294117647,,0.5016764705882353,0.5108333333333333,0.5213181818181818,0.17073170731707318,0.17073170731707318,0.30952380952380953,0.38095238095238093,6.982352941176471,,0.2610619469026549,,2.0,1.0,,0.3333333333333333,,,,0.25,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,15113.0,252,-3,446,442,121,171,66,888,14.0,28.0,1.0,4.0,5.0,7.0,4.0,9.0,9.0,29.0,,2.0,5.0,11.0,1.0,1.0,3.0,27.0,66,5.0,13.0,14.0,83.0,436,1.0,9.0,1.0,2.0,,5.0,8.0,20.0,3.0,6.0,28.0,22.0,32.0,9.0,6.0,2.0,10.0,5.0,7.0,30.0,4.0,34.0,3.0,10.0,6.0,14.0,72.0,1.0,13.0,8.0,15.0,25.0,15.0,40.0,4.0,11.0,8.0,3.0,7.0,,6.0,4.0,1.0,1.0,11,3.0,1.0,6.0,21.0,2.0,2.0,18.0,,18.0,,,8.0,1.0,2.0,2.0,,2.0,1.0,,28.0,121,5.0,1.0,0.4074074074074074,0.4230769230769231,0.6,0.38461538461538464,0.5,0.4166666666666667,0.4090909090909091,0.1111111111111111,0.4,0.43670886075949367,0.22727272727272727,0.4782608695652174,0.4715909090909091,0.22727272727272727,0.5185185185185185,0.16455696202531644,0.10606060606060606,0.21428571428571427,0.1111111111111111,18.67924528301887,0.6363636363636364,0.09433962264150944,0.065,0.14035087719298245,0.024390243902439025,0.10648148148148148,0.058091286307053944,0.08620689655172414,0.06,0.05434782608695652,0.030303030303030304,0.1111111111111111,0.05405405405405406,0.1038961038961039,0.10869565217391304,0.10526315789473684,0.5,0.35443037974683544,0.5,0.6363636363636364,0.5714285714285714,0.11392405063291139,0.4444444444444444,0.5,,0.3670886075949367,0.3103448275862069,0.3103448275862069,0.3333333333333333,0.02531645569620253,,,,0.13924050632911392,0.45454545454545453,0.45454545454545453,0.6,0.36363636363636365,0.25,,0.09090909090909091,1.0,1.0,0.30434782608695654,0.7142857142857143,0.13043478260869565,0.5189873417721519,0.5,0.48442115384615403,0.473895,0.4443727272727273,0.09195402298850575,0.10810810810810811,0.060240963855421686,0.3373493975903614,9.184848484848485,26.792307692307695,0.2713004484304933,1.0,2.0,,,0.09090909090909091,0.058823529411764705,,,,0.2727272727272727,2.0,2.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,1.0,0.09090909090909091,,,,,,,,,,,True,,,,,,,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,10871.0,181,24,333,332,86,90,59,665,12.0,20.0,1.0,1.0,1.0,2.0,2.0,5.0,17.0,57.0,1.0,3.0,4.0,14.0,,3.0,6.0,31.0,82,5.0,17.0,20.0,97.0,319,3.0,6.0,,3.0,4.0,10.0,4.0,19.0,7.0,6.0,20.0,48.0,14.0,15.0,,,13.0,4.0,4.0,14.0,3.0,17.0,3.0,3.0,5.0,6.0,37.0,1.0,1.0,4.0,11.0,20.0,3.0,23.0,1.0,8.0,6.0,2.0,6.0,2.0,5.0,4.0,1.0,,10,,3.0,6.0,11.0,,1.0,16.0,1.0,24.0,2.0,2.0,11.0,1.0,1.0,,1.0,1.0,,,20.0,86,,1.0,0.7741935483870968,0.7741935483870968,1.0,0.29411764705882354,,0.3125,0.3780487804878049,0.5,0.21052631578947367,0.3888888888888889,0.3333333333333333,0.2692307692307692,0.43577981651376146,0.45454545454545453,0.3103448275862069,0.1717171717171717,0.04878048780487805,0.15,,29.52853598014888,0.6,0.0859375,0.006289308176100629,0.13333333333333333,0.05263157894736842,0.0949367088607595,0.011235955056179775,0.02564102564102564,,,0.0625,0.025,0.0967741935483871,0.12280701754385964,0.16666666666666666,0.01818181818181818,,0.20202020202020202,0.6,0.7058823529411765,0.75,0.050505050505050504,0.4,0.4,,0.5757575757575758,0.2982456140350877,0.30357142857142855,0.8823529411764706,0.030303030303030304,0.3333333333333333,0.3333333333333333,1.0,0.1414141414141414,0.2857142857142857,0.2857142857142857,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,,,0.07692307692307693,0.5,0.23076923076923078,0.37373737373737376,0.3076923076923077,0.47160515463917524,0.41805000000000003,0.43954,0.10185185185185185,0.12087912087912088,0.10309278350515463,0.20618556701030927,14.025609756097559,28.923529411764708,0.25825825825825827,1.0,5.0,1.0,,0.38461538461538464,0.1,,,,,2.0,2.0,1.0,,,0.2857142857142857,0.017543859649122806,0.3333333333333333,,,1.0,0.038461538461538464,,,,,,,,,True,,,,,,,,,
