EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyOffPossPct,Corner3FGA,AtRimAssists,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,Corner3Frequency,LongMidRangeFGM,LongMidRangeFGA,FtPoints,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,OffRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,on,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3Assists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,9673.0,161.0,-13,306,313.0,128.0,33.0,619,1.0,7.0,15.0,30.0,45.0,341.0,12.0,2.0,18.0,26.0,37.0,5.0,7.0,30.0,1.0,0.5,0.5,0.5232558139534884,14.367816091954023,0.16981132075471697,0.06451612903225806,0.145985401459854,0.20588235294117646,0.1111111111111111,0.23333333333333334,0.14285714285714285,0.16666666666666666,0.4904299999999999,5.3566666666666665,,,,,,,,,8.0,,,,21.0,,,,,0.4444444444444444,0.4,,,,,,,,,0.5666666666666667,,0.5670571428571429,0.17777777777777778,,108.0,10.0,17.0,18.0,3.0,8.0,1.0,21.0,108.0,0.6,0.75,0.5666666666666667,0.5882352941176471,0.7142857142857143,0.6,0.35294117647058826,,1.0,3.0,2.0,2.0,2.0,0.2857142857142857,,4.0,6.0,15.0,5.0,3.0,6.0,11.0,27.0,1.0,9.0,0.05714285714285714,0.07801418439716312,0.07142857142857142,0.14634146341463414,0.045454545454545456,0.2,0.6666666666666666,0.6666666666666666,0.75,0.23684210526315788,0.23684210526315788,9.0,2.0,6.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.4530999999999999,0.26666666666666666,4.0,9.0,4.0,6.0,0.4444444444444444,1.0,0.4444444444444444,False,2.0,2.0,,8.0,4.0,1.0,5.0,,6.0,1.0,1.0,,,2.0,1.0,2.0,15.0,3.0,4.0,2.0,10.0,5.0,1.0,4.0,10.0,5.0,1.0,4.0,0.13333333333333333,0.17647058823529413,0.14285714285714285,0.46153846153846156,,0.1388888888888889,0.10526315789473684,,0.06896551724137931,0.42857142857142855,0.16129032258064516,0.09090909090909091,0.5,,0.25,0.3333333333333333,1.0,2.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101209,1610612747,Devin Green,Devin Green,101209,LAL,8074.0,135.0,-43,256,259.0,128.0,35.0,515,1.0,9.0,6.0,26.0,25.0,289.0,2.0,3.0,10.0,14.0,24.0,3.0,5.0,13.0,1.0,0.23076923076923078,0.21428571428571427,0.32894736842105265,14.285714285714286,0.12345679012345678,0.0967741935483871,0.11607142857142858,0.06896551724137931,0.1111111111111111,0.32142857142857145,0.1111111111111111,0.125,0.44780535714285713,8.750000000000002,,1.0,,,,2.0,,,8.0,,1.0,,12.0,,,,,0.5,0.4444444444444444,0.07142857142857142,0.03571428571428571,,,,,,,0.39285714285714285,,0.49746666666666667,0.32,23.799999999999997,113.0,4.0,9.0,10.0,3.0,7.0,1.0,18.0,113.0,0.8333333333333334,1.0,0.32142857142857145,0.4444444444444444,0.6666666666666666,0.75,0.44140625,1.0,1.0,3.0,1.0,2.0,,0.4,0.03571428571428571,1.0,8.0,13.0,4.0,4.0,7.0,10.0,21.0,1.0,8.0,0.07368421052631578,0.072,,0.15384615384615385,0.09090909090909091,0.2857142857142857,0.125,0.125,1.0,0.22857142857142856,0.24242424242424243,6.0,2.0,13.0,16.0,16.0,0.15384615384615385,0.14285714285714285,0.36363636363636365,0.3909214285714286,0.64,2.0,4.0,3.0,2.0,0.5,0.6666666666666666,0.5,False,,2.0,2.0,12.0,4.0,1.0,2.0,1.0,1.0,,2.0,2.0,,1.0,,3.0,6.0,,1.0,1.0,,,,,,,,2.0,0.15384615384615385,0.3333333333333333,0.1111111111111111,0.0625,0.0625,0.06666666666666667,0.15625,0.05263157894736842,0.08,,0.15384615384615385,,,1.0,0.5,0.14285714285714285,,,1.0,3.0,3.0,1.0,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,193019.0,3217.0,233,6150,6120.0,1773.0,783.0,12270,66.0,168.0,364.0,709.0,1184.0,6428.0,428.0,107.0,398.0,555.0,736.0,108.0,212.0,255.0,42.0,0.5133991537376587,0.5238095238095238,0.5569143932267169,18.095373261424925,0.17863554757630162,0.15970149253731344,0.17425810904071773,0.15752461322081576,0.21951219512195122,0.18181818181818182,0.39285714285714285,0.4370860927152318,0.5083655603917301,4.9132581100141035,69.0,193.0,5.0,19.0,80.0,215.0,7.0,22.0,168.0,210.0,190.0,69.0,286.0,0.875,0.37209302325581395,0.3181818181818182,0.37735849056603776,0.493006993006993,0.5185185185185185,0.2326839826839827,0.20887445887445888,0.35751295336787564,0.3612565445026178,0.8695652173913043,0.13286713286713286,0.2631578947368421,1.0,0.698051948051948,0.3631578947368421,0.5120659090909091,0.14189189189189189,25.987906976744185,1925.0,266.0,430.0,300.0,326.0,443.0,123.0,1003.0,1925.0,0.41208791208791207,0.46153846153846156,0.4653679653679654,0.6186046511627907,0.680306905370844,0.40225563909774437,0.3130081300813008,22.0,148.0,75.0,22.0,104.0,32.0,0.49056603773584906,0.023809523809523808,32.0,111.0,216.0,117.0,90.0,124.0,181.0,313.0,35.0,131.0,0.059558117195004805,0.06045694200351494,0.055350553505535055,0.16914893617021276,0.14031620553359683,0.12012987012987013,0.2882882882882883,0.2882882882882883,0.46875,0.1284313725490196,0.16273291925465838,121.0,95.0,179.0,376.0,376.0,0.5307262569832403,0.5135658914728682,0.5784615384615385,0.5043573122529643,0.31756756756756754,51.0,95.0,60.0,78.0,0.49586776859504134,0.6643356643356644,0.5368421052631579,False,71.0,106.0,27.0,111.0,56.0,55.0,48.0,9.0,50.0,19.0,53.0,72.0,10.0,15.0,16.0,65.0,116.0,25.0,24.0,11.0,64.0,45.0,2.0,17.0,64.0,39.0,5.0,24.0,0.07898448519040903,0.09069767441860466,0.10119047619047619,0.25906735751295334,0.04245283018867924,0.06290956749672345,0.06789250353606789,0.055222088835534214,0.05732484076433121,0.08888888888888889,0.22010398613518198,0.046798029556650245,0.609375,0.42424242424242425,0.1568627450980392,0.4108527131782946,0.6698113207547169,27.0,25.0,43.0,40.0,8.0,79.0,0.031007751937984496,11.0,2.0,3.0,3.0,22.0,71.0,25.0,30.0,3.0,2.0,4.0,5.0,1.0,12.0,0.31645569620253167,0.009302325581395349,0.010362694300518135,0.5,0.5,0.9090909090909091,0.02097902097902098,0.6666666666666666,1.0,0.375,0.2751937984496124,0.30985915492957744,,,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,166040.0,2767.0,200,5334,5313.0,1550.0,681.0,10647,28.0,82.0,227.0,450.0,939.0,5641.0,210.0,58.0,174.0,234.0,271.0,55.0,146.0,212.0,10.0,0.5044444444444445,0.5238095238095238,0.5465657741559954,16.429622363903874,0.09260244811069718,0.1012216404886562,0.09461663947797716,0.09950248756218906,0.0684931506849315,0.10553410553410554,0.34146341463414637,0.36363636363636365,0.5360049222797927,5.7524444444444445,88.0,245.0,7.0,18.0,120.0,327.0,10.0,24.0,68.0,339.0,242.0,88.0,169.0,0.9416666666666667,0.3669724770642202,0.4166666666666667,0.37037037037037035,0.543859649122807,0.5573770491803278,0.42084942084942084,0.3153153153153153,0.35918367346938773,0.35918367346938773,0.9204545454545454,0.3157894736842105,0.3888888888888889,1.0,0.767052767052767,0.36363636363636365,0.5257949999999999,0.0724174653887114,25.440978593272177,1714.0,176.0,269.0,244.0,219.0,300.0,76.0,681.0,1714.0,0.5374449339207048,0.547085201793722,0.3462033462033462,0.654275092936803,0.7333333333333333,0.5625,0.32133483314585676,82.0,113.0,139.0,68.0,91.0,32.0,0.6232876712328768,0.10553410553410554,23.0,99.0,125.0,81.0,63.0,27.0,37.0,180.0,16.0,68.0,0.015126050420168067,0.014790468364831553,0.015053763440860216,0.09718670076726342,0.11241217798594848,0.1274131274131274,0.23232323232323232,0.23469387755102042,0.6086956521739131,0.08202653799758745,0.13545816733067728,33.0,63.0,114.0,283.0,283.0,0.5526315789473685,0.5560975609756098,0.5847107438016529,0.5223383663366337,0.30138445154419596,13.0,25.0,16.0,8.0,0.48484848484848486,0.43859649122807015,0.52,False,50.0,70.0,6.0,55.0,35.0,30.0,9.0,1.0,2.0,11.0,71.0,59.0,9.0,6.0,7.0,52.0,84.0,8.0,8.0,23.0,11.0,4.0,4.0,3.0,16.0,6.0,,44.0,0.07777777777777778,0.10780669144981413,0.06097560975609756,0.012269938650306749,0.005405405405405406,0.01386748844375963,0.016339869281045753,0.014124293785310734,0.013108614232209739,0.017391304347826087,0.07692307692307693,0.028720626631853787,0.375,0.32142857142857145,0.38461538461538464,0.34146341463414637,0.7142857142857143,18.0,22.0,30.0,27.0,28.0,91.0,0.13658536585365855,32.0,3.0,6.0,11.0,23.0,63.0,34.0,21.0,3.0,,2.0,,,,0.37362637362637363,,,0.3902439024390244,0.3902439024390244,1.0,0.10526315789473684,0.5,1.0,0.39285714285714285,0.3073170731707317,0.36507936507936506,5.0,4.0,1.0,0.010101010101010102,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,92392.0,1540.0,83,2885,2876.0,1049.0,397.0,5761,19.0,38.0,119.0,263.0,446.0,2994.0,92.0,39.0,137.0,191.0,273.0,28.0,54.0,159.0,14.0,0.4524714828897338,0.458628841607565,0.4816414686825054,15.4144305307096,0.13537549407114624,0.11746987951807229,0.13095238095238096,0.14792899408284024,0.13636363636363635,0.08983451536643026,0.5,0.5757575757575758,0.48740617577197143,11.293536121673007,19.0,86.0,1.0,4.0,50.0,160.0,1.0,6.0,70.0,141.0,84.0,19.0,75.0,0.94,0.3125,0.16666666666666666,0.31645569620253167,0.5175438596491229,0.5072463768115942,0.37825059101654845,0.2033096926713948,0.22093023255813954,0.22093023255813954,0.8947368421052632,0.07017543859649122,0.25,1.0,0.5862884160756501,0.2261904761904762,0.5098244186046511,0.15695067264573992,24.869374999999998,982.0,44.0,88.0,146.0,49.0,68.0,23.0,155.0,982.0,0.6134453781512605,0.73,0.20803782505910165,0.5,0.5569620253164557,0.4772727272727273,0.34038128249566724,74.0,23.0,66.0,41.0,26.0,10.0,0.48148148148148145,0.17494089834515367,56.0,137.0,58.0,19.0,14.0,48.0,82.0,86.0,4.0,27.0,0.04984423676012461,0.056348074179743225,0.058091286307053944,0.13253012048192772,0.11065573770491803,0.32387706855791965,0.40875912408759124,0.42105263157894735,0.7142857142857143,0.06473214285714286,0.0944055944055944,51.0,22.0,66.0,131.0,131.0,0.3333333333333333,0.3828125,0.4309210526315789,0.5014865079365078,0.2937219730941704,20.0,36.0,28.0,38.0,0.5490196078431373,0.631578947368421,0.5555555555555556,False,14.0,30.0,11.0,33.0,18.0,3.0,31.0,3.0,15.0,10.0,25.0,16.0,6.0,2.0,6.0,17.0,72.0,6.0,6.0,12.0,34.0,20.0,2.0,12.0,34.0,19.0,,24.0,0.06844106463878327,0.10227272727272728,0.13157894736842105,0.12295081967213115,0.02631578947368421,0.07061503416856492,0.06031746031746032,0.036855036855036855,0.06824925816023739,0.0784313725490196,0.12355212355212356,0.043859649122807015,0.5588235294117647,0.631578947368421,0.05,0.234375,0.4666666666666667,5.0,5.0,15.0,15.0,32.0,62.0,0.25,31.0,,2.0,13.0,5.0,30.0,18.0,9.0,2.0,,,3.0,,3.0,0.2903225806451613,,,0.4189189189189189,0.4189189189189189,0.967741935483871,0.03508771929824561,,,0.40625,0.234375,0.16666666666666666,,,,0.029197080291970802,2.0,0.012345679012345678,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,196272.0,3271.0,305,6263,6244.0,1894.0,807.0,12507,148.0,325.0,795.0,1651.0,2825.0,6669.0,992.0,91.0,251.0,352.0,422.0,123.0,250.0,233.0,48.0,0.48152634766807995,0.49100968188105115,0.5543219666931007,38.438063531696486,0.11260655002243158,0.13787878787878788,0.11838006230529595,0.09014084507042254,0.1751412429378531,0.14983863531581373,0.4553846153846154,0.4820846905537459,0.4603544131238444,11.728225317989097,164.0,474.0,12.0,32.0,180.0,518.0,16.0,43.0,297.0,381.0,470.0,164.0,649.0,0.7055555555555556,0.3474903474903475,0.37209302325581395,0.35019455252918286,0.502283105022831,0.5755813953488372,0.23881973259566622,0.21853388658367912,0.3459915611814346,0.3481953290870488,0.6951219512195121,0.1461187214611872,0.375,0.9166666666666666,0.446288612263716,0.34893617021276596,0.4452982857142858,0.10513274336283186,26.0523166023166,1995.0,270.0,450.0,598.0,246.0,359.0,60.0,831.0,1995.0,0.37610062893081764,0.3853092783505155,0.2074688796680498,0.6,0.6716417910447762,0.34814814814814815,0.3185374421203896,44.0,144.0,147.0,55.0,127.0,76.0,0.508,0.02028584601198709,377.0,876.0,695.0,113.0,81.0,50.0,70.0,818.0,66.0,286.0,0.02391200382592061,0.023850674040788108,0.018656716417910446,0.14469453376205788,0.12422360248447205,0.40387275242047027,0.430365296803653,0.43684820393974505,0.4562334217506631,0.12416666666666666,0.15285943345804381,176.0,235.0,491.0,1051.0,1051.0,0.4786150712830957,0.48137931034482756,0.5714285714285714,0.45286180555555544,0.3720353982300885,25.0,47.0,86.0,38.0,0.48863636363636365,0.2146118721461187,0.5319148936170213,False,81.0,144.0,77.0,353.0,79.0,42.0,19.0,1.0,10.0,28.0,92.0,51.0,22.0,14.0,22.0,67.0,69.0,12.0,8.0,12.0,28.0,18.0,3.0,7.0,30.0,14.0,1.0,38.0,0.04784978800726832,0.10666666666666667,0.055384615384615386,0.05025125628140704,0.0047169811320754715,0.02369077306733167,0.03806734992679356,0.016055045871559634,0.0273972602739726,0.006896551724137931,0.08873720136518772,0.02578268876611418,0.4666666666666667,0.22297297297297297,0.16,0.1986206896551724,0.5625,32.0,15.0,122.0,113.0,18.0,234.0,0.02482758620689655,16.0,4.0,11.0,6.0,70.0,216.0,76.0,159.0,4.0,3.0,9.0,1.0,,,0.3247863247863248,0.005791505791505791,0.006329113924050633,0.36363636363636365,0.36363636363636365,0.8125,0.0502283105022831,0.36363636363636365,0.75,0.3333333333333333,0.2979310344827586,0.32407407407407407,2.0,2.0,,0.014840182648401826,12.0,0.022684310018903593,1.0,33.0
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,79949.0,1332.0,63,2516,2512.0,851.0,332.0,5028,34.0,86.0,117.0,273.0,345.0,2617.0,108.0,28.0,111.0,159.0,247.0,27.0,78.0,119.0,8.0,0.42857142857142855,0.43902439024390244,0.4739010989010989,15.217391304347826,0.12937062937062938,0.09491525423728814,0.12055507372072853,0.10894941634241245,0.037037037037037035,0.2621951219512195,0.3953488372093023,0.4146341463414634,0.4646518404907976,10.045787545787547,8.0,24.0,,,18.0,55.0,1.0,2.0,50.0,54.0,23.0,8.0,88.0,1.0,0.32727272727272727,0.5,0.3333333333333333,0.5,0.5319148936170213,0.1676829268292683,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,,,,0.42073170731707316,0.34782608695652173,0.48862205882352944,0.14492753623188406,25.470909090909092,899.0,40.0,83.0,126.0,129.0,156.0,33.0,339.0,899.0,0.5384615384615384,0.5833333333333334,0.2530487804878049,0.4819277108433735,0.6060606060606061,0.5,0.35731319554848967,31.0,71.0,41.0,18.0,51.0,12.0,0.6538461538461539,0.09451219512195122,43.0,104.0,57.0,27.0,21.0,49.0,88.0,76.0,5.0,23.0,0.0603448275862069,0.07093425605536333,0.036036036036036036,0.1639784946236559,0.11682242990654206,0.3170731707317073,0.41346153846153844,0.41346153846153844,0.7674418604651163,0.06647398843930635,0.07903780068728522,41.0,25.0,60.0,104.0,104.0,0.4166666666666667,0.44155844155844154,0.5252525252525253,0.4647333333333334,0.30144927536231886,10.0,16.0,20.0,18.0,0.4878048780487805,0.37209302325581395,0.625,False,11.0,21.0,7.0,36.0,21.0,25.0,33.0,6.0,20.0,6.0,23.0,39.0,,9.0,9.0,27.0,56.0,11.0,9.0,5.0,12.0,6.0,2.0,4.0,15.0,11.0,,16.0,0.07692307692307693,0.20481927710843373,0.046511627906976744,0.23255813953488372,0.056074766355140186,0.09593023255813954,0.08050847457627118,0.062146892655367235,0.10583941605839416,0.05714285714285714,0.09606986899563319,0.03550295857988166,0.7333333333333333,0.29411764705882354,0.2,0.2727272727272727,0.5238095238095238,6.0,7.0,18.0,16.0,7.0,17.0,0.09090909090909091,10.0,1.0,2.0,2.0,4.0,10.0,6.0,,1.0,,2.0,,,,0.35294117647058826,,,0.3225806451612903,0.3225806451612903,1.0,0.046511627906976744,0.5,1.0,0.2857142857142857,0.12987012987012986,0.4,3.0,3.0,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,86892.0,1448.0,45,2709,2695.0,806.0,366.0,5404,1.0,12.0,49.0,140.0,321.0,2796.0,30.0,36.0,87.0,126.0,159.0,26.0,50.0,150.0,3.0,0.35,0.4407051282051282,0.47470238095238093,12.289079910856415,0.08895705521472393,0.12413793103448276,0.09700315457413249,0.09210526315789473,0.20238095238095238,0.038461538461538464,0.08333333333333333,0.125,0.49909967637540464,12.135714285714284,46.0,133.0,6.0,11.0,59.0,172.0,6.0,15.0,30.0,174.0,131.0,46.0,73.0,0.9830508474576272,0.3430232558139535,0.4,0.34705882352941175,0.43333333333333335,0.46875,0.5512820512820513,0.42628205128205127,0.3458646616541353,0.3484848484848485,0.9782608695652174,0.36666666666666664,0.5454545454545454,1.0,0.6987179487179487,0.3511450381679389,0.494385,0.09345794392523364,25.38023255813953,827.0,19.0,46.0,68.0,95.0,139.0,50.0,322.0,827.0,0.6938775510204082,0.7083333333333334,0.14743589743589744,0.41304347826086957,0.5135135135135135,0.5263157894736842,0.3052787006275378,39.0,32.0,48.0,25.0,24.0,7.0,0.48,0.125,29.0,82.0,46.0,44.0,33.0,22.0,33.0,52.0,,13.0,0.023965141612200435,0.025190839694656488,0.034482758620689655,0.09090909090909091,0.09223300970873786,0.26282051282051283,0.35365853658536583,0.35802469135802467,0.7931034482758621,0.046012269938650305,0.08496732026143791,15.0,9.0,25.0,98.0,98.0,0.36,0.46551724137931033,0.5,0.4968726190476191,0.3052959501557632,2.0,7.0,4.0,2.0,0.26666666666666666,0.23333333333333334,0.2857142857142857,False,3.0,7.0,4.0,17.0,14.0,13.0,11.0,,3.0,2.0,23.0,17.0,3.0,5.0,4.0,12.0,39.0,8.0,5.0,25.0,3.0,1.0,1.0,1.0,3.0,2.0,,27.0,0.1,0.1956521739130435,0.3333333333333333,0.034482758620689655,,0.02806122448979592,0.02491103202846975,0.01728395061728395,0.03642384105960265,,0.08273381294964029,0.01092896174863388,0.6666666666666666,1.0,,0.08045977011494253,0.42857142857142855,11.0,6.0,10.0,9.0,18.0,62.0,0.20689655172413793,13.0,,4.0,8.0,13.0,44.0,21.0,3.0,2.0,1.0,3.0,,,,0.3387096774193548,0.005813953488372093,0.007518796992481203,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,,,0.4444444444444444,0.5057471264367817,0.29545454545454547,,,,0.012195121951219513,2.0,0.011560693641618497,1.0,2.0
101144,1610612747,Von Wafer,Von Wafer,101144,LAL,4364.0,73.0,-25,139,140.0,68.0,25.0,279,,3.0,4.0,21.0,20.0,148.0,6.0,1.0,2.0,3.0,8.0,,1.0,12.0,,0.19047619047619047,0.18421052631578946,0.23809523809523808,26.219512195121954,0.03571428571428571,0.07142857142857142,0.04285714285714286,0.10526315789473684,0.3333333333333333,0.07894736842105263,,,0.4610216216216215,11.561904761904762,1.0,16.0,,,2.0,17.0,,,6.0,3.0,15.0,1.0,8.0,0.5,0.11764705882352941,,0.125,0.4,0.42857142857142855,0.4473684210526316,0.42105263157894735,0.0625,0.0625,1.0,,,,0.631578947368421,0.06666666666666667,0.44915,0.3,27.111764705882354,56.0,1.0,7.0,2.0,3.0,4.0,1.0,9.0,56.0,0.25,0.3333333333333333,0.18421052631578946,0.14285714285714285,0.25,,0.4028776978417266,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.02631578947368421,3.0,11.0,6.0,1.0,,,5.0,8.0,,3.0,,0.04225352112676056,,,,0.2894736842105263,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.07317073170731707,0.125,5.0,3.0,11.0,9.0,9.0,0.2727272727272727,0.21428571428571427,0.20454545454545456,0.4287724999999999,0.45,1.0,3.0,2.0,2.0,0.4,0.6,0.3333333333333333,False,1.0,4.0,2.0,,4.0,,3.0,2.0,,,,,,,1.0,1.0,9.0,1.0,,3.0,,,,,,,,,0.19047619047619047,0.42857142857142855,0.3333333333333333,,0.16666666666666666,0.125,,,0.13043478260869565,,,,,,,0.19047619047619047,0.25,1.0,,1.0,1.0,1.0,10.0,0.047619047619047616,1.0,,,1.0,,9.0,1.0,3.0,1.0,,,,,,0.1,,,1.0,1.0,,,,,1.0,0.42857142857142855,,,,,,,,,
1919,1610612747,Laron Profit,Laron Profit,1919,LAL,16486.0,275.0,-48,520,534.0,140.0,63.0,1054,2.0,6.0,37.0,66.0,101.0,529.0,26.0,11.0,23.0,34.0,42.0,10.0,24.0,24.0,2.0,0.5606060606060606,0.4819277108433735,0.5372340425531915,19.898819561551434,0.12299465240641712,0.18032786885245902,0.13709677419354838,0.1076923076923077,0.13333333333333333,0.07228915662650602,0.3333333333333333,0.3333333333333333,0.510529268292683,8.377272727272725,1.0,13.0,,,2.0,17.0,,,18.0,6.0,12.0,1.0,22.0,1.0,0.11764705882352941,,0.125,0.7,0.75,0.20481927710843373,0.1566265060240964,0.07692307692307693,0.07692307692307693,1.0,,,,0.6024096385542169,0.08333333333333333,0.508725,0.1782178217821782,26.341176470588238,155.0,26.0,33.0,48.0,10.0,15.0,4.0,35.0,155.0,0.6486486486486487,0.7058823529411765,0.39759036144578314,0.7878787878787878,0.8666666666666667,0.6153846153846154,0.2980769230769231,4.0,5.0,11.0,4.0,14.0,10.0,0.5833333333333334,0.04819277108433735,9.0,27.0,21.0,5.0,3.0,5.0,8.0,24.0,1.0,8.0,0.02631578947368421,0.028455284552845527,0.022727272727272728,0.1388888888888889,0.1956521739130435,0.3253012048192771,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.08888888888888889,0.1095890410958904,10.0,9.0,20.0,27.0,27.0,0.45,0.36,0.46551724137931033,0.48889791666666654,0.26732673267326734,5.0,7.0,7.0,6.0,0.7,0.7,0.7142857142857143,False,6.0,8.0,4.0,9.0,3.0,1.0,2.0,1.0,,,7.0,4.0,1.0,,1.0,2.0,4.0,1.0,1.0,,3.0,2.0,,1.0,5.0,4.0,,1.0,0.045454545454545456,0.09090909090909091,,,0.045454545454545456,0.03571428571428571,0.05,0.011627906976744186,0.05128205128205128,,0.12,,0.8,1.0,0.4,0.32,0.75,2.0,5.0,4.0,5.0,1.0,5.0,0.04,1.0,,,,,4.0,,,1.0,,1.0,,,,,,,0.25,0.25,1.0,,,,,0.16,,2.0,,2.0,,,,,
