EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
101122,1610612754,Danny Granger,Danny Granger,101122,IND,105906.0,1765,-57,3310,3318,1044,1070,393,6628,92.0,164.0,29.0,53.0,24.0,44.0,18.0,45.0,81.0,176.0,15.0,34.0,3.0,6.0,15.0,15.0,59.0,1.0,5.0,9.0,36.0,191.0,385.0,30.0,93.0,115.0,587.0,3388,35.0,66.0,1.0,8.0,35.0,108.0,43.0,99.0,15.0,51.0,52.0,183.0,262.0,120.0,87.0,3.0,50.0,3.0,56.0,15.0,34.0,1.0,53.0,37.0,90.0,24.0,13.0,23.0,7.0,23.0,217.0,27.0,90.0,14.0,46.0,176,31.0,253,131.0,384,10.0,58.0,28.0,30.0,46.0,3.0,27.0,34.0,1.0,19.0,3.0,9.0,80.0,6.0,29.0,101.0,211.0,19.0,12.0,139.0,14.0,15.0,148.0,15.0,68.0,1.0,12.0,61.0,1.0,1.0,45.0,4.0,12.0,62.0,44.0,1.0,2.0,1.0,1.0,183.0,1044,30.0,9.0,0.6858638743455497,0.7891566265060241,0.9666666666666667,0.3225806451612903,0.125,0.29411764705882354,0.3333333333333333,0.4961038961038961,0.5303030303030303,0.43434343434343436,0.49372384937238495,0.49324324324324326,0.43666666666666665,0.5395220588235294,0.5806451612903226,0.5140449438202247,0.19456066945606695,0.010752688172043012,0.08831168831168831,0.17073170731707318,0.1111111111111111,0.005681818181818182,0.01694915254237288,16.56050955414013,0.575,0.23134328358208955,0.10294117647058823,0.13590733590733592,0.08333333333333333,0.1419753086419753,0.06192660550458716,0.13712168004941322,0.07717678100263853,0.0967741935483871,0.08053691275167785,0.07482993197278912,0.06006006006006006,0.06796116504854369,0.10352422907488987,0.1601123595505618,0.14845360824742268,0.13537117903930132,0.15789473684210525,0.046948356807511735,0.7096774193548387,0.34309623430962344,0.5609756097560976,0.6764705882352942,0.5434782608695652,0.09414225941422594,0.4,0.45,0.5,0.3682008368200837,0.4602272727272727,0.46285714285714286,0.8888888888888888,0.07112970711297072,0.4411764705882353,0.4411764705882353,1.0,0.12343096234309624,0.2542372881355932,0.25862068965517243,0.9333333333333333,0.7162162162162162,0.5471698113207547,0.10344827586206896,0.04054054054054054,0.06756756756756757,0.2,1.0,0.29333333333333333,0.5454545454545454,0.1,0.4,0.24,0.25,0.5376569037656904,0.26785714285714285,0.4595900843881856,0.5102926229508197,0.45896506849315066,0.12969924812030076,0.1552511415525114,0.010638297872340425,0.1839863713798978,0.31175468483816016,9.783896103896103,25.70967741935484,0.31540785498489426,,,,,,True,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,49183.0,820,-101,1566,1573,518,583,187,3139,9.0,24.0,,2.0,5.0,8.0,16.0,32.0,13.0,37.0,15.0,23.0,1.0,5.0,7.0,32.0,109.0,3.0,8.0,10.0,36.0,38.0,93.0,47.0,132.0,69.0,286.0,1612,1.0,12.0,4.0,9.0,4.0,18.0,13.0,25.0,15.0,43.0,35.0,106.0,24.0,52.0,87.0,54.0,,1.0,108.0,32.0,7.0,1.0,98.0,20.0,118.0,15.0,5.0,63.0,9.0,26.0,256.0,1.0,8.0,,14.0,53,2.0,69,9.0,78,3.0,18.0,8.0,10.0,52.0,11.0,34.0,21.0,2.0,18.0,,3.0,73.0,4.0,14.0,22.0,57.0,1.0,4.0,54.0,2.0,6.0,76.0,2.0,15.0,4.0,12.0,1.0,,,,,1.0,1.0,1.0,,,,,106.0,518,8.0,12.0,0.3157894736842105,0.3157894736842105,0.6170212765957447,0.3560606060606061,0.4444444444444444,0.3488372093023256,0.35877862595419846,0.40860215053763443,0.08333333333333333,0.52,0.4822222222222222,0.3333333333333333,0.5220588235294118,0.5413385826771654,0.34782608695652173,0.6046511627906976,0.5866666666666667,0.007575757575757576,0.07526881720430108,0.125,0.125,,0.009174311926605505,18.319327731092436,0.7123287671232876,0.034482758620689655,,0.08688524590163935,0.01593625498007968,0.10606060606060606,0.004347826086956522,0.09029649595687332,0.012295081967213115,0.01744186046511628,0.015037593984962405,0.015228426395939087,0.005681818181818182,,0.06030150753768844,0.07878787878787878,0.11382113821138211,0.09574468085106383,0.13157894736842105,0.023076923076923078,1.0,0.10666666666666667,0.375,0.42857142857142855,0.1111111111111111,0.14222222222222222,0.5,0.5714285714285714,0.25,0.16444444444444445,0.35135135135135137,0.35135135135135137,0.5384615384615384,0.10222222222222223,0.6521739130434783,0.6521739130434783,0.8666666666666667,0.48444444444444446,0.29357798165137616,0.2962962962962963,0.5,0.09523809523809523,,,0.047619047619047616,0.38095238095238093,0.375,1.0,0.11764705882352941,0.625,0.10294117647058823,0.7142857142857143,0.5294117647058824,0.2777777777777778,0.6933333333333334,0.2962962962962963,0.4887276785714286,0.45105999999999996,0.48008208955223886,0.07851239669421488,0.14150943396226415,0.029411764705882353,0.06293706293706294,0.3706293706293706,10.617204301075269,25.217424242424244,0.33077905491698595,1.0,12.0,1.0,1.0,,True,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,20490.0,342,31,627,630,181,151,64,1257,15.0,22.0,5.0,6.0,5.0,9.0,1.0,4.0,9.0,19.0,4.0,10.0,2.0,,4.0,18.0,39.0,1.0,2.0,3.0,7.0,25.0,45.0,22.0,49.0,20.0,136.0,636,5.0,8.0,2.0,4.0,4.0,20.0,8.0,16.0,3.0,11.0,6.0,31.0,32.0,18.0,63.0,3.0,8.0,,39.0,18.0,4.0,,12.0,9.0,21.0,7.0,2.0,6.0,3.0,3.0,51.0,4.0,14.0,,11.0,39,7.0,57,18.0,75,1.0,9.0,6.0,3.0,7.0,4.0,5.0,10.0,,2.0,,3.0,17.0,1.0,4.0,19.0,36.0,2.0,3.0,21.0,2.0,4.0,23.0,,9.0,,1.0,3.0,,,3.0,,,3.0,3.0,,,,,31.0,181,6.0,1.0,0.64,0.7619047619047619,0.9545454545454546,0.4489795918367347,0.5,0.2727272727272727,0.4489795918367347,0.5555555555555556,0.625,0.5,0.6170212765957447,0.6666666666666666,0.46296296296296297,0.6442307692307693,0.7142857142857143,0.5166666666666667,0.5212765957446809,,0.08888888888888889,0.09090909090909091,0.25,0.05263157894736842,,17.310443490701,0.4117647058823529,0.3181818181818182,,0.16956521739130434,0.07650273224043716,0.16176470588235295,0.04938271604938271,0.16778523489932887,0.06818181818181818,0.09230769230769231,0.08163265306122448,0.057971014492753624,0.04918032786885246,0.05,0.12857142857142856,0.24074074074074073,0.16037735849056603,0.19047619047619047,0.11538461538461539,0.023809523809523808,1.0,0.23404255319148937,0.6818181818181818,0.75,0.5333333333333333,0.0425531914893617,0.25,0.3333333333333333,,0.20212765957446807,0.47368421052631576,0.5,0.8888888888888888,0.10638297872340426,0.4,0.4,0.75,0.4148936170212766,0.46153846153846156,0.46153846153846156,1.0,0.5,0.8333333333333334,0.2,0.16666666666666666,0.16666666666666666,0.5,1.0,0.3333333333333333,0.5555555555555556,0.14814814814814814,,0.25925925925925924,0.42857142857142855,0.7553191489361702,0.46153846153846156,0.5062000000000001,0.5617833333333334,0.5076788461538462,0.08737864077669903,0.16666666666666666,,0.14705882352941177,0.22794117647058823,8.797777777777778,25.240816326530616,0.2886762360446571,1.0,3.0,0.5,1.0,,True,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,9926.0,165,-10,289,307,77,103,31,596,9.0,19.0,5.0,12.0,1.0,7.0,6.0,9.0,3.0,12.0,,,,,,,,,,,,18.0,40.0,,,5.0,41.0,319,5.0,12.0,,,2.0,12.0,5.0,12.0,,,,10.0,26.0,10.0,,,10.0,,,,2.0,,1.0,2.0,3.0,2.0,,,,1.0,8.0,4.0,14.0,,3.0,25,5.0,33,18.0,51,2.0,9.0,4.0,5.0,3.0,,1.0,2.0,,2.0,,,5.0,,,13.0,23.0,2.0,,11.0,2.0,3.0,5.0,1.0,3.0,,,2.0,,,2.0,,,2.0,,,,,1.0,10.0,77,5.0,,0.7222222222222222,1.0,,,,,,0.45,0.4166666666666667,0.4166666666666667,0.45,0.4166666666666667,0.4166666666666667,0.4880952380952381,0.46153846153846156,0.4166666666666667,,,0.05,0.10526315789473684,,,,14.156626506024097,0.6,0.25,,0.25510204081632654,0.12844036697247707,0.13043478260869565,0.1,0.23140495867768596,0.12080536912751678,0.14814814814814814,0.13793103448275862,0.11320754716981132,0.14814814814814814,,0.4074074074074074,0.22857142857142856,0.16666666666666666,0.10526315789473684,0.25,0.1,,0.475,0.47368421052631576,0.5294117647058824,0.4444444444444444,0.225,0.6666666666666666,0.6666666666666666,1.0,0.3,0.25,0.25,1.0,,,,,,,,,1.0,0.4166666666666667,,,,,,0.5833333333333334,0.14285714285714285,,,,,0.475,,0.4618025,0.5236666666666667,0.46727499999999994,0.07142857142857142,0.07142857142857142,,0.2926829268292683,0.24390243902439024,7.062499999999998,,0.2664359861591695,,,,,,True,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,60948.0,1016,-118,1903,1906,618,583,220,3809,55.0,100.0,6.0,12.0,13.0,31.0,27.0,64.0,39.0,121.0,10.0,30.0,9.0,3.0,8.0,28.0,87.0,3.0,7.0,6.0,29.0,121.0,285.0,38.0,117.0,96.0,452.0,1983,9.0,23.0,7.0,16.0,6.0,45.0,25.0,77.0,9.0,37.0,47.0,124.0,98.0,144.0,84.0,30.0,8.0,2.0,85.0,28.0,29.0,,47.0,17.0,64.0,8.0,9.0,26.0,6.0,15.0,145.0,4.0,10.0,,13.0,76,15.0,104,14.0,118,3.0,40.0,24.0,16.0,49.0,8.0,23.0,37.0,,26.0,,11.0,86.0,4.0,26.0,30.0,70.0,2.0,14.0,94.0,1.0,2.0,133.0,7.0,53.0,1.0,12.0,19.0,,,9.0,2.0,8.0,19.0,9.0,,,,,124.0,618,6.0,11.0,0.4049586776859504,0.4188034188034188,0.7368421052631579,0.3247863247863248,0.4375,0.24324324324324326,0.33043478260869563,0.4245614035087719,0.391304347826087,0.3246753246753247,0.4427860696517413,0.5,0.33771929824561403,0.4837310195227766,0.5357142857142857,0.43356643356643354,0.291044776119403,,0.10175438596491228,0.17,0.15625,0.01652892561983471,,25.34754402224282,0.5697674418604651,0.18518518518518517,,0.10540915395284327,0.015723270440251572,0.06914893617021277,0.01680672268907563,0.09790979097909791,0.016018306636155607,0.026041666666666668,0.011363636363636364,0.011194029850746268,0.021621621621621623,,0.07462686567164178,0.10396039603960396,0.1394422310756972,0.07462686567164178,0.05555555555555555,0.014563106796116505,0.47368421052631576,0.24875621890547264,0.55,0.6626506024096386,0.509090909090909,0.15920398009950248,0.421875,0.5,0.14814814814814814,0.3009950248756219,0.32231404958677684,0.3277310924369748,0.4358974358974359,0.07462686567164178,0.3333333333333333,0.3333333333333333,0.9,0.21641791044776118,0.3218390804597701,0.3218390804597701,0.6785714285714286,0.3076923076923077,0.5,0.3333333333333333,0.23076923076923078,0.1794871794871795,0.42857142857142855,0.6666666666666666,0.2719298245614035,0.41935483870967744,0.07017543859649122,0.375,0.2543859649122807,0.20689655172413793,0.5398009950248757,0.32941176470588235,0.4700876884422111,0.51293,0.4795536036036035,0.12026726057906459,0.16012084592145015,0.00847457627118644,0.09955752212389381,0.2743362831858407,10.23157894736842,25.65128205128205,0.324750394114556,4.0,7.0,0.4444444444444444,0.75,,True,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,60304.0,1005,-58,1894,1901,594,668,220,3795,47.0,79.0,3.0,9.0,11.0,20.0,11.0,39.0,41.0,106.0,4.0,19.0,,2.0,7.0,26.0,78.0,3.0,9.0,11.0,29.0,99.0,224.0,30.0,97.0,53.0,341.0,1932,8.0,16.0,3.0,9.0,4.0,29.0,25.0,65.0,13.0,36.0,28.0,117.0,52.0,146.0,84.0,6.0,4.0,3.0,75.0,26.0,13.0,1.0,72.0,25.0,97.0,17.0,8.0,27.0,13.0,32.0,219.0,2.0,7.0,,12.0,72,5.0,89,9.0,98,2.0,27.0,21.0,6.0,34.0,8.0,20.0,26.0,2.0,14.0,2.0,1.0,60.0,4.0,17.0,33.0,80.0,3.0,12.0,69.0,1.0,4.0,76.0,5.0,30.0,,10.0,9.0,1.0,1.0,5.0,2.0,2.0,10.0,6.0,,,,,117.0,594,9.0,10.0,0.26262626262626265,0.26804123711340205,0.9333333333333333,0.30927835051546393,0.3333333333333333,0.3611111111111111,0.3191489361702128,0.4419642857142857,0.5,0.38461538461538464,0.4485981308411215,0.5,0.4405940594059406,0.47752808988764045,0.5370370370370371,0.49159663865546216,0.30218068535825543,0.010309278350515464,0.05803571428571429,0.10126582278481013,0.07692307692307693,0.018867924528301886,0.01282051282051282,19.348837209302324,0.5666666666666667,0.06578947368421052,,0.1,0.011513157894736841,0.06349206349206349,0.007936507936507936,0.0924092409240924,0.010465116279069767,0.015544041450777202,0.012195121951219513,0.00796812749003984,0.005263157894736842,0.016129032258064516,0.07661290322580645,0.06951871657754011,0.14035087719298245,0.05263157894736842,0.08928571428571429,0.011976047904191617,0.6,0.24610591900311526,0.5949367088607594,0.6619718309859155,0.2127659574468085,0.12149532710280374,0.28205128205128205,0.3055555555555556,0.18181818181818182,0.3302180685358255,0.3867924528301887,0.3942307692307692,0.34146341463414637,0.059190031152647975,0.21052631578947367,0.21052631578947367,1.0,0.24299065420560748,0.3333333333333333,0.33766233766233766,0.9230769230769231,0.36,0.3333333333333333,,,0.36,0.3333333333333333,1.0,0.19801980198019803,0.55,0.06930693069306931,0.2857142857142857,0.2871287128712871,0.3793103448275862,0.5482866043613707,0.3466666666666667,0.45592034700315454,0.5080025,0.434893298969072,0.08670520231213873,0.12048192771084337,,0.08504398826979472,0.34310850439882695,10.890624999999996,25.62268041237114,0.3136219640971489,,1.0,,,,True,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,51411.0,857,19,1589,1587,512,453,181,3176,32.0,48.0,4.0,4.0,6.0,12.0,19.0,52.0,32.0,76.0,4.0,18.0,1.0,,1.0,14.0,51.0,2.0,7.0,5.0,19.0,83.0,176.0,18.0,69.0,54.0,274.0,1608,10.0,19.0,2.0,8.0,8.0,34.0,23.0,59.0,5.0,20.0,36.0,97.0,80.0,86.0,45.0,9.0,2.0,2.0,49.0,14.0,14.0,,111.0,38.0,149.0,30.0,8.0,58.0,14.0,39.0,336.0,6.0,3.0,,15.0,42,2.0,59,9.0,68,1.0,30.0,17.0,13.0,36.0,6.0,25.0,14.0,,11.0,,3.0,50.0,4.0,17.0,20.0,55.0,2.0,3.0,56.0,1.0,1.0,69.0,2.0,20.0,,14.0,12.0,3.0,2.0,3.0,3.0,6.0,15.0,6.0,,,,1.0,97.0,512,9.0,14.0,0.4819277108433735,0.4878048780487805,0.8333333333333334,0.2608695652173913,0.25,0.25,0.26865671641791045,0.4715909090909091,0.5263157894736842,0.3898305084745763,0.4489795918367347,0.48148148148148145,0.3860759493670886,0.4891696750902527,0.53125,0.48,0.2816326530612245,,0.07954545454545454,0.125,0.11538461538461539,0.02631578947368421,,18.12638580931264,0.72,0.030303030303030304,,0.0660377358490566,0.006,0.08823529411764706,0.028985507246376812,0.0707196029776675,0.01272984441301273,,0.015037593984962405,0.004464285714285714,0.03125,0.02127659574468085,0.05150214592274678,0.042105263157894736,0.10328638497652583,0.07894736842105263,0.10714285714285714,0.008064516129032258,0.4,0.19591836734693877,0.6666666666666666,0.7619047619047619,0.625,0.21224489795918366,0.36538461538461536,0.41304347826086957,0.21052631578947367,0.31020408163265306,0.42105263157894735,0.43243243243243246,0.5,0.07346938775510205,0.2222222222222222,0.2222222222222222,1.0,0.20816326530612245,0.27450980392156865,0.27450980392156865,0.7857142857142857,0.14814814814814814,1.0,0.75,0.037037037037037035,0.25925925925925924,0.2857142857142857,1.0,0.1518987341772152,0.5,0.012658227848101266,,0.24050632911392406,0.2631578947368421,0.4775510204081633,0.2857142857142857,0.45710185185185165,0.4692225,0.4167051282051281,0.07604562737642585,0.10309278350515463,,0.12408759124087591,0.354014598540146,10.889772727272726,26.328985507246376,0.3222152297042165,,3.0,,,1.0,True,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,29331.0,489,-37,907,919,313,283,119,1826,43.0,68.0,11.0,26.0,11.0,19.0,1.0,6.0,1.0,2.0,,,,,,,4.0,,,,4.0,45.0,76.0,,4.0,36.0,126.0,989,12.0,30.0,,,12.0,36.0,11.0,21.0,,4.0,14.0,36.0,68.0,22.0,,,20.0,1.0,3.0,,6.0,,8.0,2.0,10.0,2.0,,3.0,1.0,4.0,22.0,16.0,45.0,2.0,15.0,88,7.0,110,63.0,173,5.0,12.0,7.0,5.0,6.0,,5.0,11.0,1.0,1.0,,,17.0,1.0,5.0,18.0,53.0,10.0,7.0,43.0,7.0,1.0,57.0,4.0,26.0,,5.0,8.0,,,6.0,,2.0,8.0,5.0,,,3.0,1.0,36.0,313,14.0,4.0,0.7555555555555555,0.9714285714285714,,,,,,0.5921052631578947,0.4,0.5238095238095238,0.5625,0.4,0.44,0.5887850467289719,0.45,0.4864864864864865,0.05,,0.07894736842105263,0.08823529411764706,,,,11.714285714285714,0.35294117647058826,0.25,0.05,0.24858757062146894,0.15151515151515152,0.16853932584269662,0.15841584158415842,0.2325056433408578,0.15326633165829145,0.17894736842105263,0.1780821917808219,0.11627906976744186,0.1282051282051282,0.2608695652173913,0.2706766917293233,0.25252525252525254,0.22131147540983606,0.14754098360655737,0.21428571428571427,0.19230769230769232,0.625,0.85,0.6323529411764706,0.6935483870967742,0.7674418604651163,0.075,0.16666666666666666,0.16666666666666666,,0.025,0.5,0.5,1.0,,,,,0.05,,,,0.8666666666666667,0.4230769230769231,0.18181818181818182,,,,,0.76,0.5789473684210527,,,0.16,,0.9,,0.5571455128205128,0.5318961538461539,0.5571891304347826,0.2549019607843137,0.2653061224489796,,0.2857142857142857,0.2857142857142857,1.9355263157894735,32.550000000000004,0.34509371554575524,,,,,,True,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,37271.0,621,13,1182,1161,315,357,130,2343,66.0,111.0,17.0,31.0,12.0,27.0,22.0,57.0,7.0,18.0,,,,,,,,,,,,95.0,186.0,,,51.0,241.0,1133,21.0,38.0,,,12.0,54.0,18.0,45.0,,,14.0,50.0,140.0,50.0,,,24.0,,,,21.0,,7.0,5.0,12.0,4.0,1.0,5.0,2.0,,29.0,12.0,35.0,3.0,22.0,85,7.0,114,50.0,164,6.0,16.0,11.0,5.0,15.0,1.0,8.0,31.0,2.0,7.0,,1.0,46.0,2.0,11.0,58.0,109.0,8.0,19.0,88.0,9.0,3.0,110.0,13.0,53.0,,9.0,35.0,,,25.0,,10.0,35.0,25.0,2.0,,6.0,2.0,50.0,315,6.0,8.0,0.7368421052631579,0.8433734939759037,,,,,,0.510752688172043,0.5526315789473685,0.4,0.510752688172043,0.5526315789473685,0.4,0.5127659574468085,0.5294117647058824,0.4098360655737705,,,0.11290322580645161,0.16216216216216217,0.05263157894736842,,,21.036814425244177,0.32608695652173914,0.1891891891891892,0.04918032786885246,0.18008474576271186,0.08771929824561403,0.19469026548672566,0.08633093525179857,0.1829059829059829,0.08736059479553904,0.0975609756097561,0.09523809523809523,0.07602339181286549,0.10185185185185185,0.03225806451612903,0.19205298013245034,0.1721311475409836,0.17587939698492464,0.23076923076923078,0.11428571428571428,0.08571428571428572,0.7142857142857143,0.5967741935483871,0.5945945945945946,0.7096774193548387,0.803030303030303,0.3064516129032258,0.38596491228070173,0.4074074074074074,0.45454545454545453,0.0967741935483871,0.3888888888888889,0.3888888888888889,1.0,,,,,,,,,0.8157894736842105,0.5483870967741935,0.35294117647058826,,,,,0.6,0.4444444444444444,,,,,0.5967741935483871,,0.4736370967741936,0.5089125,0.4630155555555556,0.2345132743362832,0.2345132743362832,,0.22406639004149378,0.2074688796680498,4.697311827956989,,0.26649746192893403,,,,,,True,,,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,34230.0,570,39,1074,1067,324,347,140,2141,34.0,45.0,6.0,8.0,5.0,10.0,5.0,14.0,20.0,60.0,11.0,22.0,2.0,3.0,6.0,25.0,69.0,2.0,4.0,2.0,12.0,59.0,119.0,36.0,91.0,61.0,287.0,1120,6.0,11.0,4.0,6.0,5.0,29.0,12.0,26.0,5.0,18.0,27.0,66.0,78.0,40.0,102.0,6.0,6.0,1.0,68.0,25.0,6.0,,16.0,10.0,26.0,6.0,4.0,11.0,1.0,4.0,62.0,3.0,10.0,1.0,20.0,53,14.0,87,14.0,101,6.0,14.0,9.0,5.0,5.0,1.0,2.0,11.0,,3.0,1.0,2.0,16.0,2.0,5.0,19.0,42.0,3.0,5.0,47.0,4.0,,69.0,3.0,23.0,,9.0,3.0,,,2.0,,1.0,3.0,1.0,,,1.0,1.0,66.0,324,4.0,9.0,0.6610169491525424,0.6964285714285714,0.9444444444444444,0.3956043956043956,0.6666666666666666,0.2777777777777778,0.4,0.4957983193277311,0.5454545454545454,0.46153846153846156,0.5380952380952381,0.7058823529411765,0.4431818181818182,0.5878661087866108,0.7631578947368421,0.5517241379310345,0.43333333333333335,,0.05042016806722689,0.06666666666666667,0.14285714285714285,0.016666666666666666,,20.514883346741755,0.3125,0.3181818181818182,0.02040816326530612,0.1172566371681416,0.029069767441860465,0.19047619047619047,0.01910828025477707,0.1310592459605027,0.02594810379241517,0.04310344827586207,0.03571428571428571,0.013888888888888888,0.024,,0.1144578313253012,0.10743801652892562,0.12727272727272726,0.20987654320987653,0.125,0.056074766355140186,0.3333333333333333,0.21428571428571427,0.7555555555555555,0.8095238095238095,0.6764705882352942,0.06666666666666667,0.35714285714285715,0.4166666666666667,0.4,0.2857142857142857,0.3333333333333333,0.3389830508474576,0.7,0.10476190476190476,0.5,0.5,1.0,0.32857142857142857,0.36231884057971014,0.36231884057971014,0.92,0.47058823529411764,0.75,0.3333333333333333,0.11764705882352941,0.23529411764705882,0.5,1.0,0.22727272727272727,0.5,0.13636363636363635,0.5,0.2727272727272727,0.16666666666666666,0.6476190476190476,0.36764705882352944,0.502938995215311,0.48525,0.48309886363636356,0.1,0.16546762589928057,,0.10104529616724739,0.22996515679442509,10.69579831932773,25.119780219780214,0.3016759776536313,2.0,8.0,1.0,1.0,,True,,,
