EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,on
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,19356.0,323,-19.0,598,607,234,234,69,1205,34.0,59.0,9.0,16.0,9.0,18.0,7.0,20.0,3.0,6.0,44.0,85.0,29.0,117.0,613,10.0,17.0,20.0,10.0,25.0,14.0,34.0,52.0,36.0,16.0,9.0,10.0,5.0,15.0,4.0,1.0,6.0,1.0,3.0,35.0,5.0,23.0,12.0,23.0,9.0,44.0,28.0,72.0,1.0,4.0,3.0,1.0,8.0,1.0,4.0,12.0,4.0,4.0,20.0,2.0,7.0,26.0,56.0,7.0,4.0,41.0,5.0,3.0,44.0,8.0,23.0,3.0,8.0,7.0,1.0,8.0,3.0,1.0,2.0,1.0,34.0,234,12.0,2.0,0.5909090909090909,0.7222222222222222,0.5176470588235295,0.5882352941176471,0.4,0.5176470588235295,0.5882352941176471,0.4,0.5679611650485437,0.5555555555555556,0.5,0.10588235294117647,0.11864406779661017,0.1,18.035190615835777,0.4,0.3333333333333333,0.10849056603773585,0.10952380952380952,0.1643835616438356,0.07042253521126761,0.12280701754385964,0.099644128113879,0.18292682926829268,0.057971014492753624,0.06779661016949153,0.07272727272727272,0.0625,0.08333333333333333,0.1702127659574468,0.09876543209876543,0.16666666666666666,0.15384615384615385,0.03125,0.375,0.6941176470588235,0.576271186440678,0.6538461538461539,0.6176470588235294,0.23529411764705882,0.35,0.3888888888888889,0.42857142857142855,0.07058823529411765,0.5,0.5,0.6666666666666666,0.9411764705882353,0.5625,0.1111111111111111,0.72,0.5,0.6941176470588235,0.5022223529411765,0.5770599999999999,0.5110480000000001,0.23,0.23,0.17094017094017094,0.2905982905982906,3.4,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101194,1610612763,Anthony Roberson,Anthony Roberson,101194,MEM,841.0,14,-4.0,24,27,5,6,3,51,,,,,,,,,1.0,2.0,1.0,2.0,,2.0,20,,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,5,1.0,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,7.4074074074074066,,,0.2,,0.14285714285714285,,0.17647058823529413,,,,,,,,,0.5,0.25,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,0.39915,,,,,,,21.25,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,100596.0,1677,132.0,3048,3046,1220,1099,346,6094,89.0,128.0,9.0,17.0,33.0,52.0,6.0,26.0,62.0,132.0,157.0,286.0,134.0,739.0,3153,9.0,24.0,53.0,51.0,109.0,71.0,263.0,166.0,148.0,14.0,18.0,94.0,36.0,130.0,23.0,13.0,57.0,14.0,23.0,296.0,7.0,19.0,51.0,184.0,24.0,259.0,27.0,286.0,4.0,38.0,26.0,12.0,54.0,20.0,36.0,56.0,18.0,6.0,110.0,16.0,49.0,57.0,129.0,6.0,18.0,128.0,8.0,15.0,163.0,18.0,54.0,25.0,17.0,13.0,2.0,17.0,12.0,,,1.0,263.0,1220,20.0,23.0,0.5286624203821656,0.5533333333333333,0.548951048951049,0.375,0.46788990825688076,0.5560661764705882,0.45,0.5052631578947369,0.596694214876033,0.5,0.5685840707964602,0.06293706293706294,0.1171875,0.07692307692307693,20.748694138131167,0.4909090909090909,0.2,0.17084493964716807,0.02101769911504425,0.14488636363636365,0.015590200445434299,0.16445066480055984,0.019216555801921657,0.020289855072463767,0.025089605734767026,0.017857142857142856,0.018808777429467086,0.007692307692307693,0.15508021390374332,0.16666666666666666,0.18651685393258427,0.15384615384615385,0.12380952380952381,0.015037593984962405,0.7058823529411765,0.23529411764705882,0.6953125,0.7876106194690266,0.43820224719101125,0.04779411764705882,0.23076923076923078,0.25,0.16666666666666666,0.2426470588235294,0.4696969696969697,0.4732824427480916,0.6935483870967742,0.34,0.5294117647058824,0.1111111111111111,0.2736842105263158,0.6346153846153846,0.7095588235294118,0.5151751838235293,0.5216608108108108,0.5072363157894737,0.09310344827586207,0.16770186335403728,0.07171853856562922,0.35588633288227334,10.129370629370632,0.400262467191601,4.0,24.0,1.0,4.0,3.0,12.0,93.0,234.0,8.0,22.0,27.0,69.0,97.0,258.0,9.0,26.0,8.0,30.0,81.0,270.0,21.0,234.0,93.0,1.0,4.0,2.0,23.0,2.0,0.9278350515463918,0.375968992248062,0.34615384615384615,0.37037037037037035,0.375968992248062,0.4742647058823529,0.007575757575757576,0.008,0.04411764705882353,0.16666666666666666,0.16666666666666666,1.0,0.43014705882352944,0.3974358974358974,0.3974358974358974,0.9247311827956989,0.08,0.25,1.0,0.44,0.36363636363636365,1.0,0.06315789473684211,0.25,0.3631578947368421,0.391304347826087,0.3974358974358974,24.986434108527135,,,,,,,,,,,,,,True
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,188120.0,3135,301.0,5634,5628,1737,1575,683,11262,332.0,511.0,72.0,119.0,97.0,160.0,188.0,475.0,77.0,196.0,597.0,1182.0,425.0,1628.0,5747,96.0,167.0,237.0,151.0,312.0,218.0,526.0,590.0,604.0,84.0,114.0,197.0,174.0,371.0,127.0,47.0,126.0,19.0,52.0,916.0,57.0,121.0,95.0,353.0,74.0,522.0,191.0,713.0,24.0,46.0,37.0,9.0,146.0,13.0,86.0,89.0,60.0,14.0,235.0,18.0,73.0,98.0,184.0,6.0,32.0,544.0,37.0,22.0,617.0,45.0,243.0,89.0,144.0,110.0,28.0,153.0,92.0,2.0,,3.0,526.0,1737,16.0,87.0,0.49413735343383586,0.5315315315315315,0.5050761421319797,0.5748502994011976,0.483974358974359,0.5037688442211056,0.5714285714285714,0.4827586206896552,0.5496286293045239,0.6045918367346939,0.5595744680851064,0.09644670050761421,0.13111545988258316,0.09894736842105263,26.656298600311043,0.6212765957446809,0.4088397790055249,0.16801523084245598,0.06703601108033241,0.15422077922077923,0.07279693486590039,0.16488774383511226,0.0687789799072643,0.08885542168674698,0.05779334500875657,0.05087719298245614,0.074487895716946,0.06910569105691057,0.15176151761517614,0.1988527724665392,0.1630952380952381,0.1431980906921241,0.17766497461928935,0.05052631578947368,0.6013071895424836,0.42797319932998323,0.649706457925636,0.7477477477477478,0.5,0.39782244556113905,0.3957894736842105,0.4392523364485981,0.3404255319148936,0.16415410385259632,0.39285714285714285,0.39285714285714285,0.8441558441558441,0.7083333333333334,0.6050420168067226,0.25,0.5015673981191222,0.60625,0.4380234505862647,0.4551492875104779,0.5098273076923078,0.46162672955974854,0.17456896551724138,0.17608695652173914,0.14557739557739557,0.3230958230958231,6.0161590524534665,0.3083067092651757,1.0,6.0,,1.0,,3.0,2.0,6.0,,,2.0,4.0,3.0,12.0,,1.0,45.0,2.0,7.0,9.0,,5.0,2.0,13.0,21.0,1.0,,6.0,1.0,0.25,,0.2857142857142857,0.2727272727272727,0.010050251256281407,,0.06046511627906977,0.005025125628140704,0.16666666666666666,0.16666666666666666,1.0,0.005025125628140704,0.3333333333333333,0.3333333333333333,1.0,0.005952380952380952,,,,,,0.009404388714733543,,0.012539184952978056,0.5,0.4,29.375000000000004,1.0,9.0,6.0,3.0,3.0,,,,,,,,,True
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,31095.0,518,-86.0,936,928,267,296,104,1864,28.0,54.0,3.0,6.0,5.0,11.0,6.0,21.0,21.0,60.0,55.0,135.0,31.0,144.0,992,9.0,16.0,18.0,7.0,31.0,12.0,26.0,52.0,58.0,2.0,15.0,11.0,7.0,18.0,3.0,4.0,6.0,3.0,2.0,43.0,2.0,5.0,16.0,27.0,1.0,44.0,9.0,53.0,1.0,20.0,8.0,12.0,12.0,1.0,8.0,17.0,4.0,3.0,29.0,1.0,11.0,21.0,57.0,4.0,7.0,42.0,,8.0,54.0,3.0,24.0,4.0,9.0,6.0,2.0,9.0,2.0,2.0,,1.0,26.0,267,10.0,3.0,0.4727272727272727,0.48148148148148145,0.4074074074074074,0.5625,0.22580645161290322,0.3923611111111111,0.5625,0.2,0.4260355029585799,0.5625,0.29545454545454547,0.1111111111111111,0.18518518518518517,0.14285714285714285,18.66163996229972,0.41379310344827586,0.02857142857142857,0.08681672025723473,0.015060240963855422,0.14035087719298245,0.0196078431372549,0.1011764705882353,0.016129032258064516,0.008130081300813009,0.03125,0.008849557522123894,0.02631578947368421,,0.07547169811320754,0.04878048780487805,0.12195121951219512,0.12658227848101267,0.17142857142857143,0.014285714285714285,0.2222222222222222,0.375,0.5185185185185185,0.6363636363636364,0.10714285714285714,0.14583333333333334,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.35,0.3620689655172414,0.9047619047619048,0.375,0.5,,0.3142857142857143,0.45454545454545453,0.4375,0.4692652777777778,0.44090000000000007,0.43623285714285714,0.14545454545454545,0.15384615384615385,0.125,0.18055555555555555,9.768888888888888,0.28525641025641024,1.0,8.0,,,,3.0,,1.0,,,,1.0,1.0,9.0,,,,,4.0,3.0,,1.0,,2.0,1.0,3.0,,1.0,1.0,0.1111111111111111,,,0.1111111111111111,0.0625,0.03333333333333333,0.03773584905660377,0.05555555555555555,0.125,0.125,1.0,0.006944444444444444,,,,,,,,,,0.08571428571428572,,0.02857142857142857,,,23.43333333333333,,,,,,,,,,,,,,True
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,130290.0,2172,293.0,3893,3894,1112,983,487,7787,86.0,150.0,4.0,15.0,17.0,32.0,20.0,65.0,36.0,96.0,142.0,311.0,149.0,796.0,3963,12.0,35.0,64.0,25.0,54.0,60.0,215.0,178.0,106.0,4.0,33.0,124.0,35.0,159.0,25.0,10.0,59.0,31.0,34.0,353.0,9.0,18.0,47.0,172.0,2.0,221.0,28.0,249.0,7.0,113.0,74.0,39.0,44.0,11.0,31.0,35.0,13.0,1.0,79.0,9.0,20.0,68.0,184.0,8.0,15.0,173.0,8.0,22.0,193.0,9.0,67.0,21.0,21.0,14.0,5.0,22.0,15.0,2.0,,2.0,215.0,1112,23.0,21.0,0.6267605633802817,0.6357142857142857,0.4565916398713826,0.34285714285714286,0.46296296296296297,0.4923896499238965,0.391304347826087,0.541958041958042,0.5311231393775372,0.42567567567567566,0.5939226519337016,0.10610932475884244,0.14,0.12307692307692308,18.35315234462643,0.5569620253164557,0.017241379310344827,0.11621621621621622,0.01461038961038961,0.11163895486935867,0.015734265734265736,0.11520252498684903,0.014966740576496674,0.011086474501108648,0.0170316301703163,0.016216216216216217,0.007874015748031496,0.031413612565445025,0.06439393939393939,0.13368983957219252,0.1522491349480969,0.11619718309859155,0.10218978102189781,0.01971830985915493,0.6818181818181818,0.228310502283105,0.5733333333333334,0.6666666666666666,0.5930232558139535,0.0989345509893455,0.3076923076923077,0.3508771929824561,0.4,0.1461187214611872,0.375,0.391304347826087,0.8333333333333334,0.21739130434782608,0.26666666666666666,0.75,0.22377622377622378,0.53125,0.7549467275494672,0.5222915267175573,0.5135843137254902,0.5207304964539007,0.09749303621169916,0.18157181571815717,0.08040201005025126,0.2701005025125628,7.715755627009645,0.28564089391215003,43.0,131.0,3.0,15.0,16.0,35.0,78.0,215.0,7.0,19.0,19.0,54.0,121.0,346.0,10.0,34.0,10.0,35.0,89.0,342.0,21.0,213.0,78.0,1.0,3.0,2.0,17.0,2.0,0.9421487603305785,0.34971098265895956,0.29411764705882354,0.39325842696629215,0.35174418604651164,0.5266362252663622,0.041666666666666664,0.006944444444444444,0.1993911719939117,0.3282442748091603,0.3282442748091603,0.9767441860465116,0.3272450532724505,0.3627906976744186,0.3644859813084112,0.9230769230769231,0.21739130434782608,0.2,0.6666666666666666,0.2753623188405797,0.3684210526315789,1.0,0.24475524475524477,0.45714285714285713,0.3776223776223776,0.35185185185185186,0.36619718309859156,24.53815028901734,2.0,1.0,,1.0,,1.0,3.0,3.0,0.002890173410404624,0.004651162790697674,0.008595988538681949,,,True
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,48003.0,800,101.0,1438,1431,436,480,183,2869,36.0,82.0,5.0,10.0,12.0,31.0,10.0,25.0,29.0,65.0,75.0,172.0,50.0,308.0,1464,8.0,19.0,31.0,23.0,59.0,36.0,121.0,28.0,122.0,4.0,20.0,90.0,31.0,121.0,20.0,11.0,49.0,13.0,28.0,273.0,7.0,15.0,21.0,47.0,,68.0,22.0,90.0,11.0,19.0,6.0,13.0,31.0,4.0,24.0,20.0,7.0,6.0,51.0,1.0,14.0,22.0,46.0,,2.0,43.0,1.0,1.0,58.0,4.0,10.0,15.0,1.0,1.0,,1.0,1.0,,,,121.0,436,6.0,15.0,0.18666666666666668,0.1917808219178082,0.436046511627907,0.42105263157894735,0.3898305084745763,0.4867924528301887,0.5740740740740741,0.4722222222222222,0.5227272727272727,0.5740740740740741,0.5462962962962963,0.11627906976744186,0.2073170731707317,0.08,20.38717483363581,0.6078431372549019,,0.08453237410071943,0.029644268774703556,0.1320754716981132,0.03888888888888889,0.0951048951048951,0.03206997084548105,0.057291666666666664,0.01764705882352941,0.006944444444444444,0.04580152671755725,0.02040816326530612,0.07441860465116279,0.12396694214876033,0.07272727272727272,0.12149532710280374,0.15384615384615385,0.08461538461538462,1.0,0.30943396226415093,0.43902439024390244,0.5538461538461539,0.1111111111111111,0.09433962264150944,0.4,0.43478260869565216,,0.24528301886792453,0.4461538461538462,0.453125,0.3448275862068966,0.37037037037037035,0.5,,0.34444444444444444,0.3870967741935484,0.660377358490566,0.5026666666666667,0.5102300000000001,0.4853483146067415,0.03690036900369004,0.056179775280898875,0.10064935064935066,0.39285714285714285,8.76453488372093,0.3031988873435327,5.0,12.0,2.0,3.0,,2.0,31.0,81.0,3.0,5.0,13.0,29.0,36.0,93.0,5.0,8.0,,13.0,31.0,90.0,18.0,80.0,31.0,,3.0,,12.0,,0.8333333333333334,0.3870967741935484,0.625,0.41935483870967744,0.391304347826087,0.35094339622641507,0.015384615384615385,,0.045283018867924525,0.4166666666666667,0.4166666666666667,1.0,0.30566037735849055,0.38271604938271603,0.38271604938271603,0.8064516129032258,0.1111111111111111,0.6666666666666666,1.0,0.18518518518518517,0.6,1.0,0.022222222222222223,,0.32222222222222224,0.4482758620689655,0.3875,25.132258064516126,1.0,,,,,,,,,,,,,True
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,17162.0,286,-74.0,501,506,166,163,53,1007,10.0,25.0,,,3.0,10.0,1.0,8.0,10.0,34.0,21.0,67.0,6.0,48.0,528,,1.0,,4.0,22.0,3.0,11.0,12.0,30.0,,4.0,16.0,13.0,29.0,9.0,4.0,8.0,4.0,4.0,71.0,,1.0,6.0,10.0,,16.0,1.0,17.0,1.0,7.0,1.0,6.0,16.0,5.0,10.0,8.0,6.0,1.0,24.0,,10.0,6.0,20.0,2.0,1.0,16.0,3.0,2.0,13.0,3.0,5.0,3.0,,,,,,,,,11.0,166,1.0,2.0,0.2857142857142857,0.2857142857142857,0.31343283582089554,,0.18181818181818182,0.30434782608695654,,0.16666666666666666,0.32432432432432434,,0.2037037037037037,0.05970149253731343,0.16,,17.437722419928825,0.6666666666666666,,0.0546448087431694,0.0058823529411764705,0.11320754716981132,,0.06779661016949153,0.004464285714285714,,0.024390243902439025,,,,0.030303030303030304,0.022727272727272728,0.0958904109589041,0.08108108108108109,0.1875,0.025,,0.36231884057971014,0.4,0.47619047619047616,0.2,0.11594202898550725,0.125,0.125,,0.4927536231884058,0.29411764705882354,0.29411764705882354,0.4,,,,0.4166666666666667,0.3,0.391304347826087,0.452825,0.3987,0.43883478260869563,0.07042253521126761,0.07246376811594203,,0.22916666666666666,10.832835820895522,0.3313373253493014,,,,,,,,2.0,,,,2.0,,2.0,,,,,2.0,,,1.0,,,1.0,,,,,,,,,0.028985507246376812,,,,,,,0.028985507246376812,,,,,,,,,,,,0.08333333333333333,,,37.349999999999994,1.0,,,,,1.0,,,0.5,0.5,,,,True
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,63572.0,1060,121.0,1933,1925,593,421,240,3858,39.0,79.0,2.0,4.0,15.0,28.0,9.0,29.0,41.0,92.0,89.0,200.0,98.0,456.0,1990,5.0,10.0,44.0,25.0,56.0,66.0,167.0,28.0,150.0,2.0,13.0,86.0,32.0,118.0,16.0,16.0,40.0,9.0,37.0,268.0,3.0,7.0,19.0,39.0,,58.0,10.0,68.0,2.0,26.0,16.0,10.0,37.0,4.0,26.0,14.0,11.0,3.0,51.0,3.0,16.0,27.0,84.0,3.0,2.0,90.0,2.0,5.0,123.0,3.0,26.0,29.0,2.0,,1.0,2.0,1.0,,,1.0,167.0,593,11.0,30.0,0.15730337078651685,0.1590909090909091,0.445,0.5,0.44642857142857145,0.4890710382513661,0.6666666666666666,0.505,0.5334128878281623,0.6875,0.5928571428571429,0.065,0.11392405063291139,0.10344827586206896,21.31519274376417,0.7254901960784313,,0.055162659123055166,0.011784511784511785,0.09178743961352658,0.01090909090909091,0.06345733041575492,0.011507479861910242,0.0228310502283105,,0.010582010582010581,0.0106951871657754,0.011363636363636364,0.0390625,0.0449438202247191,0.07692307692307693,0.11678832116788321,0.04285714285714286,0.01020408163265306,0.5,0.21584699453551912,0.4936708860759494,0.5571428571428572,0.02564102564102564,0.07923497267759563,0.3103448275862069,0.34615384615384615,0.2222222222222222,0.25136612021857924,0.44565217391304346,0.45054945054945056,0.2682926829268293,0.13333333333333333,0.5,,0.28,0.5357142857142857,0.6693989071038251,0.5014685439560439,0.5235842105263158,0.4747280612244898,0.06923076923076923,0.11659192825112108,0.09649122807017543,0.36622807017543857,10.133000000000003,0.3067770305225039,6.0,20.0,,3.0,3.0,6.0,54.0,146.0,10.0,17.0,14.0,38.0,60.0,166.0,10.0,20.0,4.0,17.0,44.0,135.0,45.0,144.0,54.0,,4.0,,13.0,1.0,0.75,0.3614457831325301,0.5,0.38636363636363635,0.36585365853658536,0.453551912568306,0.010869565217391304,,0.0546448087431694,0.3,0.3,0.6666666666666666,0.3989071038251366,0.3698630136986301,0.3724137931034483,0.7592592592592593,0.1,,,0.5666666666666667,0.5882352941176471,0.6,0.06,0.5,0.38,0.3684210526315789,0.375,25.31024096385542,2.0,,,,,1.0,,1.0,0.006024096385542169,0.00684931506849315,0.005988023952095809,,,True
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,75283.0,1255,162.0,2256,2250,747,732,270,4506,68.0,124.0,4.0,12.0,21.0,41.0,9.0,44.0,34.0,107.0,111.0,275.0,68.0,554.0,2277,6.0,25.0,53.0,36.0,97.0,28.0,181.0,56.0,166.0,6.0,35.0,96.0,33.0,129.0,25.0,8.0,46.0,12.0,38.0,291.0,11.0,19.0,33.0,94.0,2.0,129.0,31.0,160.0,5.0,39.0,17.0,22.0,44.0,12.0,29.0,21.0,15.0,3.0,65.0,5.0,20.0,38.0,107.0,5.0,3.0,95.0,3.0,7.0,93.0,6.0,38.0,11.0,,,,,,,,2.0,181.0,747,24.0,12.0,0.25225225225225223,0.25925925925925924,0.4036363636363636,0.24,0.3711340206185567,0.47093023255813954,0.3879310344827586,0.4180327868852459,0.49552772808586765,0.42063492063492064,0.4458128078817734,0.12727272727272726,0.1935483870967742,0.20454545454545456,24.242424242424242,0.676923076923077,0.025974025974025976,0.11491442542787286,0.028023598820058997,0.132,0.03089887640449438,0.11891385767790262,0.029013539651837523,0.020161290322580645,0.03669724770642202,0.02830188679245283,0.034334763948497854,0.024390243902439025,0.07984790874524715,0.1232876712328767,0.13690476190476192,0.12941176470588237,0.1375,0.018726591760299626,,0.24031007751937986,0.5483870967741935,0.68,0.17647058823529413,0.08527131782945736,0.20454545454545456,0.2571428571428571,0.1111111111111111,0.20736434108527133,0.3177570093457944,0.3238095238095238,0.4411764705882353,0.20689655172413793,0.3333333333333333,0.25,0.22404371584699453,0.5121951219512195,0.7073643410852714,0.5022566147859924,0.5042619047619047,0.4724756906077348,0.07116788321167883,0.1237785016286645,0.09566787003610108,0.3267148014440433,8.703999999999999,0.33111702127659576,35.0,86.0,7.0,14.0,13.0,33.0,53.0,155.0,4.0,19.0,14.0,53.0,88.0,241.0,11.0,33.0,8.0,27.0,86.0,234.0,30.0,153.0,53.0,1.0,2.0,,,,0.8863636363636364,0.3651452282157676,0.3333333333333333,0.313953488372093,0.3682008368200837,0.46705426356589147,0.018691588785046728,0.010638297872340425,0.16666666666666666,0.4069767441860465,0.4069767441860465,0.9142857142857143,0.3003875968992248,0.3419354838709677,0.3419354838709677,0.8679245283018868,0.2413793103448276,0.5,0.8571428571428571,0.3275862068965517,0.21052631578947367,1.0,0.18032786885245902,0.3939393939393939,0.2896174863387978,0.2641509433962264,0.3464052287581699,24.95020746887967,2.0,,,,,,1.0,1.0,,,0.004149377593360996,1.0,,True
