EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,HeaveAttempts,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,FTOffRebounds,Loose Ball Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,on,OffensiveGoaltends,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,3594.0,60,-15.0,122,126,65,69,19.0,248,1.0,3.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,11,1.0,4.0,7.0,14.0,119,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,3.0,13.0,2.0,4.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,9.0,2.0,9.0,1.0,3.0,2.0,4.0,65,1.0,2.0,1.0,0.25,0.25,0.18181818181818182,0.3333333333333333,0.23333333333333334,0.2,0.3684210526315789,0.2,0.4,0.26666666666666666,0.09090909090909091,0.3333333333333333,15.972222222222223,0.75,0.125,0.047619047619047616,0.11428571428571428,0.03636363636363636,0.1,0.041666666666666664,0.1,0.1111111111111111,0.15384615384615385,0.2,0.3333333333333333,0.5,0.13333333333333333,0.5,0.5,0.4,0.06666666666666667,0.2,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4381733333333333,0.5496,0.46553333333333335,0.17647058823529413,0.23076923076923078,0.14285714285714285,0.2857142857142857,11.0,25.300000000000004,0.5327868852459017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,58251.0,971,-60.0,1825,1865,550,593,218.0,3690,33.0,63.0,1.0,3.0,15.0,6.0,21.0,93.0,20.0,1.0,4.0,13.0,58.0,6.0,75.0,177,22.0,78.0,36.0,252.0,1912,8.0,17.0,7.0,28.0,46.0,27.0,19.0,64.0,66.0,54.0,6.0,56.0,13.0,9.0,72.0,12.0,84.0,2.0,28.0,19.0,180.0,17.0,47.0,62.0,23.0,85.0,37.0,20.0,29.0,9.0,24.0,28.0,5.0,57.0,18.0,31.0,86.0,3.0,41.0,6.0,46.0,1.0,17.0,6.0,64.0,550,16.0,6.0,0.8181818181818182,0.28205128205128205,0.2894736842105263,0.423728813559322,0.47058823529411764,0.4235294117647059,0.5833333333333334,0.45306859205776173,0.5833333333333334,0.3764705882352941,0.3058823529411765,0.05084745762711865,0.09523809523809523,16.096385542168676,0.5087719298245614,0.07014925373134329,0.025185185185185185,0.06864988558352403,0.028117359413202935,0.014150943396226415,0.01607717041800643,0.07563025210084033,0.0440251572327044,0.08058608058608059,0.24705882352941178,0.5238095238095238,0.5789473684210527,0.08235294117647059,0.2857142857142857,0.3333333333333333,0.36470588235294116,0.0784313725490196,0.22745098039215686,0.22413793103448276,0.22413793103448276,0.7692307692307693,0.125,0.3333333333333333,0.041666666666666664,0.25,0.2054794520547945,0.0547945205479452,0.5529411764705883,0.23214285714285715,0.48121051587301583,0.46974999999999995,0.4646592857142856,0.06273062730627306,0.08808290155440414,0.1111111111111111,0.25396825396825395,11.230508474576272,26.253846153846148,0.3013698630136986,7.0,36.0,9.0,1.0,3.0,5.0,23.0,4.0,15.0,5.0,84.0,12.0,2.0,10.0,25.0,6.0,13.0,2.0,5.0,17.0,2.0,3.0,4.0,1.0,6.0,1.0,6.0,4.0,2.0,6.0,4.0,0.56,0.5833333333333334,0.5714285714285714,0.18518518518518517,0.32608695652173914,0.3082191780821918,0.14285714285714285,0.025,0.06372549019607843,0.04195804195804196,0.05921052631578947,0.04504504504504504,0.03125,0.07333333333333333,0.037037037037037035,0.036231884057971016,0.6666666666666666,0.5151515151515151,0.3870967741935484,0.3870967741935484,0.6944444444444444,0.45,0.45,0.8888888888888888,1.0,1.0,0.5,0.6666666666666666,0.4666666666666667,0.3150684931506849,0.21739130434782608,,,,,,,,,,,,,,,,,,,,True,,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,18356.0,306,-68.0,560,594,171,218,69.0,1154,14.0,20.0,6.0,9.0,4.0,1.0,10.0,14.0,5.0,,1.0,1.0,4.0,,21.0,44,2.0,9.0,22.0,70.0,650,8.0,12.0,,28.0,12.0,3.0,9.0,22.0,18.0,3.0,12.0,4.0,1.0,5.0,6.0,2.0,8.0,1.0,1.0,2.0,18.0,18.0,44.0,59.0,26.0,85.0,8.0,3.0,3.0,3.0,2.0,6.0,1.0,9.0,2.0,24.0,36.0,1.0,21.0,4.0,25.0,1.0,10.0,3.0,22.0,171,4.0,3.0,0.5,0.2222222222222222,0.2222222222222222,0.4772727272727273,0.6666666666666666,0.4528301886792453,0.6666666666666666,0.5384615384615384,0.7368421052631579,0.55,0.16981132075471697,0.11363636363636363,,11.580594679186229,0.3333333333333333,0.23036649214659685,0.09045226130653267,0.2345679012345679,0.09349593495934959,0.10144927536231885,0.06976744186046512,0.19696969696969696,0.2553191489361702,0.24358974358974358,0.37735849056603776,0.7,0.7,0.18867924528301888,0.1,0.16666666666666666,0.2641509433962264,0.09433962264150944,0.07547169811320754,0.25,0.25,,0.75,0.6666666666666666,,,0.26666666666666666,0.06666666666666667,0.5471698113207547,0.25,0.47771132075471695,0.48996666666666666,0.4490933333333333,0.16129032258064516,0.18867924528301888,0.4,0.3142857142857143,7.74090909090909,24.18888888888889,0.3053571428571429,3.0,6.0,1.0,,,1.0,2.0,,5.0,1.0,24.0,3.0,,1.0,3.0,5.0,13.0,2.0,2.0,5.0,1.0,,,2.0,1.0,,12.0,6.0,4.0,12.0,6.0,0.5714285714285714,0.8,,0.3333333333333333,0.4166666666666667,0.43333333333333335,0.4,0.10526315789473684,0.25,0.10638297872340426,0.11363636363636363,0.14285714285714285,,0.2,0.4166666666666667,0.08333333333333333,0.5,0.5714285714285714,0.42857142857142855,0.46153846153846156,0.5,0.2,0.2,1.0,,,,,0.75,0.13333333333333333,0.5,12.0,3.0,2.0,2.0,0.07142857142857142,0.1111111111111111,1.0,,,,,,,,,,,,,True,,,,,
101238,1610612746,Boniface Ndong,Boniface Ndong,101238,LAC,3752.0,63,-24.0,124,120,64,61,16.0,244,3.0,3.0,2.0,2.0,3.0,7.0,9.0,8.0,,,,,1.0,,11.0,20,,1.0,2.0,24.0,145,3.0,4.0,,6.0,12.0,1.0,2.0,14.0,6.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,,,5.0,2.0,5.0,7.0,5.0,12.0,,,2.0,,1.0,,1.0,2.0,1.0,6.0,11.0,,3.0,1.0,3.0,1.0,2.0,,14.0,64,1.0,,,,,0.55,0.75,0.5238095238095238,0.75,0.5454545454545454,0.75,0.5,0.047619047619047616,,,16.901408450704228,1.0,0.16129032258064516,0.047619047619047616,0.14285714285714285,0.07692307692307693,,0.04,0.16666666666666666,0.125,0.18181818181818182,0.14285714285714285,1.0,1.0,0.42857142857142855,0.7777777777777778,0.7777777777777778,0.38095238095238093,,0.047619047619047616,,,,0.5,1.0,,,0.23076923076923078,,0.19047619047619047,,0.41010714285714284,0.5341750000000001,0.43465769230769236,0.09090909090909091,0.09523809523809523,0.25,0.5833333333333334,9.820000000000002,25.7,0.5161290322580645,3.0,1.0,,,,,1.0,,6.0,,16.0,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,2.0,2.0,,2.0,1.0,0.7272727272727273,0.8,,,0.5,0.46153846153846156,,0.2,0.09090909090909091,0.2,0.1111111111111111,0.25,0.16666666666666666,0.1,,,0.5,1.0,0.125,0.125,1.0,,,,,,,,1.0,0.07692307692307693,,,1.0,,,,0.125,0.5714285714285714,1.0,,,,,,,,,,,,True,,,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,17085.0,285,32.0,526,539,138,127,63.0,1065,24.0,30.0,9.0,12.0,4.0,11.0,41.0,4.0,,,,,1.0,,38.0,75,,1.0,21.0,97.0,530,10.0,18.0,,24.0,15.0,1.0,14.0,30.0,22.0,,14.0,,,4.0,12.0,1.0,13.0,,7.0,1.0,27.0,21.0,36.0,58.0,24.0,82.0,8.0,5.0,5.0,1.0,2.0,7.0,3.0,12.0,4.0,26.0,43.0,5.0,27.0,1.0,27.0,3.0,11.0,4.0,30.0,138,2.0,4.0,,,,0.5066666666666667,0.5555555555555556,0.5,0.5555555555555556,0.5511363636363636,0.6,0.625,0.013157894736842105,0.05333333333333334,0.06666666666666667,16.638935108153078,0.4166666666666667,0.1945945945945946,0.105,0.1950207468879668,0.1016949152542373,0.09210526315789473,0.08641975308641975,0.17857142857142858,0.21568627450980393,0.19230769230769232,0.39473684210526316,0.8,0.8571428571428571,0.5394736842105263,0.2682926829268293,0.28205128205128205,0.05263157894736842,,0.013157894736842105,,,,0.6666666666666666,0.75,,,0.25,,0.40789473684210525,,0.45806399999999997,0.5174333333333333,0.4255533333333334,0.13095238095238096,0.13253012048192772,0.24742268041237114,0.30927835051546393,5.382666666666665,45.3,0.2623574144486692,3.0,3.0,,,,,1.0,,8.0,,54.0,,1.0,1.0,4.0,3.0,11.0,11.0,1.0,3.0,,,1.0,1.0,3.0,,9.0,5.0,3.0,9.0,3.0,0.7105263157894737,0.8709677419354839,,,0.5333333333333333,0.5,0.04878048780487805,0.4583333333333333,0.19642857142857142,0.08333333333333333,0.16279069767441862,0.037037037037037035,0.2222222222222222,0.21428571428571427,0.14285714285714285,0.030303030303030304,0.3333333333333333,0.7083333333333334,0.75,0.75,0.6666666666666666,,,,,,,,0.75,0.0625,,4.0,,3.0,1.0,,,0.7272727272727273,0.2222222222222222,2.0,1.0,1.0,,,,,,,,,True,,,,,
452,1610612746,Vin Baker,Vin Baker,452,LAC,3102.0,52,13.0,100,100,49,61,8.0,200,,2.0,,,1.0,3.0,4.0,1.0,,,,,,,3.0,7,,,10.0,16.0,83,,,,,4.0,,5.0,9.0,6.0,,,,,2.0,4.0,,4.0,,3.0,,8.0,,7.0,10.0,,10.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,2.0,6.0,9.0,,10.0,1.0,15.0,1.0,5.0,3.0,9.0,49,2.0,3.0,,,,0.42857142857142855,,0.42857142857142855,,0.5714285714285714,,0.5625,,0.2857142857142857,0.5,18.51851851851852,0.5,0.17073170731707318,,0.1836734693877551,,,,0.08333333333333333,0.2,0.21052631578947367,0.2857142857142857,,,0.5714285714285714,0.75,1.0,0.14285714285714285,,,,,,,,,,0.25,,0.2857142857142857,,0.43032857142857145,,0.42715000000000003,0.45454545454545453,0.45454545454545453,,0.5625,7.1,,0.49,,,,,,,,,2.0,,,,,,1.0,,2.0,1.0,,1.0,,,,1.0,,,4.0,3.0,1.0,4.0,1.0,,,,,0.5,0.5,0.25,0.1,0.25,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,True,,,,,
924,1610612746,Anthony Goldwire,Anthony Goldwire,924,LAC,1040.0,17,,32,34,24,14,3.0,66,,2.0,,,1.0,,,2.0,,,,,,,1.0,4,,,,2.0,29,,,,,2.0,,,2.0,2.0,,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,2.0,24,,,,,,0.25,,0.25,,0.25,,0.5,,,,14.285714285714286,1.0,0.08333333333333333,,0.06666666666666667,,,,,0.2,,0.5,,,,,,0.5,,,,,,,,,,0.5,,0.5,,0.483225,,0.48155000000000003,,,,1.0,9.675,,0.75,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
962,1610612746,Walter McCarty,Walter McCarty,962,LAC,9610.0,160,-25.0,301,304,126,156,37.0,605,4.0,8.0,,2.0,5.0,7.0,10.0,12.0,5.0,,3.0,5.0,19.0,1.0,15.0,30,6.0,24.0,6.0,54.0,307,,3.0,1.0,4.0,10.0,11.0,3.0,19.0,10.0,18.0,,19.0,5.0,2.0,9.0,1.0,10.0,,5.0,4.0,21.0,3.0,15.0,26.0,6.0,32.0,4.0,3.0,4.0,6.0,1.0,7.0,3.0,11.0,6.0,14.0,26.0,3.0,10.0,1.0,9.0,1.0,4.0,1.0,19.0,126,4.0,1.0,1.0,0.25,0.25,0.5,,0.4444444444444444,0.375,0.46551724137931033,0.4,0.41304347826086957,0.4444444444444444,0.06666666666666667,0.25,20.0,0.36363636363636365,0.14150943396226415,0.028846153846153848,0.14960629921259844,0.04195804195804196,,,0.10714285714285714,0.14285714285714285,0.16,0.14814814814814814,0.5,0.6666666666666666,0.18518518518518517,0.7,0.7,0.2222222222222222,0.09259259259259259,0.35185185185185186,0.2631578947368421,0.2631578947368421,1.0,0.5,,,0.25,0.23809523809523808,0.14285714285714285,0.5925925925925926,0.2631578947368421,0.4542277777777779,0.46786666666666665,0.4689642857142857,0.07017543859649122,0.12121212121212122,0.07407407407407407,0.35185185185185186,10.733333333333333,25.325000000000003,0.4186046511627907,2.0,4.0,1.0,,1.0,2.0,8.0,1.0,5.0,2.0,20.0,,,1.0,,3.0,4.0,7.0,3.0,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.5,0.38095238095238093,,0.3684210526315789,0.19047619047619047,0.07692307692307693,0.10344827586206896,0.03333333333333333,0.2222222222222222,0.2222222222222222,,0.1,,0.75,0.3333333333333333,0.3333333333333333,0.75,0.2,0.2,1.0,,,1.0,1.0,0.4,0.38095238095238093,0.25,1.0,,,,,,0.5714285714285714,,,,,,,,,,,,,True,,,,,
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,9337.0,156,-23.0,294,295,74,78,27.0,589,5.0,9.0,,,2.0,10.0,21.0,4.0,,,,,,,17.0,34,,,10.0,44.0,299,1.0,1.0,,2.0,4.0,,3.0,9.0,12.0,,,,,2.0,2.0,1.0,3.0,,1.0,,7.0,3.0,17.0,22.0,3.0,25.0,5.0,5.0,2.0,,1.0,7.0,1.0,9.0,2.0,10.0,22.0,2.0,20.0,1.0,14.0,,6.0,1.0,9.0,74,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.5365853658536586,1.0,0.75,,0.058823529411764705,0.1111111111111111,15.479876160990711,0.2222222222222222,0.16831683168316833,0.03125,0.15873015873015872,0.02586206896551724,0.03333333333333333,0.020833333333333332,0.23529411764705882,0.1111111111111111,0.15,0.2647058823529412,0.5555555555555556,0.625,0.6176470588235294,0.47619047619047616,0.5,0.11764705882352941,,,,,,,,,,0.5,,0.2647058823529412,,0.42547941176470583,0.3658,0.47257499999999997,0.15,0.15,0.045454545454545456,0.20454545454545456,7.408823529411765,,0.25170068027210885,1.0,2.0,,,,,,,3.0,,22.0,,,1.0,1.0,,3.0,2.0,1.0,,,,3.0,1.0,3.0,,3.0,2.0,1.0,3.0,3.0,0.6470588235294118,0.6470588235294118,,,0.75,0.75,0.047619047619047616,0.2,0.12,,0.05555555555555555,,,0.15789473684210525,,0.06666666666666667,1.0,0.8,0.5,0.5,1.0,,,,,,,,0.5,,,,,3.0,,,,0.5,,,,1.0,,,,,,,,,True,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,11469.0,191,-45.0,342,357,91,126,43.0,699,4.0,11.0,1.0,2.0,1.0,,4.0,30.0,2.0,,,,,,14.0,45,,2.0,10.0,38.0,361,2.0,5.0,,8.0,11.0,,2.0,8.0,6.0,,2.0,,,7.0,10.0,,10.0,,3.0,1.0,20.0,6.0,21.0,26.0,7.0,33.0,7.0,2.0,3.0,,3.0,5.0,,8.0,1.0,7.0,22.0,1.0,10.0,1.0,12.0,,5.0,1.0,8.0,91,3.0,,,,,0.3111111111111111,0.4,0.2978723404255319,0.4,0.3584905660377358,0.5714285714285714,0.3333333333333333,0.0425531914893617,0.15555555555555556,0.36363636363636365,15.404040404040405,0.375,0.15789473684210525,0.041379310344827586,0.1566265060240964,0.041176470588235294,0.043478260869565216,0.03076923076923077,0.17647058823529413,0.2222222222222222,0.10909090909090909,0.23404255319148937,0.36363636363636365,0.5714285714285714,0.0851063829787234,,,0.6382978723404256,0.0425531914893617,,,,,0.4,0.5,,,0.09090909090909091,,0.2765957446808511,,0.4238468085106383,0.4572800000000001,0.3908999999999999,0.09615384615384616,0.1,0.21052631578947367,0.21052631578947367,13.364444444444441,23.5,0.26608187134502925,1.0,10.0,,,,,,,3.0,,22.0,,,,6.0,1.0,5.0,,,5.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,1.0,1.0,0.7857142857142857,0.8461538461538461,,,0.2727272727272727,0.2727272727272727,0.25,,0.15151515151515152,0.04,0.058823529411764705,0.05,,0.13636363636363635,0.18181818181818182,,1.0,0.5,0.3333333333333333,0.35714285714285715,0.9,,,,,,,,1.0,,,4.0,,,,0.06666666666666667,,,,,,,,,,,,,,,True,,,,,
